WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f606w
     3088.869  6.668843E-12
     3089.256  6.689225E-12
     3089.642  6.709530E-12
     3090.029  6.729040E-12
     3090.416  6.739751E-12
     3090.803  6.750274E-12
     3091.191  6.760671E-12
      3091.58  6.770888E-12
     3091.967  6.780875E-12
     3092.354  6.790681E-12
     3092.741  6.800311E-12
     3093.128  6.809751E-12
     3093.515  6.819019E-12
     3093.903  6.828103E-12
      3094.29  6.836993E-12
     3094.679  6.845726E-12
     3095.068  6.854279E-12
     3095.456  6.862621E-12
     3095.843  6.870775E-12
      3096.23  6.878743E-12
     3096.618  6.886529E-12
     3097.006  6.894122E-12
     3097.393  6.901527E-12
     3097.781  6.908746E-12
      3098.17  6.915805E-12
      3098.56  6.922677E-12
     3098.948  6.929332E-12
     3099.336  6.935790E-12
     3099.724  6.942070E-12
     3100.112  6.945791E-12
       3100.5  6.943441E-12
     3100.888  6.940830E-12
     3101.276  6.937947E-12
     3101.666  6.934783E-12
     3102.056  6.931358E-12
     3102.444  6.927695E-12
     3102.833  6.923772E-12
     3103.221  6.919577E-12
     3103.609  6.915116E-12
     3103.998  6.910388E-12
     3104.386  6.905411E-12
     3104.775  6.900167E-12
     3105.166  6.894629E-12
     3105.556  6.888817E-12
     3105.945  6.882763E-12
     3106.333  6.876457E-12
     3106.722  6.869878E-12
     3107.111  6.863035E-12
       3107.5  6.855919E-12
     3107.889  6.848535E-12
     3108.278  6.840875E-12
     3108.669  6.832915E-12
      3109.06  6.824681E-12
     3109.449  6.816215E-12
     3109.838  6.807477E-12
     3110.227  6.793743E-12
     3110.617  6.776307E-12
     3111.006  6.758532E-12
     3111.396  6.740422E-12
     3111.785  6.721972E-12
     3112.176  6.703096E-12
     3112.567  6.683860E-12
     3112.957  6.664366E-12
     3113.347  6.644534E-12
     3113.736  6.624362E-12
     3114.126  6.603826E-12
     3114.516  6.582955E-12
     3114.906  6.561725E-12
     3115.296  6.540155E-12
     3115.688  6.518128E-12
     3116.079  6.495767E-12
     3116.469  6.473145E-12
     3116.859  6.450176E-12
      3117.25  6.426856E-12
      3117.64  6.403191E-12
      3118.03  6.379175E-12
      3118.42  6.354794E-12
     3118.811  6.330061E-12
     3119.203  6.304864E-12
     3119.593  6.279419E-12
     3119.985  6.253493E-12
     3120.376  6.226355E-12
     3120.766  6.198801E-12
     3121.157  6.170884E-12
     3121.548  6.142589E-12
     3121.938  6.113947E-12
     3122.329  6.084922E-12
     3122.722  6.055403E-12
     3123.113  6.025644E-12
     3123.505  5.995387E-12
     3123.896  5.964894E-12
     3124.287  5.934012E-12
     3124.678  5.902762E-12
      3125.07  5.871143E-12
     3125.461  5.839153E-12
     3125.852  5.806773E-12
     3126.245  5.773877E-12
     3126.636  5.740769E-12
      3127.03  5.707101E-12
     3127.421  5.673222E-12
     3127.812  5.638969E-12
     3128.204  5.604326E-12
     3128.595  5.569312E-12
     3128.987  5.533921E-12
     3129.379  5.498152E-12
     3129.772  5.461824E-12
     3130.164  5.426982E-12
     3130.557  5.393963E-12
     3130.949  5.360740E-12
     3131.341  5.327153E-12
     3131.733  5.293242E-12
     3132.125  5.258966E-12
     3132.517  5.224345E-12
     3132.909  5.189378E-12
     3133.303  5.153906E-12
     3133.696  5.118217E-12
      3134.09  5.082022E-12
     3134.482  5.045657E-12
     3134.874  5.008898E-12
     3135.267  4.971810E-12
     3135.659  4.934370E-12
     3136.052  4.896558E-12
     3136.444  4.858396E-12
     3136.838  4.819716E-12
     3137.231  4.780849E-12
     3137.625  4.741434E-12
     3138.018  4.701836E-12
     3138.411  4.661885E-12
     3138.804  4.621580E-12
     3139.197  4.580918E-12
      3139.59  4.539874E-12
     3139.983  4.498500E-12
     3140.377  4.470330E-12
     3140.771  4.442643E-12
     3141.166  4.414550E-12
     3141.559  4.386329E-12
     3141.952  4.357823E-12
     3142.345  4.329052E-12
     3142.739  4.300013E-12
     3143.132  4.270704E-12
     3143.525  4.241108E-12
     3143.921  4.211112E-12
     3144.314  4.180977E-12
     3144.709  4.150440E-12
     3145.103  4.119763E-12
     3145.497  4.088794E-12
     3145.891  4.057552E-12
     3146.284  4.026041E-12
     3146.678  3.994260E-12
     3147.072  3.962207E-12
     3147.466  3.929856E-12
     3147.862  3.897111E-12
     3148.258  3.864051E-12
     3148.652  3.830879E-12
     3149.046  3.797435E-12
      3149.44  3.763696E-12
     3149.834  3.729702E-12
     3150.228  3.709114E-12
     3150.623  3.698327E-12
     3151.017  3.687419E-12
     3151.413  3.676332E-12
     3151.809  3.665123E-12
     3152.204  3.653829E-12
     3152.599  3.642401E-12
     3152.993  3.630851E-12
     3153.388  3.619164E-12
     3153.782  3.607354E-12
     3154.177  3.595408E-12
     3154.572  3.583322E-12
     3154.969  3.571061E-12
     3155.365  3.558666E-12
      3155.76  3.546195E-12
     3156.156  3.533593E-12
     3156.551  3.520859E-12
     3156.946  3.507994E-12
     3157.341  3.494994E-12
     3157.736  3.481864E-12
     3158.131  3.468604E-12
     3158.528  3.455152E-12
     3158.926  3.441560E-12
     3159.321  3.427906E-12
     3159.716  3.414111E-12
     3160.112  3.415231E-12
     3160.507  3.454586E-12
     3160.903  3.494144E-12
     3161.299  3.533854E-12
     3161.694  3.573765E-12
     3162.092  3.614029E-12
      3162.49  3.654502E-12
     3162.885  3.694956E-12
     3163.281  3.735615E-12
     3163.677  3.776454E-12
     3164.073  3.817474E-12
     3164.469  3.858672E-12
     3164.865  3.900075E-12
     3165.263  3.941813E-12
     3165.659  3.983580E-12
     3166.058  4.025732E-12
     3166.454  4.067859E-12
      3166.85  4.110167E-12
     3167.247  4.152683E-12
     3167.643  4.195383E-12
      3168.04  4.238264E-12
     3168.436  4.281325E-12
     3168.833  4.324595E-12
     3169.231  4.368239E-12
      3169.63  4.412067E-12
     3170.026  4.463956E-12
     3170.423  4.629686E-12
      3170.82  4.796366E-12
     3171.217  4.963795E-12
     3171.614  5.132179E-12
     3172.011  5.301520E-12
     3172.408  5.471607E-12
     3172.807  5.643391E-12
     3173.206  5.815930E-12
     3173.603  5.988690E-12
        3174.  6.162417E-12
     3174.397  6.336899E-12
     3174.795  6.512240E-12
     3175.192  6.688547E-12
      3175.59  6.865710E-12
     3175.987  7.043737E-12
     3176.386  7.223509E-12
     3176.786  7.404155E-12
     3177.183  7.584783E-12
     3177.581  7.766388E-12
     3177.979  7.948973E-12
     3178.377  8.132316E-12
     3178.775  8.316638E-12
     3179.172  8.501718E-12
     3179.571  8.687896E-12
      3179.97  8.875638E-12
      3180.37  9.342770E-12
     3180.768  9.832943E-12
     3181.166  1.032559E-11
     3181.564  1.082073E-11
     3181.963  1.131833E-11
     3182.361  1.181870E-11
     3182.759  1.232123E-11
     3183.158  1.282657E-11
     3183.558  1.333657E-11
     3183.958  1.384940E-11
     3184.357  1.436222E-11
     3184.755  1.487785E-11
     3185.154  1.539597E-11
     3185.553  1.591660E-11
     3185.951  1.643973E-11
      3186.35  1.696568E-11
     3186.749  1.749381E-11
      3187.15  1.802707E-11
     3187.551  1.856320E-11
     3187.949  1.909924E-11
     3188.349  1.963812E-11
     3188.748  2.017920E-11
     3189.147  2.072314E-11
     3189.546  2.126961E-11
     3189.945  2.181896E-11
     3190.344  2.301011E-11
     3190.746  2.431513E-11
     3191.147  2.562646E-11
     3191.546  2.693846E-11
     3191.946  2.825752E-11
     3192.345  2.958207E-11
     3192.745  3.091370E-11
     3193.145  3.225160E-11
     3193.544  3.359578E-11
     3193.944  3.494707E-11
     3194.345  3.630966E-11
     3194.747  3.767943E-11
     3195.147  3.904970E-11
     3195.547  4.042710E-11
     3195.947  4.180999E-11
     3196.347  4.320009E-11
     3196.747  4.459570E-11
     3197.147  4.599848E-11
     3197.548  4.740848E-11
     3197.949  4.883005E-11
      3198.35  5.025282E-11
     3198.752  5.168808E-11
     3199.152  5.312365E-11
     3199.553  5.456566E-11
     3199.953  5.601494E-11
     3200.354  5.899418E-11
     3200.754  6.219565E-11
     3201.155  6.541727E-11
     3201.558  6.867493E-11
      3201.96  7.195299E-11
     3202.361  7.523538E-11
     3202.762  7.854004E-11
     3203.163  8.186495E-11
     3203.564  8.521218E-11
     3203.965  8.857769E-11
     3204.366  9.196562E-11
     3204.767  9.537394E-11
      3205.17  9.881727E-11
     3205.571  1.022664E-10
     3205.974  1.057529E-10
     3206.375  1.092452E-10
     3206.777  1.127580E-10
     3207.178  1.162912E-10
      3207.58  1.198472E-10
     3207.981  1.234216E-10
     3208.383  1.270188E-10
     3208.786  1.306520E-10
     3209.189  1.343083E-10
     3209.591  1.379676E-10
     3209.993  1.416497E-10
     3210.395  1.485579E-10
     3210.796  1.555688E-10
     3211.198  1.626251E-10
       3211.6  1.697185E-10
     3212.002  1.768574E-10
     3212.406  1.840684E-10
     3212.808  1.912903E-10
     3213.212  1.985846E-10
     3213.615  2.058939E-10
     3214.017  2.132404E-10
     3214.419  2.206341E-10
     3214.821  2.280694E-10
     3215.224  2.355496E-10
     3215.626  2.430656E-10
     3216.031  2.506601E-10
     3216.435  2.582987E-10
     3216.837  2.659471E-10
      3217.24  2.736420E-10
     3217.643  2.813741E-10
     3218.046  2.891531E-10
     3218.448  2.969754E-10
     3218.851  3.048397E-10
     3219.254  3.127447E-10
     3219.659  3.207297E-10
     3220.062  3.295845E-10
     3220.467  3.432956E-10
      3220.87  3.570239E-10
     3221.273  3.708387E-10
     3221.676  3.847219E-10
      3222.08  3.986891E-10
     3222.483  4.127305E-10
     3222.886  4.268476E-10
     3223.292  4.411083E-10
     3223.697  4.554450E-10
       3224.1  4.697976E-10
     3224.504  4.842277E-10
     3224.907  4.987338E-10
     3225.311  5.133221E-10
     3225.715  5.279765E-10
     3226.119  5.427173E-10
     3226.522  5.575374E-10
     3226.928  5.725061E-10
     3227.332  5.874813E-10
     3227.738  6.026067E-10
     3228.142  6.177438E-10
     3228.546  6.329549E-10
      3228.95  6.482520E-10
     3229.354  6.636190E-10
     3229.759  6.790726E-10
     3230.163  6.985498E-10
     3230.569  7.241030E-10
     3230.975  7.498062E-10
      3231.38  7.755376E-10
     3231.784  8.013875E-10
     3232.188  8.273867E-10
     3232.593  8.535361E-10
     3232.998  8.798038E-10
     3233.403  9.062187E-10
     3233.807  9.327519E-10
     3234.214  9.595665E-10
     3234.619  9.863892E-10
     3235.025   1.013477E-9
      3235.43   1.040563E-9
     3235.835   1.067800E-9
      3236.24   1.095179E-9
     3236.645   1.122699E-9
     3237.051   1.150370E-9
     3237.456   1.178170E-9
     3237.861   1.206106E-9
      3238.27   1.234416E-9
     3238.675   1.262643E-9
     3239.081   1.290990E-9
     3239.486   1.319494E-9
     3239.892   1.348135E-9
     3240.297   1.387711E-9
     3240.703   1.431432E-9
     3241.108   1.475393E-9
     3241.514   1.519562E-9
     3241.922   1.564135E-9
     3242.329   1.608934E-9
     3242.735   1.653793E-9
     3243.141   1.698841E-9
     3243.547   1.744134E-9
     3243.953   1.789644E-9
     3244.359   1.835367E-9
     3244.765   1.881334E-9
     3245.173   1.927715E-9
     3245.581   1.974316E-9
     3245.987   2.020941E-9
     3246.394   2.067797E-9
       3246.8   2.114903E-9
     3247.206   2.162189E-9
     3247.613   2.209712E-9
     3248.019   2.257454E-9
     3248.426   2.305461E-9
     3248.834   2.353891E-9
     3249.241   2.402301E-9
      3249.65   2.451189E-9
     3250.056   2.502570E-9
     3250.463   2.569789E-9
      3250.87   2.637360E-9
     3251.277   2.705189E-9
     3251.684   2.773362E-9
     3252.091   2.841886E-9
       3252.5   2.910961E-9
     3252.909   2.980391E-9
     3253.316   3.049865E-9
     3253.723   3.119659E-9
      3254.13   3.189755E-9
     3254.538   3.260186E-9
     3254.945   3.330886E-9
     3255.353   3.401960E-9
      3255.76   3.473350E-9
     3256.169   3.545393E-9
     3256.577   3.617401E-9
     3256.985   3.689767E-9
     3257.394   3.762753E-9
     3257.802   3.835792E-9
      3258.21   3.909103E-9
     3258.617   3.982731E-9
     3259.025   4.056718E-9
     3259.433   4.131045E-9
     3259.841   4.205690E-9
     3260.253   4.295931E-9
     3260.661   4.394926E-9
     3261.069   4.494357E-9
     3261.478   4.594215E-9
     3261.886   4.694513E-9
     3262.294   4.795283E-9
     3262.702   4.896568E-9
     3263.111   4.998281E-9
     3263.519   5.100404E-9
     3263.929   5.203398E-9
     3264.338   5.306481E-9
     3264.749   5.410445E-9
     3265.157   5.514425E-9
     3265.566   5.618863E-9
     3265.975   5.723743E-9
     3266.384   5.829117E-9
     3266.792   5.934935E-9
     3267.201   6.041128E-9
     3267.612   6.148329E-9
     3268.023   6.255986E-9
     3268.432   6.363632E-9
     3268.841   6.471792E-9
      3269.25   6.580366E-9
     3269.659   6.689366E-9
     3270.069   6.803345E-9
     3270.478   6.939866E-9
     3270.887   7.077044E-9
     3271.299   7.215342E-9
     3271.708   7.353714E-9
      3272.12   7.493256E-9
     3272.529   7.632744E-9
     3272.939   7.772894E-9
     3273.348   7.913605E-9
     3273.758   8.054975E-9
     3274.168   8.196830E-9
     3274.578   8.339338E-9
      3274.99   8.483021E-9
     3275.401   8.627425E-9
     3275.811   8.771734E-9
     3276.221   8.916610E-9
     3276.631   9.062141E-9
     3277.042   9.208258E-9
     3277.452   9.354959E-9
     3277.862   9.502334E-9
     3278.272   9.650224E-9
     3278.685   9.799508E-9
     3279.095   9.948655E-9
     3279.507   1.009895E-8
     3279.918   1.024929E-8
     3280.328   1.042291E-8
     3280.739   1.060304E-8
     3281.149   1.078387E-8
      3281.56   1.096546E-8
     3281.973   1.114852E-8
     3282.384   1.133148E-8
     3282.796   1.151613E-8
     3283.207   1.170066E-8
     3283.618   1.188592E-8
     3284.029   1.207201E-8
      3284.44   1.225865E-8
     3284.851   1.244612E-8
     3285.263   1.263446E-8
     3285.676   1.282420E-8
     3286.087   1.301400E-8
     3286.498   1.320452E-8
     3286.911   1.339657E-8
     3287.323   1.358867E-8
     3287.734   1.378138E-8
     3288.146   1.397494E-8
     3288.558   1.416923E-8
     3288.969   1.436424E-8
     3289.383   1.456081E-8
     3289.794   1.475741E-8
     3290.208   1.496758E-8
      3290.62   1.518953E-8
     3291.032   1.541232E-8
     3291.444   1.563597E-8
     3291.856   1.586033E-8
     3292.268   1.608579E-8
      3292.68   1.631216E-8
     3293.094   1.654041E-8
     3293.506   1.676831E-8
     3293.918   1.699719E-8
     3294.333   1.722800E-8
     3294.745   1.745873E-8
     3295.157   1.769030E-8
      3295.57   1.792284E-8
     3295.982   1.815610E-8
     3296.395   1.839035E-8
     3296.809   1.862658E-8
     3297.222   1.886253E-8
     3297.636   1.910043E-8
     3298.049   1.933824E-8
     3298.462   1.957699E-8
     3298.875   1.981661E-8
     3299.288   2.005702E-8
     3299.701   2.029841E-8
     3300.114   2.054369E-8
     3300.529   2.079887E-8
     3300.942   2.105388E-8
     3301.355   2.130989E-8
      3301.77   2.156784E-8
     3302.184   2.182569E-8
     3302.597   2.208452E-8
      3303.01   2.234425E-8
     3303.424   2.260479E-8
     3303.837   2.286622E-8
     3304.253   2.312970E-8
     3304.666   2.339304E-8
     3305.082   2.365852E-8
     3305.495   2.392365E-8
     3305.909   2.418983E-8
     3306.323   2.445690E-8
     3306.737   2.472487E-8
     3307.151   2.499388E-8
     3307.565   2.526358E-8
     3307.981   2.553562E-8
     3308.395   2.580741E-8
     3308.809   2.608011E-8
     3309.225   2.635489E-8
     3309.639   2.662935E-8
     3310.053   2.690711E-8
     3310.468   2.720199E-8
     3310.882   2.749788E-8
     3311.297   2.779496E-8
     3311.713   2.809428E-8
     3312.127   2.839330E-8
     3312.544   2.869437E-8
     3312.958   2.899541E-8
     3313.373   2.929753E-8
     3313.788   2.960089E-8
     3314.203   2.990519E-8
     3314.617   3.021043E-8
     3315.032   3.051688E-8
     3315.449   3.082569E-8
     3315.864   3.113426E-8
     3316.279   3.144386E-8
     3316.696   3.175594E-8
     3317.111   3.206758E-8
     3317.527   3.238043E-8
     3317.942   3.269432E-8
     3318.357   3.300917E-8
     3318.773   3.332521E-8
     3319.188   3.364213E-8
     3319.605   3.396164E-8
     3320.023   3.428254E-8
     3320.438   3.460584E-8
     3320.854   3.493037E-8
      3321.27   3.525580E-8
     3321.685   3.558247E-8
     3322.101   3.591017E-8
     3322.517   3.623911E-8
     3322.933   3.656889E-8
     3323.351   3.690126E-8
     3323.767   3.723331E-8
     3324.185   3.756792E-8
     3324.601   3.790196E-8
     3325.017   3.823724E-8
     3325.433   3.857364E-8
     3325.849   3.891109E-8
     3326.266   3.924958E-8
     3326.682   3.958911E-8
       3327.1   3.993123E-8
     3327.519   4.027448E-8
     3327.935   4.061716E-8
     3328.352   4.096113E-8
     3328.768   4.130640E-8
     3329.185   4.165240E-8
     3329.602   4.199946E-8
     3330.018   4.234720E-8
     3330.435   4.268808E-8
     3330.854   4.303141E-8
     3331.271   4.337425E-8
      3331.69   4.371948E-8
     3332.107   4.406438E-8
     3332.524   4.441059E-8
     3332.941   4.475767E-8
     3333.358   4.510589E-8
     3333.775   4.545516E-8
     3334.193   4.580568E-8
     3334.612   4.615869E-8
     3335.031   4.651278E-8
     3335.449   4.686658E-8
     3335.866   4.722143E-8
     3336.284   4.757734E-8
     3336.701   4.793452E-8
     3337.119   4.829270E-8
     3337.537   4.865178E-8
     3337.955   4.901190E-8
     3338.374   4.937510E-8
     3338.792   4.973770E-8
     3339.212   5.010311E-8
      3339.63   5.046772E-8
     3340.048   5.083175E-8
     3340.466   5.118435E-8
     3340.884   5.153775E-8
     3341.302   5.189227E-8
      3341.72   5.224777E-8
     3342.141   5.260597E-8
     3342.561   5.296529E-8
     3342.979   5.332415E-8
     3343.398   5.368402E-8
     3343.816   5.404490E-8
     3344.235   5.440694E-8
     3344.653   5.476972E-8
     3345.072   5.513374E-8
     3345.491   5.549876E-8
     3345.911   5.586651E-8
      3346.33   5.623378E-8
     3346.751   5.660358E-8
      3347.17   5.697290E-8
     3347.589   5.734323E-8
     3348.008   5.771459E-8
     3348.427   5.808731E-8
     3348.846   5.846106E-8
     3349.265   5.883575E-8
     3349.686   5.921293E-8
     3350.107   5.958844E-8
     3350.527   5.995491E-8
     3350.946   6.032236E-8
     3351.366   6.069079E-8
     3351.785   6.106020E-8
     3352.205   6.143076E-8
     3352.625   6.180224E-8
     3353.044   6.217468E-8
     3353.466   6.254954E-8
     3353.885   6.292408E-8
     3354.305   6.329958E-8
     3354.727   6.367813E-8
     3355.147   6.405588E-8
     3355.567   6.443454E-8
     3355.987   6.481419E-8
     3356.407   6.519519E-8
     3356.827   6.557719E-8
     3357.247   6.596003E-8
     3357.671   6.634712E-8
     3358.092   6.673213E-8
     3358.512   6.711838E-8
     3358.932   6.750563E-8
     3359.353   6.789375E-8
     3359.773   6.828287E-8
     3360.194   6.866470E-8
     3360.615   6.903752E-8
     3361.035   6.941131E-8
     3361.458   6.978765E-8
     3361.878   7.016320E-8
     3362.301   7.054127E-8
     3362.722   7.091865E-8
     3363.143   7.129726E-8
     3363.564   7.167753E-8
     3363.985   7.205857E-8
     3364.406   7.244004E-8
     3364.827   7.282244E-8
      3365.25   7.320785E-8
     3365.673   7.359444E-8
     3366.094   7.398018E-8
     3366.516   7.436696E-8
     3366.937   7.475474E-8
     3367.359   7.514381E-8
      3367.78   7.553367E-8
     3368.202   7.592457E-8
     3368.624   7.631628E-8
     3369.047   7.671058E-8
     3369.469   7.710478E-8
     3369.892   7.750153E-8
     3370.314   7.788017E-8
     3370.736   7.825368E-8
     3371.158   7.862823E-8
      3371.58   7.900385E-8
     3372.002   7.938058E-8
     3372.426   7.975994E-8
     3372.848   8.013845E-8
     3373.272   8.051938E-8
     3373.694   8.089935E-8
     3374.117   8.128049E-8
     3374.539   8.166261E-8
     3374.961   8.204564E-8
     3375.384   8.242955E-8
     3375.806   8.281458E-8
     3376.231   8.320217E-8
     3376.654   8.358938E-8
     3377.076   8.397720E-8
     3377.501   8.436728E-8
     3377.924   8.475669E-8
     3378.346   8.514747E-8
     3378.769   8.553975E-8
     3379.192   8.593234E-8
     3379.615   8.632554E-8
      3380.04   8.671856E-8
     3380.463   8.708475E-8
     3380.888   8.745345E-8
     3381.311   8.782103E-8
     3381.735   8.818952E-8
     3382.158   8.855889E-8
     3382.581   8.892921E-8
     3383.005   8.930031E-8
     3383.428   8.967249E-8
     3383.854   9.004699E-8
     3384.277   9.042081E-8
     3384.701   9.079541E-8
     3385.126   9.117267E-8
      3385.55   9.154933E-8
     3385.974   9.192681E-8
     3386.398   9.230482E-8
     3386.822   9.268361E-8
     3387.245   9.306333E-8
     3387.671   9.344591E-8
     3388.095   9.382762E-8
     3388.521   9.421185E-8
     3388.946   9.459558E-8
      3389.37   9.497943E-8
