WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f791w
     1928.126   3.650331E-9
     1928.469   3.064915E-9
     1928.813   2.476506E-9
     1929.158   1.886976E-9
     1929.501   1.298420E-9
     1929.845  7.070682E-10
     1930.189  8.635897E-10
     1930.533   1.631071E-9
     1930.878   2.404672E-9
     1931.223   3.177018E-9
     1931.566   3.948375E-9
     1931.911   4.723675E-9
     1932.255   5.497704E-9
     1932.599   6.275413E-9
     1932.944   7.054604E-9
     1933.289   7.835279E-9
     1933.633   8.614669E-9
     1933.979   9.400254E-9
     1934.323   1.018261E-8
     1934.668   1.096840E-8
     1935.014   1.175567E-8
     1935.358   1.254192E-8
     1935.703   1.333190E-8
     1936.049   1.412308E-8
     1936.393   1.491324E-8
     1936.739   1.570741E-8
     1937.085   1.650533E-8
      1937.43   1.729940E-8
     1937.775   1.809750E-8
     1938.121   1.889709E-8
     1938.466   1.969536E-8
     1938.812   2.049768E-8
     1939.158   2.130121E-8
     1939.503   2.210368E-8
     1939.849   2.290994E-8
     1940.195   2.392824E-8
     1940.541   2.511208E-8
     1940.887   2.629817E-8
     1941.233   2.748230E-8
     1941.579   2.867245E-8
     1941.926   2.986442E-8
     1942.272   3.105821E-8
     1942.618   3.225088E-8
     1942.964   3.344874E-8
     1943.311   3.464886E-8
     1943.658   3.585121E-8
     1944.004   3.705540E-8
      1944.35   3.825802E-8
     1944.697   3.946630E-8
     1945.044   4.067683E-8
      1945.39   4.188535E-8
     1945.737   4.309997E-8
     1946.084   4.431642E-8
     1946.432   4.553470E-8
     1946.779   4.675569E-8
     1947.126   4.797809E-8
     1947.473   4.919931E-8
      1947.82   5.042581E-8
     1948.168   5.165501E-8
     1948.514   5.288216E-8
     1948.862   5.411504E-8
      1949.21   5.534977E-8
     1949.558   5.658721E-8
     1949.905   5.782606E-8
     1950.252   5.690343E-8
       1950.6   5.516319E-8
     1950.948   5.342016E-8
     1951.295   5.167927E-8
     1951.644   4.993007E-8
     1951.992   4.817748E-8
     1952.339   4.642763E-8
     1952.688   4.466331E-8
     1953.037   4.290175E-8
     1953.384   4.114233E-8
     1953.733   3.937394E-8
     1954.081   3.760337E-8
     1954.429   3.583436E-8
     1954.778   3.405697E-8
     1955.127   3.227678E-8
     1955.474   3.049878E-8
     1955.823   2.871175E-8
     1956.173   2.691690E-8
     1956.521   2.512926E-8
      1956.87   2.333318E-8
      1957.22   2.153429E-8
     1957.568   1.973764E-8
     1957.917   1.793188E-8
     1958.266   1.612331E-8
     1958.615   1.431698E-8
     1958.965   1.249708E-8
     1959.314   1.068451E-8
     1959.663   8.863406E-9
     1960.013   7.114636E-9
     1960.362   7.300522E-9
     1960.712   7.487213E-9
     1961.061   7.674250E-9
     1961.411   7.861633E-9
      1961.76   8.048709E-9
      1962.11   8.236722E-9
      1962.46   8.425018E-9
     1962.811   8.613596E-9
     1963.161   8.802524E-9
      1963.51   8.991205E-9
      1963.86   9.180761E-9
     1964.211   9.370669E-9
      1964.56   9.560264E-9
     1964.911   9.750802E-9
     1965.262   9.942221E-9
     1965.612   1.013280E-8
     1965.963   1.032426E-8
     1966.314   1.051606E-8
     1966.663   1.070755E-8
     1967.014   1.089999E-8
     1967.365   1.109272E-8
     1967.715   1.128520E-8
     1968.066   1.147856E-8
     1968.417   1.167227E-8
     1968.769   1.186627E-8
      1969.12   1.206063E-8
      1969.47   1.225472E-8
     1969.822   1.244964E-8
     1970.173   1.246146E-8
     1970.524   1.228471E-8
     1970.875   1.210712E-8
     1971.227   1.192919E-8
     1971.579   1.175096E-8
      1971.93   1.157238E-8
     1972.282   1.139346E-8
     1972.633   1.121480E-8
     1972.985   1.103529E-8
     1973.337   1.085543E-8
     1973.688   1.067578E-8
      1974.04   1.049528E-8
     1974.393   1.031449E-8
     1974.744   1.013385E-8
     1975.097   9.951853E-9
      1975.45   9.770064E-9
     1975.801   9.588487E-9
     1976.154   9.406056E-9
     1976.506   9.223333E-9
     1976.858   9.040764E-9
     1977.211   8.857395E-9
     1977.563   8.673672E-9
     1977.916   8.489593E-9
     1978.269   8.305222E-9
     1978.621   8.121071E-9
     1978.974   7.936054E-9
     1979.327   7.750677E-9
     1979.679   7.565588E-9
     1980.033   7.374875E-9
     1980.386   7.137675E-9
     1980.738   6.900760E-9
     1981.092   6.662649E-9
     1981.446   6.423506E-9
     1981.799   6.185306E-9
     1982.152   5.945991E-9
     1982.506   5.706302E-9
     1982.859   5.466900E-9
     1983.212   5.226378E-9
     1983.566   4.985399E-9
     1983.919   4.744712E-9
     1984.274   4.502148E-9
     1984.628   4.259959E-9
     1984.981   4.018064E-9
     1985.336   3.774956E-9
      1985.69   3.531472E-9
     1986.043   3.288369E-9
     1986.397   3.043965E-9
     1986.752   2.799268E-9
     1987.105   2.554871E-9
      1987.46   2.309252E-9
     1987.814   2.063256E-9
     1988.169   1.816797E-9
     1988.524   1.569961E-9
     1988.878   1.323428E-9
     1989.233   1.075751E-9
     1989.588  8.276106E-10
     1989.941  5.798614E-10
     1990.297  6.118136E-10
     1990.652  6.993726E-10
     1991.007  7.870950E-10
     1991.362  8.749507E-10
     1991.717  9.629699E-10
     1992.072   1.050850E-9
     1992.427   1.139166E-9
     1992.783   1.227646E-9
     1993.137   1.315956E-9
     1993.493   1.404733E-9
     1993.849   1.493644E-9
     1994.204   1.582689E-9
      1994.56   1.671899E-9
     1994.915   1.760997E-9
     1995.271   1.850505E-9
     1995.627   1.940147E-9
     1995.983   2.029954E-9
     1996.338   2.119648E-9
     1996.694   2.209754E-9
     1997.051   2.300025E-9
     1997.407   2.390431E-9
     1997.763   2.481002E-9
     1998.119   2.571427E-9
     1998.475   2.662299E-9
     1998.832   2.753305E-9
     1999.187   2.844195E-9
     1999.544   2.935501E-9
     1999.901   3.026973E-9
     2000.257   3.156528E-9
     2000.615   3.302032E-9
     2000.972   3.447348E-9
     2001.328   3.592522E-9
     2001.685   3.738401E-9
     2002.042   3.884589E-9
     2002.398   4.030634E-9
     2002.755   4.177387E-9
     2003.113   4.324399E-9
     2003.469   4.471267E-9
     2003.828   4.619351E-9
     2004.184   4.766787E-9
     2004.542   4.914986E-9
     2004.899   5.063446E-9
     2005.256   5.211708E-9
     2005.614   5.360739E-9
     2005.972   5.510079E-9
     2006.329   5.659682E-9
     2006.686   5.809135E-9
     2007.046   5.959772E-9
     2007.403   6.109799E-9
     2007.761   6.260548E-9
     2008.119   6.411611E-9
     2008.476   6.562471E-9
     2008.835   6.714109E-9
     2009.193   6.866063E-9
      2009.55   7.017761E-9
     2009.909   7.170289E-9
     2010.269   7.165244E-9
     2010.626   7.106931E-9
     2010.985   7.048305E-9
     2011.344   6.989545E-9
     2011.702   6.930850E-9
     2012.061   6.871863E-9
      2012.42   6.812739E-9
     2012.778   6.753664E-9
     2013.137   6.694293E-9
     2013.496   6.634786E-9
     2013.855   6.575165E-9
     2014.215   6.515409E-9
     2014.573   6.455721E-9
     2014.932   6.395714E-9
     2015.292   6.335594E-9
     2015.652   6.275335E-9
      2016.01   6.215148E-9
      2016.37   6.154639E-9
      2016.73   6.094015E-9
     2017.089   6.033256E-9
     2017.449   5.972357E-9
     2017.808   5.911531E-9
     2018.168   5.850403E-9
     2018.528   5.789138E-9
     2018.888   5.727923E-9
     2019.248   5.666405E-9
     2019.608   5.604770E-9
     2019.968   5.542997E-9
     2020.329   5.425383E-9
     2020.689   5.302194E-9
     2021.049   5.179114E-9
     2021.409   5.055433E-9
      2021.77   4.931487E-9
      2022.13   4.807692E-9
     2022.491   4.683252E-9
     2022.851   4.558586E-9
     2023.212   4.433653E-9
     2023.573   4.308492E-9
     2023.933   4.183445E-9
     2024.295   4.057747E-9
     2024.656   3.931822E-9
     2025.017   3.805671E-9
     2025.377   3.679635E-9
     2025.739   3.552944E-9
     2026.099   3.426411E-9
      2026.46   3.299266E-9
     2026.823   3.171462E-9
     2027.184   3.044161E-9
     2027.545   2.916244E-9
     2027.907   2.788056E-9
     2028.268   2.660028E-9
      2028.63   2.531338E-9
     2028.992   2.402420E-9
     2029.353   2.273620E-9
     2029.716   2.143806E-9
     2030.078   2.030127E-9
     2030.439   1.974677E-9
     2030.802   1.918958E-9
     2031.164   1.863140E-9
     2031.525   1.807373E-9
     2031.888   1.751317E-9
      2032.25   1.695161E-9
     2032.612   1.639075E-9
     2032.974   1.582700E-9
     2033.337   1.526205E-9
       2033.7   1.469610E-9
     2034.063   1.412896E-9
     2034.425   1.356252E-9
     2034.788   1.299317E-9
     2035.151   1.242281E-9
     2035.513   1.185298E-9
     2035.876   1.128041E-9
      2036.24   1.070490E-9
     2036.603   1.013185E-9
     2036.966  9.555857E-10
      2037.33  8.978656E-10
     2037.692  8.402188E-10
     2038.056  7.822960E-10
     2038.419  7.242519E-10
     2038.782  6.662624E-10
     2039.146  6.079954E-10
      2039.51  5.496069E-10
     2039.873  4.911161E-10
     2040.237  4.794770E-10
     2040.601  4.928831E-10
     2040.964  5.062754E-10
     2041.329  5.197310E-10
     2041.693  5.332137E-10
     2042.056  5.466781E-10
      2042.42  5.602104E-10
     2042.785  5.737655E-10
     2043.149  5.873478E-10
     2043.514  6.009573E-10
     2043.877  6.145484E-10
     2044.242  6.282033E-10
     2044.607  6.418902E-10
     2044.971  6.555538E-10
     2045.335  6.692861E-10
       2045.7  6.830459E-10
     2046.064  6.967871E-10
     2046.431  7.106386E-10
     2046.796  7.244716E-10
      2047.16  7.382902E-10
     2047.525  7.521737E-10
      2047.89  7.660845E-10
     2048.255  7.799766E-10
      2048.62  7.939380E-10
     2048.986  8.079318E-10
     2049.351  8.219394E-10
     2049.717  8.359793E-10
     2050.083  8.534349E-10
     2050.448  8.824508E-10
     2050.813  9.115925E-10
     2051.179  9.408024E-10
     2051.544  9.699826E-10
      2051.91  9.992890E-10
     2052.276   1.028664E-9
     2052.641   1.057989E-9
     2053.009   1.087559E-9
     2053.374   1.117001E-9
      2053.74   1.146590E-9
     2054.107   1.176228E-9
     2054.472   1.205815E-9
     2054.839   1.235570E-9
     2055.206   1.265374E-9
     2055.571   1.295127E-9
     2055.939   1.325128E-9
     2056.306   1.355099E-9
     2056.672   1.385019E-9
     2057.039   1.415087E-9
     2057.406   1.445205E-9
     2057.771   1.475292E-9
     2058.139   1.505528E-9
     2058.506   1.535834E-9
     2058.872   1.566088E-9
      2059.24   1.596471E-9
     2059.608   1.627026E-9
     2059.975   1.657448E-9
     2060.342   1.632260E-9
     2060.708   1.602965E-9
     2061.076   1.573522E-9
     2061.444   1.544008E-9
     2061.812   1.514464E-9
     2062.179   1.484928E-9
     2062.548   1.455164E-9
     2062.915   1.425547E-9
     2063.283   1.395760E-9
     2063.651   1.365923E-9
     2064.018   1.336114E-9
     2064.386   1.306175E-9
     2064.755   1.276165E-9
     2065.122   1.246204E-9
      2065.49   1.216072E-9
     2065.859   1.185909E-9
     2066.228   1.155675E-9
     2066.596   1.125389E-9
     2066.965   1.095033E-9
     2067.333   1.064725E-9
     2067.702   1.034266E-9
     2068.071   1.003756E-9
     2068.438  9.732744E-10
     2068.808  9.426411E-10
     2069.177  9.119558E-10
     2069.546  8.812190E-10
     2069.915  8.504308E-10
     2070.284  8.688469E-10
     2070.653  9.019356E-10
     2071.022  9.351648E-10
     2071.392  9.684690E-10
      2071.76   1.001716E-9
      2072.13   1.035126E-9
       2072.5   1.068611E-9
     2072.869   1.102128E-9
     2073.239   1.135720E-9
     2073.608   1.169276E-9
     2073.978   1.202974E-9
     2074.348   1.236748E-9
     2074.717   1.270486E-9
     2075.087   1.304367E-9
     2075.458   1.338323E-9
     2075.828   1.372311E-9
     2076.198   1.406396E-9
     2076.569   1.440514E-9
     2076.938   1.474595E-9
     2077.309   1.508841E-9
     2077.679   1.543143E-9
     2078.049   1.577406E-9
      2078.42   1.611837E-9
     2078.791   1.646322E-9
     2079.161   1.680769E-9
     2079.531   1.715363E-9
     2079.904   1.750146E-9
     2080.274   2.169166E-9
     2080.645   2.725892E-9
     2081.015   3.282027E-9
     2081.386   3.840876E-9
     2081.758   4.400972E-9
     2082.128   4.959735E-9
     2082.501   5.523438E-9
     2082.872   6.086177E-9
     2083.243   6.648317E-9
     2083.615   7.212821E-9
     2083.986   7.778578E-9
     2084.357   8.343361E-9
     2084.729   8.911258E-9
     2085.101   9.479671E-9
     2085.472   1.004785E-8
     2085.844   1.061840E-8
     2086.216   1.118985E-8
     2086.588   1.176256E-8
     2086.961   1.233616E-8
     2087.333   1.291066E-8
     2087.704   1.348453E-8
     2088.077   1.406118E-8
     2088.449   1.463872E-8
     2088.821   1.521564E-8
     2089.194   1.579535E-8
     2089.566   1.637557E-8
     2089.939   1.695745E-8
     2090.312   1.691813E-8
     2090.684   1.675851E-8
     2091.057   1.659811E-8
      2091.43   1.643745E-8
     2091.802   1.627694E-8
     2092.176   1.611564E-8
     2092.549   1.595409E-8
     2092.922   1.579216E-8
     2093.296   1.563008E-8
     2093.669   1.546763E-8
     2094.042   1.530534E-8
     2094.415   1.514237E-8
     2094.789   1.497902E-8
     2095.162   1.481594E-8
     2095.535   1.465207E-8
     2095.909   1.448782E-8
     2096.283   1.432331E-8
     2096.657   1.415854E-8
     2097.031   1.399350E-8
     2097.405   1.382862E-8
     2097.779   1.366295E-8
     2098.153   1.349701E-8
     2098.526   1.333123E-8
     2098.901   1.316465E-8
     2099.275   1.299780E-8
     2099.649   1.283123E-8
     2100.025   1.264810E-8
     2100.398   1.225210E-8
     2100.773   1.185420E-8
     2101.148   1.145570E-8
     2101.521   1.105764E-8
     2101.896   1.065768E-8
     2102.271   1.025712E-8
     2102.647   9.855689E-9
     2103.022   9.453654E-9
     2103.397   9.051017E-9
     2103.771   8.649084E-9
     2104.147   8.244975E-9
     2104.522   7.840257E-9
     2104.896   7.436254E-9
     2105.272   7.030326E-9
     2105.648   6.623526E-9
     2106.022   6.217443E-9
     2106.398   5.809162E-9
     2106.775   5.399210E-9
      2107.15   4.991038E-9
     2107.526   4.580928E-9
     2107.902   4.170208E-9
     2108.277   3.759947E-9
     2108.653   3.347739E-9
     2109.029   2.934918E-9
     2109.405   2.522559E-9
     2109.782   2.107171E-9
     2110.157   2.027463E-9
     2110.534   2.412428E-9
      2110.91   2.797693E-9
     2111.286   3.182505E-9
     2111.663   3.569117E-9
      2112.04   3.956529E-9
     2112.415   4.342985E-9
     2112.792   4.731500E-9
     2113.169   5.120564E-9
     2113.546   5.510434E-9
     2113.923   5.900856E-9
     2114.301   6.291831E-9
     2114.677   6.682091E-9
     2115.054   7.074428E-9
     2115.431   7.467315E-9
     2115.808   7.859486E-9
     2116.185   8.253481E-9
     2116.563   8.648290E-9
      2116.94   9.043653E-9
     2117.318   9.439574E-9
     2117.695   9.835025E-9
     2118.073   1.023206E-8
     2118.451   1.063016E-8
     2118.829   1.102856E-8
     2119.206   1.142650E-8
     2119.583   1.182602E-8
     2119.962   1.222661E-8
      2120.34   1.196497E-8
     2120.719   1.162850E-8
     2121.096   1.129264E-8
     2121.474   1.095524E-8
     2121.853   1.061714E-8
      2122.23   1.027967E-8
     2122.609   9.940629E-9
     2122.988   9.601123E-9
     2123.366   9.260928E-9
     2123.745   8.920259E-9
     2124.124   8.579121E-9
     2124.502   8.238609E-9
     2124.881   7.896308E-9
      2125.26   7.553533E-9
     2125.638   7.211168E-9
     2126.018   6.867446E-9
     2126.397   6.523029E-9
     2126.775   6.179249E-9
     2127.156   5.832551E-9
     2127.535   5.486709E-9
     2127.914   5.141286E-9
     2128.294   4.794051E-9
     2128.673   4.446561E-9
     2129.052   4.099491E-9
     2129.432   3.750827E-9
     2129.812   3.401684E-9
     2130.192   3.211927E-9
     2130.572   3.179049E-9
     2130.951   3.146232E-9
     2131.331   3.113243E-9
     2131.711   3.080231E-9
     2132.091   3.047236E-9
     2132.471   3.014112E-9
     2132.852   2.980922E-9
     2133.231   2.947793E-9
     2133.612   2.914512E-9
     2133.994   2.881079E-9
     2134.373   2.847792E-9
     2134.754   2.814354E-9
     2135.135   2.780871E-9
     2135.515   2.747427E-9
     2135.896   2.713853E-9
     2136.277   2.680212E-9
     2136.657   2.646612E-9
     2137.039   2.612771E-9
     2137.419   2.579080E-9
     2137.801   2.545213E-9
     2138.182   2.511394E-9
     2138.564   2.477582E-9
     2138.944   2.443829E-9
     2139.326   2.409917E-9
     2139.708   2.375935E-9
     2140.088   2.335651E-9
      2140.47   2.274069E-9
     2140.852   2.212402E-9
     2141.234   2.150612E-9
     2141.616   2.088736E-9
     2141.997   2.026974E-9
     2142.379   1.964890E-9
     2142.762   1.902721E-9
     2143.143   1.840666E-9
     2143.525   1.778327E-9
     2143.909   1.715664E-9
      2144.29   1.653314E-9
     2144.673   1.590680E-9
     2145.055   1.527960E-9
     2145.437   1.465316E-9
      2145.82   1.402386E-9
     2146.203   1.339330E-9
     2146.585   1.276390E-9
     2146.968   1.213203E-9
     2147.351   1.149849E-9
     2147.734   1.086451E-9
     2148.117   1.022926E-9
     2148.499  9.595174E-10
     2148.883  8.958203E-10
     2149.266  8.319966E-10
     2149.648  7.682902E-10
     2150.032  7.163792E-10
     2150.416  7.973271E-10
     2150.799  8.784289E-10
     2151.183  9.596333E-10
     2151.567   1.040940E-9
      2151.95   1.122142E-9
     2152.333   1.203653E-9
     2152.718   1.285319E-9
     2153.101   1.366880E-9
     2153.485   1.448803E-9
     2153.869   1.530829E-9
     2154.252   1.612698E-9
     2154.638   1.695192E-9
     2155.022   1.777580E-9
     2155.406   1.859809E-9
      2155.79   1.942403E-9
     2156.175   2.025154E-9
     2156.558   2.107744E-9
     2156.943   2.190701E-9
     2157.328   2.273816E-9
     2157.713   2.356981E-9
     2158.098   2.440302E-9
     2158.483   2.523780E-9
     2158.867   2.607045E-9
     2159.252   2.690732E-9
     2159.637   2.774523E-9
     2160.022   2.859861E-9
     2160.407   2.973308E-9
     2160.792   3.086528E-9
     2161.177   3.200241E-9
     2161.564   3.314448E-9
     2161.948   3.428138E-9
     2162.334   3.542324E-9
      2162.72   3.656715E-9
     2163.105   3.770877E-9
      2163.49   3.885463E-9
     2163.877   4.000328E-9
     2164.261   4.114891E-9
     2164.649   4.230388E-9
     2165.035   4.345655E-9
      2165.42   4.460766E-9
     2165.807   4.576302E-9
     2166.193   4.692047E-9
     2166.578   4.807559E-9
     2166.965   4.923644E-9
     2167.352   5.039866E-9
     2167.737   5.155856E-9
     2168.124   5.272346E-9
     2168.511   5.389047E-9
     2168.898   5.505882E-9
     2169.285   5.622854E-9
     2169.671   5.739591E-9
     2170.058   5.811777E-9
     2170.445   5.627020E-9
     2170.831   5.442527E-9
     2171.219   5.257362E-9
     2171.607   5.071293E-9
     2171.993   4.886186E-9
     2172.381   4.700172E-9
     2172.769   4.514071E-9
     2173.155   4.328234E-9
     2173.543   4.141488E-9
     2173.931   3.954653E-9
     2174.317   3.768083E-9
     2174.705   3.580719E-9
     2175.094   3.393031E-9
      2175.48   3.205726E-9
      2175.87   3.017152E-9
     2176.258   2.828725E-9
     2176.645   2.640802E-9
     2177.033   2.451962E-9
     2177.422   2.262914E-9
     2177.809   2.074135E-9
     2178.198   1.884553E-9
     2178.587   1.694764E-9
     2178.975   1.504767E-9
     2179.364   1.314562E-9
     2179.752   1.124627E-9
     2180.141   1.120246E-9
      2180.53   1.445263E-9
     2180.918   1.769583E-9
     2181.307   2.095044E-9
     2181.696   2.421238E-9
     2182.085   2.747554E-9
     2182.473   3.073372E-9
     2182.864   3.401567E-9
     2183.252   3.728241E-9
     2183.642   4.056062E-9
     2184.031   4.384414E-9
      2184.42   4.712268E-9
      2184.81   5.041272E-9
       2185.2   5.370809E-9
     2185.588   5.699640E-9
     2185.979   6.030865E-9
      2186.37   6.361592E-9
     2186.759   6.691610E-9
     2187.149   7.022991E-9
     2187.539   7.354908E-9
     2187.928   7.686114E-9
     2188.319   8.018690E-9
     2188.709   8.351592E-9
     2189.098   8.683992E-9
     2189.489   9.017761E-9
      2189.88   9.351861E-9
     2190.271   9.364434E-9
     2190.661   9.233739E-9
     2191.051   9.103251E-9
     2191.442   8.972153E-9
     2191.833   8.841016E-9
     2192.224   8.709677E-9
     2192.614   8.578548E-9
     2193.006   8.446559E-9
     2193.396   8.315187E-9
     2193.788   8.183286E-9
     2194.179   8.051263E-9
      2194.57   7.919451E-9
     2194.961   7.787105E-9
     2195.353   7.654639E-9
     2195.743   7.522383E-9
     2196.135   7.389592E-9
     2196.527   7.256680E-9
     2196.919   7.123647E-9
     2197.311   6.990410E-9
     2197.702   6.857467E-9
     2198.094   6.723987E-9
     2198.486   6.590304E-9
     2198.878   6.456580E-9
      2199.27   6.323070E-9
     2199.662   6.188938E-9
     2200.055   6.112339E-9
     2200.447   6.392230E-9
