WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f850lp
     8457.013   0.001812775
     8457.296   0.001818347
     8457.575   0.001823843
     8457.854   0.001829317
     8458.132    0.00183479
     8458.415   0.001840358
     8458.694   0.001845847
     8458.973   0.001851316
     8459.251   0.001856784
     8459.534   0.001862345
     8459.817   0.001867907
     8460.097    0.00187327
     8460.375   0.001878389
     8460.654   0.001883524
     8460.933    0.00188864
     8461.216   0.001893845
     8461.499   0.001899048
     8461.778   0.001904178
     8462.057   0.001909289
     8462.335   0.001914399
     8462.614   0.001919525
     8462.897   0.001924722
     8463.177   0.001929846
     8463.455    0.00193495
     8463.733   0.001940054
     8464.013   0.001945174
     8464.296   0.001950364
     8464.575   0.001955481
     8464.858   0.001960669
     8465.137   0.001965766
     8465.416   0.001970879
     8465.699   0.001976063
     8465.979   0.001981175
     8466.257   0.001986267
     8466.541   0.001991464
     8466.819   0.001996554
     8467.104   0.002001749
     8467.382   0.002006835
     8467.661   0.002011939
     8467.939   0.002017023
     8468.219   0.002022124
     8468.502   0.002027295
     8468.781   0.002032393
     8469.061    0.00203749
     8469.339   0.002042567
     8469.623   0.002047751
     8469.902   0.002052844
     8470.186   0.002058379
     8470.465   0.002064029
     8470.743   0.002069658
     8471.022   0.002075305
     8471.302   0.002080951
      8471.59   0.002086773
     8471.869   0.002092417
     8472.148   0.002098058
     8472.427   0.002103679
     8472.711   0.002109416
      8472.99   0.002115053
     8473.269    0.00212067
     8473.548   0.002126305
     8473.827   0.002131938
     8474.106   0.002137569
      8474.39   0.002143278
     8474.669   0.002148907
     8474.953   0.002154633
     8475.232   0.002160259
     8475.512   0.002165884
     8475.795   0.002171586
     8476.074   0.002177207
     8476.354   0.002182827
     8476.638   0.002188544
     8476.917   0.002194162
       8477.2   0.002199856
     8477.479   0.002205471
     8477.759   0.002211084
     8478.038   0.002216696
     8478.317   0.002222306
     8478.597   0.002227915
     8478.881   0.002233621
      8479.16   0.002239226
     8479.439    0.00224483
     8479.719   0.002250434
     8480.003    0.00225613
     8480.286     0.0022615
     8480.566   0.002266814
     8480.846   0.002272107
     8481.125   0.002277399
     8481.408   0.002282764
     8481.688   0.002288072
     8481.972   0.002293434
     8482.251   0.002298721
     8482.531   0.002304024
     8482.814   0.002309382
     8483.095   0.002314684
     8483.374   0.002319965
     8483.653   0.002325244
     8483.933   0.002330523
     8484.217   0.002335892
     8484.496   0.002341168
     8484.775   0.002346442
      8485.06   0.002351807
     8485.339   0.002357079
     8485.619   0.002362367
     8485.903   0.002367728
     8486.183   0.002372995
     8486.462   0.002378262
     8486.741   0.002383526
     8487.025   0.002388882
      8487.31   0.002394236
      8487.59   0.002399515
     8487.869   0.002404773
     8488.148   0.002410032
     8488.429   0.002415306
     8488.708   0.002420562
     8488.992   0.002425907
     8489.271   0.002431159
     8489.552   0.002436428
     8489.831   0.002441678
      8490.12   0.002447303
     8490.399   0.002452999
      8490.68   0.002458714
     8490.959   0.002464408
     8491.238   0.002470101
     8491.523    0.00247591
     8491.803     0.0024816
     8492.087   0.002487387
     8492.367   0.002493093
     8492.646   0.002498778
     8492.931    0.00250456
     8493.211   0.002510262
      8493.49   0.002515942
     8493.771   0.002521641
      8494.05   0.002527318
     8494.335   0.002533113
     8494.614   0.002538787
     8494.895    0.00254448
     8495.179    0.00255025
     8495.458    0.00255592
     8495.738   0.002561607
     8496.022   0.002567374
     8496.303   0.002573059
     8496.583   0.002578742
     8496.862   0.002584405
     8497.146   0.002590165
     8497.432   0.002595942
     8497.711     0.0026016
     8497.991   0.002607276
     8498.271   0.002612951
     8498.551   0.002618604
     8498.836   0.002624374
     8499.115   0.002630024
     8499.396   0.002635692
     8499.676    0.00264136
      8499.96   0.002647105
     8500.245   0.002652431
     8500.524   0.002657577
     8500.805   0.002662739
     8501.085     0.0026679
     8501.369   0.002673132
     8501.645   0.002678201
      8501.93   0.002683447
     8502.215   0.002688692
     8502.494   0.002693828
     8502.774    0.00269898
      8503.06   0.002704221
     8503.339   0.002709353
     8503.619     0.0027145
     8503.899   0.002719647
      8504.18   0.002724792
     8504.465   0.002730025
     8504.744   0.002735149
     8505.024    0.00274029
      8505.31   0.002745518
      8505.59   0.002750656
      8505.87   0.002755792
     8506.154   0.002760999
     8506.435   0.002766132
     8506.715   0.002771264
     8506.995   0.002776395
      8507.28   0.002781613
     8507.565    0.00278683
     8507.846   0.002791956
     8508.126    0.00279708
     8508.406   0.002802203
      8508.69   0.002807397
     8508.971   0.002812517
     8509.251   0.002817635
     8509.531   0.002822752
     8509.812   0.002827868
     8510.097   0.002833246
     8510.377   0.002838865
     8510.662    0.00284458
     8510.942   0.002850196
     8511.223    0.00285581
     8511.503   0.002861423
     8511.788   0.002867131
     8512.068   0.002872741
     8512.354   0.002878447
     8512.634   0.002884052
     8512.914   0.002889657
     8513.199   0.002895358
     8513.479   0.002900959
     8513.761   0.002906578
     8514.041   0.002912176
     8514.321   0.002917773
     8514.606   0.002923466
     8514.887   0.002929059
     8515.167    0.00293465
     8515.452   0.002940338
     8515.733   0.002945945
     8516.019    0.00295163
     8516.299   0.002957215
     8516.579   0.002962799
     8516.859   0.002968381
     8517.141   0.002973981
      8517.43   0.002979735
     8517.711   0.002985331
     8517.991   0.002990907
     8518.271   0.002996481
     8518.553   0.003002072
     8518.833   0.003007643
     8519.118   0.003013309
     8519.398   0.003018877
      8519.68   0.003024462
      8519.96   0.003030026
     8520.241   0.003035131
     8520.531   0.003040313
     8520.812   0.003045319
     8521.092   0.003050324
     8521.373   0.003055344
     8521.653   0.003060345
     8521.938   0.003065433
      8522.22   0.003070448
     8522.505   0.003075532
     8522.786   0.003080545
     8523.066   0.003085539
     8523.352   0.003090619
     8523.633   0.003095627
     8523.913   0.003100617
     8524.194   0.003105622
     8524.475   0.003110608
     8524.761   0.003115698
     8525.041   0.003120682
     8525.322   0.003125681
     8525.607   0.003130748
     8525.889   0.003135744
     8526.174   0.003140809
     8526.455   0.003145802
     8526.735   0.003150777
     8527.017   0.003155768
     8527.297    0.00316074
     8527.583   0.003165813
     8527.868   0.003170869
     8528.149   0.003175854
     8528.431   0.003180837
     8528.711   0.003185801
     8528.992    0.00319078
     8529.277   0.003195829
     8529.559   0.003200806
      8529.84   0.003205781
      8530.12   0.003210828
     8530.401    0.00321601
     8530.688   0.003221281
     8530.973   0.003226533
     8531.254   0.003231711
     8531.535   0.003236887
      8531.82   0.003242134
     8532.102   0.003247307
     8532.383   0.003252479
     8532.669   0.003257739
     8532.949   0.003262889
     8533.235   0.003268146
     8533.512   0.003273222
     8533.798   0.003278475
     8534.078    0.00328362
     8534.359   0.003288781
     8534.641    0.00329394
     8534.927   0.003299187
     8535.208   0.003304343
     8535.489   0.003309497
      8535.77   0.003314633
     8536.056   0.003319874
     8536.342   0.003325114
     8536.623   0.003330261
     8536.904   0.003335408
     8537.186   0.003340553
     8537.467   0.003345696
     8537.752    0.00335091
     8538.038   0.003356139
     8538.319   0.003361279
     8538.601   0.003366416
     8538.882   0.003371551
     8539.163   0.003376685
     8539.449   0.003381907
      8539.73   0.003387039
     8540.012   0.003392144
     8540.293   0.003396709
     8540.579   0.003401352
      8540.86   0.003405914
     8541.146   0.003410554
     8541.428   0.003415112
     8541.709   0.003419671
     8541.995   0.003424305
     8542.271   0.003428781
     8542.558   0.003433414
     8542.839   0.003437966
     8543.125   0.003442596
     8543.407    0.00344716
     8543.693   0.003451787
     8543.975   0.003456333
     8544.256   0.003460878
     8544.537   0.003465421
     8544.818   0.003469964
     8545.104   0.003474583
     8545.387   0.003479137
     8545.668   0.003483676
     8545.949   0.003488212
     8546.235   0.003492825
     8546.521   0.003497437
     8546.803   0.003501969
     8547.085   0.003506515
     8547.366   0.003511044
     8547.647   0.003515572
     8547.934   0.003520177
     8548.221   0.003524796
     8548.502   0.003529319
     8548.783   0.003533841
     8549.065   0.003538377
     8549.352   0.003542974
     8549.633   0.003547492
     8549.915   0.003552024
     8550.196   0.003556746
     8550.482   0.003561639
     8550.765   0.003566464
     8551.046   0.003571271
     8551.332    0.00357616
     8551.614   0.003580981
     8551.896   0.003585783
     8552.177   0.003590584
     8552.464   0.003595483
     8552.745   0.003600281
     8553.027   0.003605094
     8553.313   0.003609972
       8553.6   0.003614848
     8553.882   0.003619656
     8554.163   0.003624446
     8554.445   0.003629252
     8554.727   0.003634039
     8555.009   0.003638841
     8555.295   0.003643708
     8555.577   0.003648506
     8555.858   0.003653288
     8556.141   0.003658084
     8556.427   0.003662945
     8556.714   0.003667821
     8556.996   0.003672613
     8557.277   0.003677385
      8557.56   0.003682173
     8557.841   0.003686944
     8558.128   0.003691811
     8558.414   0.003696661
     8558.696   0.003701444
     8558.979   0.003706225
     8559.265    0.00371107
     8559.542   0.003715764
     8559.829   0.003720623
      8560.11   0.003725186
     8560.393   0.003729458
     8560.675    0.00373373
     8560.957      0.003738
     8561.243   0.003742328
      8561.53   0.003746669
     8561.812   0.003750935
     8562.094   0.003755184
     8562.381   0.003759522
     8562.663   0.003763783
     8562.945   0.003768043
     8563.227   0.003772288
     8563.514   0.003776619
     8563.801   0.003780949
     8564.083   0.003785203
     8564.364   0.003789441
     8564.646   0.003793693
     8564.929   0.003797943
     8565.216   0.003802265
     8565.498   0.003806513
      8565.78   0.003810759
     8566.063   0.003815004
     8566.345   0.003819247
     8566.631   0.003823547
     8566.918   0.003827862
       8567.2     0.0038321
     8567.482   0.003836338
     8567.765   0.003840573
     8568.047   0.003844808
     8568.334   0.003849115
     8568.621    0.00385342
     8568.903   0.003857651
     8569.186   0.003861879
     8569.468   0.003866107
      8569.75   0.003870334
     8570.037   0.003874632
     8570.319   0.003878854
     8570.602   0.003883077
     8570.884   0.003887297
     8571.171   0.003891589
     8571.453   0.003895807
      8571.74   0.003900097
     8572.022   0.003904311
     8572.305   0.003908524
     8572.592   0.003912809
     8572.874    0.00391702
     8573.156   0.003921229
     8573.438   0.003925436
     8573.726   0.003929715
     8574.013   0.003933993
     8574.296   0.003938211
     8574.578   0.003942413
      8574.86   0.003946614
     8575.143   0.003950813
      8575.43   0.003955083
     8575.713   0.003959294
     8575.995   0.003963489
     8576.277   0.003967682
     8576.564   0.003971947
     8576.848   0.003976151
     8577.135   0.003980412
     8577.417   0.003984601
     8577.699   0.003988787
     8577.982   0.003992986
     8578.265   0.003997169
     8578.552   0.004001423
     8578.839   0.004005675
     8579.122   0.004009869
     8579.404   0.004014047
     8579.687   0.004018223
     8579.975   0.004022485
     8580.257   0.004026075
     8580.539   0.004029607
     8580.822    0.00403315
     8581.109   0.004036741
     8581.393   0.004040282
     8581.675    0.00404381
     8581.957   0.004047335
      8582.24   0.004050872
     8582.527   0.004054456
     8582.815   0.004058051
     8583.098   0.004061572
     8583.381   0.004065104
     8583.668   0.004068683
      8583.95     0.0040722
     8584.233   0.004075727
     8584.521   0.004079303
     8584.804   0.004082828
     8585.086    0.00408634
     8585.369   0.004089863
     8585.656   0.004093433
     8585.939   0.004096954
     8586.223   0.004100472
     8586.505   0.004103978
     8586.788   0.004107494
      8587.07   0.004110997
     8587.358   0.004114572
     8587.646   0.004118133
     8587.929   0.004121644
     8588.212   0.004125154
     8588.499   0.004128711
     8588.787   0.004132279
     8589.069   0.004135773
     8589.353   0.004139279
     8589.636   0.004142782
     8589.923   0.004146332
     8590.201   0.004149976
     8590.489   0.004153825
     8590.772   0.004157608
      8591.06   0.004161442
     8591.338   0.004165158
     8591.621   0.004168937
     8591.909   0.004172781
     8592.191   0.004176544
     8592.475   0.004180318
     8592.763   0.004184157
     8593.051   0.004187995
     8593.333   0.004191753
     8593.616   0.004195522
     8593.904   0.004199356
     8594.188   0.004203122
     8594.471   0.004206887
     8594.758   0.004210703
     8595.041   0.004214466
     8595.324   0.004218227
     8595.607   0.004221987
     8595.896   0.004225811
     8596.179   0.004229567
     8596.462   0.004233324
     8596.745   0.004237078
     8597.028   0.004240831
     8597.316   0.004244648
       8597.6   0.004248397
     8597.887   0.004252199
      8598.17   0.004255946
     8598.458   0.004259756
     8598.741   0.004263502
     8599.024   0.004267245
     8599.313   0.004271051
     8599.596   0.004274792
     8599.879   0.004278531
     8600.167   0.004282031
      8600.45   0.004285254
     8600.733   0.004288475
     8601.017   0.004291695
     8601.305   0.004294969
     8601.584   0.004298143
     8601.867    0.00430136
     8602.155    0.00430463
     8602.438   0.004307844
     8602.722   0.004311057
      8603.01   0.004314323
     8603.298   0.004317589
     8603.581   0.004320798
     8603.865   0.004324017
     8604.153   0.004327279
     8604.437   0.004330484
     8604.725   0.004333743
     8605.008   0.004336946
     8605.291   0.004340148
     8605.575   0.004343359
     8605.858   0.004346559
     8606.146   0.004349812
      8606.43   0.004353009
     8606.714   0.004356215
     8606.997   0.004359409
      8607.28   0.004362602
     8607.568   0.004365848
     8607.853    0.00436905
     8608.141   0.004372294
     8608.424   0.004375482
     8608.712   0.004378723
     8608.991   0.004381866
     8609.279   0.004385104
     8609.567   0.004388343
     8609.852   0.004391535
     8610.135   0.004394804
     8610.423   0.004398225
     8610.707   0.004401601
      8610.99   0.004404963
     8611.274   0.004408335
     8611.558   0.004411695
     8611.842   0.004415064
     8612.125   0.004418421
     8612.413   0.004421834
     8612.697   0.004425201
     8612.985   0.004428611
      8613.27   0.004431974
     8613.558   0.004435383
     8613.842   0.004438743
     8614.125    0.00444209
     8614.409   0.004445448
     8614.697   0.004448851
     8614.986   0.004452264
      8615.27   0.004455606
     8615.554   0.004458959
     8615.837   0.004462298
     8616.126   0.004465706
     8616.405   0.004468998
     8616.693   0.004472391
     8616.978   0.004475737
     8617.261    0.00447907
     8617.545   0.004482413
     8617.834   0.004485813
     8618.117   0.004489143
     8618.406   0.004492539
     8618.689   0.004495866
     8618.974   0.004499203
     8619.263   0.004502595
     8619.546   0.004505919
     8619.835   0.004509308
     8620.119   0.004512464
     8620.403   0.004515372
     8620.691   0.004518318
     8620.976   0.004521224
      8621.26   0.004524129
     8621.544   0.004527032
     8621.827   0.004529925
     8622.116   0.004532875
       8622.4   0.004535775
     8622.685   0.004538673
     8622.968   0.004541561
     8623.257   0.004544507
     8623.541   0.004547402
     8623.825   0.004550295
     8624.114   0.004553237
     8624.398    0.00455613
     8624.682   0.004559009
     8624.971   0.004561948
      8625.26   0.004564885
     8625.544   0.004567772
     8625.828   0.004570657
     8626.112   0.004573542
     8626.396   0.004576424
     8626.681   0.004579305
      8626.97   0.004582236
     8627.253   0.004585105
     8627.537   0.004587983
     8627.821   0.004590861
      8628.11   0.004593787
     8628.395    0.00459666
     8628.684   0.004599583
     8628.968   0.004602455
     8629.252   0.004605327
     8629.541   0.004608246
     8629.825   0.004611115
     8630.114   0.004614048
     8630.398   0.004616958
     8630.688   0.004619918
     8630.972   0.004622824
     8631.252   0.004625692
     8631.541   0.004628647
     8631.825   0.004631551
     8632.109   0.004634454
     8632.398   0.004637406
     8632.683   0.004640306
     8632.967   0.004643206
     8633.252   0.004646114
     8633.541    0.00464906
     8633.825   0.004651955
     8634.109    0.00465485
     8634.398   0.004657793
     8634.683   0.004660684
     8634.968   0.004663586
     8635.257   0.004666525
     8635.546   0.004669462
      8635.83    0.00467235
     8636.114   0.004675234
     8636.399   0.004678129
     8636.684   0.004681013
     8636.973   0.004683944
     8637.257   0.004686825
     8637.542   0.004689715
     8637.826   0.004692593
      8638.11    0.00469547
       8638.4   0.004698406
     8638.685   0.004701281
     8638.974   0.004704203
     8639.259   0.004707084
     8639.543   0.004709956
     8639.832   0.004712875
     8640.117   0.004715486
     8640.406   0.004717743
     8640.691   0.004719968
      8640.98   0.004722223
      8641.26   0.004724401
     8641.545   0.004726623
     8641.834   0.004728875
     8642.119   0.004731095
     8642.403   0.004733306
     8642.693   0.004735562
     8642.978   0.004737773
     8643.263   0.004739988
     8643.547   0.004742195
     8643.832   0.004744411
     8644.121   0.004746653
     8644.406   0.004748865
     8644.695   0.004751106
      8644.98   0.004753316
      8645.27   0.004755554
     8645.555   0.004757762
     8645.844   0.004759999
     8646.129   0.004762204
     8646.413   0.004764401
     8646.698   0.004766605
     8646.983   0.004768807
     8647.272   0.004771038
     8647.558    0.00477324
     8647.843   0.004775438
     8648.127    0.00477763
     8648.417   0.004779865
     8648.702    0.00478206
     8648.986   0.004784248
     8649.271   0.004786442
     8649.562   0.004788673
     8649.846   0.004790858
     8650.136   0.004793222
     8650.421   0.004795698
      8650.71   0.004798207
     8650.995   0.004800681
      8651.28   0.004803153
      8651.57   0.004805667
     8651.855   0.004808138
      8652.14   0.004810599
     8652.425   0.004813066
     8652.715   0.004815577
        8653.   0.004818041
     8653.285   0.004820506
     8653.569   0.004822961
     8653.854   0.004825423
      8654.14   0.004827884
      8654.43   0.004830386
      8654.72   0.004832886
     8655.005   0.004835343
      8655.29   0.004837801
     8655.579   0.004840289
     8655.869   0.004842784
     8656.149   0.004845196
     8656.439    0.00484769
     8656.725   0.004850139
      8657.01   0.004852589
     8657.295   0.004855037
     8657.585   0.004857526
      8657.87   0.004859971
     8658.155   0.004862415
      8658.44   0.004864858
     8658.726     0.0048673
     8659.016   0.004869784
     8659.301   0.004872223
     8659.586   0.004874661
     8659.876    0.00487714
     8660.161     0.0048793
     8660.451   0.004881279
     8660.736   0.004883224
     8661.026   0.004885201
     8661.312    0.00488715
     8661.598   0.004889091
     8661.888   0.004891064
     8662.173   0.004893003
     8662.458   0.004894941
     8662.743   0.004896878
     8663.033   0.004898848
     8663.318   0.004900783
     8663.604   0.004902723
      8663.89   0.004904657
     8664.175   0.004906589
      8664.46   0.004908519
     8664.751    0.00491049
     8665.041   0.004912451
     8665.326    0.00491438
     8665.611   0.004916306
     8665.901   0.004918266
     8666.188   0.004920196
     8666.473    0.00492212
     8666.763   0.004924076
     8667.048   0.004925997
     8667.339   0.004927957
     8667.619   0.004929845
     8667.909   0.004931796
     8668.195   0.004933721
      8668.48   0.004935637
     8668.767    0.00493756
     8669.052   0.004939474
     8669.342   0.004941419
     8669.628   0.004943339
     8669.913    0.00494525
     8670.203   0.004947191
     8670.494   0.004949135
     8670.779   0.004951039
     8671.065   0.004952949
     8671.355   0.004954885
     8671.641   0.004956787
     8671.927   0.004958693
     8672.217   0.004960625
     8672.503    0.00496253
     8672.788   0.004964427
     8673.074    0.00496633
     8673.364   0.004968258
      8673.65   0.004970158
     8673.932   0.004972026
     8674.222    0.00497395
     8674.508   0.004975848
     8674.793   0.004977738
     8675.084   0.004979665
     8675.374   0.004981586
      8675.66   0.004983479
     8675.945   0.004985366
     8676.231   0.004987256
     8676.521   0.004989172
     8676.813   0.004991094
     8677.099   0.004992983
     8677.384   0.004994863
     8677.675   0.004996783
     8677.956   0.004998635
     8678.246   0.005000545
     8678.532   0.005002428
     8678.818   0.005004309
     8679.104   0.005006189
      8679.39   0.005008063
     8679.681   0.005009974
     8679.967   0.005011852
     8680.252   0.005013628
     8680.543   0.005015425
     8680.834   0.005017223
      8681.12   0.005018988
     8681.405   0.005020747
     8681.691    0.00502251
     8681.982   0.005024304
     8682.269   0.005026066
     8682.559   0.005027851
     8682.845    0.00502961
     8683.131    0.00503137
     8683.417   0.005033127
     8683.703   0.005034884
     8683.994   0.005036669
      8684.28   0.005038424
     8684.566   0.005040178
     8684.853   0.005041931
     8685.143   0.005043706
     8685.429   0.005045457
      8685.72   0.005047237
     8686.006   0.005048985
     8686.292   0.005050732
     8686.578   0.005052479
     8686.869   0.005054255
      8687.16    0.00505603
     8687.446   0.005057773
     8687.732   0.005059515
     8688.023   0.005061286
      8688.31   0.005063027
     8688.596   0.005064766
     8688.882   0.005066505
     8689.168   0.005068243
     8689.454   0.005069978
      8689.74   0.005071715
     8690.031   0.005073458
     8690.317   0.005075009
     8690.604   0.005076558
     8690.895   0.005078133
     8691.182   0.005079686
     8691.473   0.005081259
     8691.759   0.005082803
     8692.045   0.005084349
     8692.336   0.005085919
     8692.622   0.005087462
     8692.913    0.00508903
       8693.2   0.005090576
     8693.486   0.005092116
     8693.772   0.005093654
     8694.059   0.005095192
      8694.35   0.005096754
     8694.637   0.005098297
     8694.923   0.005099832
     8695.209   0.005101366
       8695.5   0.005102924
     8695.787   0.005104462
     8696.078    0.00510602
     8696.364   0.005107549
      8696.65   0.005109079
     8696.938   0.005110612
     8697.229   0.005112166
      8697.52   0.005113718
     8697.807   0.005115249
     8698.093   0.005116772
     8698.384   0.005118322
     8698.671    0.00511985
     8698.952   0.005121345
     8699.244   0.005122897
      8699.53   0.005124416
     8699.821   0.005125961
     8700.104   0.005127444
     8700.395   0.005128947
     8700.682    0.00513043
     8700.973   0.005131931
     8701.259   0.005133405
     8701.546   0.005134885
     8701.837   0.005136384
     8702.124    0.00513786
      8702.41   0.005139332
     8702.702   0.005140832
     8702.993   0.005142326
      8703.28     0.0051438
     8703.566   0.005145268
     8703.854   0.005146738
     8704.141   0.005148209
     8704.427   0.005149674
     8704.719   0.005151168
     8705.005   0.005152632
     8705.292   0.005154098
     8705.578   0.005155558
      8705.87   0.005157047
     8706.157   0.005158511
     8706.443    0.00515997
     8706.735   0.005161456
     8707.022   0.005162917
     8707.313   0.005164397
     8707.601   0.005165855
     8707.892   0.005167333
     8708.179    0.00516879
     8708.466   0.005170248
     8708.753   0.005171702
     8709.044   0.005173176
     8709.331   0.005174629
     8709.618   0.005176082
     8709.905   0.005177533
     8710.196    0.00517881
     8710.483   0.005179978
     8710.771   0.005181144
     8711.058    0.00518231
     8711.344   0.005183471
     8711.631   0.005184634
     8711.923   0.005185817
     8712.215   0.005186999
     8712.502   0.005188161
     8712.788   0.005189317
      8713.08   0.005190496
     8713.372   0.005191674
     8713.659   0.005192833
     8713.946   0.005193989
     8714.233   0.005195145
     8714.521     0.0051963
     8714.808   0.005197455
       8715.1   0.005198628
     8715.386   0.005199777
     8715.673   0.005200929
      8715.96   0.005202079
     8716.252   0.005203249
     8716.539   0.005204397
     8716.826   0.005205547
     8717.118   0.005206713
     8717.405   0.005207859
     8717.697   0.005209025
     8717.984   0.005210169
     8718.276   0.005211332
     8718.563   0.005212476
     8718.851   0.005213617
     8719.138   0.005214759
      8719.43   0.005215917
     8719.718   0.005217061
     8720.005   0.005218199
     8720.292    0.00521924
     8720.584   0.005220299
     8720.871   0.005221339
     8721.158   0.005222377
     8721.445   0.005223416
     8721.732   0.005224454
     8722.025   0.005225512
     8722.313   0.005226548
     8722.604     0.0052276
     8722.892   0.005228635
     8723.179   0.005229668
     8723.471   0.005230718
     8723.759   0.005231753
     8724.051   0.005232801
     8724.338   0.005233832
     8724.625    0.00523486
     8724.913   0.005235892
     8725.205   0.005236937
     8725.492   0.005237964
     8725.779   0.005238988
     8726.067   0.005240017
     8726.354   0.005241041
     8726.642   0.005242064
     8726.935   0.005243107
     8727.222   0.005244129
     8727.514   0.005245167
     8727.802    0.00524619
     8728.094   0.005247226
     8728.381   0.005248244
     8728.674   0.005249282
     8728.961   0.005250298
     8729.248   0.005251314
     8729.536   0.005252332
     8729.828   0.005253363
     8730.116   0.005254375
     8730.403   0.005255376
     8730.691   0.005256379
     8730.983   0.005257395
     8731.271   0.005258397
     8731.559   0.005259392
     8731.847   0.005260393
     8732.134   0.005261389
     8732.427   0.005262404
     8732.714   0.005263397
     8733.007   0.005264412
     8733.294   0.005265404
     8733.587   0.005266414
     8733.874   0.005267405
     8734.162   0.005268398
     8734.454   0.005269404
     8734.742   0.005270395
      8735.03   0.005271385
     8735.317   0.005272372
      8735.61   0.005273377
     8735.897   0.005274362
     8736.186   0.005275349
     8736.474   0.005276335
     8736.761   0.005277316
     8737.049   0.005278301
     8737.342   0.005279302
     8737.629   0.005280281
     8737.922    0.00528128
      8738.21    0.00528226
     8738.502   0.005283254
      8738.79   0.005284233
     8739.078   0.005285211
     8739.371   0.005286206
     8739.658   0.005287179
     8739.951   0.005288171
     8740.239   0.005288834
     8740.527   0.005289431
     8740.814   0.005290026
     8741.103   0.005290622
     8741.396   0.005291227
     8741.684   0.005291822
     8741.972   0.005292415
      8742.26   0.005293008
     8742.547   0.005293599
      8742.84   0.005294202
     8743.133   0.005294803
     8743.421   0.005295393
     8743.709   0.005295981
     8743.997   0.005296571
     8744.285   0.005297158
     8744.578   0.005297756
      8744.87    0.00529835
     8745.158   0.005298937
     8745.446   0.005299521
     8745.734   0.005300106
     8746.027   0.005300699
     8746.315   0.005301283
     8746.604   0.005301864
     8746.892   0.005302446
      8747.18   0.005303027
     8747.468   0.005303607
     8747.761   0.005304196
     8748.049   0.005304774
     8748.342   0.005305363
     8748.631   0.005305942
     8748.924   0.005306527
     8749.212   0.005307103
       8749.5   0.005307678
     8749.793   0.005308262
     8750.081   0.005308926
     8750.374   0.005309831
     8750.662    0.00531072
      8750.95    0.00531161
     8751.238   0.005312498
     8751.532   0.005313402
     8751.815   0.005314275
     8752.108   0.005315175
     8752.396    0.00531606
     8752.685   0.005316944
     8752.974    0.00531783
     8753.267   0.005318726
      8753.56   0.005319623
     8753.848   0.005320503
     8754.136   0.005321383
     8754.425   0.005322265
     8754.718   0.005323158
     8755.006   0.005324034
     8755.299   0.005324926
     8755.588   0.005325804
     8755.881   0.005326694
     8756.164   0.005327553
     8756.458   0.005328443
     8756.746   0.005329315
     8757.034   0.005330185
     8757.323    0.00533106
     8757.611   0.005331929
     8757.904   0.005332813
     8758.193   0.005333683
     8758.481    0.00533455
     8758.775   0.005335432
     8759.068   0.005336313
     8759.352   0.005337162
     8759.646   0.005338045
     8759.934   0.005338907
     8760.228   0.005339498
     8760.516   0.005339994
      8760.81   0.005340501
     8761.098   0.005340996
     8761.387   0.005341491
     8761.675   0.005341985
     8761.964   0.005342479
     8762.257    0.00534298
     8762.546   0.005343473
     8762.834   0.005343964
     8763.123   0.005344455
     8763.411   0.005344945
     8763.705   0.005345443
     8763.998   0.005345939
     8764.287   0.005346428
     8764.576   0.005346915
     8764.864   0.005347401
     8765.158   0.005347896
     8765.447   0.005348382
      8765.74   0.005348874
     8766.029   0.005349359
     8766.322   0.005349849
     8766.606   0.005350323
     8766.896   0.005350804
     8767.188   0.005351293
     8767.478   0.005351773
     8767.767   0.005352254
     8768.056   0.005352734
     8768.349   0.005353219
     8768.638   0.005353696
     8768.927   0.005354173
     8769.221   0.005354659
     8769.509   0.005355132
     8769.798   0.005355607
     8770.092    0.00535603
     8770.381   0.005356316
     8770.674   0.005356606
     8770.963    0.00535689
     8771.257   0.005357179
     8771.546   0.005357463
      8771.83   0.005357741
     8772.124   0.005358029
     8772.412   0.005358309
     8772.706   0.005358594
     8772.995   0.005358875
     8773.284   0.005359154
     8773.573   0.005359434
     8773.867   0.005359717
     8774.156   0.005359994
     8774.445   0.005360271
     8774.739   0.005360553
     8775.028   0.005360828
     8775.317   0.005361102
     8775.611   0.005361381
     8775.904   0.005361658
     8776.194   0.005361933
     8776.483   0.005362206
     8776.772   0.005362477
     8777.066   0.005362752
     8777.351   0.005363019
     8777.645   0.005363292
     8777.934   0.005363563
     8778.223    0.00536383
     8778.512   0.005364097
     8778.806    0.00536437
     8779.095   0.005364635
     8779.384   0.005364901
     8779.673   0.005365167
     8779.967   0.005365435
     8780.261   0.005365758
     8780.551   0.005366082
      8780.84   0.005366404
     8781.134   0.005366731
     8781.423   0.005367051
     8781.717   0.005367376
     8782.006   0.005367696
     8782.296   0.005368016
     8782.585   0.005368333
     8782.874   0.005368651
     8783.168   0.005368973
     8783.457   0.005369289
     8783.747   0.005369605
     8784.036   0.005369919
      8784.33   0.005370238
     8784.615   0.005370547
     8784.909   0.005370865
     8785.203   0.005371182
     8785.492   0.005371493
     8785.782   0.005371803
     8786.076    0.00537212
      8786.37   0.005372434
      8786.66   0.005372743
