WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,sbc,f150lp
     1470.825    0.01818421
     1471.037    0.01840082
     1471.249     0.0186179
     1471.461    0.01883383
     1471.673     0.0190501
     1471.886     0.0192661
     1472.097    0.01948083
      1472.31    0.01969615
     1472.522     0.0199102
     1472.734     0.0201246
     1472.946    0.02033797
     1473.159    0.02055169
     1473.371    0.02076427
     1473.583    0.02097645
     1473.796    0.02118994
     1474.008    0.02140132
     1474.221    0.02161328
     1474.433    0.02182398
     1474.645    0.02203441
     1474.858    0.02224516
      1475.07    0.02245488
     1475.283    0.02266523
     1475.496    0.02287434
     1475.709     0.0230839
     1475.922    0.02329319
     1476.134    0.02350124
     1476.347    0.02370973
      1476.56    0.02391712
     1476.773    0.02412482
     1476.985    0.02433154
     1477.198    0.02453857
     1477.411    0.02474438
     1477.624    0.02495075
     1477.838    0.02515672
      1478.05    0.02536147
     1478.264    0.02556665
     1478.476    0.02577074
     1478.689    0.02597442
     1478.902    0.02617866
     1479.115    0.02638157
     1479.329    0.02658501
     1479.542    0.02678807
     1479.755    0.02698991
     1479.969    0.02719217
     1480.182    0.02727497
     1480.395    0.02733749
     1480.608    0.02739964
     1480.822    0.02746185
     1481.035    0.02752371
     1481.249    0.02758566
     1481.463    0.02764747
     1481.676    0.02770891
      1481.89    0.02777041
     1482.103    0.02783156
     1482.317    0.02789284
      1482.53     0.0279537
     1482.744    0.02801467
     1482.958    0.02807526
     1483.171    0.02813574
     1483.386     0.0281965
     1483.599    0.02825668
     1483.813    0.02831671
     1484.027    0.02837683
      1484.24     0.0284366
     1484.455    0.02849642
     1484.668    0.02855593
     1484.883    0.02861549
     1485.096    0.02867466
     1485.311    0.02873395
     1485.525    0.02879311
     1485.739    0.02885186
     1485.953    0.02891075
     1486.167    0.02896925
     1486.382    0.02902783
     1486.595    0.02908603
      1486.81    0.02914436
     1487.024     0.0292023
     1487.239    0.02926032
     1487.453     0.0293182
     1487.667    0.02937573
     1487.882     0.0294333
     1488.096    0.02949057
      1488.31    0.02954766
     1488.525    0.02960485
     1488.739    0.02966167
     1488.954    0.02971859
     1489.168    0.02977511
     1489.384    0.02983175
     1489.599    0.02988821
     1489.813    0.02994436
     1490.028     0.0299925
     1490.242    0.02998668
     1490.457    0.02998081
     1490.672    0.02997493
     1490.887    0.02996899
     1491.102    0.02996301
     1491.317    0.02995702
     1491.532    0.02995098
     1491.747    0.02994492
     1491.962    0.02993881
     1492.177    0.02993268
     1492.391    0.02992653
     1492.607    0.02992032
     1492.822    0.02991408
     1493.037     0.0299078
     1493.253    0.02990148
     1493.467    0.02989515
     1493.683    0.02988876
     1493.898    0.02988236
     1494.114     0.0298759
     1494.329    0.02986944
     1494.544    0.02986291
     1494.759    0.02985637
     1494.975    0.02984978
     1495.191    0.02984316
     1495.406    0.02983652
     1495.622    0.02982981
     1495.837    0.02982311
     1496.053    0.02981634
     1496.268    0.02980957
     1496.484    0.02980274
       1496.7    0.02979589
     1496.915    0.02978901
     1497.132    0.02978205
     1497.347     0.0297751
     1497.563    0.02976812
     1497.779    0.02976108
     1497.994    0.02975403
     1498.211    0.02974693
     1498.426    0.02973981
     1498.642    0.02973263
     1498.859    0.02972542
     1499.074     0.0297182
     1499.291    0.02971092
     1499.507    0.02970363
     1499.723    0.02969628
     1499.939    0.02968892
     1500.155    0.02966912
     1500.371    0.02964451
     1500.588    0.02961981
     1500.804    0.02959521
      1501.02    0.02957051
     1501.237     0.0295458
     1501.453    0.02952119
      1501.67    0.02949648
     1501.886    0.02947187
     1502.102    0.02944724
     1502.319    0.02942253
     1502.535    0.02939791
     1502.752    0.02937319
     1502.969    0.02934846
     1503.185    0.02932383
     1503.402     0.0292991
     1503.618    0.02927447
     1503.835    0.02924974
     1504.052    0.02922509
     1504.269    0.02920036
     1504.485    0.02917571
     1504.703    0.02915098
      1504.92    0.02912623
     1505.136    0.02910158
     1505.354    0.02907683
      1505.57    0.02905217
     1505.788    0.02902741
     1506.004    0.02900276
     1506.221    0.02897809
     1506.438    0.02895334
     1506.655    0.02892867
     1506.873    0.02890381
      1507.09    0.02887914
     1507.307    0.02885446
     1507.525    0.02882969
     1507.741    0.02880502
     1507.959    0.02878023
     1508.176    0.02875556
     1508.394    0.02873078
     1508.611    0.02870608
     1508.828    0.02868131
     1509.046    0.02865652
     1509.263    0.02863183
     1509.481    0.02860703
     1509.698    0.02858234
     1509.917    0.02855754
     1510.134    0.02853824
     1510.352    0.02852223
     1510.569    0.02850628
     1510.787    0.02849024
     1511.005    0.02847418
     1511.223    0.02845816
      1511.44    0.02844213
     1511.658    0.02842601
     1511.876    0.02840994
     1512.094    0.02839378
     1512.312    0.02837766
      1512.53    0.02836147
     1512.748    0.02834526
     1512.966    0.02832909
     1513.184    0.02831284
     1513.402    0.02829663
      1513.62    0.02828033
     1513.838    0.02826408
     1514.057    0.02824776
     1514.275    0.02823148
     1514.493    0.02821511
     1514.712    0.02819872
      1514.93    0.02818238
     1515.149    0.02816596
     1515.366    0.02814958
     1515.585    0.02813311
     1515.803    0.02811669
     1516.021    0.02810025
      1516.24    0.02808373
     1516.458    0.02806725
     1516.678    0.02805063
     1516.896    0.02803412
     1517.115    0.02801759
     1517.333    0.02800097
     1517.552     0.0279844
     1517.771    0.02796774
     1517.989    0.02795113
     1518.208    0.02793445
     1518.427     0.0279178
     1518.646    0.02790106
     1518.865    0.02788431
     1519.084     0.0278676
     1519.303    0.02785083
     1519.522    0.02783408
     1519.741    0.02781725
      1519.96    0.02780047
     1520.178     0.0277801
     1520.398    0.02775884
     1520.617    0.02773755
     1520.837    0.02771627
     1521.056    0.02769505
     1521.275    0.02767382
     1521.494     0.0276525
     1521.713    0.02763125
     1521.933    0.02760991
     1522.152    0.02758865
     1522.371    0.02756728
     1522.591     0.0275459
      1522.81     0.0275246
      1523.03    0.02750321
     1523.249    0.02748189
     1523.469    0.02746048
     1523.688    0.02743913
     1523.908     0.0274177
     1524.128    0.02739633
     1524.347    0.02737496
     1524.568    0.02735341
     1524.787    0.02733202
     1525.007    0.02731055
     1525.227    0.02728958
     1525.446    0.02726861
     1525.666    0.02724756
     1525.886    0.02722657
     1526.106    0.02720548
     1526.325    0.02718447
     1526.547    0.02716329
     1526.766    0.02714226
     1526.986    0.02712121
     1527.206    0.02710008
     1527.426    0.02707903
     1527.647    0.02705787
     1527.866    0.02703678
     1528.087    0.02701562
     1528.307    0.02699451
     1528.527    0.02697332
     1528.748    0.02695211
     1528.968    0.02693099
     1529.189    0.02690976
     1529.409    0.02688861
      1529.63    0.02686736
      1529.85    0.02684619
      1530.07    0.02682496
     1530.291    0.02680354
     1530.512    0.02678211
     1530.733    0.02676068
     1530.953    0.02673931
     1531.173    0.02671794
     1531.394    0.02669647
     1531.614    0.02667507
     1531.836    0.02665358
     1532.056    0.02663217
     1532.277    0.02661067
     1532.497    0.02658924
     1532.719    0.02656771
      1532.94    0.02654617
     1533.161    0.02652472
     1533.382    0.02650315
     1533.603    0.02648167
     1533.824    0.02646009
     1534.045    0.02643859
     1534.266    0.02641699
     1534.488    0.02639539
     1534.708    0.02637386
      1534.93    0.02635224
     1535.151    0.02633069
     1535.372    0.02630912
     1535.593    0.02628747
     1535.814    0.02626589
     1536.036    0.02624422
     1536.257    0.02622262
     1536.479    0.02620093
     1536.701    0.02617922
     1536.922    0.02615759
     1537.143    0.02613588
     1537.365    0.02611422
     1537.587    0.02609249
     1537.808    0.02607082
      1538.03    0.02604906
     1538.251    0.02602738
     1538.473    0.02600559
     1538.695     0.0259838
     1538.917    0.02596209
     1539.139    0.02594028
      1539.36    0.02591854
     1539.583    0.02589671
     1539.804    0.02587496
     1540.025     0.0258532
     1540.248     0.0258313
     1540.469    0.02580947
     1540.692    0.02578755
     1540.914    0.02576562
     1541.136    0.02574378
     1541.358    0.02572183
      1541.58    0.02569995
     1541.803    0.02567799
     1542.025     0.0256561
     1542.247    0.02563412
      1542.47    0.02561213
     1542.692     0.0255902
     1542.914     0.0255682
     1543.136    0.02554625
     1543.359    0.02552423
     1543.581    0.02550226
     1543.804    0.02548022
     1544.026    0.02545824
     1544.248    0.02543626
     1544.471    0.02541418
     1544.694     0.0253921
     1544.917    0.02536999
      1545.14    0.02534797
     1545.362    0.02532594
     1545.585    0.02530382
     1545.807    0.02528177
      1546.03    0.02525963
     1546.253    0.02523756
     1546.476     0.0252154
     1546.699    0.02519322
     1546.922    0.02517113
     1547.145    0.02514894
     1547.368    0.02512682
     1547.591    0.02510461
     1547.814    0.02508248
     1548.037    0.02506025
      1548.26    0.02503809
     1548.483    0.02501594
     1548.707    0.02499359
      1548.93    0.02497142
     1549.154    0.02494914
     1549.376    0.02492695
     1549.599    0.02490474
     1549.823    0.02488244
     1550.046    0.02485904
      1550.27    0.02483101
     1550.494    0.02480299
     1550.717    0.02477508
     1550.941    0.02474708
     1551.164    0.02471917
     1551.388    0.02469119
     1551.611     0.0246633
     1551.835     0.0246353
     1552.058    0.02460743
     1552.282    0.02457945
     1552.505    0.02455159
      1552.73    0.02452361
     1552.954    0.02449565
     1553.177     0.0244678
     1553.401    0.02443983
     1553.625    0.02441199
     1553.849    0.02438404
     1554.073    0.02435621
     1554.296    0.02432839
     1554.522    0.02430034
     1554.745    0.02427253
      1554.97    0.02424462
     1555.193     0.0242168
     1555.417      0.024189
     1555.642    0.02416109
     1555.865     0.0241333
      1556.09     0.0241054
     1556.314    0.02407762
     1556.539    0.02404974
     1556.763    0.02402186
     1556.987    0.02399408
     1557.212    0.02396622
     1557.436    0.02393846
     1557.661    0.02391059
     1557.885    0.02388285
      1558.11      0.023855
     1558.334    0.02382725
     1558.559    0.02379942
     1558.784    0.02377157
     1559.008    0.02374386
     1559.234    0.02371603
     1559.458    0.02368832
     1559.682     0.0236606
     1559.907    0.02363281
     1560.132    0.02360518
     1560.357    0.02357754
     1560.581    0.02354999
     1560.807    0.02352235
     1561.032    0.02349472
     1561.257     0.0234672
     1561.482    0.02343958
     1561.707    0.02341206
     1561.932    0.02338445
     1562.157    0.02335694
     1562.382    0.02332933
     1562.608    0.02330173
     1562.833    0.02327424
     1563.058    0.02324664
     1563.283    0.02321918
     1563.509    0.02319158
     1563.734    0.02316412
     1563.959    0.02313664
     1564.185    0.02310908
      1564.41    0.02308162
     1564.635    0.02305407
     1564.861    0.02302662
     1565.087    0.02299908
     1565.312    0.02297154
     1565.538    0.02294409
     1565.764    0.02291658
     1565.989    0.02288914
     1566.215    0.02286162
      1566.44    0.02283422
     1566.667    0.02280671
     1566.893     0.0227792
     1567.118    0.02275179
     1567.344     0.0227243
      1567.57    0.02269692
     1567.796    0.02266941
     1568.022    0.02264204
     1568.248    0.02261456
     1568.474    0.02258719
     1568.699    0.02255983
     1568.926    0.02253236
     1569.152    0.02250491
     1569.378    0.02247756
     1569.605     0.0224501
      1569.83    0.02242277
     1570.057    0.02239539
     1570.283     0.0223683
      1570.51    0.02234111
     1570.736    0.02231404
     1570.962    0.02228686
     1571.189    0.02225968
     1571.415    0.02223261
     1571.642    0.02220543
     1571.868    0.02217838
     1572.095    0.02215122
     1572.321    0.02212419
     1572.548    0.02209703
     1572.775    0.02206999
     1573.001    0.02204294
     1573.229    0.02201572
     1573.455    0.02198869
     1573.682    0.02196157
     1573.909    0.02193454
     1574.135    0.02190754
     1574.362    0.02188042
     1574.589    0.02185342
     1574.816    0.02182631
     1575.044    0.02179934
      1575.27    0.02177302
     1575.498    0.02174662
     1575.724     0.0217203
     1575.952    0.02169391
     1576.178    0.02166761
     1576.406    0.02164121
     1576.633    0.02161493
      1576.86    0.02158854
     1577.087    0.02156226
     1577.315    0.02153587
     1577.543     0.0215095
      1577.77    0.02148324
     1577.997    0.02145687
     1578.224    0.02143062
     1578.451    0.02140436
     1578.679    0.02137802
     1578.906    0.02135177
     1579.135    0.02132533
     1579.362    0.02129909
      1579.59    0.02127286
     1579.818    0.02124654
     1580.045    0.02122037
     1580.273    0.02119436
       1580.5    0.02116846
     1580.729    0.02114246
     1580.956    0.02111658
     1581.184    0.02109059
     1581.413     0.0210646
      1581.64    0.02103872
     1581.868    0.02101274
     1582.096    0.02098687
     1582.324    0.02096091
     1582.552    0.02093504
     1582.781    0.02090907
     1583.008    0.02088321
     1583.237    0.02085727
     1583.465    0.02083132
     1583.693    0.02080547
     1583.921    0.02077963
      1584.15    0.02075369
     1584.377    0.02072787
     1584.606    0.02070193
     1584.834    0.02067611
     1585.063    0.02065019
     1585.291    0.02062437
      1585.52    0.02059846
     1585.749    0.02057255
     1585.977    0.02054675
     1586.206    0.02052085
     1586.434    0.02049504
     1586.663    0.02046916
     1586.891    0.02044336
     1587.121    0.02041748
      1587.35     0.0203916
     1587.578    0.02036582
     1587.807    0.02033996
     1588.036    0.02031419
     1588.265    0.02028832
     1588.493    0.02026257
     1588.722    0.02023681
     1588.951    0.02021097
      1589.18    0.02018521
     1589.409    0.02015936
     1589.639    0.02013353
     1589.868    0.02010779
     1590.097    0.02008213
     1590.326    0.02005679
     1590.555    0.02003135
     1590.784    0.02000601
     1591.014    0.01998058
     1591.243    0.01995525
     1591.473    0.01992983
     1591.702     0.0199044
     1591.931    0.01987909
     1592.161    0.01985368
      1592.39    0.01982837
      1592.62    0.01980295
     1592.849    0.01977764
     1593.078    0.01975234
     1593.308    0.01972695
     1593.538    0.01970165
     1593.769    0.01967616
     1593.998    0.01965088
     1594.227    0.01962559
     1594.457    0.01960021
     1594.687    0.01957493
     1594.917    0.01954956
     1595.146    0.01952429
     1595.377    0.01949893
     1595.607    0.01947357
     1595.836    0.01944831
     1596.067    0.01942295
     1596.297    0.01939769
     1596.527    0.01937235
     1596.757    0.01934711
     1596.987    0.01932176
     1597.217    0.01929651
     1597.448    0.01927119
     1597.677    0.01924596
     1597.908    0.01922063
     1598.139    0.01919531
     1598.369    0.01917007
     1598.599    0.01914486
     1598.829    0.01911955
     1599.059    0.01909433
      1599.29    0.01906904
      1599.52    0.01904382
     1599.751    0.01901852
     1599.982    0.01899323
     1600.212    0.01896755
     1600.443    0.01894176
     1600.674    0.01891606
     1600.905    0.01889026
     1601.135    0.01886459
     1601.366    0.01883881
     1601.597    0.01881314
     1601.828    0.01878739
     1602.059    0.01876163
      1602.29    0.01873598
     1602.521    0.01871024
     1602.751     0.0186846
     1602.983    0.01865889
     1603.213    0.01863326
     1603.444    0.01860764
     1603.676    0.01858194
     1603.907    0.01855624
     1604.138    0.01853065
      1604.37    0.01850496
       1604.6    0.01847939
     1604.832    0.01845372
     1605.063    0.01842815
     1605.295    0.01840249
     1605.525    0.01837695
     1605.757    0.01835131
     1605.988    0.01832576
      1606.22    0.01830014
     1606.452    0.01827452
     1606.683      0.018249
     1606.915    0.01822338
     1607.146    0.01819789
     1607.378     0.0181723
     1607.609    0.01814681
     1607.841    0.01812132
     1608.074     0.0180957
     1608.305    0.01807039
     1608.537      0.018045
     1608.769     0.0180197
        1609.    0.01799441
     1609.232    0.01796903
     1609.464    0.01794375
     1609.696    0.01791839
     1609.928    0.01789312
      1610.16    0.01786811
     1610.393    0.01784328
     1610.625    0.01781853
     1610.857    0.01779371
     1611.089    0.01776898
     1611.321    0.01774416
     1611.553    0.01771946
     1611.786    0.01769464
     1612.018    0.01766993
      1612.25    0.01764514
     1612.483    0.01762035
     1612.715    0.01759566
     1612.948    0.01757087
      1613.18     0.0175462
     1613.412    0.01752153
     1613.645    0.01749677
     1613.877     0.0174721
      1614.11    0.01744735
     1614.342    0.01742269
     1614.575    0.01739796
     1614.809    0.01737322
     1615.041    0.01734859
     1615.274    0.01732387
     1615.506    0.01729923
      1615.74    0.01727452
     1615.972     0.0172499
     1616.205    0.01722521
     1616.439    0.01720051
     1616.671    0.01717591
     1616.905    0.01715123
     1617.137    0.01712664
     1617.371    0.01710197
     1617.604    0.01707739
     1617.837    0.01705273
      1618.07    0.01702816
     1618.302    0.01700361
     1618.536    0.01697895
     1618.769    0.01695441
     1619.004    0.01692968
     1619.237    0.01690513
     1619.469     0.0168806
     1619.703    0.01685599
     1619.936    0.01683147
      1620.17    0.01680727
     1620.403    0.01678333
     1620.637    0.01675928
     1620.871    0.01673526
     1621.104    0.01671132
     1621.338     0.0166873
     1621.572    0.01666337
     1621.806    0.01663936
     1622.039    0.01661544
     1622.273    0.01659143
     1622.507    0.01656753
      1622.74    0.01654362
     1622.974    0.01651962
     1623.209    0.01649564
     1623.443    0.01647165
     1623.677    0.01644775
      1623.91    0.01642387
     1624.145    0.01639989
     1624.378    0.01637603
     1624.613    0.01635205
     1624.846    0.01632819
     1625.081    0.01630458
     1625.316    0.01628163
      1625.55    0.01625876
     1625.784    0.01623583
     1626.018    0.01621298
     1626.253    0.01619004
     1626.487     0.0161672
     1626.722    0.01614427
     1626.956    0.01612143
     1627.191    0.01609852
     1627.426     0.0160756
      1627.66    0.01605278
     1627.895    0.01602987
     1628.129    0.01600706
     1628.363    0.01598425
     1628.598    0.01596135
     1628.832    0.01593855
     1629.068    0.01591567
     1629.303    0.01589279
     1629.537       0.01587
     1629.772    0.01584712
     1630.007    0.01582436
     1630.242     0.0158021
     1630.477    0.01577993
     1630.712    0.01575767
     1630.947     0.0157355
     1631.182    0.01571325
     1631.417    0.01569109
     1631.652    0.01566884
     1631.888     0.0156466
     1632.123    0.01562445
     1632.358    0.01560222
     1632.593    0.01558006
     1632.829    0.01555783
     1633.064    0.01553569
     1633.299    0.01551355
     1633.535    0.01549125
      1633.77    0.01546911
     1634.005    0.01544696
     1634.241    0.01542476
     1634.476    0.01540262
     1634.712    0.01538042
     1634.948    0.01535829
     1635.184    0.01533608
     1635.419    0.01531396
     1635.655    0.01529176
     1635.891    0.01526956
     1636.126    0.01524745
     1636.363    0.01522525
     1636.598    0.01520315
     1636.834    0.01518095
      1637.07    0.01515885
     1637.306    0.01513667
     1637.542    0.01511458
     1637.778     0.0150924
     1638.015    0.01507021
      1638.25    0.01504813
     1638.487    0.01502595
     1638.723    0.01500387
     1638.958    0.01498179
     1639.195    0.01495963
     1639.431    0.01493755
     1639.667    0.01491539
     1639.903    0.01489332
      1640.14    0.01487154
     1640.377    0.01485001
     1640.613    0.01482857
      1640.85    0.01480705
     1641.086    0.01478561
     1641.323    0.01476409
     1641.559    0.01474265
     1641.796    0.01472113
     1642.033    0.01469961
     1642.269    0.01467817
     1642.506    0.01465666
     1642.743    0.01463522
      1642.98    0.01461371
     1643.216    0.01459228
     1643.452    0.01457085
      1643.69    0.01454934
     1643.926     0.0145279
     1644.163     0.0145064
     1644.401    0.01448489
     1644.637    0.01446345
     1644.875    0.01444195
     1645.112    0.01442052
     1645.349    0.01439901
     1645.586     0.0143776
     1645.823    0.01435609
      1646.06    0.01433467
     1646.298    0.01431317
     1646.536    0.01429166
     1646.772    0.01427024
      1647.01    0.01424874
     1647.247    0.01422732
     1647.485    0.01420583
     1647.722    0.01418442
      1647.96    0.01416292
     1648.197     0.0141415
     1648.434    0.01412009
     1648.673    0.01409851
      1648.91     0.0140771
     1649.147    0.01405569
     1649.385     0.0140342
     1649.623    0.01401279
     1649.861     0.0139913
     1650.098    0.01397168
     1650.336    0.01395454
     1650.575    0.01393739
     1650.812     0.0139203
      1651.05    0.01390314
     1651.288    0.01388603
     1651.526    0.01386885
     1651.764    0.01385173
     1652.002    0.01383454
      1652.24     0.0138174
     1652.479     0.0138002
     1652.716    0.01378304
     1652.955    0.01376582
     1653.194    0.01374859
     1653.431    0.01373142
      1653.67    0.01371417
     1653.908    0.01369699
     1654.146    0.01367979
     1654.385    0.01366252
     1654.623    0.01364531
     1654.862    0.01362803
     1655.101    0.01361074
     1655.339    0.01359351
     1655.578    0.01357621
     1655.816    0.01355896
     1656.055    0.01354164
     1656.293    0.01352437
     1656.532    0.01350705
     1656.771    0.01348977
      1657.01    0.01347242
     1657.249    0.01345506
     1657.487    0.01343776
     1657.727    0.01342039
     1657.965    0.01340308
     1658.205    0.01338569
     1658.443    0.01336837
     1658.683    0.01335096
     1658.921    0.01333362
     1659.161    0.01331621
       1659.4    0.01329878
     1659.639    0.01328142
     1659.878    0.01326404
     1660.117    0.01324689
     1660.356    0.01323008
     1660.596    0.01321321
     1660.835     0.0131964
     1661.075    0.01317951
     1661.313    0.01316268
     1661.553    0.01314577
     1661.793    0.01312885
     1662.032    0.01311199
     1662.272    0.01309506
     1662.511    0.01307818
     1662.751    0.01306123
     1662.991    0.01304434
     1663.231    0.01302737
     1663.471    0.01301039
      1663.71    0.01299347
      1663.95    0.01297647
      1664.19    0.01295952
      1664.43    0.01294252
     1664.669    0.01292556
     1664.909    0.01290859
     1665.149    0.01289155
     1665.389    0.01287455
     1665.629     0.0128575
     1665.869     0.0128405
     1666.109    0.01282341
      1666.35    0.01280633
