WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f675w
     1928.126   2.002150E-8
     1928.469   1.836915E-8
     1928.813   1.670834E-8
     1929.158   1.504435E-8
     1929.501   1.338310E-8
     1929.845   1.171395E-8
     1930.189   1.173768E-8
     1930.533   1.314532E-8
     1930.878   1.456418E-8
     1931.223   1.598072E-8
     1931.566   1.739544E-8
     1931.911   1.881737E-8
     1932.255   2.023697E-8
     1932.599   2.166330E-8
     1932.944   2.309234E-8
     1933.289   2.452409E-8
     1933.633   2.595347E-8
     1933.979   2.739420E-8
     1934.323   2.882900E-8
     1934.668   3.027007E-8
     1935.014   3.171387E-8
     1935.358   3.315578E-8
     1935.703   3.460451E-8
     1936.049   3.605544E-8
     1936.393   3.750448E-8
     1936.739   3.896087E-8
     1937.085   4.042412E-8
      1937.43   4.188028E-8
     1937.775   4.334385E-8
     1938.121   4.481013E-8
     1938.466   4.627397E-8
     1938.812   4.774524E-8
     1939.158   4.921871E-8
     1939.503   5.069023E-8
     1939.849   5.216868E-8
     1940.195   5.181841E-8
     1940.541   5.004648E-8
     1940.887   4.827108E-8
     1941.233   4.649851E-8
     1941.579   4.471685E-8
     1941.926   4.293236E-8
     1942.272   4.114504E-8
     1942.618   3.935932E-8
     1942.964   3.756571E-8
     1943.311   3.576865E-8
     1943.658   3.396811E-8
     1944.004   3.216473E-8
      1944.35   3.036360E-8
     1944.697   2.855393E-8
     1945.044   2.674077E-8
      1945.39   2.493051E-8
     1945.737   2.311103E-8
     1946.084   2.128871E-8
     1946.432   1.946353E-8
     1946.779   1.763422E-8
     1947.126   1.580271E-8
     1947.473   1.397286E-8
      1947.82   1.213500E-8
     1948.168   1.029299E-8
     1948.514   8.453960E-9
     1948.862   6.606246E-9
      1949.21   4.755671E-9
     1949.558   2.900934E-9
     1949.905   1.043985E-9
     1950.252   2.801958E-9
       1950.6   5.928333E-9
     1950.948   9.059595E-9
     1951.295   1.218693E-8
     1951.644   1.532903E-8
     1951.992   1.847714E-8
     1952.339   2.162017E-8
     1952.688   2.478911E-8
     1953.037   2.795299E-8
     1953.384   3.111287E-8
     1953.733   3.428876E-8
     1954.081   3.746843E-8
     1954.429   4.064519E-8
     1954.778   4.383689E-8
     1955.127   4.703351E-8
     1955.474   5.022605E-8
     1955.823   5.343471E-8
     1956.173   5.665730E-8
     1956.521   5.986681E-8
      1956.87   6.309136E-8
      1957.22   6.632084E-8
     1957.568   6.954620E-8
     1957.917   7.278778E-8
     1958.266   7.603430E-8
     1958.615   7.927665E-8
     1958.965   8.254329E-8
     1959.314   8.579664E-8
     1959.663   8.906517E-8
     1960.013   9.210264E-8
     1960.362   8.906557E-8
     1960.712   8.601516E-8
     1961.061   8.295888E-8
     1961.411   7.989666E-8
      1961.76   7.683925E-8
      1962.11   7.376630E-8
      1962.46   7.068850E-8
     1962.811   6.760585E-8
     1963.161   6.451728E-8
      1963.51   6.143247E-8
      1963.86   5.833310E-8
     1964.211   5.522782E-8
      1964.56   5.212741E-8
     1964.911   4.901132E-8
     1965.262   4.588055E-8
     1965.612   4.276342E-8
     1965.963   3.963162E-8
     1966.314   3.649384E-8
     1966.663   3.336104E-8
     1967.014   3.021243E-8
     1967.365   2.705894E-8
     1967.715   2.390936E-8
     1968.066   2.074501E-8
     1968.417   1.757466E-8
     1968.769   1.439942E-8
      1969.12   1.121818E-8
      1969.47   8.040905E-9
     1969.822   4.849877E-9
     1970.173   3.184197E-9
     1970.524   3.095276E-9
     1970.875   3.005935E-9
     1971.227   2.916421E-9
     1971.579   2.826765E-9
      1971.93   2.736936E-9
     1972.282   2.646933E-9
     1972.633   2.557070E-9
     1972.985   2.466783E-9
     1973.337   2.376323E-9
     1973.688   2.285971E-9
      1974.04   2.195196E-9
     1974.393   2.104277E-9
     1974.744   2.013437E-9
     1975.097   1.921917E-9
      1975.45   1.830507E-9
     1975.801   1.739208E-9
     1976.154   1.647481E-9
     1976.506   1.555611E-9
     1976.858   1.463821E-9
     1977.211   1.371633E-9
     1977.563   1.279270E-9
     1977.916   1.186732E-9
     1978.269   1.094051E-9
     1978.621   1.001483E-9
     1978.974  9.084827E-10
     1979.327  8.153065E-10
     1979.679  7.222775E-10
     1980.033  6.432883E-10
     1980.386  7.070109E-10
     1980.738  7.706544E-10
     1981.092  8.346158E-10
     1981.446  8.988520E-10
     1981.799  9.628313E-10
     1982.152   1.027108E-9
     1982.506   1.091482E-9
     1982.859   1.155776E-9
     1983.212   1.220367E-9
     1983.566   1.285079E-9
     1983.919   1.349710E-9
     1984.274   1.414841E-9
     1984.628   1.479869E-9
     1984.981   1.544816E-9
     1985.336   1.610085E-9
      1985.69   1.675451E-9
     1986.043   1.740714E-9
     1986.397   1.806322E-9
     1986.752   1.872006E-9
     1987.105   1.937607E-9
      1987.46   2.003533E-9
     1987.814   2.069557E-9
     1988.169   2.135703E-9
     1988.524   2.201947E-9
     1988.878   2.268107E-9
     1989.233   2.334571E-9
     1989.588   2.401157E-9
     1989.941   2.467634E-9
     1990.297   2.423334E-9
     1990.652   2.356989E-9
     1991.007   2.290518E-9
     1991.362   2.223943E-9
     1991.717   2.157241E-9
     1992.072   2.090641E-9
     1992.427   2.023707E-9
     1992.783   1.956646E-9
     1993.137   1.889712E-9
     1993.493   1.822419E-9
     1993.849   1.755022E-9
     1994.204   1.687520E-9
      1994.56   1.619891E-9
     1994.915   1.552342E-9
     1995.271   1.484481E-9
     1995.627   1.416514E-9
     1995.983   1.348419E-9
     1996.338   1.280406E-9
     1996.694   1.212079E-9
     1997.051   1.143622E-9
     1997.407   1.075061E-9
     1997.763   1.006371E-9
     1998.119  9.377880E-10
     1998.475  8.688644E-10
     1998.832  7.998357E-10
     1999.187  7.308908E-10
     1999.544  6.616279E-10
     1999.901  5.922357E-10
     2000.257  7.913788E-10
     2000.615   1.096646E-9
     2000.972   1.401525E-9
     2001.328   1.706116E-9
     2001.685   2.012194E-9
     2002.042   2.318925E-9
     2002.398   2.625364E-9
     2002.755   2.933299E-9
     2003.113   3.241782E-9
     2003.469   3.549971E-9
     2003.828   3.860720E-9
     2004.184   4.170115E-9
     2004.542   4.481121E-9
     2004.899   4.792679E-9
     2005.256   5.103832E-9
     2005.614   5.416604E-9
     2005.972   5.730034E-9
     2006.329   6.044021E-9
     2006.686   6.357704E-9
     2007.046   6.673875E-9
     2007.403   6.988775E-9
     2007.761   7.305200E-9
     2008.119   7.622289E-9
     2008.476   7.938961E-9
     2008.835   8.257271E-9
     2009.193   8.576253E-9
      2009.55   8.894705E-9
     2009.909   9.214909E-9
     2010.269   1.003394E-8
     2010.626   1.101677E-8
     2010.985   1.200471E-8
     2011.344   1.299474E-8
     2011.702   1.398349E-8
     2012.061   1.497703E-8
      2012.42   1.597267E-8
     2012.778   1.696735E-8
     2013.137   1.796685E-8
     2013.496   1.896846E-8
     2013.855   1.997182E-8
     2014.215   2.097730E-8
     2014.573   2.198147E-8
     2014.932   2.299082E-8
     2015.292   2.400195E-8
     2015.652   2.501519E-8
      2016.01   2.602712E-8
      2016.37   2.704426E-8
      2016.73   2.806317E-8
     2017.089   2.908422E-8
     2017.449   3.010739E-8
     2017.808   3.112922E-8
     2018.168   3.215596E-8
     2018.528   3.318483E-8
     2018.888   3.421269E-8
     2019.248   3.524548E-8
     2019.608   3.628007E-8
     2019.968   3.731681E-8
     2020.329   3.627288E-8
     2020.689   3.502663E-8
     2021.049   3.378152E-8
     2021.409   3.253035E-8
      2021.77   3.127651E-8
      2022.13   3.002424E-8
     2022.491   2.876546E-8
     2022.851   2.750442E-8
     2023.212   2.624069E-8
     2023.573   2.497469E-8
     2023.933   2.370986E-8
     2024.295   2.243847E-8
     2024.656   2.116482E-8
     2025.017   1.988889E-8
     2025.377   1.861414E-8
     2025.739   1.733280E-8
     2026.099   1.605308E-8
      2026.46   1.476719E-8
     2026.823   1.347465E-8
     2027.184   1.218724E-8
     2027.545   1.089361E-8
     2027.907   9.597263E-9
     2028.268   8.302565E-9
      2028.63   7.001196E-9
     2028.992   5.697531E-9
     2029.353   4.395093E-9
     2029.716   3.082422E-9
     2030.078   2.054560E-9
     2030.439   2.056891E-9
     2030.802   2.059231E-9
     2031.164   2.061572E-9
     2031.525   2.063909E-9
     2031.888   2.066255E-9
      2032.25   2.068602E-9
     2032.612   2.070944E-9
     2032.974   2.073296E-9
     2033.337   2.075650E-9
       2033.7   2.078006E-9
     2034.063   2.080364E-9
     2034.425   2.082716E-9
     2034.788   2.085078E-9
     2035.151   2.087442E-9
     2035.513   2.089801E-9
     2035.876   2.092169E-9
      2036.24   2.094546E-9
     2036.603   2.096910E-9
     2036.966   2.099284E-9
      2037.33   2.101660E-9
     2037.692   2.104032E-9
     2038.056   2.106411E-9
     2038.419   2.108794E-9
     2038.782   2.111171E-9
     2039.146   2.113557E-9
      2039.51   2.115946E-9
     2039.873   2.118335E-9
     2040.237   2.485202E-9
     2040.601   3.047192E-9
     2040.964   3.608635E-9
     2041.329   4.172744E-9
     2041.693   4.738011E-9
     2042.056   5.302537E-9
      2042.42   5.869929E-9
     2042.785   6.438292E-9
     2043.149   7.007819E-9
     2043.514   7.578508E-9
     2043.877   8.148447E-9
     2044.242   8.721082E-9
     2044.607   9.295076E-9
     2044.971   9.868121E-9
     2045.335   1.044406E-8
       2045.7   1.102118E-8
     2046.064   1.159753E-8
     2046.431   1.217854E-8
     2046.796   1.275879E-8
      2047.16   1.333845E-8
     2047.525   1.392086E-8
      2047.89   1.450444E-8
     2048.255   1.508724E-8
      2048.62   1.567298E-8
     2048.986   1.626010E-8
     2049.351   1.684781E-8
     2049.717   1.743691E-8
     2050.083   1.784711E-8
     2050.448   1.764304E-8
     2050.813   1.743806E-8
     2051.179   1.723258E-8
     2051.544   1.702728E-8
      2051.91   1.682106E-8
     2052.276   1.661433E-8
     2052.641   1.640793E-8
     2053.009   1.619978E-8
     2053.374   1.599249E-8
      2053.74   1.578415E-8
     2054.107   1.557544E-8
     2054.472   1.536706E-8
     2054.839   1.515746E-8
     2055.206   1.494750E-8
     2055.571   1.473787E-8
     2055.939   1.452646E-8
     2056.306   1.431523E-8
     2056.672   1.410435E-8
     2057.039   1.389238E-8
     2057.406   1.368004E-8
     2057.771   1.346790E-8
     2058.139   1.325467E-8
     2058.506   1.304093E-8
     2058.872   1.282752E-8
      2059.24   1.261317E-8
     2059.608   1.239759E-8
     2059.975   1.218292E-8
     2060.342   1.179221E-8
     2060.708   1.138890E-8
     2061.076   1.098357E-8
     2061.444   1.057728E-8
     2061.812   1.017057E-8
     2062.179   9.763999E-9
     2062.548   9.354299E-9
     2062.915   8.946625E-9
     2063.283   8.536634E-9
     2063.651   8.125956E-9
     2064.018   7.715679E-9
     2064.386   7.303624E-9
     2064.755   6.890607E-9
     2065.122   6.478268E-9
      2065.49   6.063595E-9
     2065.859   5.648504E-9
     2066.228   5.232447E-9
     2066.596   4.815696E-9
     2066.965   4.397974E-9
     2067.333   3.980944E-9
     2067.702   3.561836E-9
     2068.071   3.142030E-9
     2068.438   2.722644E-9
     2068.808   2.301170E-9
     2069.177   1.878999E-9
     2069.546   1.456129E-9
     2069.915   1.032562E-9
     2070.284   1.025054E-9
     2070.653   1.141898E-9
     2071.022   1.259240E-9
     2071.392   1.376849E-9
      2071.76   1.494258E-9
      2072.13   1.612246E-9
       2072.5   1.730501E-9
     2072.869   1.848869E-9
     2073.239   1.967504E-9
     2073.608   2.086016E-9
     2073.978   2.205031E-9
     2074.348   2.324316E-9
     2074.717   2.443476E-9
     2075.087   2.563142E-9
     2075.458   2.683078E-9
     2075.828   2.803127E-9
     2076.198   2.923524E-9
     2076.569   3.044035E-9
     2076.938   3.164418E-9
     2077.309   3.285391E-9
     2077.679   3.406556E-9
     2078.049   3.527592E-9
      2078.42   3.649222E-9
     2078.791   3.771044E-9
     2079.161   3.892735E-9
     2079.531   4.014943E-9
     2079.904   4.137826E-9
     2080.274   4.134282E-9
     2080.645   4.086315E-9
     2081.015   4.038395E-9
     2081.386   3.990237E-9
     2081.758   3.941967E-9
     2082.128   3.893807E-9
     2082.501   3.845217E-9
     2082.872   3.796707E-9
     2083.243   3.748243E-9
     2083.615   3.699572E-9
     2083.986   3.650788E-9
     2084.357   3.602084E-9
     2084.729   3.553108E-9
     2085.101   3.504082E-9
     2085.472   3.455072E-9
     2085.844   3.405854E-9
     2086.216   3.356554E-9
     2086.588   3.307141E-9
     2086.961   3.257646E-9
     2087.333   3.208072E-9
     2087.704   3.158545E-9
     2088.077   3.108775E-9
     2088.449   3.058923E-9
     2088.821   3.009122E-9
     2089.194   2.959075E-9
     2089.566   2.908979E-9
     2089.939   2.858736E-9
     2090.312   3.760430E-9
     2090.684   4.845387E-9
     2091.057   5.935570E-9
      2091.43   7.027420E-9
     2091.802   8.118072E-9
     2092.176   9.213972E-9
     2092.549   1.031154E-8
     2092.922   1.141150E-8
     2093.296   1.251242E-8
     2093.669   1.361573E-8
     2094.042   1.471784E-8
     2094.415   1.582450E-8
     2094.789   1.693357E-8
     2095.162   1.804069E-8
     2095.535   1.915311E-8
     2095.909   2.026795E-8
     2096.283   2.138447E-8
     2096.657   2.250268E-8
     2097.031   2.362259E-8
     2097.405   2.474124E-8
     2097.779   2.586525E-8
     2098.153   2.699094E-8
     2098.526   2.811539E-8
     2098.901   2.924522E-8
     2099.275   3.037673E-8
     2099.649   3.150625E-8
     2100.025   3.249442E-8
     2100.398   3.133620E-8
     2100.773   3.017244E-8
     2101.148   2.900693E-8
     2101.521   2.784270E-8
     2101.896   2.667292E-8
     2102.271   2.550137E-8
     2102.647   2.432730E-8
     2103.022   2.315147E-8
     2103.397   2.197387E-8
     2103.771   2.079834E-8
     2104.147   1.961645E-8
     2104.522   1.843278E-8
     2104.896   1.725121E-8
     2105.272   1.606401E-8
     2105.648   1.487426E-8
     2106.022   1.368661E-8
     2106.398   1.249255E-8
     2106.775   1.129359E-8
      2107.15   1.009985E-8
     2107.526   8.900442E-9
     2107.902   7.699255E-9
     2108.277   6.499411E-9
     2108.653   5.293879E-9
     2109.029   4.086561E-9
     2109.405   2.880596E-9
     2109.782   1.665775E-9
     2110.157   1.021432E-9
     2110.534   1.160973E-9
      2110.91   1.300622E-9
     2111.286   1.440107E-9
     2111.663   1.580244E-9
      2112.04   1.720671E-9
     2112.415   1.860751E-9
     2112.792   2.001577E-9
     2113.169   2.142603E-9
     2113.546   2.283919E-9
     2113.923   2.425436E-9
     2114.301   2.567153E-9
     2114.677   2.708611E-9
     2115.054   2.850821E-9
     2115.431   2.993230E-9
     2115.808   3.135380E-9
     2116.185   3.278191E-9
     2116.563   3.421296E-9
      2116.94   3.564601E-9
     2117.318   3.708109E-9
     2117.695   3.851447E-9
     2118.073   3.995356E-9
     2118.451   4.139654E-9
     2118.829   4.284062E-9
     2119.206   4.428298E-9
     2119.583   4.573109E-9
     2119.962   4.718310E-9
      2120.34   4.618739E-9
     2120.719   4.491503E-9
     2121.096   4.364500E-9
     2121.474   4.236911E-9
     2121.853   4.109062E-9
      2122.23   3.981447E-9
     2122.609   3.853241E-9
     2122.988   3.724858E-9
     2123.366   3.596214E-9
     2123.745   3.467391E-9
     2124.124   3.338390E-9
     2124.502   3.209627E-9
     2124.881   3.080185E-9
      2125.26   2.950566E-9
     2125.638   2.821101E-9
     2126.018   2.691123E-9
     2126.397   2.560882E-9
     2126.775   2.430883E-9
     2127.156   2.299779E-9
     2127.535   2.168999E-9
     2127.914   2.038377E-9
     2128.294   1.907070E-9
     2128.673   1.775667E-9
     2129.052   1.644422E-9
     2129.432   1.512575E-9
     2129.812   1.380546E-9
     2130.192   1.327814E-9
     2130.572   1.353103E-9
     2130.951   1.378343E-9
     2131.331   1.403713E-9
     2131.711   1.429099E-9
     2132.091   1.454468E-9
     2132.471   1.479934E-9
     2132.852   1.505449E-9
     2133.231   1.530914E-9
     2133.612   1.556494E-9
     2133.994   1.582187E-9
     2134.373   1.607765E-9
     2134.754   1.633457E-9
     2135.135   1.659182E-9
     2135.515   1.684873E-9
     2135.896   1.710662E-9
     2136.277   1.736501E-9
     2136.657   1.762305E-9
     2137.039   1.788291E-9
     2137.419   1.814160E-9
     2137.801   1.840162E-9
     2138.182   1.866232E-9
     2138.564   1.892412E-9
     2138.944   1.918544E-9
     2139.326   1.944794E-9
     2139.708   1.971098E-9
     2140.088   2.016824E-9
      2140.47   2.127392E-9
     2140.852   2.238107E-9
     2141.234   2.349041E-9
     2141.616   2.460123E-9
     2141.997   2.570997E-9
     2142.379   2.682445E-9
     2142.762   2.794042E-9
     2143.143   2.905430E-9
     2143.525   3.017323E-9
     2143.909   3.129794E-9
      2144.29   3.241698E-9
     2144.673   3.354109E-9
     2145.055   3.466668E-9
     2145.437   3.579089E-9
      2145.82   3.692018E-9
     2146.203   3.805169E-9
     2146.585   3.918109E-9
     2146.968   4.031486E-9
     2147.351   4.145158E-9
     2147.734   4.258907E-9
     2148.117   4.372880E-9
     2148.499   4.486638E-9
     2148.883   4.600910E-9
     2149.266   4.715405E-9
     2149.648   4.829686E-9
     2150.032   4.944162E-9
     2150.416   5.055268E-9
     2150.799   5.166582E-9
     2151.183   5.278035E-9
     2151.567   5.389626E-9
      2151.95   5.501071E-9
     2152.333   5.612939E-9
     2152.718   5.725015E-9
     2153.101   5.836946E-9
     2153.485   5.949372E-9
     2153.869   6.061936E-9
     2154.252   6.174282E-9
     2154.638   6.287483E-9
     2155.022   6.400537E-9
     2155.406   6.513371E-9
      2155.79   6.626703E-9
     2156.175   6.740247E-9
     2156.558   6.853571E-9
     2156.943   6.967393E-9
     2157.328   7.081431E-9
     2157.713   7.195533E-9
     2158.098   7.309849E-9
     2158.483   7.424378E-9
     2158.867   7.538612E-9
     2159.252   7.653423E-9
     2159.637   7.768374E-9
     2160.022   7.862915E-9
     2160.407   7.618606E-9
     2160.792   7.374778E-9
     2161.177   7.129881E-9
     2161.564   6.883915E-9
     2161.948   6.639049E-9
     2162.334   6.393116E-9
      2162.72   6.146728E-9
     2163.105   5.900827E-9
      2163.49   5.654006E-9
     2163.877   5.406577E-9
     2164.261   5.159792E-9
     2164.649   4.910987E-9
     2165.035   4.662669E-9
      2165.42   4.414683E-9
     2165.807   4.165771E-9
     2166.193   3.916406E-9
     2166.578   3.667531E-9
     2166.965   3.417413E-9
     2167.352   3.166997E-9
     2167.737   2.917074E-9
     2168.124   2.666062E-9
     2168.511   2.414592E-9
     2168.898   2.162823E-9
     2169.285   1.910756E-9
     2169.671   1.659185E-9
     2170.058   1.440596E-9
     2170.445   1.416739E-9
     2170.831   1.392916E-9
     2171.219   1.369006E-9
     2171.607   1.344979E-9
     2171.993   1.321075E-9
     2172.381   1.297055E-9
     2172.769   1.273023E-9
     2173.155   1.249024E-9
     2173.543   1.224909E-9
     2173.931   1.200781E-9
     2174.317   1.176687E-9
     2174.705   1.152490E-9
     2175.094   1.128251E-9
      2175.48   1.104061E-9
      2175.87   1.079707E-9
     2176.258   1.055372E-9
     2176.645   1.031102E-9
     2177.033   1.006712E-9
     2177.422  9.822966E-10
     2177.809  9.579144E-10
     2178.198  9.334286E-10
     2178.587  9.089159E-10
     2178.975  8.843756E-10
     2179.364  8.598084E-10
     2179.752  8.352756E-10
     2180.141  8.316374E-10
      2180.53  8.651098E-10
     2180.918  8.985101E-10
     2181.307  9.320278E-10
     2181.696  9.656206E-10
     2182.085  9.992257E-10
     2182.473   1.032779E-9
     2182.864   1.066577E-9
     2183.252   1.100218E-9
     2183.642   1.133978E-9
     2184.031   1.167791E-9
      2184.42   1.201553E-9
      2184.81   1.235433E-9
       2185.2   1.269368E-9
     2185.588   1.303230E-9
     2185.979   1.337338E-9
      2186.37   1.371394E-9
     2186.759   1.405377E-9
     2187.149   1.439501E-9
     2187.539   1.473679E-9
     2187.928   1.507784E-9
     2188.319   1.542029E-9
     2188.709   1.576308E-9
     2189.098   1.610535E-9
     2189.489   1.644903E-9
      2189.88   1.679305E-9
     2190.271   1.844189E-9
     2190.661   2.067140E-9
     2191.051   2.289733E-9
     2191.442   2.513362E-9
     2191.833   2.737050E-9
     2192.224   2.961078E-9
     2192.614   3.184746E-9
     2193.006   3.409875E-9
     2193.396   3.633941E-9
     2193.788   3.858910E-9
     2194.179   4.084078E-9
      2194.57   4.308884E-9
     2194.961   4.534594E-9
     2195.353   4.760505E-9
     2195.743   4.986053E-9
     2196.135   5.212506E-9
     2196.527   5.439162E-9
     2196.919   5.666017E-9
     2197.311   5.893217E-9
     2197.702   6.119911E-9
     2198.094   6.347512E-9
     2198.486   6.575460E-9
     2198.878   6.803466E-9
      2199.27   7.031107E-9
     2199.662   7.259803E-9
     2200.055   7.421878E-9
     2200.447   7.170869E-9
