WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f502n
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 8.039258E-18
PIVWV    r 5022.9
BANDW    r 36.46442
TPEAK    r 0.1919561
EQUVW    r 10.87409
RECTW    r 56.64887
EMFLX    r 4.827480E-16
     3782.069   1.742265E-6
     3782.545   1.742664E-6
     3783.018   1.743062E-6
     3783.492   1.743462E-6
     3783.965   1.743862E-6
     3784.441   1.744264E-6
     3784.913   1.744662E-6
     3785.388   1.745064E-6
     3785.865   1.745466E-6
     3786.338   1.745865E-6
     3786.812   1.746263E-6
     3787.286   1.746664E-6
      3787.76   1.747067E-6
     3788.234   1.747467E-6
     3788.711   1.747867E-6
     3789.183   1.748265E-6
     3789.659   1.748668E-6
     3790.134   1.749068E-6
     3790.608   1.749466E-6
     3791.083   1.749864E-6
     3791.559   1.750267E-6
     3792.034   1.750667E-6
     3792.509   1.751068E-6
     3792.985   1.751471E-6
     3793.458   1.751870E-6
     3793.935   1.752273E-6
     3794.412   1.752675E-6
     3794.887   1.753076E-6
     3795.362   1.753477E-6
     3795.837   1.753878E-6
     3796.312   1.754280E-6
     3796.787   1.754681E-6
     3797.263   1.755083E-6
     3797.738   1.755486E-6
     3798.215   1.755892E-6
     3798.691   1.756295E-6
     3799.166   1.756697E-6
     3799.642   1.757097E-6
      3800.12   1.757501E-6
     3800.595   1.757913E-6
     3801.071   1.758325E-6
     3801.547   1.758736E-6
     3802.023   1.759149E-6
     3802.501   1.759563E-6
     3802.979   1.759976E-6
     3803.455   1.760390E-6
     3803.931   1.760804E-6
     3804.407   1.761215E-6
     3804.883   1.761625E-6
      3805.36   1.762040E-6
     3805.836   1.762457E-6
     3806.312   1.762872E-6
     3806.791   1.763288E-6
     3807.267   1.763701E-6
     3807.744   1.764111E-6
      3808.22   1.764524E-6
     3808.699   1.764940E-6
     3809.176   1.765355E-6
     3809.653   1.765770E-6
      3810.13   1.766183E-6
     3810.607   1.766591E-6
     3811.086   1.767001E-6
     3811.565   1.767414E-6
     3812.042   1.767826E-6
     3812.519   1.768238E-6
     3812.997   1.768649E-6
     3813.474   1.769057E-6
     3813.951   1.769465E-6
     3814.428   1.769877E-6
     3814.906   1.770289E-6
     3815.386   1.770703E-6
     3815.863   1.771116E-6
     3816.341   1.771527E-6
     3816.819   1.771940E-6
     3817.298   1.772354E-6
     3817.776   1.772766E-6
     3818.254   1.773178E-6
     3818.732   1.773588E-6
      3819.21   1.774000E-6
      3819.69   1.774414E-6
     3820.168   1.774827E-6
     3820.649   1.775241E-6
     3821.127   1.775653E-6
     3821.605   1.776064E-6
     3822.084   1.776475E-6
     3822.562   1.776887E-6
     3823.041   1.777301E-6
     3823.519   1.777715E-6
        3824.   1.778132E-6
     3824.479   1.778547E-6
     3824.957   1.778962E-6
     3825.436   1.779376E-6
     3825.917   1.779791E-6
     3826.396   1.780204E-6
     3826.875   1.780617E-6
     3827.354   1.781030E-6
     3827.833   1.781444E-6
     3828.314   1.781860E-6
     3828.793   1.782276E-6
     3829.275   1.782692E-6
     3829.754   1.783106E-6
     3830.233   1.783534E-6
     3830.713   1.783977E-6
     3831.192   1.784421E-6
     3831.672   1.784866E-6
     3832.152   1.785311E-6
     3832.634   1.785756E-6
     3833.113   1.786200E-6
     3833.593   1.786643E-6
     3834.073   1.787087E-6
     3834.555   1.787535E-6
     3835.035   1.787980E-6
     3835.515   1.788424E-6
     3835.995   1.788869E-6
     3836.475   1.789314E-6
     3836.958   1.789762E-6
     3837.438   1.790209E-6
      3837.92   1.790657E-6
     3838.401   1.791101E-6
     3838.881   1.791546E-6
     3839.362   1.791991E-6
     3839.842   1.792435E-6
     3840.323   1.792870E-6
     3840.804   1.793300E-6
     3841.287   1.793728E-6
     3841.767   1.794150E-6
     3842.248   1.794572E-6
     3842.729   1.794995E-6
     3843.212   1.795420E-6
     3843.693   1.795844E-6
     3844.175   1.796270E-6
     3844.656   1.796699E-6
     3845.139   1.797128E-6
      3845.62   1.797551E-6
     3846.102   1.797974E-6
     3846.585   1.798401E-6
     3847.067   1.798826E-6
     3847.548   1.799248E-6
      3848.03   1.799672E-6
     3848.512   1.800101E-6
     3848.993   1.800531E-6
     3849.477   1.800958E-6
     3849.959   1.801383E-6
     3850.441   1.801793E-6
     3850.923   1.802202E-6
     3851.405   1.802613E-6
     3851.889   1.803028E-6
     3852.372   1.803440E-6
     3852.854   1.803854E-6
     3853.336   1.804263E-6
     3853.821   1.804674E-6
     3854.303   1.805087E-6
     3854.785   1.805501E-6
      3855.27   1.805917E-6
     3855.753   1.806330E-6
     3856.235   1.806742E-6
     3856.718   1.807153E-6
     3857.201   1.807565E-6
     3857.684   1.807979E-6
     3858.168   1.808394E-6
     3858.652   1.808807E-6
     3859.135   1.809221E-6
     3859.618   1.809634E-6
     3860.101   1.810051E-6
     3860.586   1.810484E-6
     3861.069   1.810916E-6
     3861.552   1.811349E-6
     3862.036   1.811782E-6
     3862.521   1.812219E-6
     3863.005   1.812654E-6
     3863.489   1.813084E-6
     3863.974   1.813515E-6
     3864.458   1.813952E-6
     3864.942   1.814390E-6
     3865.426   1.814820E-6
     3865.909   1.815250E-6
     3866.393   1.815686E-6
     3866.879   1.816126E-6
     3867.363   1.816561E-6
     3867.847   1.816995E-6
     3868.332   1.817430E-6
     3868.816   1.817866E-6
     3869.302   1.818301E-6
     3869.787   1.818734E-6
     3870.271   1.819157E-6
     3870.755   1.819574E-6
     3871.242   1.819993E-6
     3871.727   1.820410E-6
     3872.211   1.820827E-6
     3872.698   1.821244E-6
     3873.183   1.821660E-6
     3873.668   1.822077E-6
     3874.153   1.822493E-6
     3874.638   1.822907E-6
     3875.123   1.823322E-6
      3875.61   1.823743E-6
     3876.095   1.824162E-6
      3876.58   1.824578E-6
     3877.065   1.824994E-6
     3877.551   1.825412E-6
     3878.038   1.825831E-6
     3878.524   1.826247E-6
     3879.009   1.826663E-6
     3879.495   1.827081E-6
     3879.982   1.827501E-6
     3880.468   1.827914E-6
     3880.954   1.828328E-6
     3881.442   1.828744E-6
     3881.927   1.829159E-6
     3882.414   1.829571E-6
     3882.899   1.829982E-6
     3883.385   1.830397E-6
     3883.872   1.830812E-6
      3884.36   1.831226E-6
     3884.846   1.831638E-6
     3885.333   1.832051E-6
     3885.819   1.832464E-6
     3886.305   1.832879E-6
     3886.794   1.833297E-6
      3887.28   1.833710E-6
     3887.767   1.834122E-6
     3888.254   1.834537E-6
     3888.742   1.834957E-6
     3889.229   1.835372E-6
     3889.716   1.835784E-6
     3890.205   1.836217E-6
     3890.692   1.836675E-6
     3891.179   1.837135E-6
     3891.666   1.837597E-6
     3892.153   1.838057E-6
      3892.64   1.838513E-6
      3893.13   1.838973E-6
     3893.617   1.839433E-6
     3894.104   1.839893E-6
     3894.592   1.840352E-6
      3895.08   1.840812E-6
     3895.567   1.841276E-6
     3896.057   1.841743E-6
     3896.544   1.842202E-6
     3897.032   1.842660E-6
     3897.522   1.843121E-6
      3898.01   1.843580E-6
     3898.498   1.844042E-6
     3898.988   1.844505E-6
     3899.476   1.844969E-6
     3899.964   1.845432E-6
     3900.453   1.845882E-6
     3900.941   1.846331E-6
     3901.429   1.846784E-6
      3901.92   1.847239E-6
     3902.408   1.847695E-6
     3902.896   1.848150E-6
     3903.385   1.848604E-6
     3903.874   1.849058E-6
     3904.362   1.849510E-6
     3904.853   1.849964E-6
     3905.342   1.850415E-6
     3905.831   1.850867E-6
      3906.32   1.851322E-6
     3906.811   1.851780E-6
       3907.3   1.852235E-6
     3907.791   1.852691E-6
      3908.28   1.853145E-6
      3908.77   1.853599E-6
     3909.259   1.854053E-6
     3909.748   1.854508E-6
     3910.238   1.854955E-6
     3910.727   1.855394E-6
     3911.219   1.855837E-6
     3911.708   1.856278E-6
     3912.198   1.856720E-6
     3912.687   1.857163E-6
     3913.177   1.857607E-6
     3913.669   1.858050E-6
     3914.159   1.858492E-6
     3914.649   1.858936E-6
     3915.139   1.859380E-6
     3915.631   1.859826E-6
     3916.122   1.860269E-6
     3916.614   1.860711E-6
     3917.104   1.861151E-6
     3917.594   1.861593E-6
     3918.085   1.862037E-6
     3918.575   1.862483E-6
     3919.066   1.862929E-6
     3919.556   1.863371E-6
     3920.049   1.863815E-6
      3920.54   1.864252E-6
     3921.031   1.864689E-6
     3921.521   1.865124E-6
     3922.012   1.865559E-6
     3922.505   1.866000E-6
     3922.996   1.866439E-6
     3923.488   1.866874E-6
     3923.979   1.867310E-6
     3924.472   1.867749E-6
     3924.963   1.868187E-6
     3925.455   1.868622E-6
     3925.948   1.869060E-6
     3926.439   1.869499E-6
     3926.931   1.869939E-6
     3927.423   1.870377E-6
     3927.914   1.870815E-6
     3928.406   1.871252E-6
       3928.9   1.871693E-6
     3929.392   1.872132E-6
     3929.883   1.872572E-6
     3930.375   1.873015E-6
     3930.867   1.873458E-6
     3931.362   1.873904E-6
     3931.854   1.874347E-6
     3932.346   1.874791E-6
     3932.838   1.875234E-6
     3933.333   1.875681E-6
     3933.825   1.876127E-6
     3934.317   1.876572E-6
     3934.812   1.877017E-6
     3935.304   1.877463E-6
     3935.797   1.877909E-6
      3936.29   1.878355E-6
     3936.782   1.878802E-6
     3937.275   1.879247E-6
      3937.77   1.879696E-6
     3938.263   1.880141E-6
     3938.756   1.880586E-6
     3939.249   1.881030E-6
     3939.742   1.881477E-6
     3940.238   1.881932E-6
     3940.731   1.882390E-6
     3941.224   1.882851E-6
     3941.717   1.883312E-6
     3942.211   1.883772E-6
     3942.706   1.884234E-6
       3943.2   1.884694E-6
     3943.696   1.885158E-6
     3944.189   1.885621E-6
     3944.683   1.886087E-6
     3945.177   1.886550E-6
     3945.671   1.887010E-6
     3946.165   1.887470E-6
     3946.658   1.887932E-6
     3947.155   1.888397E-6
     3947.649   1.888859E-6
     3948.143   1.889320E-6
     3948.637   1.889780E-6
     3949.134   1.890243E-6
     3949.628   1.890705E-6
     3950.122   1.891166E-6
     3950.617   1.891624E-6
     3951.114   1.892084E-6
     3951.608   1.892544E-6
     3952.103   1.893003E-6
       3952.6   1.893458E-6
     3953.094   1.893913E-6
     3953.589   1.894369E-6
     3954.084   1.894825E-6
     3954.579   1.895283E-6
     3955.074   1.895742E-6
     3955.571   1.896204E-6
     3956.066   1.896664E-6
     3956.562   1.897121E-6
     3957.057   1.897577E-6
     3957.552   1.898036E-6
      3958.05   1.898497E-6
     3958.545   1.898955E-6
     3959.041   1.899414E-6
     3959.536   1.899871E-6
     3960.034   1.900328E-6
      3960.53   1.900764E-6
     3961.026   1.901200E-6
     3961.524   1.901643E-6
      3962.02   1.902083E-6
     3962.515   1.902521E-6
     3963.011   1.902960E-6
     3963.508   1.903398E-6
     3964.004   1.903836E-6
     3964.502   1.904277E-6
     3964.998   1.904716E-6
     3965.495   1.905152E-6
     3965.991   1.905589E-6
     3966.487   1.906031E-6
     3966.986   1.906477E-6
     3967.483   1.906917E-6
     3967.979   1.907358E-6
     3968.476   1.907795E-6
     3968.975   1.908234E-6
     3969.472   1.908675E-6
     3969.969   1.909117E-6
     3970.468   1.909561E-6
     3970.965   1.910003E-6
     3971.462   1.910442E-6
     3971.959   1.910881E-6
     3972.456   1.911321E-6
     3972.953   1.911762E-6
     3973.453   1.912209E-6
      3973.95   1.912654E-6
     3974.448   1.913095E-6
     3974.945   1.913536E-6
     3975.443   1.913980E-6
     3975.943   1.914428E-6
      3976.44   1.914872E-6
      3976.94   1.915316E-6
     3977.436   1.915754E-6
     3977.936   1.916196E-6
     3978.434   1.916642E-6
     3978.932   1.917090E-6
     3979.432   1.917534E-6
      3979.93   1.917976E-6
     3980.428   1.918453E-6
     3980.927   1.918936E-6
     3981.427   1.919417E-6
     3981.923   1.919894E-6
     3982.424   1.920377E-6
     3982.922   1.920858E-6
     3983.421   1.921341E-6
      3983.92   1.921825E-6
     3984.418   1.922307E-6
     3984.919   1.922791E-6
     3985.418   1.923274E-6
     3985.919   1.923760E-6
     3986.416   1.924240E-6
     3986.917   1.924724E-6
     3987.416   1.925208E-6
     3987.915   1.925692E-6
     3988.417   1.926176E-6
     3988.916   1.926658E-6
     3989.415   1.927142E-6
     3989.915   1.927626E-6
     3990.416   1.928087E-6
     3990.914   1.928537E-6
     3991.415   1.928990E-6
     3991.915   1.929440E-6
     3992.415   1.929893E-6
     3992.914   1.930345E-6
     3993.414   1.930800E-6
     3993.916   1.931257E-6
     3994.416   1.931706E-6
     3994.918   1.932157E-6
     3995.416   1.932609E-6
     3995.918   1.933066E-6
     3996.419   1.933520E-6
     3996.919   1.933973E-6
     3997.421   1.934428E-6
     3997.922   1.934881E-6
     3998.422   1.935337E-6
     3998.923   1.935792E-6
     3999.423   1.936244E-6
     3999.924   1.936695E-6
     4000.427   1.935523E-6
     4000.927   1.934066E-6
     4001.428   1.932604E-6
     4001.929   1.931141E-6
      4002.43   1.929679E-6
     4002.933   1.928209E-6
     4003.435   1.926746E-6
     4003.936   1.925283E-6
     4004.437   1.923815E-6
      4004.94   1.922340E-6
     4005.442   1.920870E-6
     4005.943   1.919401E-6
     4006.447   1.917926E-6
     4006.948   1.916457E-6
      4007.45   1.914986E-6
     4007.951   1.913515E-6
     4008.453   1.912039E-6
     4008.955   1.910561E-6
     4009.459   1.909081E-6
     4009.961   1.907605E-6
     4010.463   1.906133E-6
     4010.965   1.904661E-6
     4011.467   1.903187E-6
     4011.969   1.901714E-6
     4012.473   1.900232E-6
     4012.976   1.898755E-6
     4013.478   1.897276E-6
     4013.982   1.895789E-6
     4014.485   1.894308E-6
     4014.987   1.892825E-6
     4015.492   1.891337E-6
     4015.995   1.889854E-6
     4016.498   1.888368E-6
        4017.   1.886882E-6
     4017.503   1.885398E-6
     4018.006   1.883913E-6
     4018.511   1.882418E-6
     4019.014   1.880930E-6
     4019.517   1.879442E-6
     4020.021   1.877955E-6
     4020.524   1.876506E-6
     4021.027   1.875057E-6
     4021.532   1.873604E-6
     4022.036   1.872155E-6
     4022.539   1.870704E-6
     4023.043   1.869252E-6
     4023.549   1.867793E-6
     4024.052   1.866338E-6
     4024.558   1.864877E-6
     4025.062   1.863420E-6
     4025.566   1.861965E-6
      4026.07   1.860508E-6
     4026.574   1.859050E-6
     4027.078   1.857590E-6
     4027.582   1.856128E-6
     4028.088   1.854659E-6
     4028.592   1.853199E-6
     4029.097   1.851736E-6
     4029.601   1.850272E-6
     4030.105   1.848797E-6
     4030.612   1.847280E-6
     4031.116   1.845769E-6
     4031.621   1.844258E-6
     4032.126   1.842746E-6
     4032.633   1.841226E-6
     4033.137   1.839712E-6
     4033.642   1.838195E-6
     4034.149   1.836671E-6
     4034.655   1.835153E-6
     4035.159   1.833636E-6
     4035.665   1.832118E-6
      4036.17   1.830600E-6
     4036.675   1.829081E-6
     4037.183   1.827551E-6
     4037.688   1.826026E-6
     4038.193   1.824500E-6
     4038.699   1.822975E-6
     4039.204   1.821448E-6
     4039.712   1.819913E-6
     4040.218   1.818384E-6
     4040.724   1.816851E-6
     4041.229   1.815319E-6
     4041.738   1.813777E-6
     4042.243   1.812241E-6
     4042.749   1.810704E-6
     4043.258   1.809159E-6
     4043.764   1.807623E-6
      4044.27   1.806083E-6
     4044.776   1.804541E-6
     4045.282   1.802998E-6
     4045.789   1.801456E-6
     4046.298   1.799903E-6
     4046.804   1.798357E-6
     4047.311   1.796810E-6
     4047.817   1.795263E-6
     4048.324   1.793714E-6
     4048.833   1.792156E-6
      4049.34   1.790609E-6
     4049.846   1.789061E-6
     4050.354   1.787522E-6
     4050.863   1.785980E-6
      4051.37   1.784442E-6
     4051.877   1.782901E-6
     4052.386   1.781356E-6
     4052.894   1.779816E-6
     4053.401   1.778274E-6
     4053.908   1.776732E-6
     4054.416   1.775192E-6
     4054.923   1.773651E-6
     4055.433   1.772099E-6
     4055.941   1.770553E-6
     4056.448   1.769005E-6
     4056.956   1.767457E-6
     4057.464   1.765908E-6
     4057.974   1.764352E-6
     4058.482   1.762802E-6
      4058.99   1.761251E-6
     4059.498   1.759696E-6
     4060.009   1.758133E-6
     4060.517   1.756564E-6
     4061.025   1.754994E-6
     4061.536   1.753418E-6
     4062.044   1.751849E-6
     4062.552   1.750277E-6
     4063.061   1.748703E-6
      4063.57   1.747127E-6
     4064.078   1.745551E-6
     4064.589   1.743969E-6
     4065.098   1.742392E-6
     4065.607   1.740811E-6
     4066.116   1.739231E-6
     4066.625   1.737651E-6
     4067.136   1.736064E-6
     4067.645   1.734484E-6
     4068.154   1.732900E-6
     4068.664   1.731313E-6
     4069.175   1.729719E-6
     4069.684   1.728136E-6
     4070.194   1.726552E-6
     4070.706   1.724961E-6
     4071.215   1.723378E-6
     4071.725   1.721796E-6
     4072.234   1.720213E-6
     4072.744   1.718628E-6
     4073.254   1.717043E-6
     4073.766   1.715449E-6
     4074.276   1.713861E-6
     4074.786   1.712271E-6
     4075.296   1.710681E-6
     4075.806   1.709092E-6
     4076.319   1.707492E-6
     4076.829   1.705897E-6
     4077.339   1.704303E-6
      4077.85   1.702707E-6
     4078.362   1.701103E-6
     4078.873   1.699505E-6
     4079.383   1.697907E-6
     4079.896   1.696300E-6
     4080.407   1.694688E-6
     4080.918   1.693069E-6
     4081.428   1.691451E-6
     4081.939   1.689832E-6
      4082.45   1.688212E-6
     4082.964   1.686582E-6
     4083.475   1.684960E-6
     4083.986   1.683336E-6
     4084.497   1.681713E-6
     4085.008   1.680089E-6
     4085.522   1.678456E-6
     4086.033   1.676831E-6
     4086.545   1.675201E-6
     4087.056   1.673570E-6
      4087.57   1.671932E-6
     4088.082   1.670300E-6
     4088.594   1.668668E-6
     4089.107   1.667028E-6
     4089.619   1.665394E-6
     4090.131   1.663757E-6
     4090.643   1.662118E-6
     4091.157   1.660471E-6
     4091.667   1.658839E-6
     4092.182   1.657192E-6
     4092.694   1.655550E-6
     4093.206   1.653907E-6
     4093.719   1.652262E-6
     4094.231   1.650616E-6
     4094.746   1.648963E-6
     4095.259   1.647314E-6
     4095.773   1.645658E-6
     4096.284   1.644017E-6
     4096.799   1.642359E-6
     4097.312   1.640707E-6
     4097.825   1.639051E-6
      4098.34   1.637389E-6
     4098.853   1.635734E-6
     4099.366   1.634078E-6
     4099.879   1.632422E-6
     4100.392   1.630796E-6
     4100.908   1.629170E-6
     4101.421   1.627547E-6
     4101.935   1.625923E-6
     4102.448   1.624299E-6
     4102.961   1.622674E-6
     4103.475   1.621046E-6
     4103.989   1.619417E-6
     4104.504   1.617783E-6
     4105.019   1.616152E-6
     4105.535   1.614514E-6
     4106.048   1.612883E-6
     4106.562   1.611249E-6
     4107.079   1.609607E-6
     4107.593   1.607970E-6
     4108.107   1.606332E-6
     4108.621   1.604694E-6
     4109.135   1.603055E-6
      4109.65   1.601414E-6
     4110.167   1.599748E-6
     4110.681   1.598050E-6
     4111.195   1.596353E-6
      4111.71   1.594653E-6
     4112.225   1.592952E-6
      4112.74   1.591247E-6
     4113.254   1.589543E-6
     4113.771   1.587830E-6
     4114.287   1.586123E-6
     4114.804   1.584408E-6
     4115.319   1.582701E-6
     4115.834   1.580992E-6
     4116.352   1.579275E-6
     4116.867   1.577565E-6
     4117.382   1.575854E-6
     4117.897   1.574141E-6
     4118.413   1.572427E-6
     4118.928   1.570713E-6
     4119.446   1.568987E-6
     4119.962   1.567268E-6
     4120.478   1.565565E-6
     4120.993   1.563861E-6
     4121.509   1.562155E-6
     4122.025   1.560450E-6
     4122.541   1.558742E-6
      4123.06   1.557025E-6
     4123.576   1.555314E-6
     4124.094   1.553596E-6
     4124.608   1.551894E-6
     4125.126   1.550175E-6
     4125.645   1.548452E-6
     4126.162   1.546735E-6
     4126.678   1.545016E-6
     4127.195   1.543299E-6
     4127.711   1.541584E-6
     4128.228   1.539867E-6
     4128.745   1.538148E-6
     4129.261   1.536428E-6
     4129.781   1.534698E-6
     4130.297   1.532991E-6
     4130.814   1.531292E-6
     4131.332   1.529594E-6
     4131.849   1.527894E-6
     4132.368   1.526185E-6
     4132.886   1.524481E-6
     4133.403   1.522779E-6
      4133.92   1.521074E-6
      4134.44   1.519363E-6
      4134.96   1.517651E-6
     4135.478   1.515943E-6
     4135.995   1.514235E-6
     4136.513   1.512522E-6
     4137.031   1.510807E-6
     4137.548   1.509099E-6
     4138.066   1.507387E-6
     4138.584   1.505669E-6
     4139.104   1.503944E-6
     4139.623   1.502230E-6
     4140.141   1.500510E-6
     4140.659   1.498781E-6
     4141.177   1.497049E-6
     4141.698   1.495304E-6
     4142.216   1.493570E-6
     4142.735   1.491837E-6
     4143.253   1.490101E-6
     4143.774   1.488354E-6
     4144.295   1.486606E-6
     4144.814   1.484864E-6
     4145.333   1.483123E-6
     4145.852   1.481381E-6
     4146.371   1.479639E-6
      4146.89   1.477896E-6
     4147.409   1.476149E-6
     4147.928   1.474399E-6
      4148.45   1.472645E-6
     4148.969   1.470898E-6
     4149.488   1.469147E-6
     4150.008   1.467395E-6
     4150.527   1.465641E-6
     4151.049   1.463879E-6
     4151.569   1.462120E-6
     4152.088   1.460362E-6
     4152.608   1.458605E-6
      4153.13   1.456837E-6
     4153.652   1.455072E-6
     4154.172   1.453312E-6
     4154.692   1.451548E-6
     4155.212   1.449785E-6
     4155.732   1.448021E-6
     4156.252   1.446256E-6
     4156.773   1.444487E-6
     4157.293   1.442720E-6
     4157.816   1.440942E-6
     4158.336   1.439171E-6
     4158.857   1.437398E-6
     4159.377   1.435626E-6
     4159.898   1.433852E-6
     4160.421   1.432074E-6
     4160.942   1.430303E-6
     4161.463   1.428531E-6
     4161.983   1.426759E-6
     4162.507   1.424976E-6
     4163.028   1.423201E-6
     4163.551   1.421418E-6
     4164.072   1.419641E-6
     4164.594   1.417860E-6
     4165.115   1.416078E-6
     4165.636   1.414300E-6
     4166.158   1.412517E-6
     4166.679   1.410732E-6
     4167.203   1.408937E-6
     4167.725   1.407151E-6
     4168.247   1.405364E-6
     4168.768   1.403577E-6
      4169.29   1.401788E-6
     4169.814   1.399987E-6
     4170.336   1.398179E-6
     4170.858   1.396361E-6
      4171.38   1.394542E-6
     4171.905   1.392713E-6
     4172.427   1.390891E-6
     4172.952   1.389058E-6
     4173.474   1.387233E-6
     4173.996   1.385409E-6
     4174.519   1.383583E-6
     4175.042   1.381757E-6
     4175.564   1.379929E-6
     4176.086   1.378099E-6
     4176.612   1.376258E-6
     4177.134   1.374426E-6
     4177.657   1.372594E-6
      4178.18   1.370759E-6
     4178.703   1.368923E-6
     4179.229   1.367078E-6
     4179.752   1.365240E-6
     4180.275   1.363406E-6
     4180.798   1.361572E-6
     4181.324   1.359730E-6
     4181.847   1.357893E-6
     4182.371   1.356054E-6
     4182.896   1.354207E-6
      4183.42   1.352367E-6
     4183.944   1.350529E-6
     4184.468   1.348686E-6
     4184.991   1.346843E-6
     4185.515   1.344999E-6
     4186.042   1.343145E-6
     4186.565   1.341298E-6
     4187.089   1.339450E-6
     4187.614   1.337600E-6
     4188.138   1.335751E-6
     4188.665   1.333889E-6
     4189.188   1.332038E-6
     4189.713   1.330186E-6
     4190.237   1.328337E-6
     4190.764   1.326483E-6
     4191.289   1.324636E-6
     4191.813   1.322791E-6
      4192.34   1.320936E-6
     4192.865   1.319088E-6
      4193.39   1.317236E-6
     4193.915   1.315382E-6
      4194.44   1.313530E-6
     4194.965   1.311678E-6
     4195.493   1.309813E-6
     4196.018   1.307957E-6
     4196.543   1.306098E-6
     4197.068   1.304238E-6
     4197.594   1.302376E-6
     4198.121   1.300507E-6
     4198.647   1.298643E-6
     4199.172   1.296779E-6
     4199.698   1.294914E-6
     4200.226   1.293039E-6
     4200.752   1.291171E-6
     4201.277   1.289303E-6
     4201.806   1.287423E-6
     4202.332   1.285551E-6
     4202.858   1.283676E-6
     4203.384   1.281801E-6
      4203.91   1.279924E-6
     4204.436   1.278047E-6
     4204.965   1.276158E-6
     4205.491   1.274278E-6
     4206.018   1.272397E-6
     4206.544   1.270517E-6
     4207.071   1.268633E-6
       4207.6   1.266739E-6
     4208.126   1.264852E-6
     4208.653   1.262964E-6
      4209.18   1.261075E-6
     4209.709   1.259178E-6
     4210.236   1.257290E-6
     4210.763   1.255401E-6
     4211.292   1.253502E-6
     4211.819   1.251610E-6
     4212.347   1.249717E-6
     4212.874   1.247823E-6
     4213.401   1.245928E-6
     4213.929   1.244033E-6
     4214.458   1.242128E-6
     4214.986   1.240229E-6
     4215.511   1.238339E-6
     4216.042   1.236429E-6
     4216.569   1.234526E-6
     4217.099   1.232614E-6
     4217.627   1.230708E-6
     4218.155   1.228801E-6
     4218.683   1.226895E-6
     4219.213   1.224979E-6
     4219.742   1.223070E-6
      4220.27   1.221153E-6
       4220.8   1.219218E-6
     4221.329   1.217293E-6
     4221.857   1.215366E-6
     4222.388   1.213431E-6
     4222.914   1.211511E-6
     4223.443   1.209580E-6
     4223.974   1.207641E-6
     4224.502   1.205711E-6
     4225.029   1.203788E-6
      4225.56   1.201843E-6
     4226.089   1.199905E-6
     4226.621   1.197959E-6
     4227.147   1.196031E-6
     4227.679   1.194081E-6
     4228.208   1.192141E-6
     4228.739   1.190194E-6
     4229.269   1.188251E-6
     4229.798   1.186302E-6
      4230.33   1.184348E-6
     4230.859   1.182403E-6
     4231.389   1.180453E-6
     4231.919   1.178502E-6
     4232.449   1.176552E-6
     4232.979   1.174601E-6
      4233.51   1.172643E-6
     4234.041   1.170688E-6
     4234.568   1.168738E-6
     4235.101   1.166769E-6
      4235.63   1.164813E-6
     4236.163   1.162845E-6
     4236.691   1.160893E-6
     4237.224   1.158922E-6
     4237.754   1.156961E-6
     4238.287   1.154986E-6
     4238.817   1.153021E-6
     4239.348   1.151053E-6
     4239.881   1.149076E-6
     4240.412   1.147108E-6
     4240.942   1.145140E-6
     4241.473   1.143170E-6
     4242.004   1.141197E-6
     4242.535   1.139222E-6
     4243.069   1.137236E-6
       4243.6   1.135263E-6
     4244.129   1.133293E-6
     4244.662   1.131306E-6
     4245.193   1.129325E-6
     4245.728   1.127334E-6
     4246.256   1.125362E-6
     4246.791   1.123370E-6
     4247.322   1.121386E-6
     4247.856   1.119390E-6
     4248.388   1.117403E-6
     4248.919   1.115416E-6
     4249.454   1.113417E-6
     4249.985   1.111426E-6
     4250.518   1.109446E-6
      4251.05   1.107464E-6
     4251.582   1.105482E-6
     4252.114   1.103498E-6
     4252.648   1.101503E-6
     4253.181   1.099517E-6
     4253.711   1.097536E-6
     4254.246   1.095538E-6
     4254.778   1.093547E-6
     4255.313   1.091548E-6
     4255.843   1.089564E-6
     4256.378   1.087560E-6
     4256.911   1.085564E-6
     4257.446   1.083559E-6
     4257.979   1.081560E-6
     4258.512   1.079562E-6
     4259.048   1.077551E-6
     4259.581   1.075547E-6
     4260.114   1.073541E-6
     4260.647   1.071528E-6
     4261.181   1.069514E-6
     4261.714   1.067501E-6
      4262.25   1.065475E-6
     4262.783   1.063460E-6
     4263.314   1.061449E-6
     4263.851   1.059419E-6
     4264.384   1.057397E-6
      4264.92   1.055366E-6
     4265.452   1.053350E-6
     4265.988   1.051317E-6
     4266.522   1.049288E-6
     4267.059   1.047252E-6
     4267.593   1.045223E-6
     4268.127   1.043193E-6
     4268.664   1.041151E-6
     4269.198   1.039117E-6
     4269.732   1.037085E-6
     4270.267   1.035045E-6
     4270.801   1.032999E-6
     4271.336   1.030951E-6
     4271.873   1.028894E-6
     4272.408   1.026843E-6
      4272.94   1.024799E-6
     4273.478   1.022738E-6
     4274.012   1.020684E-6
      4274.55   1.018620E-6
     4275.083   1.016573E-6
      4275.62   1.014507E-6
     4276.155   1.012449E-6
     4276.693   1.010380E-6
     4277.228   1.008319E-6
