WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f380w
     1928.126   1.044972E-8
     1928.469   1.014168E-8
     1928.813   9.832046E-9
     1929.158   9.521816E-9
     1929.501   9.212092E-9
     1929.845   8.900885E-9
     1930.189   8.766272E-9
     1930.533   8.776407E-9
     1930.878   8.786615E-9
     1931.223   8.796795E-9
     1931.566   8.806954E-9
     1931.911   8.817155E-9
     1932.255   8.827327E-9
     1932.599   8.837540E-9
     1932.944   8.847761E-9
     1933.289   8.857993E-9
     1933.633   8.868199E-9
     1933.979   8.878475E-9
     1934.323   8.888700E-9
     1934.668   8.898957E-9
     1935.014   8.909228E-9
     1935.358   8.919473E-9
     1935.703   8.929759E-9
     1936.049   8.940050E-9
     1936.393   8.950317E-9
     1936.739   8.960630E-9
     1937.085   8.970978E-9
      1937.43   8.981266E-9
     1937.775   8.991600E-9
     1938.121   9.001941E-9
     1938.466   9.012256E-9
     1938.812   9.022615E-9
     1939.158   9.032979E-9
     1939.503   9.043321E-9
     1939.849   9.053701E-9
     1940.195   9.291695E-9
     1940.541   9.706779E-9
     1940.887   1.012265E-8
     1941.233   1.053783E-8
     1941.579   1.095512E-8
     1941.926   1.137305E-8
     1942.272   1.179162E-8
     1942.618   1.220979E-8
     1942.964   1.262978E-8
     1943.311   1.305056E-8
     1943.658   1.347212E-8
     1944.004   1.389433E-8
      1944.35   1.431599E-8
     1944.697   1.473962E-8
     1945.044   1.516405E-8
      1945.39   1.558777E-8
     1945.737   1.601363E-8
     1946.084   1.644013E-8
     1946.432   1.686727E-8
     1946.779   1.729536E-8
     1947.126   1.772395E-8
     1947.473   1.815211E-8
      1947.82   1.858213E-8
     1948.168   1.901310E-8
     1948.514   1.944334E-8
     1948.862   1.987559E-8
      1949.21   2.030849E-8
     1949.558   2.074234E-8
     1949.905   2.117668E-8
     1950.252   2.087473E-8
       1950.6   2.029434E-8
     1950.948   1.971301E-8
     1951.295   1.913240E-8
     1951.644   1.854900E-8
     1951.992   1.796449E-8
     1952.339   1.738088E-8
     1952.688   1.679244E-8
     1953.037   1.620491E-8
     1953.384   1.561810E-8
     1953.733   1.502830E-8
     1954.081   1.443777E-8
     1954.429   1.384775E-8
     1954.778   1.325494E-8
     1955.127   1.266120E-8
     1955.474   1.206818E-8
     1955.823   1.147215E-8
     1956.173   1.087350E-8
     1956.521   1.027726E-8
      1956.87   9.678207E-9
      1957.22   9.078211E-9
     1957.568   8.478959E-9
     1957.917   7.876667E-9
     1958.266   7.273433E-9
     1958.615   6.670949E-9
     1958.965   6.063933E-9
     1959.314   5.459361E-9
     1959.663   4.851941E-9
     1960.013   4.262136E-9
     1960.362   4.150187E-9
     1960.712   4.037747E-9
     1961.061   3.925088E-9
     1961.411   3.812210E-9
      1961.76   3.699508E-9
      1962.11   3.586233E-9
      1962.46   3.472776E-9
     1962.811   3.359141E-9
     1963.161   3.245287E-9
      1963.51   3.131570E-9
      1963.86   3.017316E-9
     1964.211   2.902842E-9
      1964.56   2.788548E-9
     1964.911   2.673674E-9
     1965.262   2.558258E-9
     1965.612   2.443344E-9
     1965.963   2.327889E-9
     1966.314   2.212212E-9
     1966.663   2.096717E-9
     1967.014   1.980639E-9
     1967.365   1.864380E-9
     1967.715   1.748264E-9
     1968.066   1.631602E-9
     1968.417   1.514719E-9
     1968.769   1.397654E-9
      1969.12   1.280367E-9
      1969.47   1.163225E-9
     1969.822   1.045576E-9
     1970.173   1.016688E-9
     1970.524   1.079291E-9
     1970.875   1.142186E-9
     1971.227   1.205200E-9
     1971.579   1.268309E-9
      1971.93   1.331537E-9
     1972.282   1.394883E-9
     1972.633   1.458128E-9
     1972.985   1.521666E-9
     1973.337   1.585324E-9
     1973.688   1.648901E-9
      1974.04   1.712774E-9
     1974.393   1.776743E-9
     1974.744   1.840654E-9
     1975.097   1.905039E-9
      1975.45   1.969342E-9
     1975.801   2.033565E-9
     1976.154   2.098085E-9
     1976.506   2.162702E-9
     1976.858   2.227259E-9
     1977.211   2.292092E-9
     1977.563   2.357045E-9
     1977.916   2.422118E-9
     1978.269   2.487287E-9
     1978.621   2.552374E-9
     1978.974   2.617761E-9
     1979.327   2.683267E-9
     1979.679   2.748667E-9
     1980.033   2.827612E-9
     1980.386   3.036858E-9
     1980.738   3.245843E-9
     1981.092   3.455871E-9
     1981.446   3.666801E-9
     1981.799   3.876887E-9
     1982.152   4.087948E-9
     1982.506   4.299328E-9
     1982.859   4.510443E-9
     1983.212   4.722537E-9
     1983.566   4.935023E-9
     1983.919   5.147244E-9
     1984.274   5.361106E-9
     1984.628   5.574630E-9
     1984.981   5.787884E-9
     1985.336   6.002195E-9
      1985.69   6.216828E-9
     1986.043   6.431117E-9
     1986.397   6.646541E-9
     1986.752   6.862213E-9
     1987.105   7.077613E-9
      1987.46   7.294076E-9
     1987.814   7.510864E-9
     1988.169   7.728049E-9
     1988.524   7.945554E-9
     1988.878   8.162787E-9
     1989.233   8.381012E-9
     1989.588   8.599639E-9
     1989.941   8.817910E-9
     1990.297   8.764930E-9
     1990.652   8.658001E-9
     1991.007   8.550861E-9
     1991.362   8.443550E-9
     1991.717   8.336027E-9
     1992.072   8.228666E-9
     1992.427   8.120760E-9
     1992.783   8.012643E-9
     1993.137   7.904726E-9
     1993.493   7.796225E-9
     1993.849   7.687551E-9
     1994.204   7.578704E-9
      1994.56   7.469645E-9
     1994.915   7.360709E-9
     1995.271   7.251266E-9
     1995.627   7.141647E-9
     1995.983   7.031817E-9
     1996.338   6.922113E-9
     1996.694   6.811897E-9
     1997.051   6.701466E-9
     1997.407   6.590863E-9
     1997.763   6.480047E-9
     1998.119   6.369397E-9
     1998.475   6.258193E-9
     1998.832   6.146814E-9
     1999.187   6.035564E-9
     1999.544   5.923798E-9
     1999.901   5.811816E-9
     2000.257   5.726247E-9
     2000.615   5.650174E-9
     2000.972   5.574190E-9
     2001.328   5.498270E-9
     2001.685   5.421972E-9
     2002.042   5.345504E-9
     2002.398   5.269099E-9
     2002.755   5.192316E-9
     2003.113   5.115388E-9
     2003.469   5.038525E-9
     2003.828   4.961017E-9
     2004.184   4.883839E-9
     2004.542   4.806251E-9
     2004.899   4.728518E-9
     2005.256   4.650877E-9
     2005.614   4.572828E-9
     2005.972   4.494604E-9
     2006.329   4.416234E-9
     2006.686   4.337934E-9
     2007.046   4.259003E-9
     2007.403   4.180385E-9
     2007.761   4.101377E-9
     2008.119   4.022195E-9
     2008.476   3.943110E-9
     2008.835   3.863608E-9
     2009.193   3.783931E-9
      2009.55   3.704381E-9
     2009.909   3.624383E-9
     2010.269   3.585780E-9
     2010.626   3.561403E-9
     2010.985   3.536894E-9
     2011.344   3.512329E-9
     2011.702   3.487791E-9
     2012.061   3.463129E-9
      2012.42   3.438410E-9
     2012.778   3.413710E-9
     2013.137   3.388885E-9
     2013.496   3.364004E-9
     2013.855   3.339073E-9
     2014.215   3.314086E-9
     2014.573   3.289126E-9
     2014.932   3.264032E-9
     2015.292   3.238890E-9
     2015.652   3.213689E-9
      2016.01   3.188518E-9
      2016.37   3.163211E-9
      2016.73   3.137855E-9
     2017.089   3.112442E-9
     2017.449   3.086970E-9
     2017.808   3.061528E-9
     2018.168   3.035958E-9
     2018.528   3.010330E-9
     2018.888   2.984723E-9
     2019.248   2.958988E-9
     2019.608   2.933204E-9
     2019.968   2.907361E-9
     2020.329   2.998697E-9
     2020.689   3.101473E-9
     2021.049   3.204147E-9
     2021.409   3.307313E-9
      2021.77   3.410693E-9
      2022.13   3.513935E-9
     2022.491   3.617707E-9
     2022.851   3.721657E-9
     2023.212   3.825823E-9
     2023.573   3.930167E-9
     2023.933   4.034408E-9
     2024.295   4.139181E-9
     2024.656   4.244134E-9
     2025.017   4.349268E-9
     2025.377   4.454296E-9
     2025.739   4.559861E-9
     2026.099   4.665283E-9
      2026.46   4.771209E-9
     2026.823   4.877673E-9
     2027.184   4.983709E-9
     2027.545   5.090248E-9
     2027.907   5.197004E-9
     2028.268   5.303618E-9
      2028.63   5.410773E-9
     2028.992   5.518110E-9
     2029.353   5.625337E-9
     2029.716   5.733402E-9
     2030.078   5.831491E-9
     2030.439   5.893669E-9
     2030.802   5.956140E-9
     2031.164   6.018710E-9
     2031.525   6.081216E-9
     2031.888   6.144033E-9
      2032.25   6.206955E-9
     2032.612   6.269787E-9
     2032.974   6.332934E-9
     2033.337   6.396204E-9
       2033.7   6.459578E-9
     2034.063   6.523075E-9
     2034.425   6.586482E-9
     2034.788   6.650207E-9
     2035.151   6.714036E-9
     2035.513   6.777795E-9
     2035.876   6.841850E-9
      2036.24   6.906225E-9
     2036.603   6.970315E-9
     2036.966   7.034723E-9
      2037.33   7.099257E-9
     2037.692   7.163700E-9
     2038.056   7.228441E-9
     2038.419   7.293310E-9
     2038.782   7.358106E-9
     2039.146   7.423204E-9
      2039.51   7.488428E-9
     2039.873   7.553752E-9
     2040.237   7.478861E-9
     2040.601   7.328939E-9
     2040.964   7.179151E-9
     2041.329   7.028645E-9
     2041.693   6.877819E-9
     2042.056   6.727180E-9
      2042.42   6.575767E-9
     2042.785   6.424086E-9
     2043.149   6.272085E-9
     2043.514   6.119764E-9
     2043.877   5.967633E-9
     2044.242   5.814774E-9
     2044.607   5.661542E-9
     2044.971   5.508555E-9
     2045.335   5.354782E-9
       2045.7   5.200688E-9
     2046.064   5.046790E-9
     2046.431   4.891637E-9
     2046.796   4.736678E-9
      2047.16   4.581862E-9
     2047.525   4.426310E-9
      2047.89   4.270432E-9
     2048.255   4.114753E-9
      2048.62   3.958279E-9
     2048.986   3.801429E-9
     2049.351   3.644411E-9
     2049.717   3.487012E-9
     2050.083   3.359716E-9
     2050.448   3.336196E-9
     2050.813   3.312570E-9
     2051.179   3.288884E-9
     2051.544   3.265217E-9
      2051.91   3.241443E-9
     2052.276   3.217610E-9
     2052.641   3.193812E-9
     2053.009   3.169811E-9
     2053.374   3.145908E-9
      2053.74   3.121883E-9
     2054.107   3.097813E-9
     2054.472   3.073779E-9
     2054.839   3.049604E-9
     2055.206   3.025385E-9
     2055.571   3.001203E-9
     2055.939   2.976815E-9
     2056.306   2.952446E-9
     2056.672   2.928115E-9
     2057.039   2.903657E-9
     2057.406   2.879155E-9
     2057.771   2.854675E-9
     2058.139   2.830069E-9
     2058.506   2.805401E-9
     2058.872   2.780769E-9
      2059.24   2.756028E-9
     2059.608   2.731143E-9
     2059.975   2.706362E-9
     2060.342   2.775685E-9
     2060.708   2.851915E-9
     2061.076   2.928523E-9
     2061.444   3.005306E-9
     2061.812   3.082162E-9
     2062.179   3.158989E-9
     2062.548   3.236400E-9
     2062.915   3.313424E-9
     2063.283   3.390879E-9
     2063.651   3.468459E-9
     2064.018   3.545958E-9
     2064.386   3.623786E-9
     2064.755   3.701792E-9
     2065.122   3.779664E-9
      2065.49   3.857971E-9
     2065.859   3.936352E-9
     2066.228   4.014910E-9
     2066.596   4.093593E-9
     2066.965   4.172454E-9
     2067.333   4.251180E-9
     2067.702   4.330293E-9
     2068.071   4.409531E-9
     2068.438   4.488684E-9
     2068.808   4.568227E-9
     2069.177   4.647895E-9
     2069.546   4.727691E-9
     2069.915   4.807611E-9
     2070.284   4.780342E-9
     2070.653   4.721082E-9
     2071.022   4.661562E-9
     2071.392   4.601903E-9
      2071.76   4.542339E-9
      2072.13   4.482476E-9
       2072.5   4.422472E-9
     2072.869   4.362406E-9
     2073.239   4.302197E-9
     2073.608   4.242046E-9
     2073.978   4.181634E-9
     2074.348   4.121079E-9
     2074.717   4.060583E-9
     2075.087   3.999824E-9
     2075.458   3.938922E-9
     2075.828   3.877958E-9
     2076.198   3.816810E-9
     2076.569   3.755601E-9
     2076.938   3.694450E-9
     2077.309   3.632993E-9
     2077.679   3.571436E-9
     2078.049   3.509936E-9
      2078.42   3.448131E-9
     2078.791   3.386223E-9
     2079.161   3.324373E-9
     2079.531   3.262258E-9
     2079.904   3.199794E-9
     2080.274   3.192019E-9
     2080.645   3.203396E-9
     2081.015   3.214758E-9
     2081.386   3.226173E-9
     2081.758   3.237610E-9
     2082.128   3.249016E-9
     2082.501   3.260520E-9
     2082.872   3.272002E-9
     2083.243   3.283468E-9
     2083.615   3.294979E-9
     2083.986   3.306513E-9
     2084.357   3.318023E-9
     2084.729   3.329594E-9
     2085.101   3.341173E-9
     2085.472   3.352743E-9
     2085.844   3.364359E-9
     2086.216   3.375991E-9
     2086.588   3.387644E-9
     2086.961   3.399312E-9
     2087.333   3.410997E-9
     2087.704   3.422664E-9
     2088.077   3.434385E-9
     2088.449   3.446122E-9
     2088.821   3.457843E-9
     2089.194   3.469617E-9
     2089.566   3.481398E-9
     2089.939   3.493211E-9
     2090.312   3.534856E-9
     2090.684   3.582225E-9
     2091.057   3.629820E-9
      2091.43   3.677484E-9
     2091.802   3.725093E-9
     2092.176   3.772927E-9
     2092.549   3.820832E-9
     2092.922   3.868838E-9
     2093.296   3.916881E-9
     2093.669   3.965027E-9
     2094.042   4.013117E-9
     2094.415   4.061402E-9
     2094.789   4.109790E-9
     2095.162   4.158089E-9
     2095.535   4.206617E-9
     2095.909   4.255246E-9
     2096.283   4.303946E-9
     2096.657   4.352716E-9
     2097.031   4.401560E-9
     2097.405   4.450341E-9
     2097.779   4.499356E-9
     2098.153   4.548440E-9
     2098.526   4.597467E-9
     2098.901   4.646727E-9
     2099.275   4.696054E-9
     2099.649   4.745294E-9
     2100.025   4.793626E-9
     2100.398   4.822860E-9
     2100.773   4.852230E-9
     2101.148   4.881638E-9
     2101.521   4.911009E-9
     2101.896   4.940516E-9
     2102.271   4.970062E-9
     2102.647   4.999666E-9
     2103.022   5.029311E-9
     2103.397   5.058995E-9
     2103.771   5.088621E-9
     2104.147   5.118404E-9
     2104.522   5.148225E-9
     2104.896   5.177990E-9
     2105.272   5.207892E-9
     2105.648   5.237852E-9
     2106.022   5.267755E-9
     2106.398   5.297815E-9
     2106.775   5.327994E-9
      2107.15   5.358035E-9
     2107.526   5.388214E-9
     2107.902   5.418434E-9
     2108.277   5.448614E-9
     2108.653   5.478934E-9
     2109.029   5.509292E-9
     2109.405   5.539613E-9
     2109.782   5.570151E-9
     2110.157   5.599623E-9
     2110.534   5.627955E-9
      2110.91   5.656307E-9
     2111.286   5.684619E-9
     2111.663   5.713060E-9
      2112.04   5.741554E-9
     2112.415   5.769974E-9
     2112.792   5.798543E-9
     2113.169   5.827147E-9
     2113.546   5.855805E-9
     2113.923   5.884499E-9
     2114.301   5.913229E-9
     2114.677   5.941903E-9
     2115.054   5.970727E-9
     2115.431   5.999583E-9
     2115.808   6.028385E-9
     2116.185   6.057315E-9
     2116.563   6.086301E-9
      2116.94   6.115323E-9
     2117.318   6.144382E-9
     2117.695   6.173402E-9
     2118.073   6.202534E-9
     2118.451   6.231738E-9
     2118.829   6.260962E-9
     2119.206   6.290148E-9
     2119.583   6.319443E-9
     2119.962   6.348814E-9
      2120.34   6.309633E-9
     2120.719   6.262677E-9
     2121.096   6.215803E-9
     2121.474   6.168712E-9
     2121.853   6.121520E-9
      2122.23   6.074411E-9
     2122.609   6.027080E-9
     2122.988   5.979681E-9
     2123.366   5.932182E-9
     2123.745   5.884614E-9
     2124.124   5.836976E-9
     2124.502   5.789422E-9
     2124.881   5.741616E-9
      2125.26   5.693741E-9
     2125.638   5.645917E-9
     2126.018   5.597901E-9
     2126.397   5.549785E-9
     2126.775   5.501756E-9
     2127.156   5.453315E-9
     2127.535   5.404988E-9
     2127.914   5.356718E-9
     2128.294   5.308192E-9
     2128.673   5.259626E-9
     2129.052   5.211116E-9
     2129.432   5.162379E-9
     2129.812   5.113571E-9
     2130.192   5.078404E-9
     2130.572   5.056675E-9
     2130.951   5.034983E-9
     2131.331   5.013176E-9
     2131.711   4.991351E-9
     2132.091   4.969536E-9
     2132.471   4.947635E-9
     2132.852   4.925686E-9
     2133.231   4.903777E-9
     2133.612   4.881765E-9
     2133.994   4.859650E-9
     2134.373   4.837631E-9
     2134.754   4.815509E-9
     2135.135   4.793355E-9
     2135.515   4.771226E-9
     2135.896   4.749008E-9
     2136.277   4.726744E-9
     2136.657   4.704504E-9
     2137.039   4.682104E-9
     2137.419   4.659801E-9
     2137.801   4.637380E-9
     2138.182   4.615072E-9
     2138.564   4.592859E-9
     2138.944   4.570682E-9
     2139.326   4.548398E-9
     2139.708   4.526067E-9
     2140.088   4.490103E-9
      2140.47   4.408602E-9
     2140.852   4.326989E-9
     2141.234   4.245211E-9
     2141.616   4.163319E-9
     2141.997   4.081576E-9
     2142.379   3.999407E-9
     2142.762   3.917124E-9
     2143.143   3.834991E-9
     2143.525   3.752481E-9
     2143.909   3.669541E-9
      2144.29   3.587016E-9
     2144.673   3.504112E-9
     2145.055   3.421095E-9
     2145.437   3.338176E-9
      2145.82   3.254878E-9
     2146.203   3.171413E-9
     2146.585   3.088100E-9
     2146.968   3.004459E-9
     2147.351   2.920597E-9
     2147.734   2.836674E-9
     2148.117   2.752584E-9
     2148.499   2.668646E-9
     2148.883   2.584325E-9
     2149.266   2.499836E-9
     2149.648   2.415502E-9
     2150.032   2.334272E-9
     2150.416   2.291317E-9
     2150.799   2.248280E-9
     2151.183   2.205186E-9
     2151.567   2.162036E-9
      2151.95   2.118941E-9
     2152.333   2.075679E-9
     2152.718   2.032334E-9
     2153.101   1.989043E-9
     2153.485   1.945558E-9
     2153.869   1.902017E-9
     2154.252   1.858558E-9
     2154.638   1.814766E-9
     2155.022   1.771028E-9
     2155.406   1.727372E-9
      2155.79   1.683522E-9
     2156.175   1.639586E-9
     2156.558   1.595734E-9
     2156.943   1.551686E-9
     2157.328   1.507553E-9
     2157.713   1.463391E-9
     2158.098   1.419144E-9
     2158.483   1.374813E-9
     2158.867   1.330593E-9
     2159.252   1.286148E-9
     2159.637   1.241646E-9
     2160.022   1.203126E-9
     2160.407   1.263700E-9
     2160.792   1.324152E-9
     2161.177   1.384867E-9
     2161.564   1.445847E-9
     2161.948   1.506550E-9
     2162.334   1.567519E-9
      2162.72   1.628597E-9
     2163.105   1.689553E-9
      2163.49   1.750735E-9
     2163.877   1.812067E-9
     2164.261   1.873238E-9
     2164.649   1.934907E-9
     2165.035   1.996455E-9
      2165.42   2.057918E-9
     2165.807   2.119609E-9
     2166.193   2.181411E-9
     2166.578   2.243090E-9
     2166.965   2.305075E-9
     2167.352   2.367133E-9
     2167.737   2.429066E-9
     2168.124   2.491268E-9
     2168.511   2.553582E-9
     2168.898   2.615968E-9
     2169.285   2.678427E-9
     2169.671   2.740761E-9
     2170.058   2.797565E-9
     2170.445   2.821177E-9
     2170.831   2.844755E-9
     2171.219   2.868417E-9
     2171.607   2.892193E-9
     2171.993   2.915844E-9
     2172.381   2.939610E-9
     2172.769   2.963385E-9
     2173.155   2.987125E-9
     2173.543   3.010980E-9
     2173.931   3.034845E-9
     2174.317   3.058674E-9
     2174.705   3.082603E-9
     2175.094   3.106572E-9
      2175.48   3.130489E-9
      2175.87   3.154569E-9
     2176.258   3.178627E-9
     2176.645   3.202620E-9
     2177.033   3.226728E-9
     2177.422   3.250862E-9
     2177.809   3.274958E-9
     2178.198   3.299156E-9
     2178.587   3.323380E-9
     2178.975   3.347628E-9
     2179.364   3.371902E-9
     2179.752   3.396138E-9
     2180.141   3.406832E-9
      2180.53   3.393423E-9
     2180.918   3.380040E-9
     2181.307   3.366611E-9
     2181.696   3.353148E-9
     2182.085   3.339681E-9
     2182.473   3.326232E-9
     2182.864   3.312684E-9
     2183.252   3.299197E-9
     2183.642   3.285662E-9
     2184.031   3.272104E-9
      2184.42   3.258564E-9
      2184.81   3.244977E-9
       2185.2   3.231366E-9
     2185.588   3.217783E-9
     2185.979   3.204099E-9
      2186.37   3.190436E-9
     2186.759   3.176800E-9
     2187.149   3.163106E-9
     2187.539   3.149389E-9
     2187.928   3.135700E-9
     2188.319   3.121954E-9
     2188.709   3.108193E-9
     2189.098   3.094451E-9
     2189.489   3.080652E-9
      2189.88   3.066837E-9
     2190.271   3.096487E-9
     2190.661   3.145491E-9
     2191.051   3.194414E-9
     2191.442   3.243565E-9
     2191.833   3.292728E-9
     2192.224   3.341964E-9
     2192.614   3.391122E-9
     2193.006   3.440599E-9
     2193.396   3.489842E-9
     2193.788   3.539282E-9
     2194.179   3.588766E-9
      2194.57   3.638169E-9
     2194.961   3.687770E-9
     2195.353   3.737414E-9
     2195.743   3.786979E-9
     2196.135   3.836740E-9
     2196.527   3.886546E-9
     2196.919   3.936395E-9
     2197.311   3.986319E-9
     2197.702   4.036131E-9
     2198.094   4.086141E-9
     2198.486   4.136227E-9
     2198.878   4.186325E-9
      2199.27   4.236341E-9
     2199.662   4.286589E-9
     2200.055   4.319794E-9
     2200.447   4.247350E-9
