WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f775w
     4090.702   2.288080E-7
     4091.095   2.290881E-7
      4091.49   2.293700E-7
     4091.883   2.296505E-7
     4092.276   2.299309E-7
     4092.669   2.302116E-7
     4093.062   2.304924E-7
     4093.458   2.307753E-7
     4093.854   2.310583E-7
     4094.247   2.313399E-7
      4094.64   2.316214E-7
     4095.034   2.319031E-7
     4095.427   2.321849E-7
     4095.823   2.324683E-7
     4096.216   2.327506E-7
      4096.61   2.330332E-7
     4097.006   2.333177E-7
     4097.399   2.336003E-7
     4097.793   2.338831E-7
     4098.189   2.341677E-7
     4098.583   2.344507E-7
     4098.977   2.347341E-7
      4099.37   2.350174E-7
     4099.764   2.353013E-7
      4100.16   2.355809E-7
     4100.557   2.358523E-7
     4100.951   2.361222E-7
     4101.344   2.363919E-7
     4101.738   2.366620E-7
     4102.132   2.369322E-7
     4102.529   2.372041E-7
     4102.923   2.374744E-7
     4103.317   2.377452E-7
     4103.711   2.380157E-7
     4104.108   2.382881E-7
     4104.504   2.385606E-7
     4104.899   2.388319E-7
     4105.293   2.391033E-7
     4105.687   2.393744E-7
     4106.082   2.396459E-7
     4106.477   2.399175E-7
     4106.874   2.401909E-7
     4107.268   2.404628E-7
     4107.665   2.407366E-7
      4108.06   2.410088E-7
     4108.454   2.412812E-7
     4108.851   2.415553E-7
     4109.246   2.418282E-7
     4109.641   2.421007E-7
     4110.036   2.423747E-7
     4110.431   2.426592E-7
     4110.828   2.429452E-7
     4111.225   2.432318E-7
      4111.62   2.435168E-7
     4112.015   2.438019E-7
      4112.41   2.440872E-7
     4112.805   2.443726E-7
     4113.203   2.446598E-7
     4113.598   2.449454E-7
     4113.993   2.452311E-7
     4114.388   2.455172E-7
     4114.786   2.458050E-7
     4115.181   2.460915E-7
     4115.579   2.463798E-7
     4115.974   2.466668E-7
      4116.37   2.469536E-7
     4116.765   2.472406E-7
     4117.161   2.475276E-7
     4117.558   2.478162E-7
     4117.954   2.481038E-7
     4118.352   2.483934E-7
     4118.748   2.486815E-7
     4119.143   2.489695E-7
     4119.539   2.492578E-7
     4119.937   2.495476E-7
     4120.333   2.498201E-7
     4120.729   2.500893E-7
     4121.125   2.503588E-7
     4121.521   2.506285E-7
     4121.919   2.509000E-7
     4122.317   2.511711E-7
     4122.713   2.514410E-7
     4123.109   2.517113E-7
     4123.505   2.519817E-7
     4123.901   2.522521E-7
       4124.3   2.525240E-7
     4124.696   2.527946E-7
     4125.092   2.530651E-7
     4125.491   2.533376E-7
     4125.888   2.536086E-7
     4126.284   2.538794E-7
     4126.683   2.541524E-7
     4127.079   2.544237E-7
     4127.476   2.546952E-7
     4127.872   2.549667E-7
     4128.269   2.552385E-7
     4128.667   2.555120E-7
     4129.064   2.557843E-7
     4129.463   2.560579E-7
      4129.86   2.563300E-7
     4130.257   2.566043E-7
     4130.656   2.568810E-7
     4131.053   2.571565E-7
      4131.45   2.574324E-7
     4131.847   2.577082E-7
     4132.244   2.579842E-7
     4132.643   2.582614E-7
     4133.042   2.585391E-7
     4133.439   2.588154E-7
     4133.836   2.590922E-7
     4134.233   2.593686E-7
     4134.631   2.596453E-7
      4135.03   2.599235E-7
     4135.427   2.602004E-7
     4135.825   2.604776E-7
     4136.222   2.607549E-7
     4136.622   2.610335E-7
     4137.019   2.613109E-7
     4137.419   2.615903E-7
     4137.816   2.618681E-7
     4138.214   2.621458E-7
     4138.611   2.624235E-7
     4139.009   2.627017E-7
     4139.409   2.629818E-7
     4139.809   2.632619E-7
     4140.207   2.635578E-7
     4140.604   2.638691E-7
     4141.002   2.641810E-7
       4141.4   2.644932E-7
       4141.8   2.648073E-7
     4142.198   2.651197E-7
     4142.596   2.654322E-7
     4142.994   2.657450E-7
     4143.393   2.660583E-7
     4143.793   2.663732E-7
     4144.193   2.666886E-7
     4144.591   2.670023E-7
     4144.989   2.673163E-7
     4145.388   2.676304E-7
     4145.786   2.679447E-7
     4146.187   2.682608E-7
     4146.585   2.685757E-7
     4146.985   2.688923E-7
     4147.384   2.692074E-7
     4147.782   2.695228E-7
     4148.181   2.698386E-7
     4148.582   2.701557E-7
      4148.98   2.704719E-7
     4149.379   2.707879E-7
     4149.778   2.711044E-7
     4150.176   2.714001E-7
     4150.577   2.716716E-7
     4150.979   2.719436E-7
     4151.377   2.722135E-7
     4151.776   2.724832E-7
     4152.175   2.727534E-7
     4152.574   2.730239E-7
     4152.975   2.732961E-7
     4153.374   2.735664E-7
     4153.773   2.738368E-7
     4154.174   2.741091E-7
     4154.574   2.743804E-7
     4154.975   2.746532E-7
     4155.374   2.749240E-7
     4155.773   2.751953E-7
     4156.173   2.754666E-7
     4156.572   2.757380E-7
     4156.974   2.760109E-7
     4157.373   2.762827E-7
     4157.772   2.765546E-7
     4158.174   2.768281E-7
     4158.574   2.770998E-7
     4158.973   2.773715E-7
     4159.375   2.776451E-7
     4159.775   2.779175E-7
     4160.174   2.781937E-7
     4160.574   2.784753E-7
     4160.974   2.787569E-7
     4161.376   2.790405E-7
     4161.778   2.793238E-7
     4162.178   2.796059E-7
     4162.578   2.798878E-7
     4162.978   2.801698E-7
     4163.377   2.804524E-7
      4163.78   2.807368E-7
      4164.18   2.810193E-7
      4164.58   2.813022E-7
      4164.98   2.815848E-7
     4165.382   2.818694E-7
     4165.783   2.821525E-7
     4166.185   2.824373E-7
     4166.585   2.827209E-7
     4166.986   2.830047E-7
     4167.386   2.832882E-7
     4167.787   2.835719E-7
     4168.189   2.838574E-7
      4168.59   2.841412E-7
     4168.993   2.844269E-7
     4169.393   2.847112E-7
     4169.793   2.849956E-7
     4170.194   2.852845E-7
     4170.597   2.855792E-7
     4170.998   2.858725E-7
     4171.398   2.861662E-7
     4171.799   2.864604E-7
       4172.2   2.867544E-7
     4172.605   2.870516E-7
     4173.006   2.873456E-7
     4173.408   2.876403E-7
     4173.809   2.879348E-7
     4174.209   2.882292E-7
      4174.61   2.885237E-7
     4175.014   2.888202E-7
     4175.415   2.891154E-7
     4175.816   2.894104E-7
      4176.22   2.897077E-7
     4176.621   2.900033E-7
     4177.024   2.903004E-7
     4177.426   2.905961E-7
     4177.827   2.908920E-7
     4178.229   2.911879E-7
      4178.63   2.914841E-7
     4179.034   2.917821E-7
     4179.435   2.920785E-7
     4179.839   2.923769E-7
     4180.241   2.926731E-7
     4180.642   2.929685E-7
     4181.044   2.932644E-7
     4181.448   2.935619E-7
      4181.85   2.938580E-7
     4182.251   2.941541E-7
     4182.653   2.944504E-7
     4183.055   2.947467E-7
     4183.459   2.950447E-7
     4183.863   2.953433E-7
     4184.266   2.956405E-7
     4184.667   2.959376E-7
     4185.069   2.962347E-7
     4185.472   2.965323E-7
     4185.876   2.968314E-7
     4186.278   2.971291E-7
      4186.68   2.974266E-7
     4187.085   2.977264E-7
     4187.487   2.980243E-7
      4187.89   2.983224E-7
     4188.294   2.986223E-7
     4188.696   2.989211E-7
     4189.099   2.992201E-7
     4189.501   2.995184E-7
     4189.904   2.998169E-7
     4190.309   3.000913E-7
     4190.714   3.003579E-7
     4191.116   3.006227E-7
     4191.519   3.008878E-7
     4191.922   3.011529E-7
     4192.324   3.014179E-7
     4192.729   3.016850E-7
     4193.132   3.019504E-7
     4193.535   3.022159E-7
     4193.938   3.024815E-7
     4194.343   3.027485E-7
     4194.746   3.030139E-7
     4195.151   3.032810E-7
     4195.555   3.035472E-7
     4195.958   3.038132E-7
     4196.361   3.040792E-7
     4196.764   3.043451E-7
     4197.169   3.046125E-7
     4197.573   3.048788E-7
     4197.979   3.051468E-7
     4198.382   3.054132E-7
     4198.785   3.056797E-7
     4199.191   3.059480E-7
     4199.594   3.062148E-7
     4199.998   3.064815E-7
     4200.401   3.067549E-7
     4200.805   3.070282E-7
     4201.208   3.073017E-7
     4201.614   3.075765E-7
     4202.021   3.078517E-7
     4202.424   3.081256E-7
     4202.828   3.083997E-7
     4203.231   3.086737E-7
     4203.638   3.089493E-7
     4204.042   3.092234E-7
     4204.445   3.094976E-7
      4204.85   3.097723E-7
     4205.256   3.100484E-7
      4205.66   3.103228E-7
     4206.066   3.105990E-7
      4206.47   3.108740E-7
     4206.875   3.111491E-7
     4207.278   3.114239E-7
     4207.683   3.116990E-7
     4208.089   3.119757E-7
     4208.494   3.122510E-7
     4208.898   3.125263E-7
     4209.305   3.128033E-7
     4209.709   3.130789E-7
     4210.113   3.133538E-7
     4210.521   3.136291E-7
     4210.925   3.139025E-7
      4211.33   3.141763E-7
     4211.734   3.144497E-7
     4212.139   3.147237E-7
     4212.545   3.149991E-7
     4212.953   3.152750E-7
     4213.357   3.155493E-7
     4213.762   3.158238E-7
     4214.167   3.160982E-7
     4214.572   3.163726E-7
     4214.979   3.166488E-7
     4215.384   3.169234E-7
     4215.789   3.171978E-7
     4216.194   3.174728E-7
     4216.602   3.177493E-7
     4217.007   3.180246E-7
     4217.414   3.183009E-7
     4217.819   3.185760E-7
     4218.225   3.188514E-7
      4218.63   3.191270E-7
     4219.035   3.194027E-7
     4219.443   3.196799E-7
     4219.851   3.199570E-7
     4220.256   3.202292E-7
     4220.662   3.204998E-7
     4221.067   3.207701E-7
     4221.475   3.210419E-7
      4221.88   3.213125E-7
     4222.286   3.215834E-7
     4222.692   3.218544E-7
     4223.097   3.221251E-7
     4223.503   3.223959E-7
     4223.914   3.226700E-7
     4224.319   3.229412E-7
     4224.725   3.232124E-7
     4225.131   3.234837E-7
     4225.537   3.237550E-7
     4225.943   3.240261E-7
     4226.352   3.242994E-7
     4226.757   3.245707E-7
     4227.166   3.248442E-7
     4227.572   3.251157E-7
     4227.978   3.253878E-7
     4228.387   3.256614E-7
     4228.793   3.259335E-7
     4229.199   3.262056E-7
     4229.605   3.264776E-7
     4230.012   3.267494E-7
      4230.42   3.270102E-7
     4230.827   3.272698E-7
     4231.236   3.275311E-7
     4231.642   3.277910E-7
     4232.049   3.280512E-7
     4232.456   3.283109E-7
     4232.864   3.285720E-7
     4233.271   3.288319E-7
     4233.678   3.290920E-7
     4234.084   3.293520E-7
     4234.494   3.296134E-7
       4234.9   3.298734E-7
      4235.31   3.301352E-7
     4235.717   3.303959E-7
     4236.124   3.306563E-7
     4236.531   3.309171E-7
     4236.938   3.311775E-7
     4237.347   3.314397E-7
     4237.754   3.317001E-7
     4238.161   3.319608E-7
     4238.571   3.322233E-7
     4238.978   3.324842E-7
     4239.385   3.327453E-7
     4239.795   3.330081E-7
     4240.202   3.332659E-7
     4240.609   3.335206E-7
     4241.017   3.337756E-7
     4241.424   3.340307E-7
     4241.834   3.342876E-7
     4242.244   3.345443E-7
     4242.652   3.347999E-7
      4243.06   3.350556E-7
     4243.467   3.353109E-7
     4243.875   3.355666E-7
     4244.285   3.358236E-7
     4244.692   3.360789E-7
     4245.101   3.363348E-7
     4245.508   3.365905E-7
     4245.918   3.368478E-7
     4246.329   3.371049E-7
     4246.737   3.373607E-7
     4247.145   3.376163E-7
     4247.553   3.378725E-7
     4247.961   3.381287E-7
     4248.369   3.383848E-7
     4248.779   3.386421E-7
      4249.19   3.388998E-7
     4249.598   3.391560E-7
     4250.006   3.394125E-7
     4250.415   3.396776E-7
     4250.826   3.399440E-7
     4251.234   3.402085E-7
     4251.643   3.404731E-7
     4252.051   3.407376E-7
     4252.459   3.410022E-7
     4252.868   3.412671E-7
     4253.279   3.415333E-7
      4253.69   3.418001E-7
     4254.099   3.420652E-7
     4254.507   3.423304E-7
     4254.916   3.425957E-7
     4255.327   3.428623E-7
     4255.736   3.431272E-7
     4256.145   3.433927E-7
     4256.556   3.436596E-7
     4256.965   3.439251E-7
     4257.374   3.441907E-7
     4257.786   3.444582E-7
     4258.194   3.447237E-7
     4258.604   3.449895E-7
     4259.013   3.452554E-7
     4259.422   3.455212E-7
     4259.831   3.457869E-7
     4260.243   3.460596E-7
     4260.652   3.463341E-7
     4261.064   3.466108E-7
     4261.473   3.468855E-7
     4261.882   3.471604E-7
     4262.294   3.474371E-7
     4262.704   3.477120E-7
     4263.113   3.479868E-7
     4263.523   3.482618E-7
     4263.935   3.485384E-7
     4264.347   3.488154E-7
     4264.757   3.490909E-7
     4265.167   3.493662E-7
     4265.576   3.496414E-7
     4265.986   3.499167E-7
     4266.396   3.501929E-7
     4266.808   3.504704E-7
     4267.218   3.507465E-7
     4267.628   3.510221E-7
     4268.038   3.512981E-7
      4268.45   3.515755E-7
     4268.863   3.518532E-7
     4269.273   3.521297E-7
     4269.683   3.524062E-7
     4270.093   3.526799E-7
     4270.503   3.529439E-7
     4270.914   3.532081E-7
     4271.327   3.534736E-7
     4271.739   3.537392E-7
      4272.15   3.540036E-7
      4272.56   3.542681E-7
     4272.971   3.545328E-7
     4273.381   3.547972E-7
     4273.794   3.550629E-7
     4274.205   3.553274E-7
     4274.615   3.555919E-7
     4275.026   3.558564E-7
     4275.439   3.561226E-7
     4275.852   3.563887E-7
     4276.263   3.566537E-7
     4276.674   3.569186E-7
     4277.085   3.571837E-7
     4277.496   3.574484E-7
     4277.909   3.577151E-7
      4278.32   3.579802E-7
     4278.731   3.582458E-7
     4279.145   3.585128E-7
     4279.556   3.587778E-7
     4279.967   3.590428E-7
      4280.38   3.592972E-7
     4280.792   3.595491E-7
     4281.203   3.598014E-7
     4281.614   3.600535E-7
     4282.025   3.603056E-7
     4282.439   3.605594E-7
     4282.851   3.608113E-7
     4283.265   3.610651E-7
     4283.676   3.613176E-7
     4284.088   3.615700E-7
     4284.499   3.618220E-7
     4284.911   3.620745E-7
     4285.325   3.623281E-7
     4285.737   3.625809E-7
     4286.148   3.628334E-7
     4286.563   3.630874E-7
     4286.975   3.633402E-7
     4287.389   3.635940E-7
       4287.8   3.638464E-7
     4288.212   3.640992E-7
     4288.625   3.643522E-7
     4289.037   3.646053E-7
     4289.451   3.648598E-7
     4289.863   3.651129E-7
     4290.275   3.653752E-7
      4290.69   3.656439E-7
     4291.102   3.659110E-7
     4291.514   3.661784E-7
     4291.929   3.664473E-7
     4292.341   3.667149E-7
     4292.754   3.669824E-7
     4293.166   3.672497E-7
     4293.579   3.675173E-7
     4293.996   3.677878E-7
     4294.408   3.680555E-7
     4294.821   3.683231E-7
     4295.233   3.685911E-7
     4295.646   3.688593E-7
     4296.059   3.691277E-7
     4296.474   3.693971E-7
     4296.887   3.696650E-7
       4297.3   3.699334E-7
     4297.712   3.702017E-7
     4298.128   3.704720E-7
     4298.541   3.707403E-7
     4298.956   3.710106E-7
     4299.369   3.712789E-7
     4299.782   3.715471E-7
     4300.195   3.718093E-7
     4300.611   3.720665E-7
     4301.024   3.723221E-7
     4301.439   3.725793E-7
     4301.853   3.728352E-7
     4302.266   3.730907E-7
      4302.68   3.733462E-7
     4303.095   3.736032E-7
     4303.509   3.738594E-7
     4303.922   3.741153E-7
     4304.335   3.743713E-7
     4304.749   3.746271E-7
     4305.163   3.748830E-7
     4305.581   3.751418E-7
     4305.995   3.753977E-7
     4306.409   3.756544E-7
     4306.822   3.759106E-7
     4307.236   3.761670E-7
     4307.652   3.764251E-7
     4308.066   3.766814E-7
      4308.48   3.769378E-7
     4308.896   3.771956E-7
      4309.31   3.774522E-7
     4309.724   3.777088E-7
     4310.141   3.779754E-7
     4310.555   3.782569E-7
     4310.969   3.785385E-7
     4311.383   3.788205E-7
     4311.797   3.791023E-7
     4312.214   3.793859E-7
     4312.628   3.796684E-7
     4313.045   3.799522E-7
     4313.459   3.802347E-7
     4313.874   3.805170E-7
     4314.288   3.807996E-7
     4314.705   3.810839E-7
      4315.12   3.813667E-7
     4315.534   3.816496E-7
     4315.949   3.819326E-7
     4316.366   3.822170E-7
     4316.783   3.825014E-7
     4317.198   3.827846E-7
     4317.612   3.830676E-7
     4318.027   3.833510E-7
     4318.442   3.836344E-7
     4318.857   3.839181E-7
     4319.274   3.842033E-7
     4319.689   3.844869E-7
     4320.104   3.847641E-7
     4320.522   3.850232E-7
     4320.937   3.852809E-7
     4321.352   3.855383E-7
      4321.77   3.857971E-7
     4322.185   3.860548E-7
       4322.6   3.863130E-7
     4323.015   3.865709E-7
     4323.433   3.868304E-7
     4323.848   3.870882E-7
     4324.266   3.873480E-7
     4324.682   3.876063E-7
     4325.097   3.878644E-7
     4325.513   3.881224E-7
     4325.931   3.883817E-7
     4326.346   3.886398E-7
     4326.762   3.888981E-7
     4327.178   3.891564E-7
     4327.593   3.894143E-7
     4328.012   3.896742E-7
      4328.43   3.899343E-7
     4328.846   3.901932E-7
     4329.261   3.904515E-7
     4329.677   3.907100E-7
     4330.093   3.909663E-7
     4330.509   3.912147E-7
     4330.928   3.914647E-7
     4331.346   3.917147E-7
     4331.762   3.919634E-7
     4332.179   3.922124E-7
     4332.595   3.924610E-7
     4333.014   3.927115E-7
      4333.43   3.929602E-7
     4333.846   3.932091E-7
     4334.263   3.934582E-7
     4334.679   3.937071E-7
     4335.098   3.939577E-7
     4335.517   3.942081E-7
     4335.933   3.944570E-7
      4336.35   3.947059E-7
     4336.766   3.949546E-7
     4337.183   3.952037E-7
     4337.602   3.954542E-7
     4338.019   3.957035E-7
     4338.436   3.959526E-7
     4338.855   3.962035E-7
     4339.271   3.964527E-7
     4339.688   3.967021E-7
     4340.108   3.969584E-7
     4340.525   3.972282E-7
     4340.942   3.974982E-7
     4341.359   3.977679E-7
     4341.776   3.980377E-7
     4342.196   3.983096E-7
     4342.613   3.985799E-7
     4343.032   3.988517E-7
      4343.45   3.991218E-7
     4343.867   3.993917E-7
     4344.284   3.996622E-7
     4344.704   3.999345E-7
     4345.122   4.002051E-7
     4345.539   4.004757E-7
     4345.957   4.007462E-7
     4346.376   4.010184E-7
     4346.794   4.012890E-7
     4347.214   4.015613E-7
     4347.631   4.018322E-7
     4348.049   4.021033E-7
     4348.467   4.023743E-7
     4348.887   4.026471E-7
     4349.305   4.029183E-7
     4349.723   4.031893E-7
     4350.141   4.034529E-7
     4350.561   4.037026E-7
     4350.979   4.039507E-7
     4351.399   4.042003E-7
     4351.817   4.044485E-7
     4352.236   4.046971E-7
     4352.654   4.049454E-7
     4353.072   4.051941E-7
      4353.49   4.054427E-7
     4353.913   4.056942E-7
     4354.332   4.059427E-7
      4354.75   4.061911E-7
     4355.168   4.064396E-7
     4355.587   4.066882E-7
     4356.008   4.069384E-7
     4356.426   4.071875E-7
     4356.845   4.074366E-7
     4357.263   4.076855E-7
     4357.682   4.079347E-7
     4358.103   4.081849E-7
     4358.524   4.084349E-7
     4358.943   4.086838E-7
     4359.362   4.089326E-7
      4359.78   4.091810E-7
     4360.199   4.094355E-7
     4360.621   4.096983E-7
      4361.04   4.099596E-7
     4361.461   4.102216E-7
      4361.88   4.104822E-7
     4362.299   4.107431E-7
     4362.721   4.110061E-7
      4363.14   4.112670E-7
     4363.559   4.115279E-7
     4363.978   4.117886E-7
     4364.397   4.120501E-7
     4364.817   4.123115E-7
     4365.238   4.125739E-7
     4365.658   4.128349E-7
      4366.08   4.130976E-7
     4366.499   4.133593E-7
     4366.918   4.136210E-7
     4367.338   4.138828E-7
      4367.76   4.141458E-7
      4368.18   4.144073E-7
       4368.6   4.146688E-7
     4369.019   4.149302E-7
     4369.441   4.151936E-7
     4369.861   4.154554E-7
     4370.284   4.157212E-7
     4370.703   4.159862E-7
     4371.123   4.162515E-7
     4371.543   4.165162E-7
     4371.963   4.167812E-7
     4372.386   4.170481E-7
     4372.806   4.173136E-7
     4373.226   4.175791E-7
     4373.648   4.178460E-7
     4374.069   4.181115E-7
     4374.491   4.183784E-7
     4374.912   4.186440E-7
     4375.332   4.189100E-7
     4375.752   4.191759E-7
     4376.173   4.194418E-7
     4376.593   4.197072E-7
     4377.019   4.199758E-7
     4377.439   4.202417E-7
     4377.859   4.205075E-7
      4378.28   4.207741E-7
     4378.701   4.210402E-7
     4379.122   4.213064E-7
     4379.544   4.215735E-7
     4379.965   4.218394E-7
     4380.386   4.220874E-7
     4380.807   4.223337E-7
      4381.23   4.225813E-7
     4381.654   4.228288E-7
     4382.075   4.230748E-7
     4382.496   4.233211E-7
     4382.917   4.235673E-7
     4383.338   4.238138E-7
     4383.761   4.240615E-7
     4384.183   4.243078E-7
     4384.606   4.245549E-7
     4385.027   4.248010E-7
     4385.449   4.250477E-7
      4385.87   4.252943E-7
     4386.294   4.255423E-7
     4386.715   4.257887E-7
     4387.137   4.260351E-7
     4387.558   4.262812E-7
     4387.979   4.265274E-7
     4388.404   4.267757E-7
     4388.828   4.270238E-7
      4389.25   4.272704E-7
     4389.671   4.275165E-7
     4390.093   4.277617E-7
     4390.515   4.280026E-7
     4390.939   4.282449E-7
     4391.361   4.284857E-7
     4391.783   4.287267E-7
     4392.207   4.289689E-7
     4392.629   4.292098E-7
     4393.051   4.294507E-7
