WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f658n
     2584.728   6.225366E-7
     2585.098   6.224286E-7
     2585.467   6.223210E-7
     2585.837   6.222129E-7
     2586.207   6.221049E-7
     2586.577   6.219959E-7
     2586.947   6.218875E-7
     2587.317   6.217785E-7
     2587.688   6.216696E-7
     2588.057   6.215611E-7
     2588.428   6.214528E-7
     2588.798   6.213451E-7
     2589.168   6.212362E-7
     2589.538   6.211267E-7
     2589.909   6.210169E-7
     2590.279   6.209027E-7
      2590.65   6.207866E-7
     2591.021   6.206706E-7
     2591.391   6.205549E-7
     2591.762   6.204389E-7
     2592.133   6.203229E-7
     2592.504   6.202060E-7
     2592.874   6.200893E-7
     2593.246   6.199734E-7
     2593.616   6.198585E-7
     2593.989   6.197425E-7
     2594.359   6.196259E-7
     2594.729   6.195093E-7
     2595.101   6.193924E-7
     2595.472   6.192765E-7
     2595.844   6.191602E-7
     2596.214   6.190438E-7
     2596.586   6.189266E-7
     2596.957   6.188098E-7
      2597.33   6.186929E-7
     2597.701   6.185769E-7
     2598.073   6.184604E-7
     2598.444   6.183441E-7
     2598.816   6.182276E-7
     2599.187   6.181110E-7
     2599.558   6.179942E-7
     2599.931   6.178767E-7
     2600.302   6.177931E-7
     2600.676   6.177164E-7
     2601.047   6.176402E-7
      2601.42   6.175637E-7
     2601.792   6.174876E-7
     2602.164   6.174101E-7
     2602.536   6.173316E-7
     2602.909   6.172529E-7
      2603.28   6.171772E-7
     2603.653   6.171021E-7
     2604.026   6.170269E-7
     2604.398   6.169498E-7
     2604.771   6.168726E-7
     2605.143   6.167954E-7
     2605.516   6.167180E-7
     2605.888   6.166408E-7
     2606.262   6.165644E-7
     2606.634   6.164888E-7
     2607.007   6.164129E-7
     2607.381   6.163353E-7
     2607.753   6.162580E-7
     2608.127   6.161808E-7
     2608.499   6.161054E-7
     2608.873   6.160292E-7
     2609.245   6.159514E-7
     2609.619   6.158722E-7
     2609.991   6.157934E-7
     2610.365   6.157092E-7
      2610.74   6.156248E-7
     2611.112   6.155400E-7
     2611.486   6.154541E-7
     2611.859   6.153684E-7
     2612.233   6.152828E-7
     2612.606   6.151979E-7
     2612.981   6.151126E-7
     2613.354   6.150278E-7
     2613.728   6.149424E-7
     2614.101   6.148573E-7
     2614.477   6.147716E-7
      2614.85   6.146865E-7
     2615.225   6.146008E-7
     2615.598   6.145149E-7
     2615.972   6.144292E-7
     2616.347   6.143435E-7
      2616.72   6.142584E-7
     2617.095   6.141730E-7
      2617.47   6.140875E-7
     2617.845   6.140018E-7
     2618.219   6.139163E-7
     2618.594   6.138300E-7
     2618.968   6.137439E-7
     2619.343   6.136589E-7
     2619.717   6.135743E-7
     2620.092   6.134882E-7
     2620.466   6.133982E-7
      2620.84   6.133082E-7
     2621.218   6.132178E-7
     2621.592   6.131286E-7
     2621.967   6.130388E-7
     2622.342   6.129487E-7
     2622.717   6.128583E-7
     2623.092   6.127688E-7
     2623.468   6.126805E-7
     2623.842   6.125927E-7
     2624.218   6.125026E-7
     2624.594   6.124112E-7
     2624.969   6.123202E-7
     2625.345   6.122296E-7
     2625.719   6.121394E-7
     2626.096   6.120492E-7
     2626.471   6.119612E-7
     2626.847   6.118729E-7
     2627.222   6.117830E-7
     2627.598   6.116916E-7
     2627.975   6.116001E-7
      2628.35   6.115109E-7
     2628.727   6.114219E-7
     2629.102   6.113326E-7
     2629.479   6.112426E-7
     2629.854   6.111529E-7
     2630.231   6.110704E-7
     2630.606   6.109933E-7
     2630.985   6.109153E-7
      2631.36   6.108388E-7
     2631.737   6.107618E-7
     2632.113   6.106856E-7
      2632.49   6.106094E-7
     2632.866   6.105336E-7
     2633.242   6.104568E-7
     2633.619   6.103789E-7
     2633.995   6.103015E-7
     2634.373   6.102237E-7
      2634.75   6.101459E-7
     2635.127   6.100684E-7
     2635.504   6.099916E-7
     2635.881   6.099145E-7
     2636.258   6.098383E-7
     2636.635   6.097619E-7
     2637.012   6.096857E-7
      2637.39   6.096079E-7
     2637.768   6.095298E-7
     2638.144   6.094526E-7
     2638.522   6.093754E-7
     2638.899   6.092984E-7
     2639.277   6.092217E-7
     2639.654   6.091456E-7
     2640.032   6.090672E-7
     2640.409   6.089706E-7
     2640.787   6.088736E-7
     2641.164   6.087776E-7
     2641.542   6.086821E-7
     2641.921   6.085867E-7
     2642.298   6.084908E-7
     2642.677   6.083945E-7
     2643.054   6.082983E-7
     2643.433   6.082004E-7
      2643.81   6.081029E-7
     2644.189   6.080058E-7
     2644.568   6.079092E-7
     2644.947   6.078130E-7
     2645.324   6.077174E-7
     2645.702   6.076223E-7
     2646.081   6.075264E-7
     2646.459   6.074303E-7
     2646.838   6.073337E-7
     2647.216   6.072376E-7
     2647.595   6.071410E-7
     2647.973   6.070449E-7
     2648.354   6.069480E-7
     2648.732   6.068519E-7
     2649.112   6.067550E-7
      2649.49   6.066588E-7
     2649.868   6.065625E-7
     2650.248   6.064741E-7
     2650.626   6.063904E-7
     2651.006   6.063065E-7
     2651.384   6.062227E-7
     2651.765   6.061383E-7
     2652.144   6.060548E-7
     2652.524   6.059715E-7
     2652.903   6.058882E-7
     2653.283   6.058037E-7
     2653.662   6.057191E-7
     2654.042   6.056342E-7
     2654.421   6.055504E-7
       2654.8   6.054664E-7
     2655.181   6.053818E-7
     2655.561   6.052979E-7
     2655.941   6.052135E-7
      2656.32   6.051295E-7
     2656.701   6.050452E-7
      2657.08   6.049612E-7
     2657.461   6.048767E-7
      2657.84   6.047927E-7
     2658.221   6.047088E-7
     2658.602   6.046251E-7
     2658.981   6.045417E-7
     2659.362   6.044573E-7
     2659.742   6.043732E-7
     2660.123   6.042898E-7
     2660.503   6.042092E-7
     2660.884   6.041281E-7
     2661.264   6.040474E-7
     2661.645   6.039663E-7
     2662.027   6.038853E-7
     2662.406   6.038046E-7
     2662.788   6.037235E-7
     2663.168   6.036427E-7
      2663.55   6.035616E-7
      2663.93   6.034807E-7
     2664.312   6.034003E-7
     2664.692   6.033202E-7
     2665.074   6.032395E-7
     2665.456   6.031584E-7
     2665.838   6.030771E-7
     2666.218   6.029952E-7
       2666.6   6.029123E-7
     2666.981   6.028298E-7
     2667.362   6.027495E-7
     2667.744   6.026689E-7
     2668.125   6.025885E-7
     2668.507   6.025072E-7
     2668.889   6.024258E-7
     2669.272   6.023443E-7
     2669.653   6.022630E-7
     2670.035   6.021818E-7
     2670.417   6.021027E-7
     2670.799   6.020231E-7
      2671.18   6.019441E-7
     2671.563   6.018645E-7
     2671.945   6.017852E-7
     2672.327   6.017051E-7
      2672.71   6.016247E-7
     2673.092   6.015446E-7
     2673.475   6.014641E-7
     2673.856   6.013842E-7
      2674.24   6.013041E-7
     2674.621   6.012248E-7
     2675.005   6.011449E-7
     2675.386   6.010648E-7
      2675.77   6.009844E-7
     2676.153   6.009037E-7
     2676.535   6.008236E-7
     2676.919   6.007429E-7
     2677.301   6.006633E-7
     2677.685   6.005836E-7
     2678.067   6.005038E-7
      2678.45   6.004233E-7
     2678.833   6.003427E-7
     2679.218   6.002613E-7
     2679.601   6.001800E-7
     2679.983   6.000989E-7
     2680.367   6.000135E-7
      2680.75   5.999283E-7
     2681.134   5.998425E-7
     2681.517   5.997564E-7
     2681.901   5.996700E-7
     2682.284   5.995840E-7
     2682.669   5.994972E-7
     2683.052   5.994110E-7
     2683.437   5.993246E-7
      2683.82   5.992385E-7
     2684.205   5.991523E-7
     2684.588   5.990670E-7
     2684.971   5.989815E-7
     2685.356   5.988957E-7
     2685.739   5.988102E-7
     2686.125   5.987235E-7
     2686.509   5.986365E-7
     2686.894   5.985491E-7
     2687.277   5.984630E-7
     2687.662   5.983772E-7
     2688.046   5.982916E-7
     2688.431   5.982047E-7
     2688.815   5.981183E-7
     2689.199   5.980323E-7
     2689.584   5.979464E-7
     2689.969   5.978603E-7
     2690.355   5.977702E-7
     2690.739   5.976802E-7
     2691.125   5.975900E-7
     2691.509   5.975008E-7
     2691.894   5.974111E-7
     2692.279   5.973207E-7
     2692.664   5.972293E-7
      2693.05   5.971384E-7
     2693.435   5.970489E-7
     2693.821   5.969591E-7
     2694.205   5.968697E-7
     2694.591   5.967800E-7
     2694.976   5.966905E-7
     2695.362   5.965999E-7
     2695.747   5.965096E-7
     2696.133   5.964190E-7
     2696.518   5.963286E-7
     2696.904   5.962379E-7
     2697.291   5.961477E-7
     2697.676   5.960583E-7
     2698.062   5.959684E-7
     2698.448   5.958797E-7
     2698.834   5.957903E-7
     2699.219   5.957002E-7
     2699.606   5.956085E-7
     2699.993   5.955170E-7
      2700.38   5.955216E-7
     2700.765   5.955281E-7
     2701.152   5.955350E-7
     2701.538   5.955423E-7
     2701.924   5.955497E-7
     2702.311   5.955571E-7
     2702.697   5.955644E-7
     2703.084   5.955717E-7
     2703.469   5.955791E-7
     2703.858   5.955865E-7
     2704.244   5.955933E-7
     2704.632   5.955996E-7
     2705.018   5.956063E-7
     2705.406   5.956130E-7
     2705.792   5.956193E-7
     2706.179   5.956267E-7
     2706.566   5.956347E-7
     2706.954   5.956430E-7
     2707.342   5.956490E-7
     2707.728   5.956546E-7
     2708.116   5.956611E-7
     2708.502   5.956693E-7
     2708.891   5.956775E-7
     2709.277   5.956838E-7
     2709.666   5.956894E-7
     2710.052   5.956940E-7
     2710.441   5.956902E-7
     2710.829   5.956865E-7
     2711.216   5.956823E-7
     2711.604   5.956778E-7
     2711.991   5.956732E-7
      2712.38   5.956686E-7
     2712.767   5.956641E-7
     2713.156   5.956595E-7
     2713.543   5.956551E-7
     2713.934   5.956504E-7
     2714.321   5.956451E-7
     2714.708   5.956398E-7
     2715.098   5.956344E-7
     2715.485   5.956290E-7
     2715.874   5.956237E-7
     2716.262   5.956188E-7
     2716.651   5.956143E-7
     2717.039   5.956097E-7
     2717.428   5.956052E-7
     2717.818   5.956006E-7
     2718.207   5.955964E-7
     2718.595   5.955927E-7
     2718.985   5.955890E-7
     2719.373   5.955835E-7
     2719.761   5.955782E-7
     2720.151   5.955777E-7
     2720.539   5.955852E-7
      2720.93   5.955927E-7
     2721.319   5.956007E-7
     2721.709   5.956089E-7
     2722.097   5.956169E-7
     2722.487   5.956244E-7
     2722.876   5.956318E-7
     2723.266   5.956404E-7
     2723.655   5.956494E-7
     2724.043   5.956585E-7
     2724.434   5.956666E-7
     2724.824   5.956748E-7
     2725.215   5.956836E-7
     2725.604   5.956925E-7
     2725.994   5.957016E-7
     2726.383   5.957091E-7
     2726.774   5.957165E-7
     2727.163   5.957237E-7
     2727.554   5.957302E-7
     2727.945   5.957369E-7
     2728.334   5.957463E-7
     2728.725   5.957560E-7
     2729.115   5.957651E-7
     2729.506   5.957727E-7
     2729.896   5.957801E-7
     2730.287   5.957775E-7
     2730.677   5.957712E-7
     2731.068   5.957643E-7
     2731.458   5.957556E-7
      2731.85   5.957467E-7
      2732.24   5.957391E-7
      2732.63   5.957319E-7
     2733.022   5.957248E-7
     2733.412   5.957176E-7
     2733.804   5.957105E-7
     2734.194   5.957036E-7
     2734.586   5.956973E-7
     2734.978   5.956909E-7
      2735.37   5.956838E-7
      2735.76   5.956766E-7
     2736.152   5.956691E-7
     2736.543   5.956611E-7
     2736.933   5.956531E-7
     2737.325   5.956466E-7
     2737.716   5.956401E-7
     2738.108   5.956335E-7
     2738.499   5.956264E-7
     2738.893   5.956192E-7
     2739.284   5.956115E-7
     2739.677   5.956034E-7
     2740.068   5.955969E-7
      2740.46   5.955977E-7
     2740.852   5.955985E-7
     2741.244   5.955991E-7
     2741.636   5.955999E-7
     2742.029   5.956007E-7
     2742.421   5.956015E-7
     2742.813   5.956022E-7
     2743.206   5.956034E-7
     2743.597   5.956048E-7
     2743.991   5.956065E-7
     2744.382   5.956056E-7
     2744.776   5.956047E-7
     2745.167   5.956049E-7
     2745.561   5.956063E-7
     2745.953   5.956080E-7
     2746.346   5.956094E-7
      2746.74   5.956110E-7
     2747.132   5.956123E-7
     2747.525   5.956129E-7
     2747.917   5.956138E-7
     2748.311   5.956145E-7
     2748.704   5.956152E-7
     2749.098   5.956156E-7
     2749.491   5.956155E-7
     2749.884   5.956156E-7
     2750.278   5.956165E-7
     2750.671   5.956181E-7
     2751.065   5.956196E-7
     2751.458   5.956202E-7
     2751.852   5.956210E-7
     2752.245   5.956221E-7
     2752.639   5.956238E-7
     2753.032   5.956252E-7
     2753.428   5.956251E-7
     2753.821   5.956250E-7
     2754.216   5.956249E-7
     2754.609   5.956248E-7
     2755.002   5.956247E-7
     2755.396   5.956270E-7
      2755.79   5.956294E-7
     2756.185   5.956306E-7
      2756.58   5.956305E-7
     2756.975   5.956302E-7
     2757.368   5.956317E-7
     2757.763   5.956332E-7
     2758.157   5.956342E-7
     2758.551   5.956340E-7
     2758.946   5.956339E-7
      2759.34   5.956352E-7
     2759.735   5.956367E-7
     2760.129   5.956338E-7
     2760.526   5.956213E-7
      2760.92   5.956091E-7
     2761.316   5.955969E-7
      2761.71   5.955847E-7
     2762.106   5.955724E-7
       2762.5   5.955602E-7
     2762.896   5.955478E-7
      2763.29   5.955363E-7
     2763.686   5.955248E-7
     2764.082   5.955129E-7
     2764.477   5.954998E-7
     2764.873   5.954867E-7
     2765.268   5.954743E-7
     2765.664   5.954618E-7
     2766.059   5.954498E-7
     2766.455   5.954382E-7
      2766.85   5.954267E-7
     2767.246   5.954153E-7
     2767.643   5.954038E-7
     2768.038   5.953921E-7
     2768.435   5.953799E-7
      2768.83   5.953675E-7
     2769.227   5.953551E-7
     2769.622   5.953430E-7
     2770.019   5.953317E-7
     2770.414   5.953411E-7
     2770.813   5.953505E-7
     2771.208   5.953595E-7
     2771.604   5.953681E-7
     2772.001   5.953767E-7
     2772.398   5.953878E-7
     2772.794   5.953989E-7
      2773.19   5.954090E-7
     2773.587   5.954186E-7
     2773.983   5.954280E-7
      2774.38   5.954374E-7
     2774.778   5.954469E-7
     2775.176   5.954567E-7
     2775.572   5.954669E-7
     2775.969   5.954772E-7
     2776.366   5.954865E-7
     2776.762   5.954959E-7
      2777.16   5.955054E-7
     2777.558   5.955150E-7
     2777.956   5.955243E-7
     2778.353   5.955337E-7
      2778.75   5.955432E-7
     2779.147   5.955529E-7
     2779.545   5.955633E-7
     2779.942   5.955735E-7
     2780.341   5.955715E-7
     2780.738   5.955674E-7
     2781.136   5.955644E-7
     2781.533   5.955636E-7
     2781.931   5.955629E-7
      2782.33   5.955608E-7
     2782.727   5.955583E-7
     2783.126   5.955559E-7
     2783.523   5.955534E-7
     2783.922   5.955511E-7
      2784.32   5.955493E-7
     2784.719   5.955476E-7
     2785.118   5.955461E-7
     2785.517   5.955444E-7
     2785.914   5.955428E-7
     2786.312   5.955405E-7
     2786.711   5.955381E-7
     2787.109   5.955355E-7
     2787.508   5.955321E-7
     2787.906   5.955287E-7
     2788.306   5.955268E-7
     2788.704   5.955253E-7
     2789.105   5.955237E-7
     2789.503   5.955220E-7
     2789.901   5.955205E-7
     2790.301   5.955194E-7
     2790.701   5.955186E-7
     2791.099   5.955181E-7
     2791.498   5.955183E-7
     2791.898   5.955181E-7
     2792.298   5.955170E-7
     2792.698   5.955155E-7
     2793.096   5.955141E-7
     2793.497   5.955133E-7
     2793.896   5.955125E-7
     2794.296   5.955129E-7
     2794.695   5.955138E-7
     2795.095   5.955143E-7
     2795.494   5.955134E-7
     2795.895   5.955126E-7
     2796.295   5.955125E-7
     2796.694   5.955125E-7
     2797.095   5.955126E-7
     2797.494   5.955127E-7
     2797.895   5.955126E-7
     2798.295   5.955108E-7
     2798.696   5.955083E-7
     2799.095   5.955067E-7
     2799.496   5.955076E-7
     2799.897   5.955085E-7
     2800.297   5.955415E-7
     2800.698   5.955856E-7
     2801.098   5.956300E-7
       2801.5   5.956758E-7
     2801.899   5.957214E-7
     2802.301   5.957654E-7
     2802.701   5.958086E-7
     2803.103   5.958524E-7
     2803.504   5.958974E-7
     2803.904   5.959424E-7
     2804.306   5.959874E-7
     2804.707   5.960323E-7
     2805.108   5.960770E-7
     2805.509   5.961212E-7
     2805.911   5.961655E-7
     2806.311   5.962108E-7
     2806.715   5.962568E-7
     2807.116   5.963022E-7
     2807.518   5.963465E-7
     2807.919   5.963906E-7
     2808.321   5.964349E-7
     2808.722   5.964790E-7
     2809.124   5.965235E-7
     2809.525   5.965686E-7
     2809.927   5.966136E-7
     2810.329   5.966742E-7
     2810.732   5.967381E-7
     2811.135   5.968018E-7
     2811.536   5.968647E-7
     2811.939   5.969280E-7
      2812.34   5.969923E-7
     2812.743   5.970572E-7
     2813.145   5.971210E-7
     2813.546   5.971832E-7
     2813.951   5.972458E-7
     2814.353   5.973096E-7
     2814.756   5.973737E-7
     2815.157   5.974372E-7
     2815.561   5.975006E-7
     2815.963   5.975637E-7
     2816.366   5.976293E-7
     2816.768   5.976950E-7
     2817.172   5.977590E-7
     2817.574   5.978204E-7
     2817.978   5.978821E-7
     2818.382   5.979463E-7
     2818.784   5.980103E-7
     2819.188   5.980755E-7
      2819.59   5.981411E-7
     2819.994   5.982070E-7
     2820.397   5.982504E-7
     2820.801   5.982937E-7
     2821.205   5.983377E-7
     2821.608   5.983823E-7
     2822.012   5.984272E-7
     2822.417   5.984721E-7
      2822.82   5.985169E-7
     2823.222   5.985615E-7
     2823.627   5.986064E-7
      2824.03   5.986512E-7
     2824.435   5.986954E-7
     2824.838   5.987393E-7
     2825.244   5.987841E-7
     2825.647   5.988289E-7
     2826.052   5.988737E-7
     2826.456   5.989185E-7
     2826.859   5.989634E-7
     2827.264   5.990083E-7
     2827.668   5.990532E-7
     2828.073   5.990980E-7
     2828.479   5.991423E-7
     2828.884   5.991865E-7
     2829.288   5.992316E-7
     2829.693   5.992774E-7
     2830.097   5.993252E-7
     2830.502   5.993799E-7
     2830.906   5.994345E-7
     2831.312   5.994917E-7
     2831.716   5.995495E-7
      2832.12   5.996067E-7
     2832.528   5.996624E-7
     2832.932   5.997177E-7
     2833.338   5.997734E-7
     2833.742   5.998288E-7
     2834.149   5.998853E-7
     2834.553   5.999432E-7
     2834.959   6.000013E-7
     2835.364   6.000571E-7
      2835.77   6.001127E-7
     2836.177   6.001687E-7
     2836.582   6.002251E-7
     2836.988   6.002816E-7
     2837.393   6.003363E-7
       2837.8   6.003912E-7
     2838.205   6.004472E-7
     2838.611   6.005045E-7
     2839.017   6.005618E-7
     2839.423   6.006183E-7
     2839.829   6.006747E-7
     2840.236   6.007292E-7
     2840.643   6.007819E-7
     2841.048   6.008347E-7
     2841.455   6.008891E-7
     2841.861   6.009435E-7
     2842.268   6.009975E-7
     2842.674   6.010510E-7
     2843.083   6.011047E-7
     2843.489   6.011574E-7
     2843.896   6.012102E-7
     2844.302   6.012642E-7
     2844.709   6.013188E-7
     2845.115   6.013727E-7
     2845.521   6.014255E-7
     2845.929   6.014783E-7
     2846.335   6.015326E-7
     2846.743   6.015871E-7
      2847.15   6.016417E-7
     2847.559   6.016965E-7
     2847.966   6.017509E-7
     2848.374   6.018040E-7
     2848.781   6.018569E-7
     2849.187   6.019099E-7
     2849.595   6.019640E-7
     2850.002   6.020176E-7
     2850.411   6.020690E-7
     2850.819   6.021205E-7
     2851.228   6.021730E-7
     2851.635   6.022258E-7
     2852.043   6.022790E-7
      2852.45   6.023311E-7
     2852.859   6.023836E-7
     2853.266   6.024352E-7
     2853.675   6.024868E-7
     2854.083   6.025385E-7
     2854.491   6.025917E-7
       2854.9   6.026450E-7
     2855.308   6.026975E-7
     2855.717   6.027498E-7
     2856.125   6.028018E-7
     2856.534   6.028534E-7
     2856.942   6.029048E-7
     2857.351   6.029579E-7
     2857.759   6.030111E-7
      2858.17   6.030639E-7
     2858.578   6.031154E-7
     2858.986   6.031669E-7
     2859.396   6.032202E-7
     2859.804   6.032733E-7
     2860.214   6.033346E-7
     2860.622   6.034030E-7
     2861.032   6.034714E-7
      2861.44   6.035395E-7
      2861.85   6.036081E-7
      2862.26   6.036768E-7
     2862.669   6.037450E-7
     2863.079   6.038135E-7
     2863.488   6.038809E-7
     2863.898   6.039486E-7
     2864.307   6.040175E-7
     2864.718   6.040869E-7
     2865.126   6.041559E-7
     2865.539   6.042249E-7
     2865.948   6.042933E-7
     2866.358   6.043619E-7
     2866.767   6.044303E-7
     2867.178   6.044995E-7
     2867.587   6.045687E-7
     2867.998   6.046384E-7
     2868.408   6.047069E-7
     2868.819   6.047758E-7
     2869.228   6.048437E-7
     2869.639   6.049117E-7
     2870.051   6.049768E-7
      2870.46   6.050211E-7
     2870.872   6.050653E-7
     2871.281   6.051085E-7
     2871.693   6.051511E-7
     2872.103   6.051939E-7
     2872.514   6.052374E-7
     2872.926   6.052810E-7
     2873.336   6.053244E-7
     2873.748   6.053680E-7
