WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f555w
     3570.716   6.073189E-7
      3571.11   6.047410E-7
     3571.504   6.021568E-7
     3571.899   5.995644E-7
     3572.293   5.969665E-7
     3572.687   5.943602E-7
     3573.081   5.917472E-7
     3573.478   5.891145E-7
     3573.872   5.864882E-7
     3574.268   5.838418E-7
     3574.663   5.811999E-7
     3575.057   5.785514E-7
     3575.452   5.758969E-7
     3575.846   5.732358E-7
     3576.241   5.705676E-7
     3576.635   5.678932E-7
     3577.032   5.651969E-7
     3577.427   5.625078E-7
     3577.822   5.598119E-7
     3578.216   5.571091E-7
     3578.611   5.543995E-7
     3579.006   5.516814E-7
     3579.401   5.489572E-7
     3579.798   5.462128E-7
     3580.193   5.434636E-7
      3580.59   5.406823E-7
     3580.985   5.379082E-7
      3581.38   5.351274E-7
     3581.776   5.323401E-7
     3582.171   5.295461E-7
     3582.566   5.267453E-7
     3582.961   5.239381E-7
     3583.357   5.211227E-7
     3583.752   5.183026E-7
      3584.15   5.154604E-7
     3584.545   5.126259E-7
     3584.941   5.097851E-7
     3585.338   5.069206E-7
     3585.734   5.040652E-7
      3586.13   5.012021E-7
     3586.525   4.983333E-7
     3586.921   4.954582E-7
     3587.317   4.925761E-7
     3587.715   4.896714E-7
     3588.111   4.867744E-7
     3588.507   4.838728E-7
     3588.903   4.809629E-7
     3589.299   4.780442E-7
     3589.695   4.751207E-7
     3590.091   4.721933E-7
     3590.489   4.692513E-7
     3590.885   4.663171E-7
     3591.283   4.633613E-7
      3591.68   4.604133E-7
     3592.076   4.574570E-7
     3592.473   4.544942E-7
     3592.869   4.515268E-7
     3593.265   4.485508E-7
     3593.662   4.455682E-7
     3594.059   4.425770E-7
     3594.455   4.395806E-7
     3594.854   4.365610E-7
      3595.25   4.335499E-7
     3595.647   4.305321E-7
     3596.046   4.274927E-7
     3596.443   4.244597E-7
      3596.84   4.214220E-7
     3597.237   4.183756E-7
     3597.634   4.153226E-7
     3598.031   4.122629E-7
     3598.429   4.091815E-7
     3598.827   4.061065E-7
     3599.224   4.030250E-7
     3599.621   3.999386E-7
     3600.018   3.971168E-7
     3600.416   4.000291E-7
     3600.813   4.029451E-7
     3601.212   4.058826E-7
     3601.609   4.088092E-7
     3602.007   4.117429E-7
     3602.406   4.146997E-7
     3602.804   4.176457E-7
     3603.201   4.205964E-7
     3603.599   4.235538E-7
     3603.997   4.265168E-7
     3604.395   4.294852E-7
     3604.792   4.324591E-7
      3605.19   4.354384E-7
      3605.59   4.384398E-7
     3605.988   4.414319E-7
     3606.385   4.444279E-7
     3606.786   4.474480E-7
     3607.184   4.504570E-7
     3607.582   4.534714E-7
      3607.98   4.564931E-7
     3608.378   4.595200E-7
     3608.776   4.625523E-7
     3609.174   4.655903E-7
     3609.574   4.686488E-7
     3609.973   4.716998E-7
     3610.371   4.747489E-7
      3610.77   4.778010E-7
     3611.168   4.808618E-7
     3611.567   4.839257E-7
     3611.967   4.870100E-7
     3612.366   4.900870E-7
     3612.766   4.931844E-7
     3613.165   4.962719E-7
     3613.564   4.993645E-7
     3613.962   5.024626E-7
     3614.361   5.055682E-7
      3614.76   5.086775E-7
     3615.159   5.117941E-7
     3615.558   5.149159E-7
     3615.957   5.180450E-7
     3616.356   5.211773E-7
     3616.757   5.243321E-7
     3617.156   5.274753E-7
     3617.555   5.306262E-7
     3617.957   5.337997E-7
     3618.356   5.369612E-7
     3618.755   5.401282E-7
     3619.154   5.433023E-7
     3619.554   5.464814E-7
     3619.955   5.496817E-7
     3620.354   5.528627E-7
     3620.754   5.560499E-7
     3621.154   5.592402E-7
     3621.553   5.624373E-7
     3621.953   5.656399E-7
     3622.353   5.688480E-7
     3622.752   5.720615E-7
     3623.154   5.752979E-7
     3623.554   5.785234E-7
     3623.956   5.817699E-7
     3624.356   5.850065E-7
     3624.756   5.882484E-7
     3625.156   5.914951E-7
     3625.556   5.947484E-7
     3625.956   5.980070E-7
     3626.356   6.012695E-7
     3626.756   6.045412E-7
     3627.158   6.078325E-7
     3627.558   6.111138E-7
     3627.959   6.144024E-7
     3628.359   6.176954E-7
      3628.76   6.209934E-7
     3629.162   6.243131E-7
     3629.562   6.276244E-7
     3629.963   6.309389E-7
     3630.364   6.342627E-7
     3630.764   6.375922E-7
     3631.167   6.409431E-7
     3631.567   6.442833E-7
     3631.968   6.476307E-7
     3632.369   6.509812E-7
      3632.77   6.543392E-7
     3633.171   6.577030E-7
     3633.572   6.610728E-7
     3633.973   6.644499E-7
     3634.376   6.678472E-7
     3634.779   6.712477E-7
      3635.18   6.746398E-7
     3635.581   6.780375E-7
     3635.982   6.814427E-7
     3636.383   6.848506E-7
     3636.785   6.882660E-7
     3637.186   6.916866E-7
     3637.587   6.951132E-7
     3637.989   6.985449E-7
     3638.392   7.019975E-7
     3638.794   7.054408E-7
     3639.195   7.088902E-7
     3639.597   7.123452E-7
        3640.   7.158444E-7
     3640.402   7.372578E-7
     3640.804   7.587269E-7
     3641.206   7.802262E-7
     3641.607   8.017819E-7
     3642.011   8.234853E-7
     3642.413   8.451252E-7
     3642.815   8.668209E-7
     3643.217   8.885470E-7
     3643.619   9.103297E-7
     3644.021   9.321552E-7
     3644.423   9.540228E-7
     3644.825   9.759329E-7
      3645.23   9.980067E-7
     3645.634   1.020124E-6
     3646.036   1.042177E-6
     3646.439   1.064273E-6
     3646.841   1.086411E-6
     3647.243   1.108591E-6
     3647.646   1.130828E-6
     3648.048   1.153094E-6
     3648.451   1.175416E-6
     3648.854   1.197782E-6
     3649.258   1.220314E-6
     3649.661   1.242766E-6
     3650.064   1.265270E-6
     3650.467   1.287794E-6
     3650.869   1.310360E-6
     3651.274   1.333079E-6
     3651.677   1.355731E-6
      3652.08   1.378438E-6
     3652.483   1.401185E-6
     3652.888   1.424084E-6
     3653.291   1.446916E-6
     3653.694   1.469791E-6
     3654.098   1.492722E-6
     3654.501   1.515682E-6
     3654.904   1.538697E-6
     3655.307   1.561753E-6
     3655.711   1.584851E-6
     3656.114   1.608005E-6
      3656.52   1.631315E-6
     3656.923   1.654540E-6
     3657.329   1.677934E-6
     3657.732   1.701272E-6
     3658.136   1.724639E-6
      3658.54   1.748047E-6
     3658.943   1.771511E-6
     3659.347   1.795018E-6
     3659.751   1.818567E-6
     3660.157   1.842257E-6
     3660.561   1.865864E-6
     3660.965   1.889498E-6
     3661.369   1.913186E-6
     3661.773   1.936916E-6
     3662.177   1.960686E-6
     3662.583   1.984613E-6
     3662.987   2.008481E-6
     3663.391   2.032391E-6
     3663.798   2.056459E-6
     3664.202   2.080452E-6
     3664.606   2.104486E-6
      3665.01   2.128562E-6
     3665.415   2.152692E-6
      3665.82   2.176863E-6
     3666.224   2.201077E-6
     3666.629   2.225334E-6
     3667.033   2.249632E-6
      3667.44   2.274104E-6
     3667.844   2.298486E-6
     3668.251   2.323054E-6
     3668.656   2.347529E-6
     3669.061   2.372045E-6
     3669.466   2.396603E-6
     3669.871   2.421217E-6
     3670.276   2.445892E-6
     3670.681   2.470601E-6
     3671.088   2.495503E-6
     3671.493   2.520314E-6
     3671.898   2.545182E-6
     3672.303   2.570077E-6
     3672.708   2.595028E-6
     3673.114   2.620022E-6
     3673.521   2.645193E-6
     3673.927   2.670271E-6
     3674.332   2.695404E-6
      3674.74   2.720699E-6
     3675.145   2.745917E-6
     3675.551   2.771177E-6
     3675.956   2.796480E-6
     3676.362   2.821836E-6
     3676.768   2.847234E-6
     3677.173   2.872660E-6
     3677.579   2.898161E-6
     3677.985   2.923689E-6
     3678.393   2.949396E-6
     3678.799   2.975008E-6
     3679.207   3.000800E-6
     3679.613   3.026509E-6
     3680.019   3.052140E-6
     3680.425   3.075284E-6
     3680.831   3.098454E-6
     3681.237   3.121675E-6
     3681.643   3.144935E-6
      3682.05   3.168234E-6
     3682.458   3.191698E-6
     3682.864   3.215076E-6
     3683.271   3.238508E-6
     3683.677   3.261967E-6
     3684.084   3.285492E-6
     3684.492   3.309157E-6
     3684.899   3.332746E-6
     3685.305   3.356389E-6
     3685.714   3.380183E-6
     3686.121   3.403903E-6
     3686.528   3.427662E-6
     3686.934   3.451461E-6
     3687.341   3.475314E-6
     3687.748   3.499192E-6
     3688.155   3.523123E-6
     3688.562   3.547096E-6
     3688.969   3.571122E-6
     3689.376   3.595174E-6
     3689.785   3.619396E-6
     3690.193   3.643440E-6
     3690.602   3.667523E-6
     3691.009   3.691528E-6
     3691.416   3.715581E-6
     3691.824   3.739685E-6
     3692.231   3.763821E-6
     3692.638   3.787974E-6
     3693.048   3.812311E-6
     3693.456   3.836559E-6
     3693.863   3.860843E-6
     3694.271   3.885179E-6
     3694.678   3.909551E-6
     3695.086   3.933959E-6
     3695.494   3.958399E-6
     3695.904   3.983007E-6
     3696.312   4.007526E-6
     3696.719   4.032097E-6
     3697.129   4.056821E-6
     3697.537   4.081460E-6
     3697.946   4.106151E-6
     3698.354   4.130864E-6
     3698.762   4.155631E-6
      3699.17   4.180436E-6
     3699.578   4.205282E-6
     3699.986   4.230166E-6
     3700.396   4.255461E-6
     3700.805   4.280699E-6
     3701.213   4.305979E-6
     3701.624   4.331425E-6
     3702.032   4.356790E-6
     3702.441   4.382199E-6
     3702.849   4.407661E-6
     3703.258   4.433163E-6
     3703.667   4.458688E-6
     3704.075   4.484283E-6
     3704.486   4.510019E-6
     3704.895   4.535688E-6
     3705.304   4.561392E-6
     3705.713   4.587156E-6
     3706.122   4.612958E-6
     3706.531   4.638795E-6
     3706.942   4.664812E-6
     3707.351   4.690729E-6
     3707.762   4.716827E-6
     3708.171   4.742843E-6
      3708.58   4.768896E-6
      3708.99   4.795007E-6
     3709.399   4.821138E-6
     3709.808   4.847326E-6
     3710.217   4.873621E-6
     3710.627   4.900045E-6
     3711.036   4.926527E-6
     3711.446   4.953028E-6
     3711.857   4.979714E-6
     3712.267   5.006314E-6
     3712.677   5.032959E-6
     3713.088   5.059772E-6
     3713.498   5.086503E-6
     3713.908   5.113293E-6
     3714.318   5.140124E-6
     3714.728   5.166982E-6
      3715.14   5.194044E-6
      3715.55   5.221007E-6
     3715.959   5.248011E-6
      3716.37   5.275068E-6
      3716.78   5.302165E-6
      3717.19   5.329306E-6
       3717.6   5.356493E-6
      3718.01   5.383722E-6
     3718.423   5.411133E-6
     3718.833   5.438460E-6
     3719.245   5.465964E-6
     3719.656   5.493387E-6
     3720.066   5.517056E-6
     3720.477   5.520981E-6
     3720.887   5.524907E-6
     3721.298   5.528840E-6
     3721.709   5.532776E-6
     3722.119   5.536708E-6
     3722.532   5.540658E-6
     3722.943   5.544591E-6
     3723.354   5.548524E-6
     3723.765   5.552457E-6
     3724.177   5.556402E-6
     3724.589   5.560322E-6
        3725.   5.564238E-6
     3725.411   5.568168E-6
     3725.822   5.572096E-6
     3726.233   5.576016E-6
     3726.646   5.579951E-6
     3727.057   5.583868E-6
     3727.469   5.587785E-6
      3727.88   5.591704E-6
     3728.291   5.595617E-6
     3728.703   5.599527E-6
     3729.114   5.603439E-6
     3729.528   5.607370E-6
     3729.939   5.611281E-6
     3730.353   5.615546E-6
     3730.765   5.619846E-6
     3731.176   5.624145E-6
     3731.588   5.628444E-6
        3732.   5.632741E-6
     3732.412   5.637040E-6
     3732.823   5.641336E-6
     3733.235   5.645631E-6
     3733.647   5.649924E-6
     3734.062   5.654239E-6
     3734.474   5.658539E-6
     3734.886   5.662837E-6
     3735.298   5.667123E-6
     3735.712   5.671424E-6
     3736.124   5.675710E-6
     3736.537   5.680008E-6
     3736.949   5.684303E-6
     3737.363   5.688612E-6
     3737.776   5.692897E-6
     3738.188   5.697186E-6
     3738.601   5.701475E-6
     3739.013   5.705765E-6
     3739.426   5.710053E-6
     3739.839   5.714342E-6
     3740.251   5.718509E-6
     3740.664   5.722600E-6
     3741.079   5.726708E-6
     3741.492   5.730792E-6
     3741.906   5.734895E-6
      3742.32   5.738979E-6
     3742.732   5.743059E-6
     3743.146   5.747145E-6
     3743.559   5.751232E-6
     3743.972   5.755320E-6
     3744.385   5.759399E-6
       3744.8   5.763496E-6
     3745.213   5.767576E-6
     3745.626   5.771654E-6
      3746.04   5.775732E-6
     3746.453   5.779808E-6
     3746.867   5.783880E-6
     3747.282   5.787976E-6
     3747.696   5.792051E-6
     3748.109   5.796127E-6
     3748.523   5.800201E-6
     3748.937   5.804272E-6
     3749.352   5.808362E-6
     3749.766   5.812430E-6
      3750.18   5.816607E-6
     3750.594   5.820930E-6
     3751.008   5.825252E-6
     3751.421   5.829567E-6
     3751.835   5.833886E-6
     3752.251   5.838222E-6
     3752.668   5.842561E-6
     3753.082   5.846877E-6
     3753.496   5.851194E-6
      3753.91   5.855513E-6
     3754.324   5.859832E-6
     3754.739   5.864149E-6
     3755.153   5.868465E-6
     3755.567   5.872780E-6
     3755.982   5.877097E-6
     3756.396   5.881406E-6
     3756.813   5.885740E-6
     3757.228   5.890052E-6
     3757.642   5.894364E-6
     3758.057   5.898676E-6
     3758.473   5.903000E-6
     3758.888   5.907305E-6
     3759.303   5.911617E-6
     3759.718   5.915930E-6
     3760.135   5.922535E-6
      3760.55   5.933843E-6
     3760.965   5.945165E-6
      3761.38   5.956503E-6
     3761.795   5.967853E-6
      3762.21   5.979218E-6
     3762.625   5.990601E-6
      3763.04   6.001989E-6
     3763.456   6.013393E-6
     3763.873   6.024869E-6
      3764.29   6.036356E-6
     3764.706   6.047809E-6
     3765.121   6.059267E-6
     3765.537   6.070746E-6
     3765.952   6.082235E-6
     3766.368   6.093736E-6
     3766.783   6.105255E-6
     3767.199   6.116780E-6
     3767.617   6.128385E-6
     3768.033   6.139942E-6
     3768.448   6.151517E-6
     3768.864   6.163103E-6
      3769.28   6.174706E-6
     3769.696   6.186314E-6
     3770.114   6.197929E-6
      3770.53   6.209301E-6
     3770.946   6.220684E-6
     3771.363   6.232082E-6
     3771.781   6.243545E-6
     3772.197   6.254964E-6
     3772.613   6.266406E-6
      3773.03   6.277865E-6
     3773.446   6.289321E-6
     3773.862   6.300796E-6
     3774.279   6.312277E-6
     3774.695   6.323775E-6
     3775.114   6.335347E-6
      3775.53   6.346871E-6
     3775.949   6.358466E-6
     3776.366   6.370022E-6
     3776.782   6.381591E-6
     3777.199   6.393173E-6
     3777.616   6.404765E-6
     3778.033   6.416377E-6
      3778.45   6.427997E-6
     3778.867   6.439620E-6
     3779.286   6.451327E-6
     3779.703   6.462986E-6
      3780.12   6.475002E-6
     3780.537   6.487856E-6
     3780.954   6.500735E-6
     3781.374   6.513691E-6
     3781.791   6.526609E-6
     3782.208   6.539532E-6
     3782.628   6.552535E-6
     3783.045   6.565494E-6
     3783.463   6.578478E-6
      3783.88   6.591478E-6
     3784.298   6.604491E-6
     3784.715   6.617528E-6
     3785.133   6.630572E-6
     3785.551   6.643646E-6
     3785.968   6.656736E-6
     3786.386   6.669836E-6
     3786.806   6.683022E-6
     3787.224   6.696165E-6
     3787.644   6.709389E-6
     3788.062   6.722570E-6
      3788.48   6.735776E-6
     3788.898   6.748992E-6
     3789.316   6.762226E-6
     3789.734   6.775466E-6
     3790.155   6.788866E-6
     3790.573   6.802326E-6
     3790.991   6.815803E-6
     3791.409   6.829314E-6
     3791.828   6.842834E-6
     3792.248   6.856455E-6
     3792.667   6.870021E-6
     3793.085   6.883603E-6
     3793.504   6.897200E-6
     3793.922   6.910805E-6
     3794.343   6.924516E-6
     3794.762   6.938173E-6
     3795.181   6.951848E-6
     3795.599   6.965540E-6
     3796.018   6.979257E-6
     3796.437   6.992986E-6
     3796.856   7.006734E-6
     3797.275   7.020498E-6
     3797.696   7.034353E-6
     3798.115   7.048156E-6
     3798.534   7.061997E-6
     3798.954   7.075852E-6
     3799.375   7.089783E-6
     3799.794   7.103656E-6
     3800.214   7.113957E-6
     3800.633   7.120792E-6
     3801.052   7.127636E-6
     3801.472   7.134486E-6
     3801.893   7.141374E-6
     3802.313   7.148231E-6
     3802.732   7.155094E-6
     3803.152   7.161962E-6
     3803.572   7.168839E-6
     3803.994   7.175758E-6
     3804.413   7.182638E-6
     3804.833   7.189529E-6
     3805.255   7.196462E-6
     3805.675   7.203372E-6
     3806.095   7.210284E-6
     3806.515   7.217197E-6
     3806.935   7.224121E-6
     3807.355   7.231049E-6
     3807.775   7.237980E-6
     3808.196   7.244920E-6
     3808.616   7.251866E-6
     3809.036   7.258817E-6
     3809.458   7.265798E-6
     3809.879   7.272749E-6
     3810.301   7.280137E-6
     3810.722   7.287655E-6
     3811.142   7.295184E-6
     3811.563   7.302714E-6
     3811.983   7.310252E-6
     3812.404   7.317789E-6
     3812.827   7.325369E-6
     3813.248   7.332925E-6
     3813.668   7.340496E-6
     3814.089   7.348071E-6
      3814.51   7.355639E-6
     3814.931   7.363213E-6
     3815.352   7.370797E-6
     3815.775   7.378426E-6
     3816.196   7.386030E-6
     3816.617   7.393641E-6
     3817.041   7.401296E-6
     3817.462   7.408905E-6
     3817.883   7.416519E-6
     3818.304   7.424150E-6
     3818.726   7.431790E-6
     3819.147   7.439434E-6
     3819.569   7.447086E-6
      3819.99   7.454747E-6
     3820.414   7.462656E-6
     3820.835   7.470542E-6
     3821.257   7.478433E-6
     3821.679   7.486329E-6
     3822.103   7.494270E-6
     3822.524   7.502175E-6
     3822.946   7.510082E-6
     3823.368   7.518003E-6
      3823.79   7.525930E-6
     3824.212   7.533871E-6
     3824.636   7.541857E-6
     3825.058   7.549811E-6
      3825.48   7.557763E-6
     3825.902   7.565721E-6
     3826.324   7.573692E-6
     3826.747   7.581672E-6
     3827.171   7.589699E-6
     3827.594   7.597687E-6
     3828.018   7.605718E-6
      3828.44   7.613722E-6
     3828.863   7.621736E-6
     3829.285   7.629762E-6
     3829.708   7.637789E-6
      3830.13   7.646048E-6
     3830.553   7.654819E-6
     3830.976   7.663591E-6
     3831.399   7.672385E-6
     3831.821   7.681180E-6
     3832.246   7.690033E-6
     3832.669   7.698844E-6
     3833.092   7.707664E-6
     3833.517   7.716541E-6
      3833.94   7.725375E-6
     3834.363   7.734230E-6
     3834.786   7.743094E-6
      3835.21   7.751964E-6
     3835.635   7.760882E-6
     3836.058   7.769763E-6
     3836.481   7.778647E-6
     3836.905   7.787550E-6
     3837.328   7.796456E-6
     3837.752   7.805366E-6
     3838.175   7.814293E-6
     3838.599   7.823225E-6
     3839.024   7.832205E-6
     3839.448   7.841159E-6
     3839.872   7.850113E-6
     3840.298   7.854281E-6
     3840.721   7.856350E-6
     3841.145   7.858417E-6
     3841.569   7.860483E-6
     3841.993   7.862547E-6
     3842.417   7.864595E-6
     3842.841   7.866641E-6
     3843.267   7.868698E-6
     3843.691   7.870746E-6
     3844.115   7.872789E-6
      3844.54   7.874829E-6
     3844.964   7.876865E-6
      3845.39   7.878896E-6
     3845.815   7.880916E-6
     3846.239   7.882934E-6
     3846.664   7.884955E-6
     3847.088   7.886972E-6
     3847.512   7.888984E-6
     3847.939   7.891002E-6
     3848.364   7.893007E-6
     3848.789   7.895009E-6
     3849.213   7.896997E-6
     3849.638   7.898983E-6
     3850.063   7.901062E-6
     3850.488   7.903719E-6
     3850.915   7.906383E-6
     3851.342   7.909046E-6
     3851.767   7.911690E-6
     3852.192   7.914324E-6
     3852.617   7.916950E-6
     3853.042   7.919573E-6
     3853.467   7.922202E-6
     3853.893   7.924828E-6
     3854.318   7.927441E-6
     3854.743   7.930055E-6
     3855.168   7.932663E-6
     3855.596   7.935284E-6
     3856.021   7.937888E-6
     3856.447   7.940484E-6
     3856.873   7.943076E-6
       3857.3   7.945677E-6
     3857.726   7.948264E-6
     3858.152   7.950845E-6
     3858.577   7.953417E-6
     3859.005   7.955994E-6
     3859.431   7.958560E-6
     3859.857   7.961123E-6
     3860.283   7.963353E-6
     3860.709   7.965412E-6
     3861.135   7.967462E-6
     3861.561   7.969502E-6
     3861.987   7.971537E-6
     3862.413   7.973569E-6
     3862.842   7.975608E-6
      3863.27   7.977639E-6
     3863.696   7.979657E-6
     3864.123   7.981675E-6
     3864.549   7.983690E-6
     3864.976   7.985702E-6
     3865.402   7.987708E-6
     3865.829   7.989710E-6
     3866.255   7.991707E-6
     3866.684   7.993705E-6
     3867.111   7.995691E-6
     3867.537   7.997670E-6
     3867.964   7.999646E-6
     3868.391   8.001627E-6
      3868.82   8.003614E-6
     3869.247   8.005582E-6
     3869.674   8.007542E-6
     3870.101   8.009636E-6
     3870.528   8.012177E-6
     3870.957   8.014728E-6
     3871.385   8.017258E-6
     3871.812   8.019783E-6
     3872.239   8.022306E-6
     3872.666   8.024826E-6
     3873.094   8.027340E-6
     3873.521   8.029848E-6
     3873.948   8.032352E-6
     3874.378   8.034867E-6
     3874.806   8.037366E-6
     3875.235   8.039872E-6
