WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t nicmos,2,f160w
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 3.208483E-20
PIVWV    r 16030.47
BANDW    r 1176.615
TPEAK    r 0.2493621
EQUVW    r 851.4484
RECTW    r 3414.506
EMFLX    r 1.342418E-16
     13144.19   6.857701E-5
     13144.87   7.103192E-5
     13145.55   6.866412E-5
     13146.23   6.514834E-5
     13146.89   6.170800E-5
     13147.57   5.819141E-5
     13148.23   5.475027E-5
     13148.91   5.123284E-5
     13149.59   4.772006E-5
     13150.25   4.553861E-5
     13150.93   4.539135E-5
      13151.6   4.524687E-5
     13152.28   4.509939E-5
     13152.96   4.495186E-5
     13153.63   4.480434E-5
     13154.31   4.465683E-5
     13154.98   4.451245E-5
     13155.66   4.756381E-5
     13156.33   5.072996E-5
       13157.   5.383269E-5
     13157.68   5.699955E-5
     13158.36   6.016681E-5
     13159.02   6.327064E-5
      13159.7   6.643860E-5
     13160.38   6.747214E-5
     13161.04   6.683220E-5
     13161.72   6.617720E-5
      13162.4   6.552303E-5
     13163.07   6.488195E-5
     13163.75   6.422673E-5
     13164.43   6.357230E-5
     13165.11   6.322270E-5
     13165.77   6.450962E-5
     13166.45   6.582502E-5
     13167.13   6.713869E-5
     13167.79   6.842604E-5
     13168.47   6.974192E-5
     13169.15   7.105795E-5
     13169.83   7.237410E-5
      13170.5   7.063735E-5
     13171.18   6.782549E-5
     13171.86   6.501334E-5
     13172.52   6.226145E-5
      13173.2   5.944863E-5
     13173.88   5.663144E-5
     13174.55   5.387861E-5
     13175.23   5.289358E-5
     13175.89   5.548931E-5
     13176.57   5.813861E-5
     13177.25   6.078826E-5
     13177.93   6.343822E-5
     13178.61   6.609230E-5
     13179.28   6.868572E-5
     13179.96   7.134041E-5
     13180.63   6.843809E-5
      13181.3   6.510750E-5
     13181.99   6.177170E-5
     13182.67   5.844032E-5
     13183.33   5.517551E-5
     13184.01   5.183858E-5
     13184.69   4.850600E-5
     13185.36   4.775480E-5
     13186.04   4.920607E-5
      13186.7   5.062623E-5
     13187.38   5.207781E-5
     13188.07   5.352955E-5
     13188.73   5.495024E-5
     13189.41   5.640233E-5
     13190.09   5.761965E-5
     13190.77   5.734834E-5
     13191.44   5.708283E-5
     13192.12   5.681146E-5
      13192.8   5.654005E-5
     13193.47   5.627444E-5
     13194.15   5.600258E-5
     13194.83   5.573109E-5
     13195.51   5.585915E-5
     13196.18   5.611595E-5
     13196.86   5.637806E-5
     13197.54   5.664020E-5
     13198.21   5.689710E-5
     13198.89   5.715930E-5
     13199.57   5.742187E-5
     13200.23   5.740594E-5
     13200.92   5.687553E-5
     13201.58   5.635565E-5
     13202.28   5.581358E-5
     13202.94   5.529350E-5
     13203.63   5.476188E-5
     13204.31   5.423018E-5
     13204.97   5.371054E-5
     13205.66   5.687370E-5
     13206.34   6.018618E-5
     13207.02   6.349932E-5
     13207.69   6.674194E-5
     13208.37   7.005637E-5
     13209.03   7.330022E-5
     13209.72   7.661600E-5
      13210.4   7.714563E-5
     13211.06   7.571407E-5
     13211.75   7.424869E-5
     13212.43   7.278511E-5
      13213.1   7.135268E-5
     13213.78   6.988853E-5
     13214.46   6.842198E-5
     13215.14   6.665580E-5
     13215.81   6.380238E-5
     13216.49   6.088151E-5
     13217.17   5.796423E-5
     13217.84   5.510493E-5
     13218.52   5.218652E-5
     13219.21   4.926330E-5
     13219.89   4.634371E-5
     13220.55   4.791266E-5
     13221.24   5.044113E-5
      13221.9   5.291218E-5
     13222.59   5.544163E-5
     13223.27   5.797155E-5
     13223.94   6.044772E-5
     13224.62   6.297867E-5
      13225.3   6.444729E-5
     13225.97   6.458001E-5
     13226.65   6.471563E-5
     13227.33   6.485126E-5
     13228.02   6.498693E-5
     13228.69   6.511973E-5
     13229.37   6.525543E-5
     13230.05   6.530091E-5
     13230.72   6.426621E-5
      13231.4   6.320859E-5
     13232.08   6.215074E-5
     13232.77   6.109266E-5
     13233.44   6.005560E-5
     13234.12   5.899712E-5
      13234.8   5.793843E-5
     13235.47   6.003167E-5
     13236.15   6.351385E-5
     13236.82   6.692695E-5
      13237.5   7.041048E-5
     13238.19   7.389968E-5
     13238.87   7.738463E-5
     13239.54   8.080042E-5
     13240.22   8.218532E-5
     13240.91   7.924194E-5
     13241.58   7.635694E-5
     13242.26   7.340817E-5
     13242.94   7.045882E-5
     13243.63   6.750887E-5
     13244.29   6.462155E-5
     13244.98   6.167464E-5
     13245.66   6.184123E-5
     13246.33   6.210797E-5
     13247.01   6.238060E-5
      13247.7   6.265331E-5
     13248.37   6.292058E-5
     13249.05   6.319337E-5
     13249.72   6.346035E-5
      13250.4   6.240811E-5
     13251.09   6.043470E-5
     13251.77   5.846088E-5
     13252.44   5.652614E-5
     13253.12   5.455152E-5
     13253.81   5.257371E-5
     13254.48   5.064063E-5
     13255.16   4.998466E-5
     13255.85   5.361359E-5
     13256.53   5.723808E-5
      13257.2   6.079075E-5
     13257.88   6.442183E-5
     13258.57   6.804846E-5
     13259.24   7.160329E-5
     13259.92   7.523654E-5
     13260.61   7.303027E-5
     13261.28   7.012984E-5
     13261.96   6.716536E-5
     13262.64   6.420029E-5
     13263.33   6.123462E-5
       13264.   5.833605E-5
     13264.68   5.536922E-5
     13265.37   5.472138E-5
     13266.04   5.604949E-5
     13266.72   5.740692E-5
     13267.41   5.876656E-5
     13268.09   6.012453E-5
     13268.76   6.145371E-5
     13269.45   6.281221E-5
     13270.13   6.435074E-5
      13270.8   6.660443E-5
     13271.49   6.890452E-5
     13272.16   7.115582E-5
     13272.84   7.346013E-5
     13273.53   7.576156E-5
      13274.2   7.801419E-5
     13274.88   8.031981E-5
     13275.57   8.218117E-5
     13276.25   8.395338E-5
     13276.92   8.568801E-5
     13277.61   8.745839E-5
     13278.29   8.923160E-5
     13278.96   9.096730E-5
     13279.65   9.273871E-5
     13280.33   9.306735E-5
     13281.02   9.187416E-5
     13281.69   9.070625E-5
     13282.38   8.951259E-5
     13283.05   8.834423E-5
     13283.73   8.715185E-5
     13284.42   8.595747E-5
     13285.09   8.520732E-5
     13285.77   8.725800E-5
     13286.46   8.930901E-5
     13287.13   9.131663E-5
     13287.82   9.336850E-5
      13288.5   9.542076E-5
     13289.19   9.747347E-5
     13289.86   9.948559E-5
     13290.54   9.927907E-5
     13291.23   9.848929E-5
      13291.9   9.771505E-5
     13292.59   9.692492E-5
     13293.27   9.613350E-5
     13293.96   9.534307E-5
     13294.63   9.456828E-5
     13295.32   9.427902E-5
       13296.   9.457203E-5
     13296.67   9.485835E-5
     13297.36   9.515143E-5
     13298.05   9.544459E-5
     13298.72   9.573109E-5
     13299.41   9.602436E-5
     13300.09   9.602646E-5
     13300.76   9.418202E-5
     13301.45   9.229703E-5
     13302.14   9.041175E-5
     13302.81   8.856638E-5
      13303.5   8.668048E-5
     13304.18   8.479431E-5
     13304.87   8.290782E-5
     13305.55   8.355742E-5
     13306.23   8.478332E-5
     13306.91   8.603613E-5
     13307.58   8.726238E-5
     13308.27   8.851560E-5
     13308.96   8.977076E-5
     13309.63   9.099762E-5
     13310.32   9.117484E-5
     13310.99   9.012123E-5
     13311.68   8.904604E-5
     13312.36   8.796914E-5
     13313.05   8.689360E-5
     13313.74   8.581636E-5
     13314.41   8.476341E-5
      13315.1   8.384186E-5
     13315.77   8.386221E-5
     13316.46   8.388301E-5
     13317.14   8.390383E-5
     13317.83   8.392462E-5
      13318.5   8.394498E-5
     13319.19   8.396581E-5
     13319.88   8.398660E-5
     13320.55   8.444711E-5
     13321.24   8.501642E-5
     13321.93   8.558582E-5
      13322.6   8.614318E-5
     13323.29   8.671275E-5
     13323.97   8.728242E-5
     13324.66   8.785217E-5
     13325.33   8.794059E-5
     13326.02   8.754723E-5
     13326.71   8.715383E-5
     13327.38   8.676813E-5
     13328.07   8.637457E-5
     13328.74   8.598936E-5
     13329.45   8.558671E-5
     13330.12   8.522650E-5
     13330.81   8.497642E-5
      13331.5   8.472598E-5
     13332.17   8.448119E-5
     13332.86   8.423062E-5
     13333.53   8.398571E-5
     13334.22   8.373509E-5
     13334.91   8.348444E-5
     13335.58   8.777915E-5
     13336.27   9.291725E-5
     13336.96   9.805620E-5
     13337.65   1.031960E-4
     13338.32   1.082199E-4
     13339.01   1.133612E-4
      13339.7   1.185034E-4
     13340.37   1.201347E-4
     13341.06   1.189322E-4
     13341.75   1.177296E-4
     13342.43   1.165268E-4
     13343.11   1.153494E-4
      13343.8   1.141462E-4
     13344.49   1.129428E-4
     13345.16   1.123392E-4
     13345.85   1.136217E-4
     13346.52   1.148755E-4
     13347.21   1.161566E-4
      13347.9   1.174380E-4
     13348.57   1.186941E-4
     13349.26   1.199758E-4
     13349.95   1.212596E-4
     13350.64   1.209967E-4
     13351.32   1.206259E-4
       13352.   1.202476E-4
     13352.69   1.198686E-4
     13353.37   1.194982E-4
     13354.06   1.191192E-4
     13354.75   1.187400E-4
     13355.43   1.180955E-4
     13356.11   1.173113E-4
      13356.8   1.165101E-4
     13357.49   1.157087E-4
     13358.16   1.149241E-4
     13358.85   1.141236E-4
     13359.54   1.133219E-4
     13360.22   1.139361E-4
     13360.91   1.176043E-4
     13361.58   1.211951E-4
     13362.28   1.249424E-4
     13362.96   1.285395E-4
     13363.65   1.322100E-4
     13364.32   1.358030E-4
     13365.01   1.393554E-4
      13365.7   1.370152E-4
     13366.39   1.346712E-4
     13367.08   1.323302E-4
     13367.76   1.300385E-4
     13368.45   1.276935E-4
     13369.12   1.254012E-4
     13369.81   1.230553E-4
      13370.5   1.236738E-4
     13371.18   1.253567E-4
     13371.87   1.270738E-4
     13372.56   1.287937E-4
     13373.23   1.304750E-4
     13373.92   1.321953E-4
     13374.61   1.339160E-4
      13375.3   1.347720E-4
     13375.98   1.345385E-4
     13376.67   1.342993E-4
     13377.35   1.340653E-4
     13378.04   1.338261E-4
     13378.73   1.335869E-4
     13379.42   1.333477E-4
     13380.11   1.335924E-4
     13380.78   1.364031E-4
     13381.47   1.392752E-4
     13382.15   1.420869E-4
     13382.84   1.449599E-4
     13383.53   1.478374E-4
     13384.21   1.506505E-4
      13384.9   1.535248E-4
     13385.59   1.544630E-4
     13386.26   1.550517E-4
     13386.96   1.556524E-4
     13387.65   1.562532E-4
     13388.34   1.568549E-4
     13389.01   1.574431E-4
      13389.7   1.580450E-4
     13390.39   1.573676E-4
     13391.07   1.557635E-4
     13391.76   1.541244E-4
     13392.45   1.524873E-4
     13393.14   1.508476E-4
     13393.82   1.492424E-4
     13394.51   1.476046E-4
      13395.2   1.473838E-4
     13395.88   1.505085E-4
     13396.57   1.537012E-4
     13397.25   1.568267E-4
     13397.94   1.600205E-4
     13398.63   1.632147E-4
     13399.32   1.664094E-4
       13400.   1.695370E-4
     13400.69   1.722913E-4
     13401.38   1.750457E-4
     13402.06   1.777421E-4
     13402.75   1.804974E-4
     13403.44   1.832571E-4
     13404.13   1.860134E-4
     13404.81   1.887118E-4
      13405.5   1.901567E-4
     13406.19   1.911045E-4
     13406.87   1.920324E-4
     13407.56   1.929820E-4
     13408.24   1.939102E-4
     13408.93   1.948601E-4
     13409.62   1.958088E-4
      13410.3   1.953514E-4
     13410.99   1.931208E-4
     13411.69   1.908866E-4
     13412.38   1.886519E-4
     13413.06   1.864643E-4
     13413.75   1.842319E-4
     13414.44   1.819961E-4
     13415.12   1.809058E-4
     13415.81   1.851613E-4
      13416.5   1.894176E-4
     13417.19   1.936746E-4
     13417.87   1.978424E-4
     13418.56   2.021011E-4
     13419.26   2.063605E-4
     13419.93   2.105306E-4
     13420.63   2.119286E-4
     13421.32   2.130280E-4
       13422.   2.141045E-4
     13422.69   2.152058E-4
     13423.38   2.163059E-4
     13424.08   2.174061E-4
     13424.75   2.184849E-4
     13425.45   2.186665E-4
     13426.12   2.183481E-4
     13426.82   2.180223E-4
     13427.51   2.176969E-4
     13428.19   2.173779E-4
     13428.88   2.170520E-4
     13429.57   2.167263E-4
     13430.27   2.174140E-4
     13430.96   2.197148E-4
     13431.64   2.219645E-4
     13432.33   2.242662E-4
     13433.01   2.265198E-4
      13433.7   2.288224E-4
      13434.4   2.311221E-4
     13435.08   2.335540E-4
     13435.77   2.374899E-4
     13436.46   2.414268E-4
     13437.16   2.453642E-4
     13437.83   2.492192E-4
     13438.53   2.531582E-4
     13439.22   2.570979E-4
      13439.9   2.609605E-4
     13440.59   2.612567E-4
     13441.29   2.609415E-4
     13441.98   2.606263E-4
     13442.66   2.603176E-4
     13443.35   2.600017E-4
     13444.03   2.596929E-4
     13444.73   2.593768E-4
     13445.42   2.615605E-4
      13446.1   2.652914E-4
     13446.79   2.691090E-4
     13447.49   2.729273E-4
     13448.17   2.766603E-4
     13448.86   2.804799E-4
     13449.55   2.842950E-4
     13450.25   2.880437E-4
     13450.93   2.915862E-4
     13451.62   2.952057E-4
     13452.32   2.988209E-4
       13453.   3.023655E-4
     13453.69   3.059871E-4
     13454.38   3.096092E-4
     13455.08   3.130883E-4
     13455.76   3.153837E-4
     13456.45   3.177291E-4
     13457.15   3.200748E-4
     13457.83   3.223716E-4
     13458.52   3.247182E-4
     13459.21   3.270651E-4
     13459.89   3.293632E-4
     13460.59   3.324727E-4
     13461.28   3.357136E-4
     13461.96   3.388869E-4
     13462.66   3.421337E-4
     13463.35   3.453764E-4
     13464.03   3.485515E-4
     13464.73   3.517999E-4
     13465.42   3.539833E-4
     13466.12   3.554878E-4
      13466.8   3.569587E-4
     13467.49   3.584638E-4
     13468.19   3.599689E-4
     13468.87   3.614407E-4
     13469.56   3.629465E-4
     13470.26   3.657281E-4
     13470.94   3.705579E-4
     13471.63   3.754857E-4
     13472.31   3.803170E-4
     13473.01   3.852536E-4
     13473.71   3.901909E-4
      13474.4   3.951292E-4
      13475.1   3.998147E-4
     13475.78   4.028475E-4
     13476.47   4.059459E-4
     13477.15   4.089796E-4
     13477.85   4.120794E-4
     13478.54   4.151839E-4
     13479.24   4.182848E-4
     13479.92   4.213208E-4
     13480.62   4.272637E-4
     13481.31   4.335862E-4
     13481.99   4.397679E-4
     13482.69   4.460841E-4
     13483.38   4.524100E-4
     13484.06   4.585953E-4
     13484.76   4.649240E-4
     13485.46   4.686545E-4
     13486.15   4.710300E-4
     13486.83   4.733525E-4
     13487.53   4.757290E-4
     13488.23   4.781058E-4
     13488.91   4.804296E-4
      13489.6   4.828073E-4
     13490.28   4.862057E-4
       13491.   4.913128E-4
     13491.68   4.962101E-4
     13492.37   5.012134E-4
     13493.05   5.061056E-4
     13493.75   5.111109E-4
     13494.45   5.161242E-4
     13495.13   5.207386E-4
     13495.83   5.242258E-4
     13496.52   5.277091E-4
      13497.2   5.311197E-4
      13497.9   5.346042E-4
      13498.6   5.380893E-4
     13499.29   5.415799E-4
     13499.97   5.449926E-4
     13500.67   5.507341E-4
     13501.37   5.565695E-4
     13502.05   5.622751E-4
     13502.75   5.681043E-4
     13503.44   5.739421E-4
     13504.14   5.797812E-4
     13504.82   5.854903E-4
     13505.52   5.935224E-4
      13506.2   6.021092E-4
      13506.9   6.108941E-4
      13507.6   6.196802E-4
     13508.29   6.284550E-4
     13508.97   6.370590E-4
     13509.67   6.458489E-4
     13510.35   6.523301E-4
     13511.05   6.569420E-4
     13511.75   6.615546E-4
     13512.45   6.661676E-4
     13513.13   6.706781E-4
     13513.83   6.752993E-4
     13514.52   6.799142E-4
     13515.21   6.850722E-4
      13515.9   6.918510E-4
      13516.6   6.986305E-4
      13517.3   7.054113E-4
     13517.98   7.120506E-4
     13518.68   7.188429E-4
     13519.38   7.256262E-4
     13520.06   7.323454E-4
     13520.76   7.400594E-4
     13521.44   7.476018E-4
     13522.14   7.553183E-4
     13522.83   7.630246E-4
     13523.52   7.705811E-4
     13524.22   7.782903E-4
     13524.91   7.860109E-4
     13525.61   7.951815E-4
     13526.29   8.043477E-4
     13526.99   8.137248E-4
     13527.69   8.231031E-4
     13528.37   8.322731E-4
     13529.07   8.416542E-4
     13529.77   8.510364E-4
     13530.47   8.592428E-4
     13531.15   8.667139E-4
     13531.85   8.743458E-4
     13532.55   8.819790E-4
     13533.23   8.894535E-4
     13533.93   8.970886E-4
     13534.63   9.047250E-4
     13535.31   9.141723E-4
     13536.01   9.262285E-4
     13536.71   9.382702E-4
     13537.41   9.503129E-4
     13538.09   9.621055E-4
     13538.79   9.741692E-4
     13539.47   9.859649E-4
     13540.17   9.976743E-4
     13540.87   0.001008363
     13541.57   0.001019039
     13542.27   0.001029731
     13542.95   0.001040186
     13543.65   0.001050881
     13544.34   0.001061354
     13545.04    0.00107219
     13545.73   0.001085932
     13546.42   0.001099386
     13547.12   0.001113131
     13547.82   0.001126859
      13548.5    0.00114032
      13549.2   0.001154071
      13549.9   0.001167824
      13550.6   0.001181963
     13551.28    0.00119587
     13551.98   0.001210077
     13552.67   0.001223988
     13553.37   0.001238199
     13554.07   0.001252413
     13554.77   0.001266647
     13555.45   0.001278715
     13556.15   0.001290057
     13556.85   0.001301401
     13557.53   0.001312509
     13558.23   0.001323872
     13558.93    0.00133522
     13559.63   0.001346587
     13560.32   0.001359484
     13561.02   0.001374785
     13561.72   0.001390066
      13562.4   0.001405051
      13563.1   0.001420337
      13563.8   0.001435647
     13564.49   0.001450639
     13565.19   0.001466503
     13565.89   0.001483965
     13566.59   0.001501429
     13567.27    0.00151853
     13567.97      0.001536
     13568.67   0.001553472
     13569.36   0.001570581
     13570.06   0.001587835
     13570.76   0.001602636
     13571.44   0.001617131
     13572.14   0.001631937
     13572.83   0.001646435
     13573.53   0.001661245
     13574.23   0.001676057
     13574.93   0.001690893
     13575.62   0.001710118
     13576.32   0.001730291
     13577.02   0.001750467
      13577.7   0.001770252
      13578.4   0.001790433
     13579.11   0.001810646
     13579.81   0.001830834
     13580.49   0.001850702
     13581.19   0.001871001
     13581.88   0.001890903
     13582.58   0.001911206
     13583.28   0.001931541
     13583.97   0.001951452
     13584.67   0.001971764
     13585.37   0.001992566
     13586.07   0.002013788
     13586.77   0.002035012
     13587.46   0.002055795
     13588.16   0.002077025
     13588.86   0.002098257
     13589.55    0.00211905
     13590.25   0.002141841
     13590.93   0.002166956
     13591.65   0.002193145
     13592.34   0.002218266
     13593.04   0.002243927
     13593.72   0.002269054
     13594.43   0.002294758
     13595.13   0.002320088
     13595.81   0.002343377
     13596.52   0.002367198
     13597.22   0.002390992
      13597.9   0.002414323
     13598.61   0.002438123
     13599.31   0.002461959
     13600.01   0.002485825
      13600.7   0.002513865
      13601.4   0.002542468
      13602.1   0.002571113
     13602.79   0.002599165
     13603.49   0.002627817
     13604.19   0.002656434
     13604.88   0.002684496
     13605.58   0.002711855
     13606.28   0.002738944
     13606.97    0.00276547
     13607.67   0.002792566
     13608.37   0.002819665
     13609.06   0.002846203
     13609.76   0.002873308
     13610.45   0.002905156
     13611.15   0.002940524
     13611.86   0.002975897
     13612.56   0.003011275
     13613.26   0.003046707
     13613.95   0.003081355
     13614.65   0.003116745
     13615.35   0.003151766
     13616.04   0.003185601
     13616.74   0.003220162
     13617.45   0.003254776
     13618.15   0.003289393
     13618.84   0.003323246
     13619.54   0.003357874
     13620.24   0.003392859
     13620.93   0.003427916
     13621.63   0.003463672
     13622.32   0.003498737
     13623.02   0.003534554
     13623.73   0.003570374
     13624.42   0.003605403
     13625.12   0.003641302
     13625.82   0.003677556
     13626.52   0.003713816
     13627.21   0.003749321
     13627.92   0.003785587
     13628.62   0.003821861
     13629.32   0.003858188
     13630.01   0.003893671
     13630.71   0.003930506
     13631.42   0.003967296
     13632.11   0.004003324
     13632.81   0.004040123
      13633.5   0.004076159
      13634.2   0.004113018
     13634.91   0.004149831
     13635.59   0.004187927
      13636.3   0.004227105
       13637.   0.004266344
     13637.71   0.004305534
     13638.39   0.004343965
      13639.1   0.004383166
      13639.8   0.004422424
     13640.51   0.004460325
     13641.19   0.004496869
      13641.9   0.004534247
      13642.6   0.004571629
     13643.31   0.004609016
       13644.   0.004645629
      13644.7   0.004683027
     13645.39   0.004726031
     13646.09   0.004775158
      13646.8   0.004824225
     13647.49   0.004872208
     13648.19   0.004921352
     13648.88   0.004969348
     13649.58   0.005018507
     13650.29   0.005066233
     13650.99   0.005111997
     13651.68   0.005156812
     13652.39   0.005202652
     13653.09   0.005248437
      13653.8   0.005294285
     13654.49   0.005339125
     13655.19   0.005383986
      13655.9   0.005426379
      13656.6   0.005468779
     13657.29   0.005510246
       13658.   0.005552656
     13658.68   0.005594133
     13659.39   0.005636554
     13660.08   0.005678741
     13660.78   0.005727436
     13661.49   0.005776134
     13662.18   0.005823826
     13662.88   0.005872538
     13663.59   0.005921259
     13664.29   0.005969979
       13665.   0.006018708
     13665.69   0.006064085
      13666.4   0.006110554
      13667.1   0.006156966
     13667.81   0.006203385
      13668.5   0.006248847
      13669.2   0.006295277
     13669.89   0.006340749
      13670.6   0.006392213
      13671.3   0.006444509
     13672.01    0.00649681
      13672.7   0.006548034
      13673.4   0.006600422
     13674.09   0.006651655
      13674.8   0.006704058
     13675.51   0.006756144
     13676.21    0.00680821
      13676.9    0.00685913
     13677.61   0.006911209
     13678.31   0.006963292
     13679.02   0.007015383
     13679.71   0.007066329
     13680.42    0.00712021
     13681.12   0.007175335
     13681.81    0.00722932
     13682.52   0.007284455
     13683.21   0.007338377
     13683.92   0.007393527
     13684.62   0.007448686
     13685.31   0.007503143
     13686.02   0.007559292
     13686.73   0.007615529
     13687.42   0.007670453
     13688.13   0.007726703
     13688.83    0.00778288
     13689.54   0.007839066
     13690.24   0.007895249
     13690.94    0.00795004
     13691.64   0.008005993
     13692.35    0.00806203
     13693.04   0.008116835
     13693.75    0.00817289
     13694.45   0.008228868
     13695.15   0.008282681
     13695.85   0.008333389
     13696.56   0.008384174
     13697.25   0.008433843
     13697.96   0.008484634
     13698.65   0.008534381
     13699.36   0.008585187
     13700.06   0.008636557
     13700.75   0.008692262
     13701.46   0.008749233
     13702.17   0.008806219
     13702.88   0.008863213
     13703.57   0.008919034
     13704.28   0.008976049
     13704.98    0.00903307
     13705.69   0.009094002
     13706.38   0.009153774
     13707.09   0.009214908
      13707.8    0.00927597
     13708.49   0.009335774
      13709.2   0.009396856
      13709.9   0.009458033
      13710.6   0.009516823
      13711.3   0.009576702
       13712.   0.009635429
      13712.7   0.009695326
     13713.41   0.009755316
     13714.12   0.009815234
     13714.83   0.009875247
     13715.52   0.009936249
     13716.23   0.009999429
     13716.94    0.01006262
     13717.64    0.01012581
     13718.34    0.01018763
     13719.04    0.01025085
     13719.75    0.01031408
     13720.45    0.01037981
     13721.15    0.01044911
     13721.85    0.01051698
     13722.55    0.01058629
     13723.26    0.01065562
     13723.96    0.01072352
     13724.66    0.01079288
     13725.37    0.01086013
     13726.07    0.01092413
     13726.77    0.01098949
     13727.48    0.01105495
     13728.19    0.01112034
     13728.88    0.01118438
     13729.59    0.01124988
      13730.3    0.01131379
     13731.01    0.01137578
      13731.7     0.0114364
     13732.41    0.01149832
     13733.11    0.01155905
     13733.81    0.01162099
     13734.52    0.01168303
     13735.22    0.01174619
     13735.92    0.01181641
     13736.63    0.01188664
     13737.33    0.01195542
     13738.04    0.01202568
     13738.75    0.01209594
     13739.46    0.01216622
     13740.15    0.01223398
     13740.86     0.0122996
     13741.57    0.01236524
     13742.28    0.01243088
     13742.97    0.01249518
     13743.68    0.01256085
     13744.39    0.01262661
     13745.08    0.01269253
     13745.79    0.01277172
      13746.5    0.01285092
      13747.2     0.0129285
     13747.91    0.01300785
     13748.61    0.01308709
     13749.31    0.01316471
     13750.02    0.01324421
     13750.71    0.01332655
     13751.42    0.01341074
     13752.13    0.01349483
     13752.84    0.01357906
     13753.54    0.01366144
     13754.25     0.0137457
     13754.96    0.01382996
     13755.67    0.01392218
     13756.36     0.0140129
     13757.07    0.01410567
     13757.78    0.01419847
     13758.48    0.01428936
     13759.19    0.01438218
      13759.9    0.01447502
     13760.59     0.0145599
      13761.3    0.01464549
       13762.    0.01472922
     13762.71    0.01481497
     13763.42     0.0149006
     13764.11    0.01498449
     13764.82    0.01507015
     13765.53    0.01516319
     13766.24    0.01525883
     13766.95    0.01535437
     13767.65    0.01544794
     13768.36    0.01554364
     13769.07    0.01563935
     13769.78    0.01573495
     13770.47    0.01583152
     13771.19    0.01593167
     13771.88    0.01602964
     13772.59    0.01612982
      13773.3    0.01623002
       13774.    0.01632804
     13774.71    0.01642828
     13775.42    0.01653107
     13776.12    0.01663333
     13776.83    0.01673791
     13777.54    0.01684251
     13778.25    0.01694712
     13778.94     0.0170496
     13779.66    0.01715425
     13780.37    0.01726239
     13781.08    0.01737397
     13781.77    0.01748297
     13782.49    0.01759459
      13783.2    0.01770608
     13783.89    0.01781528
      13784.6     0.0179268
      13785.3    0.01804276
     13786.01    0.01817042
     13786.72    0.01829791
     13787.42     0.0184228
     13788.13    0.01855052
     13788.84    0.01867808
     13789.54    0.01880303
     13790.25    0.01893279
     13790.96    0.01906624
     13791.67     0.0191997
     13792.37    0.01933025
     13793.08    0.01946377
     13793.79     0.0195973
     13794.51    0.01973084
      13795.2    0.01986789
     13795.91    0.02002405
     13796.63    0.02018022
     13797.32    0.02033322
     13798.04    0.02048945
     13798.75    0.02064571
     13799.44    0.02079878
     13800.16    0.02095195
     13800.85     0.0210909
     13801.57    0.02123319
     13802.28    0.02137528
     13802.97    0.02151448
     13803.69    0.02165662
      13804.4    0.02179896
     13805.11    0.02194416
     13805.81    0.02210232
     13806.52    0.02226403
     13807.23    0.02242556
     13807.95    0.02258733
     13808.64    0.02274556
     13809.36    0.02290736
     13810.07    0.02307186
     13810.77    0.02325701
     13811.48    0.02344633
     13812.19    0.02363569
     13812.89    0.02382091
      13813.6     0.0240103
      13814.3    0.02419556
     13815.01    0.02438541
     13815.73     0.0245973
     13816.44    0.02480922
     13817.14    0.02501681
     13817.85     0.0252288
     13818.56     0.0254408
     13819.28    0.02565283
     13819.99    0.02586517
     13820.69     0.0260913
      13821.4    0.02632249
     13822.11     0.0265537
     13822.81     0.0267802
     13823.53    0.02701179
     13824.22    0.02723833
     13824.94    0.02746967
     13825.65    0.02769686
     13826.35    0.02791867
     13827.06    0.02814518
     13827.78    0.02837202
     13828.47    0.02859391
     13829.19    0.02882081
      13829.9    0.02904773
     13830.61    0.02929823
     13831.31    0.02954771
     13832.03    0.02980245
     13832.74    0.03005723
     13833.46    0.03031204
     13834.15    0.03056129
     13834.87    0.03081616
     13835.57    0.03106835
     13836.28    0.03132645
     13836.99     0.0315846
     13837.69    0.03183746
     13838.41    0.03209567
     13839.11     0.0323486
     13839.82    0.03260686
     13840.53    0.03288335
     13841.25    0.03316639
     13841.95    0.03344287
     13842.66    0.03372595
     13843.38     0.0340087
     13844.09    0.03429187
     13844.81    0.03457507
      13845.5     0.0348692
     13846.22    0.03517625
     13846.93    0.03548374
     13847.63    0.03578458
     13848.35    0.03609214
     13849.06    0.03639976
     13849.76    0.03670069
     13850.48    0.03704155
     13851.18    0.03739126
     13851.89     0.0377488
     13852.61    0.03810637
     13853.31    0.03845667
     13854.02    0.03881437
     13854.74    0.03917209
     13855.45     0.0395297
     13856.15    0.03987946
     13856.87    0.04023758
     13857.58    0.04059524
     13858.29    0.04095296
       13859.    0.04130338
     13859.71    0.04166118
     13860.43    0.04203258
     13861.13    0.04240461
     13861.84    0.04278449
     13862.56    0.04316491
     13863.26    0.04353658
     13863.97     0.0439171
     13864.67    0.04428936
     13865.39    0.04468223
      13866.1    0.04508499
      13866.8    0.04548008
     13867.52    0.04588293
     13868.23    0.04628637
     13868.95    0.04668986
     13869.65    0.04708461
     13870.37    0.04751559
     13871.08    0.04797276
      13871.8    0.04842995
