WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t nicmos,2,f205w
     16162.32   1.722272E-4
     16163.05   1.750919E-4
     16163.78   1.779575E-4
     16164.49   1.807547E-4
     16165.21   1.826164E-4
     16165.94   1.820630E-4
     16166.65   1.815230E-4
     16167.38   1.809695E-4
     16168.11   1.804157E-4
     16168.83   1.798610E-4
     16169.54   1.793203E-4
     16170.27   1.770444E-4
     16170.98   1.720096E-4
     16171.71   1.668556E-4
     16172.44   1.617001E-4
     16173.15   1.566607E-4
     16173.88   1.515023E-4
     16174.61   1.463353E-4
     16175.33   1.453813E-4
     16176.04   1.493038E-4
     16176.77   1.533299E-4
      16177.5   1.573518E-4
     16178.21   1.612832E-4
     16178.94   1.653127E-4
     16179.65   1.692409E-4
      16180.4   1.688137E-4
     16181.11   1.645572E-4
     16181.83   1.601943E-4
     16182.55   1.559354E-4
     16183.27   1.515698E-4
       16184.   1.472029E-4
     16184.71   1.429402E-4
     16185.44   1.445259E-4
     16186.17   1.499641E-4
      16186.9   1.554040E-4
     16187.61   1.607142E-4
     16188.34   1.661571E-4
     16189.07   1.716018E-4
     16189.78   1.769166E-4
     16190.51   1.775137E-4
     16191.22   1.760290E-4
     16191.95   1.745070E-4
     16192.68   1.729826E-4
     16193.41   1.714596E-4
     16194.12   1.699730E-4
     16194.85   1.684471E-4
     16195.57   1.734452E-4
     16196.29   1.800436E-4
     16197.01   1.867977E-4
     16197.74   1.935631E-4
     16198.46   2.001672E-4
     16199.18   2.069274E-4
     16199.91   2.136985E-4
     16200.64   2.137157E-4
     16201.35   2.128533E-4
     16202.08   2.119680E-4
      16202.8   2.111039E-4
     16203.53   2.102182E-4
     16204.25   2.093322E-4
     16204.97   2.084686E-4
      16205.7   2.084908E-4
     16206.43   2.085577E-4
     16207.16   2.086245E-4
     16207.87   2.086898E-4
      16208.6   2.087566E-4
     16209.33   2.088234E-4
     16210.04   2.087594E-4
     16210.77   2.063486E-4
     16211.48   2.039954E-4
     16212.21   2.015834E-4
     16212.94   1.991676E-4
     16213.67   1.967544E-4
     16214.38   1.943988E-4
     16215.11   1.931460E-4
     16215.84   1.983643E-4
     16216.55   2.034651E-4
     16217.28   2.086860E-4
     16218.01   2.139153E-4
     16218.73   2.190129E-4
     16219.46   2.242447E-4
     16220.19   2.272349E-4
     16220.92   2.236646E-4
     16221.63   2.201795E-4
     16222.36   2.166124E-4
     16223.07   2.131254E-4
      16223.8   2.095517E-4
     16224.53   2.059770E-4
     16225.24   2.045805E-4
     16225.97   2.072535E-4
     16226.71   2.099270E-4
     16227.44   2.126013E-4
     16228.15   2.152118E-4
     16228.88   2.178874E-4
     16229.59   2.204992E-4
     16230.32   2.234606E-4
     16231.05   2.267832E-4
     16231.77   2.300265E-4
      16232.5   2.333551E-4
     16233.23   2.366802E-4
     16233.96   2.400060E-4
     16234.67   2.432526E-4
      16235.4   2.505558E-4
     16236.13   2.610954E-4
     16236.85   2.713840E-4
     16237.58   2.819430E-4
     16238.31   2.924906E-4
     16239.04   3.030550E-4
     16239.75   3.133539E-4
     16240.48   3.120155E-4
     16241.21   3.045756E-4
     16241.93   2.973031E-4
     16242.66   2.898495E-4
     16243.37   2.825832E-4
      16244.1   2.751260E-4
     16244.83   2.676668E-4
     16245.55   2.744202E-4
     16246.28   2.856866E-4
     16247.01   2.969557E-4
     16247.74   3.082276E-4
     16248.46   3.192316E-4
     16249.19   3.305092E-4
      16249.9   3.415034E-4
     16250.63   3.391799E-4
     16251.36   3.347172E-4
      16252.1   3.302536E-4
     16252.81   3.258963E-4
     16253.54   3.214304E-4
     16254.27   3.169633E-4
     16254.99   3.126026E-4
     16255.72   3.102977E-4
     16256.45   3.080364E-4
     16257.16   3.058288E-4
      16257.9   3.035666E-4
     16258.61   3.013551E-4
     16259.36   2.990370E-4
     16260.07   2.974327E-4
     16260.81   3.011618E-4
     16261.52   3.048022E-4
     16262.25   3.085381E-4
     16262.98   3.122748E-4
      16263.7   3.159181E-4
     16264.43   3.196567E-4
     16265.16   3.239155E-4
     16265.89   3.299802E-4
     16266.61   3.359087E-4
     16267.34   3.419845E-4
     16268.07   3.480618E-4
     16268.79   3.539867E-4
     16269.52   3.600669E-4
     16270.24   3.640870E-4
     16270.97   3.642078E-4
      16271.7   3.643287E-4
     16272.43   3.644496E-4
     16273.15   3.645678E-4
     16273.88   3.646885E-4
     16274.61   3.648096E-4
     16275.33   3.595948E-4
     16276.06   3.477750E-4
     16276.79   3.359367E-4
     16277.51   3.243948E-4
     16278.24   3.125664E-4
     16278.97   3.007349E-4
     16279.71   2.888849E-4
     16280.42   2.924104E-4
     16281.15   3.068333E-4
     16281.87   3.208946E-4
      16282.6   3.353053E-4
     16283.33   3.497388E-4
     16284.05   3.638105E-4
     16284.78   3.782507E-4
     16285.52   3.833142E-4
     16286.25   3.844400E-4
     16286.96   3.855405E-4
      16287.7   3.866685E-4
     16288.43   3.877951E-4
     16289.15   3.888963E-4
     16289.88   3.900250E-4
     16290.59   3.908673E-4
     16291.33   3.916783E-4
     16292.06   3.924894E-4
     16292.79   3.933006E-4
     16293.51   3.940925E-4
     16294.24   3.949043E-4
     16294.98   3.957162E-4
     16295.69   3.933726E-4
     16296.43   3.908665E-4
     16297.16   3.883568E-4
     16297.88   3.859099E-4
     16298.61   3.834022E-4
     16299.34   3.808937E-4
     16300.08   3.795977E-4
     16300.79   3.882936E-4
     16301.53   3.972051E-4
     16302.24   4.059053E-4
     16302.98   4.148331E-4
     16303.71   4.237512E-4
     16304.43   4.324578E-4
     16305.16   4.398225E-4
      16305.9   4.416042E-4
     16306.63   4.433839E-4
     16307.35   4.451238E-4
     16308.08   4.469045E-4
     16308.81   4.486880E-4
     16309.53   4.504291E-4
     16310.26   4.520079E-4
     16310.98   4.531980E-4
     16311.73   4.544468E-4
     16312.45   4.556374E-4
     16313.18   4.568576E-4
      16313.9   4.580471E-4
     16314.63   4.592694E-4
     16315.37   4.636785E-4
     16316.08   4.710523E-4
     16316.82   4.786190E-4
     16317.55   4.861977E-4
     16318.29   4.937681E-4
     16319.01   5.011593E-4
     16319.74   5.087334E-4
     16320.47   5.126437E-4
     16321.19   5.145029E-4
     16321.93   5.164106E-4
     16322.64   5.182706E-4
     16323.38   5.201767E-4
     16324.11   5.220857E-4
     16324.85   5.239926E-4
     16325.56   5.276678E-4
      16326.3   5.319410E-4
     16327.03   5.362095E-4
     16327.75   5.403825E-4
     16328.49   5.446534E-4
     16329.22   5.489305E-4
     16329.94   5.531067E-4
     16330.67   5.511506E-4
     16331.41   5.486310E-4
     16332.14   5.461107E-4
     16332.86   5.436534E-4
      16333.6   5.411318E-4
     16334.31   5.386698E-4
     16335.05   5.367952E-4
     16335.79   5.438442E-4
      16336.5   5.507266E-4
     16337.24   5.577792E-4
     16337.97   5.648333E-4
     16338.71   5.718892E-4
     16339.43   5.787784E-4
     16340.16   5.850082E-4
      16340.9   5.883065E-4
     16341.62   5.915269E-4
     16342.35   5.948267E-4
     16343.07   5.980485E-4
      16343.8   6.013546E-4
     16344.54   6.046568E-4
     16345.28   6.058995E-4
     16345.99   6.037602E-4
     16346.73   6.015681E-4
     16347.47   5.993727E-4
     16348.18   5.972320E-4
     16348.92   5.950354E-4
     16349.66   5.928412E-4
     16350.37   5.952503E-4
     16351.11   6.020109E-4
     16351.85   6.087825E-4
     16352.58   6.155553E-4
      16353.3   6.221592E-4
     16354.04   6.289353E-4
     16354.75   6.355512E-4
     16355.49   6.411870E-4
     16356.23   6.462634E-4
     16356.95   6.512196E-4
     16357.68   6.562985E-4
     16358.42   6.613781E-4
     16359.15   6.664595E-4
     16359.87   6.714203E-4
     16360.61   6.733586E-4
     16361.35   6.746415E-4
     16362.06   6.758944E-4
      16362.8   6.771777E-4
     16363.52   6.784310E-4
     16364.26   6.797168E-4
     16364.99   6.810013E-4
     16365.73   6.843756E-4
     16366.45   6.876886E-4
     16367.19   6.910881E-4
     16367.92   6.944842E-4
     16368.64   6.977998E-4
     16369.38   7.012019E-4
      16370.1   7.048415E-4
     16370.85   7.108403E-4
     16371.57   7.165535E-4
     16372.31   7.224156E-4
     16373.03   7.281314E-4
     16373.76   7.339965E-4
      16374.5   7.398628E-4
     16375.22   7.428552E-4
     16375.96   7.395691E-4
     16376.69   7.362820E-4
     16377.41   7.330728E-4
     16378.15   7.297847E-4
     16378.89   7.264953E-4
     16379.63   7.232056E-4
     16380.34   7.264315E-4
     16381.08   7.369043E-4
      16381.8   7.471294E-4
     16382.54   7.576066E-4
     16383.28   7.680868E-4
     16384.01   7.785694E-4
     16384.73   7.888184E-4
     16385.47   7.891772E-4
     16386.21   7.838133E-4
     16386.93   7.785761E-4
     16387.67   7.732236E-4
      16388.4   7.678556E-4
     16389.12   7.626284E-4
     16389.86   7.572581E-4
     16390.58   7.637136E-4
     16391.34   7.734100E-4
     16392.06   7.826328E-4
     16392.79   7.921080E-4
     16393.52   8.013604E-4
     16394.25   8.108403E-4
     16394.99   8.203224E-4
     16395.71   8.322856E-4
     16396.45   8.446074E-4
     16397.19   8.569320E-4
     16397.93   8.692598E-4
     16398.65   8.812970E-4
     16399.38   8.936306E-4
     16400.12   9.043236E-4
     16400.84   9.067346E-4
     16401.58   9.092120E-4
      16402.3   9.116308E-4
     16403.04   9.141092E-4
     16403.78   9.165881E-4
     16404.52   9.190680E-4
     16405.24   9.209151E-4
     16405.97   9.216027E-4
     16406.71   9.222922E-4
     16407.44   9.229637E-4
     16408.17   9.236520E-4
     16408.91   9.243404E-4
     16409.63   9.250123E-4
     16410.37   9.314165E-4
     16411.11   9.434789E-4
     16411.85   9.555759E-4
     16412.57   9.673566E-4
     16413.31   9.794277E-4
     16414.03   9.912142E-4
     16414.77   0.001003292
     16415.51   0.001004192
     16416.23   0.001000073
     16416.97   9.958514E-4
     16417.71   9.916184E-4
     16418.45   9.873952E-4
     16419.17   9.832714E-4
     16419.91   9.790345E-4
     16420.64   9.838506E-4
     16421.37   9.898370E-4
     16422.11   9.959869E-4
     16422.83   0.001001976
     16423.58   0.001008276
      16424.3   0.001014268
     16425.04   0.001020467
     16425.77   0.001027152
     16426.51    0.00103402
     16427.24   0.001040872
     16427.97    0.00104758
     16428.71   0.001054436
     16429.45    0.00106131
     16430.17   0.001067209
     16430.91   0.001070534
     16431.65    0.00107386
     16432.39   0.001077186
     16433.11   0.001080426
     16433.85   0.001083755
     16434.57   0.001086996
     16435.31    0.00109034
     16436.05   0.001093704
     16436.79   0.001097069
     16437.51   0.001100346
     16438.25   0.001103713
     16438.99    0.00110708
     16439.71   0.001110368
     16440.45   0.001117856
     16441.19   0.001127954
     16441.91   0.001137788
     16442.65   0.001147891
     16443.38   0.001157757
     16444.13   0.001168106
     16444.86   0.001177976
      16445.6   0.001183573
     16446.32   0.001187985
     16447.06   0.001192506
      16447.8   0.001197028
     16448.52   0.001201444
     16449.26   0.001205968
       16450.   0.001210461
     16450.74   0.001208771
     16451.47   0.001207121
     16452.21   0.001205425
     16452.95   0.001203733
     16453.67   0.001202082
     16454.41   0.001200389
     16455.13   0.001201592
     16455.88   0.001215584
     16456.62   0.001229616
     16457.36   0.001243615
     16458.08   0.001257285
     16458.82    0.00127129
     16459.56   0.001285337
     16460.29   0.001295356
     16461.03   0.001299871
     16461.77   0.001304397
     16462.49   0.001308806
     16463.23   0.001313323
     16463.97   0.001317853
     16464.71   0.001322373
     16465.44   0.001325059
     16466.18   0.001326651
      16466.9   0.001328201
     16467.64   0.001329792
     16468.38    0.00133138
     16469.11   0.001332931
     16469.85   0.001334524
     16470.59   0.001345193
     16471.33   0.001358176
     16472.05   0.001370886
     16472.79   0.001383875
     16473.52   0.001396592
     16474.26   0.001409587
       16475.     0.0014226
     16475.73   0.001428597
     16476.47   0.001434726
     16477.21    0.00144087
     16477.95   0.001447017
     16478.67   0.001453004
     16479.42   0.001459153
     16480.16   0.001465365
     16480.88   0.001471649
     16481.63   0.001478086
     16482.35   0.001484356
     16483.09   0.001490796
     16483.83   0.001497239
     16484.57   0.001503682
     16485.32   0.001511587
     16486.04   0.001521223
     16486.78   0.001531097
     16487.51   0.001540711
     16488.25   0.001550588
     16488.99   0.001560469
     16489.71   0.001570116
     16490.46   0.001572032
      16491.2   0.001568975
     16491.94   0.001565917
     16492.67   0.001562931
     16493.41   0.001559871
     16494.15   0.001556803
     16494.88   0.001553823
     16495.62   0.001560227
     16496.34   0.001568328
     16497.09   0.001576626
     16497.83   0.001584928
     16498.57   0.001593231
     16499.29   0.001601339
     16500.04   0.001609344
     16500.78   0.001611498
     16501.51   0.001613602
     16502.25   0.001615756
     16502.97    0.00161786
     16503.73   0.001620073
     16504.46   0.001622179
      16505.2   0.001626483
     16505.93   0.001636231
     16506.67   0.001646218
     16507.41   0.001656234
     16508.14   0.001665989
     16508.88   0.001675982
     16509.62   0.001686004
     16510.35   0.001699848
     16511.09   0.001718564
     16511.84   0.001737236
     16512.58   0.001755961
      16513.3   0.001774198
     16514.05   0.001792932
     16514.77   0.001811178
     16515.52   0.001816335
     16516.26   0.001815548
       16517.   0.001814759
     16517.73    0.00181399
     16518.47   0.001813201
     16519.22   0.001812411
     16519.94   0.001811641
     16520.69   0.001818398
     16521.43   0.001825802
     16522.15   0.001833013
      16522.9    0.00184042
     16523.63   0.001847653
     16524.39   0.001855239
     16525.11   0.001862264
     16525.86   0.001868391
     16526.58   0.001874373
     16527.33   0.001880503
     16528.07   0.001886633
     16528.79   0.001892604
     16529.54   0.001898737
     16530.28   0.001907141
     16531.03    0.00191924
     16531.75   0.001931054
      16532.5   0.001943159
     16533.24   0.001955266
     16533.97   0.001967089
     16534.71   0.001979202
     16535.44   0.001986799
     16536.18   0.001991751
     16536.93   0.001996702
     16537.67   0.002001656
      16538.4   0.002006493
     16539.14   0.002011449
     16539.89   0.002016418
     16540.62   0.002023197
     16541.36     0.0020305
      16542.1   0.002037804
     16542.83   0.002044938
     16543.57   0.002052246
     16544.32   0.002059575
     16545.06   0.002066788
     16545.79   0.002072816
     16546.54   0.002078991
     16547.26   0.002085023
     16548.01   0.002091218
     16548.75   0.002097398
     16549.48   0.002103433
     16550.22   0.002110464
     16550.97   0.002119404
     16551.71    0.00212837
     16552.44   0.002137103
     16553.19    0.00214605
     16553.93   0.002155022
     16554.66   0.002163761
      16555.4   0.002172909
     16556.13   0.002181964
     16556.89   0.002191483
     16557.62   0.002200542
     16558.37   0.002209845
     16559.09   0.002218907
     16559.84   0.002228216
     16560.59   0.002236368
     16561.31   0.002244002
     16562.06   0.002251843
      16562.8   0.002259664
     16563.53   0.002267324
     16564.28    0.00227517
     16565.02   0.002282998
     16565.77   0.002290907
      16566.5   0.002298632
     16567.24   0.002306544
     16567.97    0.00231425
     16568.71   0.002322166
     16569.46   0.002330085
     16570.21   0.002338338
     16570.93   0.002347226
     16571.68   0.002356354
     16572.43   0.002365486
     16573.15   0.002374403
      16573.9   0.002383538
     16574.65   0.002392675
     16575.38    0.00240085
     16576.12   0.002408502
     16576.85   0.002415976
     16577.61   0.002423812
     16578.34   0.002431288
     16579.09   0.002438946
     16579.82   0.002446427
     16580.56   0.002456817
     16581.31   0.002468101
     16582.04   0.002479121
     16582.78   0.002490409
     16583.53     0.0025017
     16584.28   0.002512994
       16585.   0.002524006
     16585.75   0.002531948
      16586.5   0.002539872
     16587.23   0.002547611
     16587.97   0.002555538
      16588.7   0.002563281
     16589.45   0.002571234
      16590.2   0.002579061
     16590.94   0.002586595
     16591.67   0.002593954
     16592.42   0.002601512
     16593.16   0.002609051
     16593.89   0.002616415
     16594.64   0.002623977
     16595.37   0.002629947
     16596.12   0.002634673
     16596.86   0.002639411
     16597.61   0.002644151
     16598.36   0.002648879
     16599.09   0.002653496
     16599.83   0.002658239
     16600.56   0.002671728
     16601.31   0.002688272
     16602.06   0.002704777
     16602.79   0.002720941
     16603.53   0.002737454
     16604.28   0.002754015
     16605.03   0.002769917
     16605.76   0.002769537
     16606.51   0.002769145
     16607.25   0.002768754
     16607.98   0.002768374
     16608.73   0.002767982
     16609.46   0.002767601
     16610.21   0.002771835
     16610.96   0.002788165
      16611.7   0.002804498
     16612.43   0.002820451
     16613.18   0.002836752
     16613.93   0.002853098
     16614.66   0.002869063
     16615.41   0.002882452
     16616.14    0.00289309
     16616.88   0.002903988
     16617.63   0.002914888
     16618.38   0.002925791
     16619.13   0.002936698
     16619.86   0.002947322
     16620.61   0.002955826
     16621.34   0.002963579
     16622.08   0.002971521
     16622.83   0.002979465
     16623.58   0.002987411
     16624.31   0.002995172
     16625.06   0.003003051
     16625.81   0.003010102
     16626.54   0.003016954
     16627.29   0.003024011
     16628.02   0.003030884
     16628.77   0.003037925
     16629.51   0.003044968
     16630.24   0.003052612
     16630.99   0.003062002
     16631.74    0.00307142
     16632.49   0.003080816
     16633.22   0.003089993
     16633.97   0.003099393
     16634.72    0.00310882
     16635.45   0.003118698
      16636.2   0.003129262
     16636.95   0.003139856
      16637.7   0.003150424
     16638.43   0.003160747
     16639.18    0.00317135
     16639.91   0.003181678
     16640.66   0.003194946
      16641.4   0.003208563
     16642.13   0.003221863
     16642.88   0.003235522
     16643.63   0.003249149
     16644.37   0.003262495
     16645.11      0.003277
     16645.86   0.003296435
     16646.61   0.003315875
     16647.34   0.003334814
     16648.09   0.003354265
     16648.82   0.003373215
     16649.57   0.003392676
     16650.32   0.003401034
     16651.07   0.003394817
     16651.82   0.003388584
     16652.55   0.003382497
      16653.3   0.003376275
     16654.04   0.003370183
     16654.79   0.003363941
     16655.54   0.003377254
     16656.27   0.003397869
     16657.02   0.003419039
     16657.75   0.003439721
     16658.52     0.0034614
     16659.25   0.003482037
       16660.   0.003503232
     16660.73   0.003511238
     16661.48   0.003519371
     16662.23   0.003527502
     16662.96   0.003535449
     16663.71   0.003543587
     16664.46   0.003551724
     16665.21   0.003558909
     16665.94    0.00356353
     16666.69   0.003568264
     16667.44      0.003573
     16668.18   0.003577624
     16668.93   0.003582363
     16669.66   0.003586989
     16670.41   0.003594705
     16671.16   0.003604918
     16671.91   0.003615159
     16672.64   0.003625109
     16673.39   0.003635355
     16674.14   0.003645576
     16674.88   0.003655561
     16675.62    0.00366866
     16676.38   0.003682367
     16677.11   0.003695724
     16677.86   0.003709405
     16678.61    0.00372309
     16679.36   0.003736814
     16680.09   0.003750274
     16680.84   0.003764678
     16681.58   0.003778789
     16682.33   0.003793204
     16683.08   0.003807658
     16683.81   0.003821742
     16684.56   0.003836167
     16685.31    0.00384791
     16686.06   0.003855841
      16686.8   0.003863611
     16687.55   0.003871549
      16688.3   0.003879509
     16689.03   0.003887265
     16689.79   0.003895228
     16690.52   0.003906543
     16691.29   0.003919981
     16692.02   0.003932777
     16692.77   0.003945917
     16693.51   0.003958754
     16694.26   0.003971867
     16695.01   0.003985028
     16695.74   0.003998858
     16696.49   0.004012983
     16697.24   0.004027151
     16697.98    0.00404099
     16698.73   0.004055165
     16699.48   0.004069307
     16700.23    0.00408238
     16700.97   0.004092727
     16701.72   0.004103324
     16702.45   0.004113648
      16703.2    0.00412425
     16703.96   0.004134854
     16704.71   0.004145463
     16705.44   0.004155001
     16706.19   0.004164211
     16706.95   0.004173421
     16707.68    0.00418242
     16708.43   0.004191636
     16709.18   0.004200855
     16709.92   0.004209858
     16710.67   0.004220392
      16711.4   0.004230837
     16712.17   0.004241784
     16712.91   0.004252236
     16713.66   0.004262938
     16714.39   0.004273393
     16715.15   0.004285305
      16715.9   0.004302239
     16716.63   0.004318693
     16717.39   0.004335635
     16718.14   0.004352536
     16718.89   0.004369442
     16719.62   0.004385958
     16720.38   0.004401766
     16721.13   0.004416399
     16721.87   0.004430697
     16722.62   0.004445337
     16723.35    0.00445968
     16724.11   0.004474328
     16724.86   0.004488983
     16725.61   0.004503975
     16726.35   0.004518647
      16727.1   0.004533713
     16727.85   0.004548746
     16728.59   0.004563432
     16729.34    0.00457851
     16730.09   0.004592406
     16730.83   0.004597923
     16731.58   0.004603556
     16732.33   0.004609208
     16733.07   0.004614715
     16733.82   0.004620368
     16734.58   0.004626025
     16735.31   0.004636387
     16736.06   0.004653828
     16736.82   0.004671226
     16737.55    0.00468827
      16738.3   0.004705678
     16739.06   0.004723139
     16739.81     0.0047406
     16740.55   0.004754372
      16741.3   0.004767375
     16742.05   0.004780378
     16742.79   0.004793086
     16743.54   0.004806096
     16744.28   0.004818774
     16745.05   0.004832293
     16745.79   0.004847897
     16746.54   0.004863876
     16747.28   0.004879448
     16748.03   0.004895478
     16748.79    0.00491147
     16749.52   0.004927049
     16750.27   0.004942723
     16751.01   0.004957468
     16751.76   0.004972572
     16752.52   0.004987679
     16753.27    0.00500279
     16754.01   0.005017553
     16754.76   0.005032668
     16755.52   0.005046804
