WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f555w
     3570.716   7.090686E-7
      3571.11   7.054410E-7
     3571.504   7.018125E-7
     3571.899   6.981806E-7
     3572.293   6.945487E-7
     3572.687   6.909127E-7
     3573.081   6.872758E-7
     3573.478   6.836193E-7
     3573.872   6.799796E-7
     3574.268   6.763221E-7
     3574.663   6.726800E-7
     3575.057   6.690362E-7
     3575.452   6.653909E-7
     3575.846   6.617443E-7
     3576.241   6.580948E-7
     3576.635   6.544436E-7
     3577.032   6.507707E-7
     3577.427   6.471168E-7
     3577.822   6.434613E-7
     3578.216   6.398045E-7
     3578.611   6.361461E-7
     3579.006   6.324839E-7
     3579.401   6.288200E-7
     3579.798   6.251369E-7
     3580.193   6.214769E-7
      3580.59   6.178046E-7
     3580.985   6.141488E-7
      3581.38   6.104895E-7
     3581.776   6.068287E-7
     3582.171   6.031661E-7
     3582.566   5.995018E-7
     3582.961   5.958361E-7
     3583.357   5.921656E-7
     3583.752   5.884961E-7
      3584.15   5.848052E-7
     3584.545   5.811322E-7
     3584.941   5.774579E-7
     3585.338   5.737612E-7
     3585.734   5.700835E-7
      3586.13   5.664022E-7
     3586.525   5.627199E-7
     3586.921   5.590363E-7
     3587.317   5.553511E-7
     3587.715   5.516442E-7
     3588.111   5.479534E-7
     3588.507   5.442625E-7
     3588.903   5.405678E-7
     3589.299   5.368702E-7
     3589.695   5.331736E-7
     3590.091   5.294751E-7
     3590.489   5.257516E-7
     3590.885   5.220449E-7
     3591.283   5.183187E-7
      3591.68   5.146093E-7
     3592.076   5.108961E-7
     3592.473   5.071806E-7
     3592.869   5.034661E-7
     3593.265   4.997484E-7
     3593.662   4.960294E-7
     3594.059   4.923068E-7
     3594.455   4.885852E-7
     3594.854   4.848415E-7
      3595.25   4.811149E-7
     3595.647   4.773869E-7
     3596.046   4.736392E-7
     3596.443   4.699067E-7
      3596.84   4.661751E-7
     3597.237   4.624390E-7
     3597.634   4.587009E-7
     3598.031   4.549617E-7
     3598.429   4.512040E-7
     3598.827   4.474610E-7
     3599.224   4.437167E-7
     3599.621   4.399733E-7
     3600.018   4.365239E-7
     3600.416   4.393251E-7
     3600.813   4.421254E-7
     3601.212   4.449422E-7
     3601.609   4.477443E-7
     3602.007   4.505491E-7
     3602.406   4.533710E-7
     3602.804   4.561784E-7
     3603.201   4.589868E-7
     3603.599   4.617981E-7
     3603.997   4.646104E-7
     3604.395   4.674238E-7
     3604.792   4.702382E-7
      3605.19   4.730534E-7
      3605.59   4.758849E-7
     3605.988   4.787038E-7
     3606.385   4.815229E-7
     3606.786   4.843603E-7
     3607.184   4.871831E-7
     3607.582   4.900066E-7
      3607.98   4.928330E-7
     3608.378   4.956604E-7
     3608.776   4.984887E-7
     3609.174   5.013181E-7
     3609.574   5.041619E-7
     3609.973   5.069948E-7
     3610.371   5.098252E-7
      3610.77   5.126547E-7
     3611.168   5.154888E-7
     3611.567   5.183226E-7
     3611.967   5.211713E-7
     3612.366   5.240083E-7
     3612.766   5.268602E-7
     3613.165   5.296988E-7
     3613.564   5.325377E-7
     3613.962   5.353777E-7
     3614.361   5.382213E-7
      3614.76   5.410643E-7
     3615.159   5.439106E-7
     3615.558   5.467585E-7
     3615.957   5.496094E-7
     3616.356   5.524578E-7
     3616.757   5.553228E-7
     3617.156   5.581735E-7
     3617.555   5.610272E-7
     3617.957   5.638974E-7
     3618.356   5.667531E-7
     3618.755   5.696098E-7
     3619.154   5.724691E-7
     3619.554   5.753290E-7
     3619.955   5.782039E-7
     3620.354   5.810671E-7
     3620.754   5.839333E-7
     3621.154   5.867992E-7
     3621.553   5.896686E-7
     3621.953   5.925391E-7
     3622.353   5.954100E-7
     3622.752   5.982819E-7
     3623.154   6.011705E-7
     3623.554   6.040457E-7
     3623.956   6.069358E-7
     3624.356   6.098136E-7
     3624.756   6.126925E-7
     3625.156   6.155725E-7
     3625.556   6.184551E-7
     3625.956   6.213388E-7
     3626.356   6.242224E-7
     3626.756   6.271106E-7
     3627.158   6.300115E-7
     3627.558   6.328980E-7
     3627.959   6.357872E-7
     3628.359   6.386795E-7
      3628.76   6.415729E-7
     3629.162   6.444812E-7
     3629.562   6.473778E-7
     3629.963   6.502738E-7
     3630.364   6.531804E-7
     3630.764   6.560891E-7
     3631.167   6.590134E-7
     3631.567   6.619248E-7
     3631.968   6.648394E-7
     3632.369   6.677533E-7
      3632.77   6.706700E-7
     3633.171   6.735880E-7
     3633.572   6.765069E-7
     3633.973   6.794288E-7
     3634.376   6.823654E-7
     3634.779   6.853012E-7
      3635.18   6.882266E-7
     3635.581   6.911536E-7
     3635.982   6.940837E-7
     3636.383   6.970117E-7
     3636.785   6.999426E-7
     3637.186   7.028748E-7
     3637.587   7.058086E-7
     3637.989   7.087436E-7
     3638.392   7.116932E-7
     3638.794   7.146314E-7
     3639.195   7.175713E-7
     3639.597   7.205125E-7
        3640.   7.234913E-7
     3640.402   7.445065E-7
     3640.804   7.655424E-7
     3641.206   7.865733E-7
     3641.607   8.076249E-7
     3642.011   8.287865E-7
     3642.413   8.498539E-7
     3642.815   8.709417E-7
     3643.217   8.920243E-7
     3643.619   9.131270E-7
     3644.021   9.342377E-7
     3644.423   9.553581E-7
     3644.825   9.764865E-7
      3645.23   9.977365E-7
     3645.634   1.018993E-6
     3646.036   1.040155E-6
     3646.439   1.061328E-6
     3646.841   1.082509E-6
     3647.243   1.103696E-6
     3647.646   1.124903E-6
     3648.048   1.146105E-6
     3648.451   1.167329E-6
     3648.854   1.188561E-6
     3649.258   1.209916E-6
     3649.661   1.231162E-6
     3650.064   1.252430E-6
     3650.467   1.273711E-6
     3650.869   1.295000E-6
     3651.274   1.316398E-6
     3651.677   1.337699E-6
      3652.08   1.359022E-6
     3652.483   1.380356E-6
     3652.888   1.401801E-6
     3653.291   1.423150E-6
     3653.694   1.444505E-6
     3654.098   1.465882E-6
     3654.501   1.487255E-6
     3654.904   1.508649E-6
     3655.307   1.530049E-6
     3655.711   1.551458E-6
     3656.114   1.572887E-6
      3656.52   1.594430E-6
     3656.923   1.615864E-6
     3657.329   1.637423E-6
     3657.732   1.658899E-6
     3658.136   1.680371E-6
      3658.54   1.701853E-6
     3658.943   1.723355E-6
     3659.347   1.744860E-6
     3659.751   1.766373E-6
     3660.157   1.787996E-6
     3660.561   1.809532E-6
     3660.965   1.831063E-6
     3661.369   1.852611E-6
     3661.773   1.874167E-6
     3662.177   1.895732E-6
     3662.583   1.917409E-6
     3662.987   1.939003E-6
     3663.391   1.960603E-6
     3663.798   1.982315E-6
     3664.202   2.003932E-6
     3664.606   2.025557E-6
      3665.01   2.047190E-6
     3665.415   2.068842E-6
      3665.82   2.090502E-6
     3666.224   2.112172E-6
     3666.629   2.133851E-6
     3667.033   2.155539E-6
      3667.44   2.177345E-6
     3667.844   2.199041E-6
     3668.251   2.220882E-6
     3668.656   2.242617E-6
     3669.061   2.264358E-6
     3669.466   2.286099E-6
     3669.871   2.307860E-6
     3670.276   2.329631E-6
     3670.681   2.351395E-6
     3671.088   2.373298E-6
     3671.493   2.395087E-6
     3671.898   2.416897E-6
     3672.303   2.438703E-6
     3672.708   2.460531E-6
     3673.114   2.482365E-6
     3673.521   2.504324E-6
     3673.927   2.526172E-6
     3674.332   2.548044E-6
      3674.74   2.570028E-6
     3675.145   2.591914E-6
     3675.551   2.613806E-6
     3675.956   2.635707E-6
     3676.362   2.657632E-6
     3676.768   2.679566E-6
     3677.173   2.701491E-6
     3677.579   2.723446E-6
     3677.985   2.745395E-6
     3678.393   2.767478E-6
     3678.799   2.789451E-6
     3679.207   2.811548E-6
     3679.613   2.833544E-6
     3680.019   2.855430E-6
     3680.425   2.874869E-6
     3680.831   2.894303E-6
     3681.237   2.913760E-6
     3681.643   2.933228E-6
      3682.05   2.952701E-6
     3682.458   2.972279E-6
     3682.864   2.991758E-6
     3683.271   3.011264E-6
     3683.677   3.030769E-6
     3684.084   3.050302E-6
     3684.492   3.069917E-6
     3684.899   3.089445E-6
     3685.305   3.108999E-6
     3685.714   3.128654E-6
     3686.121   3.148223E-6
     3686.528   3.167800E-6
     3686.934   3.187384E-6
     3687.341   3.206988E-6
     3687.748   3.226587E-6
     3688.155   3.246203E-6
     3688.562   3.265825E-6
     3688.969   3.285467E-6
     3689.376   3.305104E-6
     3689.785   3.324855E-6
     3690.193   3.344507E-6
     3690.602   3.364246E-6
     3691.009   3.383899E-6
     3691.416   3.403549E-6
     3691.824   3.423218E-6
     3692.231   3.442902E-6
     3692.638   3.462586E-6
     3693.048   3.482395E-6
     3693.456   3.502092E-6
     3693.863   3.521795E-6
     3694.271   3.541523E-6
     3694.678   3.561260E-6
     3695.086   3.581004E-6
     3695.494   3.600751E-6
     3695.904   3.620612E-6
     3696.312   3.640374E-6
     3696.719   3.660155E-6
     3697.129   3.680038E-6
     3697.537   3.699837E-6
     3697.946   3.719654E-6
     3698.354   3.739467E-6
     3698.762   3.759299E-6
      3699.17   3.779137E-6
     3699.578   3.798979E-6
     3699.986   3.818828E-6
     3700.396   3.838834E-6
     3700.805   3.858765E-6
     3701.213   3.878704E-6
     3701.624   3.898746E-6
     3702.032   3.918701E-6
     3702.441   3.938658E-6
     3702.849   3.958635E-6
     3703.258   3.978624E-6
     3703.667   3.998608E-6
     3704.075   4.018625E-6
     3704.486   4.038732E-6
     3704.895   4.058765E-6
     3705.304   4.078795E-6
     3705.713   4.098847E-6
     3706.122   4.118903E-6
     3706.531   4.138956E-6
     3706.942   4.159126E-6
     3707.351   4.179207E-6
     3707.762   4.199404E-6
     3708.171   4.219513E-6
      3708.58   4.239626E-6
      3708.99   4.259759E-6
     3709.399   4.279887E-6
     3709.808   4.300036E-6
     3710.217   4.320174E-6
     3710.627   4.340330E-6
     3711.036   4.360505E-6
     3711.446   4.380684E-6
     3711.857   4.400978E-6
     3712.267   4.421179E-6
     3712.677   4.441384E-6
     3713.088   4.461694E-6
     3713.498   4.481919E-6
     3713.908   4.502164E-6
     3714.318   4.522416E-6
     3714.728   4.542665E-6
      3715.14   4.563041E-6
      3715.55   4.583318E-6
     3715.959   4.603600E-6
      3716.37   4.623894E-6
      3716.78   4.644194E-6
      3717.19   4.664509E-6
       3717.6   4.684841E-6
      3718.01   4.705179E-6
     3718.423   4.725624E-6
     3718.833   4.745981E-6
     3719.245   4.766441E-6
     3719.656   4.786812E-6
     3720.066   4.803893E-6
     3720.477   4.803814E-6
     3720.887   4.803735E-6
     3721.298   4.803650E-6
     3721.709   4.803565E-6
     3722.119   4.803479E-6
     3722.532   4.803393E-6
     3722.943   4.803306E-6
     3723.354   4.803224E-6
     3723.765   4.803142E-6
     3724.177   4.803054E-6
     3724.589   4.802961E-6
        3725.   4.802867E-6
     3725.411   4.802784E-6
     3725.822   4.802698E-6
     3726.233   4.802608E-6
     3726.646   4.802512E-6
     3727.057   4.802418E-6
     3727.469   4.802328E-6
      3727.88   4.802236E-6
     3728.291   4.802147E-6
     3728.703   4.802059E-6
     3729.114   4.801970E-6
     3729.528   4.801876E-6
     3729.939   4.801784E-6
     3730.353   4.801693E-6
     3730.765   4.801601E-6
     3731.176   4.801510E-6
     3731.588   4.801414E-6
        3732.   4.801317E-6
     3732.412   4.801222E-6
     3732.823   4.801123E-6
     3733.235   4.801029E-6
     3733.647   4.800936E-6
     3734.062   4.800842E-6
     3734.474   4.800737E-6
     3734.886   4.800633E-6
     3735.298   4.800535E-6
     3735.712   4.800440E-6
     3736.124   4.800344E-6
     3736.537   4.800242E-6
     3736.949   4.800141E-6
     3737.363   4.800044E-6
     3737.776   4.799947E-6
     3738.188   4.799846E-6
     3738.601   4.799745E-6
     3739.013   4.799641E-6
     3739.426   4.799548E-6
     3739.839   4.799453E-6
     3740.251   4.799365E-6
     3740.664   4.799282E-6
     3741.079   4.799198E-6
     3741.492   4.799123E-6
     3741.906   4.799047E-6
      3742.32   4.798960E-6
     3742.732   4.798869E-6
     3743.146   4.798782E-6
     3743.559   4.798706E-6
     3743.972   4.798628E-6
     3744.385   4.798541E-6
       3744.8   4.798452E-6
     3745.213   4.798369E-6
     3745.626   4.798290E-6
      3746.04   4.798209E-6
     3746.453   4.798119E-6
     3746.867   4.798029E-6
     3747.282   4.797944E-6
     3747.696   4.797862E-6
     3748.109   4.797778E-6
     3748.523   4.797687E-6
     3748.937   4.797594E-6
     3749.352   4.797509E-6
     3749.766   4.797426E-6
      3750.18   4.797317E-6
     3750.594   4.797173E-6
     3751.008   4.797030E-6
     3751.421   4.796881E-6
     3751.835   4.796732E-6
     3752.251   4.796588E-6
     3752.668   4.796446E-6
     3753.082   4.796306E-6
     3753.496   4.796166E-6
      3753.91   4.796023E-6
     3754.324   4.795882E-6
     3754.739   4.795740E-6
     3755.153   4.795591E-6
     3755.567   4.795433E-6
     3755.982   4.795275E-6
     3756.396   4.795130E-6
     3756.813   4.794986E-6
     3757.228   4.794844E-6
     3757.642   4.794702E-6
     3758.057   4.794560E-6
     3758.473   4.794403E-6
     3758.888   4.794247E-6
     3759.303   4.794097E-6
     3759.718   4.793949E-6
     3760.135   4.795596E-6
      3760.55   4.800979E-6
     3760.965   4.806364E-6
      3761.38   4.811754E-6
     3761.795   4.817146E-6
      3762.21   4.822540E-6
     3762.625   4.827939E-6
      3763.04   4.833336E-6
     3763.456   4.838734E-6
     3763.873   4.844162E-6
      3764.29   4.849592E-6
     3764.706   4.855003E-6
     3765.121   4.860414E-6
     3765.537   4.865833E-6
     3765.952   4.871252E-6
     3766.368   4.876667E-6
     3766.783   4.882085E-6
     3767.199   4.887501E-6
     3767.617   4.892949E-6
     3768.033   4.898373E-6
     3768.448   4.903808E-6
     3768.864   4.909244E-6
      3769.28   4.914682E-6
     3769.696   4.920115E-6
     3770.114   4.925592E-6
      3770.53   4.931062E-6
     3770.946   4.936534E-6
     3771.363   4.942025E-6
     3771.781   4.947546E-6
     3772.197   4.953031E-6
     3772.613   4.958513E-6
      3773.03   4.964001E-6
     3773.446   4.969493E-6
     3773.862   4.974989E-6
     3774.279   4.980484E-6
     3774.695   4.985983E-6
     3775.114   4.991517E-6
      3775.53   4.997025E-6
     3775.949   5.002564E-6
     3776.366   5.008075E-6
     3776.782   5.013588E-6
     3777.199   5.019103E-6
     3777.616   5.024625E-6
     3778.033   5.030150E-6
      3778.45   5.035667E-6
     3778.867   5.041183E-6
     3779.286   5.046739E-6
     3779.703   5.052273E-6
      3780.12   5.057816E-6
     3780.537   5.063372E-6
     3780.954   5.068932E-6
     3781.374   5.074525E-6
     3781.791   5.080097E-6
     3782.208   5.085666E-6
     3782.628   5.091264E-6
     3783.045   5.096836E-6
     3783.463   5.102417E-6
      3783.88   5.107999E-6
     3784.298   5.113582E-6
     3784.715   5.119171E-6
     3785.133   5.124758E-6
     3785.551   5.130350E-6
     3785.968   5.135947E-6
     3786.386   5.141537E-6
     3786.806   5.147159E-6
     3787.224   5.152762E-6
     3787.644   5.158400E-6
     3788.062   5.164010E-6
      3788.48   5.169617E-6
     3788.898   5.175222E-6
     3789.316   5.180838E-6
     3789.734   5.186451E-6
     3790.155   5.192099E-6
     3790.573   5.197713E-6
     3790.991   5.203332E-6
     3791.409   5.208958E-6
     3791.828   5.214584E-6
     3792.248   5.220246E-6
     3792.667   5.225879E-6
     3793.085   5.231514E-6
     3793.504   5.237154E-6
     3793.922   5.242793E-6
     3794.343   5.248466E-6
     3794.762   5.254114E-6
     3795.181   5.259761E-6
     3795.599   5.265411E-6
     3796.018   5.271066E-6
     3796.437   5.276720E-6
     3796.856   5.282380E-6
     3797.275   5.288044E-6
     3797.696   5.293742E-6
     3798.115   5.299411E-6
     3798.534   5.305086E-6
     3798.954   5.310763E-6
     3799.375   5.316460E-6
     3799.794   5.322130E-6
     3800.214   5.326226E-6
     3800.633   5.328799E-6
     3801.052   5.331375E-6
     3801.472   5.333951E-6
     3801.893   5.336541E-6
     3802.313   5.339119E-6
     3802.732   5.341699E-6
     3803.152   5.344281E-6
     3803.572   5.346867E-6
     3803.994   5.349467E-6
     3804.413   5.352044E-6
     3804.833   5.354622E-6
     3805.255   5.357224E-6
     3805.675   5.359820E-6
     3806.095   5.362416E-6
     3806.515   5.365009E-6
     3806.935   5.367602E-6
     3807.355   5.370189E-6
     3807.775   5.372772E-6
     3808.196   5.375363E-6
     3808.616   5.377961E-6
     3809.036   5.380558E-6
     3809.458   5.383171E-6
     3809.879   5.385771E-6
     3810.301   5.388370E-6
     3810.722   5.390951E-6
     3811.142   5.393538E-6
     3811.563   5.396132E-6
     3811.983   5.398727E-6
     3812.404   5.401324E-6
     3812.827   5.403933E-6
     3813.248   5.406524E-6
     3813.668   5.409113E-6
     3814.089   5.411706E-6
      3814.51   5.414307E-6
     3814.931   5.416907E-6
     3815.352   5.419508E-6
     3815.775   5.422125E-6
     3816.196   5.424730E-6
     3816.617   5.427336E-6
     3817.041   5.429955E-6
     3817.462   5.432563E-6
     3817.883   5.435169E-6
     3818.304   5.437774E-6
     3818.726   5.440380E-6
     3819.147   5.442986E-6
     3819.569   5.445599E-6
      3819.99   5.448212E-6
     3820.414   5.450838E-6
     3820.835   5.453451E-6
     3821.257   5.456063E-6
     3821.679   5.458673E-6
     3822.103   5.461298E-6
     3822.524   5.463917E-6
     3822.946   5.466533E-6
     3823.368   5.469158E-6
      3823.79   5.471783E-6
     3824.212   5.474411E-6
     3824.636   5.477051E-6
     3825.058   5.479680E-6
      3825.48   5.482304E-6
     3825.902   5.484929E-6
     3826.324   5.487553E-6
     3826.747   5.490179E-6
     3827.171   5.492821E-6
     3827.594   5.495450E-6
     3828.018   5.498091E-6
      3828.44   5.500728E-6
     3828.863   5.503364E-6
     3829.285   5.506000E-6
     3829.708   5.508631E-6
      3830.13   5.511290E-6
     3830.553   5.514006E-6
     3830.976   5.516722E-6
     3831.399   5.519445E-6
     3831.821   5.522167E-6
     3832.246   5.524903E-6
     3832.669   5.527622E-6
     3833.092   5.530342E-6
     3833.517   5.533079E-6
      3833.94   5.535802E-6
     3834.363   5.538531E-6
     3834.786   5.541261E-6
      3835.21   5.543990E-6
     3835.635   5.546732E-6
     3836.058   5.549461E-6
     3836.481   5.552194E-6
     3836.905   5.554932E-6
     3837.328   5.557668E-6
     3837.752   5.560405E-6
     3838.175   5.563143E-6
     3838.599   5.565876E-6
     3839.024   5.568624E-6
     3839.448   5.571362E-6
     3839.872   5.574098E-6
     3840.298   5.573487E-6
     3840.721   5.571437E-6
     3841.145   5.569377E-6
     3841.569   5.567302E-6
     3841.993   5.565224E-6
     3842.417   5.563144E-6
     3842.841   5.561064E-6
     3843.267   5.558974E-6
     3843.691   5.556896E-6
     3844.115   5.554820E-6
      3844.54   5.552750E-6
     3844.964   5.550679E-6
      3845.39   5.548578E-6
     3845.815   5.546488E-6
     3846.239   5.544398E-6
     3846.664   5.542308E-6
     3847.088   5.540217E-6
     3847.512   5.538119E-6
     3847.939   5.536010E-6
     3848.364   5.533924E-6
     3848.789   5.531837E-6
     3849.213   5.529745E-6
     3849.638   5.527645E-6
     3850.063   5.525536E-6
     3850.488   5.523386E-6
     3850.915   5.521224E-6
     3851.342   5.519072E-6
     3851.767   5.516928E-6
     3852.192   5.514783E-6
     3852.617   5.512638E-6
     3853.042   5.510490E-6
     3853.467   5.508329E-6
     3853.893   5.506168E-6
     3854.318   5.504018E-6
     3854.743   5.501870E-6
     3855.168   5.499718E-6
     3855.596   5.497550E-6
     3856.021   5.495392E-6
     3856.447   5.493227E-6
     3856.873   5.491060E-6
       3857.3   5.488884E-6
     3857.726   5.486720E-6
     3858.152   5.484554E-6
     3858.577   5.482388E-6
     3859.005   5.480206E-6
     3859.431   5.478036E-6
     3859.857   5.475864E-6
     3860.283   5.473722E-6
     3860.709   5.471591E-6
     3861.135   5.469462E-6
     3861.561   5.467336E-6
     3861.987   5.465208E-6
     3862.413   5.463081E-6
     3862.842   5.460945E-6
      3863.27   5.458796E-6
     3863.696   5.456650E-6
     3864.123   5.454509E-6
     3864.549   5.452383E-6
     3864.976   5.450254E-6
     3865.402   5.448102E-6
     3865.829   5.445947E-6
     3866.255   5.443805E-6
     3866.684   5.441660E-6
     3867.111   5.439520E-6
     3867.537   5.437372E-6
     3867.964   5.435219E-6
     3868.391   5.433072E-6
      3868.82   5.430913E-6
     3869.247   5.428757E-6
     3869.674   5.426593E-6
     3870.101   5.424420E-6
     3870.528   5.422214E-6
     3870.957   5.419995E-6
     3871.385   5.417786E-6
     3871.812   5.415575E-6
     3872.239   5.413360E-6
     3872.666   5.411141E-6
     3873.094   5.408922E-6
     3873.521   5.406705E-6
     3873.948   5.404487E-6
     3874.378   5.402244E-6
     3874.806   5.400012E-6
     3875.235   5.397777E-6
