WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,sbc,f125lp
     1269.355    0.04949863
     1269.557    0.04953824
      1269.76    0.04957797
     1269.963    0.04961771
     1270.165    0.04965506
     1270.368    0.04969199
     1270.571    0.04972893
     1270.774    0.04976585
     1270.977    0.04980274
      1271.18    0.04983963
     1271.382    0.04987637
     1271.585    0.04991322
     1271.789    0.04995009
     1271.991    0.04998677
     1272.194    0.05002359
     1272.398    0.05006039
     1272.601    0.05009717
     1272.804    0.05013395
     1273.008    0.05017071
      1273.21    0.05020732
     1273.414    0.05024406
     1273.617    0.05028076
      1273.82    0.05031732
     1274.023    0.05035403
     1274.227    0.05039069
     1274.431    0.05042735
     1274.634    0.05046399
     1274.838    0.05050061
     1275.041    0.05053635
     1275.245    0.05056919
     1275.448    0.05060203
     1275.652    0.05063481
     1275.855    0.05066749
     1276.059    0.05070024
     1276.263    0.05073297
     1276.467    0.05076567
     1276.671    0.05079838
     1276.875    0.05083105
     1277.078    0.05086357
     1277.282    0.05089618
     1277.486    0.05092879
     1277.689    0.05096125
     1277.894    0.05099382
     1278.098    0.05102634
     1278.302    0.05105885
     1278.506    0.05109134
      1278.71    0.05112379
     1278.914    0.05115613
     1279.118    0.05118855
     1279.323    0.05122095
     1279.526    0.05125322
     1279.731    0.05128555
     1279.936      0.051318
      1280.14    0.05133544
     1280.344    0.05134614
     1280.549    0.05135682
     1280.753    0.05136745
     1280.957     0.0513781
     1281.162    0.05138873
     1281.367    0.05139934
     1281.571    0.05140991
     1281.775     0.0514205
      1281.98    0.05143107
     1282.185    0.05144162
      1282.39    0.05145217
     1282.594    0.05146265
     1282.799    0.05147316
     1283.004    0.05148365
     1283.209    0.05149413
     1283.413    0.05150456
     1283.619    0.05151504
     1283.823    0.05152543
     1284.028    0.05153585
     1284.234    0.05154625
     1284.439    0.05155664
     1284.643    0.05156697
     1284.849    0.05157732
     1285.054    0.05158766
     1285.258    0.05159794
     1285.464    0.05160824
     1285.669    0.05161854
     1285.875    0.05162881
      1286.08    0.05163908
     1286.285    0.05164932
      1286.49     0.0516595
     1286.696    0.05166972
     1286.901    0.05167991
     1287.106    0.05169006
     1287.312    0.05170025
     1287.518     0.0517104
     1287.723     0.0517205
     1287.929    0.05173063
     1288.135    0.05174072
      1288.34    0.05175076
     1288.546    0.05176084
     1288.751    0.05177091
     1288.957     0.0517809
     1289.163    0.05179092
     1289.369    0.05180097
     1289.575    0.05181092
     1289.781     0.0518209
     1289.987    0.05183086
     1290.192    0.05183987
     1290.398    0.05184884
     1290.604     0.0518578
     1290.811    0.05186673
     1291.017    0.05187565
     1291.223    0.05188456
     1291.429    0.05189341
     1291.635    0.05190228
     1291.841    0.05191113
     1292.048    0.05191997
     1292.253    0.05192875
      1292.46    0.05193756
     1292.666    0.05194635
     1292.872    0.05195509
     1293.079    0.05196387
     1293.286    0.05197262
     1293.492     0.0519813
     1293.699    0.05199002
     1293.905     0.0519987
     1294.111    0.05200733
     1294.318      0.052016
     1294.525    0.05202463
     1294.732    0.05203325
     1294.938    0.05204185
     1295.145    0.05205045
     1295.352    0.05205898
     1295.558    0.05206755
     1295.766    0.05207609
     1295.972    0.05208457
     1296.179    0.05209308
     1296.386    0.05210157
     1296.593    0.05211005
       1296.8     0.0521185
     1297.007    0.05212694
     1297.214    0.05213532
     1297.421    0.05214373
     1297.628    0.05215212
     1297.835    0.05216048
     1298.042    0.05216882
      1298.25    0.05217716
     1298.457    0.05218549
     1298.665    0.05219379
     1298.872    0.05220207
     1299.079    0.05221032
     1299.286    0.05221858
     1299.494    0.05222682
     1299.702    0.05223504
     1299.909    0.05224322
     1300.116    0.05225119
     1300.324    0.05225897
     1300.532    0.05226672
      1300.74    0.05227447
     1300.947    0.05228215
     1301.154    0.05228984
     1301.362    0.05229751
      1301.57    0.05230516
     1301.777    0.05231276
     1301.985    0.05232036
     1302.193    0.05232794
     1302.401    0.05233549
      1302.61    0.05234303
     1302.818    0.05235054
     1303.025      0.052358
     1303.233    0.05236546
     1303.442    0.05237291
     1303.649    0.05238031
     1303.857    0.05238771
     1304.066    0.05239508
     1304.274    0.05240243
     1304.482    0.05240976
     1304.691    0.05241707
     1304.899    0.05242433
     1305.107    0.05243159
     1305.316    0.05243883
     1305.523    0.05244603
     1305.732    0.05245321
     1305.941    0.05246038
     1306.149    0.05246754
     1306.358    0.05247466
     1306.567    0.05248176
     1306.775    0.05248882
     1306.983    0.05249587
     1307.192    0.05250291
     1307.401    0.05250992
     1307.609    0.05251689
     1307.818    0.05252386
     1308.027    0.05253081
     1308.236    0.05253772
     1308.445    0.05254462
     1308.654     0.0525515
     1308.862    0.05255833
     1309.072    0.05256515
     1309.281    0.05257196
     1309.489    0.05257872
     1309.698    0.05258548
     1309.908    0.05259221
     1310.117    0.05259907
     1310.326      0.052606
     1310.536    0.05261291
     1310.744    0.05261978
     1310.954    0.05262664
     1311.163    0.05263349
     1311.372    0.05264029
     1311.581    0.05264709
     1311.792    0.05265389
        1312.    0.05266061
      1312.21    0.05266735
      1312.42    0.05267406
     1312.629    0.05268072
     1312.838    0.05268738
     1313.048    0.05269402
     1313.257    0.05270062
     1313.467     0.0527072
     1313.678     0.0527138
     1313.887    0.05272032
     1314.097    0.05272686
     1314.307    0.05273336
     1314.516    0.05273981
     1314.726    0.05274628
     1314.936     0.0527527
     1315.146    0.05275911
     1315.355    0.05276547
     1315.566    0.05277186
     1315.776    0.05277818
     1315.986    0.05278451
     1316.196     0.0527908
     1316.406    0.05279707
     1316.616     0.0528033
     1316.826    0.05280953
     1317.037    0.05281572
     1317.246    0.05282189
     1317.458    0.05282805
     1317.667    0.05283418
     1317.878    0.05284029
     1318.089    0.05284638
     1318.299    0.05285245
     1318.509    0.05285846
      1318.72    0.05286447
      1318.93    0.05287048
      1319.14    0.05287642
     1319.351    0.05288238
     1319.563    0.05288833
     1319.773    0.05289421
     1319.984    0.05290009
     1320.194    0.05288652
     1320.405    0.05287135
     1320.616    0.05285611
     1320.827    0.05284089
     1321.037    0.05282569
     1321.249    0.05281038
      1321.46    0.05279512
      1321.67     0.0527799
     1321.881    0.05276461
     1322.093    0.05274934
     1322.303     0.0527341
     1322.514     0.0527188
     1322.726    0.05270349
     1322.937    0.05268818
     1323.147     0.0526729
      1323.36    0.05265752
      1323.57    0.05264223
     1323.782    0.05262689
     1323.993    0.05261153
     1324.204    0.05259622
     1324.416    0.05258084
     1324.627    0.05256547
     1324.839    0.05255008
     1325.051    0.05253411
     1325.262    0.05251629
     1325.473    0.05249852
     1325.685    0.05248068
     1325.897    0.05246284
     1326.109    0.05244497
      1326.32    0.05242718
     1326.532     0.0524093
     1326.744    0.05239141
     1326.955    0.05237359
     1327.168    0.05235561
      1327.38    0.05233771
     1327.591    0.05231985
     1327.803    0.05230192
     1328.015      0.052284
     1328.227    0.05226612
     1328.439    0.05224816
     1328.651    0.05223019
     1328.863    0.05221224
     1329.076    0.05219425
     1329.288    0.05217627
       1329.5    0.05215833
     1329.712    0.05214033
     1329.924    0.05212231
     1330.136    0.05210443
     1330.349    0.05208651
     1330.561     0.0520686
     1330.774    0.05205068
     1330.986    0.05203273
     1331.199    0.05201479
     1331.411     0.0519969
     1331.624    0.05197892
     1331.837    0.05196095
     1332.049    0.05194303
     1332.261    0.05192505
     1332.474    0.05190704
     1332.687    0.05188904
       1332.9    0.05187102
     1333.113    0.05185299
     1333.326    0.05183495
     1333.538    0.05181697
     1333.751    0.05179892
     1333.964    0.05178086
     1334.177    0.05176286
      1334.39    0.05174477
     1334.603    0.05172668
     1334.816    0.05170859
      1335.03    0.05169048
     1335.243    0.05167237
     1335.456    0.05165431
     1335.669    0.05163619
     1335.882    0.05161803
     1336.095    0.05159995
     1336.308     0.0515818
     1336.522    0.05156362
     1336.735    0.05154544
     1336.949    0.05152727
     1337.163    0.05150907
     1337.375    0.05149093
     1337.589    0.05147271
     1337.803     0.0514545
     1338.016    0.05143633
      1338.23     0.0514181
     1338.443    0.05139985
     1338.657    0.05138159
     1338.871    0.05136332
     1339.085    0.05134505
     1339.298    0.05132684
     1339.512    0.05130854
     1339.726    0.05129026
      1339.94      0.051272
     1340.154    0.05126462
     1340.369    0.05126151
     1340.582     0.0512584
     1340.796    0.05125526
      1341.01     0.0512521
     1341.224    0.05124894
     1341.438    0.05124573
     1341.652     0.0512425
     1341.867    0.05123926
      1342.08      0.051236
     1342.295    0.05123271
     1342.509    0.05122939
     1342.724    0.05122605
     1342.938     0.0512227
     1343.153    0.05121931
     1343.367    0.05121593
     1343.581     0.0512125
     1343.796    0.05120905
      1344.01     0.0512056
     1344.225    0.05120209
     1344.439    0.05119859
     1344.654    0.05119506
     1344.869    0.05119151
     1345.084    0.05118793
     1345.298    0.05118435
     1345.513    0.05118072
     1345.728    0.05117707
     1345.942    0.05117342
     1346.157    0.05116972
     1346.373      0.051166
     1346.587    0.05116228
     1346.803    0.05115853
     1347.018    0.05115475
     1347.232    0.05115097
     1347.447    0.05114715
     1347.663     0.0511433
     1347.877    0.05113944
     1348.093    0.05113555
     1348.309    0.05113163
     1348.523    0.05112772
     1348.739    0.05112376
     1348.954    0.05111979
     1349.169    0.05111581
     1349.385    0.05111178
       1349.6    0.05110774
     1349.816    0.05110367
     1350.031    0.05109937
     1350.246    0.05109365
     1350.462    0.05108791
     1350.678    0.05108214
     1350.894    0.05107635
      1351.11    0.05107055
     1351.325    0.05106473
     1351.541    0.05105887
     1351.756    0.05105299
     1351.973    0.05104708
     1352.188    0.05104114
     1352.405     0.0510352
      1352.62    0.05102923
     1352.836    0.05102323
     1353.052     0.0510172
     1353.268    0.05101117
     1353.484     0.0510051
       1353.7      0.050999
     1353.916    0.05099289
     1354.132    0.05098674
     1354.349    0.05098056
     1354.565    0.05097438
     1354.781    0.05096817
     1354.997    0.05096192
     1355.213    0.05095568
      1355.43    0.05094939
     1355.646    0.05094307
     1355.863    0.05093673
     1356.079    0.05093038
     1356.296      0.050924
     1356.512    0.05091761
     1356.729    0.05091117
     1356.945    0.05090471
     1357.161    0.05089825
     1357.378    0.05089174
     1357.595    0.05088522
     1357.812    0.05087866
     1358.028    0.05087211
     1358.246    0.05086548
     1358.462    0.05085888
     1358.679    0.05085222
     1358.896    0.05084556
     1359.114    0.05083885
      1359.33    0.05083216
     1359.547    0.05082541
     1359.764    0.05081864
     1359.981    0.05081184
     1360.199    0.05078979
     1360.416    0.05076629
     1360.633    0.05074288
      1360.85    0.05071938
     1361.068    0.05069586
     1361.284    0.05067243
     1361.502    0.05064889
     1361.719    0.05062536
     1361.937    0.05060182
     1362.154    0.05057828
     1362.372    0.05055471
     1362.589    0.05053122
     1362.807    0.05050764
     1363.024    0.05048406
     1363.241    0.05046056
     1363.459    0.05043696
     1363.677    0.05041335
     1363.895    0.05038974
     1364.113    0.05036611
     1364.331    0.05034249
     1364.548    0.05031893
     1364.766    0.05029529
     1364.984    0.05027163
     1365.201    0.05024805
     1365.419    0.05022438
     1365.638     0.0502007
     1365.856    0.05017702
     1366.074    0.05015333
     1366.292    0.05012962
      1366.51    0.05010599
     1366.728    0.05008228
     1366.946    0.05005856
     1367.164    0.05003491
     1367.382    0.05001118
     1367.601    0.04998742
     1367.819    0.04996367
     1368.038     0.0499399
     1368.256    0.04991614
     1368.474    0.04989243
     1368.693    0.04986865
     1368.912    0.04984486
      1369.13    0.04982105
     1369.348    0.04979732
     1369.567     0.0497735
     1369.786    0.04974966
     1370.005    0.04972584
     1370.224    0.04970197
     1370.443    0.04967807
     1370.661    0.04965427
      1370.88    0.04963036
     1371.099    0.04960646
     1371.317    0.04958262
     1371.536     0.0495587
     1371.756    0.04953467
     1371.974    0.04951082
     1372.194    0.04948688
     1372.413    0.04946291
     1372.631    0.04943903
     1372.851    0.04941506
      1373.07    0.04939107
     1373.289    0.04936709
     1373.508    0.04934318
     1373.728    0.04931917
     1373.947    0.04929515
     1374.167    0.04927114
     1374.386    0.04924712
     1374.605    0.04922315
     1374.824    0.04919912
     1375.044    0.04917491
     1375.264    0.04915009
     1375.483    0.04912535
     1375.703    0.04910044
     1375.922    0.04907567
     1376.142    0.04905083
     1376.362    0.04902598
     1376.581    0.04900118
     1376.801    0.04897633
     1377.021    0.04895145
     1377.241    0.04892654
      1377.46    0.04890173
      1377.68    0.04887682
     1377.901    0.04885191
     1378.121    0.04882698
     1378.341    0.04880205
      1378.56     0.0487772
     1378.781    0.04875225
     1379.001     0.0487273
     1379.221    0.04870234
     1379.441    0.04867744
     1379.662    0.04865238
     1379.882    0.04862738
     1380.102    0.04859642
     1380.323     0.0485583
     1380.543     0.0485202
     1380.763    0.04848223
     1380.983    0.04844414
     1381.204    0.04840606
     1381.424    0.04836811
     1381.645    0.04833004
     1381.866    0.04829185
     1382.086    0.04825391
     1382.307    0.04821585
     1382.528     0.0481778
     1382.748     0.0481399
     1382.969    0.04810185
      1383.19    0.04806383
     1383.411    0.04802581
     1383.632    0.04798779
     1383.853    0.04794977
     1384.073    0.04791189
     1384.294     0.0478739
     1384.516     0.0478359
     1384.737    0.04779792
     1384.957    0.04776007
     1385.178    0.04772209
       1385.4    0.04768412
      1385.62    0.04764628
     1385.842    0.04760822
     1386.063    0.04757039
     1386.285    0.04753244
     1386.506    0.04749452
     1386.728    0.04745658
     1386.948    0.04741877
      1387.17    0.04738085
     1387.391    0.04734295
     1387.613    0.04730505
     1387.835    0.04726714
     1388.057    0.04722924
     1388.278    0.04719147
     1388.499     0.0471536
     1388.721    0.04711573
     1388.942    0.04707798
     1389.164     0.0470401
     1389.386    0.04700225
     1389.607    0.04696453
      1389.83    0.04692656
     1390.052    0.04689467
     1390.274    0.04688209
     1390.496    0.04686946
     1390.718     0.0468568
     1390.939    0.04684417
     1391.161    0.04683146
     1391.384    0.04681874
     1391.606    0.04680599
     1391.828    0.04679323
     1392.051    0.04678044
     1392.272    0.04676767
     1392.495    0.04675483
     1392.717    0.04674197
      1392.94    0.04672909
     1393.162    0.04671623
     1393.384    0.04670331
     1393.607    0.04669036
     1393.829    0.04667739
     1394.052     0.0466644
     1394.275    0.04665139
     1394.497    0.04663838
      1394.72    0.04662533
     1394.942    0.04661225
     1395.165    0.04659919
     1395.387    0.04658606
      1395.61    0.04657292
     1395.833    0.04655975
     1396.056    0.04654655
     1396.279    0.04653333
     1396.502    0.04652014
     1396.725    0.04650687
     1396.948    0.04649358
      1397.17    0.04648033
     1397.394    0.04646699
     1397.617    0.04645365
      1397.84    0.04644028
     1398.063    0.04642687
     1398.287    0.04641345
     1398.509    0.04640006
     1398.733    0.04638659
     1398.956     0.0463731
     1399.179    0.04635964
     1399.403    0.04634611
     1399.627    0.04633251
      1399.85    0.04631897
     1400.073     0.0463017
     1400.297     0.0462769
      1400.52    0.04625218
     1400.744    0.04622736
     1400.968    0.04620254
     1401.191    0.04617779
     1401.415    0.04615295
     1401.638     0.0461281
     1401.862    0.04610323
     1402.086    0.04607834
      1402.31    0.04605347
     1402.534    0.04602866
     1402.758    0.04600376
     1402.982    0.04597884
     1403.206     0.0459515
     1403.429    0.04592403
     1403.654    0.04589636
     1403.878    0.04586887
     1404.102    0.04584128
     1404.327    0.04581368
     1404.551    0.04578609
     1404.775    0.04575857
     1404.999    0.04573096
     1405.223    0.04570334
     1405.447    0.04567579
     1405.672    0.04564817
     1405.896    0.04562053
     1406.121    0.04559287
     1406.345    0.04556523
      1406.57    0.04553755
     1406.794    0.04550997
     1407.019    0.04548229
     1407.244    0.04545461
     1407.468    0.04542701
     1407.693    0.04539931
     1407.918     0.0453715
     1408.142    0.04534389
     1408.367    0.04531617
     1408.592    0.04528845
     1408.817    0.04526081
     1409.042    0.04523307
     1409.267    0.04520531
     1409.491    0.04517765
     1409.716     0.0451499
     1409.942    0.04512213
     1410.167    0.04509419
     1410.392    0.04506622
     1410.618    0.04503821
     1410.843    0.04501022
     1411.068     0.0449823
     1411.293    0.04495429
     1411.519    0.04492626
     1411.743    0.04489832
      1411.97    0.04487019
     1412.195    0.04484215
      1412.42     0.0448142
     1412.646    0.04478616
     1412.871    0.04475818
     1413.096    0.04473012
     1413.322    0.04470205
     1413.548    0.04467396
     1413.773    0.04464597
     1413.999    0.04461788
     1414.225    0.04458977
     1414.451    0.04456165
     1414.677    0.04453354
     1414.903    0.04450543
     1415.128    0.04447739
     1415.354    0.04444925
      1415.58    0.04442112
     1415.806    0.04439305
     1416.032     0.0443648
     1416.259    0.04433664
     1416.484    0.04430856
     1416.711    0.04428037
     1416.937     0.0442522
     1417.162     0.0442241
     1417.389    0.04419591
     1417.615     0.0441677
     1417.842    0.04413949
     1418.068    0.04411137
     1418.295    0.04408305
     1418.521    0.04405491
     1418.747    0.04402668
     1418.974    0.04399844
       1419.2    0.04397028
     1419.427    0.04394202
     1419.653    0.04391376
      1419.88    0.04388548
     1420.107    0.04385709
     1420.334    0.04382855
      1420.56     0.0438001
     1420.787    0.04377155
     1421.014      0.043743
     1421.241    0.04371443
     1421.467    0.04368596
     1421.694    0.04365739
     1421.922    0.04362881
     1422.148    0.04360031
     1422.376    0.04357163
     1422.603    0.04354302
      1422.83    0.04351451
     1423.057    0.04348589
     1423.284    0.04345726
     1423.511    0.04342873
     1423.739     0.0434001
     1423.966    0.04337147
     1424.193    0.04334281
     1424.421    0.04331416
     1424.649     0.0432855
     1424.875    0.04325694
     1425.103     0.0432284
     1425.331    0.04320004
     1425.558    0.04317176
     1425.785    0.04314339
     1426.013      0.043115
      1426.24    0.04308671
     1426.469    0.04305822
     1426.697    0.04302981
     1426.924    0.04300149
     1427.152    0.04297307
      1427.38    0.04294466
     1427.607    0.04291633
     1427.835    0.04288788
     1428.063    0.04285945
     1428.292      0.042831
      1428.52    0.04280253
     1428.748    0.04277408
     1428.975     0.0427457
     1429.204    0.04271724
     1429.432    0.04268874
      1429.66    0.04266027
     1429.888    0.04263187
     1430.117    0.04260321
     1430.345    0.04257442
     1430.573    0.04254561
     1430.802    0.04251677
      1431.03    0.04248805
     1431.259    0.04245922
     1431.487    0.04243038
     1431.716    0.04240154
     1431.944    0.04237279
     1432.173    0.04234394
     1432.401    0.04231507
      1432.63    0.04228621
     1432.859    0.04225734
     1433.088    0.04222844
     1433.316    0.04219966
     1433.545    0.04217077
     1433.774    0.04214188
     1434.003    0.04211307
     1434.232    0.04208416
     1434.461    0.04205525
      1434.69    0.04202633
     1434.919     0.0419974
     1435.148    0.04196846
     1435.377    0.04193962
     1435.606    0.04191067
     1435.836    0.04188172
     1436.065    0.04185276
     1436.294    0.04182389
     1436.524    0.04179483
     1436.753    0.04176595
     1436.982    0.04173696
     1437.212    0.04170797
     1437.441    0.04167898
      1437.67    0.04165007
       1437.9    0.04162108
      1438.13    0.04159206
     1438.359    0.04156314
     1438.589    0.04153411
     1438.818    0.04150507
     1439.048    0.04147603
     1439.278    0.04144699
     1439.508    0.04141795
     1439.737    0.04138899
     1439.967    0.04135993
     1440.197    0.04133056
     1440.427    0.04130123
     1440.657    0.04127172
     1440.887    0.04124237
     1441.117    0.04121295
     1441.347     0.0411835
     1441.578    0.04115405
     1441.807    0.04112469
     1442.037    0.04109523
     1442.268    0.04106576
     1442.498    0.04103638
     1442.728     0.0410069
     1442.959    0.04097733
     1443.189    0.04094795
      1443.42    0.04091845
      1443.65    0.04088895
      1443.88    0.04085954
     1444.111    0.04083003
     1444.341    0.04080051
     1444.571    0.04077108
     1444.803    0.04074146
     1445.034    0.04071192
     1445.264    0.04068248
     1445.495    0.04065294
     1445.726    0.04062339
     1445.956    0.04059392
     1446.187    0.04056436
     1446.418     0.0405348
     1446.649    0.04050522
     1446.879    0.04047574
     1447.111    0.04044606
     1447.342    0.04041655
     1447.573    0.04038696
     1447.804    0.04035735
     1448.036    0.04032774
     1448.266    0.04029824
     1448.498    0.04026861
     1448.729    0.04023898
      1448.96    0.04020935
     1449.192    0.04017973
     1449.423    0.04015008
     1449.654    0.04012053
     1449.886    0.04009086
     1450.117    0.04005696
     1450.348    0.04001901
      1450.58    0.03998096
     1450.812    0.03994292
     1451.043      0.039905
     1451.275    0.03986697
     1451.507    0.03982882
     1451.738    0.03979095
      1451.97    0.03975294
     1452.202    0.03971495
     1452.433    0.03967709
     1452.666    0.03963911
     1452.898    0.03960112
      1453.13    0.03956318
     1453.362    0.03952522
     1453.594    0.03948728
     1453.826    0.03944947
     1454.058    0.03941153
      1454.29    0.03937361
     1454.522    0.03933582
     1454.754    0.03929794
     1454.986    0.03926004
     1455.219    0.03922214
     1455.451     0.0391844
     1455.684    0.03914639
     1455.916    0.03910866
     1456.148    0.03907082
     1456.381    0.03903297
     1456.614    0.03899513
     1456.846    0.03895743
     1457.078    0.03891961
     1457.311     0.0388818
     1457.544      0.038844
