WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f702w
     1928.126   1.065337E-8
     1928.469   1.109580E-8
     1928.813   1.154047E-8
     1929.158   1.198598E-8
     1929.501   1.243074E-8
     1929.845   1.287759E-8
     1930.189   1.292179E-8
     1930.533   1.263668E-8
     1930.878   1.234929E-8
     1931.223   1.206235E-8
     1931.566   1.177576E-8
     1931.911   1.148769E-8
     1932.255   1.120008E-8
     1932.599   1.091109E-8
     1932.944   1.062153E-8
     1933.289   1.033140E-8
     1933.633   1.004174E-8
     1933.979   9.749757E-9
     1934.323   9.458965E-9
     1934.668   9.166879E-9
     1935.014   8.874228E-9
     1935.358   8.581941E-9
     1935.703   8.288255E-9
     1936.049   7.994105E-9
     1936.393   7.700323E-9
     1936.739   7.405035E-9
     1937.085   7.108339E-9
      1937.43   6.813056E-9
     1937.775   6.516265E-9
     1938.121   6.218897E-9
     1938.466   5.922011E-9
     1938.812   5.623608E-9
     1939.158   5.324734E-9
     1939.503   5.026239E-9
     1939.849   4.726328E-9
     1940.195   4.515030E-9
     1940.541   4.372463E-9
     1940.887   4.229616E-9
     1941.233   4.086998E-9
     1941.579   3.943647E-9
     1941.926   3.800068E-9
     1942.272   3.656261E-9
     1942.618   3.512582E-9
     1942.964   3.368268E-9
     1943.311   3.223676E-9
     1943.658   3.078804E-9
     1944.004   2.933704E-9
      1944.35   2.788783E-9
     1944.697   2.643175E-9
     1945.044   2.497285E-9
      1945.39   2.351629E-9
     1945.737   2.205231E-9
     1946.084   2.058603E-9
     1946.432   1.911746E-9
     1946.779   1.764555E-9
     1947.126   1.617187E-9
     1947.473   1.469952E-9
      1947.82   1.322072E-9
     1948.168   1.173859E-9
     1948.514   1.025884E-9
     1948.862  8.772104E-10
      1949.21  7.283062E-10
     1949.558  5.790666E-10
     1949.905  4.296486E-10
     1950.252  4.157303E-10
       1950.6  4.526991E-10
     1950.948  4.897253E-10
     1951.295  5.267046E-10
     1951.644  5.638580E-10
     1951.992  6.010822E-10
     1952.339  6.382457E-10
     1952.688  6.757153E-10
     1953.037  7.131246E-10
     1953.384  7.504862E-10
     1953.733  7.880366E-10
     1954.081  8.256312E-10
     1954.429  8.631911E-10
     1954.778  9.009273E-10
     1955.127  9.387211E-10
     1955.474  9.764661E-10
     1955.823   1.014402E-9
     1956.173   1.052501E-9
     1956.521   1.090446E-9
      1956.87   1.128567E-9
      1957.22   1.166747E-9
     1957.568   1.204878E-9
     1957.917   1.243200E-9
     1958.266   1.281580E-9
     1958.615   1.319910E-9
     1958.965   1.358527E-9
     1959.314   1.396987E-9
     1959.663   1.435625E-9
     1960.013   1.472407E-9
     1960.362   1.459904E-9
     1960.712   1.447345E-9
     1961.061   1.434760E-9
     1961.411   1.422149E-9
      1961.76   1.409557E-9
      1962.11   1.396900E-9
      1962.46   1.384222E-9
     1962.811   1.371523E-9
     1963.161   1.358798E-9
      1963.51   1.346087E-9
      1963.86   1.333315E-9
     1964.211   1.320517E-9
      1964.56   1.307738E-9
     1964.911   1.294894E-9
     1965.262   1.281988E-9
     1965.612   1.269136E-9
     1965.963   1.256224E-9
     1966.314   1.243285E-9
     1966.663   1.230365E-9
     1967.014   1.217379E-9
     1967.365   1.204372E-9
     1967.715   1.191380E-9
     1968.066   1.178326E-9
     1968.417   1.165245E-9
     1968.769   1.152144E-9
      1969.12   1.139016E-9
      1969.47   1.125904E-9
     1969.822   1.112733E-9
     1970.173   1.227286E-9
     1970.524   1.472881E-9
     1970.875   1.719626E-9
     1971.227   1.966838E-9
     1971.579   2.214431E-9
      1971.93   2.462490E-9
     1972.282   2.711017E-9
     1972.633   2.959149E-9
     1972.985   3.208437E-9
     1973.337   3.458195E-9
     1973.688   3.707640E-9
      1974.04   3.958248E-9
     1974.393   4.209238E-9
     1974.744   4.460001E-9
     1975.097   4.712629E-9
      1975.45   4.964941E-9
     1975.801   5.216936E-9
     1976.154   5.470103E-9
     1976.506   5.723652E-9
     1976.858   5.976970E-9
     1977.211   6.231374E-9
     1977.563   6.486251E-9
     1977.916   6.741601E-9
     1978.269   6.997336E-9
     1978.621   7.252746E-9
     1978.974   7.509337E-9
     1979.327   7.766401E-9
     1979.679   8.023051E-9
     1980.033   8.261486E-9
     1980.386   8.308370E-9
     1980.738   8.355187E-9
     1981.092   8.402231E-9
     1981.446   8.449468E-9
     1981.799   8.496506E-9
     1982.152   8.543756E-9
     1982.506   8.591067E-9
     1982.859   8.638312E-9
     1983.212   8.685767E-9
     1983.566   8.733301E-9
     1983.919   8.780769E-9
     1984.274   8.828594E-9
     1984.628   8.876336E-9
     1984.981   8.924008E-9
     1985.336   8.971909E-9
      1985.69   9.019873E-9
     1986.043   9.067752E-9
     1986.397   9.115878E-9
     1986.752   9.164048E-9
     1987.105   9.212154E-9
      1987.46   9.260484E-9
     1987.814   9.308880E-9
     1988.169   9.357357E-9
     1988.524   9.405896E-9
     1988.878   9.454366E-9
     1989.233   9.503050E-9
     1989.588   9.551816E-9
     1989.941   9.600492E-9
     1990.297   9.342213E-9
     1990.652   9.022777E-9
     1991.007   8.702732E-9
     1991.362   8.382188E-9
     1991.717   8.061035E-9
     1992.072   7.740379E-9
     1992.427   7.418119E-9
     1992.783   7.095245E-9
     1993.137   6.772984E-9
     1993.493   6.449001E-9
     1993.849   6.124518E-9
     1994.204   5.799534E-9
      1994.56   5.473938E-9
     1994.915   5.148734E-9
     1995.271   4.822024E-9
     1995.627   4.494811E-9
     1995.983   4.166985E-9
     1996.338   3.839556E-9
     1996.694   3.510612E-9
     1997.051   3.181052E-9
     1997.407   2.850990E-9
     1997.763   2.520311E-9
     1998.119   2.190149E-9
     1998.475   1.858349E-9
     1998.832   1.526046E-9
     1999.187   1.194150E-9
     1999.544  8.607243E-10
     1999.901  5.266798E-10
     2000.257  4.340748E-10
     2000.615  4.344672E-10
     2000.972  4.348586E-10
     2001.328  4.352490E-10
     2001.685  4.356408E-10
     2002.042  4.360328E-10
     2002.398  4.364240E-10
     2002.755  4.368166E-10
     2003.113  4.372092E-10
     2003.469  4.376008E-10
     2003.828  4.379953E-10
     2004.184  4.383874E-10
     2004.542  4.387810E-10
     2004.899  4.391748E-10
     2005.256  4.395675E-10
     2005.614  4.399619E-10
     2005.972  4.403562E-10
     2006.329  4.407509E-10
     2006.686  4.411445E-10
     2007.046  4.415408E-10
     2007.403  4.419350E-10
     2007.761  4.423305E-10
     2008.119  4.427262E-10
     2008.476  4.431209E-10
     2008.835  4.435170E-10
     2009.193  4.439135E-10
      2009.55  4.443089E-10
     2009.909  4.447057E-10
     2010.269  4.526728E-10
     2010.626  4.631521E-10
     2010.985  4.736855E-10
     2011.344  4.842406E-10
     2011.702  4.947818E-10
     2012.061  5.053736E-10
      2012.42  5.159873E-10
     2012.778  5.265903E-10
     2013.137  5.372443E-10
     2013.496  5.479202E-10
     2013.855  5.586145E-10
     2014.215  5.693309E-10
     2014.573  5.800329E-10
     2014.932  5.907896E-10
     2015.292  6.015650E-10
     2015.652  6.123623E-10
      2016.01  6.231453E-10
      2016.37  6.339833E-10
      2016.73  6.448397E-10
     2017.089  6.557186E-10
     2017.449  6.666195E-10
     2017.808  6.775057E-10
     2018.168  6.884439E-10
     2018.528  6.994043E-10
     2018.888  7.103536E-10
     2019.248  7.213548E-10
     2019.608  7.323749E-10
     2019.968  7.434173E-10
     2020.329  7.768255E-10
     2020.689  8.124419E-10
     2021.049  8.480238E-10
     2021.409  8.837762E-10
      2021.77  9.196032E-10
      2022.13  9.553828E-10
     2022.491  9.913461E-10
     2022.851   1.027372E-9
     2023.212   1.063472E-9
     2023.573   1.099635E-9
     2023.933   1.135762E-9
     2024.295   1.172074E-9
     2024.656   1.208449E-9
     2025.017   1.244887E-9
     2025.377   1.281288E-9
     2025.739   1.317876E-9
     2026.099   1.354415E-9
      2026.46   1.391128E-9
     2026.823   1.428028E-9
     2027.184   1.464781E-9
     2027.545   1.501708E-9
     2027.907   1.538710E-9
     2028.268   1.575664E-9
      2028.63   1.612805E-9
     2028.992   1.650010E-9
     2029.353   1.687177E-9
     2029.716   1.724635E-9
     2030.078   1.822641E-9
     2030.439   2.140434E-9
     2030.802   2.459749E-9
     2031.164   2.779619E-9
     2031.525   3.099182E-9
     2031.888   3.420380E-9
      2032.25   3.742136E-9
     2032.612   4.063473E-9
     2032.974   4.386453E-9
     2033.337   4.710100E-9
       2033.7   5.034308E-9
     2034.063   5.359184E-9
     2034.425   5.683634E-9
     2034.788   6.009742E-9
     2035.151   6.336410E-9
     2035.513   6.662758E-9
     2035.876   6.990659E-9
      2036.24   7.320228E-9
     2036.603   7.648371E-9
     2036.966   7.978183E-9
      2037.33   8.308669E-9
     2037.692   8.638723E-9
     2038.056   8.970340E-9
     2038.419   9.302632E-9
     2038.782   9.634600E-9
     2039.146   9.968139E-9
      2039.51   1.030236E-8
     2039.873   1.063714E-8
     2040.237   1.051569E-8
     2040.601   1.015021E-8
     2040.964   9.785052E-9
     2041.329   9.418156E-9
     2041.693   9.050491E-9
     2042.056   8.683294E-9
      2042.42   8.314217E-9
     2042.785   7.944495E-9
     2043.149   7.574003E-9
     2043.514   7.202738E-9
     2043.877   6.831948E-9
     2044.242   6.459390E-9
     2044.607   6.085935E-9
     2044.971   5.713082E-9
     2045.335   5.338328E-9
       2045.7   4.962799E-9
     2046.064   4.587752E-9
     2046.431   4.209660E-9
     2046.796   3.832049E-9
      2047.16   3.454799E-9
     2047.525   3.075758E-9
      2047.89   2.695937E-9
     2048.255   2.316606E-9
      2048.62   1.935349E-9
     2048.986   1.553182E-9
     2049.351   1.170614E-9
     2049.717  7.871330E-10
     2050.083  4.942104E-10
     2050.448  5.128584E-10
     2050.813  5.315873E-10
     2051.179  5.503601E-10
     2051.544  5.691139E-10
      2051.91  5.879488E-10
     2052.276  6.068278E-10
     2052.641  6.256749E-10
     2053.009  6.446795E-10
     2053.374  6.636017E-10
      2053.74  6.826186E-10
     2054.107  7.016668E-10
     2054.472  7.206827E-10
     2054.839  7.398064E-10
     2055.206  7.589617E-10
     2055.571  7.780845E-10
     2055.939  7.973667E-10
     2056.306  8.166292E-10
     2056.672  8.358592E-10
     2057.039  8.551850E-10
     2057.406  8.745422E-10
     2057.771  8.938798E-10
     2058.139  9.133134E-10
     2058.506  9.327917E-10
     2058.872  9.522367E-10
      2059.24  9.717654E-10
     2059.608  9.914040E-10
     2059.975   1.010957E-9
     2060.342   1.005648E-9
     2060.708  9.984946E-10
     2061.076  9.913044E-10
     2061.444  9.840961E-10
     2061.812  9.768799E-10
     2062.179  9.696651E-10
     2062.548  9.623937E-10
     2062.915  9.551577E-10
     2063.283  9.478796E-10
     2063.651  9.405884E-10
     2064.018  9.333034E-10
     2064.386  9.259860E-10
     2064.755  9.186507E-10
     2065.122  9.113266E-10
      2065.49  9.039600E-10
     2065.859  8.965853E-10
     2066.228  8.891927E-10
     2066.596  8.817867E-10
     2066.965  8.743625E-10
     2067.333  8.669499E-10
     2067.702  8.594995E-10
     2068.071  8.520358E-10
     2068.438  8.445786E-10
     2068.808  8.370836E-10
     2069.177  8.295752E-10
     2069.546  8.220535E-10
     2069.915  8.145186E-10
     2070.284  8.047525E-10
     2070.653  7.943359E-10
     2071.022  7.838737E-10
     2071.392  7.733868E-10
      2071.76  7.629168E-10
      2072.13  7.523944E-10
       2072.5  7.418471E-10
     2072.869  7.312888E-10
     2073.239  7.207058E-10
     2073.608  7.101328E-10
     2073.978  6.995139E-10
     2074.348  6.888700E-10
     2074.717  6.782364E-10
     2075.087  6.675567E-10
     2075.458  6.568521E-10
     2075.828  6.461364E-10
     2076.198  6.353884E-10
     2076.569  6.246298E-10
     2076.938  6.138814E-10
     2077.309  6.030794E-10
     2077.679  5.922594E-10
     2078.049  5.814498E-10
      2078.42  5.705866E-10
     2078.791  5.597053E-10
     2079.161  5.488341E-10
     2079.531  5.379167E-10
     2079.904  5.269377E-10
     2080.274  5.868044E-10
     2080.645  6.719461E-10
     2081.015  7.569972E-10
     2081.386  8.424630E-10
     2081.758  9.281192E-10
     2082.128   1.013572E-9
     2082.501   1.099779E-9
     2082.872   1.185839E-9
     2083.243   1.271807E-9
     2083.615   1.358136E-9
     2083.986   1.444656E-9
     2084.357   1.531028E-9
     2084.729   1.617875E-9
     2085.101   1.704801E-9
     2085.472   1.791690E-9
     2085.844   1.878944E-9
     2086.216   1.966333E-9
     2086.588   2.053915E-9
     2086.961   2.141633E-9
     2087.333   2.229488E-9
     2087.704   2.317246E-9
     2088.077   2.405430E-9
     2088.449   2.493750E-9
     2088.821   2.581975E-9
     2089.194   2.670625E-9
     2089.566   2.759354E-9
     2089.939   2.848336E-9
     2090.312   3.036389E-9
     2090.684   3.243394E-9
     2091.057   3.451393E-9
      2091.43   3.659709E-9
     2091.802   3.867793E-9
     2092.176   4.076876E-9
     2092.549   4.286277E-9
     2092.922   4.496131E-9
     2093.296   4.706165E-9
     2093.669   4.916655E-9
     2094.042   5.126911E-9
     2094.415   5.338034E-9
     2094.789   5.549616E-9
     2095.162   5.760822E-9
     2095.535   5.973040E-9
     2095.909   6.185715E-9
     2096.283   6.398708E-9
     2096.657   6.612023E-9
     2097.031   6.825658E-9
     2097.405   7.039050E-9
     2097.779   7.253465E-9
     2098.153   7.468199E-9
     2098.526   7.682693E-9
     2098.901   7.898209E-9
     2099.275   8.114045E-9
     2099.649   8.329502E-9
     2100.025   8.526014E-9
     2100.398   8.426715E-9
     2100.773   8.326936E-9
     2101.148   8.227001E-9
     2101.521   8.127174E-9
     2101.896   8.026864E-9
     2102.271   7.926396E-9
     2102.647   7.825710E-9
     2103.022   7.724865E-9
     2103.397   7.623865E-9
     2103.771   7.523036E-9
     2104.147   7.421658E-9
     2104.522   7.320122E-9
     2104.896   7.218760E-9
     2105.272   7.116911E-9
     2105.648   7.014839E-9
     2106.022   6.912941E-9
     2106.398   6.810488E-9
     2106.775   6.707612E-9
      2107.15   6.605176E-9
     2107.526   6.502249E-9
     2107.902   6.399166E-9
     2108.277   6.296192E-9
     2108.653   6.192725E-9
     2109.029   6.089099E-9
     2109.405   5.985587E-9
     2109.782   5.881307E-9
     2110.157   5.748744E-9
     2110.534   5.575441E-9
      2110.91   5.402001E-9
     2111.286   5.228757E-9
     2111.663   5.054698E-9
      2112.04   4.880272E-9
     2112.415   4.706271E-9
     2112.792   4.531340E-9
     2113.169   4.356155E-9
     2113.546   4.180601E-9
     2113.923   4.004794E-9
     2114.301   3.828732E-9
     2114.677   3.652987E-9
     2115.054   3.476303E-9
     2115.431   3.299362E-9
     2115.808   3.122741E-9
     2116.185   2.945292E-9
     2116.563   2.767472E-9
      2116.94   2.589396E-9
     2117.318   2.411064E-9
     2117.695   2.232939E-9
     2118.073   2.054095E-9
     2118.451   1.874764E-9
     2118.829   1.695291E-9
     2119.206   1.516027E-9
     2119.583   1.336041E-9
     2119.962   1.155565E-9
      2120.34   1.118706E-9
     2120.719   1.097892E-9
     2121.096   1.077116E-9
     2121.474   1.056244E-9
     2121.853   1.035329E-9
      2122.23   1.014452E-9
     2122.609  9.934782E-10
     2122.988  9.724750E-10
     2123.366  9.514290E-10
     2123.745  9.303534E-10
     2124.124  9.092485E-10
     2124.502  8.881819E-10
     2124.881  8.670044E-10
      2125.26  8.457975E-10
     2125.638  8.246153E-10
     2126.018  8.033491E-10
     2126.397  7.820397E-10
     2126.775  7.607694E-10
     2127.156  7.393183E-10
     2127.535  7.179197E-10
     2127.914  6.965469E-10
     2128.294  6.750616E-10
     2128.673  6.535603E-10
     2129.052  6.320847E-10
     2129.432  6.105102E-10
     2129.812  5.889058E-10
     2130.192  5.909777E-10
     2130.572  6.163340E-10
     2130.951  6.416412E-10
     2131.331  6.670791E-10
     2131.711  6.925331E-10
     2132.091  7.179707E-10
     2132.471  7.435066E-10
     2132.852  7.690917E-10
     2133.231  7.946274E-10
     2133.612  8.202778E-10
     2133.994  8.460437E-10
     2134.373  8.716940E-10
     2134.754  8.974597E-10
     2135.135  9.232582E-10
     2135.515  9.490233E-10
     2135.896  9.748876E-10
     2136.277   1.000802E-9
     2136.657   1.026682E-9
     2137.039   1.052745E-9
     2137.419   1.078692E-9
     2137.801   1.104771E-9
     2138.182   1.130899E-9
     2138.564   1.157114E-9
     2138.944   1.183282E-9
     2139.326   1.209569E-9
     2139.708   1.235910E-9
     2140.088   1.285481E-9
      2140.47   1.412549E-9
     2140.852   1.539786E-9
     2141.234   1.667275E-9
     2141.616   1.794936E-9
     2141.997   1.922357E-9
     2142.379   2.050440E-9
     2142.762   2.178694E-9
     2143.143   2.306709E-9
     2143.525   2.435305E-9
     2143.909   2.564566E-9
      2144.29   2.693175E-9
     2144.673   2.822368E-9
     2145.055   2.951733E-9
     2145.437   3.080939E-9
      2145.82   3.210730E-9
     2146.203   3.340777E-9
     2146.585   3.470581E-9
     2146.968   3.600888E-9
     2147.351   3.731535E-9
     2147.734   3.862273E-9
     2148.117   3.993267E-9
     2148.499   4.124016E-9
     2148.883   4.255355E-9
     2149.266   4.386952E-9
     2149.648   4.518303E-9
     2150.032   4.631914E-9
     2150.416   4.544004E-9
     2150.799   4.455925E-9
     2151.183   4.367732E-9
     2151.567   4.279424E-9
      2151.95   4.191226E-9
     2152.333   4.102690E-9
     2152.718   4.013982E-9
     2153.101   3.925386E-9
     2153.485   3.836392E-9
     2153.869   3.747283E-9
     2154.252   3.658343E-9
     2154.638   3.568720E-9
     2155.022   3.479209E-9
     2155.406   3.389867E-9
      2155.79   3.300124E-9
     2156.175   3.210209E-9
     2156.558   3.120465E-9
     2156.943   3.030319E-9
     2157.328   2.940000E-9
     2157.713   2.849622E-9
     2158.098   2.759070E-9
     2158.483   2.668345E-9
     2158.867   2.577849E-9
     2159.252   2.486891E-9
     2159.637   2.395817E-9
     2160.022   2.306384E-9
     2160.407   2.242126E-9
     2160.792   2.177995E-9
     2161.177   2.113583E-9
     2161.564   2.048888E-9
     2161.948   1.984484E-9
     2162.334   1.919798E-9
      2162.72   1.854993E-9
     2163.105   1.790316E-9
      2163.49   1.725396E-9
     2163.877   1.660317E-9
     2164.261   1.595406E-9
     2164.649   1.529965E-9
     2165.035   1.464651E-9
      2165.42   1.399424E-9
     2165.807   1.333955E-9
     2166.193   1.268365E-9
     2166.578   1.202904E-9
     2166.965   1.137117E-9
     2167.352   1.071251E-9
     2167.737   1.005514E-9
     2168.124  9.394904E-10
     2168.511  8.733468E-10
     2168.898  8.071241E-10
     2169.285  7.408228E-10
     2169.671  6.746521E-10
     2170.058  6.326995E-10
     2170.445  7.305038E-10
     2170.831  8.281676E-10
     2171.219  9.261850E-10
     2171.607   1.024680E-9
     2171.993   1.122664E-9
     2172.381   1.221126E-9
     2172.769   1.319632E-9
     2173.155   1.417998E-9
     2173.543   1.516843E-9
     2173.931   1.615733E-9
     2174.317   1.714481E-9
     2174.705   1.813649E-9
     2175.094   1.912986E-9
      2175.48   2.012118E-9
      2175.87   2.111921E-9
     2176.258   2.211644E-9
     2176.645   2.311099E-9
     2177.033   2.411037E-9
     2177.422   2.511085E-9
     2177.809   2.610988E-9
     2178.198   2.711313E-9
     2178.587   2.811749E-9
     2178.975   2.912291E-9
     2179.364   3.012943E-9
     2179.752   3.113449E-9
     2180.141   3.144987E-9
      2180.53   3.053917E-9
     2180.918   2.963040E-9
     2181.307   2.871843E-9
     2181.696   2.780439E-9
     2182.085   2.689001E-9
     2182.473   2.597699E-9
     2182.864   2.505731E-9
     2183.252   2.414187E-9
     2183.642   2.322322E-9
     2184.031   2.230305E-9
      2184.42   2.138427E-9
      2184.81   2.046226E-9
       2185.2   1.953874E-9
     2185.588   1.861719E-9
     2185.979   1.768891E-9
      2186.37   1.676203E-9
     2186.759   1.583711E-9
     2187.149   1.490836E-9
     2187.539   1.397809E-9
     2187.928   1.304980E-9
     2188.319   1.211768E-9
     2188.709   1.118461E-9
     2189.098   1.025295E-9
     2189.489  9.317428E-10
      2189.88  8.380971E-10
     2190.271  8.099418E-10
     2190.661  8.109796E-10
     2191.051  8.120154E-10
     2191.442  8.130557E-10
     2191.833  8.140962E-10
     2192.224  8.151380E-10
     2192.614  8.161778E-10
     2193.006  8.172244E-10
     2193.396  8.182656E-10
     2193.788  8.193109E-10
     2194.179  8.203568E-10
      2194.57  8.214009E-10
     2194.961  8.224490E-10
     2195.353  8.234975E-10
     2195.743  8.245445E-10
     2196.135  8.255951E-10
     2196.527  8.266466E-10
     2196.919  8.276987E-10
     2197.311  8.287524E-10
     2197.702  8.298033E-10
     2198.094  8.308582E-10
     2198.486  8.319146E-10
     2198.878  8.329709E-10
      2199.27  8.340252E-10
     2199.662  8.350844E-10
     2200.055  8.351185E-10
     2200.447  8.288069E-10
