WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t nicmos,2,f187w
     15194.93            0.
     15195.58            0.
     15196.23            0.
     15196.87            0.
     15197.54            0.
     15198.19   3.331083E-5
     15198.84            0.
     15199.47            0.
     15200.12            0.
     15200.77            0.
     15201.42            0.
     15202.08   4.361700E-5
     15202.73   3.477588E-5
     15203.38   2.593383E-5
     15204.03   1.580540E-5
     15204.68            0.
     15205.33            0.
     15205.98            0.
     15206.62            0.
     15207.27   1.462791E-5
     15207.92   7.426027E-5
     15208.57   9.878210E-5
     15209.22   1.183488E-4
     15209.87   1.379176E-4
     15210.52   9.198484E-5
     15211.17   3.003720E-5
     15211.83            0.
     15212.48            0.
     15213.13            0.
     15213.76   8.298358E-6
     15214.42            0.
     15215.07            0.
     15215.74            0.
     15216.37            0.
     15217.02            0.
     15217.67   5.206351E-5
     15218.33   5.410097E-5
     15218.98            0.
     15219.63            0.
     15220.28            0.
     15220.93   5.610922E-6
     15221.58   6.933382E-5
     15222.24   9.721994E-5
     15222.89   6.148301E-5
     15223.52   2.659976E-5
     15224.17   5.657505E-6
     15224.83   2.540874E-5
     15225.48   4.513247E-5
     15226.13   5.354138E-5
     15226.78   1.630708E-5
     15227.43            0.
     15228.09            0.
     15228.74            0.
     15229.39            0.
     15230.04   1.594563E-5
     15230.68            0.
     15231.33            0.
     15231.98            0.
     15232.65            0.
     15233.29            0.
     15233.94            0.
     15234.59            0.
     15235.24            0.
      15235.9   3.031787E-5
     15236.55   3.108767E-5
      15237.2   1.528104E-5
     15237.85            0.
     15238.49   1.006538E-6
     15239.16   7.958046E-6
     15239.81   1.474790E-5
     15240.45            0.
      15241.1            0.
     15241.75            0.
     15242.41            0.
     15243.06            0.
     15243.71   6.335100E-5
     15244.36   8.328853E-5
     15245.02   6.325203E-5
     15245.67   4.318347E-5
     15246.32   1.459893E-5
     15246.97            0.
     15247.63            0.
     15248.26            0.
     15248.92            0.
     15249.57   2.179449E-5
     15250.22   3.308144E-5
     15250.88            0.
     15251.53            0.
     15252.18            0.
     15252.83            0.
     15253.49            0.
     15254.14            0.
     15254.79            0.
     15255.43            0.
      15256.1            0.
     15256.75   2.786984E-5
     15257.41   1.084451E-4
     15258.04   1.774562E-4
      15258.7   1.164384E-4
     15259.35   5.541425E-5
       15260.            0.
     15260.66            0.
     15261.31            0.
     15261.96            0.
     15262.62            0.
     15263.27            0.
     15263.92            0.
     15264.58   3.804800E-6
     15265.22   7.415517E-6
     15265.87   1.112076E-5
     15266.52   3.044914E-5
     15267.18   5.364938E-5
     15267.83   7.688672E-5
     15268.48   7.086561E-5
     15269.14   5.462526E-5
     15269.79   3.840748E-5
     15270.45   2.843726E-5
      15271.1   2.140065E-5
     15271.75   1.435280E-5
     15272.39   9.575464E-6
     15273.04   6.013577E-6
      15273.7   2.451322E-6
     15274.37   7.055436E-7
     15275.01   5.195982E-7
     15275.66   3.284998E-7
     15276.32            0.
     15276.97            0.
     15277.62            0.
     15278.28            0.
     15278.93            0.
     15279.59            0.
     15280.24            0.
     15280.89            0.
     15281.55   8.534570E-6
      15282.2   1.814756E-5
     15282.84   2.175080E-5
      15283.5   2.545943E-5
     15284.15   2.747202E-5
      15284.8   2.381892E-5
     15285.46   2.016544E-5
     15286.11   1.495740E-5
     15286.77   2.307015E-6
     15287.42            0.
     15288.08            0.
     15288.73            0.
     15289.39            0.
     15290.02            0.
     15290.68            0.
     15291.33            0.
     15292.01   4.803761E-7
     15292.64            0.
      15293.3            0.
     15293.95            0.
     15294.61            0.
     15295.26   5.590135E-5
     15295.92   1.361839E-4
     15296.57   8.381942E-5
     15297.21   1.425665E-5
     15297.88            0.
     15298.54            0.
     15299.19            0.
     15299.83            0.
     15300.49            0.
     15301.14            0.
      15301.8            0.
     15302.45   1.087064E-5
     15303.11   9.848768E-5
     15303.76   1.861074E-4
     15304.42   1.499676E-4
     15305.07   4.401097E-5
     15305.73            0.
     15306.38            0.
     15307.02            0.
     15307.68            0.
     15308.33            0.
     15308.99            0.
     15309.65            0.
      15310.3            0.
     15310.96            0.
     15311.61   2.585311E-5
     15312.27   3.634826E-5
     15312.92   1.435724E-5
     15313.58            0.
     15314.22            0.
     15314.87            0.
     15315.55            0.
      15316.2            0.
     15316.84            0.
      15317.5            0.
     15318.15            0.
     15318.81            0.
     15319.46            0.
     15320.12            0.
     15320.78            0.
     15321.43            0.
     15322.09            0.
     15322.75            0.
      15323.4            0.
     15324.04            0.
      15324.7            0.
     15325.35            0.
     15326.01            0.
     15326.67            0.
     15327.32            0.
     15327.98            0.
     15328.63            0.
     15329.29            0.
     15329.95            0.
      15330.6   4.253672E-6
     15331.26   8.008641E-6
      15331.9   1.166872E-5
     15332.56   7.528232E-6
     15333.21   1.966421E-6
     15333.89            0.
     15334.53            0.
     15335.18            0.
     15335.84            0.
      15336.5            0.
     15337.15            0.
     15337.81            0.
     15338.47            0.
     15339.12   1.149776E-5
     15339.78   3.707334E-5
     15340.44   2.715857E-5
     15341.09            0.
     15341.73            0.
     15342.39            0.
     15343.05            0.
     15343.71   2.340645E-5
     15344.36   3.313474E-5
     15345.02   3.125095E-5
     15345.68   2.936712E-5
     15346.33   1.165891E-5
     15346.99            0.
     15347.65            0.
     15348.31            0.
     15348.95            0.
      15349.6   2.641393E-5
     15350.26   2.596743E-5
     15350.93            0.
     15351.58            0.
     15352.23            0.
     15352.89   4.052803E-5
     15353.55   1.743798E-4
      15354.2   2.276029E-4
     15354.86   1.016258E-4
     15355.52            0.
     15356.16            0.
     15356.82            0.
     15357.49            0.
     15358.15   3.545227E-6
     15358.79            0.
     15359.45            0.
     15360.11            0.
     15360.76            0.
     15361.42            0.
     15362.08   2.925510E-5
     15362.74            0.
      15363.4            0.
     15364.05            0.
     15364.71            0.
     15365.37            0.
     15366.01            0.
     15366.67            0.
     15367.33            0.
     15367.98   6.665798E-5
     15368.64   2.830576E-5
      15369.3            0.
     15369.96            0.
     15370.62            0.
     15371.27            0.
     15371.93            0.
     15372.59            0.
     15373.25            0.
     15373.89            0.
     15374.57            0.
     15375.22            0.
     15375.87            0.
     15376.52            0.
     15377.18            0.
     15377.84   2.541608E-5
      15378.5   1.573354E-5
     15379.16            0.
     15379.82            0.
     15380.48            0.
     15381.13            0.
     15381.79            0.
     15382.45            0.
     15383.11            0.
     15383.75            0.
     15384.41            0.
     15385.07   3.335651E-6
     15385.73   4.600112E-5
     15386.39   1.820262E-5
     15387.05            0.
     15387.71            0.
     15388.36            0.
     15389.02            0.
     15389.68            0.
     15390.34            0.
     15390.98            0.
     15391.64            0.
      15392.3            0.
     15392.98            0.
     15393.62            0.
     15394.28            0.
     15394.94   1.132755E-4
      15395.6   2.563144E-4
     15396.26   3.283530E-4
     15396.92   2.884645E-4
     15397.57   2.485749E-4
     15398.23   1.847071E-4
     15398.89   7.754473E-5
     15399.55            0.
     15400.21            0.
     15400.85            0.
     15401.51            0.
     15402.17            0.
     15402.83            0.
     15403.49            0.
     15404.15   2.152601E-5
     15404.81   3.648594E-5
     15405.47   5.146998E-5
     15406.13   6.499475E-5
     15406.79   7.272257E-5
     15407.45   8.045139E-5
     15408.11   8.404955E-5
     15408.75   6.755576E-5
     15409.41   5.065939E-5
     15410.09   3.559028E-5
     15410.73   3.542377E-5
     15411.39   3.525319E-5
     15412.05   3.217177E-5
     15412.71            0.
     15413.37            0.
     15414.03            0.
     15414.69            0.
     15415.35            0.
       15416.            0.
     15416.67            0.
     15417.33            0.
     15417.99            0.
     15418.64            0.
      15419.3            0.
     15419.96            0.
     15420.62            0.
     15421.28            0.
     15421.94   5.566792E-5
      15422.6   2.800431E-5
     15423.26            0.
     15423.92            0.
     15424.58            0.
     15425.24   1.060185E-5
     15425.88   4.592672E-5
     15426.54   4.927707E-6
     15427.21            0.
     15427.87            0.
     15428.53            0.
     15429.19            0.
     15429.85            0.
     15430.51            0.
     15431.17   7.061005E-5
     15431.83   1.625847E-4
     15432.49   1.321412E-4
     15433.13   6.127544E-5
     15433.81            0.
     15434.47            0.
     15435.13   3.146119E-5
     15435.78   6.860074E-5
     15436.44   4.463888E-5
      15437.1            0.
     15437.76            0.
     15438.42            0.
     15439.08   1.416986E-5
     15439.75   7.522075E-5
     15440.41   5.281249E-5
     15441.07            0.
     15441.73            0.
     15442.39            0.
     15443.03            0.
      15443.7            0.
     15444.36   1.845465E-5
     15445.02   2.996944E-5
     15445.68   4.150273E-5
     15446.34   2.109805E-5
       15447.            0.
     15447.66            0.
     15448.33            0.
     15448.99            0.
     15449.65            0.
     15450.29            0.
     15450.95            0.
     15451.62            0.
     15452.28            0.
     15452.96            0.
      15453.6            0.
     15454.26            0.
     15454.92            0.
     15455.59            0.
     15456.25            0.
     15456.91   1.477690E-5
     15457.57   3.825088E-5
     15458.23   6.780415E-5
      15458.9   1.086212E-4
     15459.56   1.494435E-4
      15460.2   1.749098E-4
     15460.86   1.690125E-4
     15461.53   1.631058E-4
     15462.19   1.357829E-4
     15462.85   5.463741E-5
     15463.51            0.
     15464.17            0.
     15464.84            0.
      15465.5   4.476277E-5
     15466.16   7.272972E-5
     15466.82   8.542802E-6
     15467.49            0.
     15468.13            0.
     15468.79            0.
     15469.46            0.
     15470.14            0.
     15470.78            0.
     15471.44            0.
     15472.11            0.
     15472.77            0.
     15473.43            0.
     15474.09            0.
     15474.76            0.
      15475.4   1.383992E-5
     15476.07   2.781844E-5
     15476.75   5.860146E-6
     15477.41            0.
     15478.05            0.
     15478.72            0.
     15479.38            0.
     15480.04            0.
     15480.71            0.
     15481.37            0.
     15482.03   2.692253E-5
     15482.69            0.
     15483.36            0.
     15484.02            0.
     15484.68            0.
     15485.33            0.
     15485.99            0.
     15486.66            0.
     15487.32   6.714936E-6
     15487.98   6.339845E-5
     15488.64   6.496833E-5
     15489.31   6.495149E-5
     15489.97   6.493466E-5
     15490.63   1.988901E-5
      15491.3            0.
     15491.96            0.
     15492.61            0.
     15493.27   6.266536E-6
     15493.95   5.100741E-5
     15494.61   3.005327E-5
     15495.26   4.618523E-6
     15495.92            0.
     15496.59            0.
     15497.25            0.
     15497.92            0.
     15498.58            0.
     15499.24            0.
     15499.91   1.240139E-4
     15500.57   3.409250E-5
     15501.23            0.
      15501.9            0.
     15502.54            0.
     15503.21            0.
     15503.87   1.031532E-4
     15504.54   8.156325E-5
      15505.2   2.596062E-5
     15505.86            0.
     15506.53            0.
     15507.19            0.
     15507.86            0.
     15508.52            0.
     15509.18            0.
     15509.85            0.
      15510.5            0.
     15511.16            0.
     15511.82            0.
      15512.5            0.
     15513.15            0.
     15513.82            0.
     15514.48            0.
     15515.15            0.
     15515.81            0.
     15516.47   3.966362E-5
     15517.14   1.289138E-4
      15517.8   2.180361E-4
     15518.47   1.734283E-4
     15519.13   7.251413E-5
      15519.8            0.
     15520.44            0.
     15521.11            0.
     15521.77   4.324984E-6
     15522.44            0.
      15523.1            0.
     15523.77            0.
     15524.43            0.
      15525.1            0.
     15525.76            0.
     15526.43            0.
     15527.09            0.
     15527.74            0.
      15528.4            0.
     15529.07            0.
     15529.75            0.
      15530.4            0.
     15531.06            0.
     15531.73            0.
     15532.39            0.
     15533.06            0.
     15533.72            0.
     15534.39            0.
     15535.04            0.
      15535.7            0.
     15536.39            0.
     15537.05            0.
      15537.7            0.
     15538.36            0.
     15539.03            0.
      15539.7            0.
     15540.36   2.483536E-5
     15541.03   1.504593E-5
     15541.69   5.241788E-6
     15542.36   3.662409E-6
     15543.02   9.199689E-6
     15543.69   1.472905E-5
     15544.35            0.
     15545.02            0.
     15545.67            0.
     15546.33            0.
       15547.            0.
     15547.67            0.
     15548.33            0.
       15549.            0.
     15549.66            0.
     15550.33            0.
     15550.99            0.
     15551.66   8.013561E-6
     15552.33   3.312215E-5
     15552.97            0.
     15553.66            0.
     15554.32            0.
     15554.97            0.
     15555.64            0.
      15556.3            0.
     15556.97            0.
     15557.64   4.737384E-5
      15558.3   1.040889E-4
     15558.97   1.317885E-4
     15559.64   1.594891E-4
      15560.3   1.306405E-4
     15560.97   3.384011E-5
     15561.63            0.
      15562.3            0.
     15562.95            0.
     15563.62            0.
     15564.28            0.
     15564.95            0.
     15565.62   8.898285E-5
     15566.28   1.372448E-4
     15566.95   1.169760E-4
     15567.62   9.667669E-5
     15568.28   8.326489E-5
     15568.95   7.919356E-5
     15569.62   7.511608E-5
     15570.27   4.046234E-5
     15570.93            0.
      15571.6            0.
     15572.28            0.
     15572.93            0.
      15573.6   2.485284E-5
     15574.27   8.009456E-5
     15574.93   9.596124E-5
      15575.6   1.118285E-4
     15576.27   7.859511E-5
     15576.93            0.
      15577.6            0.
     15578.27            0.
     15578.94            0.
      15579.6            0.
     15580.25            0.
     15580.92            0.
     15581.59            0.
     15582.25            0.
     15582.92            0.
     15583.59            0.
     15584.26            0.
     15584.92   4.173930E-5
     15585.59   1.028640E-4
     15586.26   1.226929E-4
     15586.93   7.714936E-5
     15587.58   3.273780E-5
     15588.24   4.441534E-7
     15588.91            0.
      15589.6            0.
     15590.25            0.
     15590.91   9.810740E-7
     15591.58   1.904603E-5
     15592.25   2.462312E-5
     15592.92   9.145443E-6
     15593.58            0.
     15594.25            0.
      15594.9            0.
     15595.57            0.
     15596.24            0.
     15596.92            0.
     15597.59   7.266759E-7
     15598.24   1.816327E-5
     15598.91            0.
     15599.58            0.
     15600.25            0.
     15600.91            0.
     15601.58            0.
     15602.25            0.
     15602.92            0.
     15603.59            0.
     15604.25            0.
     15604.92            0.
     15605.57            0.
     15606.24            0.
     15606.91            0.
     15607.58            0.
     15608.25   1.770590E-5
     15608.92   3.217687E-5
     15609.58   4.667040E-5
     15610.25   4.404642E-5
     15610.92   1.314451E-5
     15611.59            0.
     15612.26            0.
     15612.91            0.
     15613.58            0.
     15614.26   7.547944E-6
     15614.93   2.602510E-5
     15615.58   4.404475E-5
     15616.25   3.708862E-5
     15616.92            0.
     15617.59            0.
     15618.26            0.
     15618.93            0.
      15619.6   5.018453E-5
     15620.26   7.480492E-5
     15620.93   4.645449E-5
      15621.6   1.810128E-5
     15622.27   1.015746E-5
     15622.92   3.155370E-5
     15623.59   5.349658E-5
     15624.26   5.479865E-5
     15624.93   2.397952E-5
      15625.6            0.
     15626.27            0.
     15626.94            0.
     15627.61            0.
     15628.28            0.
     15628.95            0.
     15629.61            0.
     15630.28            0.
     15630.94            0.
     15631.61            0.
     15632.27            0.
     15632.96            0.
     15633.61            0.
     15634.28   3.305974E-5
     15634.95   8.272088E-5
     15635.62   1.324593E-4
     15636.29   1.414731E-4
     15636.96   9.783213E-5
     15637.63   5.412321E-5
      15638.3   1.046763E-5
     15638.97            0.
     15639.64            0.
     15640.29            0.
     15640.96            0.
     15641.63            0.
      15642.3            0.
     15642.97            0.
     15643.64   7.173770E-6
     15644.31   1.707623E-5
     15644.98            0.
     15645.65            0.
     15646.32            0.
     15646.99            0.
     15647.66            0.
     15648.31            0.
     15648.98            0.
     15649.65            0.
     15650.34            0.
     15650.99            0.
     15651.66            0.
     15652.33            0.
       15653.            0.
     15653.67   3.716522E-5
     15654.35   3.314282E-5
     15655.02            0.
     15655.67            0.
     15656.34            0.
     15657.03            0.
      15657.7            0.
     15658.35            0.
     15659.02            0.
     15659.69            0.
     15660.36            0.
     15661.03            0.
      15661.7            0.
     15662.37            0.
     15663.04            0.
     15663.72            0.
     15664.39            0.
     15665.06            0.
     15665.73   1.194957E-5
     15666.38   2.493227E-7
     15667.05            0.
     15667.72            0.
     15668.39            0.
     15669.07            0.
     15669.74            0.
     15670.41            0.
     15671.08            0.
     15671.75            0.
     15672.42            0.
     15673.07            0.
     15673.75            0.
     15674.43            0.
      15675.1            0.
     15675.76            0.
     15676.43   1.515705E-5
      15677.1   1.668180E-4
     15677.77   3.184938E-4
     15678.44   3.506826E-4
     15679.12   3.216057E-4
     15679.79   2.924836E-4
     15680.46   1.927662E-4
     15681.13   6.001208E-5
      15681.8            0.
     15682.47            0.
     15683.14            0.
      15683.8   2.327436E-5
     15684.47   5.570415E-6
     15685.14            0.
     15685.81            0.
     15686.49            0.
     15687.16            0.
     15687.83            0.
      15688.5            0.
     15689.17            0.
     15689.84   7.084201E-5
     15690.52   7.059590E-5
     15691.17   4.777632E-5
     15691.84   2.437633E-5
     15692.51            0.
      15693.2            0.
     15693.86            0.
     15694.53            0.
      15695.2            0.
     15695.87            0.
     15696.55            0.
     15697.22            0.
     15697.89            0.
     15698.56            0.
     15699.24            0.
     15699.91            0.
     15700.58            0.
     15701.24            0.
     15701.91            0.
     15702.58            0.
     15703.25   7.188578E-5
     15703.92   2.735182E-4
      15704.6   1.827132E-4
     15705.27   5.528776E-5
     15705.94            0.
     15706.62            0.
     15707.29            0.
     15707.96   2.879670E-5
     15708.62            0.
     15709.29            0.
     15709.96            0.
     15710.65            0.
     15711.31   4.631736E-5
     15711.98   1.129239E-4
     15712.65   7.559400E-5
     15713.32   3.482905E-5
       15714.            0.
     15714.67   2.429999E-6
     15715.34   1.102766E-5
       15716.   1.938931E-5
     15716.67            0.
     15717.36            0.
     15718.04            0.
     15718.69            0.
     15719.36            0.
     15720.04            0.
     15720.71            0.
     15721.38            0.
     15722.06            0.
     15722.73            0.
      15723.4            0.
     15724.08            0.
     15724.75            0.
     15725.42            0.
      15726.1            0.
     15726.75            0.
     15727.43            0.
      15728.1   9.798268E-7
     15728.77   4.830490E-5
     15729.45   9.556561E-5
     15730.12   1.178262E-4
     15730.79   2.450329E-5
     15731.47            0.
     15732.14            0.
     15732.81            0.
     15733.49            0.
     15734.14   1.300741E-6
     15734.84   5.269465E-6
     15735.51   9.137636E-6
     15736.18   1.271515E-5
     15736.84   1.544282E-5
     15737.51   1.824381E-5
     15738.19   3.215736E-5
     15738.86   7.495794E-5
     15739.54   1.177004E-4
     15740.21   1.430644E-4
     15740.88   1.300264E-4
     15741.54   1.173083E-4
     15742.23   9.813048E-5
     15742.91   6.828082E-5
     15743.58   3.842852E-5
     15744.24   1.748952E-5
     15744.91   1.086161E-5
     15745.59   4.223496E-6
     15746.26            0.
     15746.93            0.
     15747.61            0.
     15748.28   6.954449E-7
     15748.96   2.019618E-5
     15749.63   3.969867E-5
     15750.31   3.257780E-5
     15750.98            0.
     15751.64            0.
     15752.31            0.
     15752.99   9.180287E-7
     15753.66   4.663234E-5
     15754.34   6.963889E-5
     15755.01   6.973610E-5
     15755.68   6.983344E-5
     15756.36   4.548037E-5
     15757.03            0.
     15757.71            0.
     15758.38            0.
     15759.04            0.
     15759.73            0.
     15760.41   1.627789E-7
     15761.08   1.320083E-5
     15761.74   2.591931E-5
     15762.42   2.689510E-5
     15763.09   2.036557E-5
     15763.77   1.383542E-5
     15764.44   2.009811E-5
     15765.12   3.316979E-5
     15765.79   4.626159E-5
     15766.47            0.
     15767.14            0.
     15767.82            0.
     15768.49            0.
     15769.15            0.
     15769.82   1.607994E-5
      15770.5   2.936601E-5
     15771.17   1.640703E-5
     15771.87   3.090458E-6
     15772.53   2.118039E-5
      15773.2   4.762023E-5
     15773.88   7.410086E-5
     15774.55   7.649661E-5
     15775.23   7.352486E-5
      15775.9   7.055281E-5
     15776.58   3.637779E-5
     15777.24            0.
     15777.91            0.
     15778.61            0.
     15779.28   3.374259E-6
     15779.94   2.896998E-5
     15780.62            0.
     15781.29            0.
     15781.97            0.
     15782.64            0.
     15783.32            0.
     15783.99            0.
     15784.67            0.
     15785.35            0.
     15786.02            0.
     15786.68            0.
     15787.36            0.
     15788.03            0.
     15788.71            0.
     15789.38   1.964085E-5
     15790.06   1.142173E-4
     15790.74   7.155958E-5
     15791.41   2.895939E-5
     15792.09            0.
     15792.77   1.455427E-5
     15793.44   3.452980E-5
     15794.12   5.099949E-5
     15794.79   5.105283E-5
     15795.45   5.110482E-5
     15796.15   4.821136E-5
     15796.82   3.473380E-5
     15797.48   2.160508E-5
     15798.16            0.
     15798.84            0.
     15799.51            0.
     15800.19            0.
     15800.87            0.
     15801.54            0.
      15802.2            0.
      15802.9            0.
     15803.57            0.
     15804.25   8.483318E-6
     15804.91            0.
     15805.58            0.
     15806.26            0.
     15806.94            0.
     15807.62            0.
     15808.29            0.
     15808.97            0.
     15809.65            0.
     15810.32            0.
       15811.            0.
     15811.68            0.
     15812.35            0.
     15813.01            0.
     15813.69            0.
     15814.37            0.
     15815.05            0.
     15815.72            0.
      15816.4            0.
     15817.08            0.
     15817.75            0.
     15818.43            0.
     15819.11            0.
     15819.79            0.
     15820.46            0.
     15821.14            0.
     15821.82            0.
      15822.5            0.
     15823.16            0.
     15823.83            0.
     15824.51            0.
     15825.19   3.850394E-5
     15825.87   1.163246E-4
     15826.54   1.495578E-4
     15827.22   1.719240E-4
      15827.9   1.942912E-4
     15828.58   9.799424E-5
