WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f625w
     3088.525   1.212179E-6
      3088.91   1.211953E-6
     3089.296   1.211727E-6
     3089.681   1.211502E-6
     3090.066   1.211291E-6
     3090.452   1.211143E-6
     3090.838   1.210995E-6
     3091.225   1.210847E-6
     3091.611   1.210699E-6
     3091.996   1.210551E-6
     3092.383   1.210403E-6
     3092.768   1.210255E-6
     3093.154   1.210106E-6
     3093.539   1.209956E-6
     3093.927   1.209805E-6
     3094.312   1.209655E-6
     3094.699   1.209504E-6
     3095.085   1.209354E-6
     3095.472   1.209205E-6
     3095.858   1.209056E-6
     3096.244   1.208908E-6
      3096.63   1.208760E-6
     3097.018   1.208611E-6
     3097.404   1.208459E-6
      3097.79   1.208307E-6
     3098.177   1.208155E-6
     3098.563   1.208005E-6
     3098.951   1.207855E-6
     3099.337   1.207704E-6
     3099.724   1.207552E-6
      3100.11   1.207407E-6
     3100.498   1.207278E-6
     3100.885   1.207149E-6
     3101.271   1.207021E-6
     3101.659   1.206893E-6
     3102.047   1.206764E-6
     3102.434   1.206635E-6
     3102.821   1.206505E-6
     3103.207   1.206377E-6
     3103.596   1.206248E-6
     3103.983   1.206119E-6
     3104.369   1.205988E-6
     3104.756   1.205857E-6
     3105.147   1.205724E-6
     3105.534   1.205592E-6
     3105.921   1.205460E-6
     3106.308   1.205329E-6
     3106.697   1.205198E-6
     3107.084   1.205068E-6
     3107.471   1.204938E-6
     3107.858   1.204809E-6
     3108.247   1.204678E-6
     3108.636   1.204548E-6
     3109.024   1.204418E-6
     3109.411   1.204284E-6
     3109.799   1.204149E-6
     3110.188   1.204024E-6
     3110.576   1.203910E-6
     3110.963   1.203796E-6
     3111.353   1.203682E-6
      3111.74   1.203568E-6
      3112.13   1.203453E-6
     3112.518   1.203338E-6
     3112.906   1.203224E-6
     3113.295   1.203109E-6
     3113.683   1.202994E-6
     3114.072   1.202879E-6
     3114.459   1.202764E-6
     3114.849   1.202649E-6
     3115.238   1.202534E-6
     3115.627   1.202418E-6
     3116.016   1.202303E-6
     3116.406   1.202187E-6
     3116.794   1.202071E-6
     3117.183   1.201954E-6
     3117.571   1.201837E-6
     3117.961   1.201719E-6
      3118.35   1.201603E-6
     3118.739   1.201487E-6
     3119.127   1.201371E-6
     3119.518   1.201255E-6
     3119.908   1.201140E-6
     3120.297   1.201040E-6
     3120.686   1.200946E-6
     3121.075   1.200851E-6
     3121.466   1.200756E-6
     3121.854   1.200662E-6
     3122.244   1.200568E-6
     3122.635   1.200476E-6
     3123.025   1.200384E-6
     3123.415   1.200290E-6
     3123.804   1.200196E-6
     3124.193   1.200102E-6
     3124.584   1.200007E-6
     3124.974   1.199913E-6
     3125.363   1.199816E-6
     3125.752   1.199719E-6
     3126.144   1.199622E-6
     3126.535   1.199528E-6
     3126.925   1.199434E-6
     3127.314   1.199340E-6
     3127.706   1.199245E-6
     3128.096   1.199149E-6
     3128.486   1.199054E-6
     3128.875   1.198959E-6
     3129.267   1.198863E-6
     3129.659   1.198767E-6
     3130.049   1.198664E-6
     3130.439   1.198517E-6
     3130.831   1.198369E-6
     3131.221   1.198222E-6
     3131.611   1.198075E-6
     3132.001   1.197927E-6
     3132.394   1.197782E-6
     3132.784   1.197637E-6
     3133.174   1.197491E-6
     3133.566   1.197343E-6
     3133.957   1.197195E-6
     3134.349   1.197046E-6
      3134.74   1.196897E-6
     3135.131   1.196750E-6
     3135.521   1.196604E-6
     3135.914   1.196458E-6
     3136.305   1.196311E-6
     3136.697   1.196163E-6
     3137.088   1.196015E-6
     3137.481   1.195865E-6
     3137.872   1.195716E-6
     3138.263   1.195568E-6
     3138.654   1.195419E-6
     3139.047   1.195271E-6
     3139.438   1.195121E-6
     3139.829   1.194971E-6
     3140.221   1.194831E-6
     3140.614   1.194698E-6
     3141.007   1.194565E-6
     3141.398   1.194431E-6
      3141.79   1.194296E-6
     3142.183   1.194160E-6
     3142.575   1.194022E-6
     3142.966   1.193885E-6
     3143.358   1.193750E-6
     3143.751   1.193614E-6
     3144.145   1.193479E-6
     3144.537   1.193345E-6
     3144.929   1.193212E-6
     3145.321   1.193075E-6
     3145.714   1.192938E-6
     3146.106   1.192801E-6
     3146.499   1.192665E-6
     3146.891   1.192529E-6
     3147.285   1.192392E-6
     3147.678   1.192253E-6
     3148.071   1.192116E-6
     3148.463   1.191979E-6
     3148.857   1.191842E-6
      3149.25   1.191705E-6
     3149.642   1.191569E-6
     3150.035   1.191434E-6
     3150.429   1.191316E-6
     3150.823   1.191198E-6
     3151.216   1.191080E-6
     3151.609   1.190962E-6
     3152.003   1.190843E-6
     3152.396   1.190727E-6
     3152.789   1.190610E-6
     3153.182   1.190493E-6
     3153.577   1.190375E-6
     3153.969   1.190258E-6
     3154.363   1.190141E-6
     3154.758   1.190023E-6
     3155.151   1.189905E-6
     3155.546   1.189787E-6
     3155.939   1.189669E-6
     3156.332   1.189549E-6
     3156.726   1.189428E-6
     3157.121   1.189307E-6
     3157.514   1.189189E-6
     3157.908   1.189071E-6
     3158.303   1.188951E-6
     3158.698   1.188832E-6
     3159.092   1.188714E-6
     3159.486   1.188595E-6
     3159.879   1.188476E-6
     3160.275   1.188339E-6
     3160.669   1.188196E-6
     3161.063   1.188052E-6
     3161.457   1.187912E-6
     3161.854   1.187770E-6
     3162.248   1.187629E-6
     3162.642   1.187488E-6
     3163.036   1.187346E-6
     3163.432   1.187203E-6
     3163.827   1.187060E-6
     3164.221   1.186918E-6
     3164.615   1.186776E-6
     3165.011   1.186634E-6
     3165.407   1.186489E-6
     3165.802   1.186346E-6
     3166.197   1.186203E-6
     3166.591   1.186061E-6
     3166.988   1.185918E-6
     3167.382   1.185774E-6
     3167.777   1.185629E-6
     3168.172   1.185485E-6
     3168.568   1.185340E-6
     3168.965   1.185195E-6
      3169.36   1.185053E-6
     3169.755   1.184911E-6
     3170.152   1.184771E-6
     3170.547   1.184636E-6
     3170.942   1.184501E-6
     3171.337   1.184365E-6
     3171.734   1.184229E-6
     3172.129   1.184093E-6
     3172.526   1.183958E-6
     3172.922   1.183824E-6
     3173.319   1.183688E-6
     3173.714   1.183551E-6
      3174.11   1.183415E-6
     3174.505   1.183278E-6
     3174.903   1.183141E-6
     3175.299   1.183005E-6
     3175.694   1.182870E-6
     3176.092   1.182734E-6
     3176.488   1.182598E-6
     3176.885   1.182462E-6
     3177.281   1.182324E-6
     3177.677   1.182185E-6
     3178.073   1.182047E-6
     3178.471   1.181911E-6
     3178.867   1.181776E-6
     3179.263   1.181638E-6
     3179.661   1.181498E-6
     3180.059   1.181349E-6
     3180.456   1.181149E-6
     3180.852   1.180949E-6
     3181.248   1.180748E-6
     3181.646   1.180544E-6
     3182.043   1.180341E-6
      3182.44   1.180137E-6
     3182.836   1.179934E-6
     3183.236   1.179730E-6
     3183.633   1.179528E-6
      3184.03   1.179325E-6
     3184.427   1.179121E-6
     3184.825   1.178916E-6
     3185.222   1.178712E-6
     3185.619   1.178508E-6
     3186.016   1.178304E-6
     3186.415   1.178100E-6
     3186.814   1.177896E-6
     3187.211   1.177691E-6
     3187.608   1.177483E-6
     3188.007   1.177274E-6
     3188.405   1.177072E-6
     3188.802   1.176870E-6
     3189.199   1.176667E-6
     3189.598   1.176462E-6
     3189.996   1.176258E-6
     3190.395   1.176155E-6
     3190.793   1.176053E-6
     3191.191   1.175952E-6
      3191.59   1.175853E-6
     3191.988   1.175753E-6
     3192.385   1.175651E-6
     3192.783   1.175548E-6
     3193.183   1.175446E-6
     3193.581   1.175346E-6
     3193.981   1.175246E-6
     3194.379   1.175147E-6
     3194.779   1.175048E-6
     3195.177   1.174946E-6
     3195.575   1.174841E-6
     3195.973   1.174736E-6
     3196.373   1.174635E-6
     3196.772   1.174536E-6
      3197.17   1.174435E-6
     3197.569   1.174332E-6
     3197.971   1.174228E-6
     3198.369   1.174125E-6
     3198.768   1.174022E-6
     3199.167   1.173919E-6
     3199.567   1.173817E-6
     3199.966   1.173715E-6
     3200.365   1.173554E-6
     3200.763   1.173388E-6
     3201.164   1.173223E-6
     3201.565   1.173061E-6
     3201.964   1.172900E-6
     3202.363   1.172739E-6
     3202.762   1.172578E-6
     3203.163   1.172414E-6
     3203.562   1.172250E-6
     3203.961   1.172085E-6
     3204.362   1.171922E-6
     3204.761   1.171758E-6
     3205.163   1.171594E-6
     3205.562   1.171430E-6
     3205.962   1.171267E-6
     3206.363   1.171102E-6
     3206.762   1.170938E-6
     3207.162   1.170773E-6
     3207.562   1.170607E-6
     3207.963   1.170441E-6
     3208.365   1.170274E-6
     3208.765   1.170107E-6
     3209.165   1.169942E-6
     3209.566   1.169778E-6
     3209.966   1.169614E-6
     3210.366   1.169452E-6
     3210.767   1.169289E-6
     3211.168   1.169125E-6
     3211.569   1.168961E-6
     3211.969   1.168797E-6
     3212.371   1.168633E-6
     3212.771   1.168470E-6
     3213.173   1.168305E-6
     3213.574   1.168140E-6
     3213.974   1.167975E-6
     3214.375   1.167811E-6
     3214.777   1.167646E-6
     3215.178   1.167481E-6
      3215.58   1.167313E-6
     3215.981   1.167146E-6
     3216.384   1.166983E-6
     3216.784   1.166822E-6
     3217.185   1.166659E-6
     3217.586   1.166493E-6
     3217.989   1.166328E-6
      3218.39   1.166161E-6
     3218.791   1.165995E-6
     3219.192   1.165829E-6
     3219.597   1.165661E-6
     3219.998   1.165496E-6
       3220.4   1.165322E-6
     3220.801   1.165148E-6
     3221.204   1.164975E-6
     3221.606   1.164805E-6
     3222.007   1.164634E-6
     3222.409   1.164461E-6
     3222.812   1.164287E-6
     3223.216   1.164114E-6
     3223.617   1.163944E-6
     3224.019   1.163772E-6
     3224.421   1.163599E-6
     3224.824   1.163424E-6
     3225.226   1.163250E-6
     3225.628   1.163075E-6
      3226.03   1.162901E-6
     3226.434   1.162727E-6
     3226.838   1.162553E-6
      3227.24   1.162379E-6
     3227.642   1.162206E-6
     3228.046   1.162031E-6
     3228.448   1.161856E-6
     3228.851   1.161680E-6
     3229.253   1.161506E-6
     3229.657   1.161330E-6
     3230.062   1.161160E-6
     3230.464   1.161015E-6
     3230.867   1.160869E-6
     3231.271   1.160726E-6
     3231.674   1.160585E-6
     3232.077   1.160443E-6
     3232.479   1.160299E-6
     3232.884   1.160153E-6
     3233.287   1.160010E-6
      3233.69   1.159866E-6
     3234.095   1.159722E-6
     3234.498   1.159577E-6
     3234.903   1.159431E-6
     3235.306   1.159286E-6
     3235.709   1.159142E-6
     3236.114   1.158997E-6
     3236.517   1.158851E-6
     3236.921   1.158705E-6
     3237.326   1.158558E-6
     3237.729   1.158412E-6
     3238.135   1.158265E-6
     3238.538   1.158120E-6
     3238.942   1.157975E-6
     3239.345   1.157828E-6
     3239.751   1.157681E-6
     3240.155   1.157522E-6
     3240.559   1.157346E-6
     3240.962   1.157170E-6
      3241.37   1.156991E-6
     3241.774   1.156813E-6
     3242.178   1.156635E-6
     3242.582   1.156459E-6
     3242.988   1.156281E-6
     3243.392   1.156104E-6
     3243.796   1.155927E-6
       3244.2   1.155748E-6
     3244.606   1.155569E-6
     3245.013   1.155389E-6
     3245.417   1.155210E-6
     3245.822   1.155031E-6
     3246.228   1.154851E-6
     3246.632   1.154673E-6
     3247.037   1.154494E-6
     3247.442   1.154316E-6
     3247.848   1.154137E-6
     3248.253   1.153956E-6
      3248.66   1.153773E-6
     3249.064   1.153592E-6
     3249.469   1.153413E-6
     3249.876   1.153233E-6
     3250.281   1.153078E-6
     3250.686   1.152933E-6
     3251.091   1.152790E-6
     3251.498   1.152650E-6
     3251.905   1.152510E-6
     3252.311   1.152366E-6
     3252.716   1.152219E-6
     3253.123   1.152074E-6
     3253.529   1.151932E-6
     3253.934   1.151791E-6
     3254.339   1.151647E-6
     3254.747   1.151502E-6
     3255.152   1.151358E-6
     3255.558   1.151215E-6
     3255.964   1.151071E-6
     3256.373   1.150923E-6
     3256.779   1.150777E-6
     3257.185   1.150632E-6
     3257.591   1.150489E-6
     3257.997   1.150347E-6
     3258.405   1.150200E-6
     3258.811   1.150054E-6
     3259.219   1.149906E-6
     3259.625   1.149757E-6
     3260.033   1.149604E-6
     3260.439   1.149422E-6
     3260.845   1.149240E-6
     3261.252   1.149055E-6
      3261.66   1.148869E-6
     3262.067   1.148684E-6
     3262.473   1.148499E-6
      3262.88   1.148315E-6
     3263.288   1.148128E-6
     3263.697   1.147941E-6
     3264.103   1.147755E-6
      3264.51   1.147570E-6
     3264.919   1.147384E-6
     3265.326   1.147196E-6
     3265.733   1.147008E-6
      3266.14   1.146821E-6
     3266.549   1.146634E-6
     3266.957   1.146447E-6
     3267.365   1.146260E-6
     3267.772   1.146072E-6
     3268.181   1.145883E-6
     3268.588   1.145694E-6
     3268.995   1.145504E-6
     3269.403   1.145319E-6
     3269.812   1.145133E-6
     3270.219   1.144947E-6
     3270.627   1.144762E-6
     3271.037   1.144576E-6
     3271.444   1.144394E-6
     3271.854   1.144210E-6
     3272.261   1.144026E-6
     3272.669   1.143842E-6
     3273.077   1.143657E-6
     3273.487   1.143470E-6
     3273.895   1.143283E-6
     3274.305   1.143098E-6
     3274.713   1.142914E-6
     3275.123   1.142729E-6
     3275.531   1.142544E-6
     3275.939   1.142358E-6
     3276.347   1.142172E-6
     3276.757   1.141986E-6
     3277.166   1.141801E-6
     3277.574   1.141617E-6
     3277.983   1.141434E-6
     3278.395   1.141243E-6
     3278.803   1.141053E-6
     3279.212   1.140865E-6
     3279.621   1.140678E-6
     3280.031   1.140491E-6
      3280.44   1.140312E-6
     3280.849   1.140133E-6
     3281.258   1.139952E-6
     3281.668   1.139769E-6
     3282.079   1.139585E-6
     3282.488   1.139401E-6
     3282.897   1.139217E-6
     3283.306   1.139035E-6
     3283.717   1.138853E-6
     3284.126   1.138670E-6
     3284.536   1.138485E-6
     3284.945   1.138300E-6
     3285.356   1.138116E-6
     3285.768   1.137931E-6
     3286.177   1.137749E-6
     3286.587   1.137567E-6
     3286.998   1.137385E-6
     3287.408   1.137199E-6
     3287.817   1.137014E-6
     3288.229   1.136827E-6
     3288.639   1.136641E-6
     3289.051   1.136454E-6
      3289.46   1.136270E-6
      3289.87   1.136086E-6
      3290.28   1.135900E-6
     3290.692   1.135712E-6
     3291.102   1.135524E-6
     3291.512   1.135335E-6
     3291.924   1.135145E-6
     3292.335   1.134959E-6
     3292.745   1.134773E-6
     3293.157   1.134585E-6
     3293.569   1.134394E-6
      3293.98   1.134204E-6
      3294.39   1.134016E-6
     3294.801   1.133827E-6
     3295.213   1.133636E-6
     3295.624   1.133445E-6
     3296.035   1.133255E-6
     3296.447   1.133066E-6
     3296.858   1.132878E-6
     3297.271   1.132687E-6
     3297.682   1.132497E-6
     3298.093   1.132307E-6
     3298.504   1.132115E-6
     3298.917   1.131923E-6
     3299.328   1.131733E-6
     3299.739   1.131543E-6
      3300.15   1.131364E-6
     3300.565   1.131201E-6
     3300.977   1.131039E-6
     3301.388   1.130877E-6
     3301.799   1.130715E-6
     3302.213   1.130551E-6
     3302.624   1.130387E-6
     3303.036   1.130223E-6
     3303.447   1.130060E-6
     3303.861   1.129896E-6
     3304.274   1.129733E-6
     3304.686   1.129571E-6
     3305.098   1.129408E-6
      3305.51   1.129241E-6
     3305.924   1.129073E-6
     3306.336   1.128910E-6
     3306.748   1.128747E-6
      3307.16   1.128583E-6
     3307.574   1.128417E-6
     3307.988   1.128250E-6
       3308.4   1.128087E-6
     3308.813   1.127923E-6
     3309.227   1.127757E-6
     3309.639   1.127590E-6
     3310.052   1.127421E-6
     3310.466   1.127232E-6
     3310.878   1.127043E-6
     3311.293   1.126852E-6
     3311.706   1.126661E-6
     3312.118   1.126469E-6
     3312.531   1.126276E-6
     3312.946   1.126082E-6
     3313.359   1.125894E-6
     3313.771   1.125705E-6
     3314.186   1.125514E-6
     3314.599   1.125320E-6
     3315.012   1.125126E-6
     3315.427   1.124935E-6
     3315.843   1.124744E-6
     3316.256   1.124552E-6
     3316.669   1.124357E-6
     3317.082   1.124163E-6
     3317.498   1.123973E-6
     3317.911   1.123784E-6
     3318.324   1.123591E-6
      3318.74   1.123396E-6
     3319.153   1.123202E-6
     3319.569   1.123008E-6
     3319.983   1.122815E-6
     3320.396   1.122630E-6
      3320.81   1.122445E-6
     3321.226   1.122258E-6
      3321.64   1.122072E-6
     3322.054   1.121885E-6
     3322.468   1.121699E-6
     3322.885   1.121512E-6
       3323.3   1.121324E-6
     3323.714   1.121135E-6
     3324.128   1.120948E-6
     3324.544   1.120763E-6
     3324.958   1.120579E-6
     3325.373   1.120390E-6
     3325.787   1.120201E-6
     3326.203   1.120012E-6
      3326.62   1.119823E-6
     3327.034   1.119636E-6
     3327.449   1.119445E-6
     3327.865   1.119254E-6
      3328.28   1.119067E-6
     3328.695   1.118882E-6
      3329.11   1.118695E-6
     3329.527   1.118503E-6
     3329.942   1.118312E-6
     3330.358   1.118124E-6
     3330.773   1.117937E-6
     3331.188   1.117749E-6
     3331.605   1.117558E-6
     3332.021   1.117368E-6
     3332.436   1.117179E-6
     3332.851   1.116990E-6
     3333.269   1.116800E-6
     3333.686   1.116610E-6
     3334.101   1.116420E-6
     3334.517   1.116229E-6
     3334.934   1.116037E-6
      3335.35   1.115845E-6
     3335.765   1.115654E-6
     3336.181   1.115464E-6
     3336.599   1.115273E-6
     3337.015   1.115084E-6
      3337.43   1.114892E-6
     3337.848   1.114699E-6
     3338.266   1.114505E-6
     3338.682   1.114313E-6
     3339.098   1.114120E-6
     3339.514   1.113927E-6
     3339.932   1.113733E-6
     3340.349   1.113533E-6
     3340.765   1.113331E-6
     3341.183   1.113127E-6
     3341.599   1.112922E-6
     3342.018   1.112716E-6
     3342.434   1.112512E-6
     3342.851   1.112307E-6
     3343.269   1.112101E-6
     3343.686   1.111896E-6
     3344.103   1.111690E-6
     3344.519   1.111485E-6
     3344.936   1.111280E-6
     3345.357   1.111072E-6
     3345.774   1.110865E-6
     3346.191   1.110660E-6
     3346.608   1.110456E-6
     3347.027   1.110250E-6
     3347.444   1.110042E-6
     3347.861   1.109833E-6
     3348.278   1.109626E-6
     3348.699   1.109418E-6
     3349.116   1.109211E-6
     3349.534   1.109005E-6
     3349.951   1.108798E-6
     3350.371   1.108614E-6
     3350.788   1.108434E-6
     3351.206   1.108252E-6
     3351.623   1.108069E-6
     3352.043   1.107885E-6
     3352.461   1.107704E-6
     3352.878   1.107523E-6
     3353.298   1.107341E-6
     3353.716   1.107160E-6
     3354.136   1.106977E-6
     3354.554   1.106796E-6
     3354.972   1.106614E-6
      3355.39   1.106431E-6
      3355.81   1.106246E-6
      3356.23   1.106062E-6
     3356.648   1.105880E-6
     3357.067   1.105697E-6
     3357.487   1.105512E-6
     3357.905   1.105327E-6
     3358.324   1.105144E-6
     3358.742   1.104961E-6
     3359.163   1.104776E-6
     3359.582   1.104591E-6
        3360.   1.104406E-6
     3360.421   1.104203E-6
     3360.841   1.103999E-6
      3361.26   1.103797E-6
     3361.679   1.103594E-6
     3362.098   1.103391E-6
     3362.517   1.103190E-6
     3362.938   1.102987E-6
     3363.357   1.102786E-6
     3363.776   1.102585E-6
     3364.199   1.102381E-6
     3364.618   1.102177E-6
     3365.038   1.101973E-6
     3365.457   1.101770E-6
     3365.878   1.101566E-6
     3366.298   1.101361E-6
     3366.717   1.101155E-6
     3367.137   1.100950E-6
     3367.558   1.100745E-6
     3367.978   1.100541E-6
       3368.4   1.100336E-6
      3368.82   1.100132E-6
     3369.239   1.099927E-6
     3369.661   1.099720E-6
     3370.081   1.099513E-6
     3370.501   1.099300E-6
     3370.921   1.099088E-6
     3371.343   1.098877E-6
     3371.765   1.098666E-6
     3372.185   1.098454E-6
     3372.605   1.098239E-6
     3373.028   1.098024E-6
     3373.448   1.097811E-6
     3373.868   1.097597E-6
     3374.289   1.097386E-6
     3374.711   1.097175E-6
     3375.132   1.096964E-6
     3375.552   1.096748E-6
     3375.975   1.096531E-6
     3376.396   1.096318E-6
     3376.818   1.096104E-6
     3377.239   1.095890E-6
      3377.66   1.095675E-6
     3378.081   1.095459E-6
     3378.504   1.095243E-6
     3378.925   1.095028E-6
     3379.348   1.094812E-6
     3379.769   1.094598E-6
     3380.192   1.094391E-6
     3380.614   1.094196E-6
     3381.035   1.094000E-6
     3381.456   1.093801E-6
     3381.879   1.093602E-6
     3382.301   1.093405E-6
     3382.722   1.093209E-6
     3383.146   1.093011E-6
     3383.569   1.092814E-6
     3383.991   1.092617E-6
     3384.413   1.092418E-6
     3384.834   1.092218E-6
     3385.258   1.092020E-6
      3385.68   1.091826E-6
     3386.102   1.091630E-6
     3386.524   1.091431E-6
     3386.948   1.091230E-6
     3387.372   1.091030E-6
     3387.794   1.090831E-6
