WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f450w
     1938.306   1.364507E-8
      1938.65   1.411903E-8
     1938.995   1.459555E-8
      1939.34   1.507263E-8
     1939.685   1.555060E-8
     1940.029   1.612715E-8
     1940.374   1.779629E-8
     1940.719   1.946861E-8
     1941.064   2.114351E-8
      1941.41   2.282099E-8
     1941.754   2.449688E-8
     1942.099   2.618012E-8
     1942.445   2.786654E-8
      1942.79   2.955614E-8
     1943.135   3.124294E-8
      1943.48   3.293831E-8
     1943.826   3.463627E-8
     1944.172   3.633743E-8
     1944.518   3.804118E-8
     1944.864   3.974753E-8
     1945.209   4.145224E-8
     1945.555   4.316438E-8
     1945.901   4.488032E-8
     1946.246   4.659281E-8
     1946.592   4.831457E-8
     1946.938   5.003831E-8
     1947.285   5.176528E-8
     1947.631   5.349545E-8
     1947.977   5.522824E-8
     1948.323   5.695875E-8
     1948.669   5.869737E-8
     1949.016   6.043921E-8
     1949.362   6.217813E-8
     1949.708   6.392580E-8
     1950.055   6.534236E-8
     1950.402   6.500024E-8
     1950.749   6.465751E-8
     1951.096   6.431407E-8
     1951.442   6.397110E-8
     1951.789   6.362632E-8
     1952.136   6.328092E-8
     1952.483   6.293590E-8
      1952.83   6.258919E-8
     1953.177   6.224172E-8
     1953.525   6.189366E-8
     1953.872   6.154486E-8
      1954.22   6.119546E-8
     1954.566   6.084643E-8
     1954.914   6.049568E-8
     1955.262   6.014421E-8
     1955.609   5.979311E-8
     1955.956   5.944041E-8
     1956.304   5.908685E-8
     1956.652   5.873270E-8
        1957.   5.837790E-8
     1957.349   5.802239E-8
     1957.696   5.766739E-8
     1958.044   5.731053E-8
     1958.392   5.695304E-8
     1958.741   5.659482E-8
     1959.088   5.623701E-8
     1959.437   5.587743E-8
     1959.785   5.551724E-8
     1960.134   5.524242E-8
     1960.482   5.510570E-8
      1960.83   5.496909E-8
     1961.179   5.483173E-8
     1961.528   5.469413E-8
     1961.877   5.455618E-8
     1962.224   5.441838E-8
     1962.573   5.427987E-8
     1962.923   5.414104E-8
     1963.272   5.400189E-8
     1963.621   5.386246E-8
      1963.97   5.372276E-8
     1964.319   5.358319E-8
     1964.668   5.344283E-8
     1965.018   5.330222E-8
     1965.366   5.316176E-8
     1965.716   5.302054E-8
     1966.065   5.287900E-8
     1966.415   5.273717E-8
     1966.765   5.259508E-8
     1967.115   5.245265E-8
     1967.464   5.231035E-8
     1967.813   5.216733E-8
     1968.164   5.202397E-8
     1968.513   5.188080E-8
     1968.863   5.173684E-8
     1969.214   5.159216E-8
     1969.563   5.144812E-8
     1969.914   5.130329E-8
     1970.264   5.108900E-8
     1970.613   5.085243E-8
     1970.964   5.061462E-8
     1971.315   5.037638E-8
     1971.664   5.013839E-8
     1972.015   4.989922E-8
     1972.366   4.965954E-8
     1972.717   4.941945E-8
     1973.068   4.917884E-8
     1973.418   4.893781E-8
     1973.768   4.869703E-8
      1974.12   4.845506E-8
     1974.471   4.821259E-8
     1974.821   4.797045E-8
     1975.172   4.772704E-8
     1975.525   4.748244E-8
     1975.875   4.723887E-8
     1976.226   4.699408E-8
     1976.578   4.674879E-8
     1976.928   4.650376E-8
      1977.28   4.625763E-8
     1977.632   4.601089E-8
     1977.983   4.576448E-8
     1978.334   4.551690E-8
     1978.686   4.526879E-8
     1979.038   4.502026E-8
      1979.39   4.477121E-8
     1979.742   4.452164E-8
     1980.094   4.434788E-8
     1980.446   4.438195E-8
     1980.798   4.441602E-8
      1981.15   4.445012E-8
     1981.502   4.448411E-8
     1981.855   4.451831E-8
     1982.207   4.455233E-8
     1982.559   4.458646E-8
     1982.912   4.462060E-8
     1983.264   4.465464E-8
     1983.616   4.468878E-8
     1983.969   4.472295E-8
     1984.322   4.475712E-8
     1984.674   4.479119E-8
     1985.027   4.482539E-8
      1985.38   4.485960E-8
     1985.733   4.489381E-8
     1986.087   4.492803E-8
      1986.44   4.496227E-8
     1986.792   4.499640E-8
     1987.146   4.503066E-8
     1987.499   4.506491E-8
     1987.852   4.509907E-8
     1988.206   4.513346E-8
      1988.56   4.516775E-8
     1988.913   4.520194E-8
     1989.266   4.523624E-8
      1989.62   4.527056E-8
     1989.973   4.530478E-8
     1990.327   4.551905E-8
     1990.681   4.574854E-8
     1991.034   4.597761E-8
     1991.388   4.620770E-8
     1991.744   4.643887E-8
     1992.097   4.666892E-8
     1992.451   4.690006E-8
     1992.806   4.713159E-8
     1993.159   4.736270E-8
     1993.514   4.759483E-8
     1993.868   4.782733E-8
     1994.222   4.805950E-8
     1994.578   4.829343E-8
     1994.932   4.852691E-8
     1995.286   4.876014E-8
     1995.641   4.899432E-8
     1995.996   4.922889E-8
      1996.35   4.946310E-8
     1996.705   4.969835E-8
      1997.06   4.993397E-8
     1997.415   5.016918E-8
      1997.77   5.040550E-8
     1998.126   5.064285E-8
     1998.481   5.087910E-8
     1998.836   5.111642E-8
     1999.192   5.135411E-8
     1999.546   5.159136E-8
     1999.902   5.182975E-8
     2000.258   5.135060E-8
     2000.612   5.059929E-8
     2000.968   4.984424E-8
     2001.325   4.908517E-8
      2001.68   4.832935E-8
     2002.036   4.756951E-8
     2002.392   4.680799E-8
     2002.748   4.604739E-8
     2003.104   4.528302E-8
      2003.46   4.451695E-8
     2003.815   4.375157E-8
     2004.172   4.298238E-8
     2004.529   4.220939E-8
     2004.885   4.143946E-8
     2005.242   4.066544E-8
     2005.598   3.988999E-8
     2005.954   3.911523E-8
     2006.311   3.833664E-8
     2006.668   3.755634E-8
     2007.025   3.677461E-8
      2007.38   3.599384E-8
     2007.739   3.520627E-8
     2008.095   3.442236E-8
     2008.452   3.363403E-8
     2008.809   3.284453E-8
     2009.167   3.205304E-8
     2009.523   3.126281E-8
      2009.88   3.046816E-8
     2010.238   2.991178E-8
     2010.594   2.947635E-8
     2010.953   2.903728E-8
      2011.31   2.860007E-8
     2011.667   2.816056E-8
     2012.025   2.772006E-8
     2012.383   2.727875E-8
      2012.74   2.683797E-8
     2013.098   2.639487E-8
     2013.456   2.595080E-8
     2013.813   2.550726E-8
     2014.173   2.506002E-8
     2014.531   2.461331E-8
     2014.888   2.416715E-8
     2015.247   2.371864E-8
     2015.605   2.326916E-8
     2015.963   2.282022E-8
     2016.321   2.236892E-8
      2016.68   2.191680E-8
     2017.037   2.146507E-8
     2017.397   2.100974E-8
     2017.756   2.055481E-8
     2018.114   2.010044E-8
     2018.473   1.964369E-8
     2018.832   1.918595E-8
      2019.19   1.872894E-8
     2019.549   1.826937E-8
     2019.909   1.780897E-8
     2020.267   1.782131E-8
     2020.627   1.799676E-8
     2020.987   1.817203E-8
     2021.345   1.834705E-8
     2021.705   1.852290E-8
     2022.064   1.869909E-8
     2022.423   1.887508E-8
     2022.783   1.905191E-8
     2023.142   1.922909E-8
     2023.501   1.940601E-8
     2023.862   1.958436E-8
     2024.222   1.976246E-8
     2024.581   1.994037E-8
     2024.941   2.011910E-8
     2025.302   2.029819E-8
     2025.661   2.047702E-8
     2026.021   2.065675E-8
     2026.381   2.083677E-8
     2026.741   2.101659E-8
     2027.103   2.119786E-8
     2027.463   2.137887E-8
     2027.823   2.155963E-8
     2028.183   2.174129E-8
     2028.544   2.192324E-8
     2028.904   2.210499E-8
     2029.265   2.228764E-8
     2029.626   2.247060E-8
     2029.987   2.265390E-8
     2030.348   2.257445E-8
     2030.709   2.248482E-8
     2031.069   2.239530E-8
      2031.43   2.230531E-8
     2031.792   2.221507E-8
     2032.152   2.212496E-8
     2032.514   2.203433E-8
     2032.875   2.194354E-8
     2033.237   2.185251E-8
     2033.599   2.176129E-8
      2033.96   2.166989E-8
     2034.321   2.157855E-8
     2034.683   2.148674E-8
     2035.045   2.139473E-8
     2035.407   2.130249E-8
     2035.768   2.121035E-8
      2036.13   2.111771E-8
     2036.492   2.102488E-8
     2036.853   2.093216E-8
     2037.217   2.083864E-8
     2037.579   2.074520E-8
      2037.94   2.065185E-8
     2038.303   2.055800E-8
     2038.665   2.046396E-8
     2039.027   2.036998E-8
      2039.39   2.027554E-8
     2039.752   2.018087E-8
     2040.115   1.994312E-8
     2040.478   1.939825E-8
     2040.841   1.885205E-8
     2041.203   1.830655E-8
     2041.566   1.775843E-8
     2041.929   1.720917E-8
     2042.292   1.666042E-8
     2042.655   1.610904E-8
     2043.018   1.555669E-8
      2043.38   1.500487E-8
     2043.745   1.444855E-8
     2044.109   1.389293E-8
     2044.471   1.333783E-8
     2044.835   1.278009E-8
     2045.198   1.222119E-8
     2045.561   1.166301E-8
     2045.925   1.110198E-8
     2046.289   1.053997E-8
     2046.653   9.976801E-9
     2047.017   9.412470E-9
     2047.381   8.847159E-9
     2047.744   8.282583E-9
     2048.109   7.714939E-9
     2048.473   7.146507E-9
     2048.836   6.578625E-9
     2049.201   6.007855E-9
     2049.565   5.436103E-9
     2049.928   4.865289E-9
     2050.294   4.662665E-9
     2050.659   4.550861E-9
     2051.023   4.439237E-9
     2051.387   4.327046E-9
     2051.752   4.214584E-9
     2052.116   4.102303E-9
     2052.481   3.989376E-9
     2052.846   3.876330E-9
     2053.212   3.763013E-9
     2053.577   3.649499E-9
     2053.942   3.535791E-9
     2054.306   3.422191E-9
     2054.672   3.308015E-9
     2055.037   3.193644E-9
     2055.402   3.079382E-9
     2055.767   2.964617E-9
     2056.133   2.849579E-9
     2056.499   2.734344E-9
     2056.865   2.618835E-9
      2057.23   2.503208E-9
     2057.595   2.387613E-9
     2057.961   2.271513E-9
     2058.327   2.155215E-9
     2058.694   2.038641E-9
     2059.059   1.922259E-9
     2059.425   1.805212E-9
     2059.791   1.688045E-9
     2060.158   1.724058E-9
     2060.524   1.963399E-9
      2060.89   2.202496E-9
     2061.256   2.442625E-9
     2061.623   2.683310E-9
      2061.99   2.924389E-9
     2062.355   3.165219E-9
     2062.722   3.407250E-9
     2063.089   3.649677E-9
     2063.456   3.892500E-9
     2063.823   4.135718E-9
      2064.19   4.379496E-9
     2064.556   4.623024E-9
     2064.924   4.867595E-9
     2065.291   5.112567E-9
     2065.657   5.357446E-9
     2066.025   5.603376E-9
     2066.393   5.850525E-9
      2066.76   6.096599E-9
     2067.127   6.343728E-9
     2067.495   6.591584E-9
     2067.862   6.838854E-9
     2068.229   7.087511E-9
     2068.597   7.336570E-9
     2068.964   7.585369E-9
     2069.332   7.835230E-9
       2069.7   8.085658E-9
     2070.069   8.450234E-9
     2070.437   9.312449E-9
     2070.805   1.017662E-8
     2071.172   1.103932E-8
     2071.541   1.190627E-8
     2071.909   1.277461E-8
     2072.277   1.364203E-8
     2072.645   1.451372E-8
     2073.015   1.538971E-8
     2073.383   1.626188E-8
     2073.751   1.713776E-8
      2074.12   1.801562E-8
     2074.488   1.889256E-8
     2074.857   1.977321E-8
     2075.226   2.065585E-8
     2075.594   2.153755E-8
     2075.964   2.242299E-8
     2076.333   2.330984E-8
     2076.702   2.419868E-8
     2077.072   2.508892E-8
     2077.441   2.598117E-8
      2077.81   2.687187E-8
     2078.179   2.776694E-8
     2078.549   2.866341E-8
     2078.918   2.956130E-8
     2079.287   3.045823E-8
     2079.658   3.136250E-8
     2080.027   3.222148E-8
     2080.397   3.256053E-8
     2080.767   3.290031E-8
     2081.137   3.324059E-8
     2081.506   3.358046E-8
     2081.876   3.392175E-8
     2082.247   3.426375E-8
     2082.616   3.460537E-8
     2082.987   3.494839E-8
     2083.357   3.529215E-8
     2083.728   3.563640E-8
     2084.098   3.598117E-8
     2084.469   3.632667E-8
     2084.839   3.667154E-8
      2085.21   3.701805E-8
     2085.581   3.736508E-8
      2085.95   3.771169E-8
     2086.323   3.806110E-8
     2086.693   3.840874E-8
     2087.064   3.875802E-8
     2087.435   3.910804E-8
     2087.806   3.945859E-8
     2088.177   3.980872E-8
     2088.548   4.016027E-8
      2088.92   4.051257E-8
      2089.29   4.086423E-8
     2089.662   4.121756E-8
     2090.033   4.150209E-8
     2090.405   4.108298E-8
     2090.777   4.066318E-8
     2091.149   4.024270E-8
      2091.52   3.982266E-8
     2091.892   3.940054E-8
     2092.264   3.897775E-8
     2092.635   3.855538E-8
     2093.009   3.812956E-8
     2093.381   3.770443E-8
     2093.752   3.728003E-8
     2094.125   3.685326E-8
     2094.497   3.642609E-8
     2094.868   3.599907E-8
     2095.241   3.557025E-8
     2095.614   3.514046E-8
     2095.985   3.471140E-8
     2096.358   3.428022E-8
     2096.731   3.384809E-8
     2097.104   3.341554E-8
     2097.477   3.298203E-8
      2097.85   3.254754E-8
     2098.222   3.211406E-8
     2098.595   3.167819E-8
     2098.969   3.124163E-8
     2099.341   3.080552E-8
     2099.715   3.036729E-8
     2100.089   2.994281E-8
     2100.462   2.956968E-8
     2100.835   2.919498E-8
     2101.209   2.881946E-8
     2101.582   2.844459E-8
     2101.955   2.806791E-8
     2102.329   2.769040E-8
     2102.703   2.731230E-8
     2103.076   2.693487E-8
      2103.45   2.655561E-8
     2103.824   2.617552E-8
     2104.199   2.579485E-8
     2104.573   2.541359E-8
     2104.946   2.503273E-8
     2105.321   2.465031E-8
     2105.695   2.426705E-8
      2106.07   2.388320E-8
     2106.443   2.349976E-8
     2106.819   2.311323E-8
     2107.193   2.272863E-8
     2107.567   2.234217E-8
     2107.942   2.195487E-8
     2108.316   2.156825E-8
     2108.691   2.117978E-8
     2109.066   2.079047E-8
     2109.441   2.040081E-8
     2109.816   2.001133E-8
     2110.191   1.982649E-8
     2110.567   1.984068E-8
     2110.942   1.985479E-8
     2111.317   1.986895E-8
     2111.693   1.988312E-8
     2112.067   1.989725E-8
     2112.443   1.991142E-8
     2112.819   1.992561E-8
     2113.193   1.993976E-8
     2113.571   1.995400E-8
     2113.947   1.996821E-8
     2114.321   1.998238E-8
     2114.698   1.999660E-8
     2115.074   2.001082E-8
     2115.449   2.002501E-8
     2115.825   2.003925E-8
     2116.201   2.005350E-8
     2116.577   2.006771E-8
     2116.953   2.008196E-8
     2117.331   2.009627E-8
     2117.706   2.011050E-8
     2118.083   2.012478E-8
      2118.46   2.013907E-8
     2118.835   2.015331E-8
     2119.212   2.016762E-8
     2119.589   2.018193E-8
     2119.965   2.019620E-8
     2120.344   2.039939E-8
     2120.721   2.062135E-8
     2121.097   2.084301E-8
     2121.474   2.106554E-8
     2121.852   2.128850E-8
     2122.228   2.151103E-8
     2122.605   2.173456E-8
     2122.983   2.195853E-8
     2123.359   2.218206E-8
     2123.737   2.240661E-8
     2124.116   2.263217E-8
     2124.493   2.285671E-8
     2124.871   2.308227E-8
     2125.249   2.330813E-8
     2125.625   2.353369E-8
     2126.004   2.376026E-8
     2126.382   2.398713E-8
     2126.759   2.421355E-8
     2127.138   2.444187E-8
     2127.517   2.466976E-8
     2127.894   2.489720E-8
     2128.272   2.512567E-8
     2128.651   2.535458E-8
     2129.029   2.558305E-8
     2129.407   2.581268E-8
     2129.786   2.604246E-8
     2130.165   2.614893E-8
     2130.543   2.609519E-8
     2130.923   2.604101E-8
     2131.301   2.598707E-8
      2131.68   2.593286E-8
     2132.059   2.587856E-8
     2132.438   2.582415E-8
     2132.817   2.576981E-8
     2133.196   2.571522E-8
     2133.575   2.566054E-8
     2133.955   2.560576E-8
     2134.334   2.555088E-8
     2134.713   2.549603E-8
     2135.093   2.544096E-8
     2135.473   2.538577E-8
     2135.853   2.533048E-8
     2136.231   2.527529E-8
     2136.611   2.521980E-8
     2136.991   2.516425E-8
      2137.37   2.510872E-8
     2137.752   2.505278E-8
     2138.132   2.499745E-8
     2138.511   2.494312E-8
     2138.892   2.488849E-8
     2139.272   2.483381E-8
     2139.651   2.477916E-8
     2140.032   2.473026E-8
     2140.413   2.474686E-8
     2140.793   2.476348E-8
     2141.174   2.478009E-8
     2141.555   2.479673E-8
     2141.935   2.481332E-8
     2142.316   2.482997E-8
     2142.697   2.484663E-8
     2143.077   2.486324E-8
     2143.458   2.487992E-8
     2143.839   2.489659E-8
      2144.22   2.491324E-8
     2144.602   2.492999E-8
     2144.984   2.494669E-8
     2145.364   2.496336E-8
     2145.746   2.498008E-8
     2146.127   2.499683E-8
     2146.508   2.501352E-8
      2146.89   2.503027E-8
     2147.272   2.504703E-8
     2147.654   2.506381E-8
     2148.036   2.508058E-8
     2148.418   2.509736E-8
     2148.799   2.511412E-8
     2149.181   2.513093E-8
     2149.563   2.514774E-8
     2149.946   2.516456E-8
     2150.327   2.492727E-8
     2150.709   2.464643E-8
     2151.091   2.436613E-8
     2151.475   2.408348E-8
     2151.857   2.380153E-8
     2152.239   2.351994E-8
     2152.622   2.323708E-8
     2153.005   2.295366E-8
     2153.388   2.266987E-8
      2153.77   2.238662E-8
     2154.153   2.210209E-8
     2154.536   2.181701E-8
     2154.919   2.153172E-8
     2155.302   2.124589E-8
     2155.685   2.096042E-8
     2156.068   2.067366E-8
     2156.452   2.038653E-8
     2156.835   2.009902E-8
     2157.218   1.981205E-8
     2157.602   1.952361E-8
     2157.985   1.923479E-8
     2158.369   1.894542E-8
     2158.753   1.865585E-8
     2159.136   1.836665E-8
      2159.52   1.807596E-8
     2159.904   1.778508E-8
     2160.289   1.760676E-8
     2160.672   1.746621E-8
     2161.056   1.732504E-8
      2161.44   1.718360E-8
     2161.825   1.704198E-8
     2162.209   1.690019E-8
     2162.594   1.675822E-8
     2162.978   1.661643E-8
     2163.362   1.647402E-8
     2163.747   1.633143E-8
     2164.131   1.618903E-8
     2164.516   1.604600E-8
     2164.901   1.590279E-8
     2165.286   1.575940E-8
     2165.671   1.561574E-8
     2166.056   1.547191E-8
      2166.44   1.532836E-8
     2166.826   1.518407E-8
     2167.211   1.503962E-8
     2167.596   1.489544E-8
     2167.981   1.475063E-8
     2168.367   1.460554E-8
     2168.753   1.446028E-8
     2169.138   1.431483E-8
     2169.524   1.416921E-8
     2169.909   1.402378E-8
     2170.295   1.387723E-8
     2170.681   1.373027E-8
     2171.066   1.358370E-8
     2171.452   1.343642E-8
     2171.838   1.328896E-8
     2172.225   1.314124E-8
     2172.611   1.299346E-8
     2172.998   1.284541E-8
     2173.383   1.269757E-8
      2173.77   1.254918E-8
     2174.156   1.240054E-8
     2174.542   1.225220E-8
     2174.929   1.210313E-8
     2175.317   1.195351E-8
     2175.703   1.180448E-8
      2176.09   1.165491E-8
     2176.477   1.150517E-8
     2176.863   1.135563E-8
      2177.25   1.120546E-8
     2177.637   1.105503E-8
     2178.023   1.090490E-8
     2178.411   1.075422E-8
     2178.798   1.060318E-8
     2179.186   1.045207E-8
     2179.573   1.030070E-8
     2179.961   1.014915E-8
     2180.348   9.997410E-9
     2180.736   9.845082E-9
     2181.124   9.692503E-9
     2181.511   9.539768E-9
     2181.898   9.387265E-9
     2182.288   9.233641E-9
     2182.676   9.080343E-9
     2183.063   8.927372E-9
     2183.451   8.773666E-9
     2183.839   8.620288E-9
     2184.227   8.466270E-9
     2184.615   8.312095E-9
     2185.004   8.157668E-9
     2185.392   8.003568E-9
      2185.78   7.848828E-9
     2186.169   7.693832E-9
     2186.558   7.538680E-9
     2186.947   7.383371E-9
     2187.335   7.228295E-9
     2187.724   7.072672E-9
     2188.113   6.916795E-9
     2188.502   6.760661E-9
      2188.89   6.604955E-9
      2189.28   6.448507E-9
      2189.67   6.291408E-9
     2190.059   6.171229E-9
     2190.448   6.253965E-9
     2190.838   6.336827E-9
     2191.227   6.419551E-9
     2191.616   6.502557E-9
     2192.006   6.585687E-9
     2192.395   6.668628E-9
     2192.785   6.751955E-9
     2193.175   6.835353E-9
     2193.565   6.918825E-9
     2193.955   7.002368E-9
     2194.345   7.085986E-9
     2194.735   7.169465E-9
     2195.125   7.253279E-9
     2195.516   7.337218E-9
     2195.905   7.420969E-9
     2196.296   7.505053E-9
     2196.687   7.589474E-9
     2197.077   7.673441E-9
     2197.468   7.757799E-9
     2197.859   7.842229E-9
     2198.249   7.926521E-9
     2198.639   8.011095E-9
     2199.031   8.095797E-9
     2199.422   8.180624E-9
     2199.812   8.265209E-9
     2200.203   8.354998E-9
     2200.594   8.449465E-9
     2200.986   8.544249E-9
     2201.377   8.639231E-9
     2201.768   8.734235E-9
     2202.159   8.829793E-9
     2202.551   8.925674E-9
     2202.943   9.021811E-9
     2203.334   9.117907E-9
     2203.727   9.214866E-9
     2204.118   9.311545E-9
      2204.51   9.408781E-9
     2204.902   9.506282E-9
     2205.293   9.603800E-9
     2205.685   9.701882E-9
     2206.078   9.800225E-9
      2206.47   9.898830E-9
     2206.861   9.997451E-9
     2207.254   1.009664E-8
     2207.646   1.019609E-8
     2208.039   1.029587E-8
     2208.432   1.039585E-8
     2208.823   1.049584E-8
     2209.217   1.059647E-8
      2209.61   1.069737E-8
     2210.002   1.079740E-8
     2210.395   1.072867E-8
     2210.789   1.065931E-8
     2211.182   1.058987E-8
