WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f250w
     2017.861   2.467537E-4
     2018.203   2.475291E-4
     2018.543   2.483030E-4
     2018.884   2.490797E-4
     2019.226   2.498573E-4
     2019.566   2.506329E-4
     2019.907   2.514117E-4
     2020.249   2.525481E-4
     2020.589   2.538137E-4
     2020.931   2.550845E-4
     2021.273   2.563567E-4
     2021.614   2.576254E-4
     2021.955   2.588989E-4
     2022.296   2.601697E-4
     2022.638   2.614458E-4
     2022.979   2.627180E-4
     2023.322   2.639997E-4
     2023.663   2.652739E-4
     2024.006   2.665529E-4
     2024.347   2.678297E-4
     2024.689   2.691112E-4
      2025.03   2.703892E-4
     2025.373   2.716723E-4
     2025.715   2.729556E-4
     2026.057   2.742359E-4
     2026.399   2.755215E-4
     2026.742   2.768078E-4
     2027.085   2.780952E-4
     2027.426   2.793792E-4
     2027.769   2.806680E-4
     2028.111   2.819538E-4
     2028.454   2.832444E-4
     2028.796   2.845320E-4
     2029.139   2.858252E-4
     2029.482   2.871196E-4
     2029.825   2.884146E-4
     2030.167   2.897044E-4
     2030.511   2.909966E-4
     2030.853   2.922858E-4
     2031.196   2.935798E-4
     2031.539   2.948708E-4
     2031.882   2.961665E-4
     2032.226   2.974635E-4
     2032.569   2.987614E-4
     2032.912   3.000556E-4
     2033.256   3.013550E-4
     2033.599   3.026512E-4
     2033.942   3.039522E-4
     2034.286   3.052544E-4
     2034.629   3.065536E-4
     2034.973   3.078581E-4
     2035.316   3.091588E-4
     2035.661   3.104684E-4
     2036.005   3.117710E-4
     2036.349   3.130782E-4
     2036.692   3.143825E-4
     2037.036   3.156915E-4
      2037.38   3.169971E-4
     2037.724   3.183077E-4
     2038.068   3.196152E-4
     2038.412   3.209275E-4
     2038.757   3.222410E-4
     2039.102   3.235552E-4
     2039.446   3.248669E-4
     2039.791   3.261833E-4
     2040.134   3.275666E-4
     2040.479   3.290643E-4
     2040.824   3.305628E-4
     2041.168   3.320576E-4
     2041.514   3.335582E-4
     2041.859   3.350595E-4
     2042.204   3.365618E-4
     2042.548   3.380608E-4
     2042.894   3.395658E-4
     2043.238   3.410663E-4
     2043.583   3.425735E-4
     2043.928   3.440761E-4
     2044.274   3.455857E-4
     2044.618   3.470907E-4
     2044.964   3.486024E-4
      2045.31   3.501146E-4
     2045.656   3.516276E-4
        2046.   3.531370E-4
     2046.346   3.546518E-4
     2046.691   3.561626E-4
     2047.037   3.576800E-4
     2047.383   3.591983E-4
     2047.729   3.607132E-4
     2048.075   3.622335E-4
     2048.421   3.637556E-4
     2048.768   3.652782E-4
     2049.113   3.667965E-4
     2049.459   3.683218E-4
     2049.805   3.698416E-4
     2050.151   3.713648E-4
     2050.497   3.728794E-4
     2050.844   3.743990E-4
     2051.189   3.759153E-4
     2051.537   3.774421E-4
     2051.883   3.789599E-4
      2052.23   3.804848E-4
     2052.576   3.820037E-4
     2052.923   3.835299E-4
     2053.269   3.850513E-4
     2053.616   3.865800E-4
     2053.964   3.881083E-4
     2054.311   3.896383E-4
     2054.657   3.911638E-4
     2055.005   3.926953E-4
     2055.352   3.942277E-4
     2055.698   3.957563E-4
     2056.046   3.972911E-4
     2056.393   3.988226E-4
      2056.74   4.003593E-4
     2057.087   4.018921E-4
     2057.435   4.034304E-4
     2057.783   4.049696E-4
     2058.131   4.065097E-4
     2058.478   4.080466E-4
     2058.826   4.095899E-4
     2059.173   4.111280E-4
     2059.521   4.126722E-4
     2059.868   4.142128E-4
     2060.217   4.158030E-4
     2060.565   4.174207E-4
     2060.913   4.190390E-4
     2061.261   4.206536E-4
     2061.609   4.222747E-4
     2061.958   4.238966E-4
     2062.305   4.255135E-4
     2062.654   4.271380E-4
     2063.002   4.287576E-4
     2063.351   4.303822E-4
     2063.698   4.320042E-4
     2064.049   4.336370E-4
     2064.396   4.352602E-4
     2064.746   4.368898E-4
     2065.094   4.385146E-4
     2065.443   4.401477E-4
     2065.791   4.417758E-4
      2066.14   4.434095E-4
     2066.489   4.450407E-4
     2066.839   4.466830E-4
     2067.188   4.483153E-4
     2067.537   4.499538E-4
     2067.885   4.515873E-4
     2068.235   4.532275E-4
     2068.585   4.548694E-4
     2068.934   4.565064E-4
     2069.283   4.581503E-4
     2069.632   4.597904E-4
     2069.982   4.614360E-4
     2070.332   4.630753E-4
     2070.682   4.647147E-4
     2071.031   4.663492E-4
     2071.382   4.679913E-4
     2071.731   4.696284E-4
     2072.081   4.712718E-4
      2072.43   4.729095E-4
     2072.781   4.745548E-4
     2073.131   4.762002E-4
     2073.482   4.778481E-4
     2073.831   4.794923E-4
     2074.182   4.811416E-4
     2074.531   4.827867E-4
     2074.882   4.844384E-4
     2075.233   4.860904E-4
     2075.583   4.877386E-4
     2075.934   4.893931E-4
     2076.284   4.910429E-4
     2076.636   4.927040E-4
     2076.986   4.943567E-4
     2077.337   4.960151E-4
     2077.688   4.976687E-4
     2078.039   4.993288E-4
     2078.389   5.009859E-4
      2078.74   5.026484E-4
     2079.091   5.043067E-4
     2079.442   5.059713E-4
     2079.794   5.076377E-4
     2080.146   5.096877E-4
     2080.496   5.122737E-4
     2080.848   5.148701E-4
     2081.199   5.174614E-4
     2081.551   5.200621E-4
     2081.903   5.226657E-4
     2082.254   5.252610E-4
     2082.606   5.278679E-4
     2082.958   5.304743E-4
      2083.31   5.330833E-4
     2083.661   5.356844E-4
     2084.014   5.382958E-4
     2084.365   5.409013E-4
     2084.718   5.435169E-4
     2085.069   5.461249E-4
     2085.421   5.487446E-4
     2085.773   5.513581E-4
     2086.127   5.539887E-4
     2086.479   5.566052E-4
     2086.831   5.592299E-4
     2087.183   5.618487E-4
     2087.536   5.644761E-4
     2087.888   5.670973E-4
     2088.241   5.697320E-4
     2088.594   5.723669E-4
     2088.946   5.749957E-4
     2089.299   5.776326E-4
     2089.653   5.802704E-4
     2090.006   5.829093E-4
     2090.358   5.855374E-4
     2090.712   5.881755E-4
     2091.064   5.908060E-4
     2091.418   5.934489E-4
      2091.77   5.960839E-4
     2092.124   5.987275E-4
     2092.478   6.013740E-4
     2092.832   6.040235E-4
     2093.184   6.066642E-4
     2093.538   6.093126E-4
     2093.891   6.119566E-4
     2094.245   6.146104E-4
     2094.599   6.172678E-4
     2094.952   6.199170E-4
     2095.307   6.225769E-4
     2095.661   6.252375E-4
     2096.014   6.278921E-4
     2096.369   6.305561E-4
     2096.723   6.332211E-4
     2097.076   6.358784E-4
     2097.431   6.385482E-4
     2097.785   6.412101E-4
     2098.139   6.438827E-4
     2098.493   6.465481E-4
     2098.849   6.492331E-4
     2099.203   6.519016E-4
     2099.558   6.545800E-4
     2099.912   6.572519E-4
     2100.267   6.600542E-4
     2100.621   6.628899E-4
     2100.976   6.657365E-4
      2101.33   6.685751E-4
     2101.685   6.714226E-4
     2102.041   6.742731E-4
     2102.396   6.771258E-4
      2102.75   6.799698E-4
     2103.106   6.828264E-4
     2103.462   6.856814E-4
     2103.816   6.885318E-4
     2104.172   6.913906E-4
     2104.527   6.942425E-4
     2104.883   6.971030E-4
     2105.239   6.999675E-4
     2105.594   7.028335E-4
     2105.949   7.056925E-4
     2106.306   7.085619E-4
     2106.661   7.114226E-4
     2107.017   7.142939E-4
     2107.372   7.171578E-4
     2107.728   7.200305E-4
     2108.083   7.228968E-4
     2108.441   7.257847E-4
     2108.797   7.286561E-4
     2109.153   7.315361E-4
     2109.509   7.344106E-4
     2109.865   7.372943E-4
     2110.222   7.401744E-4
     2110.578   7.430451E-4
     2110.935   7.459265E-4
     2111.291   7.487993E-4
     2111.649   7.516925E-4
     2112.005   7.545691E-4
     2112.362   7.574549E-4
     2112.718   7.603321E-4
     2113.075   7.632219E-4
     2113.431   7.661017E-4
     2113.789   7.689942E-4
     2114.145   7.718801E-4
     2114.502   7.747753E-4
     2114.859   7.776637E-4
     2115.218   7.805703E-4
     2115.574   7.834617E-4
     2115.932   7.863621E-4
      2116.29   7.892653E-4
     2116.646   7.921596E-4
     2117.004   7.950650E-4
     2117.361   7.979622E-4
     2117.719   8.008722E-4
     2118.077   8.037827E-4
     2118.436   8.066939E-4
     2118.792   8.095960E-4
     2119.151   8.125111E-4
     2119.508   8.154173E-4
     2119.866   8.183343E-4
     2120.224   8.218095E-4
     2120.582   8.256400E-4
      2120.94   8.294595E-4
     2121.298   8.332917E-4
     2121.657   8.371254E-4
     2122.016   8.409632E-4
     2122.374   8.447900E-4
     2122.732   8.486311E-4
      2123.09   8.524607E-4
     2123.449   8.563068E-4
     2123.808   8.601517E-4
     2124.166   8.639900E-4
     2124.525   8.678396E-4
     2124.885   8.716908E-4
     2125.244   8.755477E-4
     2125.602   8.793937E-4
     2125.962   8.832567E-4
      2126.32   8.871043E-4
     2126.679   8.909684E-4
     2127.038   8.948213E-4
     2127.398   8.986923E-4
     2127.756   9.025486E-4
     2128.117   9.064355E-4
     2128.476   9.102975E-4
     2128.836   9.141744E-4
     2129.195   9.180414E-4
     2129.555   9.219227E-4
     2129.914   9.257923E-4
     2130.274   9.296646E-4
     2130.634   9.335373E-4
     2130.994   9.374113E-4
     2131.354   9.412753E-4
     2131.714   9.451537E-4
     2132.074   9.490358E-4
     2132.434   9.529046E-4
     2132.794   9.567877E-4
     2133.154   9.606596E-4
     2133.514   9.645463E-4
     2133.874   9.684241E-4
     2134.235   9.723163E-4
     2134.596   9.762121E-4
     2134.957   9.801071E-4
     2135.317   9.839928E-4
     2135.678   9.878929E-4
     2136.038   9.917811E-4
     2136.399   9.956866E-4
     2136.759   9.995804E-4
      2137.12   0.001003488
     2137.482   0.001007396
     2137.843   0.001011309
     2138.204    0.00101521
     2138.565   0.001019126
     2138.927   0.001023044
     2139.287   0.001026949
     2139.649   0.001030872
      2140.01   0.001034808
     2140.372   0.001039679
     2140.732   0.001044532
     2141.095   0.001049423
     2141.456   0.001054282
     2141.818    0.00105916
     2142.179   0.001064026
     2142.542   0.001068909
     2142.903   0.001073778
     2143.265   0.001078664
     2143.626   0.001083539
      2143.99   0.001088445
     2144.352   0.001093326
     2144.714   0.001098223
     2145.075   0.001103104
     2145.438   0.001108007
       2145.8   0.001112895
     2146.163   0.001117804
     2146.526   0.001122711
     2146.887   0.001127607
      2147.25   0.001132521
     2147.614   0.001137436
     2147.977   0.001142357
     2148.339   0.001147261
     2148.702   0.001152183
     2149.064   0.001157091
     2149.428   0.001162022
      2149.79   0.001166938
     2150.154   0.001171861
     2150.517   0.001176772
     2150.881   0.001181685
     2151.243   0.001186585
     2151.607   0.001191504
      2151.97    0.00119641
     2152.333    0.00120133
     2152.698   0.001206255
      2153.06   0.001211165
     2153.425   0.001216096
     2153.787    0.00122101
     2154.153   0.001225961
     2154.516    0.00123088
      2154.88   0.001235817
     2155.243   0.001240743
     2155.608   0.001245686
     2155.971   0.001250614
     2156.336   0.001255561
     2156.699   0.001260496
     2157.065   0.001265466
     2157.429   0.001270403
     2157.793   0.001275357
     2158.157   0.001280299
     2158.522   0.001285259
     2158.886   0.001290203
     2159.251   0.001295166
     2159.616   0.001300134
      2159.98   0.001305087
     2160.345   0.001310704
     2160.711    0.00131636
     2161.076   0.001322022
      2161.44   0.001327666
     2161.806    0.00133333
      2162.17   0.001338977
     2162.536   0.001344648
       2162.9   0.001350301
     2163.266   0.001355974
     2163.632   0.001361649
     2163.998    0.00136733
     2164.363   0.001372994
     2164.729   0.001378678
     2165.094   0.001384348
     2165.459   0.001390037
     2165.824   0.001395712
     2166.191   0.001401405
     2166.557   0.001407104
     2166.922   0.001412781
     2167.289   0.001418485
     2167.655   0.001424193
     2168.022   0.001429905
     2168.387   0.001435596
     2168.754   0.001441308
     2169.119   0.001447002
     2169.486   0.001452719
     2169.852   0.001458421
      2170.22   0.001464147
     2170.586   0.001469826
     2170.953   0.001475525
     2171.319    0.00148121
     2171.686   0.001486916
     2172.052   0.001492604
     2172.419   0.001498318
     2172.785   0.001504014
     2173.153    0.00150973
      2173.52   0.001515446
     2173.886   0.001521145
     2174.254   0.001526869
     2174.622   0.001532595
      2174.99   0.001538323
     2175.356   0.001544035
     2175.724   0.001549767
     2176.091   0.001555483
     2176.459   0.001561219
     2176.826   0.001566943
     2177.195   0.001572699
     2177.562   0.001578422
      2177.93   0.001584169
     2178.297   0.001589897
     2178.666    0.00159565
     2179.033   0.001601385
     2179.401   0.001607139
     2179.769    0.00161288
     2180.137   0.001619294
     2180.506   0.001626812
     2180.875   0.001634331
     2181.242   0.001641836
     2181.611   0.001649364
     2181.979   0.001656879
     2182.348   0.001664411
     2182.717   0.001671945
     2183.084   0.001679462
     2183.454   0.001687009
     2183.823   0.001694564
     2184.192   0.001702113
      2184.56   0.001709643
      2184.93     0.0017172
     2185.298   0.001724742
     2185.667   0.001732305
     2186.036   0.001739851
     2186.406   0.001747424
     2186.774   0.001754968
     2187.144   0.001762545
     2187.514   0.001770122
     2187.884   0.001777711
     2188.252    0.00178527
     2188.623   0.001792861
     2188.991   0.001800428
     2189.362   0.001808024
     2189.732   0.001815622
     2190.101   0.001823193
     2190.471    0.00183077
     2190.842   0.001838347
     2191.212    0.00184593
     2191.581   0.001853482
     2191.952   0.001861066
     2192.322   0.001868636
     2192.692   0.001876229
     2193.062   0.001883803
     2193.433     0.0018914
     2193.802   0.001898974
     2194.175   0.001906604
     2194.544   0.001914187
     2194.916   0.001921795
     2195.285   0.001929382
     2195.656   0.001936996
     2196.027   0.001944592
     2196.398   0.001952214
      2196.77   0.001959843
     2197.141   0.001967468
     2197.511   0.001975076
     2197.883    0.00198271
     2198.254   0.001990345
     2198.625   0.001997962
     2198.997   0.002005606
     2199.367   0.002013226
     2199.739   0.002020873
      2200.11   0.002029084
     2200.482   0.002038707
     2200.854   0.002048332
     2201.226   0.002057958
     2201.597   0.002067559
      2201.97   0.002077194
     2202.341   0.002086799
     2202.713   0.002096445
     2203.086   0.002106086
     2203.457   0.002115709
      2203.83   0.002125366
     2204.202   0.002135029
     2204.574    0.00214466
     2204.947   0.002154324
      2205.32   0.002163989
     2205.691   0.002173624
     2206.064   0.002183298
     2206.436   0.002192949
     2206.809   0.002202634
     2207.181   0.002212292
     2207.556   0.002222014
     2207.928   0.002231675
     2208.301   0.002241367
     2208.673   0.002251035
     2209.047    0.00226073
     2209.419   0.002270407
     2209.793   0.002280123
     2210.165   0.002289766
      2210.54   0.002299435
     2210.913   0.002309042
     2211.287   0.002318691
     2211.659   0.002328305
     2212.033   0.002337957
     2212.407   0.002347609
      2212.78   0.002357237
     2213.154   0.002366892
     2213.527   0.002376524
     2213.902   0.002386189
     2214.276   0.002395861
     2214.651   0.002405532
     2215.024   0.002415173
     2215.398    0.00242485
     2215.772   0.002434495
     2216.146   0.002444179
      2216.52   0.002453828
     2216.895   0.002463511
      2217.27   0.002473206
     2217.645   0.002482898
     2218.018   0.002492565
     2218.394   0.002502266
     2218.769    0.00251196
     2219.143   0.002521633
     2219.518   0.002531344
     2219.892   0.002541024
     2220.267   0.002552258
     2220.642   0.002564066
     2221.018   0.002575954
     2221.393   0.002587769
     2221.768   0.002599633
     2222.143   0.002611461
     2222.519   0.002623332
     2222.893   0.002635165
     2223.269   0.002647047
     2223.644   0.002658892
     2224.021   0.002670817
     2224.396   0.002682664
     2224.772   0.002694559
     2225.147   0.002706419
     2225.523   0.002718321
       2225.9   0.002730233
     2226.275   0.002742098
     2226.651   0.002754011
     2227.027   0.002765895
     2227.403   0.002777813
      2227.78    0.00278974
     2228.156   0.002801669
     2228.532   0.002813564
     2228.909   0.002825508
     2229.285   0.002837413
     2229.662   0.002849357
     2230.037   0.002861254
     2230.415   0.002873095
     2230.792   0.002884929
     2231.169   0.002896779
     2231.545   0.002908585
     2231.922   0.002920438
     2232.299   0.002932251
     2232.676   0.002944104
     2233.053   0.002955957
      2233.43   0.002967783
     2233.808   0.002979649
     2234.184   0.002991476
     2234.562    0.00300334
      2234.94   0.003015214
     2235.318   0.003027092
     2235.694   0.003038932
     2236.073   0.003050819
     2236.449   0.003062669
     2236.828   0.003074558
     2237.205   0.003086411
     2237.584   0.003098341
     2237.961   0.003110202
      2238.34   0.003122104
     2238.717   0.003133976
     2239.095   0.003145879
     2239.473   0.003157753
     2239.852   0.003169666
      2240.23   0.003184222
     2240.608   0.003200412
     2240.987   0.003216666
     2241.366    0.00323292
     2241.745   0.003249184
     2242.123   0.003265389
     2242.502    0.00328166
      2242.88    0.00329789
     2243.259   0.003314161
     2243.637   0.003330387
     2244.017   0.003346667
     2244.396   0.003362963
     2244.776   0.003379271
     2245.154   0.003395512
     2245.533   0.003411809
     2245.912   0.003428065
     2246.292    0.00344437
      2246.67   0.003460637
      2247.05   0.003476957
     2247.429   0.003493241
     2247.809   0.003509567
     2248.189   0.003525904
     2248.569    0.00354224
      2248.95    0.00355859
     2249.329   0.003574873
     2249.709   0.003591221
     2250.088   0.003607508
     2250.469   0.003623773
     2250.848   0.003639997
      2251.23   0.003656324
     2251.609   0.003672545
      2251.99    0.00368883
      2252.37    0.00370506
      2252.75   0.003721354
      2253.13   0.003737606
     2253.511   0.003753897
     2253.891   0.003770147
     2254.272   0.003786447
     2254.652   0.003802694
     2255.033   0.003819005
     2255.415   0.003835325
     2255.796   0.003851645
     2256.177   0.003867921
     2256.558   0.003884239
     2256.939   0.003900566
      2257.32   0.003916843
     2257.702   0.003933184
     2258.083   0.003949524
     2258.465   0.003965861
     2258.846   0.003982146
     2259.228   0.003998487
     2259.609   0.004014788
     2259.991   0.004031143
     2260.372   0.004051467
     2260.754    0.00407197
     2261.135   0.004092405
     2261.517   0.004112897
       2261.9    0.00413339
     2262.282   0.004153909
     2262.664   0.004174368
     2263.046   0.004194891
     2263.427   0.004215339
      2263.81   0.004235864
     2264.192   0.004256332
     2264.575   0.004276872
     2264.958   0.004297426
     2265.341   0.004317964
     2265.724   0.004338502
     2266.106   0.004358976
     2266.489   0.004379529
     2266.871   0.004400028
     2267.254   0.004420591
     2267.636   0.004441099
      2268.02   0.004461662
     2268.402   0.004482173
     2268.786   0.004502749
     2269.169   0.004523339
     2269.553   0.004543915
     2269.936   0.004564442
     2270.319   0.004584944
     2270.702   0.004605374
     2271.086   0.004625871
      2271.47   0.004646372
     2271.853   0.004666806
     2272.238   0.004687367
     2272.621   0.004707809
     2273.006   0.004728316
     2273.389   0.004748769
     2273.773   0.004769275
     2274.156   0.004789728
     2274.541   0.004810246
     2274.924   0.004830698
     2275.309   0.004851233
     2275.693     0.0048717
     2276.079   0.004892298
     2276.462   0.004912769
     2276.847   0.004933292
     2277.231   0.004953764
     2277.616   0.004974317
        2278.   0.004994791
     2278.385   0.005015349
     2278.771   0.005035903
     2279.156    0.00505646
     2279.541   0.005077031
     2279.926   0.005097532
     2280.311   0.005124774
     2280.695    0.00515352
     2281.081   0.005182375
     2281.466   0.005211128
     2281.851   0.005239972
     2282.236   0.005268732
     2282.622   0.005297604
     2283.008   0.005326475
     2283.394   0.005355343
     2283.779   0.005384135
     2284.165   0.005412999
      2284.55   0.005441791
     2284.936   0.005470692
     2285.321   0.005499493
     2285.708   0.005528403
     2286.094   0.005557308
     2286.481   0.005586213
     2286.866   0.005615008
     2287.253   0.005643922
      2287.64   0.005672844
     2288.025    0.00570169
     2288.412   0.005730629
     2288.798   0.005759459
     2289.185    0.00578841
     2289.571   0.005817249
     2289.959   0.005846288
     2290.345   0.005875031
     2290.732    0.00590385
     2291.119   0.005932594
     2291.506   0.005961427
     2291.892   0.005990166
      2292.28   0.006018988
     2292.666   0.006047728
     2293.055   0.006076653
     2293.442    0.00610541
      2293.83   0.006134273
     2294.216   0.006163018
     2294.604   0.006191858
     2294.992   0.006220715
     2295.379   0.006249474
     2295.767   0.006278343
     2296.154   0.006307116
     2296.542   0.006335979
     2296.931   0.006364858
     2297.319    0.00639373
     2297.706   0.006422508
     2298.095   0.006451377
     2298.482   0.006480175
     2298.871   0.006509063
     2299.258   0.006537854
     2299.647   0.006566748
     2300.036   0.006596212
     2300.425   0.006631483
     2300.813   0.006666659
     2301.202   0.006701922
      2301.59   0.006737094
     2301.979    0.00677237
     2302.368   0.006807665
     2302.756   0.006842819
     2303.146   0.006878099
     2303.534   0.006913257
     2303.923   0.006948543
     2304.313   0.006983805
     2304.702   0.007019086
     2305.091   0.007054269
     2305.481   0.007089523
     2305.869   0.007124685
     2306.259   0.007159953
     2306.648   0.007195109
     2307.039   0.007230503
     2307.428   0.007265676
     2307.818   0.007300956
     2308.207   0.007336114
     2308.598   0.007371395
     2308.988   0.007406669
     2309.377   0.007441834
     2309.768   0.007477129
     2310.157   0.007512212
     2310.548   0.007547311
     2310.938   0.007582422
     2311.328   0.007617404
     2311.719   0.007652511
      2312.11   0.007687607
     2312.499    0.00772259
      2312.89   0.007757695
