WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f502n
     4188.665   2.542601E-6
     4189.188   2.539266E-6
     4189.713   2.535920E-6
     4190.237   2.532404E-6
     4190.764   2.528665E-6
     4191.289   2.524938E-6
     4191.813   2.521213E-6
      4192.34   2.517471E-6
     4192.865   2.513742E-6
      4193.39   2.510012E-6
     4193.915   2.506280E-6
      4194.44   2.502545E-6
     4194.965   2.498808E-6
     4195.493   2.495053E-6
     4196.018   2.491318E-6
     4196.543   2.487574E-6
     4197.068   2.483829E-6
     4197.594   2.480085E-6
     4198.121   2.476326E-6
     4198.647   2.472577E-6
     4199.172   2.468831E-6
     4199.698   2.465084E-6
     4200.226   2.461343E-6
     4200.752   2.457656E-6
     4201.277   2.453970E-6
     4201.806   2.450262E-6
     4202.332   2.446572E-6
     4202.858   2.442879E-6
     4203.384   2.439186E-6
      4203.91   2.435487E-6
     4204.436   2.431791E-6
     4204.965   2.428073E-6
     4205.491   2.424372E-6
     4206.018   2.420669E-6
     4206.544   2.416965E-6
     4207.071   2.413257E-6
       4207.6   2.409533E-6
     4208.126   2.405821E-6
     4208.653   2.402109E-6
      4209.18   2.398395E-6
     4209.709   2.394663E-6
     4210.236   2.390935E-6
     4210.763   2.387191E-6
     4211.292   2.383431E-6
     4211.819   2.379686E-6
     4212.347   2.375939E-6
     4212.874   2.372190E-6
     4213.401   2.368440E-6
     4213.929   2.364691E-6
     4214.458   2.360921E-6
     4214.986   2.357163E-6
     4215.511   2.353423E-6
     4216.042   2.349644E-6
     4216.569   2.345884E-6
     4217.099   2.342108E-6
     4217.627   2.338341E-6
     4218.155   2.334572E-6
     4218.683   2.330808E-6
     4219.213   2.327023E-6
     4219.742   2.323249E-6
      4220.27   2.319449E-6
       4220.8   2.315608E-6
     4221.329   2.311779E-6
     4221.857   2.307944E-6
     4222.388   2.304097E-6
     4222.914   2.300284E-6
     4223.443   2.296448E-6
     4223.974   2.292594E-6
     4224.502   2.288757E-6
     4225.029   2.284935E-6
      4225.56   2.281075E-6
     4226.089   2.277228E-6
     4226.621   2.273366E-6
     4227.147   2.269539E-6
     4227.679   2.265673E-6
     4228.208   2.261824E-6
     4228.739   2.257959E-6
     4229.269   2.254106E-6
     4229.798   2.250248E-6
      4230.33   2.246303E-6
     4230.859   2.242332E-6
     4231.389   2.238359E-6
     4231.919   2.234387E-6
     4232.449   2.230410E-6
     4232.979   2.226431E-6
      4233.51   2.222439E-6
     4234.041   2.218456E-6
     4234.568   2.214493E-6
     4235.101   2.210490E-6
      4235.63   2.206511E-6
     4236.163   2.202509E-6
     4236.691   2.198542E-6
     4237.224   2.194537E-6
     4237.754   2.190550E-6
     4238.287   2.186539E-6
     4238.817   2.182551E-6
     4239.348   2.178559E-6
     4239.881   2.174553E-6
     4240.412   2.170517E-6
     4240.942   2.166468E-6
     4241.473   2.162422E-6
     4242.004   2.158371E-6
     4242.535   2.154324E-6
     4243.069   2.150255E-6
       4243.6   2.146207E-6
     4244.129   2.142169E-6
     4244.662   2.138099E-6
     4245.193   2.134044E-6
     4245.728   2.129968E-6
     4246.256   2.125931E-6
     4246.791   2.121850E-6
     4247.322   2.117793E-6
     4247.856   2.113714E-6
     4248.388   2.109653E-6
     4248.919   2.105590E-6
     4249.454   2.101509E-6
     4249.985   2.097446E-6
     4250.518   2.093445E-6
      4251.05   2.089444E-6
     4251.582   2.085443E-6
     4252.114   2.081437E-6
     4252.648   2.077411E-6
     4253.181   2.073404E-6
     4253.711   2.069413E-6
     4254.246   2.065387E-6
     4254.778   2.061375E-6
     4255.313   2.057346E-6
     4255.843   2.053348E-6
     4256.378   2.049315E-6
     4256.911   2.045299E-6
     4257.446   2.041265E-6
     4257.979   2.037243E-6
     4258.512   2.033225E-6
     4259.048   2.029184E-6
     4259.581   2.025159E-6
     4260.114   2.021148E-6
     4260.647   2.017187E-6
     4261.181   2.013227E-6
     4261.714   2.009264E-6
      4262.25   2.005278E-6
     4262.783   2.001312E-6
     4263.314   1.997359E-6
     4263.851   1.993368E-6
     4264.384   1.989396E-6
      4264.92   1.985404E-6
     4265.452   1.981443E-6
     4265.988   1.977447E-6
     4266.522   1.973469E-6
     4267.059   1.969474E-6
     4267.593   1.965491E-6
     4268.127   1.961507E-6
     4268.664   1.957502E-6
     4269.198   1.953513E-6
     4269.732   1.949528E-6
     4270.267   1.945492E-6
     4270.801   1.941413E-6
     4271.336   1.937330E-6
     4271.873   1.933227E-6
     4272.408   1.929143E-6
      4272.94   1.925075E-6
     4273.478   1.920970E-6
     4274.012   1.916883E-6
      4274.55   1.912772E-6
     4275.083   1.908698E-6
      4275.62   1.904586E-6
     4276.155   1.900492E-6
     4276.693   1.896380E-6
     4277.228   1.892284E-6
     4277.764   1.888184E-6
     4278.301   1.884070E-6
     4278.837   1.879972E-6
     4279.373   1.875870E-6
     4279.908   1.871765E-6
     4280.444   1.867586E-6
     4280.979   1.863391E-6
     4281.518   1.859174E-6
     4282.054   1.854979E-6
      4282.59   1.850780E-6
     4283.126   1.846580E-6
     4283.662   1.842380E-6
     4284.201   1.838161E-6
     4284.734   1.833978E-6
     4285.273   1.829758E-6
      4285.81   1.825553E-6
     4286.349   1.821329E-6
     4286.885   1.817127E-6
     4287.421   1.812920E-6
      4287.96   1.808693E-6
     4288.498   1.804484E-6
     4289.034   1.800278E-6
     4289.571   1.796071E-6
     4290.108   1.791879E-6
     4290.645   1.787757E-6
     4291.185   1.783616E-6
     4291.722   1.779494E-6
     4292.259   1.775371E-6
     4292.796   1.771245E-6
     4293.333   1.767116E-6
     4293.873   1.762971E-6
     4294.408   1.758859E-6
     4294.948   1.754708E-6
     4295.486   1.750578E-6
     4296.026   1.746427E-6
     4296.563   1.742293E-6
     4297.102   1.738155E-6
     4297.642   1.734003E-6
      4298.18   1.729864E-6
     4298.718   1.725726E-6
     4299.256   1.721584E-6
     4299.794   1.717440E-6
     4300.332   1.713249E-6
     4300.873   1.709005E-6
     4301.411   1.704784E-6
      4301.95   1.700558E-6
     4302.488   1.696330E-6
     4303.027   1.692101E-6
     4303.565   1.687876E-6
     4304.104   1.683649E-6
     4304.645   1.679401E-6
     4305.184   1.675168E-6
     4305.725   1.670920E-6
     4306.264   1.666687E-6
     4306.803   1.662454E-6
     4307.345   1.658203E-6
     4307.884   1.653970E-6
     4308.423   1.649731E-6
     4308.962   1.645497E-6
     4309.502   1.641259E-6
     4310.042   1.637031E-6
     4310.583   1.632916E-6
     4311.123   1.628816E-6
     4311.663   1.624711E-6
     4312.202   1.620610E-6
     4312.742   1.616508E-6
     4313.282   1.612401E-6
     4313.822   1.608293E-6
     4314.364   1.604169E-6
     4314.904   1.600058E-6
     4315.446   1.595929E-6
     4315.987   1.591814E-6
     4316.527   1.587699E-6
      4317.07   1.583561E-6
      4317.61   1.579445E-6
      4318.15   1.575324E-6
     4318.691   1.571204E-6
     4319.231   1.567081E-6
     4319.772   1.562953E-6
     4320.315   1.558728E-6
     4320.856   1.554465E-6
     4321.397   1.550196E-6
     4321.938   1.545926E-6
     4322.479   1.541659E-6
      4323.02   1.537391E-6
     4323.561   1.533122E-6
     4324.105   1.528830E-6
     4324.646   1.524561E-6
      4325.19   1.520268E-6
     4325.731   1.515996E-6
     4326.272   1.511720E-6
     4326.816   1.507425E-6
     4327.358   1.503149E-6
       4327.9   1.498868E-6
     4328.441   1.494592E-6
     4328.983   1.490314E-6
     4329.525   1.486032E-6
     4330.069   1.481729E-6
     4330.612   1.477393E-6
     4331.154   1.473062E-6
     4331.696   1.468730E-6
     4332.238   1.464395E-6
      4332.78   1.460064E-6
     4333.323   1.455729E-6
     4333.868   1.451374E-6
      4334.41   1.447039E-6
     4334.955   1.442686E-6
     4335.498   1.438350E-6
      4336.04   1.434014E-6
     4336.585   1.429654E-6
     4337.128   1.425313E-6
     4337.671   1.420977E-6
     4338.214   1.416637E-6
     4338.759   1.412279E-6
       4339.3   1.407955E-6
     4339.846   1.403596E-6
     4340.389   1.399320E-6
     4340.932   1.395073E-6
     4341.476   1.390821E-6
     4342.019   1.386569E-6
     4342.563   1.382318E-6
     4343.106   1.378061E-6
     4343.652   1.373787E-6
     4344.196   1.369532E-6
     4344.742   1.365255E-6
     4345.286   1.360996E-6
      4345.83   1.356736E-6
     4346.376   1.352455E-6
      4346.92   1.348194E-6
     4347.464   1.343932E-6
     4348.009   1.339665E-6
     4348.555   1.335383E-6
     4349.097   1.331135E-6
     4349.644   1.326847E-6
     4350.188   1.322544E-6
     4350.733   1.318176E-6
     4351.278   1.313804E-6
     4351.822   1.309436E-6
     4352.367   1.305064E-6
     4352.912   1.300693E-6
     4353.459   1.296307E-6
     4354.004   1.291936E-6
     4354.552   1.287540E-6
     4355.097   1.283168E-6
     4355.642   1.278796E-6
     4356.189   1.274401E-6
     4356.735   1.270028E-6
      4357.28   1.265657E-6
     4357.825   1.261282E-6
     4358.374   1.256883E-6
     4358.917   1.252526E-6
     4359.464   1.248131E-6
      4360.01   1.243750E-6
     4360.556   1.239419E-6
     4361.102   1.235090E-6
     4361.647   1.230756E-6
     4362.194   1.226417E-6
      4362.74   1.222083E-6
     4363.288   1.217729E-6
     4363.834   1.213389E-6
     4364.383   1.209034E-6
     4364.929   1.204695E-6
     4365.476   1.200354E-6
     4366.024   1.195993E-6
     4366.571   1.191649E-6
     4367.118   1.187309E-6
     4367.665   1.182964E-6
     4368.213   1.178602E-6
     4368.758   1.174275E-6
     4369.307   1.169909E-6
     4369.854   1.165562E-6
     4370.401   1.161225E-6
     4370.948   1.156886E-6
     4371.495   1.152548E-6
     4372.042   1.148206E-6
      4372.59   1.143866E-6
      4373.14   1.139506E-6
     4373.687   1.135164E-6
     4374.234   1.130821E-6
     4374.784   1.126459E-6
     4375.332   1.122112E-6
     4375.882   1.117751E-6
      4376.43   1.113402E-6
     4376.978   1.109052E-6
     4377.525   1.104704E-6
     4378.076   1.100336E-6
     4378.622   1.096002E-6
     4379.169   1.091653E-6
      4379.72   1.087277E-6
     4380.268   1.082893E-6
     4380.816   1.078471E-6
     4381.365   1.074049E-6
     4381.914   1.069623E-6
     4382.462   1.065201E-6
     4383.013   1.060760E-6
     4383.562   1.056334E-6
      4384.11   1.051908E-6
     4384.662   1.047462E-6
      4385.21   1.043036E-6
     4385.762   1.038592E-6
     4386.311   1.034167E-6
      4386.86   1.029738E-6
     4387.409   1.025312E-6
      4387.96   1.020863E-6
     4388.507   1.016455E-6
     4389.057   1.012026E-6
     4389.608   1.007577E-6
     4390.158   1.003143E-6
     4390.708   9.986929E-7
     4391.257   9.942471E-7
     4391.807   9.897976E-7
     4392.356   9.853485E-7
     4392.909   9.808798E-7
     4393.458   9.764310E-7
     4394.008   9.719824E-7
     4394.561   9.675111E-7
     4395.111   9.630636E-7
     4395.664   9.585928E-7
     4396.214   9.541418E-7
     4396.764   9.496913E-7
     4397.314   9.452407E-7
     4397.867   9.407706E-7
     4398.416   9.363357E-7
     4398.966   9.318854E-7
     4399.519   9.274128E-7
      4400.07   9.229674E-7
     4400.621   9.185737E-7
     4401.171   9.141793E-7
     4401.722   9.097847E-7
     4402.273   9.053862E-7
     4402.827   9.009721E-7
     4403.378   8.965736E-7
     4403.929   8.921749E-7
     4404.483   8.877557E-7
     4405.034   8.833558E-7
     4405.585   8.789547E-7
     4406.139   8.745340E-7
     4406.691   8.701283E-7
     4407.243   8.657231E-7
     4407.796   8.613029E-7
     4408.346   8.569167E-7
     4408.898   8.525068E-7
     4409.452   8.480808E-7
     4410.004   8.436741E-7
     4410.556   8.392543E-7
     4411.108   8.348379E-7
      4411.66   8.304169E-7
     4412.212   8.259959E-7
     4412.767   8.215561E-7
      4413.32   8.171311E-7
     4413.872   8.127097E-7
     4414.427   8.082678E-7
     4414.979   8.038414E-7
     4415.532   7.994153E-7
     4416.087   7.949692E-7
      4416.64   7.905425E-7
     4417.193   7.861156E-7
     4417.749   7.816650E-7
     4418.299   7.772575E-7
     4418.852   7.728269E-7
     4419.408   7.683752E-7
      4419.96   7.639467E-7
     4420.514   7.594252E-7
     4421.067   7.549021E-7
     4421.621   7.503789E-7
     4422.174   7.458526E-7
      4422.73   7.413116E-7
     4423.284   7.367875E-7
     4423.837   7.322640E-7
     4424.394   7.277212E-7
     4424.947   7.231989E-7
     4425.501   7.186729E-7
     4426.055   7.141520E-7
     4426.612   7.096087E-7
     4427.166   7.050862E-7
     4427.723   7.005441E-7
     4428.274   6.960428E-7
     4428.829   6.915223E-7
     4429.385   6.869828E-7
      4429.94   6.824600E-7
     4430.494   6.779909E-7
     4431.049   6.735239E-7
     4431.604   6.690574E-7
     4432.158   6.645910E-7
     4432.715   6.601051E-7
     4433.271   6.556350E-7
     4433.825   6.511690E-7
     4434.383   6.466792E-7
     4434.938   6.422090E-7
     4435.493   6.377387E-7
     4436.048   6.332682E-7
     4436.606   6.287787E-7
     4437.161   6.243093E-7
     4437.717   6.198367E-7
     4438.272   6.153637E-7
     4438.828   6.108945E-7
     4439.386   6.064010E-7
     4439.941   6.019272E-7
     4440.498   5.974758E-7
     4441.053   5.930313E-7
     4441.609   5.885871E-7
     4442.165   5.841384E-7
     4442.724   5.796690E-7
      4443.28   5.752188E-7
     4443.836   5.707683E-7
     4444.395   5.662980E-7
     4444.951   5.618469E-7
     4445.507   5.573919E-7
     4446.064   5.529367E-7
     4446.623   5.484653E-7
     4447.179   5.440090E-7
     4447.736   5.395524E-7
     4448.293   5.350915E-7
      4448.85   5.306340E-7
     4449.409   5.261574E-7
     4449.966   5.216961E-7
     4450.523   5.171946E-7
      4451.08   5.126910E-7
     4451.637   5.081881E-7
     4452.194   5.036857E-7
     4452.754   4.991643E-7
     4453.312   4.946587E-7
     4453.869   4.901532E-7
     4454.429   4.856325E-7
     4454.986   4.811279E-7
     4455.544   4.766239E-7
     4456.102   4.721165E-7
     4456.662   4.675935E-7
      4457.22   4.630907E-7
     4457.778   4.585846E-7
     4458.336   4.540788E-7
     4458.894   4.495732E-7
     4459.455   4.450482E-7
     4460.013   4.405439E-7
     4460.571   4.360732E-7
     4461.129   4.315980E-7
     4461.688   4.271217E-7
     4462.246   4.226494E-7
     4462.807   4.181540E-7
     4463.366   4.136775E-7
     4463.925   4.091967E-7
     4464.486   4.047000E-7
     4465.045   4.002186E-7
     4465.604   3.957413E-7
     4466.163   3.912597E-7
     4466.724   3.867581E-7
     4467.283   3.822759E-7
     4467.842   3.777935E-7
     4468.404   3.732873E-7
     4468.961   3.688239E-7
     4469.523   3.643175E-7
     4470.083   3.598274E-7
     4470.642   3.553192E-7
     4471.202   3.508113E-7
     4471.761   3.463035E-7
     4472.321   3.417961E-7
     4472.883   3.372656E-7
     4473.443   3.327588E-7
     4474.003   3.282485E-7
     4474.565   3.237189E-7
     4475.125   3.192091E-7
     4475.686   3.146955E-7
     4476.246   3.101862E-7
     4476.809   3.056539E-7
     4477.369   3.011453E-7
      4477.93   2.966332E-7
      4478.49   2.921209E-7
     4479.051   2.876089E-7
     4479.614   2.830781E-7
     4480.175   2.785601E-7
     4480.735   2.740397E-7
     4481.296   2.695160E-7
     4481.857   2.649929E-7
     4482.418   2.604704E-7
     4482.982   2.559289E-7
     4483.541   2.514272E-7
     4484.104   2.468828E-7
     4484.668   2.423432E-7
     4485.229   2.378198E-7
     4485.791   2.332970E-7
     4486.353   2.287748E-7
     4486.917   2.242335E-7
     4487.478   2.197128E-7
      4488.04   2.151928E-7
     4488.602   2.106688E-7
     4489.164   2.061457E-7
     4489.728   2.016038E-7
      4490.29   1.970912E-7
     4490.852   1.925757E-7
     4491.414   1.880644E-7
     4491.976   1.835534E-7
     4492.539   1.790383E-7
     4493.104   1.745039E-7
     4493.663   1.700129E-7
     4494.228   1.654789E-7
     4494.793   1.609408E-7
     4495.356   1.564268E-7
     4495.918   1.519132E-7
     4496.481   1.473955E-7
     4497.047   1.428584E-7
      4497.61   1.383411E-7
     4498.173   1.338240E-7
     4498.736   1.293071E-7
     4499.299   1.247904E-7
     4499.864   1.202541E-7
     4500.428   1.196290E-7
     4500.991   1.202399E-7
     4501.555   1.208506E-7
     4502.118   1.214613E-7
     4502.682   1.220718E-7
     4503.248   1.226849E-7
     4503.809   1.232931E-7
     4504.375   1.239061E-7
     4504.941   1.245196E-7
     4505.505   1.251302E-7
     4506.069   1.257407E-7
     4506.633   1.263512E-7
       4507.2   1.269642E-7
     4507.764   1.275749E-7
     4508.329   1.281856E-7
     4508.893   1.287957E-7
     4509.457   1.294063E-7
     4510.024   1.300194E-7
     4510.588   1.306320E-7
     4511.153   1.312450E-7
     4511.718   1.318575E-7
     4512.283   1.324704E-7
     4512.848   1.330832E-7
     4513.415   1.336986E-7
     4513.978   1.343087E-7
     4514.545   1.349240E-7
     4515.112   1.355392E-7
     4515.678   1.361522E-7
     4516.243   1.367646E-7
     4516.808   1.373777E-7
     4517.376   1.379930E-7
     4517.941   1.386056E-7
     4518.507   1.392181E-7
     4519.073   1.398312E-7
     4519.638   1.404437E-7
     4520.207   1.410623E-7
     4520.772   1.416832E-7
     4521.338   1.423042E-7
     4521.904   1.429252E-7
      4522.47   1.435462E-7
     4523.036   1.441674E-7
     4523.605   1.447915E-7
     4524.169   1.454103E-7
     4524.738   1.460346E-7
     4525.304   1.466556E-7
     4525.873   1.472806E-7
     4526.439   1.479021E-7
     4527.006   1.485235E-7
     4527.575   1.491483E-7
     4528.142   1.497704E-7
     4528.708   1.503919E-7
     4529.275   1.510140E-7
     4529.843   1.516366E-7
      4530.41   1.522511E-7
     4530.979   1.528653E-7
     4531.546   1.534772E-7
     4532.114   1.540890E-7
     4532.681   1.547000E-7
     4533.248   1.553116E-7
     4533.818   1.559263E-7
     4534.383   1.565351E-7
     4534.953   1.571491E-7
     4535.521   1.577610E-7
     4536.091   1.583754E-7
     4536.659   1.589869E-7
     4537.227   1.595983E-7
     4537.797   1.602122E-7
     4538.365   1.608236E-7
     4538.934   1.614355E-7
     4539.501   1.620467E-7
      4540.07   1.626589E-7
     4540.638   1.632750E-7
     4541.209   1.638938E-7
     4541.777   1.645103E-7
     4542.346   1.651266E-7
     4542.915   1.657433E-7
     4543.483   1.663598E-7
     4544.054   1.669783E-7
     4544.621   1.675921E-7
     4545.192   1.682112E-7
     4545.761   1.688279E-7
     4546.333   1.694469E-7
     4546.902   1.700638E-7
     4547.471   1.706800E-7
     4548.042   1.712992E-7
     4548.612   1.719160E-7
     4549.181   1.725326E-7
      4549.75   1.731489E-7
      4550.32   1.737593E-7
      4550.89   1.743642E-7
     4551.462   1.749719E-7
     4552.032   1.755769E-7
     4552.602   1.761819E-7
     4553.171   1.767868E-7
     4553.741   1.773914E-7
     4554.314   1.779991E-7
     4554.881   1.786009E-7
     4555.454   1.792081E-7
     4556.024   1.798126E-7
     4556.597   1.804199E-7
     4557.167   1.810243E-7
     4557.738   1.816286E-7
     4558.311   1.822357E-7
     4558.881   1.828396E-7
     4559.452   1.834439E-7
     4560.023   1.840488E-7
     4560.594   1.846706E-7
     4561.165   1.852923E-7
     4561.738   1.859164E-7
     4562.309   1.865385E-7
      4562.88   1.871602E-7
     4563.451   1.877824E-7
     4564.022   1.884046E-7
     4564.596   1.890292E-7
     4565.165   1.896484E-7
     4565.739   1.902737E-7
     4566.311   1.908957E-7
     4566.885   1.915211E-7
     4567.457   1.921435E-7
     4568.028   1.927658E-7
     4568.603   1.933908E-7
     4569.174   1.940132E-7
     4569.746   1.946357E-7
     4570.318   1.952520E-7
      4570.89   1.958622E-7
     4571.462   1.964728E-7
     4572.037   1.970859E-7
     4572.609   1.976962E-7
     4573.182   1.983070E-7
     4573.754   1.989175E-7
     4574.327   1.995277E-7
     4574.902   2.001407E-7
     4575.472   2.007485E-7
     4576.047   2.013615E-7
      4576.62   2.019718E-7
     4577.196   2.025851E-7
     4577.769   2.031952E-7
     4578.342   2.038058E-7
     4578.917   2.044185E-7
      4579.49   2.050286E-7
     4580.063   2.056384E-7
     4580.637   2.062465E-7
      4581.21   2.068549E-7
     4581.784   2.074625E-7
      4582.36   2.080735E-7
     4582.934   2.086818E-7
     4583.507   2.092893E-7
     4584.081   2.098972E-7
     4584.655   2.105056E-7
     4585.229   2.111134E-7
     4585.802   2.117210E-7
     4586.379   2.123315E-7
     4586.953   2.129394E-7
      4587.53   2.135496E-7
     4588.104   2.141571E-7
     4588.678   2.147648E-7
     4589.255   2.153754E-7
      4589.83   2.159825E-7
     4590.404   2.166014E-7
     4590.979   2.172250E-7
     4591.556   2.178512E-7
     4592.128   2.184722E-7
     4592.706   2.190987E-7
      4593.28   2.197223E-7
     4593.855   2.203462E-7
     4594.431   2.209704E-7
     4595.005   2.215942E-7
     4595.581   2.222182E-7
     4596.156   2.228427E-7
     4596.734   2.234691E-7
     4597.309   2.240930E-7
     4597.887   2.247201E-7
     4598.463   2.253444E-7
     4599.039   2.259687E-7
     4599.617   2.265959E-7
     4600.192   2.272177E-7
     4600.768   2.278337E-7
     4601.344   2.284502E-7
     4601.922   2.290686E-7
     4602.496   2.296824E-7
     4603.075   2.303013E-7
     4603.651   2.309173E-7
     4604.227   2.315332E-7
     4604.804   2.321497E-7
      4605.38   2.327657E-7
     4605.957   2.333821E-7
     4606.533   2.339981E-7
     4607.112   2.346167E-7
     4607.689   2.352329E-7
     4608.268   2.358517E-7
     4608.845   2.364683E-7
     4609.422   2.370844E-7
     4610.001   2.377037E-7
     4610.579   2.383111E-7
     4611.156   2.389182E-7
     4611.733   2.395250E-7
     4612.312   2.401342E-7
     4612.887   2.407382E-7
     4613.467   2.413481E-7
     4614.045   2.419552E-7
     4614.623   2.425623E-7
       4615.2   2.431692E-7
     4615.778   2.437760E-7
     4616.355   2.443824E-7
     4616.934   2.449892E-7
     4617.514   2.455982E-7
     4618.092   2.462051E-7
     4618.672   2.468143E-7
      4619.25   2.474208E-7
     4619.829   2.480271E-7
      4620.41   2.486507E-7
     4620.988   2.492772E-7
     4621.566   2.499042E-7
     4622.145   2.505313E-7
     4622.726   2.511611E-7
     4623.302   2.517857E-7
     4623.883   2.524154E-7
     4624.462   2.530428E-7
     4625.041   2.536697E-7
      4625.62   2.542975E-7
     4626.199   2.549251E-7
     4626.778   2.555522E-7
     4627.357   2.561795E-7
     4627.939   2.568094E-7
     4628.519   2.574375E-7
       4629.1   2.580677E-7
      4629.68   2.586957E-7
     4630.259   2.593159E-7
     4630.841   2.599290E-7
     4631.421   2.605397E-7
     4632.001   2.611508E-7
     4632.581   2.617606E-7
     4633.163   2.623737E-7
      4633.74   2.629815E-7
     4634.323   2.635953E-7
     4634.903   2.642059E-7
     4635.483   2.648159E-7
     4636.063   2.654257E-7
     4636.644   2.660365E-7
     4637.224   2.666466E-7
     4637.805   2.672570E-7
     4638.388   2.678696E-7
     4638.968   2.684795E-7
     4639.549   2.690904E-7
     4640.132   2.697050E-7
     4640.713   2.703225E-7
     4641.297   2.709426E-7
     4641.877   2.715595E-7
     4642.458   2.721768E-7
      4643.04   2.727947E-7
     4643.624   2.734145E-7
     4644.202   2.740292E-7
     4644.784   2.746472E-7
     4645.368   2.752674E-7
     4645.949   2.758847E-7
     4646.531   2.765022E-7
     4647.112   2.771195E-7
     4647.694   2.777368E-7
     4648.276   2.783547E-7
      4648.86   2.789747E-7
     4649.442   2.795925E-7
     4650.024   2.802101E-7
     4650.608   2.808329E-7
     4651.191   2.814537E-7
     4651.773   2.820740E-7
     4652.358   2.826972E-7
      4652.94   2.833177E-7
     4653.522   2.839375E-7
     4654.108   2.845609E-7
     4654.687   2.851784E-7
     4655.271   2.857994E-7
     4655.855   2.864222E-7
     4656.438   2.870430E-7
     4657.021   2.876637E-7
     4657.604   2.882844E-7
     4658.187   2.889051E-7
     4658.771   2.895258E-7
     4659.356   2.901490E-7
     4659.939   2.907700E-7
     4660.522   2.913946E-7
     4661.108   2.920227E-7
     4661.692   2.926479E-7
     4662.275   2.932732E-7
     4662.862   2.939015E-7
     4663.445   2.945269E-7
     4664.029   2.951527E-7
     4664.616   2.957810E-7
     4665.197   2.964037E-7
     4665.781   2.970296E-7
     4666.367   2.976579E-7
     4666.952   2.982837E-7
     4667.536   2.989090E-7
      4668.12   2.995348E-7
     4668.704   3.001605E-7
     4669.289   3.007866E-7
     4669.876   3.014156E-7
      4670.46   3.020372E-7
     4671.045   3.026577E-7
     4671.632   3.032811E-7
     4672.217   3.039013E-7
     4672.802   3.045222E-7
     4673.389   3.051454E-7
     4673.974   3.057656E-7
      4674.56   3.063869E-7
     4675.147   3.070101E-7
     4675.729   3.076281E-7
     4676.315   3.082492E-7
     4676.903   3.088725E-7
     4677.488   3.094934E-7
     4678.074   3.101143E-7
     4678.659   3.107348E-7
     4679.245   3.113557E-7
     4679.831   3.119763E-7
     4680.419   3.126014E-7
     4681.005   3.132247E-7
     4681.591   3.138482E-7
      4682.18   3.144749E-7
     4682.766   3.150985E-7
     4683.352   3.157219E-7
      4683.94   3.163470E-7
     4684.527   3.169708E-7
     4685.113   3.175946E-7
     4685.702   3.182203E-7
     4686.286   3.188410E-7
     4686.873   3.194651E-7
     4687.462   3.200917E-7
     4688.049   3.207149E-7
     4688.636   3.213384E-7
     4689.223   3.219620E-7
      4689.81   3.225858E-7
     4690.396   3.232099E-7
     4690.986   3.238372E-7
     4691.574   3.244619E-7
     4692.161   3.250862E-7
     4692.751   3.257144E-7
     4693.338   3.263392E-7
     4693.926   3.269637E-7
     4694.516   3.275910E-7
     4695.104   3.282161E-7
     4695.691   3.288405E-7
     4696.282   3.294685E-7
     4696.867   3.300903E-7
     4697.455   3.307152E-7
     4698.045   3.313433E-7
     4698.633   3.319680E-7
     4699.222   3.325933E-7
      4699.81   3.332179E-7
     4700.398   3.338496E-7
     4700.986   3.344846E-7
     4701.578   3.351224E-7
     4702.166   3.357571E-7
     4702.754   3.363920E-7
     4703.346   3.370301E-7
     4703.935   3.376655E-7
     4704.523   3.383009E-7
     4705.115   3.389389E-7
     4705.704   3.395741E-7
     4706.293   3.402099E-7
     4706.885   3.408483E-7
     4707.471   3.414807E-7
     4708.061   3.421162E-7
     4708.652   3.427544E-7
     4709.242   3.433901E-7
     4709.831   3.440258E-7
     4710.421   3.446398E-7
      4711.01   3.452445E-7
       4711.6   3.458499E-7
     4712.192   3.464577E-7
     4712.782   3.470628E-7
     4713.372   3.476680E-7
     4713.965   3.482762E-7
     4714.555   3.488807E-7
     4715.145   3.494855E-7
     4715.738   3.500926E-7
     4716.328   3.506974E-7
     4716.918   3.513020E-7
     4717.512   3.519089E-7
     4718.102   3.525127E-7
      4718.69   3.531142E-7
     4719.283   3.537212E-7
     4719.874   3.543255E-7
     4720.465   3.549520E-7
     4721.056   3.555845E-7
     4721.646   3.562172E-7
     4722.238   3.568504E-7
     4722.832   3.574859E-7
     4723.422   3.581183E-7
     4724.014   3.587512E-7
     4724.608   3.593875E-7
     4725.199   3.600205E-7
     4725.791   3.606530E-7
     4726.385   3.612886E-7
     4726.977   3.619214E-7
     4727.568   3.625539E-7
     4728.163   3.631902E-7
     4728.754   3.638237E-7
     4729.344   3.644543E-7
     4729.938   3.650904E-7
      4730.53   3.657172E-7
     4731.123   3.663438E-7
     4731.715   3.669705E-7
     4732.307   3.675971E-7
     4732.899   3.682238E-7
     4733.494   3.688533E-7
     4734.087   3.694805E-7
      4734.68   3.701071E-7
     4735.275   3.707364E-7
     4735.868   3.713632E-7
      4736.46   3.719902E-7
     4737.056   3.726197E-7
     4737.649   3.732466E-7
     4738.242   3.738732E-7
     4738.837   3.745028E-7
     4739.431   3.751299E-7
     4740.021   3.758118E-7
     4740.617   3.780283E-7
      4741.21   3.802355E-7
     4741.804   3.824442E-7
