WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f658n
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.999179E-18
PIVWV    r 6584.016
BANDW    r 37.15238
TPEAK    r 0.4449753
EQUVW    r 33.35851
RECTW    r 74.96711
EMFLX    r 1.515987E-16
     4117.041   9.719579E-7
     4117.556   9.723004E-7
     4118.071   9.726429E-7
     4118.584   9.729864E-7
     4119.098   9.733300E-7
     4119.614   9.736733E-7
     4120.129   9.739923E-7
     4120.643   9.742375E-7
     4121.156   9.744830E-7
     4121.672   9.747297E-7
     4122.186   9.749749E-7
       4122.7   9.752199E-7
     4123.216   9.754665E-7
     4123.729   9.757127E-7
     4124.243   9.759584E-7
     4124.757   9.762039E-7
     4125.274   9.764505E-7
     4125.788   9.766956E-7
     4126.304   9.769424E-7
     4126.818   9.771883E-7
     4127.335   9.774355E-7
      4127.85   9.776818E-7
     4128.366   9.779296E-7
     4128.881   9.781769E-7
     4129.397   9.784243E-7
     4129.912   9.786706E-7
     4130.429   9.789301E-7
     4130.944   9.791905E-7
     4131.458   9.794521E-7
     4131.976   9.797150E-7
     4132.491   9.799760E-7
     4133.008   9.802377E-7
     4133.521   9.804988E-7
     4134.038   9.807620E-7
     4134.554   9.810230E-7
     4135.071   9.812851E-7
     4135.586   9.815476E-7
     4136.104   9.818109E-7
      4136.62   9.820723E-7
     4137.137   9.823348E-7
     4137.653   9.825974E-7
     4138.171   9.828608E-7
     4138.687   9.831223E-7
     4139.205   9.833856E-7
     4139.721   9.836493E-7
     4140.239   9.839872E-7
     4140.752   9.844069E-7
     4141.271   9.848312E-7
     4141.787   9.852546E-7
     4142.305   9.856792E-7
     4142.821   9.861016E-7
     4143.338   9.865244E-7
     4143.854   9.869469E-7
     4144.373   9.873733E-7
     4144.889   9.877979E-7
     4145.408   9.882235E-7
     4145.927   9.886488E-7
     4146.444   9.890733E-7
     4146.963   9.895003E-7
     4147.479   9.899247E-7
     4147.999   9.903513E-7
     4148.516   9.907757E-7
     4149.035   9.912027E-7
     4149.552   9.916282E-7
     4150.069   9.920237E-7
     4150.586   9.922281E-7
     4151.106   9.924331E-7
     4151.624   9.926359E-7
     4152.141   9.928387E-7
     4152.661   9.930438E-7
     4153.178   9.932473E-7
     4153.696   9.934502E-7
     4154.215   9.936547E-7
     4154.735   9.938605E-7
     4155.253   9.940646E-7
     4155.771   9.942680E-7
     4156.292   9.944728E-7
      4156.81   9.946764E-7
      4157.33   9.948818E-7
     4157.848   9.950865E-7
     4158.368   9.952915E-7
     4158.887   9.954944E-7
     4159.407   9.956990E-7
     4159.925   9.959026E-7
     4160.444   9.961432E-7
     4160.965   9.963910E-7
     4161.483   9.966377E-7
     4162.002   9.968843E-7
     4162.523   9.971308E-7
     4163.042   9.973766E-7
     4163.561   9.976242E-7
     4164.082   9.978723E-7
     4164.603   9.981200E-7
     4165.122   9.983662E-7
     4165.641   9.986129E-7
     4166.163   9.988607E-7
     4166.684   9.991095E-7
     4167.203   9.993569E-7
     4167.723   9.996037E-7
     4168.244   9.998514E-7
     4168.764   1.000098E-6
     4169.283   1.000346E-6
     4169.805   1.000595E-6
     4170.325   1.000867E-6
     4170.845   1.001153E-6
     4171.364   1.001440E-6
     4171.886   1.001730E-6
     4172.406   1.002017E-6
     4172.929   1.002305E-6
     4173.451   1.002594E-6
     4173.971   1.002882E-6
     4174.494   1.003170E-6
     4175.014   1.003457E-6
     4175.534   1.003745E-6
     4176.057   1.004034E-6
      4176.58   1.004324E-6
       4177.1   1.004612E-6
     4177.621   1.004899E-6
     4178.141   1.005187E-6
     4178.664   1.005477E-6
     4179.185   1.005765E-6
     4179.706   1.006054E-6
     4180.229   1.006341E-6
      4180.75   1.006624E-6
     4181.271   1.006907E-6
     4181.794   1.007191E-6
     4182.315   1.007474E-6
     4182.839   1.007758E-6
      4183.36   1.008040E-6
     4183.884   1.008325E-6
     4184.406   1.008609E-6
     4184.927   1.008893E-6
     4185.451   1.009178E-6
     4185.975   1.009463E-6
     4186.497   1.009747E-6
     4187.021   1.010032E-6
     4187.542   1.010315E-6
     4188.064   1.010599E-6
     4188.588   1.010886E-6
      4189.11   1.011171E-6
     4189.632   1.011453E-6
     4190.155   1.011693E-6
     4190.679   1.011828E-6
     4191.202   1.011962E-6
     4191.726   1.012097E-6
     4192.249   1.012232E-6
     4192.773   1.012368E-6
     4193.296   1.012503E-6
     4193.821   1.012639E-6
     4194.343   1.012773E-6
     4194.868   1.012908E-6
     4195.391   1.013043E-6
     4195.917   1.013180E-6
     4196.439   1.013314E-6
     4196.962   1.013448E-6
     4197.485   1.013583E-6
     4198.011   1.013719E-6
     4198.534   1.013854E-6
      4199.06   1.013990E-6
     4199.581   1.014125E-6
     4200.106   1.014267E-6
     4200.629   1.014430E-6
     4201.155   1.014594E-6
     4201.681   1.014757E-6
     4202.205   1.014920E-6
     4202.731   1.015085E-6
     4203.255   1.015248E-6
     4203.781   1.015412E-6
     4204.305   1.015576E-6
     4204.831   1.015740E-6
     4205.355   1.015904E-6
     4205.881   1.016068E-6
     4206.406   1.016232E-6
      4206.93   1.016397E-6
     4207.454   1.016561E-6
     4207.981   1.016725E-6
     4208.505   1.016889E-6
      4209.03   1.017053E-6
     4209.554   1.017217E-6
     4210.081   1.017381E-6
     4210.606   1.017536E-6
     4211.133   1.017691E-6
     4211.658   1.017846E-6
     4212.185   1.018002E-6
      4212.71   1.018157E-6
     4213.237   1.018313E-6
     4213.762   1.018469E-6
      4214.29   1.018626E-6
     4214.817   1.018782E-6
     4215.342   1.018937E-6
      4215.87   1.019092E-6
     4216.396   1.019248E-6
     4216.921   1.019404E-6
     4217.447   1.019559E-6
     4217.975   1.019714E-6
       4218.5   1.019871E-6
     4219.026   1.020028E-6
     4219.552   1.020184E-6
      4220.08   1.020337E-6
     4220.606   1.020470E-6
     4221.134   1.020604E-6
      4221.66   1.020737E-6
     4222.188   1.020871E-6
     4222.715   1.021005E-6
     4223.244   1.021139E-6
      4223.77   1.021272E-6
     4224.298   1.021406E-6
     4224.825   1.021540E-6
     4225.354   1.021674E-6
      4225.88   1.021807E-6
     4226.407   1.021940E-6
     4226.934   1.022074E-6
     4227.463   1.022208E-6
      4227.99   1.022343E-6
     4228.517   1.022477E-6
     4229.046   1.022611E-6
     4229.573   1.022745E-6
     4230.103   1.022869E-6
     4230.632   1.022951E-6
     4231.159   1.023033E-6
     4231.687   1.023116E-6
     4232.216   1.023199E-6
     4232.746   1.023281E-6
     4233.273   1.023363E-6
     4233.801   1.023445E-6
     4234.331   1.023527E-6
     4234.859   1.023608E-6
     4235.386   1.023691E-6
     4235.917   1.023774E-6
     4236.444   1.023857E-6
     4236.973   1.023939E-6
       4237.5   1.024021E-6
     4238.031   1.024104E-6
     4238.559   1.024187E-6
      4239.09   1.024270E-6
     4239.618   1.024353E-6
     4240.149   1.024430E-6
     4240.677   1.024487E-6
     4241.208   1.024545E-6
     4241.736   1.024604E-6
     4242.268   1.024663E-6
     4242.796   1.024722E-6
     4243.327   1.024782E-6
     4243.856   1.024841E-6
     4244.387   1.024900E-6
     4244.917   1.024957E-6
     4245.445   1.025016E-6
     4245.977   1.025076E-6
     4246.506   1.025134E-6
     4247.035   1.025192E-6
     4247.564   1.025251E-6
     4248.096   1.025310E-6
     4248.625   1.025369E-6
     4249.157   1.025428E-6
     4249.687   1.025487E-6
     4250.219   1.025560E-6
     4250.749   1.025652E-6
     4251.281   1.025744E-6
     4251.811   1.025834E-6
     4252.343   1.025924E-6
     4252.873   1.026014E-6
     4253.405   1.026106E-6
     4253.935   1.026197E-6
     4254.465   1.026288E-6
     4254.996   1.026380E-6
     4255.528   1.026470E-6
     4256.059   1.026560E-6
     4256.589   1.026651E-6
     4257.122   1.026743E-6
     4257.652   1.026834E-6
     4258.185   1.026926E-6
     4258.716   1.027017E-6
     4259.249   1.027108E-6
      4259.78   1.027198E-6
     4260.313   1.027309E-6
     4260.844   1.027433E-6
     4261.377   1.027558E-6
     4261.908   1.027683E-6
     4262.442   1.027807E-6
     4262.973   1.027930E-6
     4263.507   1.028054E-6
     4264.036   1.028177E-6
     4264.569   1.028302E-6
     4265.101   1.028426E-6
     4265.635   1.028549E-6
     4266.167   1.028673E-6
     4266.698   1.028798E-6
      4267.23   1.028923E-6
     4267.764   1.029047E-6
     4268.296   1.029171E-6
      4268.83   1.029295E-6
     4269.362   1.029420E-6
     4269.896   1.029546E-6
     4270.429   1.029632E-6
     4270.963   1.029709E-6
     4271.498   1.029786E-6
      4272.03   1.029863E-6
     4272.565   1.029942E-6
     4273.097   1.030020E-6
      4273.63   1.030097E-6
     4274.163   1.030173E-6
     4274.698   1.030251E-6
      4275.23   1.030327E-6
     4275.766   1.030405E-6
     4276.298   1.030482E-6
     4276.831   1.030559E-6
     4277.364   1.030636E-6
     4277.899   1.030713E-6
     4278.435   1.030792E-6
     4278.968   1.030870E-6
     4279.501   1.030947E-6
     4280.037   1.031019E-6
     4280.571   1.031046E-6
     4281.106   1.031074E-6
      4281.64   1.031102E-6
     4282.176   1.031129E-6
     4282.709   1.031156E-6
     4283.244   1.031183E-6
      4283.78   1.031211E-6
     4284.313   1.031238E-6
     4284.847   1.031265E-6
     4285.384   1.031292E-6
     4285.918   1.031320E-6
     4286.454   1.031347E-6
     4286.988   1.031375E-6
     4287.523   1.031401E-6
      4288.06   1.031428E-6
     4288.596   1.031457E-6
     4289.131   1.031484E-6
     4289.665   1.031513E-6
     4290.202   1.031560E-6
     4290.739   1.031639E-6
     4291.274   1.031719E-6
     4291.809   1.031799E-6
     4292.346   1.031878E-6
     4292.881   1.031958E-6
     4293.416   1.032037E-6
     4293.953   1.032116E-6
     4294.488   1.032195E-6
     4295.024   1.032275E-6
     4295.559   1.032355E-6
     4296.097   1.032436E-6
     4296.632   1.032515E-6
      4297.17   1.032595E-6
     4297.706   1.032675E-6
     4298.244   1.032756E-6
     4298.779   1.032836E-6
     4299.317   1.032916E-6
     4299.853   1.032994E-6
     4300.391   1.033040E-6
      4300.93   1.033073E-6
     4301.465   1.033106E-6
     4302.001   1.033139E-6
     4302.538   1.033170E-6
     4303.076   1.033202E-6
     4303.613   1.033235E-6
     4304.151   1.033269E-6
     4304.687   1.033301E-6
     4305.224   1.033333E-6
     4305.761   1.033365E-6
       4306.3   1.033398E-6
     4306.836   1.033431E-6
     4307.375   1.033465E-6
     4307.912   1.033498E-6
     4308.452   1.033531E-6
     4308.988   1.033563E-6
     4309.528   1.033597E-6
     4310.065   1.033641E-6
     4310.604   1.033762E-6
     4311.142   1.033884E-6
     4311.681   1.034005E-6
     4312.216   1.034127E-6
     4312.756   1.034250E-6
     4313.293   1.034372E-6
     4313.833   1.034495E-6
     4314.374   1.034618E-6
     4314.909   1.034740E-6
     4315.449   1.034864E-6
     4315.987   1.034987E-6
     4316.527   1.035109E-6
     4317.065   1.035231E-6
     4317.605   1.035354E-6
     4318.144   1.035477E-6
     4318.684   1.035600E-6
     4319.222   1.035723E-6
     4319.763   1.035847E-6
     4320.301   1.035918E-6
     4320.842   1.035950E-6
      4321.38   1.035981E-6
     4321.919   1.036011E-6
     4322.458   1.036043E-6
     4322.999   1.036076E-6
     4323.538   1.036107E-6
     4324.079   1.036139E-6
     4324.618   1.036171E-6
     4325.156   1.036203E-6
     4325.695   1.036234E-6
     4326.237   1.036265E-6
     4326.778   1.036297E-6
     4327.318   1.036328E-6
     4327.857   1.036359E-6
     4328.399   1.036391E-6
      4328.94   1.036424E-6
      4329.48   1.036455E-6
     4330.022   1.036485E-6
     4330.562   1.036482E-6
     4331.104   1.036479E-6
     4331.644   1.036476E-6
     4332.184   1.036474E-6
     4332.723   1.036471E-6
     4333.266   1.036468E-6
     4333.806   1.036466E-6
     4334.346   1.036463E-6
     4334.888   1.036461E-6
     4335.429   1.036459E-6
     4335.969   1.036456E-6
     4336.512   1.036452E-6
     4337.054   1.036449E-6
     4337.595   1.036446E-6
     4338.136   1.036444E-6
     4338.679   1.036442E-6
     4339.222   1.036439E-6
     4339.762   1.036437E-6
     4340.303   1.036474E-6
     4340.847   1.036541E-6
     4341.388   1.036607E-6
     4341.929   1.036673E-6
     4342.472   1.036741E-6
     4343.013   1.036809E-6
     4343.557   1.036875E-6
     4344.098   1.036942E-6
      4344.64   1.037009E-6
     4345.184   1.037077E-6
     4345.725   1.037144E-6
     4346.267   1.037211E-6
     4346.811   1.037278E-6
     4347.354   1.037345E-6
     4347.896   1.037413E-6
     4348.438   1.037480E-6
     4348.983   1.037548E-6
     4349.527   1.037616E-6
     4350.069   1.037674E-6
     4350.611   1.037664E-6
     4351.156   1.037654E-6
     4351.698   1.037644E-6
      4352.24   1.037634E-6
     4352.785   1.037625E-6
     4353.328   1.037616E-6
      4353.87   1.037608E-6
     4354.413   1.037598E-6
     4354.958   1.037588E-6
       4355.5   1.037579E-6
     4356.043   1.037569E-6
     4356.589   1.037562E-6
     4357.134   1.037553E-6
      4357.68   1.037545E-6
     4358.223   1.037536E-6
     4358.768   1.037526E-6
     4359.312   1.037517E-6
     4359.857   1.037506E-6
       4360.4   1.037527E-6
     4360.944   1.037558E-6
     4361.487   1.037587E-6
     4362.033   1.037616E-6
     4362.577   1.037646E-6
     4363.123   1.037676E-6
     4363.664   1.037705E-6
      4364.21   1.037734E-6
     4364.754   1.037764E-6
     4365.301   1.037794E-6
     4365.845   1.037823E-6
     4366.391   1.037853E-6
     4366.936   1.037884E-6
     4367.482   1.037914E-6
     4368.026   1.037944E-6
     4368.573   1.037974E-6
     4369.118   1.038003E-6
     4369.665   1.038033E-6
     4370.209   1.038067E-6
     4370.754   1.038109E-6
     4371.298   1.038149E-6
     4371.846   1.038188E-6
     4372.393   1.038229E-6
     4372.938   1.038270E-6
     4373.483   1.038310E-6
     4374.028   1.038351E-6
     4374.575   1.038391E-6
     4375.121   1.038432E-6
     4375.668   1.038474E-6
     4376.213   1.038515E-6
     4376.761   1.038554E-6
     4377.307   1.038595E-6
     4377.854   1.038636E-6
       4378.4   1.038678E-6
     4378.948   1.038719E-6
     4379.494   1.038759E-6
     4380.042   1.038794E-6
     4380.588   1.038771E-6
     4381.134   1.038748E-6
      4381.68   1.038724E-6
     4382.229   1.038700E-6
     4382.775   1.038677E-6
     4383.321   1.038654E-6
      4383.87   1.038631E-6
     4384.416   1.038606E-6
     4384.962   1.038582E-6
     4385.511   1.038559E-6
      4386.06   1.038536E-6
     4386.607   1.038513E-6
     4387.156   1.038489E-6
     4387.703   1.038465E-6
     4388.252   1.038441E-6
     4388.799   1.038419E-6
     4389.348   1.038395E-6
     4389.895   1.038371E-6
     4390.445   1.038332E-6
     4390.992   1.038291E-6
     4391.539   1.038249E-6
     4392.086   1.038207E-6
     4392.636   1.038166E-6
     4393.184   1.038124E-6
     4393.731   1.038082E-6
     4394.281   1.038041E-6
     4394.829   1.038000E-6
     4395.376   1.037959E-6
     4395.927   1.037918E-6
     4396.477   1.037876E-6
     4397.025   1.037835E-6
     4397.573   1.037794E-6
     4398.123   1.037753E-6
     4398.674   1.037711E-6
     4399.222   1.037670E-6
      4399.77   1.037629E-6
     4400.321   1.037627E-6
     4400.869   1.037653E-6
      4401.42   1.037678E-6
     4401.969   1.037704E-6
     4402.518   1.037730E-6
     4403.068   1.037756E-6
     4403.617   1.037783E-6
     4404.166   1.037809E-6
     4404.717   1.037835E-6
     4405.266   1.037861E-6
     4405.818   1.037886E-6
     4406.367   1.037911E-6
     4406.918   1.037937E-6
     4407.467   1.037964E-6
     4408.017   1.037991E-6
     4408.568   1.038017E-6
     4409.121   1.038043E-6
      4409.67   1.038070E-6
     4410.219   1.038092E-6
     4410.769   1.038107E-6
     4411.321   1.038122E-6
     4411.871   1.038137E-6
     4412.421   1.038152E-6
     4412.973   1.038168E-6
     4413.523   1.038184E-6
     4414.073   1.038198E-6
     4414.625   1.038213E-6
     4415.176   1.038228E-6
     4415.729   1.038243E-6
     4416.281   1.038258E-6
     4416.832   1.038273E-6
     4417.384   1.038288E-6
     4417.935   1.038303E-6
     4418.488   1.038320E-6
     4419.039   1.038336E-6
     4419.592   1.038350E-6
     4420.143   1.038333E-6
     4420.693   1.038223E-6
     4421.245   1.038113E-6
     4421.798   1.038002E-6
     4422.349   1.037891E-6
       4422.9   1.037781E-6
     4423.451   1.037671E-6
     4424.005   1.037560E-6
     4424.556   1.037449E-6
      4425.11   1.037337E-6
     4425.662   1.037226E-6
     4426.216   1.037114E-6
     4426.767   1.037003E-6
     4427.321   1.036892E-6
     4427.873   1.036781E-6
     4428.427   1.036669E-6
     4428.979   1.036558E-6
     4429.534   1.036446E-6
     4430.088   1.036348E-6
     4430.638   1.036320E-6
     4431.192   1.036292E-6
     4431.745   1.036264E-6
     4432.299   1.036237E-6
     4432.852   1.036209E-6
     4433.404   1.036182E-6
     4433.957   1.036154E-6
     4434.512   1.036126E-6
     4435.064   1.036098E-6
      4435.62   1.036069E-6
     4436.172   1.036040E-6
     4436.728   1.036011E-6
     4437.281   1.035984E-6
     4437.836   1.035957E-6
     4438.389   1.035929E-6
     4438.945   1.035900E-6
     4439.498   1.035870E-6
     4440.054   1.035846E-6
     4440.607   1.035866E-6
     4441.161   1.035888E-6
     4441.714   1.035910E-6
      4442.27   1.035931E-6
     4442.824   1.035952E-6
     4443.377   1.035972E-6
     4443.931   1.035992E-6
     4444.487   1.036012E-6
     4445.043   1.036032E-6
       4445.6   1.036053E-6
     4446.154   1.036074E-6
     4446.708   1.036093E-6
     4447.265   1.036114E-6
     4447.819   1.036133E-6
     4448.376   1.036153E-6
      4448.93   1.036172E-6
     4449.487   1.036193E-6
     4450.042   1.036207E-6
     4450.596   1.036143E-6
     4451.153   1.036078E-6
     4451.708   1.036015E-6
     4452.263   1.035951E-6
      4452.82   1.035888E-6
     4453.375   1.035825E-6
      4453.93   1.035760E-6
     4454.485   1.035696E-6
     4455.042   1.035631E-6
     4455.598   1.035567E-6
     4456.156   1.035503E-6
     4456.711   1.035438E-6
     4457.269   1.035374E-6
     4457.824   1.035310E-6
     4458.382   1.035245E-6
     4458.938   1.035181E-6
     4459.496   1.035115E-6
     4460.054   1.035057E-6
      4460.61   1.035072E-6
     4461.166   1.035085E-6
     4461.725   1.035097E-6
     4462.281   1.035109E-6
     4462.837   1.035123E-6
     4463.393   1.035136E-6
     4463.952   1.035148E-6
     4464.508   1.035161E-6
     4465.064   1.035173E-6
     4465.623   1.035186E-6
     4466.182   1.035199E-6
     4466.739   1.035211E-6
     4467.295   1.035223E-6
     4467.854   1.035236E-6
     4468.414   1.035248E-6
     4468.971   1.035260E-6
     4469.528   1.035273E-6
     4470.087   1.035277E-6
     4470.645   1.035229E-6
     4471.202   1.035181E-6
     4471.761   1.035132E-6
     4472.318   1.035084E-6
     4472.876   1.035036E-6
     4473.433   1.034988E-6
     4473.993   1.034940E-6
     4474.553   1.034892E-6
     4475.111   1.034844E-6
     4475.668   1.034795E-6
     4476.229   1.034747E-6
     4476.789   1.034699E-6
     4477.347   1.034651E-6
     4477.905   1.034603E-6
     4478.466   1.034554E-6
     4479.026   1.034504E-6
     4479.584   1.034456E-6
     4480.143   1.034398E-6
     4480.704   1.034314E-6
     4481.262   1.034229E-6
      4481.82   1.034144E-6
     4482.381   1.034058E-6
      4482.94   1.033973E-6
     4483.499   1.033888E-6
     4484.058   1.033803E-6
     4484.619   1.033717E-6
     4485.178   1.033632E-6
     4485.739   1.033546E-6
     4486.298   1.033460E-6
      4486.86   1.033374E-6
     4487.419   1.033289E-6
      4487.98   1.033204E-6
      4488.54   1.033117E-6
     4489.102   1.033030E-6
     4489.664   1.032944E-6
     4490.223   1.032879E-6
     4490.783   1.032845E-6
     4491.342   1.032811E-6
     4491.905   1.032777E-6
     4492.464   1.032742E-6
     4493.027   1.032707E-6
     4493.587   1.032673E-6
     4494.147   1.032639E-6
     4494.707   1.032602E-6
      4495.27   1.032567E-6
      4495.83   1.032534E-6
     4496.393   1.032499E-6
     4496.953   1.032464E-6
     4497.516   1.032428E-6
     4498.076   1.032393E-6
     4498.639   1.032358E-6
       4499.2   1.032323E-6
     4499.763   1.032287E-6
     4500.324   1.031904E-6
     4500.887   1.031266E-6
     4501.446   1.030633E-6
     4502.009   1.029994E-6
      4502.57   1.029358E-6
     4503.134   1.028719E-6
     4503.695   1.028082E-6
     4504.259   1.027443E-6
      4504.82   1.026807E-6
     4505.382   1.026171E-6
     4505.946   1.025531E-6
      4506.51   1.024892E-6
     4507.071   1.024256E-6
     4507.633   1.023619E-6
     4508.197   1.022979E-6
     4508.762   1.022340E-6
     4509.323   1.021703E-6
     4509.885   1.021066E-6
      4510.45   1.020440E-6
     4511.012   1.019821E-6
     4511.574   1.019201E-6
     4512.137   1.018581E-6
     4512.701   1.017959E-6
     4513.264   1.017340E-6
     4513.826   1.016720E-6
     4514.391   1.016098E-6
     4514.954   1.015478E-6
     4515.517   1.014858E-6
     4516.082   1.014236E-6
     4516.647   1.013614E-6
      4517.21   1.012994E-6
     4517.773   1.012373E-6
     4518.338   1.011749E-6
     4518.901   1.011128E-6
      4519.47   1.010503E-6
     4520.033   1.009886E-6
     4520.596   1.009323E-6
     4521.162   1.008756E-6
     4521.726   1.008193E-6
     4522.289   1.007630E-6
     4522.853   1.007068E-6
     4523.419   1.006502E-6
     4523.982   1.005938E-6
     4524.546   1.005374E-6
     4525.113   1.004808E-6
     4525.677   1.004245E-6
     4526.241   1.003682E-6
     4526.807   1.003115E-6
     4527.374   1.002548E-6
     4527.938   1.001984E-6
     4528.502   1.001419E-6
     4529.069   1.000852E-6
     4529.636   1.000285E-6
     4530.201   9.996962E-7
     4530.765   9.990632E-7
     4531.333   9.984267E-7
     4531.897   9.977930E-7
     4532.462   9.971583E-7
     4533.029   9.965208E-7
     4533.594   9.958869E-7
     4534.162   9.952503E-7
     4534.727   9.946165E-7
     4535.292   9.939827E-7
     4535.859   9.933467E-7
     4536.425   9.927122E-7
     4536.993   9.920748E-7
     4537.558   9.914393E-7
     4538.126   9.908015E-7
     4538.692   9.901679E-7
     4539.257   9.895344E-7
     4539.826   9.888973E-7
     4540.394   9.882790E-7
     4540.959   9.876727E-7
     4541.525   9.870679E-7
     4542.092   9.864631E-7
      4542.66   9.858554E-7
     4543.226   9.852498E-7
     4543.795   9.846405E-7
     4544.361   9.840339E-7
     4544.928   9.834280E-7
     4545.494   9.828210E-7
     4546.063   9.822120E-7
     4546.629   9.816065E-7
     4547.199   9.809978E-7
     4547.766   9.803906E-7
     4548.334   9.797820E-7
     4548.901   9.791764E-7
     4549.471   9.785662E-7
     4550.041   9.779509E-7
     4550.607   9.772804E-7
     4551.177   9.766061E-7
     4551.744   9.759344E-7
     4552.312   9.752629E-7
     4552.879   9.745921E-7
     4553.449   9.739181E-7
     4554.016   9.732470E-7
     4554.586   9.725725E-7
     4555.151   9.719042E-7
     4555.722   9.712294E-7
      4556.29   9.705582E-7
      4556.86   9.698848E-7
     4557.428   9.692137E-7
     4557.998   9.685402E-7
     4558.566   9.678687E-7
     4559.137   9.671937E-7
     4559.705   9.665227E-7
     4560.276   9.658936E-7
     4560.844   9.653144E-7
     4561.415   9.647320E-7
     4561.983   9.641514E-7
     4562.552   9.635723E-7
     4563.121   9.629929E-7
     4563.692   9.624109E-7
      4564.26   9.618311E-7
     4564.832   9.612475E-7
     4565.401   9.606667E-7
      4565.97   9.600866E-7
     4566.541   9.595045E-7
      4567.11   9.589241E-7
     4567.682   9.583405E-7
     4568.251   9.577589E-7
     4568.823   9.571751E-7
     4569.393   9.565947E-7
     4569.964   9.560119E-7
     4570.534   9.553752E-7
     4571.106   9.547326E-7
     4571.676   9.540923E-7
     4572.248   9.534488E-7
     4572.818   9.528080E-7
     4573.388   9.521684E-7
     4573.958   9.515296E-7
      4574.53   9.508857E-7
     4575.101   9.502447E-7
      4575.67   9.496050E-7
     4576.243   9.489619E-7
     4576.813   9.483217E-7
     4577.384   9.476809E-7
     4577.957   9.470380E-7
      4578.53   9.463952E-7
     4579.101   9.457558E-7
     4579.674   9.451112E-7
     4580.245   9.444661E-7
     4580.818   9.438140E-7
     4581.389   9.431636E-7
     4581.962   9.425098E-7
     4582.533   9.418609E-7
     4583.107   9.412091E-7
     4583.678   9.405588E-7
      4584.25   9.399091E-7
     4584.821   9.392596E-7
     4585.395   9.386072E-7
     4585.966   9.379575E-7
     4586.538   9.373068E-7
     4587.112   9.366538E-7
     4587.684   9.360031E-7
     4588.255   9.353534E-7
      4588.83   9.347010E-7
     4589.404   9.340480E-7
     4589.976   9.333976E-7
     4590.548   9.328127E-7
     4591.123   9.322279E-7
     4591.697   9.316432E-7
      4592.27   9.310619E-7
     4592.842   9.304811E-7
     4593.417   9.298964E-7
     4593.989   9.293133E-7
     4594.562   9.287323E-7
     4595.137   9.281486E-7
     4595.709   9.275661E-7
     4596.282   9.269831E-7
     4596.857   9.263974E-7
      4597.43   9.258147E-7
     4598.006   9.252294E-7
     4598.579   9.246457E-7
     4599.155   9.240599E-7
     4599.728   9.234781E-7
     4600.304   9.228746E-7
     4600.877   9.222581E-7
     4601.453   9.216386E-7
     4602.026   9.210211E-7
     4602.602   9.204023E-7
     4603.176   9.197852E-7
      4603.75   9.191671E-7
     4604.323   9.185495E-7
     4604.899   9.179298E-7
     4605.474   9.173120E-7
     4606.047   9.166947E-7
     4606.622   9.160757E-7
     4607.198   9.154546E-7
     4607.772   9.148373E-7
     4608.349   9.142173E-7
     4608.923   9.135996E-7
       4609.5   9.129797E-7
     4610.077   9.123559E-7
     4610.652   9.117035E-7
     4611.229   9.110479E-7
     4611.804   9.103944E-7
     4612.381   9.097383E-7
     4612.956   9.090850E-7
     4613.533   9.084297E-7
     4614.108   9.077774E-7
     4614.683   9.071255E-7
     4615.258   9.064731E-7
     4615.836   9.058177E-7
     4616.411   9.051649E-7
     4616.987   9.045110E-7
     4617.562   9.038592E-7
      4618.14   9.032041E-7
     4618.715   9.025517E-7
     4619.294   9.018954E-7
      4619.87   9.012423E-7
     4620.448   9.006435E-7
     4621.023   9.000639E-7
     4621.602   8.994814E-7
     4622.178   8.989022E-7
     4622.756   8.983204E-7
     4623.333   8.977410E-7
     4623.911   8.971592E-7
     4624.488   8.965781E-7
     4625.064   8.959976E-7
     4625.643   8.954159E-7
     4626.219   8.948362E-7
     4626.798   8.942523E-7
     4627.375   8.936708E-7
     4627.952   8.930897E-7
     4628.528   8.925098E-7
     4629.108   8.919271E-7
     4629.685   8.913465E-7
     4630.264   8.907359E-7
     4630.841   8.900955E-7
     4631.421   8.894536E-7
     4631.998   8.888144E-7
     4632.578   8.881699E-7
     4633.155   8.875294E-7
     4633.735   8.868873E-7
     4634.313   8.862481E-7
     4634.893   8.856057E-7
     4635.471   8.849647E-7
     4636.048   8.843232E-7
     4636.626   8.836839E-7
     4637.207   8.830411E-7
     4637.784   8.824010E-7
     4638.362   8.817601E-7
      4638.94   8.811186E-7
     4639.521   8.804768E-7
     4640.099   8.798417E-7
      4640.68   8.792215E-7
     4641.261   8.786019E-7
     4641.839   8.779845E-7
      4642.42   8.773642E-7
     4642.999   8.767469E-7
      4643.58   8.761270E-7
     4644.159   8.755100E-7
      4644.74   8.748909E-7
     4645.319   8.742736E-7
     4645.898   8.736558E-7
     4646.479   8.730354E-7
     4647.059   8.724179E-7
     4647.638   8.718004E-7
      4648.22   8.711801E-7
     4648.799   8.705632E-7
     4649.378   8.699454E-7
     4649.958   8.693283E-7
      4650.54   8.687155E-7
     4651.122   8.681031E-7
     4651.702   8.674942E-7
     4652.281   8.668852E-7
     4652.864   8.662727E-7
     4653.443   8.656629E-7
     4654.026   8.650501E-7
