WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f656n
      2957.26   6.102447E-9
     2957.788   6.095208E-9
     2958.316   6.087966E-9
     2958.844   6.080729E-9
     2959.372   6.073494E-9
     2959.898   6.066279E-9
     2960.426   6.065745E-9
     2960.953   6.066807E-9
     2961.481   6.067872E-9
      2962.01   6.068934E-9
     2962.538   6.069995E-9
     2963.067   6.071053E-9
     2963.594   6.072106E-9
     2964.121   6.073159E-9
      2964.65   6.074210E-9
     2965.179   6.075261E-9
     2965.708   6.076309E-9
     2966.237   6.077356E-9
     2966.766   6.078401E-9
     2967.296   6.079445E-9
     2967.824   6.080484E-9
     2968.353   6.081522E-9
     2968.883   6.082558E-9
     2969.413   6.083594E-9
     2969.942   6.084627E-9
     2970.471   6.072315E-9
     2971.001   6.058331E-9
     2971.529   6.044393E-9
      2972.06   6.030414E-9
      2972.59   6.016444E-9
      2973.12   6.002475E-9
     2973.649   5.988558E-9
      2974.18   5.974601E-9
      2974.71   5.960647E-9
     2975.241   5.946698E-9
     2975.772   5.932750E-9
     2976.303   5.918810E-9
     2976.834   5.904877E-9
     2977.364   5.890987E-9
     2977.895   5.877061E-9
     2978.426   5.863142E-9
     2978.958   5.849223E-9
     2979.488   5.835349E-9
     2980.019   5.822043E-9
     2980.551   5.824644E-9
     2981.083   5.827244E-9
     2981.613   5.829834E-9
     2982.145   5.832428E-9
     2982.676   5.835012E-9
     2983.208   5.837600E-9
      2983.74   5.840187E-9
     2984.273   5.842770E-9
     2984.805   5.845351E-9
     2985.336   5.847922E-9
     2985.869   5.850496E-9
     2986.402   5.853070E-9
     2986.934   5.855641E-9
     2987.467   5.858208E-9
        2988.   5.860774E-9
     2988.534   5.863336E-9
     2989.065   5.865887E-9
     2989.599   5.868445E-9
     2990.132   5.874252E-9
     2990.664   5.889879E-9
     2991.198   5.905552E-9
     2991.731   5.921216E-9
     2992.263   5.936824E-9
     2992.797   5.952471E-9
     2993.331   5.968107E-9
     2993.864   5.983688E-9
       2994.4   5.999359E-9
     2994.932   6.014925E-9
     2995.467   6.030529E-9
     2996.001   6.046123E-9
     2996.536   6.061712E-9
     2997.071   6.077289E-9
     2997.605   6.092856E-9
     2998.139   6.108376E-9
     2998.674   6.123926E-9
     2999.207   6.139422E-9
     2999.742   6.154957E-9
     3000.277   6.162224E-9
     3000.813   6.161812E-9
     3001.348   6.161397E-9
     3001.882   6.160982E-9
     3002.418   6.160565E-9
     3002.952   6.160147E-9
     3003.488   6.159728E-9
     3004.023   6.159306E-9
      3004.56   6.158884E-9
     3005.096   6.158459E-9
     3005.632   6.158032E-9
     3006.168   6.157606E-9
     3006.703   6.157178E-9
      3007.24   6.156747E-9
     3007.776   6.156316E-9
     3008.313   6.155882E-9
      3008.85   6.155447E-9
     3009.385   6.155012E-9
     3009.922   6.154573E-9
     3010.457   6.138006E-9
     3010.994   6.118611E-9
     3011.531   6.099235E-9
     3012.069   6.079862E-9
     3012.605   6.060552E-9
     3013.142   6.041191E-9
      3013.68   6.021842E-9
     3014.218   6.002494E-9
     3014.754   5.983218E-9
     3015.292   5.963891E-9
      3015.83   5.944566E-9
     3016.368   5.925255E-9
     3016.906   5.905943E-9
     3017.445   5.886644E-9
     3017.983   5.867353E-9
      3018.52   5.848128E-9
     3019.058   5.828852E-9
     3019.597   5.809577E-9
     3020.136   5.792115E-9
     3020.673   5.780044E-9
      3021.21   5.767973E-9
      3021.75   5.755868E-9
     3022.289   5.743765E-9
     3022.828   5.731668E-9
     3023.367   5.719578E-9
     3023.907   5.707494E-9
     3024.445   5.695443E-9
     3024.984   5.683367E-9
     3025.524   5.671290E-9
     3026.064   5.659222E-9
     3026.604   5.647152E-9
     3027.144   5.635089E-9
     3027.684   5.623033E-9
     3028.223   5.611017E-9
     3028.761   5.599000E-9
     3029.302   5.586957E-9
     3029.843   5.574912E-9
     3030.383   5.576950E-9
     3030.922   5.584746E-9
     3031.463   5.592562E-9
     3032.004   5.600374E-9
     3032.543   5.608155E-9
     3033.084   5.615954E-9
     3033.627   5.623774E-9
     3034.167   5.631538E-9
     3034.708   5.639324E-9
      3035.25   5.647101E-9
     3035.791   5.654873E-9
     3036.331   5.662616E-9
     3036.873   5.670378E-9
     3037.415   5.678135E-9
     3037.957   5.685886E-9
     3038.497   5.693605E-9
      3039.04   5.701347E-9
     3039.582   5.709080E-9
     3040.123   5.713973E-9
     3040.665   5.709250E-9
     3041.208   5.704530E-9
      3041.75   5.699807E-9
     3042.291   5.695103E-9
     3042.834   5.690384E-9
     3043.377   5.685663E-9
      3043.92   5.680945E-9
     3044.463   5.676229E-9
     3045.005   5.671523E-9
      3045.55   5.666792E-9
     3046.092   5.662093E-9
     3046.635   5.657377E-9
     3047.179   5.652662E-9
     3047.722   5.647949E-9
     3048.265   5.643249E-9
     3048.809   5.638536E-9
     3049.353   5.633825E-9
     3049.895   5.629128E-9
     3050.439   5.622776E-9
     3050.982   5.616054E-9
     3051.526   5.609313E-9
     3052.071   5.602574E-9
     3052.615   5.595834E-9
      3053.16   5.589098E-9
     3053.705   5.582362E-9
     3054.248   5.575649E-9
     3054.793   5.568918E-9
     3055.338   5.562190E-9
     3055.883   5.555463E-9
     3056.428   5.548736E-9
     3056.974   5.542010E-9
     3057.519   5.535288E-9
     3058.063   5.528586E-9
     3058.607   5.521888E-9
     3059.153   5.515173E-9
     3059.699   5.508457E-9
     3060.243   5.503111E-9
     3060.789   5.499430E-9
     3061.335   5.495747E-9
     3061.882   5.492063E-9
     3062.426   5.488392E-9
     3062.974   5.484699E-9
     3063.521   5.481018E-9
     3064.066   5.477347E-9
     3064.613   5.473665E-9
     3065.159   5.469984E-9
     3065.706   5.466303E-9
     3066.253   5.462620E-9
     3066.799   5.458951E-9
     3067.346   5.455272E-9
     3067.892   5.451602E-9
     3068.439   5.447923E-9
     3068.987   5.444241E-9
     3069.534   5.440562E-9
      3070.08   5.433324E-9
     3070.628   5.405231E-9
     3071.176   5.377157E-9
     3071.724   5.349088E-9
      3072.27   5.321123E-9
     3072.819   5.293078E-9
     3073.367   5.265063E-9
     3073.915   5.237041E-9
     3074.464   5.209051E-9
     3075.012   5.181065E-9
     3075.561   5.153086E-9
     3076.108   5.125211E-9
     3076.657   5.097268E-9
     3077.206   5.069343E-9
     3077.755   5.041422E-9
     3078.302   5.013596E-9
     3078.852   4.985700E-9
     3079.401   4.957823E-9
     3079.949   4.930040E-9
     3080.499   4.917883E-9
     3081.048   4.907339E-9
     3081.596   4.896830E-9
     3082.146   4.886293E-9
     3082.696   4.875758E-9
     3083.246   4.865229E-9
     3083.794   4.854738E-9
     3084.345   4.844216E-9
     3084.895   4.833696E-9
     3085.447   4.823153E-9
     3085.996   4.812678E-9
     3086.547   4.802171E-9
     3087.098   4.791670E-9
     3087.647   4.781207E-9
     3088.198   4.770714E-9
     3088.749   4.760224E-9
     3089.298   4.749776E-9
     3089.849   4.739296E-9
     3090.399   4.741520E-9
      3090.95   4.748547E-9
     3091.502   4.755566E-9
     3092.053   4.762579E-9
     3092.605   4.769589E-9
     3093.157   4.776596E-9
     3093.709   4.783592E-9
     3094.259   4.790563E-9
     3094.812   4.797552E-9
     3095.364   4.804534E-9
     3095.916   4.811510E-9
     3096.469   4.818481E-9
     3097.021   4.825448E-9
     3097.572   4.832383E-9
     3098.123   4.839318E-9
     3098.676   4.846267E-9
     3099.229   4.853209E-9
     3099.782   4.860150E-9
     3100.333   4.862261E-9
     3100.886   4.861223E-9
     3101.439   4.860183E-9
     3101.991   4.859143E-9
     3102.546   4.858097E-9
     3103.098   4.857056E-9
     3103.652   4.856009E-9
     3104.206   4.854962E-9
      3104.76   4.853912E-9
     3105.314   4.852862E-9
     3105.868   4.851810E-9
      3106.42   4.850758E-9
     3106.975   4.849704E-9
     3107.529   4.848647E-9
     3108.082   4.847593E-9
     3108.636   4.846532E-9
     3109.191   4.845471E-9
     3109.746   4.844408E-9
     3110.299   4.837248E-9
     3110.854   4.824861E-9
     3111.409   4.812460E-9
     3111.964   4.800050E-9
     3112.518   4.787671E-9
     3113.073   4.775240E-9
     3113.629   4.762800E-9
     3114.184   4.750348E-9
     3114.738   4.737925E-9
     3115.296   4.725419E-9
     3115.852   4.712936E-9
     3116.406   4.700483E-9
     3116.962   4.687979E-9
     3117.516   4.675504E-9
     3118.073   4.662979E-9
     3118.629   4.650444E-9
     3119.186   4.637902E-9
     3119.742   4.625345E-9
     3120.295   4.635338E-9
     3120.852   4.665142E-9
     3121.409   4.694976E-9
     3121.966   4.724828E-9
     3122.523   4.754710E-9
      3123.08   4.784608E-9
     3123.637   4.814538E-9
     3124.195   4.844485E-9
      3124.75   4.874357E-9
     3125.308   4.904352E-9
     3125.866   4.934364E-9
     3126.424   4.964405E-9
     3126.981   4.994466E-9
     3127.539   5.024542E-9
     3128.096   5.054557E-9
     3128.652   5.084588E-9
      3129.21   5.114745E-9
     3129.769   5.144916E-9
     3130.327   5.184393E-9
     3130.884   5.230337E-9
     3131.443   5.276450E-9
     3132.001   5.322609E-9
     3132.559   5.368654E-9
     3133.119   5.415008E-9
     3133.678   5.461267E-9
     3134.236   5.507432E-9
     3134.795   5.553745E-9
     3135.354   5.600106E-9
     3135.914   5.646513E-9
     3136.472   5.692805E-9
     3137.031   5.739267E-9
     3137.591   5.785775E-9
     3138.151   5.832311E-9
     3138.709   5.878750E-9
     3139.269   5.925359E-9
     3139.829   5.971996E-9
     3140.388   5.980309E-9
     3140.948   5.971779E-9
     3141.509   5.963242E-9
     3142.069   5.954693E-9
     3142.628   5.946167E-9
     3143.189   5.937606E-9
      3143.75   5.929038E-9
     3144.311   5.920460E-9
     3144.872   5.911877E-9
     3145.433   5.903288E-9
     3145.994   5.894689E-9
     3146.555   5.886085E-9
     3147.115   5.877494E-9
     3147.677   5.868874E-9
     3148.237   5.860270E-9
     3148.799   5.851634E-9
      3149.36   5.842991E-9
     3149.922   5.834339E-9
     3150.483   5.841791E-9
     3151.045   5.851866E-9
     3151.605   5.861919E-9
     3152.168   5.872013E-9
      3152.73   5.882106E-9
     3153.293   5.892215E-9
     3153.855   5.902325E-9
     3154.418   5.912443E-9
     3154.979   5.922542E-9
     3155.544   5.932705E-9
     3156.107   5.942844E-9
     3156.668   5.952963E-9
     3157.232   5.963117E-9
     3157.795   5.973276E-9
     3158.357   5.983413E-9
      3158.92   5.993586E-9
     3159.484   6.003771E-9
     3160.046   6.015231E-9
      3160.61   6.041448E-9
     3161.172   6.067601E-9
     3161.736   6.093847E-9
       3162.3   6.120120E-9
     3162.865   6.146407E-9
     3163.429   6.172721E-9
     3163.993   6.199049E-9
     3164.558   6.225392E-9
     3165.123   6.251763E-9
     3165.686   6.278068E-9
      3166.25   6.304478E-9
     3166.815   6.330904E-9
      3167.38   6.357345E-9
     3167.944   6.383732E-9
     3168.509   6.410224E-9
     3169.074   6.436721E-9
     3169.638   6.463166E-9
     3170.204   6.485132E-9
      3170.77   6.498975E-9
     3171.335   6.512825E-9
     3171.899   6.526648E-9
     3172.465   6.540519E-9
     3173.031   6.554403E-9
     3173.598   6.568296E-9
     3174.162   6.582152E-9
     3174.729   6.596065E-9
     3175.295   6.609991E-9
     3175.862   6.623917E-9
     3176.428   6.637858E-9
     3176.995   6.651812E-9
     3177.562   6.665773E-9
     3178.127   6.679699E-9
     3178.694   6.693682E-9
     3179.261   6.707673E-9
     3179.827   6.721631E-9
     3180.395   6.731384E-9
      3180.96   6.739250E-9
     3181.528   6.747147E-9
     3182.095   6.755047E-9
     3182.663   6.762954E-9
     3183.231   6.770866E-9
     3183.797   6.778758E-9
     3184.365   6.786681E-9
     3184.934   6.794608E-9
     3185.502   6.802542E-9
      3186.07   6.810477E-9
     3186.639   6.818423E-9
     3187.208   6.826371E-9
     3187.776   6.834323E-9
     3188.343   6.842257E-9
      3188.91   6.850198E-9
     3189.479   6.858169E-9
     3190.049   6.864533E-9
     3190.618   6.853658E-9
     3191.187   6.842772E-9
     3191.755   6.831910E-9
     3192.323   6.821037E-9
     3192.892   6.810124E-9
     3193.462   6.799198E-9
     3194.032   6.788265E-9
     3194.602   6.777324E-9
     3195.172   6.766372E-9
     3195.742   6.755412E-9
      3196.31   6.744472E-9
     3196.881   6.733492E-9
     3197.451   6.722504E-9
     3198.021   6.711505E-9
     3198.592   6.700497E-9
     3199.161   6.689512E-9
     3199.732   6.678484E-9
     3200.303   6.671623E-9
     3200.872   6.668464E-9
     3201.443   6.665291E-9
     3202.015   6.662114E-9
     3202.584   6.658944E-9
     3203.156   6.655762E-9
     3203.727   6.652575E-9
     3204.299   6.649386E-9
     3204.871   6.646192E-9
     3205.442   6.642996E-9
     3206.013   6.639804E-9
     3206.585   6.636603E-9
     3207.157   6.633394E-9
     3207.729   6.630183E-9
     3208.302   6.626971E-9
     3208.872   6.623763E-9
     3209.445   6.620544E-9
     3210.018   6.616748E-9
      3210.59   6.594921E-9
     3211.161   6.573144E-9
     3211.734   6.551280E-9
     3212.306   6.529466E-9
     3212.879   6.507565E-9
     3213.452   6.485648E-9
     3214.026   6.463708E-9
     3214.599   6.441755E-9
     3215.171   6.419851E-9
     3215.745   6.397860E-9
     3216.318   6.375855E-9
     3216.892   6.353827E-9
     3217.466   6.331783E-9
      3218.04   6.309727E-9
     3218.615   6.287646E-9
     3219.189   6.265542E-9
     3219.761   6.243498E-9
     3220.334   6.216770E-9
     3220.909   6.186593E-9
     3221.484   6.156399E-9
     3222.058   6.126185E-9
     3222.632   6.096029E-9
     3223.207   6.065765E-9
      3223.78   6.035557E-9
     3224.355   6.005243E-9
     3224.932   5.974806E-9
     3225.508   5.944439E-9
     3226.082   5.914145E-9
     3226.657   5.883728E-9
     3227.233   5.853292E-9
     3227.809   5.822824E-9
     3228.383   5.792442E-9
     3228.959   5.761923E-9
     3229.535   5.731384E-9
      3230.11   5.703670E-9
     3230.686   5.687561E-9
     3231.262   5.671440E-9
     3231.839   5.655302E-9
     3232.414   5.639209E-9
     3232.991   5.623044E-9
     3233.568   5.606869E-9
     3234.143   5.590730E-9
      3234.72   5.574528E-9
     3235.297   5.558313E-9
     3235.874   5.542089E-9
     3236.452   5.525848E-9
     3237.029   5.509587E-9
     3237.607   5.493325E-9
     3238.183   5.477093E-9
      3238.76   5.460796E-9
     3239.338   5.444488E-9
     3239.917   5.428163E-9
     3240.493   5.398809E-9
     3241.071   5.367102E-9
     3241.649   5.335374E-9
     3242.228   5.303626E-9
     3242.804   5.271953E-9
     3243.383   5.240152E-9
      3243.96   5.208426E-9
     3244.539   5.176573E-9
     3245.118   5.144685E-9
     3245.697   5.112791E-9
     3246.276   5.080865E-9
     3246.854   5.048997E-9
     3247.433   5.017017E-9
     3248.012   4.985016E-9
     3248.592   4.952982E-9
     3249.171   4.920928E-9
     3249.751   4.888840E-9
     3250.331   4.856630E-9
     3250.909   4.824420E-9
     3251.489   4.792082E-9
      3252.07   4.759709E-9
     3252.648   4.727425E-9
     3253.229   4.694998E-9
     3253.807   4.662661E-9
     3254.388   4.630195E-9
     3254.969   4.597694E-9
     3255.549   4.565173E-9
     3256.128   4.532729E-9
     3256.711   4.500059E-9
     3257.291   4.467559E-9
     3257.872   4.434944E-9
     3258.453   4.402295E-9
     3259.034   4.369613E-9
     3259.616   4.336910E-9
     3260.198   4.320276E-9
     3260.778   4.334889E-9
     3261.359   4.349552E-9
     3261.939   4.364181E-9
     3262.521   4.378867E-9
     3263.104   4.393562E-9
     3263.686   4.408272E-9
     3264.266   4.422945E-9
     3264.849   4.437677E-9
     3265.431   4.452417E-9
     3266.012   4.467128E-9
     3266.595   4.481889E-9
     3267.178   4.496662E-9
     3267.761   4.511446E-9
     3268.344   4.526239E-9
     3268.927   4.541048E-9
      3269.51   4.555863E-9
     3270.092   4.570841E-9
     3270.676   4.586927E-9
     3271.259   4.603030E-9
     3271.843   4.619142E-9
     3272.425   4.635209E-9
     3273.009   4.651345E-9
     3273.593   4.667491E-9
     3274.177   4.683652E-9
     3274.759   4.699769E-9
     3275.344   4.715956E-9
     3275.928   4.732151E-9
     3276.511   4.748308E-9
     3277.095   4.764522E-9
      3277.68   4.780752E-9
     3278.265   4.796997E-9
     3278.848   4.813205E-9
     3279.433   4.829467E-9
      3280.02   4.846438E-9
     3280.605   4.881283E-9
     3281.189   4.916062E-9
     3281.775   4.950961E-9
      3282.36   4.985882E-9
     3282.944   5.020736E-9
      3283.53   5.055711E-9
     3284.116   5.090723E-9
     3284.702   5.125754E-9
     3285.284   5.160601E-9
      3285.87   5.195688E-9
     3286.457   5.230809E-9
     3287.043   5.265951E-9
      3287.63   5.301114E-9
     3288.216   5.336311E-9
     3288.803   5.371529E-9
     3289.388   5.406680E-9
     3289.975   5.441953E-9
     3290.562   5.476112E-9
     3291.149   5.510252E-9
     3291.737   5.544428E-9
     3292.324   5.578609E-9
     3292.911   5.612839E-9
     3293.495   5.646874E-9
     3294.083   5.681146E-9
     3294.671   5.715434E-9
     3295.259   5.749758E-9
     3295.845   5.784002E-9
     3296.433   5.818379E-9
     3297.021   5.852778E-9
     3297.609   5.887210E-9
     3298.196   5.921564E-9
     3298.786   5.956149E-9
     3299.375   5.990658E-9
     3299.962   6.025071E-9
     3300.551   6.033444E-9
      3301.14   6.040002E-9
     3301.729   6.046560E-9
     3302.316   6.053104E-9
     3302.905   6.059674E-9
     3303.494   6.066243E-9
     3304.084   6.072822E-9
     3304.672   6.079381E-9
     3305.261   6.085970E-9
     3305.851   6.092556E-9
     3306.439   6.099131E-9
     3307.029   6.105732E-9
     3307.619   6.112335E-9
     3308.209   6.118941E-9
     3308.798   6.125531E-9
     3309.388   6.132148E-9
     3309.979   6.138765E-9
      3310.57   6.103252E-9
      3311.16   6.066158E-9
     3311.751   6.029024E-9
     3312.342   5.991854E-9
     3312.931   5.954782E-9
     3313.522   5.917565E-9
     3314.114   5.880306E-9
     3314.703   5.843134E-9
     3315.294   5.805830E-9
     3315.886   5.768486E-9
     3316.478   5.731105E-9
     3317.068   5.693821E-9
      3317.66   5.656378E-9
      3318.25   5.619033E-9
     3318.842   5.581541E-9
     3319.434   5.544009E-9
     3320.026   5.507468E-9
     3320.619   5.492667E-9
     3321.211   5.477851E-9
     3321.802   5.463068E-9
     3322.395   5.448224E-9
     3322.988   5.433373E-9
     3323.581   5.418504E-9
     3324.174   5.403625E-9
     3324.767   5.388737E-9
     3325.358   5.373876E-9
     3325.951   5.358963E-9
     3326.543   5.344076E-9
     3327.137   5.329136E-9
      3327.73   5.314179E-9
     3328.322   5.299265E-9
     3328.916   5.284281E-9
      3329.51   5.269289E-9
     3330.104   5.256411E-9
     3330.698   5.253495E-9
     3331.293   5.250577E-9
     3331.887   5.247655E-9
      3332.48   5.244740E-9
     3333.074   5.241813E-9
     3333.669   5.238882E-9
     3334.264   5.235947E-9
     3334.859   5.233010E-9
     3335.452   5.230079E-9
     3336.047   5.227137E-9
     3336.643   5.224189E-9
     3337.236   5.221250E-9
     3337.832   5.218296E-9
     3338.427   5.215342E-9
     3339.021   5.212392E-9
     3339.617   5.209431E-9
     3340.213   5.186218E-9
     3340.809   5.126545E-9
     3341.403   5.067007E-9
        3342.   5.007210E-9
     3342.596   4.947400E-9
     3343.192   4.887529E-9
     3343.789   4.827620E-9
     3344.385   4.767648E-9
     3344.982   4.707614E-9
     3345.577   4.647739E-9
     3346.174   4.587630E-9
     3346.771   4.527459E-9
     3347.368   4.467250E-9
     3347.964   4.407175E-9
     3348.561   4.346866E-9
     3349.159   4.286517E-9
     3349.754   4.226305E-9
     3350.352   4.202704E-9
      3350.95   4.204802E-9
     3351.546   4.206894E-9
     3352.144   4.208994E-9
     3352.742   4.211094E-9
      3353.34   4.213195E-9
     3353.939   4.215297E-9
     3354.535   4.217394E-9
     3355.136   4.219506E-9
     3355.734   4.221611E-9
     3356.332   4.223712E-9
      3356.93   4.225820E-9
     3357.527   4.227922E-9
     3358.126   4.230032E-9
     3358.726   4.232144E-9
     3359.325   4.234255E-9
     3359.923   4.236361E-9
     3360.522   4.326379E-9
      3361.12   4.429147E-9
      3361.72   4.532357E-9
      3362.32   4.635629E-9
     3362.919   4.738966E-9
      3363.52   4.842406E-9
      3364.12   4.945910E-9
      3364.72   5.049520E-9
     3365.319   5.152898E-9
     3365.919   5.256635E-9
      3366.52   5.360478E-9
      3367.12   5.464425E-9
     3367.721   5.568438E-9
      3368.32   5.672174E-9
     3368.921   5.776355E-9
     3369.521   5.880304E-9
     3370.122   5.987155E-9
     3370.723   6.103917E-9
     3371.324   6.220751E-9
     3371.924   6.337373E-9
     3372.526   6.454397E-9
     3373.128   6.571543E-9
     3373.729   6.688760E-9
     3374.332   6.806097E-9
     3374.932   6.923173E-9
     3375.534   7.040653E-9
     3376.136   7.158255E-9
     3376.739   7.275977E-9
     3377.341   7.393771E-9
     3377.944   7.511637E-9
     3378.545   7.629241E-9
     3379.148   7.747346E-9
      3379.75   7.865478E-9
     3380.354   7.920461E-9
     3380.955   7.930780E-9
     3381.558   7.941135E-9
      3382.16   7.951467E-9
     3382.763   7.961838E-9
     3383.367   7.972219E-9
      3383.97   7.982601E-9
     3384.574   7.992996E-9
     3385.177   8.003363E-9
     3385.781   8.013769E-9
     3386.385   8.024181E-9
     3386.989   8.034601E-9
     3387.593   8.045031E-9
     3388.198   8.055469E-9
     3388.802   8.065908E-9
     3389.405   8.076326E-9
      3390.01   8.084753E-9
     3390.613   7.969932E-9
     3391.218   7.854665E-9
     3391.823   7.739279E-9
     3392.428   7.623816E-9
     3393.032   7.508609E-9
     3393.637   7.392952E-9
     3394.241   7.277595E-9
     3394.846   7.161746E-9
     3395.452   7.045821E-9
     3396.058   6.929775E-9
     3396.664   6.813657E-9
      3397.27   6.697462E-9
     3397.876   6.581146E-9
     3398.483   6.464710E-9
     3399.087   6.348574E-9
     3399.694   6.231989E-9
       3400.3   6.177507E-9
     3400.907   6.186500E-9
     3401.512   6.195472E-9
     3402.119   6.204476E-9
     3402.724   6.213462E-9
     3403.331   6.222481E-9
     3403.938   6.231504E-9
     3404.546   6.240536E-9
     3405.152   6.249548E-9
     3405.759   6.258588E-9
     3406.367   6.267638E-9
     3406.975   6.276696E-9
     3407.583   6.285759E-9
     3408.191   6.294830E-9
     3408.797   6.303877E-9
     3409.405   6.312959E-9
     3410.013   6.322302E-9
     3410.622   6.343011E-9
      3411.23   6.363741E-9
     3411.837   6.384416E-9
     3412.446   6.405177E-9
     3413.055   6.425950E-9
     3413.662   6.446679E-9
     3414.271   6.467485E-9
      3414.88   6.488304E-9
     3415.488   6.509077E-9
     3416.097   6.529937E-9
     3416.707   6.550802E-9
     3417.317   6.571693E-9
     3417.926   6.592590E-9
     3418.534   6.613440E-9
     3419.144   6.634377E-9
     3419.754   6.655327E-9
     3420.365   6.672417E-9
     3420.975   6.686912E-9
     3421.585   6.701415E-9
     3422.196   6.715930E-9
     3422.805   6.730415E-9
     3423.415   6.744947E-9
     3424.024   6.759455E-9
     3424.635   6.774010E-9
     3425.246   6.788579E-9
     3425.856   6.803116E-9
     3426.467   6.817706E-9
     3427.078   6.832308E-9
      3427.69   6.846923E-9
       3428.3   6.861498E-9
     3428.913   6.876177E-9
     3429.523   6.890779E-9
     3430.135   6.905799E-9
     3430.747   6.922122E-9
     3431.359   6.938464E-9
     3431.972   6.954813E-9
     3432.584   6.971173E-9
     3433.195   6.987496E-9
     3433.807   7.003880E-9
     3434.418   7.020230E-9
     3435.031   7.036641E-9
     3435.644   7.053067E-9
     3436.257   7.069502E-9
     3436.868   7.085896E-9
     3437.481   7.102357E-9
     3438.095   7.118835E-9
     3438.706   7.135270E-9
      3439.32   7.151764E-9
     3439.934   7.168277E-9
     3440.547   7.172722E-9
     3441.161   7.175700E-9
     3441.775   7.178683E-9
     3442.389   7.181667E-9
     3443.002   7.184643E-9
     3443.616   7.187628E-9
      3444.23   7.190615E-9
     3444.845   7.193603E-9
     3445.458   7.196584E-9
     3446.073   7.199575E-9
     3446.687   7.202568E-9
     3447.301   7.205551E-9
     3447.916   7.208548E-9
     3448.531   7.211544E-9
     3449.146   7.214541E-9
      3449.76   7.217531E-9
     3450.375   7.217495E-9
     3450.991   7.215516E-9
     3451.607   7.213533E-9
     3452.221   7.211554E-9
     3452.837   7.209568E-9
     3453.453   7.207577E-9
     3454.069   7.205583E-9
     3454.686   7.203588E-9
     3455.302   7.201587E-9
     3455.918   7.199586E-9
     3456.533   7.197588E-9
      3457.15   7.195581E-9
     3457.767   7.193571E-9
     3458.382   7.191562E-9
     3458.999   7.189547E-9
     3459.614   7.187535E-9
     3460.232   7.181733E-9
     3460.849   7.169632E-9
     3461.467   7.157521E-9
     3462.084   7.145396E-9
     3462.702   7.133262E-9
     3463.318   7.121154E-9
     3463.936   7.108993E-9
     3464.554   7.096827E-9
     3465.172   7.084644E-9
     3465.791   7.072454E-9
     3466.409   7.060252E-9
     3467.028   7.048035E-9
     3467.642   7.035887E-9
     3468.261   7.023652E-9
      3468.88   7.011403E-9
     3469.499   6.999146E-9
     3470.118   6.989329E-9
     3470.735   6.989940E-9
     3471.354   6.990551E-9
     3471.972   6.991161E-9
     3472.592   6.991771E-9
     3473.213   6.992384E-9
     3473.831   6.992990E-9
     3474.451   6.993600E-9
     3475.071   6.994207E-9
     3475.691   6.994816E-9
     3476.311   6.995421E-9
     3476.929   6.996027E-9
      3477.55   6.996631E-9
      3478.17   6.997237E-9
     3478.789   6.997840E-9
      3479.41   6.998442E-9
     3480.031   6.999918E-9
     3480.652   7.018305E-9
     3481.271   7.036644E-9
     3481.892   7.055052E-9
     3482.513   7.073479E-9
     3483.135   7.091916E-9
     3483.754   7.110315E-9
     3484.376   7.128781E-9
     3484.998   7.147266E-9
     3485.619   7.165763E-9
     3486.241   7.184270E-9
     3486.862   7.202746E-9
     3487.486   7.221341E-9
     3488.106   7.239837E-9
     3488.728   7.258405E-9
     3489.351   7.276990E-9
     3489.971   7.295529E-9
     3490.594   7.297064E-9
     3491.217   7.297778E-9
      3491.84   7.298492E-9
     3492.461   7.299204E-9
     3493.083   7.299914E-9
     3493.706   7.300627E-9
     3494.329   7.301338E-9
     3494.953   7.302049E-9
     3495.576   7.302760E-9
       3496.2   7.303469E-9
     3496.824   7.304178E-9
     3497.446   7.304883E-9
      3498.07   7.305591E-9
     3498.694   7.306299E-9
     3499.318   7.307007E-9
     3499.943   7.307712E-9
     3500.567   7.300867E-9
      3501.19   7.293280E-9
     3501.815   7.285659E-9
     3502.438   7.278053E-9
     3503.062   7.270420E-9
     3503.688   7.262774E-9
     3504.311   7.255146E-9
     3504.936   7.247488E-9
     3505.562   7.239823E-9
     3506.185   7.232170E-9
     3506.813   7.224466E-9
     3507.438   7.216776E-9
     3508.064   7.209080E-9
     3508.688   7.201395E-9
     3509.314   7.193683E-9
     3509.941   7.185962E-9
     3510.567   7.191876E-9
     3511.191   7.199203E-9
     3511.818   7.206556E-9
     3512.445   7.213915E-9
     3513.069   7.221256E-9
     3513.696   7.228626E-9
     3514.323   7.235999E-9
      3514.95   7.243376E-9
     3515.575   7.250736E-9
     3516.203   7.258127E-9
      3516.83   7.265519E-9
     3517.456   7.272896E-9
     3518.083   7.280301E-9
     3518.711   7.287710E-9
     3519.339   7.295125E-9
     3519.967   7.302545E-9
     3520.595   7.309305E-9
     3521.223   7.316038E-9
     3521.852   7.322770E-9
     3522.478   7.329488E-9
     3523.107   7.336233E-9
     3523.735   7.342980E-9
     3524.362   7.349711E-9
     3524.991   7.356468E-9
      3525.62   7.363229E-9
     3526.249   7.369997E-9
     3526.876   7.376745E-9
     3527.506   7.383520E-9
     3528.133   7.390279E-9
