WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f435w
     3087.862  3.130957E-11
     3088.249  3.137949E-11
     3088.635  3.144879E-11
     3089.023  3.151789E-11
      3089.41  3.158611E-11
     3089.797  3.165378E-11
     3090.184  3.169990E-11
     3090.572  3.172208E-11
     3090.959  3.174327E-11
     3091.346  3.176357E-11
     3091.734  3.178308E-11
     3092.122  3.180159E-11
     3092.509  3.181919E-11
     3092.896  3.183590E-11
     3093.283  3.185172E-11
     3093.672  3.186672E-11
     3094.061  3.188079E-11
     3094.448  3.189383E-11
     3094.835  3.190598E-11
     3095.223  3.191726E-11
      3095.61  3.192766E-11
     3095.999  3.193721E-11
     3096.387  3.194583E-11
     3096.774  3.195353E-11
     3097.162  3.196034E-11
     3097.552  3.196626E-11
     3097.939  3.197125E-11
     3098.329  3.197536E-11
     3098.717  3.197858E-11
     3099.104  3.198088E-11
     3099.492  3.198231E-11
      3099.88  3.198284E-11
      3100.27  3.195616E-11
     3100.658  3.191688E-11
     3101.048  3.187628E-11
     3101.436  3.183463E-11
     3101.824  3.179182E-11
     3102.213  3.174793E-11
     3102.603  3.170272E-11
     3102.991  3.165656E-11
     3103.379  3.160920E-11
     3103.768  3.156072E-11
     3104.156  3.151109E-11
     3104.547  3.146017E-11
     3104.937  3.140809E-11
     3105.326  3.135505E-11
     3105.714  3.130089E-11
     3106.103  3.124560E-11
     3106.492  3.118921E-11
     3106.881  3.113168E-11
     3107.271  3.107275E-11
      3107.66  3.101295E-11
     3108.051  3.095176E-11
      3108.44  3.088966E-11
     3108.829  3.082648E-11
     3109.218  3.076215E-11
     3109.609  3.069638E-11
     3109.999  3.062983E-11
     3110.388  3.052582E-11
     3110.777  3.042026E-11
     3111.167  3.031335E-11
     3111.558  3.020462E-11
     3111.949  3.009446E-11
     3112.338  2.998348E-11
     3112.728  2.987107E-11
     3113.118  2.975733E-11
     3113.507  2.964225E-11
     3113.899  2.952532E-11
     3114.289  2.940744E-11
     3114.678  2.928820E-11
      3115.07  2.916710E-11
      3115.46  2.904520E-11
      3115.85  2.892196E-11
      3116.24  2.879732E-11
     3116.632  2.867087E-11
     3117.022  2.854355E-11
     3117.412  2.841482E-11
     3117.802  2.828484E-11
     3118.192  2.815352E-11
     3118.584  2.802020E-11
     3118.977  2.788554E-11
     3119.367  2.775009E-11
     3119.758  2.761323E-11
     3120.148  2.747343E-11
     3120.539  2.732940E-11
     3120.931  2.718337E-11
     3121.322  2.703664E-11
     3121.712  2.688854E-11
     3122.105  2.673835E-11
     3122.496  2.658746E-11
     3122.886  2.643520E-11
     3123.279  2.628094E-11
      3123.67  2.612598E-11
     3124.061  2.596958E-11
     3124.452  2.581184E-11
     3124.843  2.565274E-11
     3125.236  2.549160E-11
     3125.627  2.532981E-11
      3126.02  2.516586E-11
     3126.411  2.500137E-11
     3126.803  2.483542E-11
     3127.194  2.466803E-11
     3127.586  2.449940E-11
     3127.979  2.432858E-11
      3128.37  2.415731E-11
     3128.762  2.398459E-11
     3129.156  2.380965E-11
     3129.547  2.363425E-11
     3129.941  2.345662E-11
     3130.332  2.329326E-11
     3130.724  2.313121E-11
     3131.116  2.296795E-11
     3131.508  2.280337E-11
       3131.9  2.263769E-11
     3132.294  2.246998E-11
     3132.686  2.230179E-11
      3133.08  2.213165E-11
     3133.472  2.196093E-11
     3133.864  2.178911E-11
     3134.256  2.161599E-11
      3134.65  2.144090E-11
     3135.043  2.126537E-11
     3135.435  2.108852E-11
     3135.828  2.091059E-11
     3136.222  2.073058E-11
     3136.615  2.055016E-11
     3137.009  2.036775E-11
     3137.402  2.018482E-11
     3137.794  2.000082E-11
     3138.187  1.981552E-11
      3138.58  1.962904E-11
     3138.973  1.944137E-11
     3139.367  1.925155E-11
      3139.76  1.906138E-11
     3140.155  1.889308E-11
     3140.548  1.876101E-11
     3140.941  1.862795E-11
     3141.334  1.849408E-11
     3141.729  1.835864E-11
     3142.123  1.822288E-11
     3142.516  1.808624E-11
     3142.909  1.794870E-11
     3143.304  1.780965E-11
       3143.7  1.766960E-11
     3144.093  1.752927E-11
     3144.487  1.738806E-11
      3144.88  1.724595E-11
     3145.274  1.710293E-11
     3145.668  1.695893E-11
     3146.063  1.681342E-11
     3146.457  1.666765E-11
     3146.851  1.652100E-11
     3147.247  1.637272E-11
      3147.64  1.622427E-11
     3148.034  1.607484E-11
      3148.43  1.592389E-11
     3148.824  1.577261E-11
     3149.219  1.562054E-11
     3149.613  1.546750E-11
     3150.007  1.531533E-11
     3150.403  1.525790E-11
     3150.799  1.520003E-11
     3151.194  1.514196E-11
     3151.588  1.508349E-11
     3151.982  1.502456E-11
     3152.377  1.496520E-11
     3152.773  1.490512E-11
     3153.168  1.484489E-11
     3153.563  1.478420E-11
     3153.958  1.472307E-11
     3154.354  1.466123E-11
     3154.749  1.459923E-11
     3155.144  1.453676E-11
      3155.54  1.447365E-11
     3155.935  1.441034E-11
      3156.33  1.434659E-11
     3156.726  1.428237E-11
     3157.121  1.421777E-11
     3157.518  1.415243E-11
     3157.915  1.408666E-11
      3158.31  1.402074E-11
     3158.705  1.395436E-11
     3159.101  1.388760E-11
     3159.496  1.382038E-11
     3159.893  1.375244E-11
     3160.289  1.384126E-11
     3160.684  1.398837E-11
      3161.08  1.413604E-11
     3161.478  1.428479E-11
     3161.873  1.443336E-11
     3162.271  1.458305E-11
     3162.667  1.473256E-11
     3163.062  1.488262E-11
     3163.458  1.503314E-11
     3163.854  1.518403E-11
     3164.252  1.533622E-11
     3164.648  1.548810E-11
     3165.046  1.564120E-11
     3165.442  1.579409E-11
     3165.839  1.594744E-11
     3166.235  1.610124E-11
     3166.631  1.625548E-11
     3167.029  1.641094E-11
     3167.426  1.656620E-11
     3167.822  1.672191E-11
     3168.219  1.687806E-11
     3168.617  1.703533E-11
     3169.014  1.719248E-11
     3169.412  1.735076E-11
     3169.809  1.750882E-11
     3170.206  1.791586E-11
     3170.603  1.855626E-11
     3170.999  1.919851E-11
     3171.398  1.984620E-11
     3171.795  2.049338E-11
     3172.194  2.114559E-11
     3172.591  2.179766E-11
     3172.988  2.245197E-11
     3173.385  2.310809E-11
     3173.784  2.377011E-11
     3174.181  2.443113E-11
     3174.579  2.509439E-11
     3174.976  2.576030E-11
     3175.374  2.642839E-11
     3175.773  2.710159E-11
     3176.172  2.777704E-11
      3176.57  2.845224E-11
     3176.967  2.912964E-11
     3177.365  2.980885E-11
     3177.763  3.049109E-11
      3178.16  3.117511E-11
      3178.56  3.186471E-11
     3178.958  3.255315E-11
     3179.357  3.324717E-11
     3179.755  3.394042E-11
     3180.154  3.508253E-11
     3180.552  3.693947E-11
     3180.951  3.881191E-11
      3181.35  4.068280E-11
     3181.748  4.256005E-11
     3182.146  4.444361E-11
     3182.544  4.633460E-11
     3182.945  4.824008E-11
     3183.345  5.015196E-11
     3183.743  5.206200E-11
     3184.142  5.397952E-11
      3184.54  5.590214E-11
     3184.939  5.783223E-11
     3185.339  5.977691E-11
     3185.738  6.171959E-11
     3186.137  6.366972E-11
     3186.537  6.563325E-11
     3186.936  6.759587E-11
     3187.335  6.956476E-11
     3187.736  7.154839E-11
     3188.135  7.353097E-11
     3188.534  7.551977E-11
     3188.933  7.751353E-11
     3189.332  7.951477E-11
     3189.732  8.152341E-11
     3190.134  8.449651E-11
     3190.534  8.932644E-11
     3190.933  9.417179E-11
     3191.333  9.903253E-11
     3191.732  1.039086E-10
     3192.133  1.088241E-10
     3192.533  1.137311E-10
     3192.932  1.186563E-10
     3193.332  1.235969E-10
     3193.734  1.285770E-10
     3194.133  1.335481E-10
     3194.533  1.385375E-10
     3194.935  1.435635E-10
     3195.335  1.485833E-10
     3195.735  1.536182E-10
     3196.135  1.586714E-10
     3196.535  1.637399E-10
     3196.937  1.688451E-10
     3197.337  1.739437E-10
     3197.739  1.790793E-10
     3198.139  1.842113E-10
      3198.54  1.893582E-10
      3198.94  1.945202E-10
     3199.342  1.997194E-10
     3199.742  2.049115E-10
     3200.143  2.124016E-10
     3200.544  2.240382E-10
     3200.946  2.357797E-10
     3201.347  2.475264E-10
     3201.749  2.593855E-10
      3202.15  2.712419E-10
     3202.551  2.831602E-10
     3202.952  2.951332E-10
     3203.353  3.071604E-10
     3203.754  3.192495E-10
     3204.156  3.314375E-10
     3204.557  3.436357E-10
      3204.96  3.559479E-10
     3205.362  3.682545E-10
     3205.763  3.806149E-10
     3206.164  3.930371E-10
     3206.567  4.055667E-10
     3206.969  4.180969E-10
      3207.37  4.306810E-10
     3207.771  4.433265E-10
     3208.175  4.560801E-10
     3208.576  4.688256E-10
      3208.98  4.816949E-10
     3209.381  4.945552E-10
     3209.783  5.074768E-10
     3210.185  5.258875E-10
     3210.587  5.507920E-10
      3210.99  5.759256E-10
     3211.392  6.010450E-10
     3211.794  6.262714E-10
     3212.198  6.517283E-10
       3212.6  6.771846E-10
     3213.002  7.027632E-10
     3213.406  7.285415E-10
     3213.809  7.543331E-10
     3214.211  7.802174E-10
     3214.613  8.062258E-10
     3215.016  8.323559E-10
      3215.42  8.586779E-10
     3215.822  8.850101E-10
     3216.227  9.115642E-10
     3216.629  9.381148E-10
     3217.032  9.647707E-10
     3217.435  9.915481E-10
     3217.837   1.018414E-9
     3218.242   1.045518E-9
     3218.645   1.072615E-9
     3219.048   1.099832E-9
     3219.452   1.127245E-9
     3219.855   1.154664E-9
     3220.258   1.194955E-9
     3220.663   1.242776E-9
     3221.066   1.290586E-9
     3221.469   1.338623E-9
     3221.873   1.386849E-9
     3222.276   1.435257E-9
     3222.681   1.484057E-9
     3223.086   1.533044E-9
      3223.49   1.582034E-9
     3223.893   1.631211E-9
     3224.297   1.680576E-9
       3224.7   1.730129E-9
     3225.106   1.780074E-9
      3225.51   1.830013E-9
     3225.913   1.880137E-9
     3226.317   1.930454E-9
     3226.723   1.981172E-9
     3227.127   2.031894E-9
     3227.532   2.082990E-9
     3227.936   2.134084E-9
      3228.34   2.185348E-9
     3228.744   2.236793E-9
     3229.149   2.288452E-9
     3229.553   2.340300E-9
     3229.961   2.392769E-9
     3230.365   2.475815E-9
     3230.769   2.562495E-9
     3231.174   2.649549E-9
     3231.578   2.736875E-9
     3231.983   2.824571E-9
     3232.389   2.913012E-9
     3232.794   3.001346E-9
     3233.198   3.089991E-9
     3233.603   3.179000E-9
      3234.01   3.268704E-9
     3234.415   3.358411E-9
     3234.821   3.448760E-9
     3235.226   3.539086E-9
     3235.631   3.629659E-9
     3236.036   3.720604E-9
     3236.441   3.811953E-9
     3236.848   3.903948E-9
     3237.255   3.996297E-9
      3237.66   4.088560E-9
     3238.065   4.181135E-9
     3238.471   4.274020E-9
     3238.876   4.367271E-9
     3239.283   4.461183E-9
     3239.689   4.555071E-9
     3240.094   4.660942E-9
       3240.5   4.805873E-9
     3240.906   4.951212E-9
     3241.313   5.097720E-9
      3241.72   5.244713E-9
     3242.126   5.391593E-9
     3242.532   5.539077E-9
     3242.938   5.686963E-9
     3243.344   5.835425E-9
     3243.752   5.985006E-9
     3244.158   6.134441E-9
     3244.566   6.285073E-9
     3244.972   6.435468E-9
     3245.378   6.586441E-9
     3245.784   6.737896E-9
      3246.19   6.889859E-9
     3246.599   7.043062E-9
     3247.005   7.196018E-9
     3247.411   7.349475E-9
     3247.818   7.503413E-9
     3248.224   7.657858E-9
     3248.633   7.813553E-9
     3249.041   7.969724E-9
     3249.448   8.125674E-9
     3249.855   8.282101E-9
     3250.261   8.475419E-9
     3250.668   8.689567E-9
     3251.075   8.904046E-9
     3251.484   9.120108E-9
     3251.893   9.336510E-9
       3252.3   9.552446E-9
     3252.707   9.768963E-9
     3253.114   9.985833E-9
     3253.523   1.020440E-8
      3253.93   1.042239E-8
     3254.338   1.064074E-8
     3254.745   1.085966E-8
     3255.152   1.107891E-8
      3255.56   1.129878E-8
     3255.969   1.152016E-8
     3256.379   1.174195E-8
     3256.786   1.196311E-8
     3257.194   1.218484E-8
     3257.602   1.240701E-8
     3258.009   1.262960E-8
     3258.419   1.285369E-8
     3258.827   1.307728E-8
     3259.237   1.330228E-8
     3259.645   1.352680E-8
     3260.052   1.376155E-8
     3260.461   1.406342E-8
     3260.871   1.436718E-8
     3261.279   1.467024E-8
     3261.687   1.497390E-8
     3262.095   1.527818E-8
     3262.504   1.558336E-8
     3262.914   1.589043E-8
     3263.322   1.619669E-8
     3263.732   1.650480E-8
     3264.141   1.681241E-8
      3264.55   1.712046E-8
     3264.958   1.742928E-8
     3265.367   1.773872E-8
     3265.777   1.805004E-8
     3266.186   1.836081E-8
     3266.595   1.867211E-8
     3267.006   1.898530E-8
     3267.415   1.929767E-8
     3267.825   1.961193E-8
     3268.235   1.992572E-8
     3268.644   2.024015E-8
     3269.053   2.055492E-8
     3269.462   2.087046E-8
     3269.871   2.118636E-8
     3270.282   2.156187E-8
     3270.692   2.196237E-8
     3271.103   2.236572E-8
     3271.512   2.276775E-8
     3271.922   2.317049E-8
     3272.332   2.357427E-8
     3272.743   2.398048E-8
     3273.153   2.438566E-8
     3273.562   2.479149E-8
     3273.972   2.519825E-8
     3274.384   2.560732E-8
     3274.793   2.601511E-8
     3275.205   2.642585E-8
     3275.615   2.683539E-8
     3276.025   2.724559E-8
     3276.435   2.765663E-8
     3276.845   2.806832E-8
     3277.256   2.848067E-8
     3277.668   2.889563E-8
     3278.078   2.930930E-8
      3278.49   2.972565E-8
       3278.9   3.014092E-8
     3279.311   3.055688E-8
     3279.723   3.097489E-8
     3280.134   3.142022E-8
     3280.544   3.192463E-8
     3280.955   3.242982E-8
     3281.366   3.293554E-8
     3281.778   3.344440E-8
     3282.191   3.395409E-8
     3282.602   3.446217E-8
     3283.012   3.497131E-8
     3283.424   3.548161E-8
     3283.834   3.599235E-8
     3284.246   3.650401E-8
     3284.658   3.701846E-8
      3285.07   3.753153E-8
     3285.481   3.804572E-8
     3285.894   3.856247E-8
     3286.305   3.907811E-8
     3286.717   3.959446E-8
      3287.13   4.011397E-8
     3287.541   4.063174E-8
     3287.953   4.115051E-8
     3288.364   4.166969E-8
     3288.776   4.218986E-8
     3289.189   4.271317E-8
     3289.603   4.323719E-8
     3290.015   4.376189E-8
     3290.427   4.435514E-8
     3290.838   4.494918E-8
      3291.25   4.554417E-8
     3291.664   4.614229E-8
     3292.076   4.673846E-8
     3292.488   4.733619E-8
       3292.9   4.793471E-8
     3293.314   4.853646E-8
     3293.727   4.913636E-8
     3294.141   4.973968E-8
     3294.553   5.034151E-8
     3294.966   5.094411E-8
     3295.378   5.154735E-8
     3295.791   5.215168E-8
     3296.203   5.275674E-8
     3296.617   5.336506E-8
     3297.032   5.397446E-8
     3297.445   5.458159E-8
     3297.857   5.518979E-8
      3298.27   5.579891E-8
     3298.683   5.640885E-8
     3299.098   5.702192E-8
     3299.511   5.763335E-8
     3299.924   5.824544E-8
     3300.337   5.888376E-8
     3300.752   5.953119E-8
     3301.165   6.017691E-8
      3301.58   6.082549E-8
     3301.993   6.147240E-8
     3302.406   6.212041E-8
      3302.82   6.276906E-8
     3303.233   6.341835E-8
     3303.649   6.407065E-8
     3304.064   6.472361E-8
     3304.478   6.537478E-8
     3304.891   6.602653E-8
     3305.305   6.667926E-8
     3305.719   6.733257E-8
     3306.134   6.798917E-8
     3306.548   6.864365E-8
     3306.962   6.929869E-8
     3307.376   6.995450E-8
      3307.79   7.061087E-8
     3308.206   7.127067E-8
      3308.62   7.192848E-8
     3309.036   7.258991E-8
      3309.45   7.324864E-8
     3309.865   7.390788E-8
     3310.279   7.460213E-8
     3310.693   7.531376E-8
     3311.109   7.602942E-8
     3311.526   7.674574E-8
      3311.94   7.745978E-8
     3312.355   7.817381E-8
     3312.769   7.888834E-8
     3313.186   7.960723E-8
     3313.601   8.032423E-8
     3314.015   8.104185E-8
      3314.43   8.175972E-8
     3314.845   8.247819E-8
      3315.26   8.319779E-8
     3315.677   8.392104E-8
     3316.094   8.464490E-8
     3316.509   8.536680E-8
     3316.924   8.608886E-8
     3317.339   8.681192E-8
     3317.754   8.753554E-8
     3318.171   8.826262E-8
     3318.587   8.898716E-8
     3319.004   8.971563E-8
     3319.419   9.044190E-8
     3319.835   9.116871E-8
      3320.25   9.190095E-8
     3320.668   9.264036E-8
     3321.084   9.337729E-8
     3321.499   9.411443E-8
     3321.915   9.485248E-8
     3322.331   9.559144E-8
     3322.747   9.633042E-8
     3323.165   9.707332E-8
     3323.582   9.781669E-8
     3323.998   9.855744E-8
     3324.415   9.929887E-8
     3324.831   1.000402E-7
     3325.247   1.007827E-7
     3325.665   1.015286E-7
     3326.081   1.022719E-7
     3326.499   1.030192E-7
     3326.916   1.037637E-7
     3327.332   1.045083E-7
     3327.749   1.052527E-7
     3328.167   1.060017E-7
     3328.584   1.067485E-7
        3329.   1.074952E-7
     3329.417   1.082420E-7
     3329.834   1.089891E-7
     3330.252   1.097268E-7
     3330.671   1.104561E-7
     3331.088   1.111824E-7
     3331.505   1.119090E-7
     3331.922   1.126364E-7
     3332.339   1.133639E-7
     3332.758   1.140953E-7
     3333.175   1.148239E-7
     3333.593   1.155527E-7
     3334.011   1.162848E-7
     3334.429   1.170147E-7
     3334.846   1.177445E-7
     3335.266   1.184787E-7
     3335.683   1.192098E-7
     3336.101   1.199412E-7
     3336.518   1.206730E-7
     3336.936   1.214055E-7
     3337.354   1.221378E-7
     3337.773   1.228736E-7
     3338.193   1.236103E-7
     3338.611   1.243442E-7
     3339.029   1.250787E-7
     3339.447   1.258127E-7
     3339.865   1.265469E-7
     3340.284   1.272605E-7
     3340.703   1.279599E-7
     3341.121   1.286590E-7
     3341.541   1.293617E-7
     3341.959   1.300613E-7
     3342.377   1.307617E-7
     3342.798   1.314652E-7
     3343.216   1.321661E-7
     3343.635   1.328670E-7
     3344.053   1.335681E-7
     3344.472   1.342694E-7
     3344.892   1.349737E-7
     3345.311   1.356753E-7
     3345.731   1.363804E-7
      3346.15   1.370822E-7
     3346.569   1.377845E-7
     3346.988   1.384870E-7
     3347.407   1.391896E-7
     3347.828   1.398955E-7
     3348.247   1.405984E-7
     3348.666   1.413020E-7
     3349.087   1.420084E-7
     3349.506   1.427118E-7
     3349.927   1.434185E-7
     3350.347   1.440996E-7
     3350.766   1.447759E-7
     3351.186   1.454523E-7
     3351.605   1.461287E-7
     3352.024   1.468051E-7
     3352.446   1.474843E-7
     3352.865   1.481608E-7
     3353.285   1.488371E-7
     3353.707   1.495164E-7
     3354.127   1.501932E-7
     3354.546   1.508700E-7
     3354.968   1.515503E-7
     3355.388   1.522272E-7
     3355.808   1.529040E-7
     3356.228   1.535813E-7
      3356.65   1.542615E-7
      3357.07   1.549388E-7
     3357.492   1.556187E-7
     3357.913   1.562954E-7
     3358.333   1.569728E-7
     3358.753   1.576504E-7
     3359.174   1.583278E-7
     3359.594   1.590049E-7
     3360.017   1.596833E-7
     3360.437   1.603176E-7
     3360.858   1.609519E-7
     3361.281   1.615887E-7
     3361.701   1.622223E-7
     3362.124   1.628586E-7
     3362.545   1.634918E-7
     3362.966   1.641248E-7
     3363.387   1.647597E-7
     3363.808   1.653941E-7
     3364.229   1.660280E-7
     3364.654   1.666663E-7
     3365.075   1.672992E-7
     3365.496   1.679329E-7
     3365.917   1.685667E-7
     3366.338   1.691998E-7
      3366.76   1.698329E-7
     3367.183   1.704690E-7
     3367.605   1.711026E-7
     3368.026   1.717356E-7
     3368.448   1.723680E-7
     3368.871   1.730033E-7
     3369.293   1.736359E-7
     3369.717   1.742715E-7
     3370.138   1.748870E-7
      3370.56   1.754667E-7
     3370.982   1.760462E-7
     3371.404   1.766260E-7
     3371.828   1.772084E-7
     3372.252   1.777908E-7
     3372.674   1.783702E-7
     3373.096   1.789492E-7
     3373.518   1.795274E-7
     3373.941   1.801056E-7
     3374.363   1.806839E-7
     3374.787   1.812645E-7
      3375.21   1.818422E-7
     3375.632   1.824200E-7
     3376.055   1.829971E-7
     3376.479   1.835772E-7
     3376.904   1.841571E-7
     3377.326   1.847330E-7
     3377.749   1.853088E-7
     3378.172   1.858845E-7
     3378.595   1.864615E-7
     3379.018   1.870383E-7
     3379.443   1.876153E-7
     3379.867   1.881920E-7
     3380.291   1.887230E-7
     3380.714   1.892341E-7
     3381.137   1.897448E-7
      3381.56   1.902544E-7
     3381.985   1.907659E-7
     3382.408   1.912754E-7
     3382.832   1.917848E-7
     3383.255   1.922935E-7
     3383.679   1.928021E-7
     3384.104   1.933125E-7
      3384.53   1.938226E-7
     3384.953   1.943301E-7
     3385.377   1.948377E-7
     3385.801   1.953451E-7
     3386.225   1.958513E-7
      3386.65   1.963593E-7
     3387.074   1.968649E-7
       3387.5   1.973726E-7
     3387.924   1.978777E-7
     3388.348   1.983827E-7
