WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f300w
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 6.137463E-17
PIVWV    r 2992.787
BANDW    r 325.4557
TPEAK    r 0.002766136
EQUVW    r 2.374097
RECTW    r 858.2719
EMFLX    r 6.051428E-14
     2910.021   0.002707271
     2910.485   0.002706143
     2910.952   0.002705009
     2911.419   0.002703876
     2911.885   0.002702743
     2912.351   0.002701614
     2912.816   0.002700484
     2913.283   0.002699351
     2913.748   0.002698221
     2914.215   0.002697088
     2914.681   0.002695957
     2915.148   0.002694824
     2915.614   0.002693694
     2916.081    0.00269256
     2916.547   0.002691429
     2917.015   0.002690295
     2917.482   0.002689161
     2917.948    0.00268803
     2918.417   0.002686895
     2918.883   0.002685765
     2919.351    0.00268463
     2919.817   0.002683499
     2920.285    0.00268224
     2920.753   0.002680902
      2921.22   0.002679567
     2921.688    0.00267823
     2922.155   0.002676896
     2922.624   0.002675556
      2923.09   0.002674223
     2923.559   0.002672884
     2924.026    0.00267155
     2924.495   0.002670211
     2924.962   0.002668877
     2925.431    0.00266754
       2925.9   0.002666201
     2926.367   0.002664866
     2926.837   0.002663527
     2927.304   0.002662193
     2927.773   0.002660855
     2928.241   0.002659521
     2928.711   0.002658181
      2929.18   0.002656843
     2929.648   0.002655508
     2930.118    0.00265415
     2930.586   0.002652742
     2931.056   0.002651328
     2931.524    0.00264992
     2931.994   0.002648506
     2932.462   0.002647099
     2932.931   0.002645691
     2933.401   0.002644277
     2933.871   0.002642864
     2934.342   0.002641451
     2934.811   0.002640043
     2935.281    0.00263863
      2935.75   0.002637221
     2936.221   0.002635807
      2936.69     0.0026344
     2937.161   0.002632986
     2937.632   0.002631573
     2938.101   0.002630165
     2938.572   0.002628752
     2939.041   0.002627343
     2939.512    0.00262593
     2939.982   0.002624521
     2940.453   0.002623252
     2940.923   0.002621992
     2941.395   0.002620727
     2941.865   0.002619467
     2942.336   0.002618203
     2942.808   0.002616938
     2943.278   0.002615678
      2943.75   0.002614413
      2944.22   0.002613154
     2944.692   0.002611888
     2945.163   0.002610628
     2945.635   0.002609363
     2946.107   0.002608098
     2946.578   0.002606838
      2947.05   0.002605573
     2947.521   0.002604312
     2947.994   0.002603047
     2948.465   0.002601787
     2948.936   0.002600526
     2949.408    0.00259926
      2949.88      0.002598
     2950.353   0.002596665
     2950.825   0.002595308
     2951.299   0.002593949
      2951.77   0.002592595
     2952.242   0.002591241
     2952.715   0.002589884
     2953.187   0.002588529
      2953.66   0.002587171
     2954.134   0.002585813
     2954.607   0.002584455
     2955.079   0.002583101
     2955.551   0.002581748
     2956.025   0.002580389
     2956.498   0.002579035
     2956.971   0.002577677
     2957.444   0.002576324
     2957.918   0.002574965
     2958.391   0.002573612
     2958.865   0.002572254
     2959.339   0.002570895
     2959.812   0.002569541
     2960.286   0.002568217
      2960.76   0.002566919
     2961.234   0.002565617
     2961.707   0.002564319
     2962.182   0.002563017
     2962.657   0.002561714
      2963.13   0.002560417
     2963.605   0.002559114
     2964.079   0.002557817
     2964.554   0.002556513
     2965.028   0.002555216
     2965.503   0.002553913
     2965.977   0.002552615
     2966.452   0.002551313
     2966.926   0.002550015
     2967.402   0.002548712
     2967.877    0.00254741
     2968.352   0.002546112
     2968.827   0.002544809
     2969.302   0.002543511
     2969.778   0.002542208
     2970.252    0.00254078
     2970.729   0.002539232
     2971.205   0.002537684
     2971.681   0.002536137
     2972.156   0.002534595
     2972.631   0.002533052
     2973.107   0.002531505
     2973.582   0.002529963
     2974.059   0.002528416
     2974.534   0.002526874
     2975.011   0.002525327
     2975.486   0.002523785
     2975.963   0.002522238
      2976.44   0.002520691
     2976.916    0.00251915
     2977.393   0.002517603
     2977.869   0.002516062
     2978.346   0.002514516
     2978.822   0.002512974
       2979.3   0.002511428
     2979.777   0.002509882
     2980.253   0.002508448
     2980.731   0.002507103
     2981.207   0.002505763
     2981.685   0.002504418
     2982.162   0.002503078
      2982.64   0.002501734
     2983.116   0.002500394
     2983.594    0.00249905
     2984.071    0.00249771
      2984.55   0.002496365
     2985.028    0.00249502
     2985.505    0.00249368
     2985.983   0.002492337
      2986.46   0.002490996
     2986.939   0.002489651
     2987.417   0.002488312
     2987.896   0.002486967
     2988.375   0.002485623
     2988.852   0.002484283
     2989.329   0.002482944
     2989.809     0.0024816
     2990.288    0.00248016
     2990.766   0.002478664
     2991.245   0.002477162
     2991.723   0.002475664
     2992.201   0.002474168
     2992.681   0.002472667
     2993.159    0.00247117
     2993.639   0.002469669
     2994.119   0.002468167
     2994.599   0.002466666
     2995.077    0.00246517
     2995.556   0.002463674
     2996.036   0.002462173
     2996.514   0.002460677
     2996.997   0.002459171
     2997.475   0.002457675
     2997.956   0.002456175
     2998.435   0.002454679
     2998.916   0.002453178
     2999.395   0.002451683
     2999.874   0.002450188
     3000.355   0.002448693
     3000.834   0.002447204
     3001.315   0.002445711
     3001.795   0.002444222
     3002.276   0.002442729
     3002.757   0.002441236
     3003.237   0.002439748
     3003.719   0.002438255
     3004.198   0.002436767
      3004.68   0.002435274
      3005.16   0.002433787
     3005.644   0.002432289
     3006.124   0.002430802
     3006.605   0.002429309
     3007.086   0.002427821
     3007.566   0.002426334
     3008.049   0.002424841
     3008.529   0.002423355
     3009.011   0.002421863
     3009.492   0.002420375
     3009.975   0.002418884
     3010.456   0.002417418
     3010.938   0.002415948
     3011.421   0.002414479
     3011.904    0.00241301
     3012.385   0.002411546
     3012.866   0.002410082
     3013.349   0.002408613
     3013.831   0.002407149
     3014.314    0.00240568
     3014.797   0.002404211
      3015.28   0.002402742
     3015.762   0.002401279
     3016.244   0.002399815
     3016.727   0.002398347
     3017.209   0.002396884
     3017.693   0.002395415
     3018.175   0.002393952
     3018.659   0.002392484
     3019.141   0.002391021
     3019.625   0.002389553
     3020.109   0.002388095
     3020.592   0.002386677
     3021.076   0.002385254
     3021.559   0.002383836
     3022.043   0.002382412
     3022.526   0.002380995
      3023.01   0.002379572
     3023.495   0.002378149
     3023.978   0.002376731
     3024.463   0.002375309
     3024.946   0.002373891
     3025.431   0.002372469
     3025.915   0.002371051
     3026.398   0.002369634
     3026.883   0.002368212
     3027.368   0.002366789
     3027.852   0.002365372
     3028.337    0.00236395
     3028.823   0.002362527
     3029.307   0.002361111
     3029.791   0.002359694
     3030.277   0.002358184
     3030.761   0.002356614
     3031.247   0.002355038
     3031.732   0.002353463
     3032.219   0.002351888
     3032.703   0.002350317
     3033.187   0.002348748
     3033.674   0.002347172
     3034.158   0.002345603
     3034.645   0.002344029
      3035.13    0.00234246
     3035.616   0.002340885
     3036.101   0.002339316
     3036.588   0.002337742
     3037.073   0.002336173
     3037.562   0.002334595
     3038.047   0.002333026
     3038.532   0.002331458
      3039.02   0.002329885
     3039.505   0.002328317
     3039.992   0.002326743
     3040.478   0.002325203
     3040.967   0.002323652
     3041.453   0.002322111
      3041.94   0.002320565
     3042.427   0.002319024
     3042.914   0.002317479
       3043.4   0.002315938
     3043.887   0.002314399
     3044.375   0.002312853
     3044.861   0.002311314
     3045.349   0.002309769
     3045.836    0.00230823
     3046.326    0.00230668
     3046.812   0.002305141
     3047.299   0.002303602
     3047.788   0.002302058
     3048.275   0.002300519
     3048.763   0.002298974
      3049.25   0.002297436
     3049.741   0.002295887
     3050.228   0.002294298
     3050.716    0.00229265
     3051.205   0.002290997
     3051.692   0.002289351
     3052.181   0.002287698
     3052.671   0.002286045
     3053.158   0.002284399
     3053.646   0.002282753
     3054.135   0.002281101
     3054.624   0.002279455
     3055.113   0.002277803
     3055.603   0.002276152
     3056.091   0.002274506
     3056.581   0.002272856
      3057.07    0.00227121
      3057.56    0.00226956
     3058.048   0.002267915
     3058.538   0.002266266
     3059.029   0.002264616
     3059.517   0.002262972
     3060.008   0.002261323
     3060.497   0.002259733
     3060.987   0.002258137
     3061.476   0.002256548
     3061.967   0.002254952
     3062.457   0.002253362
     3062.947   0.002251768
     3063.437   0.002250178
     3063.928   0.002248584
     3064.419   0.002246989
     3064.909     0.0022454
       3065.4   0.002243807
      3065.89   0.002242218
     3066.381   0.002240624
     3066.871   0.002239037
     3067.363   0.002237443
     3067.854    0.00223585
     3068.345   0.002234262
     3068.837   0.002232669
     3069.327   0.002231082
     3069.819    0.00222949
     3070.309   0.002227837
       3070.8   0.002226145
     3071.292   0.002224448
     3071.783   0.002222757
     3072.275    0.00222106
     3072.768   0.002219364
      3073.26   0.002217667
     3073.751   0.002215977
     3074.243   0.002214287
     3074.735   0.002212592
     3075.227   0.002210903
      3075.72   0.002209207
     3076.213   0.002207513
     3076.706   0.002205818
     3077.198   0.002204129
     3077.691   0.002202435
     3078.182   0.002200747
     3078.676   0.002199053
     3079.168   0.002197366
      3079.66   0.002195678
     3080.154   0.002193982
     3080.646   0.002192286
     3081.139   0.002190583
     3081.633   0.002188882
     3082.127    0.00218718
      3082.62   0.002185485
     3083.114   0.002183784
     3083.607   0.002182089
     3084.101   0.002180388
     3084.594   0.002178694
     3085.088   0.002176995
     3085.583   0.002175295
     3086.076   0.002173601
     3086.571   0.002171901
     3087.064   0.002170208
     3087.559   0.002168509
     3088.052   0.002166817
     3088.545   0.002165125
      3089.04   0.002163426
     3089.534   0.002161735
     3090.029   0.002160034
     3090.525   0.002158279
      3091.02   0.002156525
     3091.514   0.002154778
     3092.008    0.00215303
     3092.503   0.002151277
     3092.998   0.002149531
     3093.493   0.002147778
     3093.989   0.002146026
     3094.485   0.002144274
      3094.98   0.002142528
     3095.474   0.002140783
      3095.97   0.002139032
     3096.465   0.002137287
     3096.961   0.002135537
     3097.456   0.002133793
     3097.953   0.002132043
     3098.448   0.002130299
     3098.945   0.002128549
      3099.44   0.002126806
     3099.937   0.002125058
     3100.433   0.002124448
     3100.929   0.002124006
     3101.426   0.002123562
     3101.921   0.002123119
     3102.419   0.002122673
     3102.916   0.002122228
     3103.412   0.002121783
     3103.909   0.002121336
     3104.405    0.00212089
     3104.903   0.002120442
     3105.399   0.002119994
     3105.897   0.002119546
     3106.393   0.002119098
     3106.891   0.002118648
     3107.387   0.002118198
     3107.885   0.002117747
     3108.382   0.002117297
      3108.88   0.002116844
     3109.379   0.002116391
     3109.875   0.002115939
     3110.374   0.002115377
     3110.871   0.002114782
      3111.37   0.002114184
     3111.869   0.002113585
     3112.366   0.002112987
     3112.865   0.002112387
     3113.362   0.002111788
     3113.861   0.002111186
     3114.359   0.002110586
     3114.858   0.002109983
     3115.355   0.002109382
     3115.853    0.00210878
     3116.353   0.002108175
     3116.851   0.002107571
      3117.35   0.002106965
      3117.85   0.002106358
      3118.35    0.00210575
     3118.848   0.002105144
     3119.348   0.002104535
     3119.846   0.002103928
     3120.347   0.002103247
     3120.847   0.002102534
     3121.345   0.002101823
     3121.846   0.002101109
     3122.345   0.002100397
     3122.845   0.002099682
     3123.344   0.002098968
     3123.845   0.002098251
     3124.344   0.002097536
     3124.845   0.002096817
     3125.344     0.0020961
     3125.844   0.002095383
     3126.344   0.002094663
     3126.846   0.002093941
     3127.347   0.002093218
     3127.847   0.002092498
     3128.348   0.002091774
     3128.848   0.002091053
      3129.35   0.002090327
     3129.849   0.002089605
     3130.351   0.002088853
     3130.853   0.002088092
     3131.353   0.002087332
     3131.855   0.002086568
     3132.356   0.002085807
     3132.858   0.002085042
     3133.358   0.002084279
     3133.859   0.002083515
     3134.361   0.002082748
     3134.862   0.002081983
     3135.365   0.002081214
     3135.867   0.002080444
      3136.37   0.002079674
     3136.871   0.002078906
     3137.372   0.002078137
     3137.875   0.002077364
     3138.377   0.002076594
      3138.88    0.00207582
     3139.383   0.002075045
     3139.886   0.002074269
     3140.388   0.002073581
      3140.89   0.002072918
     3141.393   0.002072252
     3141.895   0.002071587
     3142.399    0.00207092
     3142.901   0.002070253
     3143.405   0.002069585
     3143.907   0.002068917
     3144.411   0.002068247
     3144.915   0.002067576
     3145.417   0.002066906
     3145.922   0.002066234
     3146.424   0.002065562
     3146.929   0.002064889
     3147.431   0.002064216
     3147.936   0.002063541
     3148.441   0.002062865
     3148.944   0.002062191
     3149.448   0.002061513
     3149.952   0.002060837
     3150.457   0.002059898
      3150.96   0.002058933
     3151.465   0.002057964
     3151.969   0.002056998
     3152.474   0.002056027
     3152.978   0.002055058
     3153.483   0.002054086
     3153.989   0.002053113
     3154.492   0.002052141
     3154.998   0.002051166
     3155.502   0.002050193
     3156.008   0.002049216
     3156.512   0.002048241
     3157.018   0.002047262
     3157.524   0.002046283
     3158.031   0.002045302
     3158.535   0.002044324
      3159.04   0.002043344
     3159.546    0.00204236
     3160.051   0.002041396
     3160.558   0.002040566
     3161.063   0.002039738
     3161.569   0.002038907
     3162.074   0.002038078
     3162.582   0.002037245
     3163.088   0.002036412
     3163.594    0.00203558
     3164.101   0.002034744
     3164.606   0.002033911
     3165.114   0.002033075
      3165.62    0.00203224
     3166.127   0.002031401
     3166.635   0.002030562
     3167.141   0.002029725
     3167.648   0.002028884
     3168.154   0.002028045
     3168.662   0.002027202
     3169.168   0.002026361
     3169.677   0.002025518
     3170.183   0.002024608
     3170.691   0.002023574
     3171.198   0.002022543
     3171.706   0.002021507
     3172.215   0.002020471
     3172.721   0.002019437
     3173.228   0.002018402
     3173.737   0.002017363
     3174.246   0.002016323
     3174.753   0.002015285
     3175.262   0.002014243
     3175.771     0.0020132
     3176.278    0.00201216
     3176.786   0.002011118
     3177.295   0.002010072
     3177.803   0.002009029
     3178.312   0.002007981
     3178.822   0.002006932
      3179.33   0.002005886
     3179.837   0.002004839
     3180.347   0.002003849
     3180.855   0.002002887
     3181.365   0.002001923
     3181.875   0.002000957
     3182.385   0.001999991
     3182.894   0.001999027
     3183.402   0.001998062
     3183.913   0.001997093
     3184.421   0.001996126
     3184.932   0.001995155
     3185.443   0.001994183
     3185.951   0.001993214
     3186.462    0.00199224
     3186.973   0.001991265
     3187.482   0.001990293
     3187.991    0.00198932
     3188.502   0.001988343
     3189.012   0.001987368
     3189.523   0.001986389
     3190.033   0.001985396
     3190.544   0.001984162
     3191.056   0.001982927
     3191.565   0.001981696
     3192.077   0.001980458
     3192.587   0.001979224
     3193.099   0.001977985
     3193.609   0.001976749
     3194.123   0.001975503
     3194.633   0.001974265
     3195.144   0.001973026
     3195.656   0.001971781
     3196.166   0.001970539
     3196.679   0.001969292
     3197.189   0.001968049
     3197.702     0.0019668
     3198.213   0.001965553
     3198.726   0.001964302
     3199.237   0.001963055
      3199.75   0.001961801
     3200.262   0.001960655
     3200.776   0.001959612
     3201.287   0.001958572
     3201.798   0.001957531
     3202.312   0.001956485
     3202.823   0.001955442
     3203.337   0.001954394
      3203.85   0.001953345
     3204.362   0.001952299
     3204.876   0.001951249
     3205.388   0.001950201
     3205.902   0.001949148
     3206.414   0.001948099
     3206.928   0.001947044
      3207.44   0.001945993
     3207.953    0.00194494
     3208.467   0.001943883
     3208.981   0.001942825
     3209.496   0.001941765
     3210.009   0.001940704
     3210.523   0.001939359
     3211.036   0.001938017
     3211.551   0.001936668
     3212.064   0.001935324
     3212.579   0.001933973
     3213.094   0.001932622
     3213.607   0.001931274
     3214.123    0.00192992
     3214.636    0.00192857
     3215.151   0.001927214
     3215.665   0.001925861
     3216.179   0.001924507
     3216.695   0.001923147
     3217.208   0.001921791
     3217.724   0.001920429
      3218.24   0.001919066
     3218.756   0.001917701
      3219.27   0.001916341
     3219.784   0.001914979
     3220.301   0.001913714
     3220.815   0.001912527
     3221.332   0.001911336
     3221.848   0.001910142
     3222.365   0.001908948
     3222.879   0.001907756
     3223.394   0.001906564
     3223.911   0.001905367
     3224.426   0.001904173
     3224.943   0.001902974
     3225.458   0.001901777
     3225.975   0.001900576
     3226.491   0.001899377
     3227.008   0.001898174
     3227.523   0.001896973
     3228.043   0.001895764
     3228.558   0.001894561
     3229.074   0.001893357
     3229.592   0.001892148
     3230.108    0.00189089
     3230.626   0.001889427
     3231.144   0.001887962
     3231.662   0.001886496
     3232.178   0.001885034
     3232.696   0.001883566
     3233.213   0.001882101
     3233.729   0.001880636
     3234.248   0.001879163
     3234.764   0.001877696
     3235.283   0.001876221
       3235.8    0.00187475
     3236.318   0.001873274
     3236.835     0.0018718
     3237.356   0.001870316
     3237.874    0.00186884
     3238.391   0.001867364
      3238.91    0.00186588
     3239.427   0.001864401
     3239.947   0.001862915
     3240.464   0.001861622
     3240.986    0.00186034
     3241.503   0.001859066
     3242.021   0.001857791
     3242.541   0.001856511
     3243.059   0.001855233
     3243.579   0.001853951
     3244.097   0.001852671
     3244.617   0.001851386
     3245.136   0.001850104
     3245.656   0.001848817
     3246.174   0.001847533
     3246.695   0.001846244
     3247.215   0.001844952
     3247.734   0.001843665
     3248.255   0.001842372
     3248.774   0.001841083
     3249.295   0.001839788
     3249.814   0.001838497
     3250.335    0.00183699
     3250.856   0.001835366
     3251.375   0.001833746
     3251.896    0.00183212
     3252.416   0.001830497
     3252.937   0.001828869
     3253.457   0.001827244
     3253.979   0.001825612
     3254.499   0.001823984
      3255.02    0.00182235
      3255.54   0.001820719
     3256.062   0.001819082
     3256.584   0.001817443
     3257.104   0.001815809
     3257.627   0.001814167
     3258.147   0.001812531
     3258.669   0.001810886
      3259.19   0.001809247
     3259.713     0.0018076
     3260.235    0.00180602
     3260.756   0.001804527
     3261.279   0.001803028
       3261.8   0.001801533
     3262.323   0.001800031
     3262.844   0.001798533
     3263.365   0.001797034
     3263.888   0.001795529
      3264.41   0.001794027
     3264.933    0.00179252
     3265.457    0.00179101
      3265.98     0.0017895
     3266.502   0.001787993
     3267.024   0.001786486
     3267.547   0.001784972
      3268.07   0.001783461
     3268.594   0.001781944
     3269.117   0.001780426
     3269.642   0.001778907
     3270.164   0.001777317
     3270.688   0.001775556
     3271.211   0.001773801
     3271.735   0.001772037
     3272.258   0.001770278
     3272.781   0.001768518
     3273.305   0.001766749
     3273.828   0.001764986
     3274.353   0.001763216
     3274.878   0.001761444
     3275.403   0.001759669
     3275.926     0.0017579
     3276.451   0.001756124
     3276.975   0.001754351
     3277.499   0.001752578
     3278.024   0.001750798
      3278.55   0.001749014
     3279.075   0.001747231
     3279.599   0.001745452
     3280.125   0.001743737
     3280.649   0.001742257
     3281.175    0.00174077
     3281.699   0.001739287
     3282.223   0.001737803
      3282.75   0.001736313
     3283.274   0.001734826
       3283.8   0.001733333
     3284.327   0.001731839
     3284.853   0.001730344
     3285.378   0.001728853
     3285.903    0.00172736
      3286.43   0.001725861
     3286.955   0.001724365
     3287.482   0.001722864
     3288.009   0.001721361
     3288.536   0.001719857
     3289.061   0.001718357
     3289.587   0.001716856
     3290.114   0.001715294
      3290.64   0.001713544
     3291.167   0.001711786
     3291.693   0.001710033
     3292.221   0.001708273
     3292.747   0.001706516
     3293.275   0.001704753
     3293.803   0.001702987
     3294.329   0.001701227
     3294.857    0.00169946
     3295.383   0.001697697
     3295.912   0.001695926
     3296.438    0.00169416
     3296.967   0.001692386
     3297.495   0.001690611
     3298.022    0.00168884
     3298.551   0.001687062
     3299.078   0.001685289
     3299.607   0.001683508
     3300.134   0.001681771
     3300.663    0.00168014
      3301.19   0.001678514
     3301.719   0.001676881
     3302.247   0.001675252
     3302.776   0.001673616
     3303.306   0.001671978
     3303.835    0.00167034
     3304.363   0.001668706
     3304.891    0.00166707
     3305.421   0.001665427
     3305.949   0.001663788
     3306.479   0.001662143
     3307.009   0.001660496
     3307.538   0.001658854
     3308.066    0.00165721
     3308.596   0.001655559
     3309.127   0.001653907
     3309.656   0.001652259
     3310.186   0.001650502
     3310.715    0.00164856
     3311.246   0.001646611
     3311.775   0.001644665
     3312.306   0.001642712
     3312.835   0.001640765
     3313.366   0.001638808
     3313.897    0.00163685
     3314.427   0.001634897
     3314.956   0.001632943
     3315.488   0.001630981
     3316.019   0.001629016
     3316.549   0.001627057
     3317.081    0.00162509
     3317.612   0.001623121
     3318.144   0.001621151
     3318.672   0.001619192
     3319.204   0.001617219
     3319.737   0.001615243
     3320.267    0.00161341
     3320.797   0.001611708
      3321.33       0.00161
      3321.86   0.001608296
     3322.393   0.001606584
     3322.924   0.001604878
     3323.457   0.001603164
     3323.989   0.001601449
      3324.52   0.001599738
     3325.053    0.00159802
     3325.586     0.0015963
     3326.119    0.00159458
     3326.651   0.001592863
     3327.184   0.001591139
     3327.716    0.00158942
     3328.247     0.0015877
     3328.781   0.001585971
     3329.315   0.001584242
     3329.846   0.001582517
     3330.379   0.001580585
     3330.912   0.001578563
     3331.445   0.001576545
     3331.979   0.001574519
     3332.511   0.001572499
     3333.045   0.001570469
      3333.58   0.001568439
     3334.112   0.001566413
     3334.647   0.001564379
     3335.181   0.001562343
     3335.716   0.001560306
     3336.249   0.001558274
     3336.784   0.001556234
     3337.317   0.001554198
      3337.85   0.001552161
     3338.385   0.001550115
     3338.918   0.001548075
     3339.454   0.001546026
     3339.987   0.001543983
     3340.523    0.00154232
     3341.056   0.001540671
     3341.592   0.001539016
     3342.126   0.001537364
     3342.662   0.001535705
     3343.198   0.001534045
     3343.734   0.001532383
     3344.268   0.001530726
     3344.804   0.001529062
      3345.34   0.001527397
     3345.875   0.001525735
     3346.409   0.001524073
     3346.946   0.001522403
      3347.48   0.001520738
     3348.017   0.001519065
     3348.552   0.001517397
     3349.089   0.001515722
     3349.624   0.001514052
     3350.159   0.001512292
     3350.696   0.001510315
     3351.233   0.001508337
     3351.769   0.001506364
     3352.306   0.001504383
     3352.844     0.0015024
     3353.379   0.001500422
     3353.917   0.001498437
     3354.454   0.001496449
      3354.99   0.001494467
     3355.528   0.001492476
     3356.064   0.001490491
     3356.602   0.001488496
     3357.139   0.001486507
     3357.675   0.001484518
     3358.213   0.001482519
     3358.751   0.001480519
     3359.288   0.001478523
     3359.825   0.001476526
     3360.364    0.00147465
     3360.902   0.001472834
     3361.439   0.001471023
     3361.978   0.001469205
     3362.517   0.001467385
     3363.054    0.00146557
     3363.594   0.001463746
     3364.133   0.001461922
      3364.67   0.001460101
     3365.209   0.001458274
     3365.747   0.001456452
     3366.287   0.001454621
     3366.824   0.001452796
     3367.363   0.001450968
     3367.902   0.001449133
     3368.442   0.001447297
      3368.98   0.001445465
     3369.519   0.001443633
     3370.059    0.00144177
     3370.599   0.001439732
     3371.138     0.0014377
     3371.678   0.001435659
     3372.217   0.001433623
     3372.757   0.001431579
     3373.296    0.00142954
     3373.837   0.001427493
     3374.378   0.001425443
     3374.919   0.001423393
     3375.458   0.001421347
     3375.999   0.001419293
     3376.539   0.001417244
      3377.08   0.001415187
     3377.619   0.001413135
     3378.161   0.001411074
     3378.701   0.001409018
      3379.24   0.001406961
     3379.782   0.001404896
     3380.322   0.001403116
     3380.864    0.00140152
     3381.406   0.001399922
     3381.946   0.001398328
     3382.489   0.001396728
     3383.031   0.001395126
     3383.571   0.001393529
     3384.114   0.001391925
     3384.656   0.001390319
     3385.197   0.001388717
      3385.74   0.001387109
     3386.281   0.001385504
     3386.822   0.001383899
     3387.365   0.001382286
     3387.906   0.001380678
     3388.449   0.001379063
      3388.99   0.001377452
     3389.533   0.001375834
     3390.075   0.001374069
     3390.618   0.001371343
      3391.16   0.001368624
     3391.704   0.001365893
     3392.248   0.001363161
     3392.791   0.001360427
     3393.333   0.001357698
     3393.877    0.00135496
     3394.422   0.001352218
     3394.964   0.001349485
     3395.506   0.001346748
     3396.051   0.001344002
     3396.593   0.001341261
     3397.138   0.001338509
      3397.68   0.001335765
     3398.225   0.001333009
     3398.768   0.001330259
     3399.311   0.001327509
     3399.856   0.001324746
     3400.401   0.001322646
     3400.946   0.001320782
      3401.49   0.001318924
     3402.035   0.001317058
     3402.578   0.001315196
     3403.124   0.001313327
     3403.669   0.001311456
     3404.213   0.001309591
     3404.759   0.001307716
     3405.303   0.001305848
     3405.849    0.00130397
     3406.393   0.001302098
     3406.939   0.001300219
     3407.483   0.001298343
      3408.03    0.00129646
     3408.574   0.001294582
     3409.119   0.001292703
     3409.665   0.001290814
     3410.212   0.001288978
     3410.759   0.001287221
     3411.303   0.001285469
      3411.85    0.00128371
     3412.396   0.001281955
     3412.943   0.001280192
      3413.49   0.001278428
     3414.035   0.001276669
     3414.582   0.001274903
     3415.128   0.001273141
     3415.674   0.001271377
     3416.221   0.001269606
     3416.769   0.001267834
     3417.315   0.001266066
     3417.863    0.00126429
     3418.408    0.00126252
     3418.955   0.001260748
     3419.503   0.001258967
     3420.051   0.001257174
     3420.599   0.001255254
     3421.146    0.00125334
     3421.692   0.001251424
     3422.241     0.0012495
      3422.79   0.001247575
     3423.336   0.001245654
     3423.885   0.001243725
     3424.434   0.001241795
     3424.981    0.00123987
     3425.528   0.001237943
     3426.078   0.001236007
     3426.627   0.001234071
     3427.174   0.001232139
     3427.724     0.0012302
     3428.271   0.001228265
     3428.819   0.001226328
     3429.369   0.001224384
     3429.917   0.001222444
     3430.467   0.001220642
     3431.016   0.001218865
     3431.565   0.001217092
     3432.115   0.001215312
     3432.665    0.00121353
     3433.213   0.001211753
     3433.764   0.001209969
     3434.314   0.001208182
     3434.863     0.0012064
     3435.414   0.001204611
     3435.962   0.001202827
     3436.513   0.001201034
     3437.062   0.001199248
     3437.612   0.001197458
     3438.163   0.001195662
     3438.712    0.00119387
     3439.263    0.00119207
     3439.813   0.001190275
     3440.364   0.001188398
     3440.916   0.001186481
     3441.465   0.001184568
     3442.017   0.001182647
     3442.569   0.001180725
     3443.119   0.001178807
     3443.671   0.001176882
     3444.223   0.001174955
     3444.773   0.001173033
     3445.323   0.001171109
     3445.876   0.001169177
     3446.427    0.00116725
     3446.979   0.001165315
      3447.53   0.001163386
     3448.081   0.001161453
     3448.633   0.001159514
     3449.184   0.001157579
     3449.737   0.001155637
      3450.29   0.001153806
     3450.843   0.001152076
     3451.395   0.001150351
     3451.948   0.001148619
       3452.5   0.001146891
     3453.055    0.00114515
     3453.606    0.00114342
     3454.158   0.001141688
     3454.712   0.001139948
     3455.264   0.001138214
     3455.818   0.001136472
      3456.37   0.001134733
     3456.924   0.001132989
     3457.477   0.001131247
     3458.029   0.001129506
     3458.583   0.001127756
     3459.138   0.001126005
      3459.69   0.001124258
     3460.245   0.001122463
       3460.8   0.001120613
     3461.353   0.001118769
     3461.907   0.001116916
     3462.461   0.001115068
     3463.016   0.001113213
     3463.571   0.001111356
     3464.124   0.001109503
      3464.68   0.001107643
     3465.233   0.001105788
     3465.787   0.001103931
     3466.342   0.001102066
     3466.898     0.0011002
     3467.452   0.001098339
     3468.006   0.001096475
     3468.562   0.001094604
     3469.118   0.001092732
     3469.672   0.001090864
     3470.229   0.001089079
     3470.785   0.001087423
     3471.339    0.00108577
     3471.894   0.001084116
      3472.45   0.001082455
     3473.007   0.001080793
     3473.562   0.001079135
     3474.119    0.00107747
     3474.676   0.001075803
     3475.233   0.001074135
     3475.786   0.001072478
     3476.344   0.001070806
     3476.901   0.001069135
     3477.456   0.001067467
     3478.012   0.001065798
     3478.569   0.001064121
     3479.125   0.001062449
     3479.683    0.00106077
     3480.239   0.001059036
     3480.797   0.001057216
     3481.355   0.001055395
     3481.911   0.001053578
     3482.469   0.001051753
     3483.028   0.001049927
     3483.584   0.001048106
     3484.142   0.001046277
     3484.701   0.001044446
     3485.258    0.00104262
     3485.814   0.001040793
     3486.373   0.001038958
     3486.932   0.001037121
     3487.489   0.001035289
     3488.047   0.001033455
     3488.606   0.001031614
     3489.163   0.001029777
     3489.722   0.001027933
      3490.28   0.001026209
      3490.84   0.001024592
     3491.399   0.001022974
     3491.957    0.00102136
     3492.517   0.001019739
     3493.077   0.001018117
     3493.637   0.001016493
     3494.195   0.001014874
     3494.755   0.001013247
     3495.313   0.001011625
     3495.872   0.001010002
