WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,sbc,f115lp
     1215.066    0.04894269
     1215.266    0.04913615
     1215.465    0.04933004
     1215.665    0.04952447
     1215.865    0.04971995
     1216.065    0.04990126
     1216.264    0.05005366
     1216.464    0.05020614
     1216.664    0.05035887
     1216.863    0.05051178
     1217.063    0.05066497
     1217.263    0.05081824
     1217.463    0.05097177
     1217.663    0.05112603
     1217.863    0.05127991
     1218.063    0.05143406
     1218.263    0.05158838
     1218.463    0.05174297
     1218.663    0.05189764
     1218.863    0.05205257
     1219.063    0.05220769
     1219.263    0.05236297
     1219.463    0.05251854
     1219.664    0.05267426
     1219.864    0.05283018
     1220.064    0.05295066
     1220.264    0.05299532
     1220.465    0.05304002
     1220.665    0.05308478
     1220.865    0.05312954
     1221.066    0.05317434
     1221.267    0.05321931
     1221.467     0.0532642
     1221.668    0.05330907
     1221.868      0.053354
     1222.069    0.05339895
      1222.27    0.05344395
      1222.47    0.05348898
     1222.671    0.05353403
     1222.872    0.05357911
     1223.072    0.05362421
     1223.273    0.05366936
     1223.474    0.05371453
     1223.675    0.05375973
     1223.876    0.05380498
     1224.077    0.05385026
     1224.278    0.05389556
     1224.479    0.05394087
      1224.68    0.05398624
     1224.881    0.05403179
     1225.082    0.05407057
     1225.283    0.05409972
     1225.485    0.05412889
     1225.686    0.05415806
     1225.887    0.05418724
     1226.088    0.05421644
      1226.29    0.05424564
     1226.491    0.05427484
     1226.692    0.05430405
     1226.894    0.05433327
     1227.095     0.0543625
     1227.296    0.05439173
     1227.498    0.05442096
     1227.699    0.05445021
     1227.901    0.05447946
     1228.102    0.05450873
     1228.304    0.05453801
     1228.506    0.05456737
     1228.708    0.05459666
      1228.91    0.05462594
     1229.111    0.05465525
     1229.313    0.05468455
     1229.515    0.05471387
     1229.717    0.05474318
     1229.919    0.05477252
     1230.121    0.05479784
     1230.323    0.05482046
     1230.525    0.05484309
     1230.727     0.0548658
     1230.929    0.05488836
     1231.131      0.054911
     1231.333    0.05493364
     1231.535     0.0549563
     1231.737    0.05497895
     1231.939     0.0550016
     1232.142    0.05502434
     1232.344    0.05504701
     1232.547    0.05506969
     1232.749    0.05509235
     1232.951    0.05511504
     1233.154    0.05513773
     1233.356    0.05516041
     1233.559    0.05518311
     1233.761    0.05520581
     1233.964    0.05522851
     1234.167     0.0552513
      1234.37    0.05527401
     1234.572    0.05529672
     1234.775    0.05531945
     1234.977     0.0553421
      1235.18    0.05536491
     1235.382    0.05538757
     1235.585     0.0554103
     1235.789    0.05543312
     1235.992    0.05545587
     1236.194    0.05547862
     1236.397    0.05550138
       1236.6    0.05552414
     1236.803     0.0555469
     1237.006    0.05556968
     1237.209    0.05559246
     1237.413    0.05561524
     1237.616    0.05563802
      1237.82    0.05566088
     1238.023    0.05568369
     1238.226    0.05570648
     1238.429    0.05572928
     1238.633    0.05575209
     1238.836    0.05577489
     1239.039    0.05579771
     1239.243    0.05582052
     1239.446    0.05584336
      1239.65    0.05586619
     1239.853    0.05588902
     1240.057    0.05591009
      1240.26    0.05592659
     1240.464    0.05594309
     1240.667    0.05595959
     1240.871    0.05597609
     1241.075     0.0559926
     1241.278     0.0560091
     1241.483    0.05602567
     1241.687    0.05604217
     1241.891    0.05605869
     1242.094     0.0560752
     1242.298    0.05609172
     1242.502    0.05610824
     1242.706    0.05612477
      1242.91    0.05614129
     1243.114    0.05615782
     1243.318    0.05617435
     1243.522    0.05619088
     1243.727    0.05620742
     1243.931    0.05622396
     1244.135     0.0562405
     1244.339    0.05625703
     1244.543    0.05627358
     1244.748    0.05629012
     1244.952    0.05630668
     1245.157    0.05632328
     1245.361    0.05633983
     1245.566    0.05635638
      1245.77    0.05637295
     1245.975     0.0563895
     1246.179    0.05640607
     1246.384    0.05642263
     1246.589     0.0564392
     1246.793    0.05645577
     1246.998    0.05647234
     1247.203    0.05648892
     1247.407    0.05650549
     1247.612    0.05652207
     1247.817    0.05653864
     1248.022    0.05655523
     1248.227    0.05657182
     1248.432     0.0565884
     1248.636      0.056605
     1248.842    0.05662164
     1249.047    0.05663823
     1249.252    0.05665483
     1249.457    0.05667143
     1249.662    0.05668803
     1249.868    0.05670464
     1250.073    0.05672461
     1250.278    0.05675071
     1250.483     0.0567768
     1250.689    0.05680299
     1250.894    0.05682907
       1251.1    0.05685516
     1251.305    0.05688125
      1251.51    0.05690724
     1251.715    0.05693332
     1251.921    0.05695939
     1252.126    0.05698546
     1252.332    0.05701153
     1252.538    0.05703767
     1252.744    0.05706375
     1252.949    0.05708979
     1253.155    0.05711584
     1253.361    0.05714191
     1253.567    0.05716794
     1253.772    0.05719399
     1253.978    0.05722002
     1254.184    0.05724605
     1254.391    0.05727219
     1254.596     0.0572982
     1254.802    0.05732423
     1255.008    0.05735026
     1255.214    0.05737627
     1255.421    0.05740229
     1255.627    0.05742829
     1255.832    0.05745421
     1256.038    0.05748022
     1256.245    0.05750629
     1256.451    0.05753229
     1256.657    0.05755827
     1256.864    0.05758426
      1257.07    0.05761026
     1257.276    0.05763623
     1257.483    0.05766222
     1257.689    0.05768819
     1257.896    0.05771415
     1258.103    0.05774022
     1258.309    0.05776617
     1258.516    0.05779213
     1258.723    0.05781808
     1258.929    0.05784404
     1259.136    0.05786999
     1259.343    0.05789592
     1259.549    0.05792186
     1259.756     0.0579478
     1259.963    0.05797373
      1260.17    0.05797604
     1260.377    0.05797319
     1260.583    0.05797034
     1260.791    0.05796748
     1260.997     0.0579646
     1261.204    0.05796174
     1261.411    0.05795887
     1261.619    0.05795599
     1261.826     0.0579531
     1262.033    0.05795021
     1262.241    0.05794733
     1262.448    0.05794444
     1262.655    0.05794154
     1262.862    0.05793864
      1263.07    0.05793574
     1263.277    0.05793283
     1263.484    0.05792992
     1263.692      0.057927
     1263.899    0.05792409
     1264.107    0.05792116
     1264.314    0.05791823
     1264.522     0.0579153
     1264.729    0.05791236
     1264.937    0.05790943
     1265.145    0.05790649
     1265.352    0.05790353
     1265.561    0.05790057
     1265.769    0.05789762
     1265.976    0.05789465
     1266.184     0.0578917
     1266.392    0.05788872
       1266.6    0.05788575
     1266.808    0.05788277
     1267.016    0.05787979
     1267.224     0.0578768
     1267.432    0.05787382
      1267.64    0.05787083
     1267.848    0.05786783
     1268.056    0.05786483
     1268.264    0.05786182
     1268.472    0.05785882
     1268.681    0.05785581
     1268.889    0.05785279
     1269.097    0.05784976
     1269.306    0.05784673
     1269.515    0.05784371
     1269.723    0.05784067
     1269.931    0.05783763
      1270.14    0.05783238
     1270.348    0.05782602
     1270.557    0.05781966
     1270.766     0.0578133
     1270.974    0.05780694
     1271.183    0.05780058
     1271.392    0.05779418
     1271.601     0.0577878
      1271.81    0.05778142
     1272.018    0.05777505
     1272.226    0.05776868
     1272.435    0.05776229
     1272.644    0.05775589
     1272.853    0.05774949
     1273.063    0.05774307
     1273.272    0.05773665
     1273.481    0.05773025
      1273.69    0.05772384
     1273.899    0.05771741
     1274.108    0.05771098
     1274.317    0.05770456
     1274.526    0.05769812
     1274.736    0.05769169
     1274.945    0.05768524
     1275.155    0.05767553
     1275.364    0.05766468
     1275.573    0.05765383
     1275.783    0.05764297
     1275.992    0.05763211
     1276.202    0.05762125
     1276.411    0.05761037
     1276.621    0.05759948
      1276.83     0.0575886
      1277.04    0.05757771
      1277.25    0.05756681
     1277.459    0.05755591
     1277.669    0.05754501
     1277.879    0.05753409
     1278.089    0.05752317
     1278.298    0.05751225
     1278.508     0.0575013
     1278.718    0.05749036
     1278.929    0.05747938
     1279.139    0.05746843
     1279.349    0.05745748
     1279.559    0.05744651
     1279.769    0.05743555
     1279.979    0.05742458
     1280.189    0.05741175
     1280.399     0.0573987
     1280.609    0.05738564
     1280.819    0.05737258
      1281.03    0.05735952
      1281.24    0.05734646
      1281.45    0.05733338
     1281.661     0.0573203
     1281.871    0.05730721
     1282.082    0.05729412
     1282.292    0.05728102
     1282.502    0.05726792
     1282.714    0.05725477
     1282.924    0.05724165
     1283.135    0.05722854
     1283.346    0.05721541
     1283.556    0.05720228
     1283.767    0.05718915
     1283.978      0.057176
     1284.188    0.05716285
     1284.399     0.0571497
      1284.61    0.05713655
     1284.821    0.05712339
     1285.032    0.05711022
     1285.243    0.05709704
     1285.454    0.05708385
     1285.665    0.05707068
     1285.876    0.05705748
     1286.087    0.05704429
     1286.298    0.05703109
      1286.51    0.05701784
     1286.721    0.05700462
     1286.932     0.0569914
     1287.144    0.05697818
     1287.355    0.05696495
     1287.566    0.05695171
     1287.778    0.05693848
     1287.989    0.05692522
     1288.201    0.05691193
     1288.413    0.05689868
     1288.624    0.05688542
     1288.836    0.05687214
     1289.047    0.05685887
     1289.258    0.05684562
      1289.47    0.05683234
     1289.681    0.05681905
     1289.893    0.05680576
     1290.105    0.05679193
     1290.317    0.05677748
     1290.529    0.05676309
     1290.741    0.05674869
     1290.953     0.0567343
     1291.165    0.05671989
     1291.377    0.05670548
     1291.589    0.05669105
     1291.801    0.05667663
     1292.014    0.05666215
     1292.226    0.05664772
     1292.438    0.05663328
      1292.65    0.05661883
     1292.862    0.05660438
     1293.074    0.05658991
     1293.287    0.05657546
     1293.498    0.05656105
     1293.711    0.05654657
     1293.923     0.0565321
     1294.135    0.05651761
     1294.349    0.05650308
     1294.561    0.05648859
     1294.774    0.05647408
     1294.986    0.05645957
     1295.199    0.05644505
     1295.411    0.05643056
     1295.624    0.05641602
     1295.837    0.05640145
      1296.05    0.05638693
     1296.263    0.05637237
     1296.476    0.05635784
     1296.688    0.05634329
     1296.901    0.05632874
     1297.114    0.05631417
     1297.327    0.05629962
      1297.54    0.05628504
     1297.753    0.05627047
     1297.966    0.05625588
     1298.179     0.0562413
     1298.392    0.05622671
     1298.605     0.0562121
     1298.819    0.05619751
     1299.032    0.05618289
     1299.245    0.05616828
     1299.458    0.05615367
     1299.672    0.05613903
     1299.886    0.05612436
     1300.099    0.05610795
     1300.313    0.05608948
     1300.526    0.05607101
      1300.74    0.05605253
     1300.953    0.05603404
     1301.167    0.05601555
      1301.38    0.05599704
     1301.594    0.05597854
     1301.807    0.05596003
     1302.021    0.05594151
     1302.235    0.05592298
     1302.449    0.05590446
     1302.663    0.05588592
     1302.876    0.05586739
      1303.09    0.05584883
     1303.304    0.05583027
     1303.518    0.05581172
     1303.733    0.05579309
     1303.947    0.05577449
     1304.161    0.05575592
     1304.375    0.05573733
     1304.589    0.05571873
     1304.803    0.05570015
     1305.017    0.05568153
     1305.232    0.05566292
     1305.446     0.0556443
      1305.66    0.05562566
     1305.875    0.05560699
      1306.09    0.05558835
     1306.303    0.05556976
     1306.518    0.05555111
     1306.732    0.05553245
     1306.947    0.05551378
     1307.161    0.05549511
     1307.376    0.05547643
     1307.591    0.05545769
     1307.806      0.055439
     1308.021    0.05542031
     1308.235     0.0554016
      1308.45    0.05538289
     1308.665    0.05536417
      1308.88    0.05534547
     1309.095    0.05532673
     1309.309    0.05530799
     1309.524    0.05528926
      1309.74    0.05527044
     1309.955    0.05525171
      1310.17    0.05523314
     1310.385     0.0552147
       1310.6    0.05519614
     1310.815    0.05517768
     1311.031    0.05515909
     1311.245    0.05514062
     1311.461    0.05512203
     1311.676    0.05510348
     1311.892    0.05508493
     1312.107    0.05506638
     1312.323    0.05504782
     1312.538    0.05502925
     1312.753    0.05501068
     1312.969    0.05499209
     1313.184    0.05497352
       1313.4    0.05495491
     1313.616    0.05493625
     1313.832    0.05491764
     1314.048    0.05489902
     1314.263     0.0548804
     1314.479    0.05486179
     1314.695    0.05484315
     1314.911    0.05482451
     1315.126    0.05480586
     1315.342     0.0547872
     1315.558    0.05476854
     1315.774    0.05474988
      1315.99    0.05473122
     1316.206    0.05471253
     1316.422    0.05469385
     1316.638    0.05467517
     1316.855    0.05465646
     1317.071    0.05463775
     1317.287    0.05461904
     1317.504    0.05460026
      1317.72    0.05458155
     1317.937    0.05456281
     1318.153    0.05454407
     1318.369    0.05452533
     1318.586    0.05450658
     1318.802    0.05448783
     1319.019    0.05446906
     1319.235    0.05445028
     1319.452    0.05443151
     1319.668    0.05441273
     1319.885    0.05439393
     1320.102    0.05437528
     1320.318    0.05435679
     1320.535    0.05433828
     1320.752    0.05431978
     1320.969    0.05430124
     1321.186    0.05428272
     1321.403    0.05426413
      1321.62    0.05424559
     1321.837    0.05422705
     1322.054     0.0542085
     1322.271    0.05418994
     1322.488    0.05417136
     1322.705     0.0541528
     1322.922    0.05413422
      1323.14    0.05411564
     1323.357    0.05409705
     1323.574    0.05407844
     1323.791    0.05405984
     1324.009    0.05404123
     1324.226    0.05402261
     1324.443    0.05400399
     1324.661    0.05398536
     1324.878    0.05396672
     1325.096    0.05394695
     1325.314    0.05392567
     1325.531    0.05390445
     1325.749    0.05388324
     1325.967    0.05386201
     1326.184    0.05384079
     1326.402    0.05381954
      1326.62    0.05379829
     1326.838    0.05377702
     1327.056    0.05375568
     1327.274    0.05373441
     1327.492    0.05371313
     1327.709    0.05369193
     1327.928    0.05367055
     1328.145    0.05364933
     1328.364    0.05362794
     1328.581     0.0536067
     1328.799    0.05358537
     1329.017    0.05356403
     1329.236    0.05354263
     1329.454    0.05352129
     1329.673    0.05349993
     1329.891    0.05347857
     1330.109    0.05345726
     1330.328    0.05343603
     1330.546    0.05341476
     1330.764    0.05339349
     1330.984    0.05337215
     1331.202    0.05335086
     1331.421    0.05332957
     1331.639    0.05330828
     1331.858    0.05328697
     1332.076    0.05326566
     1332.295    0.05324436
     1332.514    0.05322303
     1332.732    0.05320176
     1332.951    0.05318042
      1333.17    0.05315901
     1333.389    0.05313765
     1333.608    0.05311629
     1333.827    0.05309492
     1334.046    0.05307354
     1334.265    0.05305215
     1334.484    0.05303075
     1334.703    0.05300936
     1334.923    0.05298788
     1335.142    0.05296647
     1335.361    0.05294504
      1335.58    0.05292359
     1335.799    0.05290216
     1336.019    0.05288073
     1336.238    0.05285927
     1336.457     0.0528378
     1336.677    0.05281633
     1336.896    0.05279487
     1337.116    0.05277338
     1337.335    0.05275189
     1337.555    0.05273037
     1337.774    0.05270887
     1337.994    0.05268736
     1338.214    0.05266584
     1338.433    0.05264432
     1338.653    0.05262278
     1338.873    0.05260116
     1339.093    0.05257961
     1339.313    0.05255806
     1339.533    0.05253648
     1339.753    0.05251491
     1339.973    0.05249333
     1340.193    0.05247175
     1340.413    0.05245015
     1340.633    0.05242855
     1340.853    0.05240694
     1341.073    0.05238533
     1341.293    0.05236372
     1341.513    0.05234209
     1341.733    0.05232045
     1341.954    0.05229882
     1342.174    0.05227716
     1342.394     0.0522555
     1342.615    0.05223384
     1342.836    0.05221209
     1343.056     0.0521904
     1343.277    0.05216872
     1343.497    0.05214703
     1343.718    0.05212532
     1343.938    0.05210361
     1344.159    0.05208189
      1344.38    0.05206017
       1344.6    0.05203843
     1344.821    0.05201669
     1345.042    0.05199495
     1345.263    0.05197312
     1345.484    0.05195135
     1345.704    0.05192964
     1345.925    0.05190787
     1346.146    0.05188609
     1346.367    0.05186428
     1346.588    0.05184249
      1346.81     0.0518206
     1347.031    0.05179878
     1347.252    0.05177696
     1347.473    0.05175512
     1347.695    0.05173328
     1347.916    0.05171143
     1348.137    0.05168957
     1348.358    0.05166772
      1348.58    0.05164584
     1348.801    0.05162397
     1349.022    0.05160208
     1349.245    0.05158011
     1349.466     0.0515582
     1349.688    0.05153629
     1349.909    0.05151438
     1350.131    0.05149147
     1350.352    0.05146795
     1350.573    0.05144436
     1350.795    0.05142073
     1351.018    0.05139704
     1351.239     0.0513734
     1351.461    0.05134977
     1351.683    0.05132611
     1351.905    0.05130247
     1352.127    0.05127881
     1352.349    0.05125513
     1352.571    0.05123146
     1352.793    0.05120777
     1353.015    0.05118408
     1353.238    0.05116028
      1353.46    0.05113658
     1353.682    0.05111286
     1353.904    0.05108914
     1354.127     0.0510654
     1354.349    0.05104165
     1354.571    0.05101791
     1354.794    0.05099414
     1355.016    0.05097038
     1355.238     0.0509466
     1355.461     0.0509228
     1355.683    0.05089902
     1355.906    0.05087521
     1356.129     0.0508514
     1356.351    0.05082758
     1356.574    0.05080376
     1356.797    0.05077993
     1357.019    0.05075609
     1357.243    0.05073215
     1357.466     0.0507083
     1357.688    0.05068444
     1357.911    0.05066056
     1358.134    0.05063668
     1358.357    0.05061277
      1358.58    0.05058888
     1358.803    0.05056498
     1359.026    0.05054105
     1359.249    0.05051715
     1359.472    0.05049321
     1359.696    0.05046927
     1359.919    0.05044531
     1360.142    0.05042134
     1360.365    0.05039737
     1360.589    0.05037339
     1360.812    0.05034939
     1361.035    0.05032539
      1361.26     0.0503013
     1361.483    0.05027728
     1361.707    0.05025325
      1361.93    0.05022922
     1362.154    0.05020517
     1362.377    0.05018112
     1362.601    0.05015707
     1362.825    0.05013299
     1363.048    0.05010893
     1363.273    0.05008476
     1363.496    0.05006074
      1363.72    0.05003664
     1363.943    0.05001254
     1364.167    0.04998842
     1364.391    0.04996428
     1364.615    0.04994016
     1364.839    0.04991601
     1365.063    0.04989186
     1365.288    0.04986763
     1365.512    0.04984346
     1365.736    0.04981929
     1365.961     0.0497951
     1366.185     0.0497709
     1366.409    0.04974671
     1366.634     0.0497225
     1366.858    0.04969828
     1367.083    0.04967397
     1367.307    0.04964975
     1367.532     0.0496255
     1367.756    0.04960134
      1367.98    0.04957708
     1368.205    0.04955281
      1368.43    0.04952845
     1368.654    0.04950425
     1368.879    0.04947996
     1369.103    0.04945568
     1369.329    0.04943127
     1369.554    0.04940696
     1369.778    0.04938263
     1370.003     0.0493583
     1370.228    0.04933393
     1370.453    0.04930954
     1370.678    0.04928515
     1370.903    0.04926075
     1371.129    0.04923626
     1371.354    0.04921184
     1371.579    0.04918742
     1371.804    0.04916299
     1372.029    0.04913855
     1372.255     0.0491141
      1372.48    0.04908964
     1372.705    0.04906518
      1372.93    0.04904078
     1373.155    0.04901629
     1373.381    0.04899172
     1373.607    0.04896722
     1373.832    0.04894271
     1374.058     0.0489182
     1374.283    0.04889367
     1374.509    0.04886914
     1374.735     0.0488446
      1374.96    0.04882005
     1375.187    0.04879477
     1375.413    0.04876943
     1375.638    0.04874409
     1375.864    0.04871872
      1376.09    0.04869337
     1376.316    0.04866799
     1376.542    0.04864259
     1376.768    0.04861721
     1376.994    0.04859182
      1377.22     0.0485664
     1377.446      0.048541
     1377.672    0.04851556
     1377.898    0.04849014
     1378.124    0.04846469
     1378.351    0.04843925
     1378.577    0.04841378
     1378.803    0.04838832
      1379.03    0.04836285
     1379.257    0.04833727
     1379.483    0.04831178
      1379.71    0.04828627
     1379.936    0.04826077
     1380.163     0.0482352
     1380.389     0.0482096
     1380.616    0.04818399
     1380.842    0.04815836
     1381.069    0.04813274
     1381.296     0.0481071
     1381.523    0.04808146
     1381.749    0.04805581
     1381.976    0.04803015
     1382.203    0.04800447
      1382.43     0.0479788
     1382.657    0.04795311
     1382.884    0.04792742
     1383.111    0.04790172
     1383.339    0.04787592
     1383.566     0.0478502
     1383.793    0.04782446
      1384.02    0.04779872
     1384.247    0.04777298
     1384.474    0.04774722
     1384.702    0.04772147
     1384.929    0.04769569
     1385.156    0.04766991
     1385.384    0.04764412
     1385.612    0.04761823
     1385.839    0.04759244
     1386.067    0.04756662
     1386.294    0.04754088
     1386.521    0.04751505
     1386.749     0.0474892
     1386.976    0.04746336
     1387.204     0.0474375
     1387.433    0.04741155
      1387.66    0.04738568
     1387.888     0.0473598
     1388.116     0.0473339
     1388.344      0.047308
     1388.572     0.0472821
       1388.8    0.04725618
     1389.028    0.04723025
     1389.256    0.04720432
     1389.484    0.04717836
     1389.713    0.04715234
     1389.941    0.04712638
     1390.169    0.04710033
     1390.397    0.04707423
     1390.625    0.04704812
     1390.854    0.04702201
     1391.081    0.04699598
      1391.31    0.04696985
     1391.539    0.04694362
     1391.767    0.04691748
     1391.996    0.04689133
     1392.224    0.04686515
     1392.453    0.04683898
     1392.681    0.04681279
      1392.91    0.04678662
     1393.139    0.04676041
     1393.367    0.04673421
     1393.596      0.046708
     1393.825    0.04668177
     1394.054    0.04665545
     1394.283    0.04662922
     1394.512    0.04660298
     1394.741     0.0465767
      1394.97    0.04655046
     1395.199    0.04652418
     1395.427    0.04649799
     1395.657     0.0464716
     1395.886     0.0464453
     1396.115      0.046419
     1396.344    0.04639269
     1396.574    0.04636637
     1396.803    0.04634003
     1397.032    0.04631367
     1397.262    0.04628734
     1397.491    0.04626098
      1397.72     0.0462346
      1397.95    0.04620824
      1398.18    0.04618175
      1398.41    0.04615537
     1398.639    0.04612897
     1398.869    0.04610256
     1399.098    0.04607615
     1399.328    0.04604971
     1399.558    0.04602327
     1399.788    0.04599683
     1400.017    0.04597037
     1400.247    0.04594373
     1400.477    0.04591709
     1400.707    0.04589044
