WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f475w
     3600.779   4.113559E-6
     3601.173   4.122825E-6
     3601.568   4.132139E-6
     3601.961   4.141423E-6
     3602.357   4.150774E-6
      3602.75   4.160090E-6
     3603.146   4.169459E-6
     3603.542   4.178837E-6
     3603.937   4.188225E-6
     3604.331   4.197570E-6
     3604.727   4.206980E-6
     3605.121   4.216359E-6
     3605.517   4.225790E-6
      3605.91   4.235183E-6
     3606.306   4.244643E-6
       3606.7   4.254068E-6
     3607.098   4.263597E-6
     3607.492   4.273042E-6
     3607.889   4.282550E-6
     3608.283   4.292015E-6
     3608.679   4.301540E-6
     3609.073   4.311031E-6
     3609.469   4.320581E-6
     3609.864   4.330096E-6
      3610.26   4.339625E-6
     3610.657   4.349142E-6
     3611.053   4.358667E-6
     3611.448   4.368148E-6
     3611.844   4.377687E-6
     3612.239   4.387191E-6
     3612.635   4.396760E-6
      3613.03   4.406286E-6
     3613.427   4.415871E-6
     3613.822   4.425419E-6
      3614.22   4.435080E-6
     3614.615   4.444653E-6
     3615.012   4.454289E-6
     3615.407   4.463881E-6
     3615.804   4.473537E-6
     3616.199   4.483160E-6
     3616.596   4.492833E-6
     3616.991   4.502469E-6
     3617.388   4.512171E-6
     3617.786   4.521884E-6
     3618.183   4.531607E-6
     3618.578   4.541294E-6
     3618.976   4.551044E-6
     3619.371   4.560746E-6
     3619.768   4.570512E-6
     3620.164   4.580206E-6
     3620.561   4.589910E-6
     3620.959   4.599623E-6
     3621.356   4.609348E-6
     3621.752   4.619029E-6
      3622.15   4.628776E-6
     3622.547   4.638535E-6
     3622.943   4.648256E-6
     3623.341   4.658036E-6
     3623.737   4.667772E-6
     3624.135   4.677573E-6
     3624.531   4.687338E-6
     3624.931   4.697210E-6
     3625.327   4.706988E-6
     3625.725   4.716829E-6
     3626.121   4.726628E-6
     3626.519   4.736492E-6
     3626.915   4.746318E-6
     3627.313   4.756209E-6
      3627.71   4.766062E-6
     3628.108   4.775979E-6
     3628.507   4.785898E-6
     3628.905   4.795829E-6
     3629.302   4.805722E-6
       3629.7   4.815676E-6
     3630.096   4.822189E-6
     3630.495   4.818092E-6
     3630.892   4.813999E-6
      3631.29   4.809865E-6
     3631.687   4.805735E-6
     3632.086   4.801563E-6
     3632.485   4.797378E-6
     3632.884   4.793170E-6
     3633.281   4.788971E-6
     3633.679   4.784735E-6
     3634.076   4.780501E-6
     3634.475   4.776218E-6
     3634.873   4.771935E-6
     3635.271   4.767622E-6
     3635.671   4.763291E-6
      3636.07   4.758941E-6
     3636.467   4.754588E-6
     3636.866   4.750200E-6
     3637.264   4.745814E-6
     3637.663   4.741393E-6
     3638.061   4.736973E-6
      3638.46   4.732503E-6
     3638.858   4.728039E-6
     3639.257   4.723540E-6
     3639.657   4.719025E-6
     3640.056   4.714530E-6
     3640.454   4.710276E-6
     3640.854   4.705982E-6
     3641.251   4.701697E-6
     3641.651   4.697372E-6
     3642.051   4.693026E-6
     3642.449   4.688678E-6
     3642.849   4.684290E-6
     3643.249   4.679888E-6
     3643.649   4.675468E-6
     3644.047   4.671054E-6
     3644.447   4.666593E-6
     3644.845   4.662136E-6
     3645.244   4.657662E-6
     3645.644   4.653147E-6
     3646.044   4.648615E-6
     3646.443   4.644081E-6
     3646.843   4.639507E-6
     3647.243   4.634912E-6
     3647.644   4.630297E-6
     3648.042   4.625684E-6
     3648.443   4.621035E-6
     3648.842   4.616388E-6
     3649.242   4.611701E-6
     3649.641   4.607016E-6
     3650.044   4.602254E-6
     3650.442   4.597437E-6
     3650.843   4.592575E-6
     3651.242   4.587720E-6
     3651.643   4.582827E-6
     3652.042   4.577936E-6
     3652.443   4.572993E-6
     3652.842   4.568059E-6
     3653.243   4.563083E-6
     3653.642   4.558113E-6
     3654.045   4.553077E-6
     3654.445   4.548075E-6
     3654.846   4.543026E-6
     3655.245   4.537982E-6
     3655.646   4.532890E-6
     3656.046   4.527804E-6
     3656.448   4.522674E-6
     3656.847   4.517555E-6
      3657.25   4.512364E-6
      3657.65   4.507207E-6
     3658.052   4.502005E-6
     3658.451   4.496810E-6
     3658.853   4.491566E-6
     3659.253   4.486333E-6
     3659.655   4.481053E-6
     3660.054   4.475771E-6
     3660.456   4.470354E-6
     3660.856   4.464950E-6
      3661.26   4.459471E-6
      3661.66   4.454022E-6
     3662.062   4.448530E-6
     3662.462   4.443049E-6
     3662.865   4.437516E-6
     3663.265   4.431998E-6
     3663.667   4.426436E-6
     3664.067   4.420878E-6
     3664.471   4.415249E-6
     3664.872   4.409656E-6
     3665.274   4.404014E-6
     3665.675   4.398381E-6
     3666.077   4.392702E-6
      3666.48   4.387008E-6
      3666.88   4.381327E-6
     3667.283   4.375594E-6
     3667.684   4.369872E-6
     3668.086   4.364105E-6
     3668.489   4.358310E-6
     3668.892   4.352496E-6
     3669.293   4.346693E-6
     3669.694   4.340870E-6
     3670.096   4.341465E-6
       3670.5   4.362621E-6
       3670.9   4.383692E-6
     3671.303   4.404912E-6
     3671.705   4.426061E-6
      3672.11   4.447462E-6
     3672.511   4.468676E-6
     3672.914   4.490037E-6
     3673.315   4.511312E-6
     3673.719   4.532737E-6
      3674.12   4.554088E-6
     3674.524   4.575586E-6
     3674.925   4.596996E-6
     3675.329   4.618560E-6
     3675.732   4.640155E-6
     3676.136   4.661781E-6
     3676.537   4.683328E-6
     3676.941   4.705025E-6
     3677.343   4.726641E-6
     3677.747   4.748408E-6
     3678.148   4.770103E-6
     3678.552   4.791933E-6
     3678.954   4.813689E-6
      3679.36   4.835699E-6
     3679.762   4.857529E-6
     3680.166   4.879579E-6
     3680.568   4.901709E-6
     3680.972   4.923991E-6
     3681.375   4.946183E-6
     3681.779   4.968531E-6
     3682.181   4.990790E-6
     3682.585   5.013205E-6
      3682.99   5.035654E-6
     3683.394   5.058156E-6
     3683.796   5.080567E-6
     3684.201   5.103137E-6
     3684.604   5.125630E-6
     3685.008   5.148267E-6
     3685.411   5.170826E-6
     3685.815   5.193525E-6
     3686.218   5.216164E-6
     3686.625   5.239057E-6
     3687.028   5.261764E-6
     3687.432   5.284616E-6
     3687.835   5.307390E-6
      3688.24   5.330327E-6
     3688.643   5.353172E-6
     3689.048   5.376178E-6
     3689.453   5.399218E-6
     3689.856   5.422181E-6
     3690.261   5.445096E-6
     3690.667   5.467917E-6
     3691.072   5.490786E-6
     3691.475   5.513590E-6
      3691.88   5.536536E-6
     3692.284   5.559394E-6
     3692.689   5.582404E-6
     3693.093   5.605335E-6
     3693.498   5.628403E-6
     3693.904   5.651530E-6
     3694.309   5.674675E-6
     3694.713   5.697740E-6
     3695.119   5.720958E-6
     3695.522   5.744078E-6
     3695.928   5.767353E-6
     3696.332   5.790556E-6
     3696.738   5.813918E-6
     3697.142   5.837182E-6
      3697.55   5.860711E-6
     3697.954   5.884047E-6
      3698.36   5.907531E-6
     3698.764   5.930932E-6
      3699.17   5.954498E-6
     3699.574   5.977972E-6
      3699.98   6.001605E-6
     3700.385   6.025508E-6
     3700.791   6.049578E-6
     3701.197   6.073687E-6
     3701.604   6.097850E-6
     3702.008   6.121917E-6
     3702.414   6.146154E-6
     3702.819   6.170309E-6
     3703.225   6.194613E-6
      3703.63   6.218848E-6
     3704.037   6.243219E-6
     3704.441   6.267514E-6
      3704.85   6.292077E-6
     3705.255   6.316453E-6
     3705.662   6.341004E-6
     3706.067   6.365454E-6
     3706.474   6.390064E-6
     3706.878   6.414575E-6
     3707.285   6.439255E-6
      3707.69   6.463852E-6
     3708.098   6.488615E-6
     3708.505   6.513417E-6
     3708.912   6.538251E-6
     3709.317   6.562983E-6
     3709.725   6.587898E-6
      3710.13   6.618811E-6
     3710.537   6.662926E-6
     3710.943   6.706928E-6
      3711.35   6.751204E-6
     3711.756   6.795341E-6
     3712.163   6.839761E-6
     3712.571   6.884254E-6
     3712.978   6.928845E-6
     3713.384   6.973301E-6
     3713.792   7.018041E-6
     3714.199   7.062857E-6
     3714.605   7.107528E-6
     3715.013   7.152514E-6
     3715.419   7.197338E-6
     3715.829   7.242716E-6
     3716.235   7.287704E-6
     3716.643   7.332976E-6
     3717.049   7.378105E-6
     3717.457   7.423554E-6
     3717.863   7.468831E-6
     3718.271   7.514421E-6
     3718.678   7.559866E-6
     3719.086   7.605633E-6
     3719.492   7.651239E-6
     3719.903   7.697383E-6
     3720.309   7.743123E-6
     3720.718   7.789144E-6
     3721.124   7.835019E-6
     3721.533   7.881229E-6
     3721.939   7.927262E-6
     3722.348   7.973617E-6
     3722.755   8.019822E-6
     3723.166   8.066575E-6
     3723.573   8.112932E-6
     3723.981   8.159584E-6
     3724.388   8.206097E-6
     3724.797   8.252904E-6
     3725.204   8.299570E-6
     3725.613   8.346542E-6
      3726.02   8.393361E-6
     3726.429   8.440495E-6
     3726.836   8.487476E-6
     3727.248   8.534985E-6
     3727.655   8.582118E-6
     3728.064   8.629579E-6
     3728.471   8.676850E-6
     3728.881   8.724452E-6
     3729.288   8.771903E-6
     3729.698   8.819655E-6
     3730.105   8.867411E-6
     3730.517   8.916189E-6
     3730.924   8.964555E-6
     3731.334   9.013263E-6
     3731.742   9.061817E-6
     3732.151   9.110685E-6
     3732.559   9.159398E-6
     3732.969   9.208455E-6
     3733.379   9.257586E-6
     3733.787   9.306564E-6
     3734.195   9.355625E-6
     3734.607   9.405248E-6
     3735.015   9.454508E-6
     3735.425   9.504026E-6
     3735.833   9.553419E-6
     3736.243   9.603144E-6
     3736.651   9.652724E-6
     3737.062   9.702652E-6
     3737.472   9.752648E-6
     3737.882   9.802696E-6
     3738.291   9.852618E-6
     3738.701   9.902864E-6
     3739.112   9.953219E-6
      3739.52   1.000339E-5
     3739.931   1.005391E-5
      3740.34   1.010398E-5
      3740.75   1.015431E-5
     3741.159   1.020448E-5
      3741.57   1.025496E-5
      3741.98   1.030555E-5
     3742.391   1.035622E-5
       3742.8   1.040672E-5
     3743.211   1.045755E-5
      3743.62   1.050823E-5
     3744.031   1.055925E-5
      3744.44   1.061007E-5
     3744.851   1.066123E-5
     3745.263   1.071251E-5
     3745.674   1.076384E-5
     3746.083   1.081501E-5
     3746.494   1.086651E-5
     3746.904   1.091786E-5
     3747.315   1.096953E-5
     3747.725   1.102103E-5
     3748.136   1.107287E-5
     3748.546   1.112456E-5
     3748.957   1.117655E-5
     3749.369   1.122867E-5
     3749.781   1.128084E-5
      3750.19   1.131441E-5
     3750.602   1.132678E-5
     3751.012   1.133912E-5
     3751.424   1.135151E-5
     3751.833   1.136384E-5
     3752.245   1.137624E-5
     3752.657   1.138866E-5
     3753.069   1.140107E-5
     3753.479   1.141345E-5
     3753.892   1.142588E-5
     3754.302   1.143827E-5
     3754.714   1.145072E-5
     3755.124   1.146313E-5
     3755.536   1.147559E-5
     3755.947   1.148800E-5
     3756.359   1.150048E-5
     3756.772   1.151297E-5
     3757.184   1.152545E-5
     3757.595   1.153790E-5
     3758.007   1.155042E-5
     3758.418   1.156285E-5
     3758.831   1.157536E-5
     3759.243   1.158789E-5
     3759.654   1.160037E-5
     3760.067   1.161298E-5
     3760.479   1.162580E-5
     3760.893   1.163864E-5
     3761.303   1.165142E-5
     3761.716   1.166428E-5
     3762.127   1.167708E-5
     3762.541   1.168996E-5
     3762.951   1.170277E-5
     3763.365   1.171566E-5
     3763.776   1.172848E-5
     3764.191   1.174145E-5
     3764.603   1.175430E-5
     3765.016   1.176722E-5
     3765.427   1.178009E-5
     3765.841   1.179302E-5
     3766.252   1.180589E-5
     3766.666   1.181884E-5
     3767.077   1.183173E-5
     3767.493   1.184475E-5
     3767.904   1.185766E-5
     3768.318   1.187065E-5
      3768.73   1.188357E-5
     3769.144   1.189657E-5
     3769.555   1.190951E-5
     3769.969   1.192251E-5
     3770.381   1.193499E-5
     3770.795   1.194750E-5
     3771.207   1.195995E-5
     3771.621   1.197247E-5
     3772.035   1.198499E-5
     3772.449   1.199754E-5
     3772.862   1.201002E-5
     3773.276   1.202258E-5
     3773.688   1.203507E-5
     3774.103   1.204762E-5
     3774.515   1.206013E-5
     3774.931   1.207276E-5
     3775.344   1.208527E-5
     3775.758   1.209785E-5
     3776.171   1.211039E-5
     3776.585   1.212299E-5
     3776.998   1.213554E-5
     3777.413   1.214816E-5
     3777.825   1.216073E-5
      3778.24   1.217335E-5
     3778.653   1.218593E-5
     3779.068   1.219857E-5
     3779.483   1.221122E-5
     3779.898   1.222388E-5
     3780.311   1.223814E-5
     3780.726   1.225302E-5
     3781.139   1.226783E-5
     3781.554   1.228273E-5
     3781.967   1.229757E-5
     3782.383   1.231248E-5
       3782.8   1.232748E-5
     3783.213   1.234235E-5
     3783.629   1.235730E-5
     3784.042   1.237221E-5
     3784.456   1.238711E-5
     3784.871   1.240210E-5
     3785.285   1.241703E-5
       3785.7   1.243204E-5
     3786.116   1.244708E-5
      3786.53   1.246204E-5
     3786.947   1.247716E-5
     3787.361   1.249215E-5
     3787.777   1.250722E-5
     3788.191   1.252225E-5
     3788.607   1.253736E-5
     3789.021   1.255241E-5
     3789.437   1.256753E-5
     3789.851   1.258258E-5
     3790.269   1.521232E-5
     3790.683   1.925842E-5
     3791.099   2.333487E-5
     3791.513   2.739866E-5
      3791.93   3.149288E-5
     3792.344   3.557675E-5
      3792.76   3.969123E-5
     3793.175   4.379282E-5
     3793.591   4.792502E-5
     3794.006   5.204673E-5
     3794.424   5.621634E-5
     3794.839   6.035597E-5
     3795.256   6.452650E-5
      3795.67   6.868639E-5
     3796.087   7.287483E-5
     3796.502   7.705011E-5
     3796.919   8.125896E-5
     3797.333   8.545457E-5
     3797.752   8.970126E-5
     3798.167   9.391740E-5
     3798.584   9.816255E-5
        3799.   1.023968E-4
     3799.417   1.066622E-4
     3799.832   1.109143E-4
     3800.249   1.151701E-4
     3800.664   1.193913E-4
     3801.082   1.236430E-4
     3801.497   1.278780E-4
     3801.916   1.321611E-4
     3802.332   1.364074E-4
     3802.749   1.406819E-4
     3803.165   1.449421E-4
     3803.582   1.492305E-4
     3803.998   1.535021E-4
     3804.416   1.578020E-4
     3804.831   1.620849E-4
     3805.251   1.664190E-4
     3805.667   1.707161E-4
     3806.084   1.750391E-4
       3806.5   1.793475E-4
     3806.918   1.836845E-4
     3807.334   1.880069E-4
     3807.752   1.923553E-4
      3808.17   1.967122E-4
     3808.586   2.010520E-4
     3809.005   2.054205E-4
     3809.423   2.097944E-4
     3809.841   2.141741E-4
     3810.257   2.185493E-4
     3810.676   2.229603E-4
     3811.092   2.273546E-4
      3811.51   2.317785E-4
     3811.927   2.361882E-4
     3812.345   2.406248E-4
     3812.764   2.450705E-4
     3813.183   2.495228E-4
     3813.599   2.539585E-4
     3814.018   2.584241E-4
     3814.435   2.628748E-4
     3814.854   2.673555E-4
     3815.271   2.718192E-4
     3815.689   2.763132E-4
     3816.106   2.807901E-4
     3816.525   2.852973E-4
     3816.944   2.898135E-4
     3817.364   2.943360E-4
     3817.781   2.988411E-4
       3818.2   3.033768E-4
     3818.617   3.078953E-4
     3819.036   3.124468E-4
     3819.453   3.169811E-4
     3819.873   3.215458E-4
     3820.292   3.261236E-4
     3820.712   3.307109E-4
     3821.129   3.352837E-4
     3821.549   3.398847E-4
     3821.966   3.444712E-4
     3822.386   3.490883E-4
     3822.803   3.536906E-4
     3823.223   3.583215E-4
     3823.641   3.629378E-4
     3824.061   3.675853E-4
      3824.48   3.722372E-4
     3824.901   3.769014E-4
     3825.318   3.815450E-4
     3825.739   3.862226E-4
     3826.156   3.908827E-4
     3826.576   3.955720E-4
     3826.995   4.002490E-4
     3827.415   4.049544E-4
     3827.835   4.096666E-4
     3828.255   4.143888E-4
     3828.674   4.190932E-4
     3829.094   4.238294E-4
     3829.514   4.285729E-4
     3829.933   4.333012E-4
     3830.353   4.636126E-4
     3830.772   4.986728E-4
     3831.192   5.339782E-4
     3831.611   5.691803E-4
     3832.032   6.046075E-4
     3832.452   6.400951E-4
     3832.871   6.754787E-4
     3833.292   7.111087E-4
     3833.713   7.468000E-4
     3834.132   7.823866E-4
     3834.553   8.182010E-4
     3834.972   8.539102E-4
     3835.395   8.900547E-4
     3835.814   9.258852E-4
     3836.233   9.617976E-4
     3836.654   9.979386E-4
     3837.075   0.001034141
     3837.495   0.001070237
     3837.916   0.001106584
     3838.335   0.001142824
     3838.757   0.001179294
     3839.176   0.001215657
       3839.6   0.001252442
      3840.02   0.001288948
     3840.441   0.001325653
     3840.861   0.001362227
     3841.282   0.001399075
     3841.702   0.001435791
     3842.124   0.001472738
     3842.544   0.001509594
     3842.968   0.001546875
     3843.387   0.001583832
      3843.81   0.001621065
     3844.229   0.001658165
     3844.652    0.00169552
     3845.072    0.00173274
     3845.494   0.001770236
     3845.914   0.001807576
     3846.336   0.001845195
     3846.756    0.00188268
     3847.181    0.00192062
     3847.601   0.001958249
     3848.024   0.001996114
     3848.444   0.002033866
     3848.867   0.002071876
     3849.287   0.002109748
      3849.71     0.0021479
      3850.13   0.002197181
     3850.555   0.002272503
     3850.976   0.002347181
     3851.399   0.002422384
      3851.82   0.002497331
     3852.243   0.002572848
     3852.663   0.002648061
     3853.086   0.002723847
      3853.51   0.002799773
      3853.93   0.002875439
     3854.354   0.002951679
     3854.777   0.003028012
       3855.2   0.003104527
     3855.621   0.003180781
     3856.043   0.003257215
     3856.466   0.003334138
     3856.887   0.003410844
     3857.311   0.003488044
     3857.734   0.003565426
     3858.158   0.003642944
      3858.58    0.00372024
     3859.003   0.003798031
     3859.427   0.003876008
     3859.849   0.003953717
     3860.272   0.004060538
     3860.694   0.004182785
     3861.118   0.004305873
      3861.54   0.004428594
     3861.964   0.004552159
     3862.388   0.004675932
     3862.812    0.00479991
     3863.234   0.004923522
     3863.658   0.005047913
      3864.08   0.005171936
     3864.505   0.005296814
     3864.927   0.005421251
     3865.351   0.005546615
     3865.776   0.005672116
       3866.2   0.005797895
     3866.623   0.005923229
     3867.047   0.006049419
     3867.469   0.006175167
     3867.894   0.006301849
     3868.317   0.006428016
     3868.741   0.006555123
     3869.164   0.006681779
     3869.589   0.006809369
     3870.012   0.006938291
     3870.439   0.007134659
     3870.862   0.007329362
     3871.287   0.007525309
      3871.71   0.007720817
     3872.135   0.007917582
     3872.558   0.008113799
     3872.983   0.008311383
     3873.408   0.008509208
     3873.834   0.008707612
     3874.257   0.008905236
     3874.682   0.009104352
     3875.105   0.009302683
     3875.531   0.009502514
     3875.955    0.00970178
      3876.38   0.009902325
     3876.803    0.01010219
     3877.229    0.01030356
     3877.655    0.01050528
     3878.081    0.01070736
     3878.504    0.01090876
      3878.93    0.01111169
     3879.354     0.0113138
      3879.78    0.01151743
     3880.204    0.01175728
      3880.63    0.01203889
     3881.056    0.01232118
     3881.482    0.01260383
     3881.908    0.01288718
     3882.333    0.01316958
     3882.759    0.01345397
     3883.183    0.01373758
     3883.609    0.01402303
     3884.034    0.01430769
      3884.46    0.01459435
     3884.885    0.01488006
     3885.311    0.01516777
     3885.738    0.01545618
     3886.164    0.01574495
     3886.589    0.01603294
     3887.016    0.01632295
      3887.44    0.01661215
     3887.867    0.01690321
     3888.292    0.01719348
     3888.719    0.01748579
     3889.146    0.01777862
     3889.573    0.01807199
     3889.998    0.01836438
     3890.425    0.01873144
      3890.85    0.01909761
     3891.277    0.01946631
     3891.702    0.01983373
      3892.13    0.02020391
     3892.555    0.02057264
     3892.982    0.02094412
      3893.41    0.02131622
     3893.837    0.02168896
     3894.263    0.02206043
      3894.69    0.02243467
     3895.116    0.02280764
     3895.543    0.02318299
     3895.969    0.02355748
     3896.397    0.02393432
     3896.825     0.0243118
     3897.253    0.02469016
     3897.678    0.02506722
     3898.106    0.02544686
     3898.532     0.0258252
      3898.96    0.02620635
     3899.386    0.02658598
     3899.814    0.02696844
      3900.24    0.02735838
     3900.669    0.02775789
     3901.097    0.02815836
     3901.525    0.02855937
     3901.952    0.02895927
      3902.38    0.02936196
     3902.806    0.02976332
     3903.235    0.03016773
     3903.664    0.03057267
      3904.09    0.03097649
     3904.519    0.03138312
     3904.948    0.03179049
     3905.376    0.03219861
     3905.803    0.03260558
     3906.232    0.03301543
     3906.659    0.03342391
     3907.088    0.03383527
     3907.514    0.03424524
     3907.943    0.03465809
      3908.37    0.03506979
       3908.8    0.03548438
     3909.229    0.03589971
     3909.658    0.03631577
     3910.085    0.03673499
     3910.514    0.03717418
     3910.942    0.03761212
     3911.371    0.03805308
     3911.798    0.03849252
      3912.23    0.03893748
     3912.657    0.03937839
     3913.087    0.03982257
     3913.515    0.04026525
     3913.944    0.04071096
     3914.372    0.04115532
     3914.802    0.04160244
     3915.229    0.04204833
     3915.659     0.0424973
     3916.087    0.04294471
     3916.519    0.04339746
     3916.947    0.04384663
