WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f475w
     3600.779   4.513889E-6
     3601.173   4.519988E-6
     3601.568   4.526114E-6
     3601.961   4.532214E-6
     3602.357   4.538351E-6
      3602.75   4.544461E-6
     3603.146   4.550602E-6
     3603.542   4.556751E-6
     3603.937   4.562900E-6
     3604.331   4.569018E-6
     3604.727   4.575172E-6
     3605.121   4.581299E-6
     3605.517   4.587453E-6
      3605.91   4.593577E-6
     3606.306   4.599746E-6
       3606.7   4.605888E-6
     3607.098   4.612092E-6
     3607.492   4.618232E-6
     3607.889   4.624410E-6
     3608.283   4.630556E-6
     3608.679   4.636738E-6
     3609.073   4.642890E-6
     3609.469   4.649071E-6
     3609.864   4.655225E-6
      3610.26   4.661391E-6
     3610.657   4.667549E-6
     3611.053   4.673709E-6
     3611.448   4.679845E-6
     3611.844   4.686013E-6
     3612.239   4.692150E-6
     3612.635   4.698320E-6
      3613.03   4.704458E-6
     3613.427   4.710623E-6
     3613.822   4.716760E-6
      3614.22   4.722968E-6
     3614.615   4.729120E-6
     3615.012   4.735306E-6
     3615.407   4.741470E-6
     3615.804   4.747670E-6
     3616.199   4.753838E-6
     3616.596   4.760027E-6
     3616.991   4.766188E-6
     3617.388   4.772390E-6
     3617.786   4.778594E-6
     3618.183   4.784800E-6
     3618.578   4.790978E-6
     3618.976   4.797191E-6
     3619.371   4.803367E-6
     3619.768   4.809581E-6
     3620.164   4.815770E-6
     3620.561   4.821998E-6
     3620.959   4.828229E-6
     3621.356   4.834474E-6
     3621.752   4.840688E-6
      3622.15   4.846936E-6
     3622.547   4.853184E-6
     3622.943   4.859403E-6
     3623.341   4.865654E-6
     3623.737   4.871871E-6
     3624.135   4.878127E-6
     3624.531   4.884358E-6
     3624.931   4.890652E-6
     3625.327   4.896886E-6
     3625.725   4.903157E-6
     3626.121   4.909398E-6
     3626.519   4.915678E-6
     3626.915   4.921929E-6
     3627.313   4.928201E-6
      3627.71   4.934441E-6
     3628.108   4.940722E-6
     3628.507   4.947017E-6
     3628.905   4.953313E-6
     3629.302   4.959576E-6
       3629.7   4.965870E-6
     3630.096   4.968644E-6
     3630.495   4.960506E-6
     3630.892   4.952409E-6
      3631.29   4.944266E-6
     3631.687   4.936163E-6
     3632.086   4.928011E-6
     3632.485   4.919860E-6
     3632.884   4.911701E-6
     3633.281   4.903577E-6
     3633.679   4.895409E-6
     3634.076   4.887278E-6
     3634.475   4.879099E-6
     3634.873   4.870952E-6
     3635.271   4.862772E-6
     3635.671   4.854587E-6
      3636.07   4.846397E-6
     3636.467   4.838229E-6
     3636.866   4.830023E-6
     3637.264   4.821852E-6
     3637.663   4.813644E-6
     3638.061   4.805467E-6
      3638.46   4.797236E-6
     3638.858   4.789048E-6
     3639.257   4.780818E-6
     3639.657   4.772581E-6
     3640.056   4.764333E-6
     3640.454   4.756069E-6
     3640.854   4.747760E-6
     3641.251   4.739488E-6
     3641.651   4.731168E-6
     3642.051   4.722844E-6
     3642.449   4.714558E-6
     3642.849   4.706227E-6
     3643.249   4.697890E-6
     3643.649   4.689542E-6
     3644.047   4.681238E-6
     3644.447   4.672894E-6
     3644.845   4.664587E-6
     3645.244   4.656266E-6
     3645.644   4.647892E-6
     3646.044   4.639520E-6
     3646.443   4.631195E-6
     3646.843   4.622825E-6
     3647.243   4.614445E-6
     3647.644   4.606058E-6
     3648.042   4.597704E-6
     3648.443   4.589315E-6
     3648.842   4.580959E-6
     3649.242   4.572556E-6
     3649.641   4.564187E-6
     3650.044   4.555731E-6
     3650.442   4.547377E-6
     3650.843   4.538974E-6
     3651.242   4.530600E-6
     3651.643   4.522177E-6
     3652.042   4.513791E-6
     3652.443   4.505368E-6
     3652.842   4.496989E-6
     3653.243   4.488555E-6
     3653.642   4.480154E-6
     3654.045   4.471668E-6
     3654.445   4.463265E-6
     3654.846   4.454812E-6
     3655.245   4.446399E-6
     3655.646   4.437935E-6
     3656.046   4.429508E-6
     3656.448   4.421036E-6
     3656.847   4.412607E-6
      3657.25   4.404087E-6
      3657.65   4.395650E-6
     3658.052   4.387165E-6
     3658.451   4.378722E-6
     3658.853   4.370227E-6
     3659.253   4.361769E-6
     3659.655   4.353255E-6
     3660.054   4.344782E-6
     3660.456   4.336242E-6
     3660.856   4.327746E-6
      3661.26   4.319157E-6
      3661.66   4.310640E-6
     3662.062   4.302078E-6
     3662.462   4.293563E-6
     3662.865   4.284992E-6
     3663.265   4.276464E-6
     3663.667   4.267888E-6
     3664.067   4.259346E-6
     3664.471   4.250720E-6
     3664.872   4.242174E-6
     3665.274   4.233581E-6
     3665.675   4.225025E-6
     3666.077   4.216420E-6
      3666.48   4.207819E-6
      3666.88   4.199261E-6
     3667.283   4.190637E-6
     3667.684   4.182054E-6
     3668.086   4.173431E-6
     3668.489   4.164810E-6
     3668.892   4.156188E-6
     3669.293   4.147592E-6
     3669.694   4.138986E-6
     3670.096   4.136482E-6
       3670.5   4.153523E-6
       3670.9   4.170476E-6
     3671.303   4.187522E-6
     3671.705   4.204488E-6
      3672.11   4.221637E-6
     3672.511   4.238619E-6
     3672.914   4.255700E-6
     3673.315   4.272691E-6
     3673.719   4.289780E-6
      3674.12   4.306792E-6
     3674.524   4.323908E-6
     3674.925   4.340935E-6
     3675.329   4.358059E-6
     3675.732   4.375186E-6
     3676.136   4.392324E-6
     3676.537   4.409389E-6
     3676.941   4.426555E-6
     3677.343   4.443621E-6
     3677.747   4.460784E-6
     3678.148   4.477875E-6
     3678.552   4.495063E-6
     3678.954   4.512174E-6
      3679.36   4.529461E-6
     3679.762   4.546585E-6
     3680.166   4.563816E-6
     3680.568   4.581022E-6
     3680.972   4.598328E-6
     3681.375   4.615555E-6
     3681.779   4.632883E-6
     3682.181   4.650117E-6
     3682.585   4.667445E-6
      3682.99   4.684777E-6
     3683.394   4.702142E-6
     3683.796   4.719418E-6
     3684.201   4.736788E-6
     3684.604   4.754073E-6
     3685.008   4.771449E-6
     3685.411   4.788757E-6
     3685.815   4.806155E-6
     3686.218   4.823486E-6
     3686.625   4.840992E-6
     3687.028   4.858336E-6
     3687.432   4.875771E-6
     3687.835   4.893127E-6
      3688.24   4.910583E-6
     3688.643   4.927946E-6
     3689.048   4.945412E-6
     3689.453   4.962885E-6
     3689.856   4.980279E-6
     3690.261   4.997750E-6
     3690.667   5.015204E-6
     3691.072   5.032671E-6
     3691.475   5.050048E-6
      3691.88   5.067516E-6
     3692.284   5.084920E-6
     3692.689   5.102431E-6
     3693.093   5.119859E-6
     3693.498   5.137351E-6
     3693.904   5.154870E-6
     3694.309   5.172391E-6
     3694.713   5.189838E-6
     3695.119   5.207385E-6
     3695.522   5.224838E-6
     3695.928   5.242392E-6
     3696.332   5.259869E-6
     3696.738   5.277445E-6
     3697.142   5.294937E-6
      3697.55   5.312616E-6
     3697.954   5.330133E-6
      3698.36   5.347741E-6
     3698.764   5.365269E-6
      3699.17   5.382897E-6
     3699.574   5.400432E-6
      3699.98   5.418070E-6
     3700.385   5.435702E-6
     3700.791   5.453429E-6
     3701.197   5.471165E-6
     3701.604   5.488916E-6
     3702.008   5.506580E-6
     3702.414   5.524338E-6
     3702.819   5.542019E-6
     3703.225   5.559795E-6
      3703.63   5.577505E-6
     3704.037   5.595296E-6
     3704.441   5.613020E-6
      3704.85   5.630920E-6
     3705.255   5.648661E-6
     3705.662   5.666507E-6
     3706.067   5.684259E-6
     3706.474   5.702101E-6
     3706.878   5.719851E-6
     3707.285   5.737718E-6
      3707.69   5.755511E-6
     3708.098   5.773403E-6
     3708.505   5.791301E-6
     3708.912   5.809205E-6
     3709.317   5.827018E-6
     3709.725   5.844945E-6
      3710.13   5.868126E-6
     3710.537   5.902814E-6
     3710.943   5.937370E-6
      3711.35   5.972117E-6
     3711.756   6.006710E-6
     3712.163   6.041481E-6
     3712.571   6.076256E-6
     3712.978   6.111064E-6
     3713.384   6.145727E-6
     3713.792   6.180569E-6
     3714.199   6.215424E-6
     3714.605   6.250125E-6
     3715.013   6.285028E-6
     3715.419   6.319756E-6
     3715.829   6.354873E-6
     3716.235   6.389640E-6
     3716.643   6.424584E-6
     3717.049   6.459374E-6
     3717.457   6.494383E-6
     3717.863   6.529218E-6
     3718.271   6.564244E-6
     3718.678   6.599112E-6
     3719.086   6.634183E-6
     3719.492   6.669077E-6
     3719.903   6.704340E-6
     3720.309   6.739303E-6
     3720.718   6.774452E-6
     3721.124   6.809444E-6
     3721.533   6.844633E-6
     3721.939   6.879646E-6
     3722.348   6.914862E-6
     3722.755   6.949925E-6
     3723.166   6.985360E-6
     3723.573   7.020456E-6
     3723.981   7.055733E-6
     3724.388   7.090862E-6
     3724.797   7.126173E-6
     3725.204   7.161335E-6
     3725.613   7.196689E-6
      3726.02   7.231885E-6
     3726.429   7.267269E-6
     3726.836   7.302499E-6
     3727.248   7.338086E-6
     3727.655   7.373349E-6
     3728.064   7.408819E-6
     3728.471   7.444118E-6
     3728.881   7.479620E-6
     3729.288   7.514962E-6
     3729.698   7.550484E-6
     3730.105   7.585851E-6
     3730.517   7.621598E-6
     3730.924   7.656999E-6
     3731.334   7.692593E-6
     3731.742   7.728034E-6
     3732.151   7.763659E-6
     3732.559   7.799124E-6
     3732.969   7.834796E-6
     3733.379   7.870490E-6
     3733.787   7.906025E-6
     3734.195   7.941566E-6
     3734.607   7.977454E-6
     3735.015   8.013038E-6
     3735.425   8.048795E-6
     3735.833   8.084422E-6
     3736.243   8.120225E-6
     3736.651   8.155870E-6
     3737.062   8.191720E-6
     3737.472   8.227592E-6
     3737.882   8.263455E-6
     3738.291   8.299176E-6
     3738.701   8.335081E-6
     3739.112   8.371024E-6
      3739.52   8.406801E-6
     3739.931   8.442784E-6
      3740.34   8.478624E-6
      3740.75   8.514654E-6
     3741.159   8.550533E-6
      3741.57   8.586609E-6
      3741.98   8.622718E-6
     3742.391   8.658817E-6
       3742.8   8.694758E-6
     3743.211   8.730895E-6
      3743.62   8.766890E-6
     3744.031   8.803091E-6
      3744.44   8.839095E-6
     3744.851   8.875306E-6
     3745.263   8.911567E-6
     3745.674   8.947823E-6
     3746.083   8.983920E-6
     3746.494   9.020212E-6
     3746.904   9.056339E-6
     3747.315   9.092671E-6
     3747.725   9.128848E-6
     3748.136   9.165206E-6
     3748.546   9.201414E-6
     3748.957   9.237787E-6
     3749.369   9.274233E-6
     3749.781   9.310675E-6
      3750.19   9.331513E-6
     3750.602   9.334543E-6
     3751.012   9.337565E-6
     3751.424   9.340592E-6
     3751.833   9.343603E-6
     3752.245   9.346641E-6
     3752.657   9.349689E-6
     3753.069   9.352734E-6
     3753.479   9.355771E-6
     3753.892   9.358819E-6
     3754.302   9.361856E-6
     3754.714   9.364907E-6
     3755.124   9.367935E-6
     3755.536   9.370959E-6
     3755.947   9.373971E-6
     3756.359   9.377020E-6
     3756.772   9.380077E-6
     3757.184   9.383137E-6
     3757.595   9.386189E-6
     3758.007   9.389256E-6
     3758.418   9.392281E-6
     3758.831   9.395322E-6
     3759.243   9.398373E-6
     3759.654   9.401419E-6
     3760.067   9.404476E-6
     3760.479   9.407505E-6
     3760.893   9.410533E-6
     3761.303   9.413557E-6
     3761.716   9.416596E-6
     3762.127   9.419624E-6
     3762.541   9.422667E-6
     3762.951   9.425694E-6
     3763.365   9.428727E-6
     3763.776   9.431747E-6
     3764.191   9.434803E-6
     3764.603   9.437836E-6
     3765.016   9.440882E-6
     3765.427   9.443925E-6
     3765.841   9.446983E-6
     3766.252   9.450014E-6
     3766.666   9.453055E-6
     3767.077   9.456082E-6
     3767.493   9.459138E-6
     3767.904   9.462166E-6
     3768.318   9.465226E-6
      3768.73   9.468273E-6
     3769.144   9.471336E-6
     3769.555   9.474377E-6
     3769.969   9.477432E-6
     3770.381   9.480528E-6
     3770.795   9.483642E-6
     3771.207   9.486756E-6
     3771.621   9.489902E-6
     3772.035   9.493046E-6
     3772.449   9.496164E-6
     3772.862   9.499265E-6
     3773.276   9.502394E-6
     3773.688   9.505509E-6
     3774.103   9.508641E-6
     3774.515   9.511756E-6
     3774.931   9.514904E-6
     3775.344   9.518030E-6
     3775.758   9.521175E-6
     3776.171   9.524301E-6
     3776.585   9.527437E-6
     3776.998   9.530558E-6
     3777.413   9.533707E-6
     3777.825   9.536840E-6
      3778.24   9.539977E-6
     3778.653   9.543094E-6
     3779.068   9.546231E-6
     3779.483   9.549382E-6
     3779.898   9.552535E-6
     3780.311   9.555702E-6
     3780.726   9.558889E-6
     3781.139   9.562066E-6
     3781.554   9.565269E-6
     3781.967   9.568454E-6
     3782.383   9.571647E-6
       3782.8   9.574861E-6
     3783.213   9.578044E-6
     3783.629   9.581248E-6
     3784.042   9.584440E-6
     3784.456   9.587630E-6
     3784.871   9.590839E-6
     3785.285   9.594035E-6
       3785.7   9.597243E-6
     3786.116   9.600453E-6
      3786.53   9.603640E-6
     3786.947   9.606858E-6
     3787.361   9.610063E-6
     3787.777   9.613285E-6
     3788.191   9.616489E-6
     3788.607   9.619695E-6
     3789.021   9.622888E-6
     3789.437   9.626105E-6
     3789.851   9.629311E-6
     3790.269   1.163146E-5
     3790.683   1.471203E-5
     3791.099   1.781019E-5
     3791.513   2.089325E-5
      3791.93   2.399390E-5
     3792.344   2.708123E-5
      3792.76   3.018620E-5
     3793.175   3.327600E-5
     3793.591   3.638344E-5
     3794.006   3.947753E-5
     3794.424   4.260204E-5
     3794.839   4.569862E-5
     3795.256   4.881286E-5
      3795.67   5.191373E-5
     3796.087   5.503045E-5
     3796.502   5.813198E-5
     3796.919   6.125303E-5
     3797.333   6.435889E-5
     3797.752   6.749712E-5
     3798.167   7.060734E-5
     3798.584   7.373345E-5
        3799.   7.684616E-5
     3799.417   7.997642E-5
     3799.832   8.309145E-5
     3800.249   8.622452E-5
     3800.664   8.934257E-5
     3801.082   9.248023E-5
     3801.497   9.560266E-5
     3801.916   9.875755E-5
     3802.332   1.018825E-4
     3802.749   1.050253E-4
     3803.165   1.081547E-4
     3803.582   1.113020E-4
     3803.998   1.144340E-4
     3804.416   1.175837E-4
     3804.831   1.207180E-4
     3805.251   1.238870E-4
     3805.667   1.270261E-4
     3806.084   1.301812E-4
       3806.5   1.333228E-4
     3806.918   1.364822E-4
     3807.334   1.396279E-4
     3807.752   1.427896E-4
      3808.17   1.459546E-4
     3808.586   1.491044E-4
     3809.005   1.522721E-4
     3809.423   1.554412E-4
     3809.841   1.586115E-4
     3810.257   1.617679E-4
     3810.676   1.649420E-4
     3811.092   1.681008E-4
      3811.51   1.712778E-4
     3811.927   1.744413E-4
     3812.345   1.776209E-4
     3812.764   1.808036E-4
     3813.183   1.839874E-4
     3813.599   1.871556E-4
     3814.018   1.903418E-4
     3814.435   1.935147E-4
     3814.854   1.967057E-4
     3815.271   1.998812E-4
     3815.689   2.030748E-4
     3816.106   2.062529E-4
     3816.525   2.094490E-4
     3816.944   2.126482E-4
     3817.364   2.158488E-4
     3817.781   2.190338E-4
       3818.2   2.222369E-4
     3818.617   2.254243E-4
     3819.036   2.286316E-4
     3819.453   2.318236E-4
     3819.873   2.350338E-4
     3820.292   2.382452E-4
     3820.712   2.414579E-4
     3821.129   2.446568E-4
     3821.549   2.478718E-4
     3821.966   2.510731E-4
     3822.386   2.542928E-4
     3822.803   2.574988E-4
     3823.223   2.607212E-4
     3823.641   2.639301E-4
     3824.061   2.671571E-4
      3824.48   2.703835E-4
     3824.901   2.736150E-4
     3825.318   2.768288E-4
     3825.739   2.800626E-4
     3826.156   2.832807E-4
     3826.576   2.865152E-4
     3826.995   2.897379E-4
     3827.415   2.929769E-4
     3827.835   2.962170E-4
     3828.255   2.994607E-4
     3828.674   3.026888E-4
     3829.094   3.059351E-4
     3829.514   3.091824E-4
     3829.933   3.124159E-4
     3830.353   3.340579E-4
     3830.772   3.590884E-4
     3831.192   3.842615E-4
     3831.611   4.093289E-4
     3832.032   4.345242E-4
     3832.452   4.597298E-4
     3832.871   4.848294E-4
     3833.292   5.100718E-4
     3833.713   5.353250E-4
     3834.132   5.604720E-4
     3834.553   5.857476E-4
     3834.972   6.109169E-4
     3835.395   6.363608E-4
     3835.814   6.615513E-4
     3836.233   6.867677E-4
     3836.654   7.121130E-4
     3837.075   7.374694E-4
     3837.495   7.627189E-4
     3837.916   7.881118E-4
     3838.335   8.133974E-4
     3838.757   8.388116E-4
     3839.176   8.641189E-4
       3839.6   8.896877E-4
      3840.02   9.150312E-4
     3840.441   9.404974E-4
     3840.861   9.658416E-4
     3841.282   9.913411E-4
     3841.702   0.001016717
     3842.124   0.001042221
     3842.544   0.001067633
     3842.968   0.001093306
     3843.387   0.001118724
      3843.81   0.001144301
     3844.229   0.001169756
     3844.652   0.001195356
     3845.072   0.001220833
     3845.494   0.001246466
     3845.914   0.001271961
     3846.336   0.001297615
     3846.756   0.001323147
     3847.181   0.001348956
     3847.601   0.001374522
     3848.024   0.001400217
     3848.444   0.001425808
     3848.867   0.001451544
     3849.287   0.001477154
      3849.71   0.001502923
      3850.13   0.001536401
     3850.555   0.001587919
     3850.976   0.001638924
     3851.399   0.001690218
      3851.82   0.001741267
     3852.243   0.001792633
     3852.663   0.001843722
     3853.086   0.001895127
      3853.51    0.00194655
      3853.93   0.001997726
     3854.354   0.002049224
     3854.777   0.002100714
       3855.2   0.002152254
     3855.621   0.002203544
     3856.043   0.002254886
     3856.466   0.002306482
     3856.887   0.002357862
     3857.311   0.002409502
     3857.734   0.002461193
     3858.158   0.002512904
      3858.58   0.002564397
     3859.003   0.002616149
     3859.427   0.002667952
     3859.849   0.002719506
     3860.272   0.002791112
     3860.694     0.0028733
     3861.118    0.00295595
      3861.54   0.003038257
     3861.964   0.003121026
     3862.388   0.003203833
     3862.812   0.003286675
     3863.234   0.003369163
     3863.658   0.003452064
      3864.08   0.003534619
     3864.505   0.003617649
     3864.927   0.003700285
     3865.351    0.00378342
     3865.776   0.003866539
       3866.2   0.003949748
     3866.623   0.004032569
     3867.047   0.004115855
     3867.469   0.004198737
     3867.894   0.004282133
     3868.317   0.004365086
     3868.741   0.004448554
     3869.164   0.004531624
     3869.589     0.0046152
     3870.012   0.004699577
     3870.439   0.004829086
     3870.862   0.004957315
     3871.287   0.005086186
      3871.71   0.005214591
     3872.135   0.005343638
     3872.558   0.005472139
     3872.983    0.00560136
     3873.408   0.005730562
     3873.834   0.005859964
     3874.257   0.005988668
     3874.682   0.006118161
     3875.105   0.006246967
     3875.531    0.00637658
     3875.955   0.006505651
      3876.38   0.006635357
     3876.803   0.006764442
     3877.229   0.006894328
     3877.655   0.007024266
     3878.081   0.007154257
     3878.504    0.00728362
      3878.93   0.007413782
     3879.354   0.007543255
      3879.78   0.007673526
     3880.204   0.007827593
      3880.63   0.008009003
     3881.056   0.008190595
     3881.482   0.008372157
     3881.908   0.008553893
     3882.333   0.008734754
     3882.759   0.008916616
     3883.183   0.009097726
     3883.609   0.009279749
     3884.034   0.009461011
      3884.46   0.009643263
     3884.885   0.009824647
     3885.311    0.01000705
     3885.738    0.01018963
     3886.164    0.01037218
     3886.589    0.01055397
     3887.016    0.01073678
      3887.44     0.0109188
     3887.867    0.01110172
     3888.292     0.0112839
     3888.719    0.01146711
     3889.146    0.01165038
     3889.573     0.0118337
     3889.998    0.01201614
     3890.425    0.01224799
      3890.85    0.01247899
     3891.277    0.01271131
     3891.702    0.01294254
      3892.13    0.01317519
     3892.555    0.01340658
     3892.982     0.0136394
      3893.41    0.01387235
     3893.837     0.0141054
     3894.263    0.01433734
      3894.69    0.01457071
     3895.116    0.01480299
     3895.543    0.01503648
     3895.969    0.01526912
     3896.397     0.0155029
     3896.825    0.01573678
     3897.253    0.01597088
     3897.678     0.0162039
     3898.106    0.01643821
     3898.532    0.01667143
      3898.96    0.01690609
     3899.386    0.01713954
     3899.814    0.01737442
      3900.24    0.01761305
     3900.669    0.01785678
     3901.097    0.01810076
     3901.525    0.01834474
     3901.952     0.0185877
      3902.38    0.01883203
     3902.806    0.01907522
     3903.235     0.0193199
     3903.664    0.01956453
      3904.09    0.01980814
     3904.519    0.02005309
     3904.948    0.02029815
     3905.376    0.02054332
     3905.803    0.02078746
     3906.232    0.02103299
     3906.659    0.02127738
     3907.088    0.02152314
     3907.514    0.02176772
     3907.943    0.02201367
      3908.37    0.02225859
       3908.8    0.02250488
     3909.229    0.02275128
     3909.658    0.02299777
     3910.085    0.02324625
     3910.514    0.02350804
     3910.942    0.02376875
     3911.371    0.02403092
     3911.798    0.02429187
      3912.23    0.02455577
     3912.657    0.02481695
     3913.087    0.02507972
     3913.515    0.02534124
     3913.944    0.02560422
     3914.372    0.02586612
     3914.802    0.02612934
     3915.229    0.02639145
     3915.659    0.02665504
     3916.087    0.02691736
     3916.519    0.02718245
