WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t nicmos,2,f110w
     7195.396            0.
     7195.989            0.
     7196.585            0.
     7197.178            0.
     7197.774            0.
     7198.367            0.
     7198.968            0.
     7199.561   1.193161E-8
     7200.158   3.286364E-8
      7200.75            0.
     7201.348            0.
      7201.94            0.
     7202.538            0.
     7203.131            0.
     7203.728            0.
     7204.321            0.
     7204.922            0.
     7205.516            0.
     7206.113            0.
     7206.707            0.
     7207.304            0.
     7207.897            0.
     7208.495            0.
     7209.088            0.
      7209.69            0.
     7210.284            0.
     7210.881            0.
     7211.475            0.
     7212.073   4.618796E-9
     7212.667   4.208385E-8
     7213.265   7.986564E-8
     7213.859   1.174090E-7
     7214.457   1.552697E-7
     7215.051   1.821602E-7
     7215.653   9.389701E-8
     7216.248   6.687804E-9
     7216.846            0.
      7217.44            0.
     7218.038            0.
     7218.633            0.
     7219.231            0.
     7219.826            0.
     7220.424            0.
     7221.022            0.
     7221.617            0.
     7222.216            0.
     7222.811            0.
      7223.41            0.
     7224.004            0.
     7224.603            0.
     7225.198            0.
     7225.797            0.
     7226.396            0.
     7226.995            0.
      7227.59            0.
     7228.189            0.
     7228.785            0.
     7229.384            0.
     7229.979            0.
     7230.579            0.
     7231.178            0.
     7231.778            0.
     7232.373            0.
     7232.973            0.
     7233.568            0.
     7234.168            0.
     7234.764            0.
     7235.363            0.
     7235.959            0.
     7236.559            0.
     7237.159            0.
     7237.759            0.
     7238.355   5.079758E-8
     7238.955   1.076409E-7
     7239.551   1.641724E-7
     7240.151   1.718344E-7
     7240.748   3.418420E-8
     7241.348            0.
     7241.944            0.
     7242.548            0.
     7243.145            0.
     7243.746            0.
     7244.342            0.
     7244.942            0.
     7245.539            0.
     7246.136            0.
     7246.736            0.
     7247.337            0.
     7247.938            0.
     7248.535            0.
     7249.136            0.
     7249.733            0.
     7250.334            0.
     7250.931            0.
     7251.532            0.
     7252.129            0.
      7252.73            0.
     7253.332            0.
     7253.933            0.
      7254.53            0.
     7255.132            0.
     7255.729            0.
     7256.331            0.
     7256.928            0.
      7257.53            0.
     7258.127            0.
     7258.733            0.
     7259.331            0.
     7259.933            0.
      7260.53            0.
     7261.132            0.
      7261.73            0.
     7262.333            0.
      7262.93            0.
     7263.532            0.
     7264.135            0.
     7264.737            0.
     7265.335            0.
     7265.937            0.
     7266.536            0.
     7267.138            0.
     7267.736            0.
     7268.339            0.
     7268.938            0.
     7269.544            0.
     7270.143            0.
     7270.746            0.
     7271.344            0.
     7271.947            0.
     7272.546            0.
     7273.149            0.
     7273.748            0.
     7274.347            0.
     7274.954            0.
     7275.553            0.
     7276.156            0.
     7276.755            0.
     7277.358            0.
     7277.958            0.
     7278.561            0.
      7279.16            0.
     7279.764            0.
     7280.367            0.
     7280.971            0.
      7281.57            0.
     7282.174            0.
     7282.774            0.
     7283.377            0.
     7283.978            0.
     7284.581            0.
     7285.181            0.
     7285.789            0.
     7286.389            0.
     7286.993            0.
     7287.593            0.
     7288.197            0.
     7288.797            0.
     7289.402            0.
     7290.002            0.
     7290.606            0.
      7291.21            0.
     7291.815            0.
     7292.416            0.
      7293.02            0.
     7293.621            0.
     7294.225            0.
     7294.826            0.
     7295.431            0.
     7296.032            0.
      7296.64            0.
     7297.241            0.
     7297.846            0.
     7298.447            0.
     7299.052            0.
     7299.653            0.
     7300.258            0.
     7300.859            0.
     7301.465            0.
     7302.066            0.
     7302.675            0.
     7303.277            0.
     7303.878            0.
     7304.484            0.
     7305.085            0.
     7305.691            0.
     7306.292            0.
     7306.898            0.
     7307.504            0.
      7308.11            0.
     7308.711            0.
     7309.317            0.
     7309.919            0.
     7310.525            0.
     7311.127            0.
     7311.733            0.
     7312.335            0.
     7312.942            0.
     7313.548            0.
     7314.154            0.
     7314.756            0.
     7315.363            0.
     7315.965            0.
     7316.572            0.
     7317.174            0.
     7317.781            0.
     7318.388            0.
     7318.994            0.
     7319.597            0.
     7320.204            0.
     7320.807            0.
     7321.414            0.
     7322.017            0.
     7322.624            0.
     7323.227   5.069711E-9
     7323.833   2.851306E-8
      7324.44   5.197775E-8
     7325.048   7.495417E-8
     7325.651   9.164653E-8
     7326.258   1.084757E-7
     7326.862   1.252118E-7
     7327.469   1.420715E-7
     7328.072   1.588243E-7
      7328.68   1.757279E-7
     7329.288   1.926333E-7
     7329.891   2.094451E-7
     7330.499   6.236074E-8
     7331.106            0.
      7331.71            0.
     7332.314            0.
     7332.922            0.
     7333.526            0.
     7334.134            0.
     7334.738            0.
      7335.35            0.
     7335.954            0.
     7336.562            0.
     7337.166            0.
     7337.774            0.
     7338.378            0.
     7338.987            0.
     7339.591            0.
     7340.204            0.
     7340.808            0.
     7341.417            0.
     7342.021            0.
      7342.63            0.
     7343.234            0.
     7343.843            0.
     7344.448            0.
     7345.057            0.
     7345.662            0.
     7346.275            0.
      7346.88            0.
     7347.489   4.991947E-8
     7348.094   1.337780E-7
     7348.703   2.183214E-7
     7349.308   3.023304E-7
     7349.917   3.870251E-7
     7350.523   3.868813E-7
     7351.136   3.732438E-7
     7351.742   3.597677E-7
     7352.351   3.461925E-7
     7352.957   3.326922E-7
     7353.566   3.190922E-7
     7354.171   3.055674E-7
     7354.781   2.919321E-7
     7355.387   2.783827E-7
     7355.997   2.647229E-7
     7356.603   2.511382E-7
     7357.216   2.373659E-7
     7357.822   2.237565E-7
     7358.432   2.100473E-7
     7359.038   1.964135E-7
     7359.644   1.827676E-7
     7360.254   1.115694E-7
      7360.86            0.
     7361.471            0.
     7362.081            0.
     7362.691            0.
     7363.297            0.
     7363.908            0.
     7364.514            0.
     7365.125            0.
     7365.731            0.
     7366.342            0.
     7366.949            0.
     7367.559            0.
      7368.17            0.
     7368.781            0.
     7369.388            0.
     7369.999            0.
     7370.605            0.
     7371.216            0.
     7371.824            0.
     7372.435            0.
     7373.046            0.
     7373.657            0.
     7374.264            0.
     7374.875            0.
     7375.483            0.
     7376.094            0.
     7376.702            0.
     7377.313            0.
     7377.921            0.
     7378.532            0.
     7379.144            0.
     7379.756            0.
     7380.364            0.
     7380.976            0.
     7381.583            0.
     7382.195            0.
     7382.803            0.
     7383.411            0.
     7384.027            0.
     7384.635            0.
     7385.248            0.
      7385.86            0.
     7386.468            0.
     7387.076            0.
     7387.688            0.
     7388.297            0.
     7388.909            0.
     7389.518            0.
      7390.13            0.
     7390.743            0.
     7391.356            0.
     7391.964            0.
     7392.577            0.
     7393.186            0.
     7393.799            0.
     7394.408            0.
     7395.025            0.
     7395.634            0.
     7396.247            0.
     7396.856            0.
     7397.469            0.
     7398.079            0.
     7398.692            0.
     7399.301            0.
     7399.915            0.
     7400.524            0.
     7401.137            0.
     7401.751            0.
     7402.364            0.
     7402.974            0.
     7403.588            0.
     7404.197            0.
     7404.811            0.
     7405.421            0.
     7406.035            0.
     7406.649            0.
     7407.263            0.
     7407.873            0.
     7408.487            0.
     7409.097            0.
     7409.711            0.
     7410.321            0.
     7410.936            0.
     7411.546            0.
     7412.161            0.
     7412.775            0.
      7413.39            0.
        7414.            0.
     7414.615            0.
     7415.225            0.
     7415.836            0.
     7416.451            0.
     7417.061            0.
      7417.68            0.
     7418.291            0.
     7418.906            0.
     7419.517   3.780084E-8
     7420.132   1.500017E-7
     7420.743   4.509038E-8
     7421.358            0.
     7421.969            0.
     7422.584            0.
     7423.196            0.
     7423.815            0.
     7424.427            0.
     7425.042            0.
     7425.654            0.
     7426.269            0.
     7426.881            0.
     7427.497            0.
     7428.108            0.
     7428.728            0.
      7429.34            0.
     7429.956            0.
     7430.567            0.
     7431.184            0.
     7431.795            0.
     7432.412            0.
     7433.023            0.
      7433.64            0.
     7434.252            0.
     7434.873            0.
     7435.485   2.074063E-8
     7436.101   4.583000E-8
     7436.713   7.078188E-8
      7437.33   9.593459E-8
     7437.942   1.209296E-7
     7438.559   1.461257E-7
     7439.171   1.711638E-7
     7439.792   1.965833E-7
     7440.405   1.581526E-7
     7441.022   8.654759E-8
     7441.635   1.539096E-8
     7442.251            0.
     7442.864            0.
     7443.481            0.
     7444.094            0.
     7444.711            0.
     7445.325            0.
     7445.946            0.
     7446.559            0.
     7447.172            0.
      7447.79            0.
     7448.403            0.
     7449.021            0.
     7449.638            0.
     7450.251            0.
     7450.869            0.
     7451.487            0.
       7452.1            0.
     7452.718            0.
     7453.332            0.
      7453.95   6.461791E-8
     7454.563   1.390817E-7
     7455.182   2.117556E-7
     7455.795   2.782753E-7
     7456.414   3.453289E-7
     7457.032   4.124399E-7
      7457.65   4.796085E-7
     7458.264   5.464099E-7
     7458.882   6.136931E-7
     7459.497   6.806088E-7
     7460.115   6.951544E-7
     7460.729   4.791093E-7
     7461.348   2.613323E-7
     7461.966   4.336784E-8
     7462.585            0.
     7463.199            0.
     7463.818            0.
     7464.433            0.
     7465.051            0.
     7465.666            0.
     7466.285            0.
       7466.9            0.
     7467.519            0.
     7468.138            0.
     7468.757            0.
     7469.372            0.
     7469.987            0.
     7470.606            0.
     7471.226            0.
     7471.841            0.
      7472.46            0.
      7473.08            0.
     7473.695            0.
     7474.315            0.
     7474.931            0.
      7475.55            0.
      7476.17            0.
     7476.786            0.
     7477.401            0.
     7478.021            0.
     7478.637            0.
     7479.261            0.
     7479.877            0.
     7480.497            0.
     7481.113            0.
     7481.733            0.
     7482.349            0.
      7482.97            0.
     7483.586            0.
      7484.21            0.
     7484.827            0.
     7485.447            0.
     7486.063            0.
     7486.684            0.
     7487.301            0.
     7487.921   6.420778E-8
     7488.538   1.771697E-7
     7489.159   2.909432E-7
     7489.775   4.040962E-7
       7490.4   3.081618E-7
     7491.018   9.657139E-8
     7491.638            0.
     7492.255            0.
     7492.876            0.
     7493.494            0.
     7494.115            0.
     7494.732            0.
     7495.357            0.
     7495.975            0.
     7496.596            0.
     7497.213            0.
     7497.835            0.
     7498.452            0.
     7499.074            0.
     7499.691            0.
     7500.313            0.
     7500.931            0.
     7501.553            0.
     7502.174            0.
     7502.796            0.
     7503.414            0.
     7504.032            0.
     7504.654            0.
     7505.272            0.
     7505.895            0.
     7506.517            0.
     7507.139            0.
     7507.757            0.
     7508.379            0.
     7508.998            0.
      7509.62            0.
     7510.239            0.
     7510.861            0.
      7511.48            0.
     7512.103            0.
     7512.725            0.
     7513.348            0.
     7513.967            0.
      7514.59            0.
     7515.208            0.
     7515.832            0.
     7516.451            0.
     7517.074            0.
     7517.697            0.
      7518.32            0.
     7518.939            0.
     7519.562            0.
     7520.182            0.
     7520.805            0.
     7521.424            0.
     7522.048            0.
     7522.667            0.
     7523.291            0.
     7523.915            0.
     7524.539            0.
     7525.158            0.
     7525.782            0.
     7526.402            0.
     7527.025            0.
     7527.646            0.
     7528.265            0.
     7528.894            0.
     7529.518   1.278459E-7
     7530.138   2.210727E-7
     7530.758   9.044460E-8
     7531.382            0.
     7532.002            0.
     7532.627            0.
     7533.247            0.
     7533.872            0.
     7534.492            0.
     7535.117            0.
     7535.741            0.
     7536.366            0.
     7536.987            0.
     7537.611            0.
     7538.232            0.
     7538.857            0.
     7539.478            0.
     7540.107            0.
     7540.728            0.
     7541.353            0.
     7541.974            0.
     7542.599            0.
     7543.221            0.
     7543.846            0.
     7544.467            0.
     7545.092   5.969680E-8
     7545.714   9.982639E-8
     7546.339   1.402417E-7
     7546.965   1.806907E-7
      7547.59   2.211733E-7
     7548.212   2.614366E-7
     7548.838   3.020180E-7
     7549.459   3.423478E-7
     7550.085   3.759006E-7
     7550.707   3.646550E-7
     7551.333   3.533205E-7
     7551.959   3.419762E-7
     7552.585   3.306227E-7
     7553.207   3.193304E-7
     7553.833   3.079578E-7
     7554.455   2.966467E-7
     7555.077   3.030237E-7
     7555.704   4.353894E-7
     7556.326   5.669352E-7
     7556.952   6.995195E-7
     7557.579   8.322137E-7
     7558.205   9.650183E-7
     7558.828   1.097104E-6
     7559.454   1.230126E-6
     7560.077   1.325976E-6
     7560.704   1.161060E-6
     7561.326   9.971633E-7
     7561.953   8.319739E-7
     7562.576   6.678060E-7
     7563.207   5.011827E-7
      7563.83   3.367428E-7
     7564.457   1.710054E-7
      7565.08   5.974051E-8
     7565.707   3.161584E-7
      7566.33   5.707903E-7
     7566.957   8.276309E-7
      7567.58   1.082883E-6
     7568.208   1.340146E-6
     7568.831   1.595817E-6
     7569.462   1.855309E-6
     7570.086   2.061545E-6
     7570.713   1.954012E-6
     7571.337   1.847061E-6
     7571.964   1.739351E-6
     7572.588   1.632221E-6
     7573.216   1.524247E-6
     7573.839   1.416941E-6
     7574.471   1.308117E-6
     7575.095   1.237401E-6
     7575.723   1.372221E-6
     7576.347   1.506311E-6
     7576.975   1.641351E-6
     7577.599   1.775661E-6
     7578.227   1.910922E-6
     7578.851   2.045451E-6
     7579.479   2.181038E-6
     7580.104   2.325352E-6
     7580.736   2.520612E-6
      7581.36   2.713318E-6
     7581.989   2.907691E-6
     7582.613   3.100712E-6
     7583.242   3.295399E-6
     7583.867   3.488886E-6
     7584.495   3.683739E-6
      7585.12   3.849285E-6
     7585.753   3.896328E-6
     7586.377   3.942752E-6
     7587.006   3.989541E-6
     7587.631   4.036076E-6
      7588.26   4.082942E-6
     7588.885   4.129548E-6
     7589.514   4.176485E-6
     7590.139   4.302678E-6
     7590.764   4.706666E-6
     7591.394   5.113831E-6
     7592.023   5.521322E-6
     7592.652   5.929149E-6
     7593.277   6.334457E-6
     7593.907   6.742944E-6
     7594.532   7.149227E-6
     7595.162   7.532522E-6
     7595.787   7.839350E-6
     7596.417   8.148585E-6
     7597.047   8.458071E-6
     7597.677   8.767809E-6
     7598.302   9.075632E-6
     7598.932   9.385869E-6
     7599.558   9.694426E-6
     7600.188   1.006697E-5
     7600.814   1.058195E-5
     7601.444   1.110055E-5
      7602.07   1.161636E-5
       7602.7   1.213620E-5
      7603.33   1.265607E-5
      7603.96   1.317676E-5
     7604.587   1.369463E-5
     7605.217   1.419429E-5
     7605.843   1.464956E-5
     7606.474   1.510876E-5
     7607.101   1.556512E-5
     7607.731   1.602471E-5
     7608.362   1.648500E-5
     7608.993   1.694567E-5
     7609.619   1.740351E-5
      7610.25   1.799420E-5
     7610.876   1.877691E-5
     7611.507   1.956575E-5
     7612.134   2.035034E-5
     7612.765   2.114043E-5
     7613.392   2.192628E-5
     7614.023   2.271826E-5
     7614.655   2.351088E-5
     7615.286   2.435979E-5
     7615.913   2.527241E-5
     7616.544   2.619146E-5
     7617.171   2.710483E-5
     7617.803   2.802605E-5
      7618.43   2.894089E-5
     7619.062   2.986359E-5
     7619.693   3.078631E-5
     7620.321   3.171202E-5
     7620.953   3.265264E-5
      7621.58   3.358744E-5
     7622.212   3.452957E-5
     7622.844   3.547316E-5
     7623.472   3.641021E-5
       7624.1   3.734873E-5
     7624.731   3.829384E-5
     7625.359   3.950904E-5
     7625.996   4.094973E-5
     7626.624   4.237384E-5
     7627.256   4.380687E-5
     7627.884   4.523325E-5
     7628.517   4.666967E-5
     7629.145   4.809722E-5
     7629.777   4.953702E-5
     7630.405   5.086876E-5
     7631.042   5.216553E-5
      7631.67   5.344642E-5
     7632.303   5.473729E-5
     7632.932   5.602020E-5
     7633.564   5.731310E-5
     7634.193   5.859905E-5
     7634.826   5.989402E-5
     7635.455   6.131364E-5
     7636.088   6.279662E-5
     7636.717   6.427044E-5
     7637.354   6.576489E-5
     7637.983   6.724107E-5
     7638.616   6.872870E-5
     7639.245   7.020722E-5
     7639.878   7.169722E-5
     7640.507   7.323952E-5
     7641.141   7.480990E-5
      7641.77   7.636938E-5
     7642.408   7.795195E-5
     7643.037   7.951513E-5
     7643.667   8.107953E-5
       7644.3   8.265610E-5
     7644.934   8.423391E-5
     7645.563   8.583302E-5
     7646.197   8.744821E-5
     7646.827   8.905473E-5
     7647.461   9.067249E-5
     7648.091   9.228152E-5
     7648.725   9.390178E-5
     7649.359   9.552458E-5
     7649.993   9.714737E-5
     7650.623   9.862791E-5
     7651.253   1.001068E-4
     7651.887   1.015972E-4
     7652.517   1.030785E-4
     7653.152   1.045723E-4
     7653.786   1.060663E-4
      7654.42   1.075613E-4
     7655.051   1.090442E-4
     7655.686   1.104922E-4
     7656.316   1.119313E-4
     7656.951   1.133815E-4
     7657.581   1.148227E-4
     7658.216   1.162763E-4
     7658.847   1.177197E-4
     7659.481   1.191745E-4
     7660.117   1.206090E-4
     7660.751   1.219439E-4
     7661.382   1.232715E-4
     7662.018   1.246095E-4
     7662.648   1.259392E-4
     7663.284   1.272792E-4
     7663.915   1.286120E-4
      7664.55   1.299541E-4
     7665.186   1.313494E-4
     7665.821   1.328733E-4
     7666.452   1.343867E-4
     7667.088   1.359130E-4
     7667.719   1.374300E-4
     7668.355   1.389586E-4
     7668.986   1.404780E-4
     7669.622   1.420089E-4
     7670.254   1.433477E-4
      7670.89   1.444200E-4
     7671.521   1.454865E-4
     7672.162   1.465678E-4
     7672.793   1.476360E-4
     7673.429   1.487115E-4
     7674.062   1.497821E-4
     7674.697   1.508592E-4
      7675.33   1.519626E-4
     7675.961   1.530945E-4
     7676.602   1.542433E-4
     7677.238   1.553848E-4
     7677.871   1.565203E-4
     7678.503   1.576566E-4
      7679.14   1.588017E-4
     7679.772   1.599396E-4
     7680.409   1.609987E-4
     7681.041   1.620027E-4
     7681.678   1.630144E-4
     7682.314   1.640268E-4
     7682.947   1.650337E-4
     7683.584   1.660477E-4
     7684.221   1.670631E-4
     7684.854   1.680723E-4
     7685.491   1.689182E-4
     7686.124   1.697098E-4
     7686.761   1.705068E-4
     7687.394   1.712988E-4
     7688.031   1.720970E-4
     7688.668   1.728957E-4
     7689.306   1.736956E-4
     7689.939   1.744906E-4
     7690.577   1.754838E-4
      7691.21   1.764916E-4
     7691.848   1.775072E-4
     7692.481   1.785165E-4
     7693.119   1.795336E-4
     7693.752   1.805452E-4
      7694.39   1.815636E-4
     7695.028   1.825557E-4
     7695.666   1.829487E-4
       7696.3   1.833392E-4
     7696.937   1.837324E-4
     7697.571   1.841235E-4
     7698.209   1.845175E-4
     7698.844   1.849095E-4
     7699.482   1.853041E-4
      7700.12   1.857926E-4
     7700.758   1.866857E-4
     7701.393   1.875738E-4
     7702.031   1.884689E-4
     7702.665   1.893577E-4
       7703.3   1.902485E-4
     7703.938   1.911449E-4
     7704.577   1.920425E-4
     7705.211   1.928254E-4
      7705.85   1.933926E-4
     7706.489   1.939601E-4
     7707.124   1.945247E-4
     7707.762   1.950929E-4
     7708.397   1.956582E-4
     7709.036   1.962278E-4
     7709.671   1.967937E-4
      7710.31   1.974267E-4
     7710.945   1.981222E-4
     7711.588   1.988268E-4
     7712.224   1.995233E-4
     7712.863   2.002247E-4
     7713.498   2.009222E-4
     7714.138   2.016250E-4
     7714.773   2.023235E-4
     7715.413   2.032335E-4
     7716.048   2.042506E-4
     7716.688   2.052755E-4
     7717.323   2.062941E-4
     7717.967   2.073275E-4
     7718.603   2.083483E-4
     7719.242   2.093762E-4
     7719.878   2.103986E-4
     7720.518   2.113732E-4
     7721.154   2.123289E-4
     7721.794   2.132920E-4
      7722.43   2.142490E-4
     7723.074   2.152200E-4
      7723.71   2.161786E-4
     7724.351   2.171451E-4
     7724.986   2.181049E-4
     7725.627   2.191666E-4
     7726.263   2.202238E-4
     7726.904   2.212891E-4
      7727.54   2.223477E-4
     7728.181   2.234145E-4
     7728.817   2.244747E-4
     7729.462   2.255504E-4
     7730.099   2.266526E-4
     7730.735   2.279714E-4
     7731.376   2.293013E-4
     7732.013   2.306230E-4
     7732.653   2.319538E-4
     7733.294   2.332866E-4
     7733.932   2.346123E-4
     7734.577   2.359551E-4
     7735.214   2.373703E-4
     7735.855   2.389698E-4
     7736.492   2.405609E-4
     7737.133   2.421629E-4
     7737.771   2.437563E-4
     7738.408   2.453508E-4
     7739.049   2.469575E-4
     7739.687   2.485544E-4
     7740.328   2.503220E-4
      7740.97   2.522422E-4
     7741.611   2.541639E-4
     7742.249   2.560754E-4
     7742.891   2.580014E-4
     7743.533   2.599274E-4
      7744.17   2.618429E-4
     7744.813   2.637733E-4
      7745.45   2.658438E-4
     7746.092   2.679942E-4
     7746.734   2.701461E-4
     7747.373   2.722864E-4
     7748.015   2.744416E-4
     7748.653   2.765850E-4
     7749.295   2.787433E-4
     7749.933   2.808901E-4
     7750.576   2.829733E-4
     7751.214   2.850347E-4
     7751.856   2.871117E-4
     7752.499   2.891903E-4
     7753.142   2.912718E-4
      7753.78   2.933391E-4
     7754.423   2.954236E-4
     7755.062   2.975511E-4
     7755.705   3.002381E-4
     7756.343   3.029084E-4
     7756.986   3.055993E-4
     7757.629   3.082919E-4
     7758.268   3.109681E-4
     7758.911   3.136647E-4
      7759.55   3.163468E-4
     7760.193   3.191124E-4
     7760.837   3.220341E-4
