WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f336w
     2981.034   1.532688E-4
     2981.432   1.557142E-4
     2981.829   1.581585E-4
     2982.229   1.606690E-4
     2982.626   1.632098E-4
     2983.026   1.657620E-4
     2983.424   1.683020E-4
     2983.822   1.708409E-4
     2984.223   1.734565E-4
     2984.622   1.760946E-4
     2985.021   1.787429E-4
      2985.42   1.813785E-4
     2985.818   1.840129E-4
     2986.218   1.867282E-4
     2986.616   1.894864E-4
     2987.016   1.922568E-4
     2987.415   1.950141E-4
     2987.815   1.977836E-4
     2988.215   2.005913E-4
     2988.614   2.034226E-4
     2989.013   2.062526E-4
     2989.413   2.090934E-4
     2989.812   2.119224E-4
     2990.212   2.148417E-4
     2990.611   2.178204E-4
     2991.012   2.208106E-4
     2991.413   2.237992E-4
     2991.812   2.267756E-4
     2992.213   2.297326E-4
     2992.612   2.326486E-4
     2993.011   2.355633E-4
     2993.412   2.384889E-4
     2993.811   2.414026E-4
     2994.212   2.443831E-4
     2994.612   2.473988E-4
     2995.013   2.504259E-4
     2995.414   2.534516E-4
     2995.814   2.564648E-4
     2996.215   2.595155E-4
     2996.615   2.625744E-4
     2997.015   2.656337E-4
     2997.416   2.687028E-4
     2997.816   2.717591E-4
     2998.218   2.749092E-4
     2998.619   2.781272E-4
     2999.019   2.813319E-4
     2999.421   2.845468E-4
     2999.821   2.877504E-4
     3000.221   2.909770E-4
     3000.623   2.942376E-4
     3001.024   2.974847E-4
     3001.426   3.007421E-4
     3001.826   3.039861E-4
     3002.228   3.072286E-4
      3002.63   3.104556E-4
     3003.031   3.136693E-4
     3003.433   3.168932E-4
     3003.834   3.201057E-4
     3004.235   3.233585E-4
     3004.637   3.266567E-4
     3005.038   3.299371E-4
      3005.44   3.332319E-4
     3005.843   3.365251E-4
     3006.244   3.398821E-4
     3006.647   3.432995E-4
     3007.048   3.467027E-4
     3007.449   3.501065E-4
     3007.852   3.535209E-4
     3008.253   3.569521E-4
     3008.656   3.604176E-4
     3009.058   3.638668E-4
     3009.461   3.673289E-4
     3009.864   3.707914E-4
     3010.265   3.743168E-4
     3010.669   3.778995E-4
      3011.07   3.814653E-4
     3011.472   3.850314E-4
     3011.875   3.886088E-4
     3012.277   3.921138E-4
     3012.681   3.956063E-4
     3013.083   3.990821E-4
     3013.486   4.025709E-4
      3013.89   4.060601E-4
     3014.292   4.095671E-4
     3014.696   4.131002E-4
     3015.098   4.166166E-4
       3015.5   4.201334E-4
     3015.904   4.236611E-4
     3016.307   4.273522E-4
     3016.711   4.311129E-4
     3017.115   4.348740E-4
     3017.517   4.386150E-4
     3017.922   4.423722E-4
     3018.324   4.462747E-4
     3018.727   4.502144E-4
     3019.131   4.541713E-4
     3019.534   4.581095E-4
     3019.938   4.620600E-4
     3020.342   4.660109E-4
     3020.746   4.699766E-4
     3021.151   4.739403E-4
     3021.554   4.778877E-4
     3021.958   4.818499E-4
     3022.362   4.859290E-4
     3022.765   4.900190E-4
      3023.17   4.941268E-4
     3023.573   4.982150E-4
     3023.978   5.023185E-4
     3024.383   5.067554E-4
     3024.787   5.111929E-4
     3025.192   5.156443E-4
     3025.596   5.200799E-4
     3025.999   5.245106E-4
     3026.405   5.291030E-4
     3026.808   5.336766E-4
     3027.214   5.382674E-4
     3027.618   5.428364E-4
     3028.023   5.474264E-4
     3028.429   5.520823E-4
     3028.833   5.567163E-4
     3029.239   5.613674E-4
     3029.643   5.659966E-4
     3030.047   5.706422E-4
     3030.453   5.754245E-4
     3030.857   5.801872E-4
     3031.263   5.849674E-4
     3031.669   5.897453E-4
     3032.074   5.945946E-4
      3032.48   5.998730E-4
     3032.885   6.051267E-4
     3033.289   6.103774E-4
     3033.696   6.156508E-4
       3034.1   6.210223E-4
     3034.507   6.268025E-4
     3034.911   6.325554E-4
     3035.318   6.383330E-4
     3035.725   6.441042E-4
      3036.13   6.499704E-4
     3036.536   6.561123E-4
     3036.941   6.622251E-4
     3037.347   6.683382E-4
     3037.753   6.744706E-4
     3038.159   6.806910E-4
     3038.567   6.871386E-4
     3038.973   6.935329E-4
     3039.378   6.999199E-4
     3039.785   7.063346E-4
     3040.191   7.128992E-4
     3040.598   7.196919E-4
     3041.004   7.264565E-4
     3041.409   7.332137E-4
     3041.817   7.399999E-4
     3042.223   7.468681E-4
      3042.63   7.538602E-4
     3043.038   7.608446E-4
     3043.444   7.678002E-4
     3043.852   7.747814E-4
     3044.258   7.821398E-4
     3044.666   7.897672E-4
     3045.072   7.973586E-4
     3045.478   8.049416E-4
     3045.887   8.125888E-4
     3046.294   8.207189E-4
       3046.7   8.290486E-4
     3047.108   8.374139E-4
     3047.515   8.457401E-4
     3047.923   8.540965E-4
      3048.33   8.629733E-4
     3048.737   8.719752E-4
     3049.145   8.810101E-4
     3049.552   8.900019E-4
     3049.962   8.990650E-4
     3050.369   9.086585E-4
     3050.776   9.183037E-4
     3051.184   9.279900E-4
     3051.592   9.376367E-4
        3052.   9.473129E-4
     3052.407   9.575588E-4
     3052.815   9.677993E-4
     3053.224   9.780773E-4
     3053.633   9.883497E-4
      3054.04   9.986369E-4
     3054.449   0.001009486
     3054.857   0.001020285
     3055.266   0.001031123
     3055.674   0.001041917
     3056.081   0.001052855
      3056.49   0.001064475
     3056.898    0.00107604
      3057.31   0.001087702
     3057.717   0.001099255
     3058.125   0.001111128
     3058.535   0.001123769
     3058.943   0.001136358
     3059.353   0.001148985
     3059.761   0.001161561
     3060.169   0.001174455
     3060.579   0.001187857
     3060.989   0.001201252
     3061.397   0.001214592
     3061.808   0.001227981
     3062.216   0.001241819
     3062.626   0.001256166
     3063.035   0.001270454
     3063.443   0.001284725
     3063.854   0.001299058
     3064.263   0.001313933
     3064.675   0.001329253
     3065.084   0.001344447
     3065.492   0.001359624
     3065.903   0.001374865
     3066.312   0.001390677
     3066.723   0.001406736
     3067.132   0.001422728
     3067.541   0.001438712
     3067.952   0.001454753
     3068.363   0.001471668
     3068.772   0.001488608
     3069.184    0.00150562
     3069.593   0.001522551
     3070.004   0.001539565
     3070.414   0.001557433
     3070.825   0.001575378
     3071.235   0.001593238
     3071.645   0.001611088
     3072.058   0.001629176
     3072.468   0.001647634
     3072.877   0.001666093
     3073.289   0.001684619
     3073.699   0.001703069
     3074.111   0.001721741
     3074.521   0.001740785
     3074.931   0.001759818
     3075.343   0.001778931
     3075.755   0.001798023
     3076.167   0.001817337
     3076.578   0.001836885
     3076.988   0.001856422
       3077.4    0.00187603
     3077.811   0.001895557
     3078.223   0.001915403
     3078.634   0.001935365
     3079.044   0.001955317
     3079.458   0.001975423
     3079.869   0.001995365
      3080.28   0.002015649
     3080.693   0.002036172
     3081.104    0.00205661
     3081.517    0.00207711
     3081.928   0.002097525
     3082.341   0.002118284
     3082.752   0.002139014
     3083.165   0.002159806
     3083.578     0.0021806
     3083.989   0.002201295
     3084.401   0.002221661
     3084.814   0.002242104
     3085.225   0.002262439
     3085.639   0.002282859
      3086.05   0.002303126
     3086.462   0.002322987
     3086.877   0.002342989
     3087.289   0.002362827
     3087.701   0.002382653
     3088.115   0.002402466
     3088.527   0.002421976
      3088.94   0.002441544
     3089.352   0.002461031
     3089.765    0.00248052
     3090.178   0.002499718
     3090.592   0.002518445
     3091.006   0.002537173
     3091.419   0.002555813
     3091.831   0.002574453
     3092.245   0.002592689
     3092.658   0.002610534
     3093.072   0.002628443
     3093.485   0.002646268
     3093.898   0.002664092
     3094.312   0.002681236
     3094.727   0.002698141
     3095.141   0.002715036
     3095.554   0.002731851
     3095.967   0.002748666
     3096.382    0.00276451
     3096.795   0.002780191
      3097.21   0.002795927
     3097.623   0.002811589
     3098.038   0.002827189
     3098.453    0.00284152
     3098.866   0.002855783
      3099.28   0.002870047
     3099.695   0.002884352
     3100.108   0.002898655
     3100.524   0.002913177
     3100.937   0.002927646
     3101.353   0.002942189
     3101.766   0.002956671
     3102.182   0.002970595
     3102.598   0.002983721
     3103.011    0.00299679
     3103.426   0.003009874
     3103.841   0.003023009
     3104.255   0.003035178
     3104.671   0.003046812
     3105.085   0.003058403
     3105.501   0.003070053
     3105.917    0.00308171
     3106.332   0.003092313
     3106.746   0.003102675
     3107.162   0.003113084
     3107.577   0.003123448
     3107.993   0.003133873
     3108.408   0.003143009
     3108.824   0.003152165
     3109.239   0.003161292
     3109.655   0.003170462
     3110.072   0.003179435
     3110.487   0.003187395
     3110.902   0.003195364
     3111.319   0.003203369
     3111.734   0.003211343
      3112.15    0.00321903
     3112.566   0.003226119
     3112.983    0.00323324
       3113.4   0.003240365
     3113.815   0.003247463
     3114.232   0.003254159
     3114.648   0.003260481
     3115.063   0.003266806
      3115.48    0.00327316
     3115.896    0.00327949
     3116.313   0.003285482
     3116.729   0.003291331
     3117.147   0.003297205
     3117.564   0.003303081
      3117.98    0.00330894
     3118.396   0.003314005
     3118.814   0.003319052
      3119.23   0.003324081
     3119.648   0.003329135
     3120.064   0.003334022
     3120.482    0.00333813
       3120.9   0.003342242
     3121.316   0.003346336
     3121.735   0.003350451
     3122.151   0.003354297
     3122.568     0.0033577
     3122.986   0.003361118
     3123.403   0.003364525
     3123.821   0.003367945
     3124.238   0.003371288
     3124.656   0.003374594
     3125.075     0.0033779
     3125.492   0.003381195
     3125.909   0.003384493
     3126.327   0.003388029
     3126.744   0.003391616
     3127.163   0.003395221
     3127.581   0.003398812
        3128.    0.00340242
     3128.418    0.00340628
     3128.836    0.00341013
     3129.255   0.003413996
     3129.673   0.003417848
      3130.09   0.003421685
     3130.509   0.003425478
     3130.927   0.003429258
     3131.346   0.003433055
     3131.764   0.003436839
     3132.184    0.00344055
     3132.603    0.00344415
     3133.021   0.003447737
     3133.439   0.003451324
     3133.859   0.003454928
     3134.277   0.003458196
     3134.697   0.003461313
     3135.115   0.003464417
     3135.535   0.003467538
     3135.955   0.003470658
     3136.374   0.003473972
     3136.794   0.003477326
     3137.212   0.003480667
     3137.631    0.00348401
     3138.051   0.003487462
      3138.47   0.003491571
      3138.89   0.003495698
     3139.309   0.003499809
     3139.729   0.003503939
      3140.15   0.003508082
     3140.569   0.003512226
     3140.988   0.003516372
     3141.409   0.003520539
     3141.828   0.003524688
     3142.249   0.003528749
     3142.668   0.003532719
     3143.089   0.003536709
      3143.51   0.003540698
     3143.929   0.003544674
      3144.35   0.003548731
      3144.77   0.003552784
     3145.189   0.003556842
     3145.611   0.003560918
     3146.031   0.003565054
     3146.452   0.003570163
     3146.872   0.003575254
     3147.293   0.003580371
     3147.715   0.003585489
     3148.135   0.003590622
     3148.556   0.003595844
     3148.977   0.003601051
     3149.397   0.003606259
     3149.819    0.00361149
     3150.239   0.003616315
     3150.661   0.003620863
     3151.083   0.003625417
     3151.503   0.003629953
     3151.925    0.00363451
     3152.346     0.0036392
     3152.766    0.00364392
     3153.189   0.003648664
     3153.609   0.003653391
     3154.032   0.003658173
     3154.453   0.003663319
     3154.875   0.003668491
     3155.298   0.003673665
     3155.719   0.003678819
     3156.142   0.003684077
     3156.563   0.003689467
     3156.984   0.003694856
     3157.407   0.003700274
     3157.828   0.003705671
     3158.251    0.00371142
     3158.674   0.003717394
     3159.095   0.003723347
     3159.519   0.003729326
      3159.94   0.003735288
     3160.364   0.003741252
     3160.785   0.003747187
     3161.207   0.003753132
      3161.63     0.0037591
     3162.052   0.003765049
     3162.476   0.003771022
     3162.899   0.003776997
     3163.321   0.003782955
     3163.745   0.003788935
     3164.167    0.00379496
     3164.589   0.003801086
     3165.013   0.003807242
     3165.435   0.003813373
     3165.859   0.003819535
     3166.283   0.003825415
     3166.706   0.003831135
      3167.13   0.003836883
     3167.553   0.003842611
     3167.977   0.003848364
       3168.4    0.00385358
     3168.822   0.003858768
     3169.247   0.003863981
      3169.67   0.003869176
     3170.094    0.00387444
     3170.519   0.003879872
     3170.942   0.003885287
     3171.367   0.003890727
      3171.79   0.003896147
     3172.213   0.003901782
     3172.638   0.003907658
     3173.061    0.00391351
     3173.486   0.003919391
     3173.911   0.003925278
     3174.335    0.00393089
      3174.76   0.003936465
     3175.184   0.003942019
     3175.609   0.003947597
     3176.032   0.003953069
     3176.456   0.003957504
     3176.882   0.003961958
     3177.306   0.003966395
     3177.731   0.003970853
     3178.157   0.003975424
     3178.581   0.003980159
     3179.007    0.00398492
     3179.431   0.003989665
     3179.855    0.00399441
     3180.281   0.003999244
     3180.705   0.004004093
     3181.131   0.004008963
     3181.557   0.004013836
     3181.982   0.004018694
     3182.408   0.004023318
     3182.833   0.004027912
     3183.259   0.004032528
     3183.684   0.004037129
     3184.109   0.004041719
     3184.535    0.00404629
      3184.96   0.004050844
     3185.386   0.004055419
     3185.813   0.004059998
     3186.238   0.004064145
     3186.665   0.004067982
      3187.09   0.004071807
     3187.515   0.004075631
     3187.942   0.004079474
     3188.368   0.004082872
     3188.795    0.00408622
     3189.222   0.004089568
     3189.647   0.004092903
     3190.075    0.00409631
       3190.5    0.00409997
     3190.928   0.004103644
     3191.354   0.004107307
     3191.779   0.004110971
     3192.207   0.004114693
     3192.633   0.004118448
      3193.06   0.004122215
     3193.488   0.004125988
     3193.914   0.004129748
     3194.342   0.004133183
     3194.768   0.004136522
     3195.196   0.004139876
     3195.623   0.004143218
     3196.051   0.004146523
     3196.477   0.004149438
     3196.905   0.004152366
     3197.332   0.004155284
      3197.76   0.004158217
     3198.187   0.004161173
     3198.615   0.004164191
     3199.042   0.004167197
      3199.47   0.004170218
     3199.897   0.004173228
     3200.324   0.004176411
     3200.753   0.004179663
     3201.181   0.004182917
     3201.609    0.00418616
     3202.037   0.004189398
     3202.465   0.004192431
     3202.894   0.004195476
     3203.321   0.004198512
      3203.75   0.004201559
     3204.177   0.004204372
     3204.607   0.004206878
     3205.036   0.004209384
     3205.464   0.004211882
     3205.891    0.00421438
     3206.321   0.004216771
     3206.749   0.004219112
     3207.178   0.004221463
     3207.606   0.004223806
     3208.034   0.004226146
     3208.464   0.004228447
     3208.893   0.004230747
     3209.322   0.004233043
     3209.751   0.004235347
      3210.18   0.004237614
      3210.61    0.00423985
     3211.038    0.00424208
     3211.466   0.004244308
     3211.896   0.004246548
     3212.327   0.004248603
     3212.757   0.004250599
     3213.186   0.004252588
     3213.615   0.004254577
     3214.045   0.004256599
     3214.474   0.004258807
     3214.904   0.004261027
     3215.333   0.004263239
     3215.762   0.004265452
     3216.193   0.004267627
     3216.624   0.004269745
     3217.053   0.004271856
     3217.484   0.004273975
     3217.913   0.004276087
     3218.344   0.004278121
     3218.774   0.004280125
     3219.203   0.004282132
     3219.634   0.004284147
     3220.066   0.004286141
     3220.497   0.004288016
     3220.927   0.004289885
     3221.356   0.004291754
     3221.788   0.004293632
     3222.218   0.004295574
     3222.649   0.004297593
     3223.079   0.004299606
     3223.509    0.00430162
     3223.941   0.004303641
     3224.373   0.004306018
     3224.803   0.004308443
     3225.235   0.004310878
     3225.665   0.004313305
     3226.097   0.004315618
     3226.528   0.004317499
      3226.96   0.004319387
     3227.391    0.00432127
     3227.823   0.004323161
     3228.255   0.004324658
     3228.686    0.00432588
     3229.117   0.004327102
     3229.549   0.004328331
      3229.98   0.004329553
     3230.413   0.004331522
     3230.844   0.004333518
     3231.275   0.004335517
     3231.708   0.004337523
     3232.141   0.004339694
     3232.572   0.004342194
     3233.005   0.004344706
     3233.436   0.004347209
     3233.869   0.004349724
     3234.301   0.004352171
     3234.734   0.004354606
     3235.166    0.00435703
     3235.599   0.004359465
     3236.032   0.004361869
     3236.464   0.004363852
     3236.898   0.004365844
      3237.33   0.004367827
     3237.761   0.004369813
     3238.195   0.004371668
     3238.627   0.004373351
     3239.059   0.004375034
     3239.493   0.004376723
     3239.927   0.004378413
     3240.361   0.004380133
     3240.793   0.004381851
     3241.226    0.00438357
      3241.66   0.004385296
     3242.093   0.004387147
     3242.527   0.004389487
     3242.959   0.004391817
     3243.394   0.004394158
     3243.828   0.004396501
     3244.261   0.004398951
     3244.696   0.004401487
     3245.128   0.004404016
     3245.562   0.004406547
     3245.996   0.004409087
     3246.429   0.004411071
     3246.862   0.004413051
     3247.297    0.00441504
     3247.732   0.004417029
     3248.167   0.004418945
     3248.601   0.004420736
     3249.034   0.004422527
     3249.469   0.004424327
     3249.903   0.004426119
     3250.338   0.004428045
     3250.772   0.004430003
     3251.207   0.004431965
     3251.643   0.004433931
     3252.077   0.004435993
     3252.512   0.004438552
     3252.946   0.004441099
      3253.38   0.004443648
     3253.816   0.004446211
      3254.25   0.004448522
     3254.686   0.004450666
      3255.12   0.004452802
     3255.555   0.004454941
     3255.992   0.004457096
     3256.427   0.004458027
     3256.861   0.004458937
     3257.298   0.004459852
     3257.732   0.004460764
     3258.168   0.004461668
     3258.603   0.004462552
      3259.04   0.004463438
     3259.476   0.004464326
     3259.911    0.00446521
     3260.348   0.004466253
     3260.783   0.004467329
     3261.218   0.004468406
     3261.655   0.004469488
      3262.09   0.004470579
     3262.527   0.004471723
     3262.962   0.004472862
     3263.399   0.004474007
     3263.836   0.004475152
     3264.272   0.004476333
     3264.707   0.004477539
     3265.145   0.004478749
      3265.58   0.004479957
     3266.018   0.004481145
     3266.453   0.004481753
     3266.891   0.004482366
     3267.329   0.004482977
     3267.765   0.004483586
     3268.202   0.004484486
     3268.638   0.004485718
     3269.074   0.004486952
     3269.512   0.004488189
     3269.948   0.004489423
     3270.386   0.004490974
     3270.823   0.004492563
     3271.261    0.00449416
     3271.699   0.004495756
     3272.136   0.004497265
     3272.574   0.004498605
      3273.01   0.004499939
     3273.447   0.004501272
     3273.886   0.004502612
     3274.323   0.004503547
     3274.761   0.004504343
       3275.2   0.004505139
     3275.637   0.004505932
     3276.076   0.004506651
     3276.513    0.00450699
      3276.95    0.00450733
     3277.389   0.004507672
     3277.826   0.004508011
     3278.265   0.004508493
     3278.702   0.004509066
      3279.14   0.004509638
     3279.581   0.004510215
     3280.019     0.0045108
     3280.458   0.004511655
     3280.896   0.004512507
     3281.333    0.00451336
     3281.773   0.004514216
     3282.211   0.004515096
      3282.65   0.004516008
      3283.09   0.004516921
     3283.528   0.004517831
     3283.968   0.004518745
     3284.406   0.004519363
     3284.844   0.004519958
     3285.284   0.004520555
     3285.723    0.00452115
     3286.163   0.004521532
     3286.601   0.004521551
     3287.042   0.004521568
     3287.482   0.004521585
      3287.92     0.0045216
     3288.361   0.004522093
       3288.8   0.004522688
     3289.238    0.00452328
     3289.679   0.004523878
     3290.118   0.004524506
     3290.558   0.004525232
     3290.999   0.004525959
     3291.438   0.004526683
     3291.879    0.00452741
     3292.318   0.004528049
     3292.758   0.004528657
     3293.199   0.004529266
     3293.638   0.004529874
     3294.079   0.004530447
     3294.519    0.00453085
      3294.96   0.004531255
     3295.402   0.004531661
     3295.841   0.004532064
     3296.283   0.004532153
     3296.722   0.004532065
     3297.162   0.004531977
     3297.604   0.004531887
     3298.044   0.004531746
     3298.486   0.004531132
     3298.927   0.004530517
     3299.368   0.004529905
      3299.81   0.004529289
      3300.25   0.004528723
     3300.692   0.004528192
     3301.132   0.004527662
     3301.573   0.004527132
     3302.015   0.004526617
     3302.456   0.004526614
     3302.898   0.004526611
      3303.34   0.004526608
     3303.781   0.004526604
     3304.224   0.004526853
     3304.665   0.004527347
     3305.107   0.004527843
     3305.548   0.004528337
     3305.989   0.004528831
     3306.432   0.004528982
     3306.875   0.004529125
     3307.316   0.004529268
     3307.759    0.00452941
       3308.2    0.00452955
     3308.644   0.004529691
     3309.085   0.004529831
     3309.526   0.004529969
      3309.97   0.004530109
     3310.411   0.004530004
     3310.855   0.004529879
     3311.298   0.004529755
      3311.74    0.00452963
     3312.184   0.004529567
     3312.626   0.004529594
     3313.069    0.00452962
     3313.511   0.004529644
     3313.953    0.00452967
     3314.397   0.004529803
     3314.841   0.004529948
     3315.284   0.004530092
     3315.728   0.004530238
      3316.17   0.004530209
     3316.614     0.0045299
     3317.057   0.004529594
     3317.499   0.004529286
     3317.944   0.004528977
     3318.386   0.004528696
     3318.831   0.004528417
     3319.275   0.004528136
     3319.718   0.004527857
     3320.163   0.004527619
     3320.606   0.004527458
     3321.051   0.004527296
     3321.494   0.004527133
     3321.937    0.00452697
     3322.382   0.004526777
     3322.827   0.004526578
      3323.27    0.00452638
     3323.716   0.004526179
     3324.159   0.004525967
     3324.604   0.004525733
     3325.048   0.004525501
     3325.491   0.004525267
     3325.937   0.004525033
     3326.381     0.0045248
     3326.826   0.004524568
     3327.272   0.004524334
     3327.716   0.004524101
     3328.162   0.004523966
     3328.605   0.004524008
     3329.052   0.004524049
     3329.496   0.004524089
      3329.94   0.004524129
     3330.386   0.004524433
     3330.832   0.004524776
     3331.276   0.004525119
     3331.723   0.004525462
     3332.167   0.004525815
     3332.614   0.004526186
     3333.058   0.004526557
