WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f892n
     3394.893   2.564235E-7
     3395.396   2.562587E-7
       3395.9   2.560938E-7
     3396.405   2.559287E-7
     3396.906   2.557645E-7
      3397.41   2.555994E-7
     3397.914   2.554341E-7
     3398.417   2.552686E-7
     3398.921   2.551031E-7
     3399.425   2.549380E-7
     3399.929   2.547729E-7
     3400.433   2.546005E-7
     3400.937   2.544267E-7
     3401.441   2.542531E-7
     3401.943   2.540801E-7
     3402.448   2.539062E-7
     3402.952   2.537319E-7
     3403.457   2.535579E-7
     3403.961   2.533838E-7
     3404.464   2.532100E-7
     3404.968   2.530353E-7
     3405.475   2.528603E-7
      3405.98   2.526857E-7
     3406.485   2.525105E-7
     3406.988   2.523356E-7
     3407.493   2.521608E-7
     3407.998   2.519858E-7
     3408.505   2.518102E-7
     3409.008   2.516356E-7
     3409.516   2.514593E-7
     3410.019   2.512843E-7
     3410.525   2.511116E-7
      3411.03   2.509388E-7
     3411.536   2.507656E-7
      3412.04   2.505928E-7
     3412.545   2.504193E-7
     3413.051   2.502457E-7
     3413.557   2.500720E-7
     3414.063   2.498981E-7
     3414.569   2.497241E-7
     3415.075   2.495502E-7
     3415.582   2.493768E-7
     3416.088   2.492031E-7
     3416.594   2.490287E-7
     3417.099   2.488547E-7
     3417.607   2.486794E-7
     3418.114   2.485047E-7
     3418.621   2.483298E-7
     3419.125   2.481555E-7
     3419.634   2.479797E-7
     3420.139   2.478067E-7
     3420.646   2.476370E-7
     3421.153   2.474670E-7
      3421.66   2.472968E-7
     3422.166   2.471271E-7
     3422.673   2.469569E-7
      3423.18   2.467864E-7
      3423.69   2.466151E-7
     3424.197   2.464441E-7
     3424.703   2.462737E-7
     3425.211   2.461027E-7
     3425.718   2.459318E-7
     3426.226   2.457606E-7
     3426.734   2.455890E-7
     3427.242   2.454176E-7
      3427.75   2.452462E-7
     3428.258   2.450745E-7
     3428.766   2.449025E-7
     3429.273   2.447312E-7
     3429.781   2.445593E-7
      3430.29   2.443857E-7
     3430.798   2.442110E-7
     3431.307   2.440359E-7
     3431.815   2.438606E-7
     3432.324   2.436856E-7
     3432.833   2.435107E-7
     3433.342   2.433356E-7
     3433.851   2.431601E-7
      3434.36   2.429848E-7
     3434.867   2.428101E-7
     3435.376   2.426344E-7
     3435.885   2.424584E-7
     3436.396   2.422818E-7
     3436.906   2.421056E-7
     3437.413   2.419305E-7
     3437.923   2.417548E-7
     3438.432   2.415784E-7
     3438.942   2.414018E-7
      3439.45   2.412259E-7
      3439.96   2.410495E-7
      3440.47   2.408714E-7
      3440.98   2.406931E-7
      3441.49   2.405143E-7
     3442.002   2.403348E-7
      3442.51   2.401572E-7
     3443.021   2.399787E-7
     3443.531   2.397998E-7
     3444.042   2.396208E-7
     3444.552   2.394417E-7
     3445.061   2.392631E-7
     3445.573   2.390835E-7
     3446.084   2.389043E-7
     3446.595   2.387247E-7
     3447.106   2.385450E-7
     3447.615   2.383662E-7
     3448.126   2.381864E-7
     3448.637   2.380064E-7
     3449.148   2.378262E-7
     3449.659   2.376459E-7
     3450.169   2.374657E-7
      3450.68   2.372839E-7
     3451.194   2.371013E-7
     3451.705   2.369189E-7
     3452.217   2.367366E-7
     3452.727   2.365550E-7
     3453.239   2.363726E-7
     3453.751   2.361901E-7
     3454.263   2.360070E-7
     3454.775   2.358233E-7
     3455.287   2.356400E-7
     3455.799   2.354570E-7
     3456.311   2.352738E-7
     3456.823   2.350903E-7
     3457.336   2.349066E-7
     3457.847   2.347235E-7
     3458.359   2.345399E-7
     3458.872   2.343562E-7
     3459.385   2.341719E-7
     3459.897   2.339873E-7
      3460.41   2.338076E-7
     3460.923   2.336291E-7
     3461.436   2.334506E-7
     3461.949   2.332721E-7
     3462.462   2.330932E-7
     3462.974   2.329147E-7
     3463.487   2.327358E-7
     3464.002   2.325562E-7
     3464.516   2.323766E-7
     3465.028   2.321977E-7
     3465.541   2.320180E-7
     3466.055   2.318382E-7
     3466.569   2.316586E-7
     3467.083   2.314787E-7
     3467.597   2.312985E-7
     3468.111   2.311181E-7
     3468.623   2.309382E-7
     3469.137   2.307577E-7
     3469.653   2.305766E-7
     3470.166   2.303943E-7
      3470.68   2.302060E-7
     3471.195   2.300178E-7
     3471.709   2.298300E-7
     3472.224   2.296424E-7
     3472.738   2.294550E-7
     3473.253   2.292670E-7
     3473.768   2.290787E-7
     3474.283   2.288903E-7
     3474.798   2.287018E-7
     3475.311   2.285140E-7
     3475.826   2.283255E-7
     3476.342   2.281367E-7
     3476.857   2.279477E-7
     3477.372   2.277585E-7
     3477.888   2.275693E-7
     3478.403   2.273801E-7
     3478.919   2.271908E-7
     3479.435   2.270013E-7
      3479.95   2.268115E-7
     3480.466   2.266233E-7
     3480.982   2.264351E-7
     3481.496   2.262469E-7
     3482.012   2.260579E-7
      3482.53   2.258680E-7
     3483.047   2.256786E-7
     3483.561   2.254906E-7
     3484.077   2.253016E-7
     3484.594   2.251123E-7
      3485.11   2.249228E-7
     3485.627   2.247332E-7
     3486.142   2.245442E-7
     3486.658   2.243548E-7
     3487.175   2.241650E-7
     3487.692   2.239749E-7
     3488.209   2.237847E-7
     3488.726   2.235944E-7
     3489.244   2.234039E-7
     3489.761   2.232137E-7
     3490.278   2.230251E-7
     3490.795   2.228378E-7
     3491.311   2.226509E-7
     3491.831   2.224624E-7
     3492.348   2.222746E-7
     3492.866   2.220869E-7
     3493.384   2.218992E-7
     3493.899   2.217122E-7
     3494.417   2.215240E-7
     3494.935   2.213358E-7
     3495.453   2.211474E-7
     3495.972   2.209587E-7
     3496.488   2.207711E-7
     3497.006   2.205826E-7
     3497.527   2.203929E-7
     3498.045   2.202039E-7
     3498.563   2.200148E-7
      3499.08   2.198260E-7
     3499.599   2.196363E-7
     3500.118   2.195198E-7
     3500.636   2.196535E-7
     3501.157   2.197877E-7
     3501.674   2.199208E-7
     3502.193   2.200546E-7
     3502.713   2.201890E-7
     3503.232   2.203231E-7
     3503.751   2.204569E-7
     3504.269   2.205904E-7
     3504.788   2.207246E-7
     3505.308   2.208582E-7
     3505.827   2.209912E-7
     3506.347   2.211255E-7
     3506.867   2.212603E-7
     3507.386   2.213946E-7
     3507.906   2.215289E-7
     3508.427   2.216632E-7
     3508.947   2.217976E-7
     3509.465   2.219321E-7
     3509.985   2.220672E-7
     3510.507   2.222041E-7
     3511.028   2.223405E-7
     3511.546   2.224768E-7
     3512.067   2.226136E-7
     3512.587   2.227494E-7
     3513.108   2.228857E-7
     3513.629   2.230231E-7
     3514.149   2.231603E-7
     3514.668   2.232966E-7
     3515.189   2.234337E-7
     3515.711   2.235710E-7
     3516.234   2.237087E-7
     3516.753   2.238452E-7
     3517.276   2.239830E-7
     3517.796   2.241200E-7
     3518.317   2.242572E-7
     3518.839   2.243943E-7
      3519.36   2.245318E-7
     3519.882   2.246696E-7
     3520.404   2.248076E-7
     3520.926   2.249457E-7
     3521.448   2.250848E-7
     3521.969   2.252241E-7
      3522.49   2.253623E-7
     3523.012   2.255010E-7
     3523.534   2.256395E-7
     3524.056   2.257782E-7
     3524.579   2.259174E-7
     3525.099   2.260562E-7
     3525.622   2.261956E-7
     3526.146   2.263355E-7
     3526.669   2.264747E-7
      3527.19   2.266135E-7
     3527.715   2.267537E-7
     3528.236   2.268927E-7
     3528.759   2.270322E-7
     3529.284   2.271721E-7
     3529.807   2.273117E-7
     3530.328   2.274506E-7
     3530.852   2.275901E-7
     3531.375   2.277291E-7
     3531.898   2.278680E-7
     3532.422   2.280074E-7
     3532.944   2.281466E-7
     3533.467   2.282857E-7
     3533.991   2.284249E-7
     3534.515   2.285647E-7
     3535.039   2.287047E-7
     3535.563   2.288447E-7
     3536.087   2.289846E-7
     3536.611   2.291244E-7
     3537.135   2.292644E-7
     3537.658   2.294040E-7
     3538.184   2.295446E-7
     3538.709   2.296843E-7
     3539.233   2.298243E-7
     3539.758   2.299648E-7
     3540.283   2.301050E-7
     3540.805   2.302441E-7
      3541.33   2.303844E-7
     3541.855   2.305252E-7
      3542.38   2.306654E-7
     3542.906   2.308054E-7
     3543.429   2.309451E-7
     3543.954   2.310855E-7
     3544.479   2.312263E-7
     3545.007   2.313676E-7
     3545.532   2.315086E-7
     3546.056   2.316489E-7
     3546.581   2.317893E-7
     3547.107   2.319299E-7
     3547.633   2.320711E-7
     3548.159   2.322121E-7
     3548.685   2.323527E-7
     3549.211   2.324937E-7
     3549.737   2.326351E-7
     3550.263   2.327782E-7
     3550.789   2.329229E-7
     3551.314   2.330667E-7
      3551.84   2.332110E-7
     3552.367   2.333557E-7
     3552.893   2.335007E-7
      3553.42   2.336455E-7
     3553.945   2.337898E-7
     3554.474   2.339355E-7
        3555.   2.340808E-7
     3555.527   2.342255E-7
     3556.054   2.343702E-7
      3556.58   2.345148E-7
     3557.107   2.346601E-7
     3557.634   2.348058E-7
     3558.164   2.349519E-7
     3558.691   2.350972E-7
     3559.217   2.352422E-7
     3559.744   2.353877E-7
     3560.272   2.355334E-7
       3560.8   2.356793E-7
     3561.327   2.358250E-7
     3561.853   2.359701E-7
     3562.381   2.361154E-7
     3562.909   2.362606E-7
     3563.437   2.364065E-7
     3563.968   2.365534E-7
     3564.494   2.366996E-7
     3565.022   2.368462E-7
     3565.551   2.369920E-7
      3566.08   2.371380E-7
     3566.608   2.372842E-7
     3567.137   2.374305E-7
     3567.666   2.375770E-7
     3568.194   2.377235E-7
     3568.723   2.378705E-7
      3569.25   2.380168E-7
      3569.78   2.381634E-7
     3570.309   2.383072E-7
     3570.838   2.384489E-7
     3571.367   2.385909E-7
     3571.897   2.387331E-7
     3572.424   2.388742E-7
     3572.954   2.390159E-7
     3573.485   2.391581E-7
     3574.015   2.392999E-7
     3574.543   2.394422E-7
     3575.073   2.395850E-7
     3575.603   2.397276E-7
     3576.133   2.398700E-7
     3576.663   2.400118E-7
     3577.193   2.401539E-7
     3577.723   2.402968E-7
     3578.254   2.404395E-7
     3578.784   2.405822E-7
     3579.314   2.407246E-7
     3579.845   2.408671E-7
     3580.376   2.410145E-7
     3580.905   2.411635E-7
     3581.435   2.413131E-7
     3581.966   2.414629E-7
     3582.497   2.416123E-7
     3583.028   2.417618E-7
     3583.559   2.419106E-7
     3584.091   2.420598E-7
     3584.622   2.422098E-7
     3585.153   2.423598E-7
     3585.683   2.425092E-7
     3586.214   2.426592E-7
     3586.748   2.428100E-7
      3587.28   2.429605E-7
     3587.809   2.431103E-7
     3588.341   2.432603E-7
     3588.873   2.434098E-7
     3589.405   2.435600E-7
     3589.937   2.437105E-7
     3590.469   2.438588E-7
     3591.002   2.440071E-7
     3591.532   2.441547E-7
     3592.064   2.443028E-7
     3592.599   2.444512E-7
     3593.131   2.445990E-7
     3593.662   2.447466E-7
     3594.195   2.448948E-7
     3594.728   2.450431E-7
      3595.26   2.451915E-7
     3595.793   2.453399E-7
     3596.326   2.454886E-7
     3596.859   2.456376E-7
     3597.393   2.457858E-7
     3597.926   2.459337E-7
     3598.457   2.460822E-7
     3598.991   2.462314E-7
     3599.524   2.463806E-7
     3600.058   2.465304E-7
     3600.591   2.466847E-7
     3601.125   2.468389E-7
     3601.659   2.469930E-7
     3602.193   2.471472E-7
     3602.727   2.473017E-7
     3603.261   2.474563E-7
     3603.795   2.476110E-7
     3604.327   2.477651E-7
     3604.862   2.479200E-7
     3605.396   2.480746E-7
     3605.932   2.482298E-7
     3606.467   2.483851E-7
        3607.   2.485399E-7
     3607.534   2.486951E-7
     3608.069   2.488504E-7
     3608.604   2.490057E-7
     3609.139   2.491610E-7
     3609.672   2.493155E-7
     3610.207   2.494698E-7
     3610.742   2.496226E-7
     3611.277   2.497757E-7
     3611.814   2.499295E-7
      3612.35   2.500827E-7
     3612.883   2.502352E-7
     3613.419   2.503879E-7
     3613.955   2.505405E-7
     3614.488   2.506931E-7
     3615.024   2.508465E-7
     3615.562   2.510012E-7
     3616.098   2.511552E-7
     3616.632   2.513078E-7
      3617.17   2.514618E-7
     3617.706   2.516156E-7
      3618.24   2.517688E-7
     3618.777   2.519226E-7
     3619.313   2.520763E-7
      3619.85   2.522301E-7
     3620.384   2.523837E-7
     3620.921   2.525384E-7
     3621.458   2.526937E-7
     3621.995   2.528492E-7
     3622.533   2.530050E-7
     3623.071   2.531602E-7
     3623.605   2.533146E-7
     3624.143   2.534698E-7
     3624.682   2.536258E-7
     3625.217   2.537808E-7
     3625.755   2.539364E-7
     3626.292   2.540924E-7
      3626.83   2.542484E-7
     3627.365   2.544033E-7
     3627.903   2.545585E-7
     3628.443   2.547152E-7
     3628.981   2.548716E-7
     3629.517   2.550271E-7
     3630.055   2.551838E-7
     3630.593   2.553447E-7
     3631.129   2.555052E-7
     3631.667   2.556666E-7
     3632.208   2.558288E-7
     3632.746   2.559902E-7
     3633.282   2.561514E-7
     3633.823   2.563137E-7
     3634.362   2.564752E-7
       3634.9   2.566368E-7
     3635.439   2.567990E-7
     3635.978   2.569614E-7
     3636.517   2.571232E-7
     3637.054   2.572845E-7
     3637.593   2.574467E-7
     3638.133   2.576091E-7
     3638.672   2.577711E-7
     3639.209   2.579328E-7
     3639.749   2.580955E-7
     3640.288   2.582557E-7
     3640.828   2.584139E-7
     3641.367   2.585722E-7
     3641.907   2.587306E-7
     3642.447   2.588891E-7
     3642.987   2.590476E-7
     3643.527   2.592058E-7
     3644.067   2.593642E-7
     3644.607   2.595233E-7
     3645.148   2.596822E-7
     3645.688   2.598403E-7
     3646.229   2.599991E-7
     3646.769   2.601585E-7
     3647.308   2.603169E-7
     3647.848   2.604758E-7
     3648.389   2.606349E-7
     3648.928   2.607936E-7
     3649.469   2.609526E-7
     3650.012   2.611124E-7
     3650.553   2.612732E-7
     3651.092   2.614333E-7
     3651.635   2.615938E-7
     3652.176   2.617541E-7
     3652.718   2.619153E-7
     3653.257   2.620754E-7
     3653.801   2.622367E-7
     3654.342   2.623975E-7
     3654.882   2.625580E-7
     3655.424   2.627188E-7
     3655.966   2.628796E-7
     3656.508   2.630409E-7
      3657.05   2.632023E-7
     3657.592   2.633637E-7
     3658.134   2.635253E-7
     3658.674   2.636866E-7
     3659.217   2.638482E-7
     3659.759   2.640092E-7
     3660.302   2.641696E-7
     3660.844   2.643296E-7
     3661.387   2.644892E-7
     3661.929   2.646486E-7
     3662.472   2.648084E-7
     3663.015   2.649683E-7
     3663.558   2.651279E-7
     3664.101   2.652878E-7
     3664.644   2.654479E-7
     3665.188   2.656080E-7
     3665.731   2.657679E-7
     3666.272   2.659277E-7
     3666.816   2.660884E-7
     3667.359   2.662486E-7
     3667.903   2.664085E-7
     3668.447   2.665696E-7
     3668.989   2.667304E-7
     3669.532   2.668905E-7
     3670.076   2.670507E-7
      3670.62   2.672110E-7
     3671.165   2.673712E-7
     3671.709   2.675309E-7
     3672.253   2.676909E-7
     3672.797   2.678512E-7
     3673.342   2.680113E-7
     3673.886   2.681712E-7
     3674.433   2.683323E-7
     3674.976   2.684922E-7
      3675.52   2.686524E-7
     3676.065   2.688128E-7
     3676.608   2.689733E-7
     3677.153   2.691342E-7
     3677.698   2.692943E-7
     3678.243   2.694549E-7
     3678.789   2.696165E-7
     3679.334   2.697774E-7
     3679.879   2.699382E-7
     3680.425   2.701034E-7
      3680.97   2.702699E-7
     3681.516   2.704372E-7
     3682.062   2.706045E-7
     3682.605   2.707702E-7
     3683.151   2.709370E-7
     3683.699   2.711053E-7
     3684.245   2.712725E-7
      3684.79   2.714385E-7
     3685.336   2.716057E-7
     3685.882   2.717733E-7
     3686.428   2.719410E-7
     3686.975   2.721087E-7
     3687.521   2.722766E-7
     3688.068   2.724444E-7
     3688.613   2.726114E-7
     3689.159   2.727790E-7
     3689.706   2.729467E-7
     3690.253   2.731134E-7
       3690.8   2.732785E-7
     3691.347   2.734430E-7
     3691.895   2.736072E-7
     3692.442   2.737727E-7
     3692.989   2.739385E-7
     3693.537   2.741029E-7
     3694.084   2.742675E-7
     3694.632   2.744328E-7
     3695.179   2.745981E-7
     3695.725   2.747625E-7
     3696.273   2.749277E-7
     3696.821   2.750929E-7
     3697.369   2.752584E-7
     3697.917   2.754242E-7
     3698.465   2.755900E-7
     3699.011   2.757554E-7
      3699.56   2.759209E-7
     3700.108   2.760876E-7
     3700.657   2.762588E-7
     3701.205   2.764299E-7
     3701.754   2.766011E-7
     3702.305   2.767729E-7
     3702.851   2.769433E-7
     3703.402   2.771153E-7
     3703.951   2.772869E-7
       3704.5   2.774585E-7
     3705.047   2.776297E-7
     3705.597   2.778019E-7
     3706.146   2.779738E-7
     3706.693   2.781445E-7
     3707.243   2.783162E-7
     3707.794   2.784894E-7
     3708.342   2.786611E-7
     3708.892   2.788334E-7
     3709.441   2.790057E-7
     3709.991   2.791782E-7
     3710.541   2.793500E-7
     3711.091   2.795219E-7
     3711.641   2.796947E-7
     3712.192   2.798672E-7
      3712.74   2.800386E-7
     3713.292   2.802117E-7
     3713.843   2.803843E-7
     3714.393   2.805570E-7
     3714.944   2.807298E-7
     3715.492   2.809020E-7
     3716.043   2.810749E-7
     3716.594   2.812471E-7
     3717.145   2.814199E-7
     3717.696   2.815934E-7
     3718.245   2.817661E-7
     3718.796   2.819390E-7
     3719.347   2.821120E-7
     3719.899   2.822852E-7
     3720.452   2.824603E-7
     3721.002   2.826342E-7
     3721.553   2.828087E-7
     3722.105   2.829831E-7
     3722.657   2.831577E-7
     3723.208   2.833325E-7
      3723.76   2.835076E-7
     3724.312   2.836824E-7
     3724.865   2.838569E-7
     3725.415   2.840314E-7
     3725.969   2.842074E-7
     3726.521   2.843823E-7
     3727.072   2.845564E-7
     3727.624   2.847318E-7
     3728.177   2.849072E-7
     3728.727   2.850825E-7
      3729.28   2.852582E-7
     3729.833   2.854338E-7
     3730.388   2.856104E-7
     3730.939   2.857859E-7
     3731.494   2.859624E-7
     3732.047   2.861382E-7
       3732.6   2.863142E-7
     3733.154   2.864904E-7
     3733.707   2.866669E-7
      3734.26   2.868431E-7
     3734.812   2.870184E-7
     3735.365   2.871949E-7
     3735.919   2.873718E-7
     3736.473   2.875483E-7
     3737.027   2.877250E-7
     3737.581   2.879021E-7
     3738.133   2.880786E-7
     3738.687   2.882554E-7
     3739.241   2.884327E-7
     3739.795   2.886106E-7
      3740.35   2.887890E-7
     3740.904   2.889679E-7
     3741.459   2.891475E-7
     3742.013   2.893273E-7
     3742.568   2.895061E-7
     3743.123   2.896851E-7
     3743.678   2.898653E-7
     3744.233   2.900451E-7
     3744.788   2.902245E-7
     3745.343   2.904046E-7
     3745.896   2.905844E-7
     3746.451   2.907641E-7
     3747.007   2.909439E-7
     3747.562   2.911247E-7
     3748.117   2.913053E-7
     3748.673   2.914853E-7
     3749.227   2.916652E-7
     3749.782   2.918462E-7
     3750.338   2.920244E-7
     3750.896   2.922015E-7
      3751.45   2.923770E-7
     3752.006   2.925531E-7
     3752.563   2.927300E-7
     3753.119   2.929072E-7
     3753.675   2.930844E-7
     3754.232   2.932617E-7
     3754.788   2.934390E-7
     3755.345   2.936156E-7
     3755.901   2.937919E-7
     3756.458   2.939694E-7
     3757.015   2.941470E-7
      3757.57   2.943245E-7
     3758.127   2.945025E-7
     3758.684   2.946795E-7
     3759.239   2.948564E-7
     3759.798   2.950351E-7
     3760.356   2.952123E-7
     3760.913   2.953891E-7
     3761.471   2.955663E-7
     3762.028   2.957436E-7
     3762.586   2.959210E-7
     3763.144   2.960983E-7
     3763.701   2.962754E-7
     3764.259   2.964529E-7
     3764.817   2.966306E-7
     3765.373   2.968080E-7
     3765.932   2.969864E-7
      3766.49   2.971640E-7
     3767.048   2.973416E-7
     3767.606   2.975193E-7
     3768.163   2.976966E-7
     3768.721   2.978752E-7
      3769.28   2.980539E-7
     3769.839   2.982322E-7
     3770.398   2.984125E-7
     3770.957   2.985933E-7
     3771.516   2.987756E-7
     3772.075   2.989578E-7
     3772.634   2.991390E-7
     3773.193   2.993205E-7
     3773.752   2.995022E-7
     3774.312   2.996841E-7
     3774.871   2.998661E-7
     3775.431   3.000485E-7
     3775.989   3.002303E-7
     3776.548   3.004126E-7
     3777.108   3.005948E-7
     3777.668   3.007778E-7
     3778.228   3.009602E-7
     3778.788   3.011424E-7
     3779.348   3.013251E-7
     3779.906   3.015075E-7
     3780.467   3.016919E-7
     3781.029   3.018774E-7
     3781.587   3.020620E-7
     3782.148   3.022472E-7
     3782.709   3.024323E-7
     3783.271   3.026182E-7
      3783.83   3.028032E-7
     3784.391   3.029889E-7
     3784.954   3.031754E-7
     3785.515   3.033612E-7
     3786.074   3.035465E-7
     3786.635   3.037321E-7
     3787.197   3.039181E-7
     3787.756   3.041041E-7
     3788.318   3.042903E-7
     3788.879   3.044763E-7
     3789.441   3.046627E-7
     3790.003   3.048493E-7
     3790.564   3.050355E-7
     3791.126   3.052217E-7
     3791.688   3.054085E-7
      3792.25   3.055953E-7
     3792.812   3.057823E-7
     3793.375   3.059693E-7
     3793.937   3.061564E-7
       3794.5   3.063436E-7
     3795.062   3.065308E-7
     3795.625   3.067181E-7
     3796.185   3.069049E-7
     3796.748   3.070925E-7
     3797.311   3.072802E-7
     3797.874   3.074684E-7
     3798.434   3.076559E-7
     3798.997   3.078442E-7
     3799.561   3.080318E-7
     3800.124   3.082200E-7
     3800.687   3.084101E-7
      3801.25   3.086005E-7
     3801.816   3.087916E-7
     3802.377   3.089813E-7
     3802.941   3.091719E-7
     3803.507   3.093637E-7
     3804.071   3.095547E-7
     3804.633   3.097444E-7
     3805.197   3.099354E-7
     3805.761   3.101273E-7
     3806.323   3.103183E-7
     3806.887   3.105099E-7
     3807.453   3.107016E-7
     3808.018   3.108926E-7
      3808.58   3.110837E-7
     3809.145   3.112758E-7
     3809.709   3.114678E-7
     3810.274   3.116593E-7
     3810.837   3.118492E-7
     3811.404   3.120412E-7
     3811.969   3.122329E-7
     3812.532   3.124240E-7
     3813.099   3.126164E-7
     3813.664   3.128075E-7
     3814.229   3.129990E-7
     3814.795   3.131912E-7
     3815.361   3.133835E-7
     3815.926   3.135757E-7
      3816.49   3.137674E-7
     3817.055   3.139599E-7
     3817.621   3.141524E-7
     3818.187   3.143450E-7
     3818.751   3.145366E-7
     3819.317   3.147293E-7
     3819.883   3.149222E-7
     3820.449   3.151152E-7
     3821.016   3.153082E-7
     3821.582   3.155009E-7
     3822.149   3.156938E-7
     3822.715   3.158872E-7
     3823.282   3.160808E-7
     3823.849   3.162747E-7
     3824.416   3.164687E-7
     3824.982   3.166628E-7
     3825.549   3.168566E-7
     3826.116   3.170504E-7
     3826.684   3.172443E-7
     3827.249   3.174377E-7
     3827.816   3.176318E-7
     3828.384   3.178262E-7
     3828.951   3.180211E-7
     3829.517   3.182147E-7
     3830.084   3.184101E-7
     3830.654   3.186116E-7
      3831.22   3.188119E-7
      3831.79   3.190140E-7
     3832.358   3.192153E-7
     3832.926   3.194164E-7
     3833.492   3.196170E-7
      3834.06   3.198184E-7
     3834.631   3.200210E-7
     3835.197   3.202221E-7
     3835.766   3.204238E-7
     3836.334   3.206258E-7
     3836.903   3.208280E-7
     3837.472   3.210305E-7
     3838.041   3.212329E-7
     3838.609   3.214350E-7
     3839.178   3.216373E-7
     3839.745   3.218389E-7
     3840.314   3.220396E-7
     3840.884   3.222391E-7
     3841.451   3.224366E-7
     3842.023   3.226353E-7
     3842.592   3.228332E-7
     3843.162   3.230315E-7
     3843.731   3.232301E-7
     3844.301   3.234293E-7
     3844.871   3.236290E-7
     3845.441   3.238278E-7
     3846.011   3.240263E-7
     3846.581   3.242254E-7
     3847.149   3.244238E-7
     3847.719   3.246226E-7
      3848.29   3.248222E-7
      3848.86   3.250225E-7
     3849.431   3.252223E-7
        3850.   3.254213E-7
      3850.57   3.256174E-7
     3851.141   3.258137E-7
     3851.712   3.260108E-7
     3852.283   3.262081E-7
     3852.854   3.264055E-7
     3853.425   3.266022E-7
     3853.996   3.267988E-7
     3854.567   3.269969E-7
     3855.139   3.271949E-7
      3855.71   3.273927E-7
     3856.282   3.275903E-7
     3856.854   3.277879E-7
     3857.425   3.279857E-7
     3857.997   3.281840E-7
     3858.567   3.283813E-7
     3859.139   3.285796E-7
     3859.711   3.287781E-7
     3860.281   3.289776E-7
     3860.855   3.291807E-7
     3861.427   3.293834E-7
        3862.   3.295864E-7
     3862.572   3.297897E-7
     3863.145   3.299931E-7
     3863.718   3.301953E-7
      3864.29   3.303987E-7
     3864.861   3.306022E-7
     3865.436   3.308060E-7
     3866.009   3.310087E-7
      3866.58   3.312126E-7
     3867.153   3.314169E-7
     3867.729   3.316217E-7
       3868.3   3.318252E-7
     3868.873   3.320297E-7
     3869.447   3.322335E-7
      3870.02   3.324373E-7
     3870.592   3.326371E-7
     3871.166   3.328378E-7
      3871.74   3.330386E-7
     3872.313   3.332393E-7
     3872.887   3.334399E-7
     3873.461   3.336408E-7
     3874.036   3.338419E-7
      3874.61   3.340423E-7
     3875.184   3.342432E-7
     3875.759   3.344450E-7
     3876.333   3.346465E-7
     3876.908   3.348477E-7
     3877.483   3.350493E-7
     3878.057   3.352511E-7
      3878.63   3.354517E-7
     3879.205   3.356534E-7
      3879.78   3.358555E-7
     3880.355   3.360570E-7
      3880.93   3.362581E-7
     3881.504   3.364590E-7
     3882.079   3.366605E-7
     3882.654   3.368615E-7
      3883.23   3.370629E-7
     3883.806   3.372650E-7
     3884.381   3.374665E-7
     3884.957   3.376677E-7
     3885.533   3.378696E-7
     3886.109   3.380715E-7
     3886.687   3.382748E-7
     3887.263   3.384770E-7
     3887.837   3.386780E-7
     3888.414   3.388808E-7
      3888.99   3.390841E-7
     3889.564   3.392854E-7
     3890.141   3.394900E-7
     3890.718   3.397022E-7
     3891.294   3.399150E-7
     3891.871   3.401284E-7
     3892.448   3.403408E-7
     3893.025   3.405530E-7
     3893.602   3.407663E-7
     3894.179   3.409795E-7
     3894.757   3.411924E-7
     3895.334   3.414063E-7
     3895.909   3.416200E-7
     3896.489   3.418344E-7
     3897.066   3.420477E-7
     3897.644   3.422613E-7
     3898.222   3.424749E-7
       3898.8   3.426890E-7
     3899.376   3.429029E-7
     3899.954   3.431176E-7
     3900.532   3.433296E-7
      3901.11   3.435416E-7
     3901.686   3.437536E-7
     3902.264   3.439668E-7
     3902.843   3.441803E-7
     3903.421   3.443934E-7
        3904.   3.446066E-7
     3904.579   3.448195E-7
     3905.158   3.450325E-7
     3905.737   3.452455E-7
     3906.315   3.454592E-7
     3906.895   3.456733E-7
     3907.474   3.458872E-7
     3908.053   3.461011E-7
     3908.632   3.463151E-7
     3909.212   3.465293E-7
     3909.789   3.467426E-7
     3910.371   3.469556E-7
     3910.948   3.471659E-7
     3911.528   3.473773E-7
     3912.108   3.475891E-7
     3912.687   3.478013E-7
     3913.265   3.480126E-7
     3913.845   3.482245E-7
     3914.428   3.484379E-7
     3915.006   3.486495E-7
     3915.586   3.488623E-7
     3916.169   3.490756E-7
      3916.75   3.492876E-7
      3917.33   3.494999E-7
     3917.911   3.497125E-7
     3918.491   3.499261E-7
     3919.072   3.501397E-7
     3919.651   3.503519E-7
     3920.232   3.505644E-7
     3920.813   3.507761E-7
     3921.392   3.509872E-7
     3921.976   3.511995E-7
     3922.555   3.514114E-7
     3923.136   3.516240E-7
     3923.718   3.518358E-7
       3924.3   3.520480E-7
     3924.881   3.522606E-7
     3925.463   3.524729E-7
     3926.045   3.526853E-7
     3926.627   3.528985E-7
     3927.209   3.531119E-7
     3927.791   3.533249E-7
     3928.374   3.535380E-7
     3928.956   3.537512E-7
     3929.538   3.539650E-7
     3930.121   3.541790E-7
     3930.701   3.543930E-7
     3931.284   3.546076E-7
     3931.866   3.548225E-7
